Date,broad_stock_bull_diagnostic,narrow_bull_warning_diagnostic,neutral_stock_risk_on_diagnostic,neutral_stock_chop_warning_diagnostic,recovery_stock_confirmed_diagnostic,fake_recovery_warning_diagnostic,diagnostic_aggression_score_high,diagnostic_aggression_score,diagnostic_label
2018-12-07,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-12-14,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-12-21,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-12-28,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-01-04,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-01-11,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-01-18,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-01-25,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-02-01,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-02-08,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-02-15,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-02-22,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-03-01,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-03-08,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-03-15,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-03-22,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-03-29,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-04-05,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-04-12,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-04-19,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-04-26,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-05-03,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-05-10,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-05-17,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-05-24,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-05-31,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-06-07,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-06-14,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-06-21,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-06-28,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-07-05,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-07-12,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-07-19,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-07-26,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-08-02,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-08-09,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-08-16,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-08-23,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-08-30,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-09-06,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-09-13,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-09-20,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-09-27,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-10-04,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-10-11,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-10-18,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-10-25,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-11-01,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-11-08,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-11-15,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-11-22,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-11-29,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-12-06,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-12-13,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-12-20,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-12-27,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-01-03,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-01-10,False,True,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-01-17,False,True,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-01-24,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-01-31,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-02-07,False,True,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-02-14,False,True,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-02-21,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-02-28,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-03-06,False,True,False,False,False,False,False,0.08661971830985915,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-03-13,False,False,False,False,False,False,False,0.11705231388329981,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-03-20,False,False,False,False,False,False,False,0.08606639839034205,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-03-27,False,True,False,False,False,False,False,0.07942655935613682,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-04-03,False,False,False,False,False,False,False,0.07902414486921529,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-04-10,False,True,False,False,False,False,False,0.07847082494969818,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-04-17,False,True,False,False,False,False,False,0.14280684104627767,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-04-24,False,False,False,False,False,False,False,0.18777665995975856,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-05-01,False,False,False,False,False,False,False,0.1903420523138833,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-05-08,False,True,False,False,False,False,False,0.22530181086519113,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-05-15,False,False,False,False,False,False,False,0.26871227364185113,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-05-22,False,True,False,False,False,False,False,0.2176559356136821,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-05-29,False,True,False,False,False,False,False,0.2737424547283702,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-06-05,False,True,False,False,False,False,False,0.29406438631790743,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-06-12,False,False,False,False,False,False,False,0.27862173038229376,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-06-19,False,True,False,False,False,False,False,0.24894366197183102,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-06-26,False,False,False,False,False,False,False,0.2251006036217304,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-07-03,False,True,False,False,False,False,False,0.142102615694165,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-07-10,False,True,False,True,False,False,False,0.30935613682092555,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-07-17,False,True,False,True,False,False,False,0.3053822937625754,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-07-24,False,False,False,True,False,False,False,0.3483400402414487,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-07-31,False,True,False,False,True,False,False,0.35528169014084504,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-08-07,False,True,False,True,False,False,False,0.3413983903420523,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-08-14,False,True,False,True,False,False,False,0.3652414486921529,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-08-21,False,True,False,True,False,False,False,0.3596076458752515,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-08-28,False,False,False,False,False,False,False,0.5658953722334004,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-09-04,True,False,False,False,True,False,True,0.6978370221327969,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-09-11,False,False,False,False,False,False,True,0.6603118712273642,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-09-18,False,False,False,False,False,False,False,0.6392354124748492,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-09-25,False,False,True,False,False,False,True,0.6885311871227364,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-10-02,False,False,False,False,False,False,False,0.5958752515090543,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-10-09,False,False,False,False,False,False,True,0.6935110663983903,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-10-16,True,False,False,False,True,False,True,0.766046277665996,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-10-23,True,False,False,False,True,False,True,0.7458249496981891,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-10-30,True,False,True,False,False,False,True,0.7547786720321932,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-11-06,False,False,True,False,False,False,False,0.5655432595573441,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-11-13,False,False,True,False,False,False,True,0.7086519114688128,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-11-20,True,False,False,False,True,False,True,0.8280181086519114,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-11-27,True,False,False,False,True,False,True,0.8120724346076459,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-12-04,True,False,True,False,False,False,True,0.855281690140845,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-12-11,True,False,True,False,False,False,True,0.814486921529175,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-12-18,False,False,True,False,False,False,True,0.7980885311871228,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2020-12-25,True,False,False,False,True,False,True,0.8216297786720321,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-01-01,True,False,True,False,False,False,True,0.8262575452716298,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-01-08,True,False,True,False,False,False,True,0.8316398390342051,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-01-15,True,False,True,False,False,False,True,0.8269114688128772,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-01-22,False,False,True,False,False,False,True,0.7813883299798792,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-01-29,False,False,True,False,False,False,True,0.7776659959758552,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-02-05,False,False,True,False,False,False,True,0.6651911468812877,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-02-12,False,False,False,False,False,False,True,0.7660965794768612,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-02-19,True,False,False,False,False,False,True,0.7726861167002012,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-02-26,True,False,True,False,False,False,True,0.7560865191146882,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-03-05,True,False,True,False,False,False,True,0.689486921529175,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-03-12,False,False,True,False,False,False,True,0.7091549295774648,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-03-19,True,False,False,False,False,False,True,0.7740442655935614,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-03-26,True,False,False,False,False,False,True,0.7801307847082495,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-04-02,True,False,False,False,False,False,True,0.8419014084507043,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-04-09,True,False,False,False,False,False,True,0.8525653923541248,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-04-16,True,False,False,False,False,False,True,0.8479376257545271,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-04-23,True,False,False,False,False,False,True,0.867655935613682,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-04-30,True,False,False,False,False,False,True,0.8617203219315895,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-05-07,True,False,False,False,False,False,True,0.848138832997988,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-05-14,False,False,False,False,False,False,True,0.8180080482897383,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-05-21,False,False,False,False,False,False,True,0.7897887323943662,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-05-28,False,False,False,False,False,False,True,0.776609657947686,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-06-04,False,False,False,False,False,False,True,0.8065392354124747,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-06-11,False,False,False,False,False,False,True,0.7910965794768611,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-06-18,False,False,False,False,False,False,True,0.7914486921529176,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-06-25,False,False,False,False,False,False,True,0.6855633802816901,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-07-02,False,False,False,False,False,False,True,0.7619215291750503,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-07-09,False,False,False,False,False,False,True,0.7665492957746478,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-07-16,False,False,False,False,False,False,True,0.7642857142857142,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-07-23,True,False,False,False,False,False,True,0.744466800804829,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-07-30,True,False,False,False,False,False,True,0.7485412474849095,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-08-06,True,False,False,False,False,False,True,0.7689637826961769,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-08-13,True,False,False,False,False,False,True,0.7612173038229375,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-08-20,True,False,False,False,False,False,True,0.7763581488933601,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-08-27,True,False,False,False,False,False,True,0.7103118712273641,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-09-03,True,False,False,False,False,False,True,0.7829476861167002,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-09-10,True,False,False,False,False,False,True,0.7484909456740443,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-09-17,False,False,False,False,False,False,False,0.6461770623742455,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-09-24,False,False,False,False,False,False,False,0.6342555331991953,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-10-01,False,False,False,False,False,False,False,0.6366197183098592,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-10-08,False,False,True,False,False,False,False,0.5612676056338028,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-10-15,False,False,False,False,False,False,False,0.5958752515090543,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-10-22,True,False,False,False,False,False,True,0.6598088531187123,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-10-29,True,False,False,False,False,False,True,0.7078973843058349,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-11-05,True,False,False,False,False,False,True,0.6903420523138832,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-11-12,True,False,False,False,False,False,True,0.7320925553319919,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-11-19,True,False,False,False,False,False,True,0.7267605633802816,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-11-26,True,False,True,False,False,False,True,0.6719818913480885,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-12-03,False,False,True,False,False,False,False,0.6021629778672032,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-12-10,False,False,False,False,False,False,False,0.5309859154929578,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-12-17,False,False,True,False,False,False,False,0.6438631790744466,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-12-24,False,False,True,False,False,False,False,0.6198692152917505,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2021-12-31,True,False,True,False,False,False,True,0.6703722334004024,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-01-07,True,False,True,False,False,False,True,0.7196680080482897,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-01-14,True,False,True,False,False,False,True,0.66579476861167,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-01-21,False,False,True,False,False,False,True,0.6527162977867204,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-01-28,False,False,False,False,False,False,False,0.4730885311871227,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-02-04,False,False,False,True,False,False,False,0.44673038229376255,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-02-11,False,False,False,False,False,False,False,0.48350100603621726,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-02-18,False,False,False,True,False,False,False,0.4560362173038229,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-02-25,False,False,False,True,False,False,False,0.4516096579476861,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-03-04,False,False,False,True,False,False,False,0.4687122736418511,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-03-11,False,False,False,True,False,False,False,0.431338028169014,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-03-18,False,True,False,False,False,False,False,0.38018108651911464,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-03-25,False,False,False,False,False,False,False,0.5658953722334004,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-04-01,False,False,False,False,False,False,False,0.5750503018108651,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-04-08,False,False,False,False,False,False,False,0.5953722334004024,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-04-15,False,False,False,False,False,False,False,0.5444164989939637,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-04-22,False,False,False,False,False,False,False,0.49320925553319916,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-04-29,False,False,False,False,False,False,False,0.43274647887323936,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-05-06,False,False,False,False,False,False,False,0.34989939637826956,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-05-13,False,False,False,False,False,False,False,0.33350100603621724,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-05-20,False,False,False,False,False,False,False,0.2980382293762575,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-05-27,False,True,False,False,False,False,False,0.258148893360161,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-06-03,False,False,False,False,False,False,False,0.44044265593561366,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-06-10,False,False,False,False,False,False,False,0.39939637826961766,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-06-17,False,False,False,False,False,False,False,0.2691146881287726,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-06-24,False,True,False,False,False,False,False,0.17359154929577464,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-07-01,False,False,False,False,False,False,False,0.2550301810865191,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-07-08,False,True,False,False,False,False,False,0.2714285714285714,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-07-15,False,False,False,False,False,False,False,0.28717303822937623,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-07-22,False,True,False,False,False,False,False,0.28269617706237427,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-07-29,False,True,False,False,False,False,False,0.3819416498993964,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-08-05,False,True,False,False,False,False,False,0.5185110663983903,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-08-12,False,True,False,False,False,False,False,0.5028169014084507,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-08-19,False,False,False,False,False,False,False,0.6316398390342053,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-08-26,False,False,False,False,False,False,False,0.5923038229376257,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-09-02,False,False,False,False,False,False,False,0.44502012072434605,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-09-09,False,True,False,False,False,False,False,0.32042253521126757,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-09-16,False,False,False,False,False,False,False,0.48697183098591545,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-09-23,False,False,False,False,False,False,False,0.273943661971831,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-09-30,False,False,False,False,False,False,False,0.14159959758551308,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-10-07,False,True,False,False,False,False,False,0.1402917505030181,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-10-14,False,False,False,False,False,False,False,0.16473843058350102,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-10-21,False,True,False,False,False,False,False,0.18551307847082496,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-10-28,False,True,False,False,False,False,False,0.30714285714285716,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-11-04,False,False,False,False,False,False,False,0.5191146881287726,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-11-11,False,True,False,False,False,False,False,0.48601609657947686,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-11-18,False,False,False,False,False,False,True,0.6685613682092555,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-11-25,False,False,False,False,False,False,True,0.6766599597585513,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-12-02,False,False,True,False,False,False,True,0.657344064386318,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-12-09,False,False,True,False,False,False,True,0.6818410462776661,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-12-16,False,False,True,False,False,False,False,0.6170523138832998,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-12-23,False,False,False,False,False,False,False,0.5738430583501006,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2022-12-30,False,False,False,False,False,False,False,0.5310362173038229,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2023-01-06,False,False,False,False,False,False,False,0.5067907444668007,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2023-01-13,False,False,False,False,False,False,False,0.5973843058350101,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2023-01-20,True,False,False,False,True,False,True,0.6899899396378268,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2023-01-27,False,False,False,False,True,False,False,0.6211267605633803,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2023-02-03,False,False,False,False,True,False,True,0.6539738430583502,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2023-02-10,True,False,True,False,False,False,True,0.6806338028169014,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2023-02-17,False,False,False,False,False,False,False,0.60261569416499,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2023-02-24,False,False,True,False,False,False,False,0.6302313883299798,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2023-03-03,False,False,False,False,False,False,False,0.5437625754527162,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2023-03-10,False,False,False,False,False,False,False,0.6139336016096579,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2023-03-17,False,False,False,True,False,False,False,0.3633802816901408,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2023-03-24,False,False,False,False,False,True,False,0.3927565392354125,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2023-03-31,False,False,False,False,False,False,False,0.47404426559356144,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2023-04-07,False,False,False,False,False,False,False,0.6430583501006036,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2023-04-14,False,False,False,False,True,False,False,0.6303822937625755,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2023-04-21,False,False,False,False,False,False,True,0.6855633802816901,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
