cik10,company_name,sec_terminal_date,completion_accession,completion_items,nearby_25_nse,notice_accessions,later_periodic_filing,terminal_reason
0001423774,ZUORA INC,2025-02-14,0001140361-25-004515,1.02|2.01|3.01|3.03|5.01|5.02|5.03|5.07|8.01|9.01,True,0000876661-25-000116,False,completion_8k
0001531048,"INARI MEDICAL, INC.",2025-02-19,0001193125-25-029190,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000118,False,completion_8k
0001731289,NIKOLA CORP,2025-02-19,0001731289-25-000004,1.03|2.04|2.06|5.02|7.01|8.01|9.01,True,0001731289-25-000026,False,bankruptcy_equity_termination
0001720671,"HASHICORP, INC.",2025-02-27,0001193125-25-037910,2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-000140,False,completion_8k
0000808326,EMCORE CORP,2025-02-28,0001104659-25-019002,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000150,False,completion_8k
0001138639,INFINERA CORP,2025-02-28,0001193125-25-041368,1.01|1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-000146|0001354457-25-000147,False,completion_8k
0001819394,"MATTERPORT, INC./DE",2025-02-28,0001104659-25-018773,2.01|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0001354457-25-000149,False,completion_8k
0000946647,PREMIER FINANCIAL CORP,2025-03-03,0001193125-25-043541,1.01|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000152,False,completion_8k
0001458412,"CROSSFIRST BANKSHARES, INC.",2025-03-03,0001104659-25-019506,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000155,False,completion_8k
0001977303,ARCADIUM LITHIUM PLC,2025-03-06,0000950103-25-003078,1.01|2.01|2.03|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-25-000151,False,completion_8k
0001897982,"ASPEN TECHNOLOGY, INC.",2025-03-12,0001140361-25-008260,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000196,False,completion_8k
0001779020,"DANIMER SCIENTIFIC, INC.",2025-03-18,0000950170-25-041367,1.03|2.04|8.01|9.01,True,0000876661-25-000043,False,bankruptcy_equity_termination
0001162461,CUTERA INC,2025-03-20,0001628280-25-014047,,True,0001628280-25-014047,False,form25_plus_form15_no_later_periodic
0001766363,"ENDEAVOR GROUP HOLDINGS, INC.",2025-03-24,0001193125-25-060947,1.01|1.02|2.01|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0000876661-25-000220,False,completion_8k
0001830210,"BENSON HILL, INC.",2025-03-25,0001830210-25-000016,1.01|1.03|2.03|2.05|2.06|3.01|5.02|7.01|9.01,False,,False,bankruptcy_equity_termination
0001701732,ALTAIR ENGINEERING INC.,2025-03-28,0001193125-25-066329,1.01|1.02|2.01|2.04|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000243,False,completion_8k
0001001902,INTEVAC INC,2025-03-31,0001140361-25-011192,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000257,False,completion_8k
0000807707,VOXX INTERNATIONAL CORP,2025-04-01,0001104659-25-030414,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-000266,False,completion_8k
0000824410,SANDY SPRING BANCORP INC,2025-04-01,0001104659-25-030581,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000262,False,completion_8k
0001527508,PACTIV EVERGREEN INC.,2025-04-01,0000950170-25-048426,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000267,False,completion_8k
0001680379,"STERLING BANCORP, INC.",2025-04-01,0001104659-25-030586,2.01|3.01|3.03|5.02|8.01|9.01,True,0001104659-25-030477,False,completion_8k
0001567514,"INTRA-CELLULAR THERAPIES, INC.",2025-04-02,0001193125-25-071325,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000272,False,completion_8k
0001754820,"DESKTOP METAL, INC.",2025-04-02,0001104659-25-030938,1.01|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-25-000253,False,completion_8k
0001444380,NEVRO CORP,2025-04-03,0001193125-25-071904,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-25-000257,False,completion_8k
0000713425,"LOGILITY SUPPLY CHAIN SOLUTIONS, INC",2025-04-04,0001140361-25-012311,2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-000287,False,completion_8k
0001656634,"GRITSTONE BIO, INC.",2025-04-04,0001193125-25-073396,1.03|3.02|3.03|5.01|5.02|8.01|9.01,True,0001354457-25-000176,False,bankruptcy_equity_termination
0000947559,FIRST BANCSHARES INC /MS/,2025-04-07,0000947559-25-000035,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-25-000246,False,completion_8k
0001481646,"ACCOLADE, INC.",2025-04-08,0001140361-25-012719,1.01|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000298,False,completion_8k
0000894081,"AIR TRANSPORT SERVICES GROUP, INC.",2025-04-11,0000950103-25-004720,1.01|2.01|2.03|2.04|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-000328,False,completion_8k
0001839439,"PAYCOR HCM, INC.",2025-04-14,0000950103-25-004791,1.02|2.01|3.01|3.03|5.01|5.03|8.01|9.01,True,0001354457-25-000329,False,completion_8k
0001739942,SOLARWINDS CORP,2025-04-16,0001193125-25-082231,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-25-000263,False,completion_8k
0001828723,"ALTUS POWER, INC.",2025-04-16,0001193125-25-082841,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-25-000265,False,completion_8k
0000891024,"PATTERSON COMPANIES, INC.",2025-04-17,0001193125-25-083614,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000337,False,completion_8k
0001807846,MONEYLION INC.,2025-04-17,0000950103-25-004975,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-25-000270,False,completion_8k
0001452857,STEEL PARTNERS HOLDINGS L.P.,2025-04-21,0001213900-25-033744,,True,0001213900-25-033744,False,form25_plus_form15_no_later_periodic
0001531978,"PARAGON 28, INC.",2025-04-21,0000950157-25-000330,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-25-000276,False,completion_8k
0001868912,"ENFUSION, INC.",2025-04-21,0001104659-25-036869,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-25-000277,False,completion_8k
0001124941,BEACON ROOFING SUPPLY INC,2025-04-29,0001213900-25-036794,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-000356,False,completion_8k
0001606745,"LIBERTY TRIPADVISOR HOLDINGS, INC.",2025-04-29,0001104659-25-041262,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,False,,False,completion_8k
0001378992,"BERRY GLOBAL GROUP, INC.",2025-04-30,0001104659-25-042492,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-25-000291,False,completion_8k
0001874944,"VACASA, INC.",2025-05-01,0001140361-25-016775,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000367,False,completion_8k
0000842518,EVANS BANCORP INC,2025-05-05,0001140361-25-017352,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001143313-25-000023,False,completion_8k
0002006191,LIONSGATE STUDIOS CORP.,2025-05-07,0001193125-25-114634,1.01|1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-000386,False,completion_8k
0001860782,"2SEVENTY BIO, INC.",2025-05-13,0001140361-25-018514,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000408,False,completion_8k
0001564824,ALLAKOS INC.,2025-05-15,0001140361-25-019156,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000422,False,completion_8k
0001393612,DISCOVER FINANCIAL SERVICES,2025-05-19,0001193125-25-122107,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-25-000350,False,completion_8k
0001828811,LI-CYCLE HOLDINGS CORP.,2025-05-19,0001193125-25-122542,1.01|1.03|2.03|2.04|7.01|9.01,True,0000876661-25-000140,False,bankruptcy_equity_termination
0000072333,NORDSTROM INC,2025-05-21,0000876661-25-000371,,True,0000876661-25-000371,False,form25_plus_form15_no_later_periodic
0001799332,GAN LTD,2025-05-27,0001641172-25-012422,2.01|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0001354457-25-000456,False,completion_8k
0001412100,"MAIDEN HOLDINGS, LTD.",2025-05-28,0001354457-25-000466,,True,0001354457-25-000466,False,form25_plus_form15_no_later_periodic
0000740663,FIRST OF LONG ISLAND CORP,2025-06-02,0000943374-25-000253,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000480,False,completion_8k
0001293971,"BLUEBIRD BIO, INC.",2025-06-02,0001193125-25-132850,1.01|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000482,False,completion_8k
0001339605,"H&E EQUIPMENT SERVICES, INC.",2025-06-02,0001193125-25-133372,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000481,False,completion_8k
0001772695,SUNNOVA ENERGY INTERNATIONAL INC.,2025-06-09,0001772695-25-000105,1.03|2.04|7.01|9.01,True,0000876661-25-000435,False,bankruptcy_equity_termination
0001692412,PLAYA HOTELS & RESORTS N.V.,2025-06-17,0001104659-25-060328,2.01|2.03|3.01|3.03|5.01|5.02,True,0001104659-25-059872,False,completion_8k
0001163302,UNITED STATES STEEL CORP,2025-06-18,0001104659-25-060674,1.01|2.01|2.04|3.01|3.03|5.01|5.03|9.01,True,0000876882-25-000016|0000876661-25-000453,False,completion_8k
0001741830,"KRONOS BIO, INC.",2025-06-20,0001213900-25-055915,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000547,False,completion_8k
0001721386,LANDSEA HOMES CORP,2025-06-25,0001140361-25-023577,1.02|2.01|3.01|3.03|5.01|5.02|5.03|7.01|8.01|9.01,True,0001354457-25-000572,False,completion_8k
0000743238,"SHYFT GROUP, INC.",2025-07-01,0001140361-25-024297,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000605,False,completion_8k
0001018399,ENTERPRISE BANCORP INC /MA/,2025-07-01,0001018399-25-000082,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000601,False,completion_8k
0001318568,EVERI HOLDINGS INC.,2025-07-01,0001193125-25-153550,1.02|2.01|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0000876661-25-000476,False,completion_8k
0001382821,REDFIN CORP,2025-07-01,0000950142-25-001793,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000602,False,completion_8k
0001593548,"PLAYAGS, INC.",2025-07-01,0000876661-25-000479,,True,0000876661-25-000479,False,form25_plus_form15_no_later_periodic
0001689731,"SOUTHERN STATES BANCSHARES, INC.",2025-07-01,0001628280-25-033673,2.01|3.01|3.03|5.01|5.02|5.03|5.07|9.01,True,0001354457-25-000603,False,completion_8k
0001773427,"SPRINGWORKS THERAPEUTICS, INC.",2025-07-01,0001104659-25-064445,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000604,False,completion_8k
0001782754,AZEK CO INC.,2025-07-01,0001193125-25-154115,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-25-000485,False,completion_8k
0001043604,JUNIPER NETWORKS INC,2025-07-02,0001193125-25-154400,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-25-000489,False,completion_8k
0000912603,"RADIUS RECYCLING, INC.",2025-07-10,0001140361-25-025485,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-000635,False,completion_8k
0001363829,ENSTAR GROUP LTD,2025-07-14,0001104659-25-067598,,True,0001104659-25-067598,False,form25_plus_form15_no_later_periodic
0001723089,CHAMPIONX CORP,2025-07-16,0001193125-25-159855,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000680,False,completion_8k
0001013462,ANSYS INC,2025-07-17,0001140361-25-026141,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000689,False,completion_8k
0000004447,HESS CORP,2025-07-18,0000950142-25-001950,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-25-000523,False,completion_8k
0001597264,BLUEPRINT MEDICINES CORP,2025-07-18,0001193125-25-160804,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-000693,False,completion_8k
0000917491,FARO TECHNOLOGIES INC,2025-07-21,0001193125-25-161621,1.01|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-000699,False,completion_8k
0001021162,TRIUMPH GROUP INC,2025-07-25,0000876661-25-000532,,True,0000876661-25-000532,False,form25_plus_form15_no_later_periodic
0001840574,"VERVE THERAPEUTICS, INC.",2025-07-25,0001193125-25-165462,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-000739,False,completion_8k
0001597553,"SAGE THERAPEUTICS, INC.",2025-07-31,0001193125-25-170187,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000753,False,completion_8k
0001620280,UNITI GROUP INC.,2025-08-01,0000950103-25-009717,2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,False,,False,completion_8k
0001532961,"NV5 GLOBAL, INC.",2025-08-04,0001628280-25-037472,1.02|2.01|3.01|3.03|5.01|5.02|5.03,True,0001354457-25-000758,False,completion_8k
0001800347,"E2OPEN PARENT HOLDINGS, INC.",2025-08-04,0001193125-25-172643,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-25-000550,False,completion_8k
0000813828,PARAMOUNT GLOBAL,2025-08-07,0001193125-25-175027,1.01|1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000781,False,completion_8k
0000896262,AMEDISYS INC,2025-08-14,0001104659-25-078145,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000816|0001354457-25-000817,False,completion_8k
0000316253,ENZO BIOCHEM INC,2025-08-20,0001213900-25-078736,2.01|3.01|3.03|5.01|5.02|5.03|9.01,False,,False,completion_8k
0001949543,SITIO ROYALTIES CORP.,2025-08-21,0000876661-25-000611,,True,0000876661-25-000611,False,form25_plus_form15_no_later_periodic
0001799208,"DUN & BRADSTREET HOLDINGS, INC.",2025-08-26,0001104659-25-082892,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-25-000617,False,completion_8k
0001618921,"WALGREENS BOOTS ALLIANCE, INC.",2025-08-28,0001193125-25-190603,1.01|1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-000854,False,completion_8k
0001808865,"ITEOS THERAPEUTICS, INC.",2025-08-29,0001193125-25-192031,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000857,False,completion_8k
0001028918,PACIFIC PREMIER BANCORP INC,2025-09-02,0001193125-25-193403,2.01|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0001354457-25-000860,False,completion_8k
0001049782,BROOKLINE BANCORP INC,2025-09-02,0001104659-25-086054,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000861,False,completion_8k
0001854401,BRIDGE INVESTMENT GROUP HOLDINGS INC.,2025-09-02,0001193125-25-193504,2.01|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0000876661-25-000629,False,completion_8k
0001728205,PIEDMONT LITHIUM INC.,2025-09-03,0001140361-25-033733,2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-000859,False,completion_8k
0001600438,GMS INC.,2025-09-04,0001140361-25-033989,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-25-000636,False,completion_8k
0000850209,"FOOT LOCKER, INC.",2025-09-08,0001104659-25-088056,2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-25-000643,False,completion_8k
0001065837,SKECHERS USA INC,2025-09-12,0001193125-25-201846,1.01|2.01|2.03|3.01|3.02|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-25-000654,False,completion_8k
0001431695,OLO INC.,2025-09-12,0001140361-25-034771,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-25-000652,False,completion_8k
0001091748,"ARGO GROUP INTERNATIONAL HOLDINGS, LTD.",2025-09-15,0000876661-25-000666,,True,0000876661-25-000666,False,form25_plus_form15_no_later_periodic
0001722964,"Y-MABS THERAPEUTICS, INC.",2025-09-16,0001104659-25-090232,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000904,False,completion_8k
0001210618,"SPI ENERGY CO., LTD.",2025-09-17,0001683168-25-007069,1.03|9.01,True,0001354457-25-000577,False,bankruptcy_equity_termination
0000877422,SPARTANNASH CO,2025-09-22,0001104659-25-091946,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000931,False,completion_8k
0001845022,"COUCHBASE, INC.",2025-09-24,0001140361-25-035929,1.01|1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-000938,False,completion_8k
0001959348,WK KELLOGG CO,2025-09-26,0001193125-25-219988,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-25-000707,False,completion_8k
0000933136,MR. COOPER GROUP INC.,2025-10-01,0000950142-25-002623,1.01|2.01|2.03|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0001354457-25-000970,False,completion_8k
0001058867,GUARANTY BANCSHARES INC /TX/,2025-10-01,0001193125-25-225756,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-25-000730,False,completion_8k
0001156388,BIG 5 SPORTING GOODS CORP,2025-10-02,0001193125-25-227537,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000978,False,completion_8k
0001671284,BRIGHT HEALTH GROUP INC.,2025-10-02,0001104659-25-095898,1.01|2.01|2.03|3.01|3.02|3.03|5.01|5.02|7.01|9.01,True,0000876661-25-000732,False,completion_8k
0001657312,VERONA PHARMA PLC,2025-10-07,0001104659-25-097318,2.01|3.01|3.03|5.01|5.02|9.01,True,0001354457-25-000995,False,completion_8k
0001633932,ESSA PHARMA INC.,2025-10-09,0001104659-25-098078,2.01|3.01|3.03|5.01|5.02|8.01|9.01,True,0001354457-25-001005,False,completion_8k
0001858257,"AVIDXCHANGE HOLDINGS, INC.",2025-10-15,0001193125-25-239635,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-001023,False,completion_8k
0001865187,"ARIS WATER SOLUTIONS, INC.",2025-10-15,0001193125-25-240243,1.02|2.01|3.01|3.03|5.01|5.02|5.07|9.01,True,0000876661-25-000771,False,completion_8k
0001356570,WNS (HOLDINGS) LTD,2025-10-17,0002077096-25-000155,2.01|3.01|3.03|5.01|5.02|7.01|9.01,True,0000876661-25-000781,False,completion_8k
0001501570,"VERITEX HOLDINGS, INC.",2025-10-20,0001104659-25-100622,2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-001033,False,completion_8k
0001876588,ZIMVIE INC.,2025-10-20,0001193125-25-243136,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-001034,False,completion_8k
0001550695,PERFORMANT HEALTHCARE INC,2025-10-21,0001140361-25-038741,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,False,,False,completion_8k
0001195734,POTBELLY CORP,2025-10-23,0001193125-25-248610,1.01|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-001054,False,completion_8k
0001834494,"MERIDIANLINK, INC.",2025-10-24,0001140361-25-039178,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-25-000801,False,completion_8k
0001769617,"HARBORONE BANCORP, INC.",2025-10-28,0001104659-25-103215,,True,0001104659-25-103215,False,form25_plus_form15_no_later_periodic
0001785173,"89BIO, INC.",2025-10-30,0001193125-25-257616,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-001073,False,completion_8k
0001439095,MRC GLOBAL INC.,2025-11-06,0001193125-25-269775,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-25-000846,False,completion_8k
0001819395,SONDER HOLDINGS INC.,2025-11-14,0001628280-25-052329,1.02|1.03|2.04|7.01|9.01,True,0001354457-26-000058,False,bankruptcy_equity_termination
0001868778,INFORMATICA INC.,2025-11-18,0001104659-25-113667,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-25-000882,False,completion_8k
0000924717,SURMODICS INC,2025-11-19,0001193125-25-288169,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-001154,False,completion_8k
0001837686,"VIMEO, INC.",2025-11-24,0001104659-25-115501,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-001176|0001354457-25-001175,False,completion_8k
0001577916,"PREMIER, INC.",2025-11-25,0001193125-25-294735,1.02|2.01|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0001354457-25-001186,False,completion_8k
0001166388,VERINT SYSTEMS INC,2025-11-26,0001193125-25-299093,1.01|1.02|2.01|2.04|3.01|3.03|4.01|5.01|5.02|5.03|7.01|9.01,True,0001354457-25-001189,False,completion_8k
0000051644,"INTERPUBLIC GROUP OF COMPANIES, INC.",2025-11-28,0000876661-25-000918,,True,0000876661-25-000918,False,form25_plus_form15_no_later_periodic
0001821160,GUILD HOLDINGS CO,2025-11-28,0001104659-25-116680,2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-25-000916,False,completion_8k
0001359841,HANESBRANDS INC.,2025-12-01,0001193125-25-303276,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-25-000928,False,completion_8k
0001721741,"LAZYDAYS HOLDINGS, INC.",2025-12-01,0001493152-25-025447,1.01|1.03|2.01|2.04|3.03|5.02|8.01|9.01,True,0001493152-25-024060,False,bankruptcy_equity_termination
0001364885,"SPIRIT AEROSYSTEMS HOLDINGS, INC.",2025-12-08,0001104659-25-119096,1.01|1.02|2.01|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0000876661-25-000941,False,completion_8k
0001392972,"PROS HOLDINGS, INC.",2025-12-09,0001193125-25-312044,1.01|1.02|2.01|2.04|3.01|3.03|5.01|5.02|5.03|7.01|8.01|9.01,True,0000876661-25-000950,False,completion_8k
0001501756,"ADVERUM BIOTECHNOLOGIES, INC.",2025-12-09,0001193125-25-312722,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-001236,False,completion_8k
0001744659,"AKERO THERAPEUTICS, INC.",2025-12-09,0001140361-25-044946,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-001233,False,completion_8k
0000800240,ODP CORP,2025-12-10,0001193125-25-314368,1.01|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-001240,False,completion_8k
0001066605,HEIDRICK & STRUGGLES INTERNATIONAL INC,2025-12-10,0001193125-25-313582,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-001242,False,completion_8k
0000055067,KELLANOVA,2025-12-11,0001193125-25-315130,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-25-000958,False,completion_8k
0001050825,STEELCASE INC,2025-12-11,0001193125-25-315864,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-25-000952,False,completion_8k
0000066756,ALLETE INC,2025-12-15,0001140361-25-045482,2.01|3.01|3.03|5.01|5.02|5.03|7.01|8.01|9.01,True,0000876661-25-000967,False,completion_8k
0001485003,"SESEN BIO, INC.",2025-12-15,0001104659-25-121109,,True,0001104659-25-121109,False,form25_plus_form15_no_later_periodic
0001528129,"VITAL ENERGY, INC.",2025-12-15,0001193125-25-319188,1.01|1.02|2.01|3.01|3.03|5.01|5.02|9.01,True,0000876661-25-000963,False,completion_8k
0001705873,BERRY CORP (BRY),2025-12-18,0001193125-25-325047,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-001285,False,completion_8k
0001605607,"PARAMOUNT GROUP, INC.",2025-12-19,0001193125-25-326808,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-25-000998,False,completion_8k
0001842718,INTEGRAL AD SCIENCE HOLDING CORP.,2025-12-23,0001140361-25-046475,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-001293,False,completion_8k
0001220754,MODIVCARE INC,2025-12-29,0001437749-25-038831,1.01|1.02|1.03|2.01|3.03|5.01|5.02|7.01|9.01,True,0001354457-25-000972,False,bankruptcy_equity_termination
0001701051,"WIDEOPENWEST, INC.",2025-12-31,0001104659-25-125421,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-25-001028,False,completion_8k
0000018349,SYNOVUS FINANCIAL CORP,2026-01-02,0001140361-26-000049,2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-26-000005,False,completion_8k
0001115055,PINNACLE FINANCIAL PARTNERS INC,2026-01-02,0001115055-26-000002,2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,False,,False,completion_8k
0001442836,"MERSANA THERAPEUTICS, INC.",2026-01-06,0001104659-26-001125,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000008,False,completion_8k
0001398987,ANYWHERE REAL ESTATE INC.,2026-01-09,0001193125-26-008327,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-26-000018,False,completion_8k
0001593222,"CITY OFFICE REIT, INC.",2026-01-09,0001193125-26-009080,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-26-000029|0000876661-26-000027,False,completion_8k
0000852772,DENNY'S CORP,2026-01-16,0001193125-26-015085,1.01|1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-26-000051,False,completion_8k
0000020520,"FRONTIER COMMUNICATIONS PARENT, INC.",2026-01-20,0001140361-26-001612,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-26-000054,False,completion_8k
0001327318,"TRUECAR, INC.",2026-01-22,0001104659-26-005627,2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-26-000067,False,completion_8k
0000912463,GUESS INC,2026-01-23,0001193125-26-020386,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0000876661-26-000060,False,completion_8k
0001159167,IROBOT CORP,2026-01-26,0001159167-26-000006,1.02|1.03|2.01|3.02|3.03|5.01|5.02|5.03|7.01|8.01|9.01,True,0001354457-26-000045,False,bankruptcy_equity_termination
0001515816,"PLYMOUTH INDUSTRIAL REIT, INC.",2026-01-28,0000876661-26-000063,,True,0000876661-26-000063,False,form25_plus_form15_no_later_periodic
