date,market_state,ggg_net_return,fg_net_return,ggg_fwd8,fg_fwd8,fg_sh8_annualized,bil_fwd8,frontier_beats_ggg_label,deploy_quality_label,triple_barrier_label,conservative_override_label,rerisk_quality_label,phase1_r2a,phase2_avg_trend_quality,phase4_raw_leadership_quality,phase4_inverted_fragility,phase5_master_deployment_quality,fragility_guard_active_flag,trailing_8w_portfolio_vol,trailing_8w_spy_return,trailing_8w_ggg_return,trailing_8w_phase5_return
2009-02-27,stressed_panic,-0.0033444245233729946,-0.0033444245233729937,0.0067913917419353265,0.0067913917419353265,1.2474700221640755,0.000762990190390056,0.0,1.0,0.0,0.0,,0.9347964077950978,-0.3155401511343578,0.2650146134391992,-0.2650146134391992,0.908689811456793,0.0,0.03464430767945025,-0.20471164109610274,-0.034965730154408736,-0.034965730154408736
2009-03-06,stressed_panic,0.0033373109463190453,0.0033373109463190444,0.008978440575193147,0.008978440575193147,1.5842184209288575,0.0005013543959662137,0.0,1.0,0.0,0.0,,1.0,-0.7292425465754513,-0.3882409515314327,0.3882409515314327,0.9480050169900368,0.0,0.039924934807610994,-0.22640041669916278,-0.02899441893419996,-0.02899441893419996
2009-03-13,stressed_panic,0.006903339141793265,0.006903339141793265,0.007609416467985186,0.008026885805181294,1.4532638151263788,6.481605030272952e-05,0.0,1.0,0.0,0.0,,1.0,-0.612909951312796,0.0965449627488681,-0.0965449627488681,0.7841845266308136,0.0,0.04242536479543516,-0.10545490359589249,-0.011964228852682113,-0.011964228852682113
2009-03-20,stressed_panic,0.0037787441736773773,0.003778744173677377,0.006298086617472665,0.006704385974269034,1.2347521531211203,-0.000152369437155353,0.0,1.0,0.0,0.0,,1.0,-0.5683173266461106,0.0904557935026988,-0.0904557935026988,0.829167712385603,0.0,0.04447329905502772,-0.07039992498393832,-0.006548853069800908,-0.006548853069800908
2009-03-27,stressed_panic,-0.004140823491477323,-0.0041408234914773225,0.01952264271607973,0.019868654937992947,3.4467717241817377,-0.00015220047193420516,0.0,1.0,0.0,0.0,,1.0,-0.5802588480154753,0.640237923298759,-0.640237923298759,0.5006684861616465,1.0,0.04467560698342805,-0.007677411793585942,-0.0069371468424658245,-0.0069371468424658245
2009-04-03,stressed_panic,0.00015693659840345517,0.000156936598403455,0.010417251806992267,0.010520180169799387,1.4914445257486988,0.000545227045479102,0.0,1.0,0.0,0.0,,1.0,-0.3134401262040941,1.425469109518294,-1.0,0.5605295936948361,1.0,0.04457612120573724,-0.02433778606509096,-0.007402788856530451,-0.007402788856530451
2009-04-10,stressed_panic,0.0018255153756818808,0.0018255153756818808,0.01082307432411711,0.0109142131806661,1.5449973136913646,0.00041479995558191263,0.0,1.0,0.0,0.0,,0.1088328083886304,-0.336349876867664,0.8482518933680461,-0.8482518933680461,-0.526694845681023,1.0,0.0451211632228915,0.044274706387926965,-0.004724007848522116,-0.004724007848522116
2009-04-17,stressed_panic,0.004469103158218136,0.004469103158218136,0.0008097579908370456,0.0008999940165903553,0.1456027903723496,0.0010691800377526928,0.0,0.0,0.0,0.0,,-0.4600003256715081,0.1039478597326182,1.3803542820255463,-1.0,-0.9037558652698202,1.0,0.027749122161408676,0.1328249490122151,0.01300733801116416,0.01300733801116416
2009-04-24,stressed_panic,-0.009460034226905377,-0.009460034226905377,0.02026549427068769,0.02035748448429353,2.9384858139977634,-2.144594513620035e-05,0.0,1.0,1.0,0.0,,-0.4553353316387606,0.3351878247557182,1.1892191123045883,-1.0,-0.6624246162945276,1.0,0.038268526872534535,0.18057926695896542,0.0067913917419353265,0.0067913917419353265
2009-05-01,stressed_panic,0.005516856493955267,0.005516856493955267,0.009780183620054395,0.009871228446432845,1.3762468977526832,-0.00013061104216349761,0.0,1.0,0.0,0.0,,-0.4451004550922945,0.649835188063478,1.4236889751233606,-1.0,-0.3306757464717636,1.0,0.03969405262028946,0.2843746031159764,0.008978440575193147,0.008978440575193147
2009-05-08,neutral_mixed,0.005537130618916076,0.00595374137362387,0.0005432448349116381,0.0005820986449918131,0.10470999762490366,0.0009821408945922538,0.0,0.0,0.0,0.0,,-1.0,0.2910233212285479,1.7953091982477318,-1.0,-1.0,1.0,0.03873040195918835,0.2307204723167906,0.007609416467985186,0.008026885805181294
2009-05-15,stressed_panic,0.0024723996625680327,0.0024618177720738045,0.006802424335696333,0.0066371847667276995,0.8773909955330406,0.0005450810135383399,0.0,1.0,0.0,0.0,,0.0075089038156006,0.6134823730882694,0.6569504860270863,-0.6569504860270863,0.4236870020360912,1.0,0.0381732022639924,0.1564328653120144,0.006298086617472665,0.006704385974269034
2009-05-22,neutral_mixed,0.008946546663739832,0.008881627023490301,0.01630112137729789,0.017114524915708307,1.722021699592044,0.00032754257360623207,0.0,1.0,-1.0,0.0,,-0.4539080475368166,0.4576524157638842,0.7728279788559448,-0.7728279788559448,-0.3996831306799437,1.0,0.0399285936034454,0.0907978099906015,0.01952264271607973,0.019868654937992947
2009-05-29,neutral_mixed,-0.008775498539969236,-0.009010853627086299,0.043159030057639214,0.04407104646606608,4.280515777174612,-0.0005450325582808668,0.0,1.0,1.0,0.0,,-0.962568017079076,0.4609413666119327,1.426219521573633,-1.0,-1.0,1.0,0.04956247189208104,0.09814863089855619,0.010417251806992267,0.010520180169799387
2009-06-05,recovery_fragile,0.0022278871202681314,0.0022161580683597295,0.04039088596315166,0.041308152207044424,3.952264104495719,-0.00019622438006272613,0.0,1.0,1.0,0.0,1.0,1.0,0.236952615080501,1.2873081692997463,-1.0,1.0,1.0,0.04960149227304306,0.10185302547113317,0.01082307432411711,0.0109142131806661
2009-06-12,recovery_fragile,-0.00548127008949831,-0.00548127008949831,0.043959007318085774,0.04487941941544249,4.486191349711772,-0.0003706213362519861,0.0,1.0,1.0,0.0,1.0,1.0,0.1861383576432451,1.684889458021605,-1.0,1.0,1.0,0.05144884513668426,0.09186904298123788,0.0008097579908370456,0.0008999940165903553
2009-06-19,recovery_fragile,0.009796057347803356,0.009796057347803356,0.041823771874185844,0.04274230142968083,4.324604593214209,-0.00015258758060221478,0.0,1.0,1.0,0.0,1.0,1.0,0.1268669712505698,1.2507375594408865,-1.0,1.0,1.0,0.04808519932435529,0.06808140524142803,0.02026549427068769,0.02035748448429353
2009-06-26,recovery_fragile,-0.004816881796708125,-0.004816881796708125,0.05419467784420151,0.055124114275761915,6.139473563805039,-0.0005885960741995877,0.0,1.0,1.0,0.0,1.0,1.0,-0.0748500903268196,1.3194615192002457,-1.0,0.8096534112749375,1.0,0.050492884113431155,0.05084474888535584,0.009780183620054395,0.009871228446432845
2009-07-03,neutral_mixed,-0.0036609949458152975,-0.003299354085130947,0.06285035337800049,0.06351839375243151,7.9060599280047015,-0.00017444063046534453,0.0,1.0,1.0,0.0,,-1.0,-0.2071941425048695,0.3883877195294928,-0.3883877195294928,-1.0,0.0,0.04959255904513211,-0.02863722516192635,0.0005432448349116381,0.0005820986449918131
2009-07-10,neutral_mixed,0.008743647533623944,0.008528279133497234,0.0711043585322726,0.07117916773032329,8.258893644149678,0.0003054403483004897,0.0,1.0,1.0,0.0,,-0.1986698642914204,-0.492731803904733,0.3581436034833445,-0.3581436034833445,-0.7893940419325122,0.0,0.053963873478352235,-0.0028532474474906033,0.006802424335696333,0.0066371847667276995
2009-07-17,neutral_mixed,0.018465472469120146,0.01938232790792242,0.05910403411487475,0.05763080380742491,7.957552953108039,-0.0005665216004702156,0.0,1.0,1.0,0.0,,1.0,-0.4759947017187912,-0.4911823272769074,0.4911823272769074,1.0,0.0,0.0698682287481763,0.06337609101199737,0.01630112137729789,0.017114524915708307
2009-07-24,neutral_mixed,0.017419707370904584,0.017253268677711067,0.03958030524713263,0.038599406320516616,6.190707784147032,8.768812516923852e-05,0.0,1.0,1.0,0.0,,-0.277600963363211,-0.3970990794364564,1.076102249168802,-1.0,-1.0,1.0,0.07074346932654381,0.06575007234650654,0.043159030057639214,0.04407104646606608
2009-07-31,recovery_fragile,-0.0004316414148097515,-0.000435976840273639,0.031813681762573376,0.03149801290541987,4.21142462174478,0.0007417114617118692,0.0,1.0,1.0,0.0,1.0,0.4719834910484335,-0.5194145074440204,1.0564938777683868,-1.0,-0.3152521035407791,1.0,0.07195607238302414,0.050958547885981975,0.04039088596315166,0.041308152207044424
2009-08-07,recovery_fragile,-0.002070471738655151,-0.0020704717386551504,0.05863952447944931,0.05679493406320879,5.851635536486396,8.778696454969648e-05,0.0,1.0,1.0,0.0,1.0,0.2448928535490381,-0.6273867654639869,0.8374902203978599,-0.8374902203978599,-0.623359117889795,1.0,0.06867525418456687,0.07037929141456156,0.043959007318085774,0.04487941941544249
2009-08-14,recovery_fragile,0.007730696239134309,0.007730696239134309,0.05534162760367001,0.053167630473961,5.46447876583996,-0.00013064803890405763,0.0,1.0,1.0,0.0,1.0,0.7891956405650773,-0.6906755934591194,1.5467857892858947,-1.0,-0.0738197231716903,1.0,0.06792264115326443,0.09506723225500902,0.041823771874185844,0.04274230142968083
2009-08-21,recovery_fragile,0.007000200046310808,0.007000200046310808,0.0511067862970358,0.0488056594256312,4.981203694581112,0.000523230843678224,0.0,1.0,1.0,0.0,1.0,1.0,-0.7509835658243958,1.55877239014934,-1.0,0.1392695166083196,1.0,0.06121909463512744,0.1211889491638567,0.05419467784420151,0.055124114275761915
2009-08-28,neutral_mixed,0.004519645054239577,0.004630124222858568,0.02486244798464976,0.02428997813129552,1.8476128742631794,-0.00034832635038528625,0.0,1.0,1.0,0.0,,-1.0,-0.7346882050802138,1.1864294694188209,-1.0,-1.0,1.0,0.054509239085579454,0.15109695419147218,0.06285035337800049,0.06351839375243151
2009-09-04,calm_trend,0.016577464627083205,0.015792946338259162,0.03086086550648881,0.029302779101473053,2.0906692370164444,4.3708957442989416e-05,0.0,1.0,1.0,0.0,,-0.9852962265289048,-0.6954900964459717,0.6322389180364089,-0.6322389180364089,-1.0,1.0,0.05829279259957687,0.16030042071594242,0.0711043585322726,0.07117916773032329
2009-09-11,calm_trend,0.007054897971696543,0.006489094757831396,0.040245975937654554,0.039200007301785744,2.6401217197398386,0.0007190001144774527,0.0,1.0,1.0,0.0,,-0.7587124181158748,-0.5308397527010678,0.4202329615293252,-0.4202329615293252,-1.0,0.0,0.04924146625306245,0.11303484017783694,0.05910403411487475,0.05763080380742491
2009-09-18,neutral_mixed,-0.0013356045451791065,-0.0010515605985998147,0.03597204601227921,0.03505213776260363,2.3228794843347957,6.499030022344421e-05,0.0,1.0,1.0,0.0,,-1.0,-0.3854884035554632,1.7254133545147323,-1.0,-1.0,1.0,0.04274876603531444,0.09349811991158452,0.03958030524713263,0.038599406320516616
2009-09-25,calm_trend,-0.007899338762504874,-0.007270466951510828,0.0401666181972089,0.03906612010724042,2.6452134508475718,-0.00037088874343416123,0.0,1.0,1.0,0.0,,-1.0,0.0328044707827893,0.9682207544428164,-0.9682207544428164,-1.0,1.0,0.051562994941693155,0.06211460871682739,0.031813681762573376,0.03149801290541987
2009-10-02,calm_trend,0.02387442610562911,0.02240320080517315,0.043044203827919736,0.04123842961635549,2.715443512676572,0.00023931397891385764,0.0,1.0,1.0,0.0,,-1.0,0.491463617932941,0.8325534528979927,-0.8325534528979927,-1.0,1.0,0.06617229168285005,0.01757059270533734,0.05863952447944931,0.05679493406320879
2009-10-09,calm_trend,0.004591391652534954,0.004271798913227238,0.032178752066815974,0.031101304682060738,2.0056171913796934,0.00023956980898987013,0.0,1.0,-1.0,0.0,,-1.0,0.9379295013465512,1.1476108636130056,-1.0,-0.6885327704640706,1.0,0.06646214397304485,0.06926191871415566,0.05534162760367001,0.053167630473961
2009-10-16,calm_trend,0.002959341682154238,0.002829443567318528,0.026257799704970886,0.025576715391743887,1.6443706763263661,-0.00041407621034161846,0.0,1.0,-1.0,0.0,,-1.0,1.0,0.7394243731366095,-0.7394243731366095,-0.4793422037113195,1.0,0.06709206739988013,0.06252992232050536,0.0511067862970358,0.0488056594256312
2009-10-23,calm_trend,-0.02056149203851587,-0.018852960295988142,0.06749762517121471,0.0633022835429351,4.61231858967771,2.1149154721955554e-05,0.0,1.0,1.0,1.0,,-1.0,1.0,0.8592494006466598,-0.8592494006466598,-0.5455403493721147,1.0,0.09256277640633653,0.050442852437188046,0.02486244798464976,0.02428997813129552
2009-10-30,calm_trend,0.022527390969020122,0.020764163450227493,0.0383420057916799,0.0363124290482042,2.7942099984134203,-0.0004143961573911392,0.0,1.0,1.0,0.0,,-1.0,1.0,0.8641279681595302,-0.8641279681595302,-0.546881958478022,1.0,0.09832455984162904,0.019530548652023638,0.03086086550648881,0.029302779101473053
2009-11-06,calm_trend,0.01622327533857541,0.01616695870048979,0.048380486083549945,0.04503585200611826,3.1008936801354885,-0.0001302975976609222,0.0,1.0,1.0,1.0,,0.0671761170516959,1.0,0.7438587538760985,-0.7438587538760985,0.8767773510285182,1.0,0.10333372011222759,0.027396138414604643,0.040245975937654554,0.039200007301785744
2009-11-13,calm_trend,-0.005438693375966403,-0.005038769772861427,0.04623884022000846,0.043043896224456146,2.9233326874485783,-0.00013048547165905866,0.0,1.0,1.0,1.0,,-0.9728076542094144,1.0,-0.0216379723059902,0.0216379723059902,-0.0145076592092102,0.0,0.1055187374700926,0.02717390051388402,0.03597204601227921,0.03505213776260363
2009-11-20,calm_trend,-0.0038823984847282168,-0.003420613718735602,0.01279571786687228,0.01158738367427059,0.6300982239790744,8.736674774389996e-05,0.0,1.0,1.0,0.0,,-1.0,1.0,1.0724985451675195,-1.0,-0.6269882708798749,1.0,0.1027739900746206,0.047678291566817466,0.0401666181972089,0.03906612010724042
2009-11-27,calm_trend,0.026706939940114752,0.024540674207759964,-0.026839181689763736,-0.02507178715657976,-1.3097992947605424,-0.00013076493483865637,0.0,0.0,1.0,0.0,,-1.0,1.0,0.690071559345379,-0.690071559345379,-0.4499201429645408,1.0,0.10558569835961597,0.06908009403540527,0.043044203827919736,0.04123842961635549
2009-12-04,calm_trend,-0.0058734949414962195,-0.005505432126279179,-0.03138755143126226,-0.02978001450958545,-1.5540887060778246,8.732865343419327e-05,0.0,0.0,1.0,0.0,,-0.9865404062866338,1.0,0.9838006801191528,-0.9838006801191528,-0.5981771463373823,1.0,0.10907966531209534,0.03496212823193634,0.032178752066815974,0.031101304682060738
2009-12-11,calm_trend,-0.0027939975249129047,-0.0025436665032333152,-0.016947480321553687,-0.015545294696470702,-0.736133758176594,0.0005235845046911436,0.0,0.0,1.0,0.0,,-1.0,1.0,1.1512742058956296,-1.0,-0.6229666297789861,1.0,0.11033730335980974,0.020387387763971088,0.026257799704970886,0.025576715391743887
2009-12-18,calm_trend,0.018796915892572826,0.017238273989254246,-0.005571876361523231,-0.0022435298464337228,-0.029792005825587303,0.0005235845046911436,1.0,0.0,-1.0,0.0,,-1.0,1.0,0.8955503227891193,-0.8955503227891193,-0.5619793588795962,1.0,0.09371120148659978,0.025197108509250388,0.06749762517121471,0.0633022835429351
2009-12-25,calm_trend,-0.005399996140117499,-0.00514594383662898,-0.00036571925419448537,0.002720766114065576,0.19497919965822727,-0.00034856963792173623,1.0,0.0,1.0,0.0,,-1.0,1.0,1.3090963571853034,-1.0,-0.619955335786479,1.0,0.09025161425950956,0.0919806004638144,0.0383420057916799,0.0363124290482042
2010-01-01,calm_trend,0.026047916222527737,0.024720802047464685,0.0018608975092042623,0.005533066783814267,0.3182579388281925,-0.00021784082495079904,1.0,0.0,-1.0,0.0,,-1.0,1.0,1.6389535531313817,-1.0,-0.6183114515751145,1.0,0.10049388201539854,0.045831204571733064,0.048380486083549945,0.04503585200611826
2010-01-08,calm_trend,-0.007470396690406209,-0.006935277697709872,0.021014143019616904,0.02407287844067052,1.1304047570042457,0.0,1.0,1.0,-1.0,0.0,,-1.0,1.0,1.9369038624656263,-1.0,-0.6166805752498326,1.0,0.10208978446743919,0.050782566571464516,0.04623884022000846,0.043043896224456146
2010-01-15,calm_trend,-0.03572339075622753,-0.033475831994100286,0.06233458696205951,0.06290834735917872,3.744540253108698,-0.00021783318802570673,0.0,1.0,-1.0,0.0,,-1.0,1.0,1.5658917125999878,-1.0,-0.6150625361605608,1.0,0.14219201318273142,0.0440630198143539,0.01279571786687228,0.01158738367427059
2010-01-22,calm_trend,-0.013472363468014906,-0.012587914192103462,0.0813467853977643,0.08076876749276729,5.452601309561445,-0.00021783318802570673,0.0,1.0,1.0,0.0,,-1.0,1.0,1.2310096334286489,-1.0,-0.6134571667751236,1.0,0.12857230455419544,0.002080249697328229,-0.026839181689763736,-0.02507178715657976
2010-01-29,calm_trend,-0.010519854340429959,-0.010308151408781344,0.09868556478160428,0.0975752803680443,7.817977356159411,-0.00021784082495079904,0.0,1.0,1.0,0.0,,-0.4253479539607789,1.0,0.1364120509883607,-0.1364120509883607,0.6234403618417282,0.0,0.1298362260543148,-0.027401765083585383,-0.03138755143126226,-0.02978001450958545
2010-02-05,calm_trend,0.012072346189795847,0.01209065524387639,0.10344213033128669,0.10132857082500646,8.05120565540473,-0.00021784082495079904,0.0,1.0,1.0,0.0,,0.1222850229523549,1.0,-0.2613531634776654,0.2613531634776654,1.0,0.0,0.13596190816876777,-0.03488229726204961,-0.016947480321553687,-0.015545294696470702
2010-02-12,calm_trend,0.030586143831976408,0.030983004187776303,0.0619653870297876,0.06022264759685969,5.311643387361471,-0.0006537276946592119,0.0,1.0,1.0,0.0,,0.6948589656065228,1.0,-0.7744302687299813,0.7744302687299813,1.0,0.0,0.15362762843553257,-0.01968969634392359,-0.005571876361523231,-0.0022435298464337228
2010-02-19,calm_trend,-0.0001929391835033339,-0.00019608871663347752,0.08789089724364918,0.0840725813871579,6.9101863045494385,0.0,0.0,1.0,1.0,1.0,,0.6283934054112561,1.0,-0.6116688270579324,0.6116688270579324,1.0,0.0,0.1529324150679478,-0.011913260627777755,-0.00036571925419448537,0.002720766114065576
2010-02-26,calm_trend,0.028333367546392783,0.02759480555401554,0.04555056285144654,0.043697852653150626,3.7741570418415438,-0.00043598184435300613,0.0,1.0,1.0,0.0,,-0.3119010619947323,1.0,1.0651246359987023,-1.0,0.2433199620845729,1.0,0.15644383760552177,-0.0062806802151802454,0.0018608975092042623,0.005533066783814267
2010-03-05,calm_trend,0.011504456221613375,0.011374645190695068,-0.005837684332786197,-0.003802806193633379,-0.1491283843905416,0.0,0.0,0.0,1.0,0.0,,-0.1327947472321984,1.0,0.7475277169667068,-0.7475277169667068,0.6112108456789207,1.0,0.15659996403430962,-0.002793066133003008,0.021014143019616904,0.02407287844067052
2010-03-12,calm_trend,0.0033008851068157432,0.003177242289767246,0.016310184397599237,0.016943698200314605,0.8933092503739208,0.00043617200742929185,0.0,1.0,1.0,0.0,,-0.4262943126823146,1.0,0.913547637973432,-0.913547637973432,0.1445990597072463,1.0,0.11529210933466487,0.016015312565444972,0.06233458696205951,0.06290834735917872
2010-03-19,calm_trend,0.004183146781057985,0.004003915894966915,-0.02905967579598956,-0.02789168845681944,-1.02027897361127,0.00043617200742929185,0.0,0.0,1.0,0.0,,-0.5901637279130154,1.0,1.1541529186373674,-1.0,-0.1125046392661004,1.0,0.10032076328259677,0.06627238227161825,0.0813467853977643,0.08076876749276729
2010-03-26,calm_trend,0.005345895835143846,0.005082068309069613,-0.018201607873262193,-0.016768467584998836,-0.5509877708747144,0.0,0.0,0.0,1.0,0.0,,-0.6636987678091231,1.0,0.7635764543437547,-0.7635764543437547,-0.0721772350377294,1.0,0.08364728312345637,0.09004645511734521,0.09868556478160428,0.0975752803680443
2010-04-02,calm_trend,0.016453935071988335,0.01555162076109682,-0.048954160234530586,-0.047917418073517126,-1.8084661301367404,0.0,0.0,0.0,-1.0,0.0,,-0.696871990350077,1.0,0.5000326370070964,-0.5000326370070964,0.0349412580481172,1.0,0.08421125044909972,0.10899223119498669,0.10344213033128669,0.10132857082500646
2010-04-09,calm_trend,-0.008152051640918168,-0.00749734522141082,-0.022982483421144062,-0.02113575052908423,-0.683878547123083,0.0006541553341177231,0.0,0.0,1.0,0.0,,-1.0,1.0,0.4546029564355149,-0.4546029564355149,-0.3262665111085747,0.0,0.0773037854086918,0.11109174253914089,0.0619653870297876,0.06022264759685969
2010-04-16,calm_trend,0.024215114491001118,0.022294712759300443,-0.034282982874426327,-0.029872858020173365,-1.0561297604361397,0.0006541553341177231,1.0,0.0,-1.0,0.0,,-1.0,1.0,1.2722678096884952,-1.0,-0.6351693510599472,1.0,0.08203744783212642,0.07838341275635075,0.08789089724364918,0.0840725813871579
2010-04-23,calm_trend,-0.011689008556661233,-0.010676489408200042,-0.03324299330528391,-0.030658537130426322,-1.0849479197579228,0.00043617200742929185,1.0,0.0,-1.0,0.0,,-1.0,1.0,1.383653370719299,-1.0,-0.6335605886155609,1.0,0.07974092380950396,0.10449310980256854,0.04555056285144654,0.043697852653150626
2010-04-30,calm_trend,-0.03821044315399415,-0.03465492348702836,-0.023887601416077264,-0.02577438537442045,-0.9306358726998583,0.00043617200742929185,0.0,0.0,1.0,0.0,,-1.0,1.0,1.6450330069698271,-1.0,-0.6319639886361591,1.0,0.12670386583796758,0.044195020355823456,-0.005837684332786197,-0.003802806193633379
2010-05-07,calm_trend,0.025652342157882868,0.02406911108288393,-0.033950722380499454,-0.033547136666044586,-1.308575929969869,-1.1102230246251565e-16,0.0,0.0,-1.0,0.0,,-1.0,1.0,1.408092904729027,-1.0,-0.6303793986402598,1.0,0.14135990859403397,-0.03240798062618022,0.016310184397599237,0.016943698200314605
2010-05-14,neutral_mixed,-0.04064534129044487,-0.04026097689515562,-0.0014061293405667197,-0.001607201543344039,-0.01841733569624407,-0.00021819618669849383,0.0,0.0,1.0,0.0,,-0.1865537763351648,1.0,0.9218605749794988,-0.9218605749794988,0.4598798276340042,1.0,0.1777057416998552,-0.017935713074824555,-0.02905967579598956,-0.02789168845681944
2010-05-21,neutral_mixed,0.016588722763526163,0.016582587034561162,-0.0028359160674343853,-0.002429215522822159,-0.06154745270341099,-2.220446049250313e-16,0.0,0.0,-1.0,0.0,,1.0,1.0,0.6359736243996382,-0.6359736243996382,1.0,1.0,0.18402353238780356,-0.06407607154725359,-0.018201607873262193,-0.016768467584998836
2010-05-28,neutral_mixed,-0.015384121612345118,-0.016621235896505167,0.01454742488424654,0.01637743701092531,0.9536449602292452,-2.220446049250313e-16,0.0,1.0,1.0,0.0,,1.0,0.6896757354498241,-0.061856609917987,0.061856609917987,1.0,0.0,0.17968664647039054,-0.07156209529906221,-0.048954160234530586,-0.047917418073517126
2010-06-04,neutral_mixed,0.01893387133536557,0.02042132133318848,0.003406270993113081,0.003775246846021041,0.2796672797342108,-0.00043598947961198675,0.0,0.0,-1.0,0.0,,1.0,0.8099768967024574,0.3923417137978925,-0.3923417137978925,1.0,0.0,0.19149043325969187,-0.10648272612006204,-0.022982483421144062,-0.02113575052908423
2010-06-11,neutral_mixed,0.012368712410230975,0.013169955370543052,-0.010912784598405612,-0.01169787104928377,-0.6863301643051458,-0.0006537276946594339,0.0,0.0,-1.0,0.0,,0.8957189102575696,0.0847128172455503,-0.2661591873034865,0.2661591873034865,1.0,0.0,0.18403254065479094,-0.08109908069632443,-0.034282982874426327,-0.029872858020173365
2010-06-18,neutral_mixed,-0.010624687328037834,-0.011477715125860077,0.011026584993180544,0.011070977045177344,0.7454557173598207,-2.220446049250313e-16,0.0,1.0,-1.0,0.0,,0.9241653568643464,0.1147842374698926,-0.9133510933583616,0.9133510933583616,1.0,0.0,0.18427593668091585,-0.07838765433272066,-0.03324299330528391,-0.030658537130426322
2010-06-25,neutral_mixed,-0.02890312171031081,-0.029790908038184252,0.04221610340734072,0.04323429148766067,4.666563843300411,-2.220446049250313e-16,0.0,1.0,1.0,0.0,,0.6286486229213277,0.2610702906142781,-0.4858806634969249,0.4858806634969249,1.0,0.0,0.17851317146567802,-0.08776055684835504,-0.023887601416077264,-0.02577438537442045
2010-07-02,neutral_mixed,0.015078494718232527,0.015898688968761,0.038583819409729214,0.03968389510231973,4.558699737293751,-0.00021819618669860485,0.0,1.0,1.0,0.0,,0.641750894927818,-0.3089887634756963,-2.463173753863932,1.0,1.0,0.0,0.17034191306798174,-0.07706038394517323,-0.033950722380499454,-0.033547136666044586
2010-07-09,neutral_mixed,-0.008326278824395945,-0.008542924938699027,0.043750689860697634,0.04499636074566005,5.889323310390312,0.00021824380666424226,0.0,1.0,1.0,0.0,,0.5624245216078121,-0.7003823352267495,-1.8579282339803669,1.0,0.7512203869469154,0.0,0.13591392734569177,-0.047557868695458194,-0.0014061293405667197,-0.001607201543344039
2010-07-16,neutral_mixed,0.015133171007003931,0.015745596724606726,0.03718684087885937,0.03783581376893386,5.8136424194017655,-0.00021819618669860485,0.0,1.0,1.0,0.0,,0.4599615060057835,-0.6430944988737288,-2.007738596620023,1.0,0.6770236131417062,0.0,0.1351679699596039,-0.0178036743171196,-0.0028359160674343853,-0.002429215522822159
2010-07-23,neutral_mixed,0.0017804692471156875,0.0019178622941590556,0.04358943917617397,0.04408392628098068,6.769528694550049,-0.00021819618669860485,0.0,1.0,1.0,0.0,,0.5838857311717475,-0.7532262378871035,-2.3490971787255277,1.0,0.7230612755440484,0.0,0.12636264370194225,0.014312124364185497,0.01454742488424654,0.01637743701092531
2010-07-30,neutral_mixed,0.007744548109069755,0.007768990543966831,0.043726749937945675,0.04415152994751215,6.775779878458524,0.00021824380666424226,0.0,1.0,1.0,0.0,,0.1467425799665571,-0.2494874265159203,-1.615922713048491,1.0,0.6645481017170644,0.0,0.11651945741883668,0.037208794723059935,0.003406270993113081,0.003775246846021041
2010-08-06,neutral_mixed,-0.002078241222786264,-0.0024479812309900805,0.058096839700246594,0.0584027722351117,9.923636086936472,0.00021788064966221654,0.0,1.0,1.0,0.0,,0.5198090711838096,-0.2043050978361917,-1.7067045651023205,1.0,1.0,0.0,0.11064517005830068,0.029583457321453288,-0.010912784598405612,-0.01169787104928377
2010-08-13,neutral_mixed,0.011321072673205283,0.011296204997316822,0.042852749436124826,0.0429025361659352,6.397683840040557,-0.00021819618669860485,0.0,1.0,1.0,0.0,,-0.3857986506634814,0.3088622444292204,-0.2078028747310017,0.2078028747310017,0.0950351242338564,0.0,0.1104185277490932,-0.030609802561522126,0.011026584993180544,0.011070977045177344
2010-08-20,neutral_mixed,0.0010545909917284491,0.0010725434980468807,0.04306776364216258,0.04290629018704406,6.39857150843272,-0.00021819618669860485,0.0,1.0,1.0,0.0,,0.7515885825617465,-0.2485477240371659,-1.122958423739461,1.0,1.0,0.0,0.06359622344142736,-0.0031517668642573327,0.04221610340734072,0.04323429148766067
2010-08-27,neutral_mixed,0.01154078947588333,0.012441322715928143,0.03201845952968774,0.031044436177838364,5.11653587779092,0.00021824380666424226,0.0,1.0,1.0,0.0,,0.8850263589976002,-0.5851249253068229,-1.2363861308904949,1.0,1.0,0.0,0.05983094580466992,0.045596270985472476,0.038583819409729214,0.03968389510231973
2010-09-03,neutral_mixed,-0.0033927823157980336,-0.0034768835458085477,0.05052411707181759,0.049104506636194145,7.8388762862027255,-2.220446049250313e-16,0.0,1.0,1.0,0.0,,0.8990115821971708,-0.8523361176432066,-1.8178378677427776,1.0,1.0,0.0,0.052290249670757336,0.027139659364299185,0.043750689860697634,0.04499636074566005
2010-09-10,neutral_mixed,0.008749289400340155,0.008785482474486949,0.01343643437510611,0.012719671225418505,1.0052010888116927,-3.3306690738754696e-16,0.0,1.0,1.0,0.0,,0.1404796033472873,-0.2816120529701494,-1.4709739001043547,1.0,0.6060842333552043,0.0,0.044651834311132094,0.045190329281473485,0.03718684087885937,0.03783581376893386
