Date,b7_breadth_gate_50d,b7_breadth_gate_13w,b7_breadth_scaler_composite,b7_risk_on_participation_gate,b7_sector_breadth_gate,b7_macro_stress_filter_mild,b7_macro_stress_filter_medium,b7_dollar_pressure_4w_mild,b7_dollar_pressure_blended_mild,b7_combined_conservative_gate
2016-07-22,0.005973565917957321,0.005973565917957321,0.0065735641606537035,0.005973565917957321,0.005973565917957321,0.005219937997817749,0.004843124037747958,0.00605086054509125,0.005973565917957321,0.005486060094871202
2016-07-29,0.008659919866452065,0.008659919866452065,0.008939895731787384,0.008659919866452065,0.008659919866452065,0.008659919866452065,0.008659919866452065,0.008716799459381879,0.008659919866452065,0.008800150276983318
2016-08-05,-0.014249294494052366,-0.014249294494052366,-0.01425935263245764,-0.014249294494052366,-0.014249294494052366,-0.01431894486008576,-0.014355923912449043,-0.014297531233669104,-0.014249294494052366,-0.014310710099412363
2016-08-12,0.0062968339604027425,0.0062968339604027425,0.0061850749237363,0.0062968339604027425,0.0062968339604027425,0.006118682684814661,0.00602960704702062,0.0062968339604027425,0.0062968339604027425,0.0061787554741271865
2016-08-19,-0.005389158593566083,-0.005389158593566083,-0.0056254904156467144,-0.005389158593566083,-0.005389158593566083,-0.005389158593566083,-0.005389158593566083,-0.005389158593566083,-0.005389158593566083,-0.005509321992914587
2016-08-26,-0.006596953778806195,-0.006596953778806195,-0.00656416203615242,-0.006596953778806195,-0.006596953778806195,-0.006596953778806195,-0.006596953778806195,-0.006596953778806195,-0.006596953778806195,-0.006580264637163719
2016-09-02,0.006585080771648979,0.006585080771648979,0.0068248872018159745,0.006585080771648979,0.006585080771648979,0.006585080771648979,0.006585080771648979,0.006585080771648979,0.006585080771648979,0.006706987895685579
2016-09-09,-0.018005322561080714,-0.018005322561080714,-0.018348924057379746,-0.018005322561080714,-0.018005322561080714,-0.018005322561080714,-0.018005322561080714,-0.018005322561080714,-0.018005322561080714,-0.018179388813283227
2016-09-16,-0.006632003319877439,-0.006561050895135698,-0.006517033721595373,-0.006561050895135698,-0.006561050895135698,-0.006632003319877439,-0.006671181769440751,-0.006561050895135698,-0.006561050895135698,-0.006602348801651912
2016-09-23,0.020887359840690352,0.022155611300952328,0.02237578932470496,0.022155611300952328,0.022155611300952328,0.02082325029798639,0.020149154598490825,0.022138517961671902,0.022155611300952328,0.021147854275760606
2016-09-30,-0.005757662426517338,-0.006188450878128431,-0.006294557890808954,-0.006188450878128431,-0.006188450878128431,-0.006188450878128431,-0.006188450878128431,-0.006263035050334405,-0.006188450878128431,-0.0062419943178800424
2016-10-07,-0.02462914484443019,-0.02462914484443019,-0.024474864346283418,-0.02462914484443019,-0.02462914484443019,-0.02462914484443019,-0.02462914484443019,-0.02462914484443019,-0.02462914484443019,-0.02455084250688134
2016-10-14,-0.006845711277350918,-0.006778839813658637,-0.006731793319536806,-0.006778839813658637,-0.006778839813658637,-0.006778839813658637,-0.006778839813658637,-0.006778839813658637,-0.006778839813658637,-0.006753872665803612
2016-10-21,0.010263905397921888,0.010684711335029717,0.010737231673763493,0.010755666900091401,0.010684711335029717,0.010684711335029717,0.010647628863341738,0.010724524090190646,0.010724524090190646,0.010648014582546219
2016-10-28,-0.014333523944532687,-0.014333523944532687,-0.015186049013273435,-0.015422750201105817,-0.014293305530025868,-0.014293305530025868,-0.013751518428261203,-0.015192029307959324,-0.015192029307959324,-0.013980021932285295
2016-11-04,-7.27219232045757e-05,-7.27219232045757e-05,-0.0007447350001299477,-0.0008117022889534961,-0.0007626604699601768,-0.0008117022889534961,-0.0008502580588609658,-0.0005233343861984839,-0.0005233343861984839,-0.0005652762122464048
2016-11-11,-0.030237066627352926,-0.030237066627352926,-0.030309726341053323,-0.030237066627352926,-0.03038125659481959,-0.030237066627352926,-0.030203787123523257,-0.030164075778999315,-0.030164075778999315,-0.03010015564605509
2016-11-18,-0.003019769116838628,-0.003019769116838628,-0.0028590156081291953,-0.003019769116838628,-0.0030987058141790217,-0.0030987058141790217,-0.003283781071575913,-0.0027285552993852416,-0.0027428056243613084,-0.0031393904281554665
2016-11-25,0.0011628217631369678,0.0011628217631369678,0.0014568962182390194,0.0010618560664718095,0.001663820752188897,0.001663820752188897,0.001663820752188897,0.0017024307193384896,0.0015192415172418342,0.001417348173516938
2016-12-02,-0.0006193566816061817,-0.0006193566816061817,-0.0007737070532174446,-0.000820190063840936,-0.000820190063840936,-0.000820190063840936,-0.000820190063840936,-0.0009460681787546735,-0.0009460681787546735,-0.0009206445893878625
2016-12-09,0.005071310150102933,0.005071310150102933,0.0059045715877826315,0.006015562702898859,0.006015562702898859,0.006108947511790906,0.006108947511790906,0.005690624720709204,0.005690624720709204,0.005596419413709974
2016-12-16,-0.010799030312297606,-0.010799030312297606,-0.011141503101883964,-0.010799030312297606,-0.010799030312297606,-0.011400909059387426,-0.011400909059387426,-0.010995920571438462,-0.010995920571438462,-0.010874856355567099
2016-12-23,0.0019714856124158635,0.0019714856124158635,0.001965591219486095,0.0019714856124158635,0.0019714856124158635,0.0019714856124158635,0.0019714856124158635,0.002151746426430503,0.0021686965010387087,0.002166021608723072
2016-12-30,0.006589772742870824,0.006641551620418766,0.006635328585908096,0.006589772742870824,0.006589772742870824,0.006589772742870824,0.006589772742870824,0.006589772742870824,0.006279076846687936,0.006291867243896909
2017-01-06,0.013012806546723672,0.012044310295787588,0.013039912840013802,0.013012806546723672,0.013012806546723672,0.013012806546723672,0.013012806546723672,0.012974959819542069,0.01256999568732716,0.012638024047426815
2017-01-13,0.0068926332468071975,0.006485086290991203,0.006877201090925155,0.0068926332468071975,0.0068926332468071975,0.0068926332468071975,0.0068926332468071975,0.0065573575613130175,0.006609885805764566,0.006617785243345559
2017-01-20,-0.001888444916336109,-0.001888444916336109,-0.0019183354694985758,-0.001888444916336109,-0.001888444916336109,-0.001888444916336109,-0.001888444916336109,-0.001888444916336109,-0.0018030443416804176,-0.0018231931621841163
2017-01-27,0.004237680627174205,0.004237680627174205,0.0044166403355134455,0.004237680627174205,0.004237680627174205,0.004237680627174205,0.004237680627174205,0.004237680627174205,0.004237680627174205,0.004328433247930538
2017-02-03,0.00399221050925569,0.00399221050925569,0.004054263489055434,0.00399221050925569,0.00399221050925569,0.00399221050925569,0.00399221050925569,0.00399221050925569,0.00399221050925569,0.004025559879744741
2017-02-10,0.005835133478940135,0.005835133478940135,0.005892701877960892,0.005835133478940135,0.005835133478940135,0.005835133478940135,0.005835133478940135,0.005835133478940135,0.005835133478940135,0.00586063800333458
2017-02-17,0.002198597572933957,0.002198597572933957,0.002405313482507723,0.002198597572933957,0.002198597572933957,0.002198597572933957,0.002198597572933957,0.002198597572933957,0.002198597572933957,0.002307394372405229
2017-02-24,0.0038922453238492308,0.0038922453238492308,0.0039875266271104486,0.0038922453238492308,0.0038922453238492308,0.0038922453238492308,0.0038922453238492308,0.0038922453238492308,0.0038922453238492308,0.003970449636143673
2017-03-03,-0.0005760319440373954,-0.0005760319440373954,-0.0005018112872252398,-0.0005760319440373954,-0.0005760319440373954,-0.0005760319440373954,-0.0005760319440373954,-0.0005760319440373954,-0.0005760319440373954,-0.0005440548330674922
2017-03-10,-0.018565378864344333,-0.018565378864344333,-0.018546532002820398,-0.018565378864344333,-0.018565378864344333,-0.018565378864344333,-0.018565378864344333,-0.018620851805252615,-0.018565378864344333,-0.018687827523706003
2017-03-17,0.011556601960684403,0.011556601960684403,0.011804039706234207,0.011556601960684403,0.011556601960684403,0.011556601960684403,0.011556601960684403,0.011036477310694771,0.011556601960684403,0.011759837927933859
2017-03-24,-0.0034361877170346468,-0.0034361877170346468,-0.0035057989820405783,-0.0034361877170346468,-0.0034361877170346468,-0.0034361877170346468,-0.0034361877170346468,-0.0034361877170346468,-0.0034361877170346468,-0.003486222958110755
2017-03-31,0.008025371383841311,0.008025371383841311,0.008090964713535955,0.008025371383841311,0.008025371383841311,0.007928002792125669,0.007869840278092358,0.008025371383841311,0.008025371383841311,0.008010727056032375
2017-04-07,4.337797231060249e-05,4.337797231060249e-05,-1.6540046847271336e-05,4.337797231060249e-05,4.337797231060249e-05,0.00018964366349971505,0.00026277650909427134,4.337797231060249e-05,4.337797231060249e-05,0.0001581448920831871
2017-04-14,-0.002779397841809725,-0.002779397841809725,-0.002987034629515201,-0.002779397841809725,-0.002779397841809725,-0.0023217247551357975,-0.002092888211798834,-0.002779397841809725,-0.002779397841809725,-0.002430997570943533
2017-04-21,0.001084396186862413,0.001084396186862413,0.001365711760145651,0.001084396186862413,0.001084396186862413,0.0005832467178789618,0.000332671983387236,0.001084396186862413,0.001084396186862413,0.0007093096300005442
2017-04-28,0.00912176725726436,0.00912176725726436,0.009514629531052305,0.00912176725726436,0.00912176725726436,0.008102577682740912,0.0075929828954791855,0.00912176725726436,0.00912176725726436,0.008279365705945485
2017-05-05,0.0029657023750465695,0.0029657023750465695,0.0032292068738419954,0.0029657023750465695,0.0029657023750465695,0.0022844158863817355,0.0019310643937419855,0.0029657023750465695,0.0029657023750465695,0.002400960213270623
2017-05-12,0.0008866929497462311,0.0008866929497462311,0.0008955113689905857,0.0008866929497462311,0.0008866929497462311,0.0008866929497462311,0.0008866929497462311,0.0008866929497462311,0.0008866929497462311,0.0008911021593684082
2017-05-19,0.004472092388064369,0.004472092388064369,0.004548838814708919,0.004472092388064369,0.004472092388064369,0.004472092388064369,0.004472092388064369,0.004472092388064369,0.004472092388064369,0.0045114188244379004
2017-05-26,0.0035112558463424345,0.0035112558463424345,0.0036098171055795685,0.0035112558463424345,0.0035112558463424345,0.003661729172942044,0.0037310625740534296,0.0035112558463424345,0.0035112558463424345,0.003702202616107245
2017-06-02,0.008587127381779422,0.008587127381779422,0.008755709424534613,0.008587127381779422,0.008587127381779422,0.007622271540695294,0.007133856378396007,0.008587127381779422,0.008587127381779422,0.007746970689303164
2017-06-09,-0.006991264203331771,-0.006991264203331771,-0.007136829407003191,-0.006991264203331771,-0.006991264203331771,-0.006991264203331771,-0.006991264203331771,-0.006991264203331771,-0.006991264203331771,-0.007134896574154245
2017-06-16,-0.0015447838750059719,-0.0015447838750059719,-0.0015745751029301008,-0.0015447838750059719,-0.0015447838750059719,-0.0015447838750059719,-0.0015447838750059719,-0.0015447838750059719,-0.0015447838750059719,-0.0015764556025105816
2017-06-23,0.0016703149584091244,0.0016703149584091244,0.001701503614279318,0.0016703149584091244,0.0016703149584091244,0.0016703149584091244,0.0016703149584091244,0.0016703149584091244,0.0016703149584091244,0.0017018067623744953
2017-06-30,-0.0018520801756043738,-0.0018520801756043738,-0.0018203611884343553,-0.0018520801756043738,-0.0018520801756043738,-0.0018520801756043738,-0.0018520801756043738,-0.0018520801756043738,-0.0018520801756043738,-0.0018636142718441919
2017-07-07,-0.0044887365649028624,-0.0044887365649028624,-0.0046696657332307165,-0.0044887365649028624,-0.0044887365649028624,-0.0044887365649028624,-0.0044887365649028624,-0.0044887365649028624,-0.0044887365649028624,-0.00457920114906679
2017-07-14,0.015132388740334124,0.01524748815839105,0.01581571912789219,0.01524748815839105,0.01524748815839105,0.01524748815839105,0.01524748815839105,0.01524748815839105,0.01524748815839105,0.015531603643141618
2017-07-21,0.004254334186235259,0.004656948234353126,0.004738781001930659,0.004656948234353126,0.004656948234353126,0.004656948234353126,0.004656948234353126,0.004656948234353126,0.004656948234353126,0.004697864618141892
2017-07-28,0.001555619688888613,0.001555619688888613,0.001625074860436622,0.001555619688888613,0.001555619688888613,0.001555619688888613,0.001555619688888613,0.001555619688888613,0.001555619688888613,0.0015941459709530475
2017-08-04,0.0029998186995426695,0.0029998186995426695,0.0031476288129190016,0.0029998186995426695,0.0029998186995426695,0.0029998186995426695,0.0029998186995426695,0.0029998186995426695,0.0029998186995426695,0.003073723756230836
2017-08-11,-0.00994655382495954,-0.00994655382495954,-0.010748552204212645,-0.00994655382495954,-0.00994655382495954,-0.00994655382495954,-0.00994655382495954,-0.00994655382495954,-0.00994655382495954,-0.010347553014586093
2017-08-18,0.001238523693343966,0.001238523693343966,0.0013119964813669515,0.001238523693343966,0.001238523693343966,0.0011450909443282385,0.0010917680340153646,0.001238523693343966,0.001238523693343966,0.0011760814055122126
2017-08-25,0.0075867584754818074,0.0075867584754818074,0.007813234347258006,0.007573899823290482,0.0075867584754818074,0.0069014547715444165,0.00655880291957572,0.0075867584754818074,0.0075867584754818074,0.007003368913843706
2017-09-01,0.006349568998911466,0.006349568998911466,0.006438033560686696,0.005837779661072137,0.006349568998911466,0.005719803813163104,0.005403260922066957,0.006349568998911466,0.006349568998911466,0.005757930197618382
2017-09-08,0.0017811269934188624,0.0017811269934188624,0.0017874793338677486,0.001591379113379689,0.0017811269934188624,0.0017811269934188624,0.0017811269934188624,0.0017811269934188624,0.0017811269934188624,0.0017847128013241964
2017-09-15,0.005038767634461445,0.005038767634461445,0.005291148160569195,0.005038767634461445,0.005038767634461445,0.005038767634461445,0.005038767634461445,0.005038767634461445,0.005038767634461445,0.005165182449838396
2017-09-22,-0.0013488743668847673,-0.0013488743668847673,-0.001408085657800362,-0.0013488743668847673,-0.0013488743668847673,-0.0013488743668847673,-0.0013488743668847673,-0.0013488743668847673,-0.0013488743668847673,-0.0013762750230795619
2017-09-29,-0.0001434317351479072,-0.0001434317351479072,-9.471565104838899e-05,-0.0001434317351479072,-0.0001434317351479072,-0.0001434317351479072,-0.0001434317351479072,-0.0001434317351479072,-0.0001434317351479072,-0.0001188428645084531
2017-10-06,0.0025138126551280697,0.0025138126551280697,0.0026834383714148917,0.0025138126551280697,0.0025138126551280697,0.0025138126551280697,0.0025138126551280697,0.0025138126551280697,0.0025138126551280697,0.0025990314678258717
2017-10-13,0.010134376207434261,0.010134376207434261,0.010623882836679645,0.010134376207434261,0.010134376207434261,0.010134376207434261,0.010134376207434261,0.010069746820843892,0.010134376207434261,0.010379549322755128
2017-10-20,-0.002452254983856396,-0.002452254983856396,-0.0025596103186022946,-0.002452254983856396,-0.002452254983856396,-0.002452254983856396,-0.002452254983856396,-0.0023034732420667576,-0.002452254983856396,-0.002504787214161004
2017-10-27,-0.000926284637736337,-0.000926284637736337,-0.00099405653422051,-0.000926284637736337,-0.000926284637736337,-0.000926284637736337,-0.000926284637736337,-0.0009155229744732097,-0.000926284637736337,-0.0009601705859784234
2017-11-03,0.0033250411812889994,0.0033250411812889994,0.003498510806592975,0.0033250411812889994,0.0033250411812889994,0.0033250411812889994,0.0033250411812889994,0.003124451778815165,0.0033250411812889994,0.003411775993940988
2017-11-10,-0.001854288451167293,-0.001854288451167293,-0.002023457288389097,-0.001854288451167293,-0.001854288451167293,-0.001854288451167293,-0.001854288451167293,-0.0017692854571521581,-0.001854288451167293,-0.001938872869778195
2017-11-17,0.004159553110414548,0.004159553110414548,0.004168510531845711,0.004159553110414548,0.004159553110414548,0.004159553110414548,0.004159553110414548,0.004134820897223487,0.004159553110414548,0.0041640318211301295
2017-11-24,0.007725941495619403,0.007725941495619403,0.00827067521359071,0.007725941495619403,0.007725941495619403,0.007725941495619403,0.007725941495619403,0.007100133321774956,0.007725941495619403,0.00799479204145585
2017-12-01,-0.0063106906730916726,-0.0063106906730916726,-0.006705888085127637,-0.0063106906730916726,-0.0063106906730916726,-0.0063106906730916726,-0.0063106906730916726,-0.0063106906730916726,-0.0063106906730916726,-0.0065285137755433514
2017-12-08,-0.0007917024422609254,-0.0007917024422609254,-0.0007933180029589053,-0.0007917024422609254,-0.0007917024422609254,-0.0009150734893934547,-0.0009822719411452805,-0.0007917024422609254,-0.0007917024422609254,-0.0009215817724674937
2017-12-15,0.004455908485974452,0.004455908485974452,0.004628328621746978,0.004455908485974452,0.004455908485974452,0.004068521076108568,0.0038662604407020307,0.004455908485974452,0.004455908485974452,0.004148119396969673
2017-12-22,0.006202629329085034,0.006202629329085034,0.006632998418834503,0.006202629329085034,0.006202629329085034,0.006202629329085034,0.006202629329085034,0.006202629329085034,0.006202629329085034,0.0064183316311217774
2017-12-29,0.005968824526508665,0.005968824526508665,0.0061202792118477045,0.005968824526508665,0.005968824526508665,0.005968824526508665,0.005968824526508665,0.005968824526508665,0.005968824526508665,0.006044900259882507
2018-01-05,0.01942420589740686,0.01942420589740686,0.020376469312071016,0.01942420589740686,0.01942420589740686,0.019320480475744216,0.019268617764912892,0.01942420589740686,0.01942420589740686,0.019798049429083753
2018-01-12,0.009667237797486178,0.009667237797486178,0.01009651830738841,0.009667237797486178,0.009667237797486178,0.008829962670667268,0.008402753437830205,0.009667237797486178,0.009667237797486178,0.009015454361971029
2018-01-19,0.004263902463985713,0.004263902463985713,0.004651267575035115,0.004263902463985713,0.004263902463985713,0.004141648041601745,0.00407413827804816,0.004263902463985713,0.004263902463985713,0.004335261076675522
2018-01-26,0.014805205000498015,0.014805205000498015,0.015435828502413587,0.014805205000498015,0.014805205000498015,0.013648126165478901,0.013069586747969344,0.014805205000498015,0.014805205000498015,0.013944905547511896
2018-02-02,-0.030202170099638184,-0.030202170099638184,-0.030898038007834423,-0.030202170099638184,-0.030202170099638184,-0.02784620835143569,-0.026668227477334442,-0.030202170099638184,-0.030202170099638184,-0.028159134649813247
2018-02-09,-0.03657151991131049,-0.03657151991131049,-0.0382366574405925,-0.03657151991131049,-0.03657151991131049,-0.03348096529042156,-0.031935687979977104,-0.03657151991131049,-0.03657151991131049,-0.03423027717859847
2018-02-16,0.029276082998623183,0.029276082998623183,0.029517836738494365,0.029380799145402012,0.029276082998623183,0.026780786405779876,0.02548078003596881,0.029380799145402012,0.029380799145402012,0.02684401604863285
2018-02-23,-0.0004754502732112083,-0.0004258069776434206,-0.00039936475846060284,-0.000396290447542828,-0.0004258069776434206,-0.0004754502732112083,-0.0005150301860453988,-0.000396290447542828,-0.000396290447542828,-0.000476833713124207
2018-03-02,-0.005728644831173205,-0.006282204829209815,-0.006387809660523618,-0.006282204829209815,-0.006282204829209815,-0.005728644831173205,-0.0054518648321549,-0.0063116436518884135,-0.006282204829209815,-0.005775982337310697
2018-03-09,0.004739201542202906,0.005265920636920361,0.005230358075373227,0.00522104779346695,0.00522104779346695,0.004739201542202906,0.004475841994844177,0.0050014460944782044,0.005265920636920361,0.004724700669269151
2018-03-16,-0.0007333253379127371,-0.0009119363597608458,-0.0008486973281404337,-0.0007736888047394458,-0.0007736888047394458,-0.0007333253379127371,-0.0006440198269886826,-0.0008528197592939173,-0.0009119363597608458,-0.000704040026311252
2018-03-23,-0.007135567517846127,-0.008069105959827991,-0.008022388291391154,-0.008069105959827991,-0.008069105959827991,-0.007135567517846127,-0.006668798296855191,-0.00810092570796339,-0.008069105959827991,-0.007114473139868959
2018-03-30,0.005752703588525791,0.006237815704294599,0.006132024711727021,0.006237815704294599,0.006237815704294599,0.005752703588525791,0.005500309623040186,0.0059389952477421435,0.006257491519496999,0.005702378759358168
2018-04-06,-0.00255007249564081,-0.00255007249564081,-0.002629409686748264,-0.00255007249564081,-0.00255007249564081,-0.00255007249564081,-0.0024457283916488803,-0.002758760703624671,-0.002758760703624671,-0.0024913188127377015
2018-04-13,0.006145462826092215,0.006145462826092215,0.006312429538998449,0.006145462826092215,0.006145462826092215,0.006145462826092215,0.005986117898449428,0.0064641526813777874,0.0064641526813777874,0.006077259770325246
2018-04-20,-0.00022532287806584044,-0.00018620331226863905,-0.0001938911188575562,-0.00018620331226863905,-0.00018620331226863905,-0.00018620331226863905,-0.00018657879921699848,-0.00018545233837192066,-0.00018545233837192066,-0.00018964445978404958
2018-04-27,-0.0008457009456536384,-0.00078871547026048,-0.0008177464245126998,-0.00078871547026048,-0.0008097747850073773,-0.00078871547026048,-0.0007667992165948312,-0.000849824357700091,-0.0008325479775917774,-0.0007820547713748951
2018-05-04,-0.00026318907722275737,-0.00026318907722275737,-0.0003057326492037539,-0.00026318907722275737,-0.00032560168790666605,-0.00026318907722275737,-0.00023198277188080308,-0.0003373118309174859,-0.00034954688003887045,-0.00027736415131468896
2018-05-11,0.0026807959187975503,0.0026807959187975503,0.0028173492709466217,0.0026807959187975503,0.0028654103353127447,0.0026807959187975503,0.002572380086909746,0.0027951406989133983,0.0027951406989133983,0.002553661635482603
2018-05-18,-0.0024439489434237485,-0.0024439489434237485,-0.002533577367531543,-0.0024439489434237485,-0.0024439489434237485,-0.002412521889665288,-0.0023292341394744003,-0.0025473784881377996,-0.0025473784881377996,-0.0023696426169092354
2018-05-25,0.0011465708165732738,0.00113341184217031,0.0011293454322139883,0.0011465708165732738,0.0011465708165732738,0.0011783603006921934,0.0011942550427516537,0.001169568560575759,0.001169568560575759,0.001194509268570691
2018-06-01,-0.0006096966127035606,-0.0006336031596503865,-0.000616100341587481,-0.0006096966127035606,-0.0006096966127035606,-0.0006336031596503865,-0.0006455564331237991,-0.0005235508595780218,-0.0005235508595780218,-0.0005514478923299094
2018-06-08,0.001198914161780825,0.0010295522025286067,0.0012015912411570632,0.001198914161780825,0.001198914161780825,0.0010597686854497159,0.000990195947284161,0.0012094555112511546,0.0012094555112511546,0.0010740624885387583
2018-06-15,-0.00423796368029547,-0.00423796368029547,-0.004248931132329142,-0.00423796368029547,-0.00423796368029547,-0.004209901121727511,-0.004196308920189142,-0.003907322072871892,-0.003907322072871892,-0.003889935377258115
2018-06-22,-0.0013535501143792875,-0.0013535501143792875,-0.0014020947247189062,-0.0013535501143792875,-0.0013535501143792875,-0.0013535501143792875,-0.0013535501143792875,-0.001332104507480644,-0.001332104507480644,-0.0013542900865759567
2018-06-29,-0.0017835679219445986,-0.0017835679219445986,-0.0017766366000463367,-0.0017835679219445986,-0.0017181728521017898,-0.0017181728521017898,-0.001685929475288474,-0.0018342915327844963,-0.0017984739497718762,-0.0017310458555703755
2018-07-06,0.002913557470317001,0.002913557470317001,0.002846422338324281,0.002913557470317001,0.0024975037740088027,0.0024975037740088027,0.0022894769258547027,0.002913557470317001,0.0031142635258982407,0.002666898238747262
2018-07-13,-0.003987001212832425,-0.003987001212832425,-0.004029482096180619,-0.003987001212832425,-0.00418315949028593,-0.004248681631434045,-0.00438112844739004,-0.003987001212832425,-0.0037210529885132438,-0.003996446831026452
2018-07-20,-0.0035522307751965723,-0.0035522307751965723,-0.0035476329709828985,-0.0035522307751965723,-0.00351475263213505,-0.0035522307751965723,-0.0035522307751965723,-0.0035522307751965723,-0.0034862303631680463,-0.0034828778920586345
2018-07-27,0.00207048254246031,0.00207048254246031,0.002063086803292855,0.00207048254246031,0.001964610632486072,0.00207048254246031,0.00207048254246031,0.00207048254246031,0.0017658342945363107,0.0017641215561641625
2018-08-03,0.002062985519486521,0.002062985519486521,0.0020564973498637994,0.002062985519486521,0.002062985519486521,0.002062985519486521,0.002062985519486521,0.002062985519486521,0.0021686959682857537,0.0021655441273918225
2018-08-10,-0.002765966371503168,-0.002765966371503168,-0.0028106376788376557,-0.002765966371503168,-0.002765966371503168,-0.002765966371503168,-0.002765966371503168,-0.002795218710420773,-0.00262281074185217,-0.0026435216509734087
2018-08-17,-0.0021268341811929454,-0.0021268341811929454,-0.0020755482755067,-0.0021268341811929454,-0.0021268341811929454,-0.0021268341811929454,-0.0021268341811929454,-0.001941148651650664,-0.001941148651650664,-0.001915356665497568
2018-08-24,0.009143434171073016,0.009143434171073016,0.009229093211268613,0.009143434171073016,0.009143434171073016,0.009143434171073016,0.009143434171073016,0.00883856149756006,0.00883856149756006,0.008881716628962137
2018-08-31,0.00236497082091218,0.00236497082091218,0.002369636574182283,0.00236497082091218,0.00236497082091218,0.00236497082091218,0.00236497082091218,0.002217494472354254,0.002250551683500034,0.0022529413989021475
2018-09-07,-0.010253014460228298,-0.010253014460228298,-0.01050119494807773,-0.010253014460228298,-0.010253014460228298,-0.010253014460228298,-0.010253014460228298,-0.010253014460228298,-0.009988513567519473,-0.010114111439321683
2018-09-14,0.005470452137519396,0.00558174763973428,0.005797955614715672,0.00558174763973428,0.00558174763973428,0.005470452137519396,0.005406866567873116,0.00558174763973428,0.0054823494189190376,0.005481891686384239
2018-09-21,0.0018125938912611946,0.0019451622887441977,0.0019330964481731475,0.0019451622887441977,0.0019451622887441977,0.0018125938912611946,0.001738371873980855,0.0019451622887441977,0.0016541760919548607,0.0015148546365500348
2018-09-28,0.0029399824381466408,0.0029399824381466408,0.0028835002881740113,0.0029399824381466408,0.0029399824381466408,0.0029399824381466408,0.0029399824381466408,0.0029399824381466408,0.0026062614690478356,0.0025785486066619155
2018-10-05,-0.008670527181679993,-0.008561135878824276,-0.009194655328652237,-0.008561135878824276,-0.008561135878824276,-0.008561135878824276,-0.008561135878824276,-0.008561135878824276,-0.00879013847836284,-0.009105979261036788
2018-10-12,-0.015258066833524342,-0.0167120511821489,-0.01674850047556047,-0.01659755902568328,-0.01659755902568328,-0.0167120511821489,-0.016769349272300522,-0.01659755902568328,-0.01631319876246177,-0.016502372675480086
2018-10-19,0.00206752618180405,0.00206752618180405,0.0023277623811122704,0.0023206925439731166,0.0023206925439731166,0.00206752618180405,0.0018890645254636953,0.0024244494944847604,0.002522160120894011,0.0021292344648011843
2018-10-26,-0.01269703977822044,-0.01269703977822044,-0.013091009692277843,-0.01269703977822044,-0.01269703977822044,-0.01269703977822044,-0.012109495906994207,-0.013884530933997405,-0.013657163946444444,-0.012130573181214199
2018-11-02,0.000538353456141896,0.000538353456141896,0.0006348328076950153,0.000538353456141896,0.000538353456141896,0.000538353456141896,0.00035048258762171994,0.001154885662000535,0.001154885662000535,0.000653888560255002
2018-11-09,0.0019598872466774085,0.0019598872466774085,0.002025598718315772,0.0019598872466774085,0.0019598872466774085,0.0019598872466774085,0.001773107414583847,0.0024945909206286346,0.0024945909206286346,0.0019827387384308724
2018-11-16,-0.003958779325029526,-0.003958779325029526,-0.004025740733532319,-0.003958779325029526,-0.003958779325029526,-0.003958779325029526,-0.0038068429625313285,-0.0041460569596893605,-0.0041460569596893605,-0.0037352693653612294
2018-11-23,-0.008716759736279679,-0.008716759736279679,-0.008842360188992107,-0.008716759736279679,-0.008716759736279679,-0.008716759736279679,-0.00848771960100514,-0.008783230863551861,-0.008783230863551861,-0.008175243221938012
2018-11-30,0.005670800027852254,0.005670800027852254,0.00581997430617839,0.005670800027852254,0.005670800027852254,0.005670800027852254,0.005349665664507584,0.006339440514807443,0.006339440514807443,0.005475279286354662
2018-12-07,0.0031774904097486675,0.0031774904097486675,0.0031539729082328523,0.0031774904097486675,0.0031774904097486675,0.0031774904097486675,0.003231664933982771,0.002917838404961696,0.002917838404961696,0.003066576634632816
2018-12-14,-0.0020028816073165995,-0.0020028816073165995,-0.002063475182588366,-0.0020028816073165995,-0.0020028816073165995,-0.0020028816073165995,-0.0019026131598408338,-0.0022034185022681316,-0.0021220362862302646,-0.0018579160370300008
2018-12-21,-0.01286760844446887,-0.01286760844446887,-0.013153992864061461,-0.01286760844446887,-0.01286760844446887,-0.01286760844446887,-0.012238369438040075,-0.014135916998834128,-0.01388473452063454,-0.012188814390807703
2018-12-28,0.0012134265770214084,0.0012134265770214084,0.0012360555773258861,0.0012134265770214084,0.0012134265770214084,0.0012134265770214084,0.0011584302990291558,0.0013710364497854536,0.0013623920499889499,0.0012130858939484322
2019-01-04,0.0042941620492058285,0.0042941620492058285,0.0043093254570719716,0.0042941620492058285,0.0042941620492058285,0.0042941620492058285,0.004236596588939142,0.004409292969739201,0.0042690112949214576,0.004115421932413324
2019-01-11,0.005240584172666397,0.005240584172666397,0.005310757919284288,0.005240584172666397,0.005240584172666397,0.005240584172666397,0.005032067897001806,0.005657616723995577,0.005657616723995577,0.005084497710546316
2019-01-18,0.0011964381208054153,0.0011964381208054153,0.0012241895030128528,0.0011964381208054153,0.0011964381208054153,0.0011964381208054153,0.0011256142474056281,0.0013380858676049902,0.0013380858676049902,0.0011452610622862422
