,GLD,TLT,HYG,LQD,DBA,BIL
2014-03-14,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2014-03-21,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2014-03-28,0.1337517660573325,0.1337517660573325,0.07802186353344394,0.07802186353344394,0.07802186353344394,0.49843087728500307
2014-04-04,0.12902379030995606,0.10269240453241399,0.08952671164364297,0.10269240453241399,0.07636101875487195,0.4997036702267011
2014-04-11,0.12620802814227877,0.100451287705079,0.08757291748647912,0.100451287705079,0.07469454726787926,0.5106219316932048
2014-04-18,0.11505391017822554,0.10197960220342718,0.10197960220342718,0.10197960220342718,0.07583098625383047,0.5031762969576624
2014-04-25,0.12738777593255954,0.12738777593255954,0.07430953596065971,0.07430953596065971,0.07430953596065971,0.5222958402529019
2014-05-02,0.11336847596048732,0.10048569460134103,0.10048569460134103,0.10048569460134103,0.07472013188304846,0.5104543083524411
2014-05-09,0.12580231065468553,0.10012836970474968,0.08729139922978178,0.10012836970474968,0.07445442875481387,0.5121951219512195
2014-05-16,0.12584147718310357,0.10015954306410284,0.08731857600460248,0.10015954306410284,0.07447760894510212,0.5120432517389861
2014-05-23,0.1258062434469493,0.10013149988634738,0.08729412810604643,0.10013149988634738,0.0744567563257455,0.5121798723485641
2014-05-30,0.12580231065468553,0.10012836970474968,0.08729139922978178,0.10012836970474968,0.07445442875481387,0.5121951219512195
2014-06-06,0.1129653401797176,0.07445442875481388,0.12580231065468553,0.1001283697047497,0.07445442875481388,0.5121951219512195
2014-06-13,0.10227272727272729,0.07386363636363638,0.07386363636363638,0.13068181818181818,0.07386363636363638,0.5454545454545455
2014-06-20,0.10262948953344349,0.07412129799637586,0.07412129799637586,0.1311376810705111,0.07412129799637586,0.5438689354069178
2014-06-27,0.10227272727272729,0.07386363636363638,0.07386363636363638,0.13068181818181818,0.07386363636363638,0.5454545454545455
2014-07-04,0.10230690196389308,0.0738883180850339,0.0738883180850339,0.13072548584275223,0.0738883180850339,0.545302657938253
2014-07-11,0.10227272727272729,0.07386363636363638,0.07386363636363638,0.13068181818181818,0.07386363636363638,0.5454545454545455
2014-07-18,0.10272004469725018,0.07418669894801402,0.07418669894801402,0.1312533904464863,0.07418669894801402,0.5434664680122214
2014-07-25,0.1024106194292936,0.07396322514337872,0.07396322514337872,0.13085801371520847,0.07396322514337872,0.5448416914253619
2014-08-01,0.10240780161352507,0.07396119005421256,0.07396119005421256,0.13085441317283755,0.07396119005421256,0.5448542150509997
2014-08-08,0.10387454553251878,0.07502050510681912,0.07502050510681912,0.1327285859582184,0.07502050510681912,0.5383353531888055
2014-08-15,0.12764449524137356,0.10159459825333812,0.08856964975932041,0.10159459825333812,0.07554470126530272,0.5050519572273271
2014-08-22,0.10297025543355053,0.07436740670200873,0.07436740670200873,0.13157310416509232,0.07436740670200873,0.542354420295331
2014-08-29,0.10227272727272729,0.07386363636363638,0.07386363636363638,0.13068181818181818,0.07386363636363638,0.5454545454545455
2014-09-05,0.10227272727272729,0.07386363636363638,0.07386363636363638,0.13068181818181818,0.07386363636363638,0.5454545454545455
2014-09-12,0.10227272727272729,0.07386363636363638,0.07386363636363638,0.13068181818181818,0.07386363636363638,0.5454545454545455
2014-09-19,0.1028216490076426,0.074260079838853,0.074260079838853,0.13138321817643217,0.074260079838853,0.5430148932993664
2014-09-26,0.10227272727272729,0.07386363636363638,0.07386363636363638,0.13068181818181818,0.07386363636363638,0.5454545454545455
2014-10-03,0.126829494909245,0.10094592451960314,0.08800413932478224,0.10094592451960314,0.07506235412996133,0.5082121625968051
2014-10-10,0.12733553819670507,0.10134869366676526,0.08835527140179535,0.10134869366676526,0.07536184913682543,0.5062499539311437
2014-10-17,0.12952741797839984,0.10309325104403254,0.08987616757684887,0.10309325104403254,0.07665908410966522,0.497750828247021
2014-10-24,0.13139815425037055,0.13139815425037055,0.07664892331271612,0.07664892331271612,0.07664892331271612,0.5072569215611107
2014-10-31,0.1285269931185069,0.1285269931185069,0.074974079319129,0.074974079319129,0.074974079319129,0.5180237758055991
2014-11-07,0.1129653401797176,0.10012836970474968,0.10012836970474968,0.10012836970474968,0.07445442875481387,0.5121951219512195
2014-11-14,0.1129653401797176,0.10012836970474968,0.10012836970474968,0.10012836970474968,0.07445442875481387,0.5121951219512195
2014-11-21,0.1129653401797176,0.10012836970474968,0.10012836970474968,0.10012836970474968,0.07445442875481387,0.5121951219512195
2014-11-28,0.1129653401797176,0.10012836970474968,0.10012836970474968,0.10012836970474968,0.07445442875481387,0.5121951219512195
2014-12-05,0.12580231065468553,0.10012836970474968,0.08729139922978178,0.10012836970474968,0.07445442875481387,0.5121951219512195
2014-12-12,0.12580231065468553,0.10012836970474968,0.08729139922978178,0.10012836970474968,0.07445442875481387,0.5121951219512195
2014-12-19,0.12831828295170145,0.10213087826768073,0.08903717592567038,0.10213087826768073,0.07594347358366003,0.5024393110036066
2014-12-26,0.1271027746720485,0.1271027746720485,0.07414328522536161,0.07414328522536161,0.07414328522536161,0.5233645949798182
2015-01-02,0.12580231065468553,0.10012836970474968,0.08729139922978178,0.10012836970474968,0.07445442875481387,0.5121951219512195
2015-01-09,0.12686551802421078,0.10097459597845347,0.08802913495557482,0.10097459597845347,0.07508367393269617,0.5080724811306113
2015-01-16,0.12728218523616194,0.10130622906551662,0.08831825098019398,0.10130622906551662,0.07533027289487133,0.5064568327577396
2015-01-23,0.1293526369529593,0.1293526369529593,0.07545570488922623,0.07545570488922623,0.07545570488922623,0.5149276114264026
2015-01-30,0.12819150417143438,0.12819150417143438,0.07477837743333672,0.07477837743333672,0.07477837743333672,0.5192818593571211
2015-02-06,0.1158155600247436,0.10265470093102273,0.10265470093102273,0.10265470093102273,0.07633298274358101,0.49988735443860716
2015-02-13,0.12798979783789413,0.12798979783789413,0.07466071540543823,0.07466071540543823,0.07466071540543823,0.5200382581078971
2015-02-20,0.1129653401797176,0.10012836970474968,0.10012836970474968,0.10012836970474968,0.07445442875481387,0.5121951219512195
2015-02-27,0.1129653401797176,0.10012836970474968,0.10012836970474968,0.10012836970474968,0.07445442875481387,0.5121951219512195
2015-03-06,0.11314692132814087,0.07457410723900194,0.12600452602452053,0.10028931663176123,0.07457410723900194,0.5114110215375735
2015-03-13,0.1271057983600012,0.10116583951102134,0.08819586008653142,0.10116583951102134,0.07522588066204151,0.5071407818693833
2015-03-20,0.12768762093088423,0.10162892278172418,0.08859957370714415,0.10162892278172418,0.07557022463256413,0.5048847351659591
2015-03-27,0.12580231065468553,0.10012836970474968,0.08729139922978178,0.10012836970474968,0.07445442875481387,0.5121951219512195
2015-04-03,0.13564652675720004,0.1079635621128735,0.09412207979071023,0.1079635621128735,0.08028059746854696,0.47402367175779586
2015-04-10,0.12152498586113737,0.10771532837691722,0.10771532837691722,0.10771532837691722,0.08009601340847691,0.4752330155996341
2015-04-17,0.12374919114050191,0.10968678305635396,0.10968678305635396,0.10968678305635396,0.08156196688805807,0.4656284928023783
2015-04-24,0.13037671820861238,0.1155611820485428,0.1155611820485428,0.1155611820485428,0.0859301097284036,0.43700962591735565
2015-05-01,0.12928756195025928,0.11459579354682073,0.11459579354682073,0.11459579354682073,0.08521225673994363,0.44171280066933494
2015-05-08,0.14445988812228613,0.11497827830141143,0.10023747339097407,0.11497827830141143,0.0854966684805367,0.4398494134033802
2015-05-15,0.1538768933798314,0.12247344575129437,0.10677172193702586,0.12247344575129437,0.09106999812275735,0.40333449505779656
2015-05-22,0.15484823941118142,0.12324655789869539,0.10744571714245238,0.12324655789869539,0.0916448763862094,0.3995680512627659
2015-05-29,0.15618985874662422,0.12431437736976211,0.10837663668133107,0.12431437736976211,0.09243889599290003,0.39436585383962053
2015-06-05,0.15708566100459487,0.12502736284039181,0.1089982137582903,0.12502736284039181,0.09296906467618879,0.3908923348801424
2015-06-12,0.1599257164561151,0.12728781513854057,0.11096886447975332,0.12728781513854057,0.09464991382096608,0.3798798749660844
2015-06-19,0.16014698803032973,0.1274639292486298,0.11112239985777982,0.1274639292486298,0.09478087046692985,0.37902188314770097
2015-06-26,0.16011038816908493,0.12743479874682268,0.11109700403569156,0.12743479874682268,0.09475920932456046,0.3791638009770176
2015-07-03,0.15774537923164042,0.1255524446945709,0.10945597742603619,0.1255524446945709,0.09335951015750146,0.38833424379568016
2015-07-10,0.15342452973886622,0.12211340122073022,0.10645783696166225,0.12211340122073022,0.09080227270259429,0.4050885581554168
2015-07-17,0.14715950016846208,0.11712694911367388,0.1021106735862798,0.11712694911367388,0.08709439805888572,0.4293815299590247
2015-07-24,0.14959933835343528,0.14959933835343528,0.08726628070617057,0.08726628070617057,0.08726628070617057,0.4390024811746178
2015-07-31,0.15070283532725384,0.11994715464822242,0.10456931430870674,0.11994715464822242,0.08919147396919104,0.41564206709840357
2015-08-07,0.1554869078347222,0.12375488582763601,0.10788887482409294,0.12375488582763601,0.09202286382054985,0.39709158186536314
2015-08-14,0.15911443935334205,0.1266421047914355,0.11040593751048222,0.1266421047914355,0.09416977022952897,0.38302564332377587
2015-08-21,0.16498779797333327,0.13131681879510199,0.11448132920598633,0.13131681879510199,0.0976458396168707,0.3602513956136058
2015-08-28,0.16540467637578687,0.16540467637578687,0.09648606121920898,0.09648606121920898,0.09648606121920898,0.3797324635907993
2015-09-04,0.16311341753750408,0.16311341753750408,0.09514949356354405,0.09514949356354405,0.09514949356354405,0.3883246842343599
2015-09-11,0.1597259316156144,0.1597259316156144,0.09317346010910837,0.09317346010910837,0.09317346010910837,0.40102775644144617
2015-09-18,0.14666016723518654,0.14666016723518654,0.08555176422052548,0.08555176422052548,0.08555176422052548,0.45002437286805047
2015-09-25,0.14887951545438674,0.14887951545438674,0.08684638401505893,0.08684638401505893,0.08684638401505893,0.44170181704604966
2015-10-02,0.13332949341818157,0.13332949341818157,0.07777553782727258,0.07777553782727258,0.07777553782727258,0.5000143996818192
2015-10-09,0.1325949378830908,0.1325949378830908,0.07734704709846962,0.07734704709846962,0.07734704709846962,0.5027689829384095
2015-10-16,0.13042974054469403,0.13042974054469403,0.07608401531773817,0.07608401531773817,0.07608401531773817,0.5108884729573975
2015-10-23,0.13683643867402012,0.10891063486299558,0.09494773295748334,0.10891063486299558,0.08098483105197107,0.46940972759053434
2015-10-30,0.13752363936413967,0.10945759051431524,0.09542456608940303,0.10945759051431524,0.08139154166449082,0.4667450718533361
2015-11-06,0.13723752822490318,0.10922986940349437,0.09522603999278997,0.10922986940349437,0.08122221058208555,0.46785448239323263
2015-11-13,0.13281313646292234,0.10570841473579531,0.09215605387223182,0.10570841473579531,0.0786036930086683,0.485010287184587
2015-11-20,0.13361885563161177,0.10634970142107876,0.09271512431581226,0.10634970142107876,0.07908054721054573,0.48188606999987266
2015-11-27,0.13341833391219074,0.13341833391219074,0.07782736144877792,0.07782736144877792,0.07782736144877792,0.49968124782928486
2015-12-04,0.13590658899991861,0.10817055042850664,0.09430253114280066,0.10817055042850664,0.08043451185709469,0.4730152671431728
2015-12-11,0.13468033121747292,0.10719454933635596,0.0934516583957975,0.10719454933635596,0.07970876745523904,0.4777701442587787
2015-12-18,0.1330472606447165,0.10589475847232536,0.0923185073861298,0.10589475847232536,0.07874225629993425,0.4841024587245687
2015-12-25,0.1402367197646383,0.1402367197646383,0.081804753196039,0.081804753196039,0.081804753196039,0.4741123008826064
2016-01-01,0.13596411855277044,0.13596411855277044,0.07931240248911609,0.07931240248911609,0.07931240248911609,0.49013455542711093
2016-01-08,0.14102498015937254,0.11224437196358221,0.09785406786568705,0.11224437196358221,0.0834637637677919,0.4531684442799842
2016-01-15,0.14827945217290114,0.14827945217290114,0.08649634710085899,0.08649634710085899,0.08649634710085899,0.4439520543516207
2016-01-22,0.1473359091469445,0.1473359091469445,0.08594594700238428,0.08594594700238428,0.08594594700238428,0.4474903406989582
2016-01-29,0.15005134360413303,0.15005134360413303,0.08752995043574424,0.08752995043574424,0.08752995043574424,0.43730746148450117
2016-02-05,0.14949384412944353,0.14949384412944353,0.08720474240884205,0.08720474240884205,0.08720474240884205,0.43939808451458684
2016-02-12,0.15483719995687317,0.15483719995687317,0.09032169997484267,0.09032169997484267,0.09032169997484267,0.4193605001617256
2016-02-19,0.15347858705992723,0.15347858705992723,0.08952917578495755,0.08952917578495755,0.08952917578495755,0.4244552985252729
2016-02-26,0.14927157456437615,0.14927157456437615,0.08707508516255273,0.08707508516255273,0.08707508516255273,0.4402315953835896
2016-03-04,0.1532688515055982,0.1532688515055982,0.08940683004493229,0.08940683004493229,0.08940683004493229,0.4252418068540067
2016-03-11,0.15719664236661002,0.15719664236661002,0.09169804138052248,0.09169804138052248,0.09169804138052248,0.4105125911252124
2016-03-18,0.165630295619153,0.165630295619153,0.09661767244450589,0.09661767244450589,0.09661767244450589,0.37888639142817626
2016-03-25,0.1665682748082295,0.1665682748082295,0.0971648269714672,0.0971648269714672,0.0971648269714672,0.37536896946913934
2016-04-01,0.16788614770690405,0.13362366858304608,0.1164924290211171,0.13362366858304608,0.09936118945918812,0.3490128966466986
2016-04-08,0.15078070877413627,0.1336465373225299,0.1336465373225299,0.1336465373225299,0.0993781944193171,0.34890148483895705
2016-04-15,0.1642631519620045,0.13074005972486075,0.11397851360628884,0.13074005972486075,0.09721696748771695,0.36306124749426827
2016-04-22,0.1575601027404444,0.12540497973219045,0.10932741822806347,0.12540497973219045,0.09324985672393647,0.38905266284317486
2016-04-29,0.15537890362284207,0.12366892329164982,0.10781393312605368,0.12366892329164982,0.09195894296045755,0.3975103737073472
2016-05-06,0.13894054396783048,0.12315184578966792,0.12315184578966792,0.12315184578966792,0.09157444943334282,0.40002946922982296
2016-05-13,0.147392825893416,0.11731265734373926,0.10227257306890089,0.11731265734373926,0.08723248879406252,0.4284767975561421
2016-05-20,0.14149342373146162,0.11261721480667351,0.09817911034427948,0.11261721480667351,0.08374100588188545,0.45135203042902655
2016-05-27,0.1358902347570806,0.10815753378624782,0.09429118330083143,0.10815753378624782,0.08042483281541504,0.47307868155417726
2016-06-03,0.1199106018815104,0.07903198760372278,0.13353680664077294,0.10628439712224785,0.07903198760372278,0.48220421914802325
2016-06-10,0.11944829832899143,0.07872728753501708,0.13302196859364954,0.1058746280643333,0.07872728753501708,0.4842005299429915
2016-06-17,0.123566180709572,0.08144134637676337,0.13760779215384156,0.10952456926530246,0.08144134637676337,0.4664187651177572
2016-06-24,0.11567507079023397,0.07624038756629058,0.1288199651982151,0.10253017638225284,0.07624038756629058,0.5004940124967169
2016-07-01,0.13106758207351507,0.104319095936063,0.09094485286733697,0.104319095936063,0.07757060979861095,0.491778763388411
2016-07-08,0.12776715568925281,0.10169222595675222,0.08865476109050194,0.10169222595675222,0.07561729622425165,0.5045763350824893
2016-07-15,0.1422642631021445,0.11323074002007417,0.09871397847903902,0.11323074002007417,0.08419721693800387,0.4483630614406643
2016-07-22,0.10987450546385263,0.07935380950167134,0.07935380950167134,0.1403952014260339,0.07935380950167134,0.5116688646050995
2016-07-29,0.10227272727272729,0.07386363636363638,0.07386363636363638,0.13068181818181818,0.07386363636363638,0.5454545454545455
2016-08-05,0.10230354948295682,0.07388589684880216,0.07388589684880216,0.13072120211711144,0.07388589684880216,0.5453175578535252
2016-08-12,0.10227272727272729,0.07386363636363638,0.07386363636363638,0.13068181818181818,0.07386363636363638,0.5454545454545455
2016-08-19,0.10227272727272729,0.07386363636363638,0.07386363636363638,0.13068181818181818,0.07386363636363638,0.5454545454545455
2016-08-26,0.10227272727272729,0.07386363636363638,0.07386363636363638,0.13068181818181818,0.07386363636363638,0.5454545454545455
2016-09-02,0.10259170479233147,0.07409400901668385,0.07409400901668385,0.13108940056797908,0.07409400901668385,0.5440368675896379
2016-09-09,0.10231611735464381,0.07389497364502054,0.07389497364502054,0.13073726106426709,0.07389497364502054,0.5452617006460276
2016-09-16,0.10361363994167215,0.07483207329120767,0.07483207329120767,0.1323952065921366,0.07483207329120767,0.5394949335925682
2016-09-23,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2016-09-30,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2016-10-07,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2016-10-14,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2016-10-21,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2016-10-28,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2016-11-04,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2016-11-11,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2016-11-18,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2016-11-25,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2016-12-02,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2016-12-09,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2016-12-16,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2016-12-23,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2016-12-30,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2017-01-06,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-01-13,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-01-20,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-01-27,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-02-03,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-02-10,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-02-17,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-02-24,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-03-03,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-03-10,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-03-17,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2017-03-24,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2017-03-31,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2017-04-07,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-04-14,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-04-21,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-04-28,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2017-05-05,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-05-12,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-05-19,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-05-26,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-06-02,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-06-09,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-06-16,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-06-23,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-06-30,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-07-07,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-07-14,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-07-21,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-07-28,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-08-04,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-08-11,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-08-18,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-08-25,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2017-09-01,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2017-09-08,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-09-15,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-09-22,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-09-29,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-10-06,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-10-13,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-10-20,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-10-27,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-11-03,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2017-11-10,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2017-11-17,0.02205882352941177,0.01593137254901961,0.01593137254901961,0.02818627450980392,0.01593137254901961,0.9019607843137255
2017-11-24,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2017-12-01,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2017-12-08,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2017-12-15,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2017-12-22,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2017-12-29,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2018-01-05,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2018-01-12,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2018-01-19,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2018-01-26,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2018-02-02,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2018-02-09,0.0256611678449856,0.0204241948153967,0.017805708300602255,0.0204241948153967,0.015187221785807803,0.900497512437811
2018-02-16,0.18904743068802016,0.18904743068802016,0.11027766790134506,0.11027766790134506,0.11027766790134506,0.29107213491992456
2018-02-23,0.20550624211252197,0.20550624211252197,0.11987864123230446,0.11987864123230446,0.11987864123230446,0.22935159207804282
2018-03-02,0.19936675231825177,0.19936675231825177,0.11629727218564684,0.11629727218564684,0.11629727218564684,0.252374678806556
2018-03-09,0.18981909218287663,0.18981909218287663,0.11072780377334468,0.11072780377334468,0.11072780377334468,0.2881784043142127
2018-03-16,0.1798771179055017,0.1798771179055017,0.10492831877820931,0.10492831877820931,0.10492831877820931,0.32546080785436876
2018-03-23,0.17618724543076014,0.17618724543076014,0.10277589316794339,0.10277589316794339,0.10277589316794339,0.33929782963464966
2018-03-30,0.1759179737439958,0.1759179737439958,0.10261881801733086,0.10261881801733086,0.10261881801733086,0.3403075984600159
2018-04-06,0.16976142883464768,0.16976142883464768,0.09902750015354446,0.09902750015354446,0.09902750015354446,0.36339464187007126
2018-04-13,0.16810262021383965,0.16810262021383965,0.09805986179140644,0.09805986179140644,0.09805986179140644,0.3696151741981014
2018-04-20,0.16499132436868935,0.16499132436868935,0.09624493921506876,0.09624493921506876,0.09624493921506876,0.38128253361741504
2018-04-27,0.16230860635601427,0.16230860635601427,0.09468002037434164,0.09468002037434164,0.09468002037434164,0.3913427261649466
2018-05-04,0.16022600371182827,0.16022600371182827,0.09346516883189981,0.09346516883189981,0.09346516883189981,0.39915248608064413
2018-05-11,0.15866253708873287,0.15866253708873287,0.09255314663509416,0.09255314663509416,0.09255314663509416,0.4050154859172518
2018-05-18,0.1555614069601694,0.1555614069601694,0.09074415406009878,0.09074415406009878,0.09074415406009878,0.41664472389936497
2018-05-25,0.1553261834617101,0.1553261834617101,0.0906069403526642,0.0906069403526642,0.0906069403526642,0.41752681201858727
2018-06-01,0.15496020655446188,0.15496020655446188,0.09039345382343607,0.09039345382343607,0.09039345382343607,0.418899225420768
2018-06-08,0.15215833976390172,0.15215833976390172,0.08875903152894266,0.08875903152894266,0.08875903152894266,0.4294062258853686
2018-06-15,0.14934830485327724,0.11886905896485328,0.10362943602064133,0.11886905896485328,0.08838981307642937,0.42089432811994554
2018-06-22,0.1330274631393862,0.11791070596445595,0.11791070596445595,0.11791070596445595,0.08767719161459546,0.42556322735265045
2018-06-29,0.14742822844930462,0.11734083488822201,0.10229713810768072,0.11734083488822201,0.08725344132713947,0.42833952233943107
2018-07-06,0.14866256554333454,0.11832326645285808,0.10315361690761986,0.11832326645285808,0.08798396736238166,0.42355331728094764
2018-07-13,0.1456300320954657,0.11590961738210534,0.10104941002542515,0.11590961738210534,0.086189202668745,0.43531212044615336
2018-07-20,0.14475270962923797,0.1152113403171486,0.1004406556611039,0.1152113403171486,0.0856699710050592,0.4387139830703017
2018-07-27,0.1445097355438738,0.11501795277981791,0.10027206139778998,0.11501795277981791,0.08552617001576204,0.43965612748293836
2018-08-03,0.14362332469090586,0.11431244210092507,0.09965700080593468,0.11431244210092507,0.08500155951094429,0.44309323079036506
