decision_at,cik10,company_name_as_filed,sector,cash_score,decision_naive,acceleration_score,earnings_score,acceleration_event_time,earnings_response_date,acceleration_available,earnings_available
2025-01-01 00:00:00+00:00,0001333835,CASA SYSTEMS INC,technology,0.31771894093686354,2025-01-01,,,,,False,False
2025-01-01 00:00:00+00:00,0001336920,"LEIDOS HOLDINGS, INC.",technology,0.17922606924643583,2025-01-01,0.3161067225024587,0.8104212860310421,2024-10-30 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,technology,0.1894093686354379,2025-01-01,0.6121506297389042,0.397450110864745,2024-11-06 23:59:59,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001349436,SANDRIDGE ENERGY INC,energy,0.5885947046843177,2025-01-01,0.6137643236406851,0.2032967032967033,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001352010,"EPAM SYSTEMS, INC.",technology,0.4378818737270876,2025-01-01,0.6694373063460338,0.593680709534368,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001361113,VARONIS SYSTEMS INC,technology,0.9959266802443992,2025-01-01,0.5196123219441008,0.5338137472283814,2024-11-01 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001366561,SMARTSHEET INC,technology,0.7169042769857433,2025-01-01,0.4240643803601832,0.6136363636363636,2024-12-06 00:00:00,2024-12-06,True,True
2025-01-01 00:00:00+00:00,0001373715,"SERVICENOW, INC.",technology,0.9572301425661914,2025-01-01,0.431371678140499,0.8181818181818181,2024-10-25 00:00:00,2024-10-25,True,True
2025-01-01 00:00:00+00:00,0001376139,CVR ENERGY INC,energy,0.3971486761710794,2025-01-01,0.3997519597902288,0.25,2024-10-30 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001377789,"AVIAT NETWORKS, INC.",technology,0.028513238289205704,2025-01-01,0.4934519843913581,0.2633037694013304,2024-11-06 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001384195,"RING ENERGY, INC.",energy,0.7881873727087576,2025-01-01,0.18575213423609066,0.5137362637362637,2024-11-07 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001384905,"RINGCENTRAL, INC.",technology,0.6883910386965377,2025-01-01,0.40473123737614075,0.5537694013303769,2024-11-09 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001387467,ALPHA & OMEGA SEMICONDUCTOR LTD,technology,0.37678207739307534,2025-01-01,0.408235779321722,0.29878048780487804,2024-11-06 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001392972,"PROS HOLDINGS, INC.",technology,0.11405295315682282,2025-01-01,0.3558876093186553,0.5870288248337029,2024-10-30 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001393052,VEEVA SYSTEMS INC,technology,0.9979633401221996,2025-01-01,0.3946977147510125,0.5792682926829268,2024-12-10 00:00:00,2024-12-06,True,True
2025-01-01 00:00:00+00:00,0001402436,SS&C TECHNOLOGIES HOLDINGS INC,technology,0.4908350305498982,2025-01-01,0.4868902213339255,0.47838137472283815,2024-10-31 00:00:00,2024-10-25,True,True
2025-01-01 00:00:00+00:00,0001404655,HUBSPOT INC,technology,0.7535641547861507,2025-01-01,0.5429586624789823,0.802660753880266,2024-11-07 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001408710,FABRINET,technology,0.4175152749490835,2025-01-01,0.467343464145596,0.8636363636363636,2024-11-06 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001410384,"Q2 HOLDINGS, INC.",technology,0.515274949083503,2025-01-01,0.5104258536636951,0.8592017738359201,2024-11-07 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001413447,NXP SEMICONDUCTORS N.V.,technology,0.6680244399185336,2025-01-01,0.49565897867030445,0.13913525498891355,2024-11-06 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001418819,IRIDIUM COMMUNICATIONS INC.,technology,0.8778004073319755,2025-01-01,0.7174624324524391,0.8558758314855875,2024-10-18 00:00:00,2024-10-18,True,True
2025-01-01 00:00:00+00:00,0001419612,"SOLAREDGE TECHNOLOGIES, INC.",technology,0.2973523421588595,2025-01-01,0.7794359316011548,0.06596452328159645,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001422930,"PUBMATIC, INC.",technology,0.9266802443991853,2025-01-01,0.7298499413089686,0.08813747228381374,2024-11-13 00:00:00,2024-11-15,True,True
2025-01-01 00:00:00+00:00,0001423774,ZUORA INC,technology,0.8981670061099797,2025-01-01,0.5775747385340989,0.4817073170731707,2024-12-10 00:00:00,2024-12-13,True,True
2025-01-01 00:00:00+00:00,0001432133,KALTURA INC,technology,0.2219959266802444,2025-01-01,0.4513033638949695,0.9257206208425721,2024-11-07 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001433195,APPFOLIO INC,technology,0.6578411405295316,2025-01-01,0.19132430231697387,0.4007760532150776,2024-10-26 00:00:00,2024-10-25,True,True
2025-01-01 00:00:00+00:00,0001433270,ANTERO RESOURCES CORP,energy,0.47657841140529533,2025-01-01,0.3963175568857052,0.15934065934065933,2024-10-31 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001441683,APPIAN CORP,technology,0.604887983706721,2025-01-01,0.3367321256728319,0.3786031042128603,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001441816,"MONGODB, INC.",technology,0.6069246435845214,2025-01-01,0.5144231887736218,0.4240576496674058,2024-12-11 00:00:00,2024-12-13,True,True
2025-01-01 00:00:00+00:00,0001442145,"VERISK ANALYTICS, INC.",technology,0.845213849287169,2025-01-01,0.6893964869980859,0.7560975609756098,2024-10-31 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001445305,WORKIVA INC,technology,0.6252545824847251,2025-01-01,0.8003151338261265,0.8503325942350333,2024-11-07 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001447669,TWILIO INC,technology,0.714867617107943,2025-01-01,0.5620274314478179,0.9124168514412416,2024-11-01 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001451505,TRANSOCEAN LTD.,energy,0.2505091649694501,2025-01-01,0.764387422453363,0.5357142857142857,2024-11-01 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001451809,SITIME CORP,technology,0.47046843177189407,2025-01-01,0.5840444994342396,0.916851441241685,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001454938,OUTBRAIN INC.,technology,0.29124236252545826,2025-01-01,,0.5127494456762749,2024-11-08 00:00:00,2024-11-08,False,True
2025-01-01 00:00:00+00:00,0001459200,"ALARM.COM HOLDINGS, INC.",technology,0.6619144602851323,2025-01-01,0.6676226431056543,0.5515521064301552,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001459417,"2U, INC.",technology,0.9714867617107943,2025-01-01,0.5568753106394678,,2024-08-10 00:00:00,,True,False
2025-01-01 00:00:00+00:00,0001463101,"ENPHASE ENERGY, INC.",technology,0.48268839103869654,2025-01-01,0.7452745788521938,0.5415742793791574,2024-10-23 00:00:00,2024-10-25,True,True
2025-01-01 00:00:00+00:00,0001466258,TRANE TECHNOLOGIES PLC,technology,0.20977596741344195,2025-01-01,0.45299324260017126,0.47062084257206205,2024-10-31 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001467623,"DROPBOX, INC.",technology,0.7983706720977597,2025-01-01,0.33052885378001967,0.25886917960088696,2024-11-09 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001468666,SECUREWORKS CORP,technology,0.2484725050916497,2025-01-01,0.6903820733267768,0.5393569844789357,2024-12-05 00:00:00,2024-12-06,True,True
2025-01-01 00:00:00+00:00,0001474432,"PURE STORAGE, INC.",technology,0.8207739307535642,2025-01-01,0.5737867876442161,0.5471175166297118,2024-12-13 00:00:00,2024-12-06,True,True
2025-01-01 00:00:00+00:00,0001475115,"EVENTBRITE, INC.",technology,0.9918533604887984,2025-01-01,0.30780537842496536,0.08702882483370289,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001476840,"EXPENSIFY, INC.",technology,0.594704684317719,2025-01-01,0.6426001713143619,0.9323725055432373,2024-11-09 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001477294,SENSATA TECHNOLOGIES HOLDING PLC,technology,0.570264765784114,2025-01-01,0.36541353383458647,0.380820399113082,2024-11-05 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001477333,"CLOUDFLARE, INC.",technology,0.6822810590631364,2025-01-01,0.48177828537588696,0.5637472283813747,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001477720,"ASANA, INC.",technology,0.42769857433808556,2025-01-01,0.46510157249664247,0.7156319290465631,2024-12-06 00:00:00,2024-12-06,True,True
2025-01-01 00:00:00+00:00,0001486159,CHORD ENERGY CORP,energy,0.5356415478615071,2025-01-01,0.430416271437761,0.18681318681318682,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001487952,"VISHAY PRECISION GROUP, INC.",technology,0.4989816700610998,2025-01-01,0.5496568425282616,0.10144124168514412,2024-11-06 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001493594,"MACOM TECHNOLOGY SOLUTIONS HOLDINGS, INC.",technology,0.6089613034623218,2025-01-01,0.7554773008470543,0.8669623059866962,2024-08-02 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001493761,TURTLE BEACH CORP,technology,0.8757637474541752,2025-01-01,0.35456150925837804,0.8514412416851441,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001494259,"CARGURUS, INC.",technology,0.6639511201629328,2025-01-01,0.7868278290663367,0.8713968957871396,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001500435,"GOPRO, INC.",technology,0.024439918533604887,2025-01-01,0.6485496441525754,0.4329268292682927,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001503274,QUANTERIX CORP,technology,0.016293279022403257,2025-01-01,0.48204477438321547,0.06929046563192905,2024-12-27 00:00:00,2024-11-15,True,True
2025-01-01 00:00:00+00:00,0001505155,"UPLAND SOFTWARE, INC.",technology,0.49287169042769857,2025-01-01,0.36808265389211425,0.8736141906873613,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001505952,"DOMO, INC.",technology,0.45213849287169044,2025-01-01,0.45963220287004436,0.11363636363636365,2024-12-11 00:00:00,2024-12-06,True,True
2025-01-01 00:00:00+00:00,0001506293,"PINTEREST, INC.",technology,0.9348268839103869,2025-01-01,0.5233230756215433,0.08148558758314856,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001507605,"MARATHON DIGITAL HOLDINGS, INC.",technology,0.219959266802444,2025-01-01,0.19827839641297337,0.48281596452328157,2024-11-12 23:59:59,2024-11-15,True,True
2025-01-01 00:00:00+00:00,0001509991,KOSMOS ENERGY LTD.,energy,0.9307535641547862,2025-01-01,0.25859173126614987,0.11538461538461539,2024-11-05 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001510295,MARATHON PETROLEUM CORP,energy,0.23625254582484725,2025-01-01,0.34833404201964696,0.6126373626373627,2024-11-06 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001511737,UBIQUITI INC.,technology,0.9022403258655805,2025-01-01,0.8822710785402323,0.8968957871396895,2024-11-09 00:00:00,2024-11-15,True,True
2025-01-01 00:00:00+00:00,0001514416,BANDWIDTH INC.,technology,0.20366598778004075,2025-01-01,0.5162040121400547,0.31097560975609756,2024-11-01 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001516513,"DOXIMITY, INC.",technology,0.7046843177189409,2025-01-01,0.5891754703213731,0.9368070953436807,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001517228,"COMMSCOPE HOLDING COMPANY, INC.",technology,0.06313645621181263,2025-01-01,0.25014223322018125,0.3531042128603104,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001517375,"SPROUT SOCIAL, INC.",technology,0.6659877800407332,2025-01-01,0.3058891955627465,0.1402439024390244,2024-11-09 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001520006,MATADOR RESOURCES CO,energy,0.7739307535641547,2025-01-01,0.42153588678463566,0.40384615384615385,2024-10-26 00:00:00,2024-10-25,True,True
2025-01-01 00:00:00+00:00,0001522540,"MARQETA, INC.",technology,0.41140529531568226,2025-01-01,0.8042532491566469,0.2677383592017738,2024-11-05 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001526520,"TRIPADVISOR, INC.",technology,0.8268839103869654,2025-01-01,0.5296003722386134,0.0992239467849224,2024-11-07 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001528129,"VITAL ENERGY, INC.",energy,0.2790224032586558,2025-01-01,0.2937270358377217,0.6291208791208791,2024-11-07 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001528396,"GUIDEWIRE SOFTWARE, INC.",technology,0.04480651731160896,2025-01-01,0.7363048972642577,0.4972283813747228,2024-12-07 00:00:00,2024-12-06,True,True
2025-01-01 00:00:00+00:00,0001529274,"ALKAMI TECHNOLOGY, INC.",technology,0.35845213849287166,2025-01-01,0.5152776455907702,0.5016629711751663,2024-11-01 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001532286,"NINE ENERGY SERVICE, INC.",energy,0.09572301425661914,2025-01-01,0.4894389384969308,,2024-11-01 00:00:00,,True,False
2025-01-01 00:00:00+00:00,0001534504,PBF ENERGY INC.,energy,0.1446028513238289,2025-01-01,0.3814024357003456,0.10989010989010989,2024-11-01 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001534701,PHILLIPS 66,energy,0.06517311608961303,2025-01-01,0.33998708010335915,0.42032967032967034,2024-10-30 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001538849,CROSSAMERICA PARTNERS LP,energy,0.1425661914460285,2025-01-01,0.6147946445120422,0.33791208791208793,2024-11-07 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001539838,"DIAMONDBACK ENERGY, INC.",energy,0.7739307535641547,2025-01-01,0.3628075971172821,0.3708791208791209,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001544522,FRESHWORKS INC.,technology,0.8492871690427699,2025-01-01,0.5289151147911975,0.6912416851441242,2024-11-07 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001549346,"SHUTTERSTOCK, INC.",technology,0.18329938900203666,2025-01-01,0.42492306716157485,0.520509977827051,2024-10-30 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001552275,SUNOCO LP,energy,0.3380855397148676,2025-01-01,0.34627340027693276,0.17032967032967034,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001559432,"TXO PARTNERS, L.P.",energy,0.7739307535641547,2025-01-01,0.4432707508804065,,2024-11-06 00:00:00,,True,False
2025-01-01 00:00:00+00:00,0001559865,"EVERTEC, INC.",technology,0.5845213849287169,2025-01-01,0.3345219589057031,0.7694013303769401,2024-11-09 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001560327,"RAPID7, INC.",technology,0.5804480651731161,2025-01-01,0.33652062646066644,0.4562084257206208,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001561550,"DATADOG, INC.",technology,0.8818737270875764,2025-01-01,0.3134989372164589,0.4717294900221729,2024-11-09 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001562088,"DUOLINGO, INC.",technology,0.9409368635437881,2025-01-01,0.5767985364254519,0.8702882483370288,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001563190,"COMPASS, INC.",technology,0.21792260692464357,2025-01-01,0.5181244249865169,0.852549889135255,2024-11-02 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001564408,SNAP INC,technology,0.5641547861507128,2025-01-01,0.5876928608440933,0.4417960088691796,2024-10-31 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001565687,"INTAPP, INC.",technology,0.8167006109979633,2025-01-01,0.2879477173947527,0.917960088691796,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001568100,"PAGERDUTY, INC.",technology,0.8533604887983707,2025-01-01,0.4984592282393748,0.45731707317073167,2024-11-28 00:00:00,2024-11-29,True,True
2025-01-01 00:00:00+00:00,0001569345,"SPRINKLR, INC.",technology,0.7576374745417516,2025-01-01,0.5089601641233886,0.45288248337028825,2024-12-05 00:00:00,2024-12-06,True,True
2025-01-01 00:00:00+00:00,0001571123,SCIENCE APPLICATIONS INTERNATIONAL CORP,technology,0.3054989816700611,2025-01-01,0.6544166322980447,0.5049889135254989,2024-12-06 00:00:00,2024-12-06,True,True
2025-01-01 00:00:00+00:00,0001571996,DELL TECHNOLOGIES INC.,technology,0.25661914460285135,2025-01-01,,0.38192904656319293,2024-12-11 00:00:00,2024-11-29,False,True
2025-01-01 00:00:00+00:00,0001575828,EXPRO GROUP HOLDINGS N.V.,energy,0.2158859470468432,2025-01-01,0.3478434130332864,0.07142857142857142,2024-10-25 00:00:00,2024-10-25,True,True
2025-01-01 00:00:00+00:00,0001576914,MIX TELEMATICS LTD,technology,0.5376782077393075,2025-01-01,,0.8037694013303769,,2024-02-02,False,True
2025-01-01 00:00:00+00:00,0001577526,"C3.AI, INC.",technology,0.6945010183299389,2025-01-01,0.6031407633006567,0.2222838137472284,2024-12-11 00:00:00,2024-12-13,True,True
2025-01-01 00:00:00+00:00,0001580808,"A10 NETWORKS, INC.",technology,0.9511201629327902,2025-01-01,0.7993168575447056,0.5194013303769401,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001582961,"DIGITALOCEAN HOLDINGS, INC.",technology,0.7820773930753564,2025-01-01,0.5972547402260927,0.5005543237250554,2024-11-05 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001583708,"SENTINELONE, INC.",technology,0.8472505091649695,2025-01-01,0.461121157323689,0.14578713968957874,2024-12-05 00:00:00,2024-12-06,True,True
2025-01-01 00:00:00+00:00,0001585521,"ZOOM COMMUNICATIONS, INC.",technology,0.9613034623217923,2025-01-01,0.506957266584182,0.63470066518847,2024-11-27 00:00:00,2024-11-29,True,True
2025-01-01 00:00:00+00:00,0001587523,KNOWLES CORP,technology,0.5682281059063137,2025-01-01,0.49698719372270334,0.4927937915742794,2024-10-30 00:00:00,2024-10-25,True,True
2025-01-01 00:00:00+00:00,0001590955,"PAYCOM SOFTWARE, INC.",technology,0.8309572301425662,2025-01-01,0.5506445438490742,0.9135254988913526,2024-11-01 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001591698,PAYLOCITY HOLDING CORP,technology,0.769857433808554,2025-01-01,0.30234446876685384,0.8835920177383592,2024-11-01 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001595974,"MAGNITE, INC.",technology,0.020366598778004074,2025-01-01,0.41842581136385265,0.45509977827050996,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001596532,"ARISTA NETWORKS, INC.",technology,0.6211812627291242,2025-01-01,0.5773188244873788,0.5060975609756098,2024-11-09 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001596961,"RUMBLEON, INC.",technology,0.2708757637474542,2025-01-01,0.29665513995960363,0.18237250554323725,2024-11-13 00:00:00,2024-11-15,True,True
2025-01-01 00:00:00+00:00,0001597033,SABRE CORP,technology,0.5661914460285132,2025-01-01,0.6449953998921354,0.1147450110864745,2024-11-01 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001601046,"KEYSIGHT TECHNOLOGIES, INC.",technology,0.6191446028513238,2025-01-01,0.5274726901642292,0.8747228381374723,2024-08-30 00:00:00,2024-11-22,True,True
2025-01-01 00:00:00+00:00,0001604778,"QORVO, INC.",technology,0.4460285132382892,2025-01-01,0.3940505271617863,0.07815964523281596,2024-10-31 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001606757,"KIMBALL ELECTRONICS, INC.",technology,0.5539714867617108,2025-01-01,0.690301703626154,0.4107538802660754,2024-11-07 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001609151,"WEAVE COMMUNICATIONS, INC.",technology,0.03054989816700611,2025-01-01,0.41409853748294784,0.5681818181818181,2024-11-09 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001609253,CALIFORNIA RESOURCES CORP,energy,0.3788187372708758,2025-01-01,0.6714017815283638,0.5027472527472527,2024-11-07 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001609711,GODADDY INC.,technology,0.7657841140529531,2025-01-01,0.4238867210219642,0.8270509977827051,2024-11-01 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001611052,"PROCORE TECHNOLOGIES, INC.",technology,0.8553971486761711,2025-01-01,0.47548406882184363,0.40521064301552107,2024-11-01 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001614178,"YEXT, INC.",technology,0.9287169042769857,2025-01-01,0.788447913031524,0.5482261640798226,2024-12-10 00:00:00,2024-12-13,True,True
2025-01-01 00:00:00+00:00,0001615063,"INSPIRED ENTERTAINMENT, INC.",technology,0.24236252545824846,2025-01-01,0.42768736186457706,0.70509977827051,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001615165,"VERITONE, INC.",technology,0.9938900203665988,2025-01-01,0.42108012647652887,0.09700665188470067,2024-11-13 00:00:00,2024-11-15,True,True
2025-01-01 00:00:00+00:00,0001616533,"PENGUIN SOLUTIONS, INC.",technology,0.5010183299389002,2025-01-01,0.5006588200458953,0.44512195121951215,2024-10-25 00:00:00,2024-10-18,True,True
2025-01-01 00:00:00+00:00,0001617553,"ZIPRECRUITER, INC.",technology,0.2830957230142566,2025-01-01,0.4653447965906327,0.49390243902439024,2024-11-07 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001618732,"NUTANIX, INC.",technology,0.8574338085539714,2025-01-01,,0.5703991130820399,2024-12-06 00:00:00,2024-11-29,False,True
2025-01-01 00:00:00+00:00,0001621434,"BLACK STONE MINERALS, L.P.",energy,0.7342158859470469,2025-01-01,0.7697352784046926,0.3873626373626373,2024-11-06 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001625278,"NERDWALLET, INC.",technology,0.5865580448065173,2025-01-01,0.5538149170394341,0.5504434589800443,2024-10-30 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001625641,"CS DISCO, INC.",technology,0.12423625254582485,2025-01-01,0.5812379048888042,0.14467849223946785,2024-11-07 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001626450,"BIGCOMMERCE HOLDINGS, INC.",technology,0.5173116089613035,2025-01-01,0.5085276482345102,0.5881374722838137,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001627475,"UPWORK, INC",technology,0.18737270875763748,2025-01-01,0.5395260302655372,0.9002217294900221,2024-11-07 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001628945,CUE HEALTH INC.,technology,0.004073319755600814,2025-01-01,,,,,False,False
2025-01-01 00:00:00+00:00,0001633978,LUMENTUM HOLDINGS INC.,technology,0.5295315682281059,2025-01-01,0.34391675391009163,0.9190687361419069,2024-11-09 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001636422,"HEALTH CATALYST, INC.",technology,0.745417515274949,2025-01-01,0.5125450757695927,0.479490022172949,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001640147,SNOWFLAKE INC.,technology,0.9592668024439919,2025-01-01,0.5151782409610525,0.6535476718403548,2024-11-28 00:00:00,2024-11-22,True,True
2025-01-01 00:00:00+00:00,0001640428,"EVERQUOTE, INC.",technology,0.28716904276985744,2025-01-01,0.7037974683544305,0.3641906873614191,2024-11-06 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001642896,SAMSARA INC.,technology,0.5437881873727087,2025-01-01,0.4580480737709252,0.5958980044345898,2024-12-11 00:00:00,2024-12-06,True,True
2025-01-01 00:00:00+00:00,0001650164,"TOAST, INC.",technology,0.14867617107942974,2025-01-01,0.3809925658026924,0.6080931263858093,2024-11-09 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001650372,ATLASSIAN CORP,technology,0.5234215885947047,2025-01-01,0.3389697873375422,0.5692904656319291,2024-11-02 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001651562,"COURSERA, INC.",technology,0.725050916496945,2025-01-01,0.326066220403329,0.7278270509977827,2024-11-07 00:00:00,2024-10-25,True,True
2025-01-01 00:00:00+00:00,0001652535,"ICHOR HOLDINGS, LTD.",technology,0.2668024439918534,2025-01-01,0.31819210473440984,0.6513303769401331,2024-11-06 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001653482,GITLAB INC.,technology,0.6293279022403259,2025-01-01,0.4802829859458773,0.8813747228381374,2024-12-07 00:00:00,2024-12-06,True,True
2025-01-01 00:00:00+00:00,0001657788,"KIMBELL ROYALTY PARTNERS, LP",energy,0.9633401221995926,2025-01-01,0.620387814956552,0.4148351648351648,2024-11-09 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001658566,PERMIAN RESOURCES CORP,energy,0.7342158859470469,2025-01-01,0.24765697401846945,0.8598901098901099,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001659166,FORTIVE CORP,technology,0.5580448065173116,2025-01-01,0.5129828791387753,0.15798226164079823,2024-10-31 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001660134,"OKTA, INC.",technology,0.9103869653767821,2025-01-01,0.4346308809999682,0.35643015521064303,2024-12-05 00:00:00,2024-12-06,True,True
2025-01-01 00:00:00+00:00,0001660280,"TENABLE HOLDINGS, INC.",technology,0.8329938900203666,2025-01-01,0.36755813584594393,0.4362527716186253,2024-11-06 00:00:00,2024-11-01,True,True
2025-01-01 00:00:00+00:00,0001666071,"CARDLYTICS, INC.",technology,0.3360488798370672,2025-01-01,0.5253576980425748,0.061529933481152994,2024-11-07 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001666134,"BLACKLINE, INC.",technology,0.8737270875763747,2025-01-01,0.29589585778792976,0.8403547671840355,2024-11-09 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001671933,"TRADE DESK, INC.",technology,0.835030549898167,2025-01-01,0.619218933409473,0.6690687361419069,2024-11-08 00:00:00,2024-11-08,True,True
2025-01-01 00:00:00+00:00,0001674101,VERTIV HOLDINGS CO,technology,0.31568228105906315,2025-01-01,0.5518247094529573,0.37416851441241683,2024-10-26 00:00:00,2024-10-25,True,True
2025-01-01 00:00:00+00:00,0001676238,"BRAZE, INC.",technology,0.6924643584521385,2025-01-01,0.44747522815477514,0.3464523281596452,2024-12-11 00:00:00,2024-12-13,True,True
