date,market_state,breadth_quality_score,path_clarity_r2,state_persistence_score,credit_confirmation,leadership_quality_score,credit_relative_momentum,deployment_quality_composite,r2a,r2b,r2c,r2d
2016-02-26,stressed_panic,0.0,0.7349953679265071,0.5833333333333334,-2.0,0.0,-0.4889302391733442,-1.5667768633682817,1.9918409146625462,1.14727330474407,-0.4889302391733442,0.0
2016-03-04,stressed_panic,0.0,0.5483990445870508,0.6666666666666666,0.0,0.125,-0.17177774788025996,-0.8666256326392545,1.462634762659045,0.23066242232161635,-0.17177774788025996,0.0
2016-03-11,stressed_panic,0.375,0.2027883653020831,0.75,0.0,0.25,1.18552297221774,-0.6952504933293311,-0.2850687154918615,-1.4628115780649162,1.18552297221774,0.0
2016-03-18,stressed_panic,0.5,0.0260956453102633,0.8333333333333334,0.0,0.25,1.6500988206469627,-0.7081137047800439,-1.0359424953028178,-2.31247442763853,1.6500988206469627,0.0
2016-03-25,neutral_mixed,0.75,0.0184101736615488,0.9166666666666666,0.0,0.375,0.9787712063000613,-0.236252851578004,0.33763203058295543,-0.3185874121661776,0.9787712063000613,0.0
2016-04-01,recovery_fragile,0.625,0.2651251283749027,0.0833333333333333,0.0,0.375,0.12094736905341576,-0.9191271876085036,-0.8113851787070633,-0.997872495095334,0.12094736905341576,0.0
2016-04-08,neutral_mixed,0.75,0.7492628266986062,0.0833333333333333,0.0,0.375,-0.907580160377145,-0.2088228571842092,0.3094493708886798,-0.29097061357722226,-0.907580160377145,0.0
2016-04-15,neutral_mixed,0.625,0.8286355292217559,0.0833333333333333,-2.0,0.625,-1.040090881235894,-0.5738859085008777,-0.04568101860397297,0.01908011924796757,-1.040090881235894,0.0
2016-04-22,neutral_mixed,0.875,0.8387672888579988,0.1666666666666666,0.0,0.75,-0.41510221585107826,0.5981135822965069,-0.6077972454068077,0.5098864294048512,-0.41510221585107826,0.0
2016-04-29,recovery_fragile,1.0,0.8592946474990997,0.25,0.0,0.625,0.41659326825414666,0.6585291404316614,0.9855847614187427,0.5702128173528023,0.41659326825414666,0.0
2016-05-06,neutral_mixed,0.625,0.858728075422357,0.0833333333333333,0.0,0.5,0.6187104716063069,-0.0284122461310513,0.10337872039199426,-0.11350421953381928,0.6187104716063069,0.0
2016-05-13,neutral_mixed,0.375,0.7611665156522728,0.0833333333333333,0.0,0.625,0.31132906578388214,-0.213307850858266,0.3139553181363668,-0.29743893891106404,0.31132906578388214,0.0
2016-05-20,neutral_mixed,0.0,0.6404839252620469,0.1666666666666666,0.0,0.625,0.061116969899364534,-0.6189141989946549,0.7758665247109798,-0.7009889134844072,0.061116969899364534,0.0
2016-05-27,recovery_confirmed,0.125,0.5007211258839,0.25,2.0,0.625,0.17473824624721085,0.0941316098851208,-0.43639577818825437,-0.6685513352613521,0.17473824624721085,0.0
2016-06-03,recovery_confirmed,0.875,0.501322032419337,0.0833333333333333,2.0,0.625,0.3285300836463291,0.6090574295027285,0.15472694957241875,-0.15197557645982854,0.3285300836463291,0.0
2016-06-10,recovery_confirmed,1.0,0.4788192631725939,0.1666666666666666,0.0,0.25,0.33617316412421977,-0.3957367927503519,-0.2132418563902544,-0.47306379221895356,0.33617316412421977,0.0
2016-06-17,recovery_confirmed,0.75,0.4495865606931707,0.25,0.0,0.375,0.24552889723377208,-0.408158954678135,-0.22761630040128153,-0.4852905436700069,0.24552889723377208,0.0
2016-06-24,neutral_mixed,0.25,0.3461266808685997,0.3333333333333333,0.0,0.125,-0.45013251006214483,-1.240559501868122,1.481458534321609,-1.313239620471232,-0.45013251006214483,0.0
2016-07-01,neutral_mixed,0.0,0.0393501125835781,0.0833333333333333,-2.0,0.125,-0.6642540085910303,-2.7743139401805883,2.4600764259164993,-2.1704505699430943,-0.6642540085910303,0.0
2016-07-08,neutral_mixed,0.875,0.134899135155525,0.1666666666666666,0.0,0.125,-0.294178496366687,-1.0783193725570157,1.3000112107808968,-1.1562269006509625,-0.294178496366687,0.0
2016-07-15,calm_trend,0.875,0.1990979974199524,0.25,0.0,0.25,-0.17804359836869108,-0.7444077078930847,0.9189734607893821,-0.8229817544038309,-0.17804359836869108,0.0
2016-07-22,calm_trend,1.0,0.3913203837096379,0.0833333333333333,0.0,0.375,0.444560644720377,-0.4016022430691823,0.5280846210939721,-0.4809846322462067,0.444560644720377,0.0
2016-07-29,calm_trend,1.0,0.6095132793270045,0.1666666666666666,0.0,0.625,0.6602415222386998,0.2853163225848843,-0.25489876900602176,0.20410997869025088,0.6602415222386998,0.0
2016-08-05,calm_trend,1.0,0.6926685046675655,0.25,0.0,0.625,0.1260695129772601,0.4745132740863778,-0.4706376454231013,0.3929160322526018,0.1260695129772601,0.0
2016-08-12,calm_trend,1.0,0.7375080530413939,0.3333333333333333,2.0,0.75,0.5804479370299126,1.4597746239080402,-0.8202390897491392,0.6989565446039903,0.5804479370299126,0.0
2016-08-19,calm_trend,1.0,0.7385145635899238,0.4166666666666667,0.0,0.75,0.15601067845637065,0.8638591685817227,-0.9187795173082903,0.7853706103463298,0.15601067845637065,0.0
2016-08-26,calm_trend,1.0,0.7196279276025381,0.5,0.0,0.75,0.21156493010660093,0.9254524843266848,-0.9890938902552173,0.8471307850396183,0.21156493010660093,0.0
2016-09-02,calm_trend,1.0,0.7313355601948616,0.5833333333333334,2.0,0.625,0.6899898109174712,1.5368926034440653,-0.9137674650473715,0.7813548973398627,0.6899898109174712,0.0
2016-09-09,calm_trend,1.0,0.7367321385253042,0.6666666666666666,0.0,0.75,0.35687981997581125,1.1123246663355542,-1.2069511191060027,1.0384471718986437,0.35687981997581125,0.0
2016-09-16,calm_trend,0.5,0.5256288352431001,0.75,0.0,0.75,0.38201254363169446,0.4778066165887362,-0.48234811181430726,0.40378087064352647,0.38201254363169446,0.0
2016-09-23,calm_trend,0.375,0.3114783636646134,0.8333333333333334,0.0,0.875,0.2623173096224053,0.3501857112275724,-0.3366820143243068,0.27620436168739904,0.2623173096224053,0.0
2016-09-30,calm_trend,0.75,0.1334903851348007,0.9166666666666666,2.0,0.875,0.28322573105729687,1.240917685326448,-0.5786845291491827,0.4882613322960864,0.28322573105729687,0.0
2016-10-07,calm_trend,0.875,0.0148379703442726,1.0,2.0,1.0,0.18995547022280074,1.4546892536502802,-0.8298805612694411,0.7084641984066566,0.18995547022280074,0.0
2016-10-14,calm_trend,0.5,0.0676896685070374,1.0,0.0,0.875,0.5328645071979156,0.3273989346833314,-0.3176764836343295,0.2596852625814857,0.5328645071979156,0.0
2016-10-21,calm_trend,0.125,0.2765820687635581,1.0,0.0,0.625,0.4721558279605789,-0.0928355189986668,0.16324438832524193,-0.1617025524684479,0.4721558279605789,0.0
2016-10-28,calm_trend,0.375,0.3483242629408598,1.0,2.0,0.625,0.4056859332920173,0.9037289457897332,-0.201661149160124,0.15806108336278454,0.4056859332920173,0.0
2016-11-04,neutral_mixed,0.125,0.4798677939999793,1.0,0.0,0.375,0.3178143042691313,-0.1779601675671549,0.25771796416693493,-0.24445694461715367,0.3178143042691313,0.0
2016-11-11,neutral_mixed,0.0,0.5504819118476583,0.0833333333333333,0.0,0.25,-0.427893158768312,-1.3337940401255846,1.5803859002261567,-1.4040035976089735,-0.427893158768312,0.0
2016-11-18,neutral_mixed,0.5,0.2533455403122581,0.1666666666666666,0.0,0.625,-0.2797333248050032,-0.6519544241222989,0.7997279528344028,-0.7196989411433787,-0.2797333248050032,0.0
2016-11-25,neutral_mixed,0.75,0.0142941853984351,0.25,0.0,0.75,0.6437252890985489,-0.4614694886751681,0.5816006011735754,-0.5284675596816607,0.6437252890985489,0.0
2016-12-02,neutral_mixed,0.75,0.0631357187911293,0.3333333333333333,0.0,0.75,1.0582400335190643,-0.3117082919604484,0.4101353385257646,-0.3781237162978192,1.0582400335190643,0.0
2016-12-09,neutral_mixed,0.5,0.2598335494515585,0.4166666666666667,2.0,0.75,1.4687310683544765,0.4705808368937297,0.29473732946514525,-0.2769312515033612,1.4687310683544765,0.0
2016-12-16,calm_trend,0.875,0.3732292808254486,0.5,2.0,0.75,1.8366112745088263,1.0431612277439268,-0.3657456844197992,0.3021983202071088,1.8366112745088263,0.0
2016-12-23,neutral_mixed,0.875,0.4837024406659265,0.0833333333333333,2.0,0.875,0.914428534338129,0.9018490657221422,-0.20877989079115378,0.16458579712712612,0.914428534338129,0.0
2016-12-30,calm_trend,0.875,0.6423619422581269,0.0833333333333333,0.0,0.75,0.4929623615846369,0.2512396200912897,-0.24336162653694715,0.19492697328078903,0.4929623615846369,0.0
2017-01-06,calm_trend,0.875,0.7482106152637235,0.0833333333333333,0.0,0.75,0.24665813211489948,0.382538811544426,-0.39387937622554225,0.32693697407716404,0.24665813211489948,0.0
2017-01-13,calm_trend,1.0,0.8324684512118862,0.1666666666666666,0.0,0.75,-0.14014443744238017,0.6903522057384215,-0.7466337182995942,0.6363592862284795,-0.14014443744238017,0.0
2017-01-20,calm_trend,1.0,0.8423288443489896,0.25,0.0,0.875,-0.1341696243452749,0.9552910264742948,-1.0501416067806968,0.902768584285034,-0.1341696243452749,0.0
2017-01-27,calm_trend,1.0,0.826166742524136,0.3333333333333333,0.0,0.875,-0.0674405144722297,1.0196995434433265,-1.1238247130751113,0.9676869451701695,-0.0674405144722297,0.0
2017-02-03,calm_trend,1.0,0.8002896880919228,0.4166666666666667,0.0,0.875,0.3600258698064926,1.071916157363153,-1.18349562077631,1.0203695910973731,0.3600258698064926,0.0
2017-02-10,calm_trend,1.0,0.846919202051073,0.5,2.0,0.875,0.3302427362139563,1.8922718913809,-1.3457784798620342,1.1632632599525192,0.3302427362139563,0.0
2017-02-17,calm_trend,1.0,0.8489825189640537,0.5833333333333334,0.0,0.75,0.19977127761924215,1.128769256059014,-1.2531866502460172,1.082348779444746,0.19977127761924215,0.0
2017-02-24,calm_trend,1.0,0.8428620209344985,0.6666666666666666,0.0,0.75,0.14566284620141412,1.205146116548944,-1.3404909950651622,1.1594805057141497,0.14566284620141412,0.0
2017-03-03,calm_trend,1.0,0.8449129862474881,0.75,0.0,0.625,-0.12794327115636384,1.124563048746955,-1.2479231212714774,1.0785252961662113,-0.12794327115636384,0.0
2017-03-10,neutral_mixed,1.0,0.8464344041142635,0.8333333333333334,0.0,0.875,0.11092808010329606,1.5431291297913194,-1.7269089846578165,1.500405613251689,0.11092808010329606,0.0
2017-03-17,neutral_mixed,0.875,0.8983454567209842,0.0833333333333333,0.0,0.875,0.002325125721129717,0.6933096720498433,-0.753485299984174,0.6445181395524168,0.002325125721129717,0.0
2017-03-24,neutral_mixed,1.0,0.9221605770471696,0.1666666666666666,0.0,0.875,0.03975375552191772,0.92350227895433,-1.0170761283885694,0.8765486842302491,0.03975375552191772,0.0
2017-03-31,calm_trend,0.75,0.8566113644646858,0.25,0.0,0.75,-0.20739563378704604,0.5297839892131505,-0.566222099126108,0.4800091772759817,-0.20739563378704604,0.0
2017-04-07,calm_trend,1.0,0.7948184427119398,0.0833333333333333,-2.0,0.75,-0.21819706595217445,-0.1770120109859941,-0.5398417337292553,0.45684999111633334,-0.21819706595217445,0.0
2017-04-14,calm_trend,0.875,0.7131922299074028,0.1666666666666666,0.0,0.875,-0.05093602965428194,0.5468022807623825,-0.5829972995259499,0.4948724278948883,-0.05093602965428194,0.0
2017-04-21,neutral_mixed,0.5,0.4731298461552375,0.25,0.0,0.75,-0.5942484165951883,-0.1787942618152939,0.24769050534530185,-0.23597857754477666,-0.5942484165951883,0.0
2017-04-28,calm_trend,0.875,0.3002196396675322,0.0833333333333333,0.0,0.875,-0.05200505958610647,-0.0540520987620492,0.1048212562826473,-0.11026292672966906,-0.05200505958610647,0.0
2017-05-05,calm_trend,1.0,0.2464726105932285,0.0833333333333333,0.0,1.0,-0.14272203702870676,0.1626360849459649,-0.14331515032422157,0.10807099017785095,-0.14272203702870676,0.0
2017-05-12,calm_trend,1.0,0.2076740054890624,0.1666666666666666,0.0,0.875,-0.06627739199742301,0.0344127078741377,0.0034340152921239733,-0.021030836762057623,-0.06627739199742301,0.0
2017-05-19,calm_trend,1.0,0.1504510767996185,0.25,0.0,0.875,0.3778930137047641,0.0515366381466323,-0.0162231616685116,-0.003721721016270814,0.3778930137047641,0.0
2017-05-26,calm_trend,0.875,0.1434812495600247,0.3333333333333333,0.0,0.75,0.011311452840355956,-0.1529620531554095,0.2178488042803063,-0.2096536066863316,0.011311452840355956,0.0
2017-06-02,calm_trend,1.0,0.2881079359875335,0.4166666666666667,0.0,0.875,-0.027201548331779825,0.4009555356418657,-0.416367732148342,0.3483873015411539,-0.027201548331779825,0.0
2017-06-09,calm_trend,1.0,0.5325074129148138,0.5,0.0,0.75,-0.18269886476089758,0.6252666687396462,-0.6732044252953268,0.5744469738930882,-0.18269886476089758,0.0
2017-06-16,calm_trend,1.0,0.6930766637545197,0.5833333333333334,0.0,0.75,-0.12055564110337141,0.9130079469475922,-1.0025578281352652,0.8644649153487898,-0.12055564110337141,0.0
2017-06-23,calm_trend,1.0,0.844254369156084,0.6666666666666666,0.0,0.75,-0.22179863904473715,1.187569305684134,-1.3166044116521918,1.141285583728584,-0.22179863904473715,0.0
2017-06-30,calm_trend,0.875,0.8519760771998216,0.75,0.0,0.875,-0.497006135262219,1.3339291463695246,-1.4837203285991634,1.288999258863692,-0.497006135262219,0.0
2017-07-07,calm_trend,0.625,0.839721345249925,0.8333333333333334,0.0,1.0,-0.08384221658535265,1.3378426871307512,-1.487821247267448,1.2931935860102945,-0.08384221658535265,0.0
2017-07-14,calm_trend,0.625,0.7891278221486355,0.9166666666666666,0.0,0.875,-0.14497817137020236,1.190890066232992,-1.3195323493357178,1.1453185776309245,-0.14497817137020236,0.0
2017-07-21,calm_trend,1.0,0.8000262562849835,1.0,0.0,1.0,0.2758639519772812,1.803194554774292,-2.018481545641295,1.7627878392388787,0.2758639519772812,0.0
2017-07-28,calm_trend,1.0,0.8133950709237876,1.0,0.0,0.875,0.14941555784911253,1.6435045379434363,-1.835214946309268,1.6021699407487786,0.14941555784911253,0.0
2017-08-04,calm_trend,1.0,0.8161043631169683,1.0,0.0,0.75,0.07701434459378982,1.4722322920379072,-1.63908447672525,1.4298073574785808,0.07701434459378982,0.0
2017-08-11,calm_trend,0.875,0.8336543833614058,1.0,0.0,0.75,0.10366670643921554,1.3719676160836387,-1.5242206196012766,1.3289826123676225,0.10366670643921554,0.0
2017-08-18,neutral_mixed,0.5,0.6773931459249632,1.0,-2.0,0.75,-0.4143075314398249,0.1319741344434252,-0.901429472017528,0.7789181909095948,-0.4143075314398249,0.0
2017-08-25,neutral_mixed,0.375,0.3756124069234164,0.0833333333333333,0.0,0.625,-0.1987377434327201,-0.8043503498590302,0.961101998040173,-0.8668979708190456,-0.1987377434327201,0.0
2017-09-01,calm_trend,0.5,0.2384880220035858,0.1666666666666666,-2.0,0.5,-0.26143941522624425,-1.6278244595198774,1.110668864648312,-0.9992207836190383,-0.26143941522624425,0.0
2017-09-08,calm_trend,1.0,0.3406030333888608,0.0833333333333333,0.0,0.5,-0.048511343067169116,-0.4272814743512455,0.5340840490454242,-0.48959406495493546,-0.048511343067169116,0.0
2017-09-15,calm_trend,0.625,0.3198347581737272,0.1666666666666666,0.0,0.5,0.010556322986538387,-0.7126794370884274,0.8596147050776253,-0.7773871929958088,0.010556322986538387,0.0
2017-09-22,calm_trend,0.875,0.4033146334603614,0.25,0.0,0.625,0.3168673192184464,-0.1179562387557663,0.18085596029542197,-0.17735688239188402,0.3168673192184464,0.0
2017-09-29,calm_trend,0.875,0.4779370714994357,0.3333333333333333,0.0,0.75,0.19543975988813828,0.232209314745273,-0.2188067087025591,0.17595781924690507,0.19543975988813828,0.0
2017-10-06,calm_trend,1.0,0.5025168840232327,0.4166666666666667,0.0,0.875,0.041486744487515395,0.6359128728499555,-0.6795500507826185,0.5833290336773199,0.041486744487515395,0.0
2017-10-13,calm_trend,1.0,0.5271662052156832,0.5,0.0,0.875,0.37195800902736514,0.7534843663614594,-0.8137328255177041,0.7020689573631296,0.37195800902736514,0.0
2017-10-20,calm_trend,1.0,0.6357693998016478,0.5833333333333334,0.0,0.625,-0.15764065133131502,0.6383551359766296,-0.6824022210343327,0.5860197357472265,-0.15764065133131502,0.0
2017-10-27,neutral_mixed,1.0,0.7690850561597667,0.6666666666666666,0.0,0.75,0.12073688840643268,1.060819422694475,-1.1643315282214108,1.0124607611470045,0.12073688840643268,0.0
2017-11-03,neutral_mixed,1.0,0.8752923155441585,0.0833333333333333,0.0,0.875,0.01677770342435123,0.736466107921068,-0.7943245718747052,0.6852945672158647,0.01677770342435123,0.0
2017-11-10,calm_trend,1.0,0.9692245763693113,0.1666666666666666,-2.0,0.75,-0.18200892750311876,0.0702559870996539,-0.833458626600245,0.7200294096620594,-0.18200892750311876,0.0
2017-11-17,neutral_mixed,1.0,0.9635071874455644,0.0833333333333333,0.0,0.875,0.04351322789452169,0.8434216157094876,-0.913324526038632,0.7908352119169895,0.04351322789452169,0.0
2017-11-24,neutral_mixed,0.875,0.929754830783196,0.0833333333333333,0.0,0.875,-0.27397499560379884,0.6817577194959561,-0.7290574593744304,0.6278689370655184,-0.27397499560379884,0.0
2017-12-01,neutral_mixed,0.875,0.9224180177911006,0.1666666666666666,-2.0,0.875,-0.2840281380204198,0.0578802172980313,-0.8173769461895534,0.7061375450781211,-0.2840281380204198,0.0
2017-12-08,neutral_mixed,0.875,0.9220146684894338,0.25,0.0,0.875,-0.07821090787146819,0.8476405524518137,-0.9151969646682413,0.7928607080479014,-0.07821090787146819,0.0
2017-12-15,neutral_mixed,0.875,0.9301709131783013,0.3333333333333333,0.0,0.875,-0.18153775483536738,0.9438326442541582,-1.0247633085160837,0.8900450379025102,-0.18153775483536738,0.0
2017-12-22,neutral_mixed,0.875,0.9263710385656868,0.4166666666666667,0.0,0.875,-0.45677534875324505,1.024867753534813,-1.1170133830228095,0.9719669972680572,-0.45677534875324505,0.0
2017-12-29,neutral_mixed,1.0,0.9257220145387997,0.5,-2.0,0.75,-0.07692567249323058,0.3550942347748423,-1.1536550674703792,1.0046842011024013,-0.07692567249323058,0.0
2018-01-05,neutral_mixed,1.0,0.9204048250969136,0.5833333333333334,0.0,0.75,-0.23574394646231953,1.1390548907105125,-1.243358334956841,1.0844698441140157,-0.23574394646231953,0.0
2018-01-12,neutral_mixed,1.0,0.9095238735216964,0.6666666666666666,0.0,0.875,0.34588451669649994,1.3800229743398011,-1.5172230396638462,1.3276893689459048,0.34588451669649994,0.0
2018-01-19,neutral_mixed,1.0,0.8943370772063979,0.75,2.0,0.875,0.49920109760730036,2.1420280728113483,-1.5906780360704713,1.3934471265338972,0.49920109760730036,0.0
2018-01-26,neutral_mixed,1.0,0.9169350327858666,0.8333333333333334,2.0,0.75,0.4733973340294111,2.076097045495016,-1.5245125785530245,1.3353481106804217,0.4733973340294111,0.0
2018-02-02,neutral_mixed,1.0,0.925426314487129,0.9166666666666666,2.0,0.875,0.4922135658717665,2.328082029591416,-1.822141672591054,1.6003260565651023,0.4922135658717665,0.0
2018-02-09,stressed_panic,0.875,0.8803405591423414,1.0,0.0,0.875,0.0038829308282380655,1.5433951338216096,0.6617315983890433,1.7469508392036825,0.0038829308282380655,0.0
2018-02-16,stressed_panic,0.0,0.4581657261825695,0.0833333333333333,0.0,0.875,0.035019437737349945,-0.7643094387935265,1.330001039005448,-0.3579869986908563,0.035019437737349945,0.0
2018-02-23,stressed_panic,0.875,0.3294847913216059,0.1666666666666666,0.0,0.875,0.23096163414026122,-0.0209721296630328,-0.8892866809227095,-0.9983923247915496,0.23096163414026122,0.0
2018-03-02,stressed_panic,0.875,0.2231643186877364,0.25,0.0,0.75,0.4778614717677766,-0.2317168160117558,-1.1849831610437969,-1.5242185094560265,0.4778614717677766,0.0
2018-03-09,stressed_panic,0.25,0.0737376160554244,0.3333333333333333,0.0,0.75,0.5491451669751297,-0.9065467772516432,-0.275276434532557,-2.2558965157566657,0.5491451669751297,0.0
2018-03-16,stressed_panic,0.875,0.0543305001465563,0.4166666666666667,2.0,0.875,0.8520674075837364,0.6054662912957444,-1.652017641693963,-2.33666943660229,0.8520674075837364,0.0
2018-03-23,stressed_panic,0.625,0.0170877912390062,0.5,0.0,0.875,0.026074974467854086,-0.2805788369120081,-1.219684913440844,-2.502224245843723,0.026074974467854086,0.0
2018-03-30,stressed_panic,0.0,0.0696171920935601,0.5833333333333334,0.0,0.5,-0.1319365706686559,-1.213919305225419,0.2566818548789954,-2.229240052205431,-0.1319365706686559,0.0
2018-04-06,stressed_panic,0.0,0.2787758311280036,0.6666666666666666,-2.0,0.625,-0.41732653497297734,-1.3896209819433436,0.8409849502423783,-1.1982911087179906,-0.41732653497297734,0.0
2018-04-13,stressed_panic,0.0,0.439459463754463,0.75,-2.0,0.25,-0.6156326824472922,-1.602572290464041,1.287520889157737,-0.4081485222998187,-0.6156326824472922,0.0
2018-04-20,stressed_panic,0.25,0.4256086834103878,0.8333333333333334,0.0,0.25,0.17459302539477634,-0.6019080043783868,0.7163553873514772,-0.47566721816107416,0.17459302539477634,0.0
2018-04-27,stressed_panic,0.375,0.3261921407450356,0.9166666666666666,0.0,0.375,0.5228070421806674,-0.3494468457623098,0.17103807657181866,-0.9634322475128316,0.5228070421806674,0.0
2018-05-04,stressed_panic,0.375,0.150145989208587,1.0,2.0,0.125,0.7198167089553498,-0.1207143149707277,-0.3234004649729089,-1.8230050411319116,0.7198167089553498,0.0
2018-05-11,stressed_panic,0.625,0.0764841042651215,1.0,2.0,0.375,0.8423864328935067,0.3570324718727943,-1.0594483810654933,-2.172489782889416,0.8423864328935067,0.0
2018-05-18,stressed_panic,0.875,0.1048185750849749,1.0,0.0,0.75,0.32406613507559895,0.4379154554144656,-1.5062057169941583,-2.0226914698270186,0.32406613507559895,0.0
2018-05-25,stressed_panic,0.875,0.0218674631863631,1.0,0.0,0.75,0.19845360131347126,0.3348117470661981,-1.7307127080197895,-2.4113455560548798,0.19845360131347126,0.0
2018-06-01,stressed_panic,0.75,0.0087161079770756,1.0,0.0,0.5,-0.07316650927520882,-0.1377099229536779,-1.4946171826775116,-2.4573201293708005,-0.07316650927520882,0.0
2018-06-08,neutral_mixed,0.75,0.0483629797141747,1.0,0.0,0.75,-0.14332109433066342,0.2506060673603283,-0.22674857164066775,0.222004852117337,-0.14332109433066342,0.0
2018-06-15,recovery_fragile,0.75,0.446730004536684,0.0833333333333333,2.0,0.5,0.2425828885493149,0.1165904299049387,-0.25787250079901197,-0.5927433084273367,0.2425828885493149,0.0
2018-06-22,neutral_mixed,0.75,0.9255824378322012,0.0833333333333333,0.0,0.625,0.22145412696798947,0.1800875316149608,-0.1479773476627001,0.1549527022950433,0.22145412696798947,0.0
2018-06-29,neutral_mixed,0.625,0.8924779884820672,0.0833333333333333,2.0,0.625,0.6179372965298717,0.7164252273463232,0.032287975064935845,-0.0010670219780295961,0.6179372965298717,0.0
2018-07-06,neutral_mixed,0.625,0.7692122070556934,0.1666666666666666,0.0,0.625,0.03965312607637666,-0.0440133428326915,0.10376688569619091,-0.06294409140158021,0.03965312607637666,0.0
2018-07-13,neutral_mixed,0.625,0.7273721098660281,0.25,0.0,0.625,-0.326037493549167,-0.00650314867737,0.06112189789858283,-0.026058307151128605,-0.326037493549167,0.0
2018-07-20,neutral_mixed,0.625,0.7333482099365295,0.3333333333333333,-2.0,0.625,-0.5195503642866491,-0.6064738811775252,-0.048515604020057904,0.06880295803834831,-0.5195503642866491,0.0
2018-07-27,neutral_mixed,0.75,0.7337491179973482,0.4166666666666667,0.0,0.625,-0.49177327910495916,0.299596106395297,-0.28421827509571507,0.2727607132012693,-0.49177327910495916,0.0
2018-08-03,neutral_mixed,0.75,0.7298171583657754,0.5,0.0,0.75,0.07645173502535857,0.554973806274605,-0.5743327465538629,0.5238221827157982,0.07645173502535857,0.0
2018-08-10,neutral_mixed,0.75,0.7350729093817037,0.5833333333333334,0.0,0.75,0.19067540052270276,0.6498405237467386,-0.6821306153711978,0.6171236310683674,0.19067540052270276,0.0
2018-08-17,recovery_fragile,0.75,0.7779137865208949,0.6666666666666666,0.0,0.625,0.2567737446316304,0.6193210867205982,1.1112412127301892,0.5871739881022251,0.2567737446316304,0.0
2018-08-24,recovery_fragile,0.75,0.7839892309054304,0.0833333333333333,0.0,0.75,-0.021080119861932367,0.1688683369570593,0.5995303832130807,0.14440862925451095,-0.021080119861932367,0.0
2018-08-31,recovery_fragile,0.75,0.7914190008270409,0.1666666666666666,0.0,0.75,0.013117401636782482,0.2674693336697047,0.7109140662419183,0.24136529319425884,0.013117401636782482,0.0
2018-09-07,neutral_mixed,0.75,0.8030789461304199,0.25,2.0,0.75,0.17750684939678832,1.071510633848786,-0.3702234427550953,0.3432611011300069,0.17750684939678832,0.0
2018-09-14,neutral_mixed,0.75,0.864519693757641,0.0833333333333333,2.0,0.75,0.1724157828803604,0.9630493514692812,-0.2514914171491854,0.2403613582263151,0.1724157828803604,0.0
2018-09-21,neutral_mixed,0.75,0.9309148001803434,0.1666666666666666,2.0,0.75,0.42824135050786466,1.1300236192769462,-0.44591350074210145,0.40882337313592715,0.42824135050786466,0.0
2018-09-28,neutral_mixed,0.75,0.9422197165432572,0.25,2.0,0.75,0.45230467780937633,1.2279678067637374,-0.5622311805587679,0.509617364300739,0.45230467780937633,0.0
2018-10-05,neutral_mixed,0.625,0.9486006786191412,0.3333333333333333,2.0,0.875,0.2229967706358976,1.372679742039262,-0.7322496571186086,0.6569757877105445,0.2229967706358976,0.0
2018-10-12,neutral_mixed,0.25,0.8618932950193525,0.4166666666666667,0.0,0.625,0.40964800072632374,-0.0442316556387907,0.08841996034524068,-0.05426712475710569,0.40964800072632374,0.0
2018-10-19,stressed_panic,0.0,0.1819534069804129,0.5,0.0,0.25,0.09599577604663287,-1.547475974156867,0.5946749459269284,-1.667680561845061,0.09599577604663287,0.0
2018-10-26,stressed_panic,0.0,3.393062978260861e-05,0.0833333333333333,0.0,0.25,0.10279792355917598,-2.210374052750768,0.08216839289215679,-2.536834306260545,0.10279792355917598,0.0
2018-11-02,stressed_panic,0.0,0.1787014070296227,0.1666666666666666,0.0,0.0,-0.274132996926676,-2.2301553792149886,0.5842772877390582,-1.6622657548289763,-0.274132996926676,0.0
2018-11-09,stressed_panic,0.0,0.3555547590319856,0.25,0.0,0.125,-0.020092968860932325,-1.7435396618963286,1.0795181471828263,-0.8025796842300325,-0.020092968860932325,0.0
2018-11-16,stressed_panic,0.0,0.4669702906485231,0.3333333333333333,0.0,0.25,0.06631815089798465,-1.3415033934804046,1.3887960686260934,-0.2611915139194032,0.06631815089798465,0.0
2018-11-23,stressed_panic,0.0,0.5862892465560938,0.4166666666666667,0.0,0.0,-0.35719856867616534,-1.439470516332396,1.7182792210779174,0.31848290149718417,-0.35719856867616534,0.0
2018-11-30,stressed_panic,0.0,0.7052179270104241,0.5,0.0,0.0,-0.20915412086779836,-1.1978182945585512,2.0433823780436255,0.8953614910564051,-0.20915412086779836,0.0
2018-12-07,stressed_panic,0.0,0.6162147997772459,0.5833333333333334,0.0,0.0,-0.22108856580132777,-1.2113972191885256,1.7848450059994392,0.4608473073376393,-0.22108856580132777,0.0
2018-12-14,stressed_panic,0.0,0.679270489148569,0.6666666666666666,-2.0,0.0,-0.5523866173428188,-1.7284324095012569,1.9528162209879527,0.7666333065606494,-0.5523866173428188,0.0
2018-12-21,stressed_panic,0.0,0.6932738770828579,0.75,0.0,0.125,-0.3542054016299036,-0.7572428408006953,1.98243144598264,0.832988612123514,-0.3542054016299036,0.0
2018-12-28,stressed_panic,0.0,0.6747471430981448,0.8333333333333334,-2.0,0.125,-1.2647827996704015,-1.376863492534829,1.9213849640675542,0.7408460604605334,-1.2647827996704015,0.0
