Date,b8_asymmetric_breadth_gate,b8_calm_neutral_confirmation,b8_recovery_safe_sector_gate,b8_soft_etf_breadth_95_103,b8_soft_etf_breadth_90_105,b8_sector_soft_95_103,b8_sector_soft_90_105,b8_market_quality_composite_mild,b8_market_quality_composite_medium
2015-11-13,-0.012063532413445054,-0.01135429275047999,-0.01135429275047999,-0.011883867776863798,-0.011784893341348893,-0.011950660542860363,-0.011896214618009831,-0.01094747074268629,-0.010676256070823825
2015-11-20,0.013077376969249389,0.013077376969249389,0.013077376969249389,0.0134655591351052,0.01329370890866645,0.013567618770626013,0.013467179129319818,0.012687979478298684,0.012428381150998211
2015-11-27,0.004441213930504644,0.004441213930504644,0.0044597968941686335,0.004457053122070442,0.004455223940671648,0.004458660584511807,0.004457903044740589,0.004424367826633082,0.004409153655835763
2015-12-04,-0.00047477602406229436,-0.00047477602406229436,-0.0005859080390690017,-0.0005459901641938204,-0.000529830375598383,-0.0005616718547134976,-0.0005559665264645116,-0.0004175037302474852,-0.0003793222010376123
2015-12-11,-0.009926418410934794,-0.009926418410934794,-0.009926418410934794,-0.010442035796577329,-0.01033187222976029,-0.01045169496782349,-0.010347970848503892,-0.009517900769413942,-0.009245555675066703
2015-12-18,0.0005281994452704026,0.0005281994452704026,0.0005281994452704026,0.0006498742527742546,0.0006196645238739465,0.0006493008504540883,0.0006186200992163139,0.0004198112503589601,0.0003475524537513302
2015-12-25,0.008500490381182587,0.008500490381182587,0.008500490381182587,0.008500490381182587,0.008500490381182587,0.008500490381182587,0.008500490381182587,0.008500490381182587,0.008500490381182587
2016-01-01,-0.0013671921774149154,-0.0013671921774149154,-0.0013671921774149154,-0.001354774941911776,-0.0013588883837057871,-0.001355669168388735,-0.0013603787611673852,-0.0013824723038493266,-0.001392659054805601
2016-01-08,-0.006912851074144145,-0.006912851074144145,-0.006912851074144145,-0.007195454983795287,-0.007092282127890902,-0.007173026102076941,-0.007054900658360327,-0.006654071765643,-0.006482338272675907
2016-01-15,-0.005526941267381431,-0.005526941267381431,-0.005526941267381431,-0.005526941267381431,-0.005526941267381431,-0.005526941267381431,-0.005526941267381431,-0.005526941267381431,-0.005526941267381431
2016-01-22,0.002206366203457431,0.002206366203457431,0.002206366203457431,0.002206366203457431,0.002206366203457431,0.002206366203457431,0.002206366203457431,0.002206366203457431,0.002206366203457431
2016-01-29,0.003768530949168292,0.003768530949168292,0.003768530949168292,0.003768530949168292,0.003768530949168292,0.003768530949168292,0.003768530949168292,0.003768530949168292,0.003768530949168292
2016-02-05,-0.002946653053377424,-0.002946653053377424,-0.002946653053377424,-0.002946653053377424,-0.002946653053377424,-0.002946653053377424,-0.002946653053377424,-0.002946653053377424,-0.002946653053377424
2016-02-12,-0.00015219147373958592,-0.00015219147373958592,-0.00015219147373958592,-0.00015219147373958592,-0.00015219147373958592,-0.00015219147373958592,-0.00015219147373958592,-0.00015219147373958592,-0.00015219147373958592
2016-02-19,0.0023887157955030597,0.0023887157955030597,0.0023887157955030597,0.0023887157955030597,0.0023887157955030597,0.0023887157955030597,0.0023887157955030597,0.0023887157955030597,0.0023887157955030597
2016-02-26,0.001481635092485332,0.001481635092485332,0.001481635092485332,0.001481635092485332,0.001481635092485332,0.001481635092485332,0.001481635092485332,0.001481635092485332,0.001481635092485332
2016-03-04,0.004283521087160726,0.004283521087160726,0.004283521087160726,0.004283521087160726,0.004283521087160726,0.004283521087160726,0.004283521087160726,0.004283521087160726,0.004283521087160726
2016-03-11,0.0017273979753400263,0.0017273979753400263,0.0017273979753400263,0.0017273979753400263,0.0017273979753400263,0.0017273979753400263,0.0017273979753400263,0.0017273979753400263,0.0017273979753400263
2016-03-18,0.003939184461366179,0.003939184461366179,0.003939184461366179,0.003939184461366179,0.003939184461366179,0.003939184461366179,0.003939184461366179,0.003939184461366179,0.003939184461366179
2016-03-25,-0.0036277973022594504,-0.0036277973022594504,-0.0036277973022594504,-0.0036337195059605973,-0.0036376676417613617,-0.0036302136476675686,-0.0036318245446063145,-0.0036026428792311957,-0.0035976393884321065
2016-04-01,0.006013983812466921,0.006013983812466921,0.006013983812466921,0.006056930875313847,0.006084943852933662,0.006032620914186859,0.006045045648666818,0.005785581722331089,0.00572679374983439
2016-04-08,0.0034656437453793234,0.0034656437453793234,0.0034656437453793234,0.0034589368672207914,0.003454465615115103,0.0034608445891825324,0.0034576451517180063,0.0034633369242082555,0.0034583334334091667
2016-04-15,0.0020734332144058693,0.0020734332144058693,0.0020734332144058693,0.002097561895585918,0.0021136476830392837,0.0020856995346385937,0.0020938770814604092,0.001928099089735373,0.001891765558567749
2016-04-22,-0.005031868839287535,-0.005031868839287535,-0.005031868839287535,-0.005030702719645345,-0.005029925306550549,-0.005033574707617108,-0.005034711953170156,-0.005044806316871875,-0.005048040686267959
2016-04-29,0.0129282363049704,0.0129282363049704,0.0129282363049704,0.012914023348879367,0.012904548044818677,0.012921945937037702,0.012917752358415902,0.012944312526573737,0.012944924784435596
2016-05-06,0.011336803469320884,0.011336803469320884,0.011336803469320884,0.011540787861225126,0.011676777455827955,0.011426533792628198,0.011485415801186274,0.011089710000679131,0.011073425030021063
2016-05-13,-0.004069242109811317,-0.004069242109811317,-0.004069242109811317,-0.004166186408600475,-0.00423081594112658,-0.004101157585899484,-0.0041224345699582615,-0.003701211608521439,-0.0036092039831989694
2016-05-20,-0.015584981808786383,-0.015584981808786383,-0.015584981808786383,-0.01569103679471529,-0.015761740118667884,-0.015585243172966888,-0.015585417415753892,-0.014977161374629091,-0.01482520626608977
2016-05-27,0.0009936753993503378,0.0009936753993503378,0.0009936753993503378,0.0010999996031781614,0.0011708824057300453,0.0009825020701451483,0.0009750531840083561,0.00035868160625481156,0.00019963296739573664
2016-06-03,0.01406711145247804,0.01406711145247804,0.014044418858219568,0.01408385042796265,0.014095009744952388,0.014056920605451495,0.014050126707433793,0.014100488718742255,0.014100488718742255
2016-06-10,0.007508979375352359,0.007508979375352359,0.007537263066039604,0.007527661665530774,0.007540116525649718,0.007523731303600668,0.007533565922432874,0.007496969464303574,0.007496969464303574
2016-06-17,0.006462437395215546,0.006462437395215546,0.00656218952101475,0.006539920508025085,0.006591575916564777,0.0065149242592917106,0.006549915502009155,0.0063959359780160745,0.0063959359780160745
2016-06-24,0.0021049645833595863,0.0021049645833595863,0.002090426270797283,0.0020915419358223716,0.0020824490610002774,0.0020978465895280284,0.0020929568171763704,0.002118482381469469,0.0021193485019465864
2016-07-01,0.031248203741806698,0.031248203741806698,0.0312235570823836,0.03154432575423638,0.03174120344879786,0.03128108838316196,0.0312998295422854,0.02983621682843584,0.029483220100093122
2016-07-08,0.012121618720452955,0.012121618720452955,0.011831777035552004,0.012127796029525283,0.012127250829663958,0.0120374594214528,0.011976552440372665,0.011715199728428494,0.011613594980422377
2016-07-15,-0.01039474072683204,-0.01039474072683204,-0.01039474072683204,-0.010332872973887868,-0.010291627805258418,-0.010360583169011459,-0.010339438658660459,-0.010581617257637009,-0.010628336390338252
2016-07-22,0.005973565917957321,0.005973565917957321,0.005973565917957321,0.006158463470541418,0.006281728505597482,0.0061394885093996095,0.0062501035703611384,0.005351779101777572,0.005201053517749657
2016-07-29,0.008659919866452065,0.008659919866452065,0.008659919866452065,0.008743257413403423,0.00879872211376587,0.008744977938450584,0.008801578012473573,0.008728310615953645,0.008728310615953645
2016-08-05,-0.014249294494052366,-0.014249294494052366,-0.014249294494052366,-0.014252000967908586,-0.014253774972319501,-0.014252388631634303,-0.014255098286749085,-0.014313636523012077,-0.01432842814395739
2016-08-12,0.0062968339604027425,0.0062968339604027425,0.0062968339604027425,0.006262007033455522,0.006239173935363427,0.006264548435920383,0.006243355098961524,0.006149472513142216,0.0061138422580245995
2016-08-19,-0.005389158593566083,-0.005389158593566083,-0.005389158593566083,-0.005463469546320355,-0.005512153092274205,-0.005456972794282208,-0.005501467886950336,-0.005450187804912915,-0.005450187804912915
2016-08-26,-0.006596953778806195,-0.006596953778806195,-0.006596953778806195,-0.006586793499722123,-0.006580142117073067,-0.00658737360104124,-0.006581095320675592,-0.006588035641051402,-0.006588035641051402
2016-09-02,0.006585080771648979,0.006585080771648979,0.006585080771648979,0.006657938618725977,0.006705706617064925,0.006655380699132595,0.006701495080467338,0.006654877706100648,0.006654877706100648
2016-09-09,-0.018005322561080714,-0.018005322561080714,-0.018005322561080714,-0.018108021614227636,-0.018175604388825463,-0.01809822739968182,-0.01815944078103742,-0.018102506806485653,-0.018102506806485653
2016-09-16,-0.006561050895135698,-0.006561050895135698,-0.006561050895135698,-0.0065486010402130545,-0.006540397459789643,-0.006548880614872173,-0.006540858749286082,-0.006609656404282894,-0.006625327784108219
2016-09-23,0.022155611300952328,0.022155611300952328,0.022155611300952328,0.02221480197060632,0.022253889581554113,0.02221533424621074,0.022254770026250235,0.02108690457196956,0.02081726629217134
2016-09-30,-0.006188450878128431,-0.006188450878128431,-0.006188450878128431,-0.006213947963977324,-0.006230819583535056,-0.006217117109404707,-0.0062360716295555285,-0.0062181171108471175,-0.0062181171108471175
2016-10-07,-0.02462914484443019,-0.02462914484443019,-0.02462914484443019,-0.0245817586837933,-0.024550646030247217,-0.024591370527817437,-0.0245664909722277,-0.024583263812356187,-0.024583263812356187
2016-10-14,-0.006778839813658637,-0.006778839813658637,-0.006778839813658637,-0.006763536354159666,-0.0067539954707162425,-0.00676733858218232,-0.0067612953568339,-0.006763382078548481,-0.006763382078548481
2016-10-21,0.010755666900091401,0.010755666900091401,0.010755666900091401,0.01075072361974187,0.010747444697587642,0.010725634007937152,0.01070561207983432,0.010697967679734926,0.010683776566722588
2016-10-28,-0.015422750201105817,-0.015422750201105817,-0.015422750201105817,-0.015417480411417158,-0.015413967218291384,-0.015272591746292514,-0.015172486109750312,-0.014551369195847314,-0.014333523944532687
2016-11-04,-0.0007626604699601768,-0.0007626604699601768,-0.0007781249451593137,-0.0007950549453686422,-0.000816651262307619,-0.0007239171941621572,-0.0006980883436301461,-0.00021070963255569595,-7.27219232045757e-05
2016-11-11,-0.030303625635012273,-0.030303625635012273,-0.030270346131182603,-0.030303722636224165,-0.030304373333633176,-0.030309061778025913,-0.030313271903302758,-0.030250378428884797,-0.030237066627352926
2016-11-18,-0.0027571119342912147,-0.0027571119342912147,-0.0029136305567821325,-0.002746944904372985,-0.0027608407695079626,-0.002797702033417114,-0.002843799856105029,-0.003015399252692279,-0.003089429355651035
2016-11-25,0.001362838409330353,0.0014133212576629322,0.001663820752188897,0.0015934734729786304,0.0015465752868384524,0.0016362015771514186,0.0016177887937931,0.0016411742122784492,0.0016403219069893095
2016-12-02,-0.0008617998224681551,-0.0007197733727235586,-0.0008617998224681551,-0.0007968559859892524,-0.0007812999340881303,-0.0008105747443673652,-0.0008041645313849846,-0.0007243346537996229,-0.0006847669223471289
2016-12-09,0.005590128830946919,0.005590128830946919,0.005590128830946919,0.005980952561664032,0.005895622594912781,0.006026142098810023,0.005970938490156103,0.005086104296607241,0.004882683841696535
2016-12-16,-0.011086440287434135,-0.011086440287434135,-0.011086440287434135,-0.011310723493131955,-0.011250599782294979,-0.011341558592750683,-0.011301991614992853,-0.01069327897788019,-0.010567234812018617
2016-12-23,0.0019714856124158635,0.0019714856124158635,0.0019714856124158635,0.001967117129605289,0.001964204807731575,0.0019667121424738177,0.0019635298291791198,0.002016557203328442,0.002003173739978731
2016-12-30,0.006589772742870824,0.006589772742870824,0.006589772742870824,0.0065892213222468075,0.0065888537084974625,0.006608858783490821,0.006621588860255104,0.006332065616532509,0.006306475821970791
2017-01-06,0.013012806546723672,0.013012806546723672,0.013012806546723672,0.012968682752190493,0.012939266889168376,0.013027424792386727,0.013037093022211847,0.012036172670081582,0.011847033133271501
2017-01-13,0.0068926332468071975,0.0068926332468071975,0.0068926332468071975,0.006868710931025518,0.006852765616920506,0.006886132232575286,0.006881829960729729,0.006481920085463576,0.006420471282072286
2017-01-20,-0.001888444916336109,-0.001888444916336109,-0.001888444916336109,-0.0018925369537528874,-0.0018952523381255623,-0.0018977375359603493,-0.0019038716381193448,-0.0017989289461135287,-0.0017812183989041608
2017-01-27,0.004237680627174205,0.004237680627174205,0.004237680627174205,0.0042730693562981125,0.004296503091928879,0.0042871122055853144,0.004319754485437021,0.0043001158370937495,0.0043001158370937495
2017-02-03,0.00399221050925569,0.00399221050925569,0.00399221050925569,0.0040068739190653015,0.004016649525605041,0.004001756718479521,0.004008120857962074,0.004019143926216036,0.004019143926216036
2017-02-10,0.005835133478940135,0.005835133478940135,0.005835133478940135,0.005849028347837349,0.005858291593768826,0.0058171910108441,0.0058024509257607925,0.005865481285039983,0.005865481285039983
2017-02-17,0.002198597572933957,0.002198597572933957,0.002198597572933957,0.0022373958556925174,0.0022685444771804145,0.002261269762667053,0.002304610723155772,0.002269895216779263,0.002269895216779263
2017-02-24,0.0038922453238492308,0.0038922453238492308,0.0038922453238492308,0.003944604011873489,0.003969042773996334,0.003936497419889417,0.003965906693953105,0.0039533430698824494,0.0039533430698824494
2017-03-03,-0.0005760319440373954,-0.0005760319440373954,-0.0005760319440373954,-0.0005661390419516635,-0.0005507247462454358,-0.0005613594847955309,-0.0005437863967497871,-0.000564140052692156,-0.000564140052692156
2017-03-10,-0.018565378864344333,-0.018565378864344333,-0.018565378864344333,-0.018766915308635626,-0.01871748074119929,-0.01873368761894233,-0.018666329711116692,-0.01875736827208656,-0.01875736827208656
2017-03-17,0.011556601960684403,0.011556601960684403,0.011556601960684403,0.011657662097886512,0.011725035522687917,0.011759029882558638,0.011782125215618344,0.011727590233367318,0.011727590233367318
2017-03-24,-0.0034361877170346468,-0.0034361877170346468,-0.0034361877170346468,-0.0034440119721018234,-0.00344966267888955,-0.0034974716200056387,-0.0035044867264279315,-0.003468660413375071,-0.003468660413375071
2017-03-31,0.008025371383841311,0.008025371383841311,0.008025371383841311,0.008060481429498476,0.00808388812660325,0.008115699927563206,0.008105459641692483,0.008100790690648969,0.008100790690648969
2017-04-07,4.337797231060249e-05,4.337797231060249e-05,4.337797231060249e-05,2.809212877053832e-05,1.7901566410495285e-05,2.1232638168502688e-05,6.469082073769664e-06,-8.995921266265322e-05,-0.00012269160456513143
2017-04-14,-0.002779397841809725,-0.002779397841809725,-0.002779397841809725,-0.0028317271006806583,-0.0028666132732612804,-0.0028581209716392842,-0.002910603058192324,-0.002413259372470583,-0.0023217247551357975
2017-04-21,0.001084396186862413,0.001084396186862413,0.001084396186862413,0.0011466532672984775,0.001188157987589186,0.0011787267276138576,0.0012416137547814892,0.0006834766116756521,0.0005832467178789618
2017-04-28,0.00912176725726436,0.00912176725726436,0.00912176725726436,0.009277556562488668,0.009381416099304872,0.009213578602701318,0.009274786166325957,0.0083064155976456,0.008102577682740912
2017-05-05,0.0029657023750465695,0.0029657023750465695,0.0029657023750465695,0.0030447930354259695,0.0030975201423455705,0.003009132899622924,0.0030380865826738256,0.0024059849684653217,0.002265154146007036
2017-05-12,0.0008866929497462311,0.0008866929497462311,0.0008866929497462311,0.000885249154060166,0.0008842866236027897,0.0008845274398169043,0.0008830837665306863,0.0008899933050326252,0.0008899933050326252
2017-05-19,0.004472092388064369,0.004472092388064369,0.004472092388064369,0.004484872877771675,0.004493393204243213,0.004500967983964555,0.004520218381231343,0.0044993415520843075,0.0044993415520843075
2017-05-26,0.0035112558463424345,0.0035112558463424345,0.0035112558463424345,0.0035251371147041882,0.0035412064435799903,0.0035500490742855634,0.0035759112262476475,0.0035371339047117053,0.0035371339047117053
2017-06-02,0.008587127381779422,0.008587127381779422,0.008587127381779422,0.008708409776963421,0.008756357328197418,0.008645984235963116,0.0086914094144788,0.008670476654655881,0.008670476654655881
2017-06-09,-0.006991264203331771,-0.006991264203331771,-0.006991264203331771,-0.0070930660948883995,-0.007134932933346533,-0.0071008177818603245,-0.007136482469918256,-0.007090810786264005,-0.007090810786264005
2017-06-16,-0.0015447838750059719,-0.0015447838750059719,-0.0015447838750059719,-0.001574367764380483,-0.0015762052313740137,-0.001567880374653264,-0.001576696640612139,-0.001575634804738368,-0.001575634804738368
2017-06-23,0.0016703149584091244,0.0016703149584091244,0.0016703149584091244,0.0016951238627007617,0.0017013597332354057,0.0016945519773307654,0.0017021111044834049,0.0016994221560735017,0.0016994221560735017
2017-06-30,-0.0018520801756043738,-0.0018520801756043738,-0.0018520801756043738,-0.0018695011608748865,-0.0018658684911415843,-0.0018746348587064371,-0.0018711185257965718,-0.0018743337295760003,-0.0018743337295760003
2017-07-07,-0.0044887365649028624,-0.0044887365649028624,-0.0044887365649028624,-0.004543973785436398,-0.004580798599125422,-0.004531216671978116,-0.004559536743361618,-0.0045447093146800815,-0.0045447093146800815
2017-07-14,0.01524748815839105,0.01524748815839105,0.01524748815839105,0.015408271223861908,0.015515459934175815,0.015346477843183194,0.015412470966377947,0.01546065608966445,0.01546065608966445
2017-07-21,0.004656948234353126,0.004656948234353126,0.004656948234353126,0.0046699197050728645,0.0046785673522193585,0.004675424281431137,0.004687741646149812,0.004694040408860342,0.004694040408860342
2017-07-28,0.001555619688888613,0.001555619688888613,0.001555619688888613,0.0015758648547783334,0.001584452596367749,0.001576469309779106,0.0015896695695316173,0.0015864281074586466,0.0015864281074586466
2017-08-04,0.0029998186995426695,0.0029998186995426695,0.0029998186995426695,0.0030464797265157377,0.0030775870778311175,0.00303061241934507,0.0030511415658800033,0.0030500506999016704,0.0030500506999016704
2017-08-11,-0.00994655382495954,-0.00994655382495954,-0.00994655382495954,-0.01017917819073031,-0.01033426110124416,-0.010163141567754405,-0.010307533396284312,-0.01019337730474885,-0.01019337730474885
2017-08-18,0.001238523693343966,0.001238523693343966,0.001238523693343966,0.0012655284658639,0.0012835316475438554,0.0012601868605690652,0.001272932956957937,0.001175636431749899,0.0011552937380868394
2017-08-25,0.0075867584754818074,0.0075867584754818074,0.0075867584754818074,0.0076804898677874656,0.007742977462657902,0.0076393151630939245,0.007674352954835334,0.007038515512331894,0.0069014547715444165
2017-09-01,0.006349568998911466,0.006349568998911466,0.006349568998911466,0.0063962854865274605,0.006427429811604791,0.006374606753681979,0.006391298590195656,0.005835997373920046,0.005710044336770373
2017-09-08,0.0017811269934188624,0.0017811269934188624,0.0017811269934188624,0.0017842849389314182,0.0017858960730388835,0.0017858464051,0.0017889926795540908,0.0017821029523277755,0.0017821029523277755
2017-09-15,0.005038767634461445,0.005038767634461445,0.005038767634461445,0.005159824248192494,0.005240528657346527,0.005079897287350164,0.005107317055942644,0.005118350423485306,0.005118350423485306
2017-09-22,-0.0013488743668847673,-0.0013488743668847673,-0.0013488743668847673,-0.0013694405883627936,-0.0013836812278818394,-0.0013647743652912658,-0.001376887672826104,-0.0013632307958565963,-0.0013632307958565963
2017-09-29,-0.0001434317351479072,-0.0001434317351479072,-0.0001434317351479072,-0.00012482343822282148,-0.00011272567839235831,-0.00012133211899884884,-0.00010690681301907094,-0.00013410193500891908,-0.00013410193500891908
2017-10-06,0.0025138126551280697,0.0025138126551280697,0.0025138126551280697,0.002577173981039018,0.0026194148649796513,0.0025310645977162823,0.0025407393595713755,0.0025766677866984567,0.0025766677866984567
2017-10-13,0.010134376207434261,0.010134376207434261,0.010134376207434261,0.010277265869395577,0.010371965909772218,0.010264558074846926,0.01035078625219113,0.010283815789657333,0.010283815789657333
2017-10-20,-0.002452254983856396,-0.002452254983856396,-0.002452254983856396,-0.0024818356335497374,-0.002503083316103087,-0.002483816188956654,-0.0025063842417812807,-0.0024788059545423906,-0.0024788059545423906
2017-10-27,-0.000926284637736337,-0.000926284637736337,-0.000926284637736337,-0.0009450398818170715,-0.0009575433778708942,-0.0009467891234418444,-0.0009604587805788498,-0.0009446965922261468,-0.0009446965922261468
2017-11-03,0.0033250411812889994,0.0033250411812889994,0.0033250411812889994,0.0033701256349968436,0.00340018193746874,0.0033780318019718514,0.003413358882427085,0.0033720450268847203,0.0033720450268847203
2017-11-10,-0.001854288451167293,-0.001854288451167293,-0.001854288451167293,-0.0018993308968600713,-0.0019293591939885902,-0.0019089851316641453,-0.0019454495853287138,-0.001897967551038076,-0.001897967551038076
2017-11-17,0.004159553110414548,0.004159553110414548,0.004159553110414548,0.0041590811361837746,0.004158766486696593,0.004155824081040817,0.004153338061458329,0.004162104476140277,0.004162104476140277
2017-11-24,0.007725941495619403,0.007725941495619403,0.007725941495619403,0.007836486085024878,0.00790947868213718,0.007923879580567126,0.008055593203586857,0.007868302129546213,0.007868302129546213
2017-12-01,-0.0063106906730916726,-0.0063106906730916726,-0.0063106906730916726,-0.006438570637733384,-0.006523823947494524,-0.0064295697723831405,-0.00650882250524412,-0.006424599937249478,-0.006424599937249478
2017-12-08,-0.0007917024422609254,-0.0007917024422609254,-0.0007917024422609254,-0.0008020879464539082,-0.0008091872129585872,-0.0008019594518093027,-0.0008094352116665385,-0.0007941174658849339,-0.0007941174658849339
2017-12-15,0.004455908485974452,0.004455908485974452,0.004455908485974452,0.0044858355078873985,0.004505499916704243,0.004526389693591629,0.004572967003484138,0.004504047679752625,0.004504047679752625
2017-12-22,0.006202629329085034,0.006202629329085034,0.006202629329085034,0.00625950506288408,0.00629704314969221,0.006407813917545932,0.006544603643186529,0.006315194554317915,0.006315194554317915
2017-12-29,0.005968824526508665,0.005968824526508665,0.005968824526508665,0.0059984455282649195,0.006018192862769089,0.006048275177978122,0.006101242278957758,0.005996163101387268,0.005996163101387268
2018-01-05,0.01942420589740686,0.01942420589740686,0.01942420589740686,0.019567040540599347,0.01966226363606101,0.019817288414175578,0.020079343425354723,0.019692225492476376,0.019692225492476376
2018-01-12,0.009667237797486178,0.009667237797486178,0.009667237797486178,0.009807774282261346,0.009901465272111457,0.009830711574580415,0.009939694092643237,0.009755153184024413,0.009755153184024413
2018-01-19,0.004263902463985713,0.004263902463985713,0.004263902463985713,0.004360129260682896,0.004424075529432209,0.004395760437636317,0.004483460824354576,0.004383151595430759,0.004383151595430759
2018-01-26,0.014805205000498015,0.014805205000498015,0.014805205000498015,0.014941981391014617,0.015027440099018944,0.015023269857867,0.015168646429446323,0.01495032438121637,0.014933748388923711
2018-02-02,-0.030202170099638184,-0.030202170099638184,-0.030202170099638184,-0.03029620656833392,-0.030359214970147,-0.03064635553886022,-0.03094247916500824,-0.028422938817902796,-0.0279775593309234
2018-02-09,-0.03657151991131049,-0.03657151991131049,-0.03657151991131049,-0.03688445159094389,-0.03709307271069949,-0.03717283960942958,-0.037573719408175645,-0.037111173660795936,-0.037111173660795936
2018-02-16,0.029380799145402012,0.029380799145402012,0.029380799145402012,0.029380799145402012,0.029380799145402012,0.029380799145402012,0.029380799145402012,0.029380799145402012,0.029380799145402012
2018-02-23,-0.000396290447542828,-0.000396290447542828,-0.000396290447542828,-0.000396290447542828,-0.000396290447542828,-0.000396290447542828,-0.000396290447542828,-0.000396290447542828,-0.000396290447542828
2018-03-02,-0.006282204829209815,-0.006282204829209815,-0.006282204829209815,-0.006282204829209815,-0.006282204829209815,-0.006282204829209815,-0.006282204829209815,-0.006282204829209815,-0.006282204829209815
2018-03-09,0.005265920636920361,0.005265920636920361,0.005265920636920361,0.005265920636920361,0.005265920636920361,0.005265920636920361,0.005265920636920361,0.005265920636920361,0.005265920636920361
2018-03-16,-0.0009119363597608458,-0.0009119363597608458,-0.0009119363597608458,-0.0009119363597608458,-0.0009119363597608458,-0.0009119363597608458,-0.0009119363597608458,-0.0009119363597608458,-0.0009119363597608458
2018-03-23,-0.008069105959827991,-0.008069105959827991,-0.008069105959827991,-0.008069105959827991,-0.008069105959827991,-0.008069105959827991,-0.008069105959827991,-0.008069105959827991,-0.008069105959827991
2018-03-30,0.006257491519496999,0.006257491519496999,0.006257491519496999,0.006257491519496999,0.006257491519496999,0.006257491519496999,0.006257491519496999,0.006257491519496999,0.006257491519496999
2018-04-06,-0.002758760703624671,-0.002758760703624671,-0.002758760703624671,-0.002758760703624671,-0.002758760703624671,-0.002758760703624671,-0.002758760703624671,-0.002758760703624671,-0.002758760703624671
2018-04-13,0.0064641526813777874,0.0064641526813777874,0.0064641526813777874,0.0064641526813777874,0.0064641526813777874,0.0064641526813777874,0.0064641526813777874,0.0064641526813777874,0.0064641526813777874
2018-04-20,-0.00018545233837192066,-0.00018545233837192066,-0.00018545233837192066,-0.00018545233837192066,-0.00018545233837192066,-0.00018545233837192066,-0.00018545233837192066,-0.00018545233837192066,-0.00018545233837192066
2018-04-27,-0.0008325479775917774,-0.0008325479775917774,-0.0008325479775917774,-0.0008325479775917774,-0.0008325479775917774,-0.0008325479775917774,-0.0008325479775917774,-0.0008325479775917774,-0.0008325479775917774
2018-05-04,-0.00032560168790666605,-0.00032560168790666605,-0.00032560168790666605,-0.00032560168790666605,-0.00032560168790666605,-0.00032560168790666605,-0.00032560168790666605,-0.00033640655979337976,-0.00033640655979337976
2018-05-11,0.002897627582573158,0.002897627582573158,0.002897627582573158,0.002897627582573158,0.002897627582573158,0.002897627582573158,0.002897627582573158,0.002846384140743278,0.002846384140743278
2018-05-18,-0.002579097390047062,-0.002579097390047062,-0.002579097390047062,-0.002579097390047062,-0.002579097390047062,-0.002579097390047062,-0.002579097390047062,-0.0025632379390924313,-0.0025632379390924313
2018-05-25,0.0011465708165732738,0.0011465708165732738,0.0011465708165732738,0.0011465708165732738,0.0011465708165732738,0.0011465708165732738,0.0011465708165732738,0.0011580696885745163,0.0011580696885745163
2018-06-01,-0.0006096966127035606,-0.0006096966127035606,-0.0006096966127035606,-0.0006096966127035606,-0.0006096966127035606,-0.0006096966127035606,-0.0006096966127035606,-0.0005666237361407915,-0.0005666237361407915
2018-06-08,0.001198914161780825,0.001198914161780825,0.001198914161780825,0.001198687844798338,0.0011984949830611878,0.001198876442283744,0.0011988512959523565,0.0011812750911958322,0.0011749712723829605
2018-06-15,-0.00423796368029547,-0.00423796368029547,-0.00423796368029547,-0.004238961315293415,-0.004239626405292044,-0.004239868790370636,-0.004241392651139968,-0.004046141570656933,-0.004041224513838759
2018-06-22,-0.0013535501143792875,-0.0013535501143792875,-0.0013535501143792875,-0.0013560691860009845,-0.0013577485670821163,-0.0013696787300440372,-0.0013811715114287971,-0.0013233950729076508,-0.0013294800587644508
2018-06-29,-0.0017835679219445986,-0.0017504162289151055,-0.0017504162289151055,-0.0017708756421568168,-0.001762414122298296,-0.0017687748671624255,-0.0017589294877935566,-0.0015849109362817348,-0.0015333834363876093
2018-07-06,0.002913557470317001,0.0027055306221629013,0.0027055306221629013,0.0028830017658089337,0.0028626312961368898,0.00285550483638451,0.0028168030804295164,0.0026807699944225052,0.002597369363753211
2018-07-13,-0.003987001212832425,-0.004085080351559176,-0.004085080351559176,-0.00401230178682511,-0.004029168836153565,-0.0040068685255488685,-0.004020113400693166,-0.004009275392713118,-0.004048107957191117
2018-07-20,-0.0035522307751965723,-0.0035334917036658115,-0.0035334917036658115,-0.0035491545193772882,-0.003547103682164433,-0.003548906391945193,-0.0035466901364442733,-0.003487616843566155,-0.003479713412162117
2018-07-27,0.00207048254246031,0.0020456572992748846,0.0020251868861530364,0.0020665626801716895,0.0020639494386459414,0.002067064477318047,0.002060567069095181,0.0018813590512687585,0.0018721592094613703
2018-08-03,0.002062985519486521,0.0018410971416012905,0.002062985519486521,0.002034555720269785,0.0020156025207919612,0.002057457285603275,0.002053771796347777,0.0018083934627977664,0.0017315316425256736
2018-08-10,-0.002765966371503168,-0.002765966371503168,-0.002765966371503168,-0.002762336617630959,-0.0027599167817161535,-0.0027898505080884936,-0.002805773265812044,-0.0025619595430682223,-0.0025289878037828358
2018-08-17,-0.0021268341811929454,-0.0021268341811929454,-0.0021505274807579427,-0.0021406316781086288,-0.00214983000938575,-0.002095291818507083,-0.002074263576716509,-0.002307273481885836,-0.002381621079818281
