,all_six,five_sleeve_base,trend_0bps,candidate_0bps,trend_10bps,candidate_10bps,trend_50bps,candidate_50bps,trend_100bps,candidate_100bps
2015-09-04,,,-0.00597807234056893,,-0.0061780723405689296,,-0.00697807234056893,,-0.00797807234056893,
2015-09-11,,,0.0036021743172788947,,0.0036021743172788947,,0.0036021743172788947,,0.0036021743172788947,
2015-09-18,,,-0.0005874291732649306,,-0.0005874291732649306,,-0.0005874291732649306,,-0.0005874291732649306,
2015-09-25,,,0.009452295296044968,,0.009452295296044968,,0.009452295296044968,,0.009452295296044968,
2015-10-02,,,-0.007831582228248245,,-0.008031582228248246,,-0.008831582228248244,,-0.009831582228248245,
2015-10-09,,,0.003230581329441762,,0.003230581329441762,,0.003230581329441762,,0.003230581329441762,
2015-10-16,,,0.003077506748780468,,0.003077506748780468,,0.003077506748780468,,0.003077506748780468,
2015-10-23,,,-0.002020576090025261,,-0.002020576090025261,,-0.002020576090025261,,-0.002020576090025261,
2015-10-30,,,-0.006230845592996271,,-0.00643084559299627,,-0.007230845592996271,,-0.00823084559299627,
2015-11-06,,,0.002096813667979869,,0.002096813667979869,,0.002096813667979869,,0.002096813667979869,
2015-11-13,,,0.003818741484943233,,0.003818741484943233,,0.003818741484943233,,0.003818741484943233,
2015-11-20,,,0.002695995007994467,,0.002695995007994467,,0.002695995007994467,,0.002695995007994467,
2015-11-27,,,-0.0048913073010818705,,-0.0048913073010818705,,-0.0048913073010818705,,-0.0048913073010818705,
2015-12-04,,,0.00562074795975691,,0.00562074795975691,,0.00562074795975691,,0.00562074795975691,
2015-12-11,,,-0.0008872453869871902,,-0.0008872453869871902,,-0.0008872453869871902,,-0.0008872453869871902,
2015-12-18,,,-0.002879413167323497,,-0.002879413167323497,,-0.002879413167323497,,-0.002879413167323497,
2015-12-25,,,-0.0024215670030753866,,-0.0024215670030753866,,-0.0024215670030753866,,-0.0024215670030753866,
2016-01-01,,,0.007969371344326315,,0.007969371344326315,,0.007969371344326315,,0.007969371344326315,
2016-01-08,,,0.005543855319333258,,0.005543855319333258,,0.005543855319333258,,0.005543855319333258,
2016-01-15,,,-0.0006021450001962192,,-0.0006021450001962192,,-0.0006021450001962192,,-0.0006021450001962192,
2016-01-22,,,0.0056017672323369185,,0.005401767232336919,,0.0046017672323369185,,0.0036017672323369184,
2016-01-29,,,-0.0012552761903333659,,-0.0012552761903333659,,-0.0012552761903333659,,-0.0012552761903333659,
2016-02-05,,,0.003758103685107073,,0.003758103685107073,,0.003758103685107073,,0.003758103685107073,
2016-02-12,,,0.00038335137866989387,,0.00038335137866989387,,0.00038335137866989387,,0.00038335137866989387,
2016-02-19,,,-0.010410273752498323,,-0.010810273752498323,,-0.012410273752498324,,-0.014410273752498324,
2016-02-26,,,0.012036433411590998,,0.012036433411590998,,0.012036433411590998,,0.012036433411590998,
2016-03-04,,,-0.005708834488139969,,-0.005708834488139969,,-0.005708834488139969,,-0.005708834488139969,
2016-03-11,,,0.009268993969199491,,0.009268993969199491,,0.009268993969199491,,0.009268993969199491,
2016-03-18,,,-0.006705683107021814,,-0.007223936810820044,,-0.009296951626012965,,-0.011888220145004118,
2016-03-25,,,0.009171793410442462,,0.009171793410442462,,0.009171793410442462,,0.009171793410442462,
2016-04-01,,,0.006042646498551252,,0.006042646498551252,,0.006042646498551252,,0.006042646498551252,
2016-04-08,,,0.0037924929729719354,,0.0037924929729719354,,0.0037924929729719354,,0.0037924929729719354,
2016-04-15,,,-0.0026862032545700233,,-0.002701158501856034,,-0.0027609794910000767,,-0.0028357557274301297,
2016-04-22,,,0.012567347782021995,,0.012567347782021995,,0.012567347782021995,,0.012567347782021995,
2016-04-29,,,-0.0010625785045109968,,-0.0010625785045109968,,-0.0010625785045109968,,-0.0010625785045109968,
2016-05-06,,,0.0024585685492781906,,0.0024585685492781906,,0.0024585685492781906,,0.0024585685492781906,
2016-05-13,,,-0.010616853422522315,,-0.010714608822507679,,-0.011105630422449133,,-0.011594407422375951,
2016-05-20,,,-0.00035578171293575503,,-0.00035578171293575503,,-0.00035578171293575503,,-0.00035578171293575503,
2016-05-27,,,0.015075042468268926,,0.015075042468268926,,0.015075042468268926,,0.015075042468268926,
2016-06-03,,,0.011939702029594369,,0.011939702029594369,,0.011939702029594369,,0.011939702029594369,
2016-06-10,,,-3.569743177196682e-05,,-9.784192028287886e-05,,-0.0003464198743265271,,-0.0006571423168810873,
2016-06-17,,,-0.001123217397973332,,-0.001123217397973332,,-0.001123217397973332,,-0.001123217397973332,
2016-06-24,,,0.02232318361957427,,0.02232318361957427,,0.02232318361957427,,0.02232318361957427,
2016-07-01,,,0.005301832495246591,,0.005301832495246591,,0.005301832495246591,,0.005301832495246591,
2016-07-08,,,-0.0125957858641427,,-0.0126231640908976,,-0.012732676997917199,,-0.012869568131691699,
2016-07-15,,,-0.0029455687682457187,,-0.0029455687682457187,,-0.0029455687682457187,,-0.0029455687682457187,
2016-07-22,,,0.005959565640206187,,0.005959565640206187,,0.005959565640206187,,0.005959565640206187,
2016-07-29,,,-0.006891348906901403,,-0.006891348906901403,,-0.006891348906901403,,-0.006891348906901403,
2016-08-05,,,0.006139207667008735,,0.006098930938862423,,0.005937824026277177,,0.0057364403855456195,
2016-08-12,,,0.00035764129178723664,,0.00035764129178723664,,0.00035764129178723664,,0.00035764129178723664,
2016-08-19,,,-0.005484449368045732,,-0.005484449368045732,,-0.005484449368045732,,-0.005484449368045732,
2016-08-26,,,0.0017921758573886874,,0.0017921758573886874,,0.0017921758573886874,,0.0017921758573886874,
2016-09-02,,,-0.00788763706753212,,-0.007958044444898496,,-0.008239673954364,,-0.008591710841195881,
2016-09-09,,,-0.00265476104656682,,-0.00265476104656682,,-0.00265476104656682,,-0.00265476104656682,
2016-09-16,,,0.011669655734802543,,0.011669655734802543,,0.011669655734802543,,0.011669655734802543,
2016-09-23,,,0.00233004267224531,,0.00233004267224531,,0.00233004267224531,,0.00233004267224531,
2016-09-30,,,-0.011606640464808653,,-0.011618046369048833,,-0.01166366998600955,,-0.011720699507210448,
2016-10-07,,,-0.0037062142597771284,,-0.0037062142597771284,,-0.0037062142597771284,,-0.0037062142597771284,
2016-10-14,,,0.006831183151671332,,0.006831183151671332,,0.006831183151671332,,0.006831183151671332,
2016-10-21,,,-0.008201252800479323,,-0.008201252800479323,,-0.008201252800479323,,-0.008201252800479323,
2016-10-28,,,-3.858571347978025e-06,,-0.0001273862790322792,,-0.0006214971097694839,,-0.0012391356481909897,
2016-11-04,,,-0.022649513316095226,,-0.022649513316095226,,-0.022649513316095226,,-0.022649513316095226,
2016-11-11,,,-0.0028997970703725675,,-0.0028997970703725675,,-0.0028997970703725675,,-0.0028997970703725675,
2016-11-18,,,0.001126226694412635,,0.001126226694412635,,0.001126226694412635,,0.001126226694412635,
2016-11-25,,,0.008993358417710607,,0.00854827249808669,,0.006767928819591028,,0.004542499221471448,
2016-12-02,,,0.005893285523371672,,0.005893285523371672,,0.005893285523371672,,0.005893285523371672,
2016-12-09,,,-0.009637042187528144,,-0.009637042187528144,,-0.009637042187528144,,-0.009637042187528144,
2016-12-16,,,-0.0015626710504741627,,-0.0015626710504741627,,-0.0015626710504741627,,-0.0015626710504741627,
2016-12-23,,,0.005385772653592036,,0.004985772653592036,,0.003385772653592036,,0.001385772653592036,
2016-12-30,,,0.000366913823731685,,0.000366913823731685,,0.000366913823731685,,0.000366913823731685,
2017-01-06,,,-0.005267448474273805,,-0.005267448474273805,,-0.005267448474273805,,-0.005267448474273805,
2017-01-13,,,-0.0020225786794077385,,-0.0020225786794077385,,-0.0020225786794077385,,-0.0020225786794077385,
2017-01-20,,,-0.001603876506757249,,-0.002035742447983367,,-0.003763206212887839,,-0.0059225359190184295,
2017-01-27,,,0.001878130513924148,,0.001878130513924148,,0.001878130513924148,,0.001878130513924148,
2017-02-03,,,0.005463834385222945,,0.005463834385222945,,0.005463834385222945,,0.005463834385222945,
2017-02-10,,,-0.0013826989789186058,,-0.0013826989789186058,,-0.0013826989789186058,,-0.0013826989789186058,
2017-02-17,,,0.0037244924570586533,,0.0035294308569389764,,0.002749184456460269,,0.0017738764558618847,
2017-02-24,,,-0.005042092597124481,,-0.005042092597124481,,-0.005042092597124481,,-0.005042092597124481,
2017-03-03,,,-0.01854948828497703,,-0.01854948828497703,,-0.01854948828497703,,-0.01854948828497703,
2017-03-10,,,0.005290686908899068,,0.005290686908899068,,0.005290686908899068,,0.005290686908899068,
2017-03-17,,,0.0019884582758611883,,0.001842677708436857,,0.001259555438739532,,0.0005306526016178759,
2017-03-24,,,0.008877230950087113,,0.008877230950087113,,0.008877230950087113,,0.008877230950087113,
2017-03-31,,,0.0023870568901345575,,0.0023870568901345575,,0.0023870568901345575,,0.0023870568901345575,
2017-04-07,,,0.005609655948721532,,0.005609655948721532,,0.005609655948721532,,0.005609655948721532,
2017-04-14,,,-0.00949198835519841,,-0.00960796673693111,,-0.010071880263861908,,-0.010651772172525404,
2017-04-21,,,-0.00475401871404037,,-0.00475401871404037,,-0.00475401871404037,,-0.00475401871404037,
2017-04-28,,,-0.012959239717819432,,-0.012959239717819432,,-0.012959239717819432,,-0.012959239717819432,
2017-05-05,,,0.005309620579073279,,0.005309620579073279,,0.005309620579073279,,0.005309620579073279,
2017-05-12,,,-0.0005414846470477075,,-0.0008049492606844297,,-0.0018588077152313187,,-0.0031761307834149302,
2017-05-19,,,0.0010447836036719727,,0.0010447836036719727,,0.0010447836036719727,,0.0010447836036719727,
2017-05-26,,,0.002275711137264369,,0.002275711137264369,,0.002275711137264369,,0.002275711137264369,
2017-06-02,,,-0.0011485029962917004,,-0.0011485029962917004,,-0.0011485029962917004,,-0.0011485029962917004,
2017-06-09,,,0.000511136305259805,,9.47278396556746e-05,,-0.001570906022760847,,-0.003652948350781499,
2017-06-16,,,0.003052320159416392,,0.003052320159416392,,0.003052320159416392,,0.003052320159416392,
2017-06-23,,,-0.007467867854033021,,-0.007467867854033021,,-0.007467867854033021,,-0.007467867854033021,
2017-06-30,,,-0.010226700815388559,,-0.010226700815388559,,-0.010226700815388559,,-0.010226700815388559,
2017-07-07,,,0.0036744086061772487,,0.0030734989720062065,,0.0006698604353220362,,-0.0023346877355331763,
2017-07-14,,,0.0019462455981246406,,0.0019462455981246406,,0.0019462455981246406,,0.0019462455981246406,
2017-07-21,,,-0.00018711098457515618,,-0.00018711098457515618,,-0.00018711098457515618,,-0.00018711098457515618,
2017-07-28,,,0.00010785074881833887,,0.00010785074881833887,,0.00010785074881833887,,0.00010785074881833887,
2017-08-04,,,0.0007036984501336257,,0.00010369845013362584,,-0.0022963015498663735,,-0.005296301549866373,
2017-08-11,,,0.00044291791024216016,,0.00044291791024216016,,0.00044291791024216016,,0.00044291791024216016,
2017-08-18,,,0.0035827576531414,,0.0035827576531414,,0.0035827576531414,,0.0035827576531414,
2017-08-25,,,0.0029755298369661246,,0.0029755298369661246,,0.0029755298369661246,,0.0029755298369661246,
2017-09-01,,,0.005901215646960485,,0.005827948884995571,,0.0055348818371359155,,0.005168548027311346,
2017-09-08,,,-0.0040327163243195855,,-0.0040327163243195855,,-0.0040327163243195855,,-0.0040327163243195855,
2017-09-15,,,-0.003873704155151828,,-0.003873704155151828,,-0.003873704155151828,,-0.003873704155151828,
2017-09-22,,,-0.002639028556902223,,-0.002639028556902223,,-0.002639028556902223,,-0.002639028556902223,
2017-09-29,,,-0.006045575756754596,,-0.00633909457188804,,-0.007513169832421818,,-0.00898076390808904,
2017-10-06,,,0.012641298344743547,,0.012641298344743547,,0.012641298344743547,,0.012641298344743547,
2017-10-13,,,-0.003846461414276622,,-0.003846461414276622,,-0.003846461414276622,,-0.003846461414276622,
2017-10-20,,,0.0040604121176222195,,0.0040604121176222195,,0.0040604121176222195,,0.0040604121176222195,
2017-10-27,,,0.010086019953878301,,0.009705338980670993,,0.008182615087841766,,0.006279210221805231,
2017-11-03,,,0.0034813991024013513,,0.0034813991024013513,,0.0034813991024013513,,0.0034813991024013513,
2017-11-10,,,-0.0011198055420075235,,-0.0011198055420075235,,-0.0011198055420075235,,-0.0011198055420075235,
2017-11-17,,,0.011271990571787694,,0.011271990571787694,,0.011271990571787694,,0.011271990571787694,
2017-11-24,,,-0.003112965946183228,,-0.0036520710390348285,,-0.0058084914104412294,,-0.008504016874699231,
2017-12-01,,,-0.004181312794196727,,-0.004181312794196727,,-0.004181312794196727,,-0.004181312794196727,
2017-12-08,,,0.0031074854998923798,,0.0031074854998923798,,0.0031074854998923798,,0.0031074854998923798,
2017-12-15,,,-0.0020845092911346923,,-0.0020845092911346923,,-0.0020845092911346923,,-0.0020845092911346923,
2017-12-22,,,0.009811362864401731,,0.009773354071118071,,0.009621318897983427,,0.009431274931565122,
2017-12-29,,,0.0009204324867872484,,0.0009204324867872484,,0.0009204324867872484,,0.0009204324867872484,
2018-01-05,,,-0.0002903402463643864,,-0.0002903402463643864,,-0.0002903402463643864,,-0.0002903402463643864,
2018-01-12,,,-0.0054915447189609196,,-0.0054915447189609196,,-0.0054915447189609196,,-0.0054915447189609196,
2018-01-19,,,0.009425043832152485,,0.009244562142190004,,0.008522635382340082,,0.007620226932527678,
2018-01-26,,,-0.01671508828248699,,-0.01671508828248699,,-0.01671508828248699,,-0.01671508828248699,
2018-02-02,,,-0.019831270087800043,,-0.019831270087800043,,-0.019831270087800043,,-0.019831270087800043,
2018-02-09,,,0.014099289668430336,,0.014099289668430336,,0.014099289668430336,,0.014099289668430336,
2018-02-16,,,0.00589859274312738,,0.0055360987768004796,,0.004086122911492876,,0.002273653079858372,
2018-02-23,,,-0.012612180452471472,,-0.012612180452471472,,-0.012612180452471472,,-0.012612180452471472,
2018-03-02,,,0.0027867572139325105,,0.0027867572139325105,,0.0027867572139325105,,0.0027867572139325105,
2018-03-09,,,8.326393194986063e-05,,8.326393194986063e-05,,8.326393194986063e-05,,8.326393194986063e-05,
2018-03-16,,,0.015324186192518165,,0.015124186192518164,,0.014324186192518164,,0.013324186192518163,
2018-03-23,,,-0.004991213136576822,,-0.004991213136576822,,-0.004991213136576822,,-0.004991213136576822,
2018-03-30,,,-0.011840374010770696,,-0.011840374010770696,,-0.011840374010770696,,-0.011840374010770696,
2018-04-06,,,0.030036547918152624,,0.030036547918152624,,0.030036547918152624,,0.030036547918152624,
2018-04-13,,,0.0016511549799002475,,0.0014511549799002474,,0.0006511549799002466,,-0.0003488450200997543,
2018-04-20,,,-0.0021290947008769435,,-0.0021290947008769435,,-0.0021290947008769435,,-0.0021290947008769435,
2018-04-27,,,0.0059798026244285854,,0.0059798026244285854,,0.0059798026244285854,,0.0059798026244285854,
2018-05-04,,,0.0055159568121318165,,0.0055159568121318165,,0.0055159568121318165,,0.0055159568121318165,
2018-05-11,,,-0.004742014265127921,,-0.004888641487999294,,-0.0054751503794847846,,-0.0062082864938416485,
2018-05-18,,,-0.002410517466783443,,-0.002410517466783443,,-0.002410517466783443,,-0.002410517466783443,
2018-05-25,,,-0.005658511557853824,,-0.005658511557853824,,-0.005658511557853824,,-0.005658511557853824,
2018-06-01,,,0.004582672686713726,,0.004582672686713726,,0.004582672686713726,,0.004582672686713726,
2018-06-08,,,-0.0032953661204928944,,-0.0034953661204928945,,-0.004295366120492894,,-0.0052953661204928944,
2018-06-15,,,0.002545746019487644,,0.002545746019487644,,0.002545746019487644,,0.002545746019487644,
2018-06-22,,,0.00015023230999331144,,0.00015023230999331144,,0.00015023230999331144,,0.00015023230999331144,
2018-06-29,,,-0.0003005317854620765,,-0.0003005317854620765,,-0.0003005317854620765,,-0.0003005317854620765,
2018-07-06,,,-0.0033663794975184445,,-0.0036143427788747438,,-0.004606195904299941,,-0.005846012311081437,
2018-07-13,,,-0.007217032168557873,,-0.007217032168557873,,-0.007217032168557873,,-0.007217032168557873,
2018-07-20,,,0.0016942880896432002,,0.0016942880896432002,,0.0016942880896432002,,0.0016942880896432002,
2018-07-27,,,0.001426606961600645,,0.001426606961600645,,0.001426606961600645,,0.001426606961600645,
2018-08-03,,,-0.0008925030402747729,,-0.001092503040274773,,-0.0018925030402747733,,-0.002892503040274774,
2018-08-10,,,-0.008131097026757406,,-0.008131097026757406,,-0.008131097026757406,,-0.008131097026757406,
2018-08-17,,,0.015555048777742454,,0.015555048777742454,,0.015555048777742454,,0.015555048777742454,
2018-08-24,,,0.005123147841602772,,0.005123147841602772,,0.005123147841602772,,0.005123147841602772,
2018-08-31,,,-0.005197836235837308,,-0.0055097215837947525,,-0.00675726297562453,,-0.008316689715411753,
2018-09-07,,,0.0009644167905850029,,0.0009644167905850029,,0.0009644167905850029,,0.0009644167905850029,
2018-09-14,,,-0.0016193393950565754,,-0.0016193393950565754,,-0.0016193393950565754,,-0.0016193393950565754,
2018-09-21,,,0.0063090796491453004,,0.0063090796491453004,,0.0063090796491453004,,0.0063090796491453004,
2018-09-28,,,0.005490091447681889,,0.004978206099724445,,0.0029306647078946673,,0.00037123796810744573,
2018-10-05,,,-0.012620428908911508,,-0.012620428908911508,,-0.012620428908911508,,-0.012620428908911508,
2018-10-12,,,-0.006204506295145617,,-0.006204506295145617,,-0.006204506295145617,,-0.006204506295145617,
2018-10-19,,,-0.008479528343070843,,-0.008479528343070843,,-0.008479528343070843,,-0.008479528343070843,
2018-10-26,,,-0.020171547945492696,,-0.020171547945492696,,-0.020171547945492696,,-0.020171547945492696,
2018-11-02,,,-0.01311275313563658,,-0.01311275313563658,,-0.01311275313563658,,-0.01311275313563658,
2018-11-09,,,-0.016558832751732797,,-0.016558832751732797,,-0.016558832751732797,,-0.016558832751732797,
2018-11-16,,,-0.03197608723321728,,-0.03197608723321728,,-0.03197608723321728,,-0.03197608723321728,
2018-11-23,,,0.0007356521622986279,,0.00013565216229862787,,-0.0022643478377013726,,-0.005264347837701373,
2018-11-30,,,-0.0006022052442913762,,-0.0006022052442913762,,-0.0006022052442913762,,-0.0006022052442913762,
2018-12-07,,,0.002209888035960939,,0.002209888035960939,,0.002209888035960939,,0.002209888035960939,
2018-12-14,,,-0.00041783536368806835,,-0.00041783536368806835,,-0.00041783536368806835,,-0.00041783536368806835,
2018-12-21,,,0.004441368363422616,,0.003841368363422616,,0.0014413683634226155,,-0.001558631636577385,
2018-12-28,,,0.003289641916487329,,0.003289641916487329,,0.003289641916487329,,0.003289641916487329,
2019-01-04,,,-0.0025002447978006884,,-0.0025002447978006884,,-0.0025002447978006884,,-0.0025002447978006884,
2019-01-11,,,-0.0033028413179988945,,-0.0033028413179988945,,-0.0033028413179988945,,-0.0033028413179988945,
2019-01-18,,,0.004182322315570224,,0.0038281724421745673,,0.00241157294859194,,0.0006408235816136557,
2019-01-25,,,0.006466351295032099,,0.006466351295032099,,0.006466351295032099,,0.006466351295032099,
2019-02-01,,,0.005323551437286002,,0.005323551437286002,,0.005323551437286002,,0.005323551437286002,
2019-02-08,,,0.0014312879253475673,,0.0014312879253475673,,0.0014312879253475673,,0.0014312879253475673,
2019-02-15,,,0.0017139742900991752,,0.0014733544256441313,,0.0005108749678239561,,-0.000692224354451263,
2019-02-22,,,-0.009491510594889058,,-0.009491510594889058,,-0.009491510594889058,,-0.009491510594889058,
2019-03-01,,,0.008569110676284481,,0.008569110676284481,,0.008569110676284481,,0.008569110676284481,
2019-03-08,,,0.0018573732250483518,,0.0018573732250483518,,0.0018573732250483518,,0.0018573732250483518,
2019-03-15,,,0.009031295330839302,,0.0090150720753182,,0.008950179053233797,,0.008869062775628291,
2019-03-22,,,0.0021831547748574665,,0.0021831547748574665,,0.0021831547748574665,,0.0021831547748574665,
2019-03-29,,,-0.0026622924924951997,,-0.0026622924924951997,,-0.0026622924924951997,,-0.0026622924924951997,
2019-04-05,,,-0.001365403288688542,,-0.001365403288688542,,-0.001365403288688542,,-0.001365403288688542,
2019-04-12,,,-0.0005009131350325626,,-0.0005545304594164967,,-0.0007689997569522333,,-0.001037086378871904,
2019-04-19,,,0.006419297972698435,,0.006419297972698435,,0.006419297972698435,,0.006419297972698435,
2019-04-26,,,-0.003644604297802107,,-0.003644604297802107,,-0.003644604297802107,,-0.003644604297802107,
2019-05-03,,,0.002174203043615201,,0.002174203043615201,,0.002174203043615201,,0.002174203043615201,
2019-05-10,,,0.0035533135142101504,,0.00353728827158802,,0.003473187301099497,,0.003393061087988844,
2019-05-17,,,0.0016555787359592818,,0.0016555787359592818,,0.0016555787359592818,,0.0016555787359592818,
2019-05-24,,,0.007987833012359164,,0.007987833012359164,,0.007987833012359164,,0.007987833012359164,
2019-05-31,,,0.006123204824273984,,0.006123204824273984,,0.006123204824273984,,0.006123204824273984,
2019-06-07,,,0.0007264014498466653,,0.0007024239692680831,,0.0006065140469537539,,0.00048662664406084246,
2019-06-14,,,0.007880755945669657,,0.007880755945669657,,0.007880755945669657,,0.007880755945669657,
2019-06-21,,,0.0037806888405192097,,0.0037806888405192097,,0.0037806888405192097,,0.0037806888405192097,
2019-06-28,,,0.0003451099248625396,,0.0003451099248625396,,0.0003451099248625396,,0.0003451099248625396,
2019-07-05,,,-0.0028310659958079294,,-0.002878631115547976,,-0.0030688915945081626,,-0.003306717193208396,
2019-07-12,,,0.004022478978707726,,0.004022478978707726,,0.004022478978707726,,0.004022478978707726,
2019-07-19,,,0.001956966786638452,,0.001956966786638452,,0.001956966786638452,,0.001956966786638452,
2019-07-26,,,0.009946893166767253,,0.009946893166767253,,0.009946893166767253,,0.009946893166767253,
2019-08-02,,,0.009955853871460682,,0.009901257063617618,,0.009682869832245361,,0.00940988579303004,
2019-08-09,,,0.010534732079937088,,0.010534732079937088,,0.010534732079937088,,0.010534732079937088,
2019-08-16,,,0.0028843788580426516,,0.0028843788580426516,,0.0028843788580426516,,0.0028843788580426516,
2019-08-23,,,0.006840739844175784,,0.006840739844175784,,0.006840739844175784,,0.006840739844175784,
2019-08-30,,,-0.003500317593883399,,-0.0035080373446599493,,-0.0035389163477661523,,-0.0035775151016489057,
2019-09-06,,,-0.018980855561135074,,-0.018980855561135074,,-0.018980855561135074,,-0.018980855561135074,
2019-09-13,,,0.014286910510353046,,0.014286910510353046,,0.014286910510353046,,0.014286910510353046,
2019-09-20,,,-0.0016846923799218034,,-0.0016846923799218034,,-0.0016846923799218034,,-0.0016846923799218034,
2019-09-27,,,0.006231462473716217,,0.006143751036961762,,0.005792905289943941,,0.0053543481061716644,
2019-10-04,,,-0.009562066578816138,,-0.009562066578816138,,-0.009562066578816138,,-0.009562066578816138,
2019-10-11,,,0.00021211354559559701,,0.00021211354559559701,,0.00021211354559559701,,0.00021211354559559701,
2019-10-18,,,0.0034320944081467804,,0.0034320944081467804,,0.0034320944081467804,,0.0034320944081467804,
2019-10-25,,,0.0016329863965095976,,0.0016215967983577483,,0.0015760384057503505,,0.0015190904149911036,
2019-11-01,,,-0.011738266707169391,,-0.011738266707169391,,-0.011738266707169391,,-0.011738266707169391,
2019-11-08,,,0.004491245202083746,,0.004491245202083746,,0.004491245202083746,,0.004491245202083746,
2019-11-15,,,0.003055791857053767,,0.003055791857053767,,0.003055791857053767,,0.003055791857053767,
2019-11-22,,,-0.0007925510310598765,,-0.000947030025245881,,-0.001564946001989899,,-0.002337340972919921,
2019-11-29,,,0.001593596719530913,,0.001593596719530913,,0.001593596719530913,,0.001593596719530913,
2019-12-06,,,0.005955530115561048,,0.005955530115561048,,0.005955530115561048,,0.005955530115561048,
2019-12-13,,,0.0021708095440932966,,0.0021708095440932966,,0.0021708095440932966,,0.0021708095440932966,
2019-12-20,,,0.005228809354620369,,0.005200541788325036,,0.005087471523143705,,0.0049461336916670415,
2019-12-27,,,0.00610647653570661,,0.00610647653570661,,0.00610647653570661,,0.00610647653570661,
2020-01-03,,,-0.00140691952664176,,-0.00140691952664176,,-0.00140691952664176,,-0.00140691952664176,
2020-01-10,,,-0.00036035385830304176,,-0.00036035385830304176,,-0.00036035385830304176,,-0.00036035385830304176,
2020-01-17,,,-0.0022444617620466845,,-0.0022579740980128446,,-0.002312023441877484,,-0.0023795851217082837,
2020-01-24,,,-0.0020259100572118886,,-0.0020259100572118886,,-0.0020259100572118886,,-0.0020259100572118886,
2020-01-31,,,0.0012873050262029975,,0.0012873050262029975,,0.0012873050262029975,,0.0012873050262029975,
2020-02-07,,,0.0046596399672057115,,0.0046596399672057115,,0.0046596399672057115,,0.0046596399672057115,
2020-02-14,,,0.009032221452878209,,0.00893262670763381,,0.008534247726656216,,0.008036274000434223,
2020-02-21,,,-0.011369271100122208,,-0.011369271100122208,,-0.011369271100122208,,-0.011369271100122208,
2020-02-28,,,0.013351543110658828,,0.013351543110658828,,0.013351543110658828,,0.013351543110658828,
2020-03-06,,,-0.048141552044809764,,-0.048141552044809764,,-0.048141552044809764,,-0.048141552044809764,
2020-03-13,,,-0.011569760375782414,,-0.011888347409576621,,-0.013162695544753454,,-0.014755630713724495,
2020-03-20,,,0.04293132137492819,,0.04293132137492819,,0.04293132137492819,,0.04293132137492819,
2020-03-27,,,0.0076383525505948026,,0.0076383525505948026,,0.0076383525505948026,,0.0076383525505948026,
2020-04-03,,,0.014319404567725878,,0.014319404567725878,,0.014319404567725878,,0.014319404567725878,
2020-04-10,,,0.001432647710734707,,0.001359071857881846,,0.0010647684464704017,,0.0006968891822060966,
2020-04-17,,,0.010450637580392561,,0.010450637580392561,,0.010450637580392561,,0.010450637580392561,
2020-04-24,,,-0.010437244130239533,,-0.010437244130239533,,-0.010437244130239533,,-0.010437244130239533,
2020-05-01,,,-0.0025243454208102034,,-0.0025243454208102034,,-0.0025243454208102034,,-0.0025243454208102034,
2020-05-08,,,0.00928623808077521,,0.009284490154988554,,0.009277498451841936,,0.00926875882290866,
2020-05-15,,,-0.0013427457081696794,,-0.0013427457081696794,,-0.0013427457081696794,,-0.0013427457081696794,
2020-05-22,,,-0.003763829321091194,,-0.003763829321091194,,-0.003763829321091194,,-0.003763829321091194,
2020-05-29,,,-0.018838266697367458,,-0.018838266697367458,,-0.018838266697367458,,-0.018838266697367458,
2020-06-05,,,0.010559434536202492,,0.010431592806701783,,0.009920225888698949,,0.009281017241195406,
2020-06-12,,,0.005181632717026621,,0.005181632717026621,,0.005181632717026621,,0.005181632717026621,
2020-06-19,,,0.00362123618731099,,0.00362123618731099,,0.00362123618731099,,0.00362123618731099,
2020-06-26,,,0.0014323491954901643,,0.0014323491954901643,,0.0014323491954901643,,0.0014323491954901643,
2020-07-03,,,0.00979084874850562,,0.009597769405803095,,0.008825452034992999,,0.00786005532148038,
2020-07-10,,,0.007709904225120625,,0.007709904225120625,,0.007709904225120625,,0.007709904225120625,
2020-07-17,,,0.027604771549380985,,0.027604771549380985,,0.027604771549380985,,0.027604771549380985,
2020-07-24,,,0.015714519334534,,0.015714519334534,,0.015714519334534,,0.015714519334534,
2020-07-31,,,0.015172854221972626,,0.01516078112492641,,0.015112488736741541,,0.015052123251510457,
2020-08-07,,,-0.02434682465752883,,-0.02434682465752883,,-0.02434682465752883,,-0.02434682465752883,
2020-08-14,,,0.0075968536081512765,,0.0075968536081512765,,0.0075968536081512765,,0.0075968536081512765,
2020-08-21,,,-0.0023998087053550667,,-0.0023998087053550667,,-0.0023998087053550667,,-0.0023998087053550667,
2020-08-28,,,-0.0028534841442734568,,-0.0030864057154703995,,-0.004018092000258171,,-0.005182699856242885,
2020-09-04,,,0.0017095310172729966,,0.0017095310172729966,,0.0017095310172729966,,0.0017095310172729966,
2020-09-11,,,0.00417387457699802,,0.00417387457699802,,0.00417387457699802,,0.00417387457699802,
2020-09-18,,,-0.017429537959804,,-0.017429537959804,,-0.017429537959804,,-0.017429537959804,
2020-09-25,,,0.0015960040238394647,,0.0015400197251912574,,0.0013160825305984281,,0.0010361610373573913,
2020-10-02,,,0.008179746546045726,,0.008179746546045726,,0.008179746546045726,,0.008179746546045726,
