file_path,category,row_count,column_count,start_date,end_date,frequency,key_columns,useful_for_signal_discovery,leakage_risk_notes,recommended_use
data/research/phase_jjj2_lookthrough_component_instrumentation/component_source_mapping.csv,component_panel,3.0,3.0,,,unknown,component|source_sleeve|mapping,True,,
data/research/phase_jjj2_lookthrough_component_instrumentation/phase_jjj2_component_purity_by_state.csv,component_panel,15.0,14.0,,,unknown,component|market_state|avg_offense_exposure|avg_defense_exposure|avg_cash_exposure|avg_commodity_exposure|avg_SPY_exposure|avg_BIL_exposure|corr_SPY|corr_BIL|corr_TLT|corr_GLD,True,use only lagged feature columns; targets are labels only,prior ML baseline or feature lineage reference
data/research/phase_jjj2_lookthrough_component_instrumentation/phase_jjj2_component_returns_by_state.csv,component_panel,15.0,7.0,,,unknown,component|market_state|n_weeks|ann_return|ann_vol|sharpe|max_drawdown,True,use only lagged feature columns; targets are labels only,prior ML baseline or feature lineage reference
data/research/phase_jjj2_lookthrough_component_instrumentation/phase_jjj2_component_role_flags.csv,component_panel,3.0,7.0,,,unknown,component|role_flag|needs_redesign|avg_offense|avg_defense|avg_cash|avg_commodity,True,use only lagged feature columns; targets are labels only,prior ML baseline or feature lineage reference
data/research/phase_jjj2_lookthrough_component_instrumentation/phase_jjj2_drag_classification.csv,component_panel,95.0,8.0,,,unknown,version|market_state|sleeve|classification|lookthrough_offense_drag|cash_contribution|defense_plus_commodity|state_sharpe_if_component,True,use only lagged feature columns; targets are labels only,prior ML baseline or feature lineage reference
data/research/phase_jjj2_lookthrough_component_instrumentation/phase_jjj2_favorable_state_drag_sources.csv,component_panel,76.0,15.0,,,unknown,version|market_state|sleeve|intended_role|total_final_ETF_contribution|avg_sleeve_weight|offense_contribution|defense_contribution|cash_BIL_contribution|cash_contribution|commodity_contribution|SPY_contribution,True,use only lagged feature columns; targets are labels only,prior ML baseline or feature lineage reference
data/research/phase_jjj2_lookthrough_component_instrumentation/phase_jjj2_ggg1_vs_production_lookthrough_cleanliness.csv,component_panel,5.0,8.0,,,unknown,market_state|lookthrough_offense_drag_ggg1|cash_contribution_ggg1|commodity_contribution_ggg1|lookthrough_offense_drag_production|cash_contribution_production|commodity_contribution_production|ggg1_offense_drag_less_than_production,True,use only lagged feature columns; targets are labels only,prior ML baseline or feature lineage reference
data/research/phase_jjj2_lookthrough_component_instrumentation/phase_jjj2_lookthrough_drag_by_etf_state.csv,component_panel,225.0,5.0,,,unknown,version|market_state|ETF|role_classification|avg_contribution,True,use only lagged feature columns; targets are labels only,prior ML baseline or feature lineage reference
data/research/phase_jjj2_lookthrough_component_instrumentation/phase_jjj2_lookthrough_drag_by_sleeve_state.csv,component_panel,95.0,15.0,,,unknown,version|market_state|sleeve|intended_role|total_final_ETF_contribution|avg_sleeve_weight|offense_contribution|defense_contribution|cash_BIL_contribution|cash_contribution|commodity_contribution|SPY_contribution,True,use only lagged feature columns; targets are labels only,prior ML baseline or feature lineage reference
data/research/phase_jjj2_lookthrough_component_instrumentation/phase_jjj2_missing_sleeve_position_sources.csv,component_panel,0.0,4.0,,,unknown,version|sleeve|missing_source|impact,True,use only lagged feature columns; targets are labels only,prior ML baseline or feature lineage reference
data/research/phase_jjj2_lookthrough_component_instrumentation/phase_jjj2_next_action_recommendation.csv,component_panel,1.0,3.0,,,unknown,recommendation|safe_to_proceed_to_adaptive_risk_contribution|reason,True,use only lagged feature columns; targets are labels only,prior ML baseline or feature lineage reference
data/research/phase_jjj2_lookthrough_component_instrumentation/phase_jjj2_per_sleeve_etf_contribution.csv,component_panel,73372.0,16.0,2006-06-30,2026-04-10,daily,version|market_state|sleeve|Date|ETF|final_ETF_contribution|sleeve_weight|internal_ETF_weight|intended_role|role_classification|contribution_to_SPY|contribution_to_BIL,True,use only lagged feature columns; targets are labels only,prior ML baseline or feature lineage reference
data/research/phase_jjj2_lookthrough_component_instrumentation/phase_jjj2_top_bottlenecks.csv,component_panel,5.0,4.0,,,unknown,severity|issue|evidence|recommendation,True,use only lagged feature columns; targets are labels only,prior ML baseline or feature lineage reference
