Date,Ticker,value_gap_5y_ma_over_price,value_price_vs_ma_z_observed,value_gap_score_observed,value_z_score_observed,value_score_observed,value_score_tradable,value_score_asset_class_neutral_observed,value_score_asset_class_neutral_tradable,asset_class
2024-06-14,QQQ,-0.3542413622276068,2.321942520005651,-0.9705882352941176,-0.6470588235294117,-0.8088235294117647,-0.7794117647058824,-0.8888888888888888,-0.8888888888888888,Equities
2024-06-14,EFA,-0.16381600915141326,1.6394107837156902,-0.05882352941176472,-0.23529411764705888,-0.1470588235294118,-0.29411764705882354,0.0,-0.11111111111111116,Equities
2024-06-14,EWJ,-0.13187654155598472,1.387608457986755,0.23529411764705888,0.11764705882352944,0.17647058823529416,0.08823529411764708,0.5555555555555556,0.4444444444444444,Equities
2024-06-14,GLD,-0.20921806121734943,2.568392069420839,-0.3529411764705882,-0.8823529411764706,-0.6176470588235294,-0.5294117647058824,-0.19999999999999996,-0.19999999999999996,Commodities
2024-06-14,LQD,0.017226142982379677,-0.2296484413677513,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.1428571428571428,0.1428571428571428,Bonds
2024-06-14,SHY,-0.023006981350418454,1.3472654757685927,0.7058823529411764,0.17647058823529416,0.4411764705882353,0.47058823529411764,-0.4285714285714286,-0.4285714285714286,Bonds
2024-06-14,IWM,-0.10353491773727053,0.7254850302874656,0.3529411764705883,0.47058823529411775,0.41176470588235303,0.3823529411764707,0.7777777777777777,0.7777777777777777,Equities
2024-06-14,IAU,-0.2119136863668727,2.5706961415560716,-0.4117647058823529,-0.9705882352941176,-0.6911764705882353,-0.588235294117647,-0.6,-0.6,Commodities
2024-06-14,VWO,-0.07321811181704974,0.6985620013272317,0.47058823529411775,0.5294117647058822,0.5,0.5294117647058822,0.8888888888888888,0.8888888888888888,Equities
2024-06-14,USO,-0.17082425730541273,0.6187325261354537,-0.11764705882352944,0.588235294117647,0.23529411764705876,0.38235294117647056,1.0,1.0,Commodities
2024-06-14,SLV,-0.23286675067445572,1.9057802850113343,-0.5882352941176471,-0.47058823529411764,-0.5294117647058824,-0.4117647058823529,0.19999999999999996,0.19999999999999996,Commodities
2024-06-14,DBA,-0.2947228083882033,2.4092034538655995,-0.7647058823529411,-0.7647058823529411,-0.7647058823529411,-0.8676470588235294,-1.0,-1.0,Commodities
2024-06-14,UUP,-0.12852117455242706,2.0406793947618813,0.2941176470588236,-0.5294117647058824,-0.11764705882352938,-0.11764705882352938,,,FX
2024-06-14,MBB,0.028082841638921385,-0.5041980861417759,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.4285714285714286,0.4285714285714286,Bonds
2024-06-14,HYG,-0.07896951928011331,1.7390311313165931,0.41176470588235303,-0.2941176470588235,0.058823529411764774,0.11764705882352944,-0.7142857142857143,-0.7142857142857143,Bonds
2024-06-14,BIL,-0.06884108367831654,2.8666226974282263,0.5294117647058822,-0.9705882352941176,-0.2205882352941177,-0.24999999999999994,-1.0,-1.0,Bonds
2024-06-14,VEA,-0.15119864224137658,1.449987262261825,0.05882352941176472,0.05882352941176472,0.05882352941176472,-0.11764705882352944,0.4444444444444444,0.11111111111111116,Equities
2024-06-14,PDBC,-0.1723802545773887,0.8313714178995949,-0.17647058823529416,0.41176470588235303,0.11764705882352944,0.20588235294117652,0.6000000000000001,0.6000000000000001,Commodities
2024-06-21,TIP,-0.006936560947632731,0.15360961876117893,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,-0.1428571428571429,-0.1428571428571429,Bonds
2024-06-21,SPY,-0.29518112883600356,2.266221762302053,-0.7647058823529411,-0.6470588235294117,-0.7058823529411764,-0.6470588235294117,-0.6666666666666667,-0.6666666666666667,Equities
2024-06-21,XLV,-0.1978681987807661,1.6001013035827976,-0.23529411764705888,-0.05882352941176472,-0.1470588235294118,-0.1764705882352941,-0.11111111111111116,-0.11111111111111116,Equities
2024-06-21,XLU,-0.12430738956013887,1.4582469393070574,0.23529411764705888,0.0,0.11764705882352944,0.02941176470588236,0.4444444444444444,0.33333333333333326,Equities
2024-06-21,XLP,-0.15839245836275218,1.6029339587385443,0.05882352941176472,-0.11764705882352944,-0.02941176470588236,0.0,0.16666666666666674,0.16666666666666674,Equities
2024-06-21,XLK,-0.3998923212865929,2.478757487596398,-0.9705882352941176,-0.8235294117647058,-0.8970588235294117,-0.8970588235294117,-1.0,-1.0,Equities
2024-06-21,XLI,-0.2568830666535905,1.9224599219360667,-0.6470588235294117,-0.47058823529411764,-0.5588235294117647,-0.5294117647058822,-0.5555555555555556,-0.5555555555555556,Equities
2024-06-21,XLF,-0.2327509715656605,1.6775008504901374,-0.5882352941176471,-0.23529411764705888,-0.411764705882353,-0.3235294117647059,-0.33333333333333337,-0.33333333333333337,Equities
2024-06-21,XLE,-0.3282238616077291,1.36670603188142,-0.8235294117647058,0.17647058823529416,-0.32352941176470584,-0.2647058823529411,-0.2222222222222222,-0.2222222222222222,Equities
2024-06-21,XLB,-0.1970491969402145,1.3734606315186677,-0.17647058823529416,0.11764705882352944,-0.02941176470588236,0.0,0.16666666666666674,0.16666666666666674,Equities
2024-06-21,VUG,-0.33442647794905644,2.3683021285997023,-0.8823529411764706,-0.7647058823529411,-0.8235294117647058,-0.7941176470588235,-0.7777777777777778,-0.7777777777777778,Equities
2024-06-21,VTV,-0.23154983800369067,1.845581911431001,-0.5294117647058824,-0.3529411764705882,-0.4411764705882353,-0.4411764705882353,-0.4444444444444444,-0.4444444444444444,Equities
2024-06-21,VNQ,-0.023919452776236194,0.20790639764793606,0.6470588235294117,0.7058823529411764,0.676470588235294,0.676470588235294,,,REITs
2024-06-21,TLT,0.2624212461186355,-1.1677426313269736,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.8571428571428572,0.8571428571428572,Bonds
2024-06-21,XLY,-0.16232469863632704,1.183614559793607,0.0,0.3529411764705883,0.17647058823529416,0.23529411764705888,0.5555555555555556,0.6666666666666667,Equities
2024-06-21,IEF,0.07569630878525935,-0.9055895706971082,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.8571428571428572,0.8571428571428572,Bonds
2024-06-21,EEM,-0.04039487306442169,0.33706386965472596,0.588235294117647,0.6470588235294117,0.6176470588235293,0.6176470588235293,1.0,1.0,Equities
2024-06-21,QQQ,-0.35317786898690706,2.3094686347920894,-0.9705882352941176,-0.7058823529411764,-0.838235294117647,-0.8088235294117647,-0.8888888888888888,-0.8888888888888888,Equities
2024-06-21,EFA,-0.16407187968088632,1.639308558175433,-0.05882352941176472,-0.17647058823529416,-0.11764705882352944,-0.1470588235294118,0.0,0.0,Equities
2024-06-21,EWJ,-0.11622437051522927,1.2029023125944074,0.2941176470588236,0.2941176470588236,0.2941176470588236,0.17647058823529416,0.6666666666666667,0.5555555555555556,Equities
2024-06-21,GLD,-0.20425945393346234,2.488273545627628,-0.3529411764705882,-0.8823529411764706,-0.6176470588235294,-0.6176470588235294,-0.4,-0.19999999999999996,Commodities
2024-06-21,LQD,0.02050449321440162,-0.2726150860443819,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.1428571428571428,0.1428571428571428,Bonds
2024-06-21,SHY,-0.02319785083034398,1.3578207552378834,0.7058823529411764,0.23529411764705888,0.47058823529411764,0.4411764705882353,-0.4285714285714286,-0.4285714285714286,Bonds
2024-06-21,IWM,-0.10973424512298657,0.7762620746961503,0.3529411764705883,0.47058823529411775,0.41176470588235303,0.41176470588235303,0.7777777777777777,0.7777777777777777,Equities
2024-06-21,IAU,-0.20702191460271502,2.4922513055911195,-0.4117647058823529,-0.9705882352941176,-0.6911764705882353,-0.6911764705882353,-1.0,-0.6,Commodities
2024-06-21,VWO,-0.0801166046869749,0.7708578996155063,0.47058823529411775,0.5294117647058822,0.5,0.5,0.8888888888888888,0.8888888888888888,Equities
2024-06-21,USO,-0.19878284464728602,0.7471499019901564,-0.2941176470588235,0.588235294117647,0.14705882352941174,0.23529411764705876,0.6000000000000001,1.0,Commodities
2024-06-21,SLV,-0.230210398927569,1.8827046055319352,-0.47058823529411764,-0.4117647058823529,-0.4411764705882353,-0.5294117647058824,0.19999999999999996,0.19999999999999996,Commodities
2024-06-21,DBA,-0.26404978313869865,2.0580355056933937,-0.7058823529411764,-0.5294117647058824,-0.6176470588235294,-0.7647058823529411,-0.4,-1.0,Commodities
2024-06-21,UUP,-0.13110484860670024,2.0749597424308126,0.17647058823529416,-0.5882352941176471,-0.20588235294117646,-0.11764705882352938,,,FX
2024-06-21,MBB,0.028625452849575073,-0.5133485948660063,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.4285714285714286,0.4285714285714286,Bonds
2024-06-21,HYG,-0.08240635280348485,1.8142517995304925,0.41176470588235303,-0.2941176470588235,0.058823529411764774,0.058823529411764774,-0.7142857142857143,-0.7142857142857143,Bonds
2024-06-21,BIL,-0.06929127530235579,2.8478997589388415,0.5294117647058822,-0.9705882352941176,-0.2205882352941177,-0.2205882352941177,-1.0,-1.0,Bonds
2024-06-21,VEA,-0.15098758146713198,1.4469749369078093,0.11764705882352944,0.05882352941176472,0.08823529411764708,0.05882352941176472,0.33333333333333326,0.4444444444444444,Equities
2024-06-21,PDBC,-0.17686150015020374,0.8592811413055338,-0.11764705882352944,0.41176470588235303,0.1470588235294118,0.11764705882352944,1.0,0.6000000000000001,Commodities
2024-06-28,TIP,-0.004169339387045334,0.09275924719721383,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,-0.1428571428571429,-0.1428571428571429,Bonds
2024-06-28,SPY,-0.29290890217950083,2.235755744754708,-0.7647058823529411,-0.6470588235294117,-0.7058823529411764,-0.7058823529411764,-0.6666666666666667,-0.6666666666666667,Equities
2024-06-28,XLV,-0.19361161457510634,1.562156790258465,-0.23529411764705888,-0.11764705882352944,-0.17647058823529416,-0.1470588235294118,-0.11111111111111116,-0.11111111111111116,Equities
2024-06-28,XLU,-0.1144484998984322,1.3299745584226637,0.3529411764705883,0.23529411764705888,0.2941176470588236,0.11764705882352944,0.6666666666666667,0.4444444444444444,Equities
2024-06-28,XLP,-0.15157429433996272,1.5254337676255585,0.11764705882352944,0.0,0.05882352941176472,-0.02941176470588236,0.2777777777777777,0.16666666666666674,Equities
2024-06-28,XLK,-0.3926196583058591,2.40024475287873,-0.9705882352941176,-0.8235294117647058,-0.8970588235294117,-0.8970588235294117,-1.0,-1.0,Equities
2024-06-28,XLI,-0.25114344234853225,1.8618159970109118,-0.7058823529411764,-0.5294117647058824,-0.6176470588235294,-0.5588235294117647,-0.5555555555555556,-0.5555555555555556,Equities
2024-06-28,XLF,-0.23022359107810197,1.6518797497473214,-0.5882352941176471,-0.17647058823529416,-0.3823529411764706,-0.411764705882353,-0.33333333333333337,-0.33333333333333337,Equities
2024-06-28,XLE,-0.3420337095256254,1.4527820752663507,-0.8823529411764706,0.11764705882352944,-0.38235294117647056,-0.32352941176470584,-0.2222222222222222,-0.2222222222222222,Equities
2024-06-28,XLB,-0.18729068354501,1.2932225291974806,-0.17647058823529416,0.2941176470588236,0.05882352941176472,-0.02941176470588236,0.2777777777777777,0.16666666666666674,Equities
2024-06-28,VUG,-0.3341456230097939,2.3599008438357214,-0.8235294117647058,-0.7647058823529411,-0.7941176470588235,-0.8235294117647058,-0.7777777777777778,-0.7777777777777778,Equities
2024-06-28,VTV,-0.22762782935146053,1.8024782036416107,-0.5294117647058824,-0.47058823529411764,-0.5,-0.4411764705882353,-0.4444444444444444,-0.4444444444444444,Equities
2024-06-28,VNQ,-0.0330474536760178,0.29032604480539986,0.6470588235294117,0.7058823529411764,0.676470588235294,0.676470588235294,,,REITs
2024-06-28,TLT,0.2913046022305601,-1.2622801237035595,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.8571428571428572,0.8571428571428572,Bonds
2024-06-28,XLY,-0.1617666927523731,1.182377470513148,0.0,0.3529411764705883,0.17647058823529416,0.17647058823529416,0.5555555555555556,0.5555555555555556,Equities
2024-06-28,IEF,0.08347083194905536,-0.9893663855894537,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.8571428571428572,0.8571428571428572,Bonds
2024-06-28,EEM,-0.038207694939578096,0.31831487634250344,0.588235294117647,0.6470588235294117,0.6176470588235293,0.6176470588235293,1.0,1.0,Equities
2024-06-28,QQQ,-0.3504014947930275,2.2795484821445884,-0.9705882352941176,-0.7058823529411764,-0.838235294117647,-0.838235294117647,-0.8888888888888888,-0.8888888888888888,Equities
2024-06-28,EFA,-0.1671009756146138,1.6717851551228637,-0.05882352941176472,-0.23529411764705888,-0.1470588235294118,-0.11764705882352944,0.0,0.0,Equities
2024-06-28,EWJ,-0.14413191639302725,1.5390221111357005,0.17647058823529416,-0.05882352941176472,0.05882352941176472,0.2941176470588236,0.2777777777777777,0.6666666666666667,Equities
2024-06-28,GLD,-0.2036282561840873,2.4768587907507498,-0.2941176470588235,-0.8823529411764706,-0.588235294117647,-0.6176470588235294,-0.6,-0.4,Commodities
2024-06-28,LQD,0.0300814222781165,-0.3963714437764799,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.1428571428571428,0.1428571428571428,Bonds
2024-06-28,SHY,-0.023142247024744766,1.3543680619586955,0.7058823529411764,0.17647058823529416,0.4411764705882353,0.47058823529411764,-0.4285714285714286,-0.4285714285714286,Bonds
2024-06-28,IWM,-0.119815834006463,0.8591685744390842,0.2941176470588236,0.41176470588235303,0.3529411764705883,0.41176470588235303,0.7777777777777777,0.7777777777777777,Equities
2024-06-28,IAU,-0.20624420529594512,2.4786449545724807,-0.3529411764705882,-0.9705882352941176,-0.6617647058823529,-0.6911764705882353,-1.0,-1.0,Commodities
2024-06-28,VWO,-0.07550716091477061,0.7235374089136541,0.47058823529411775,0.588235294117647,0.5294117647058824,0.5,0.8888888888888888,0.8888888888888888,Equities
2024-06-28,USO,-0.20901926804352222,0.7977908305461483,-0.4117647058823529,0.5294117647058822,0.05882352941176466,0.14705882352941174,0.6000000000000001,0.6000000000000001,Commodities
2024-06-28,SLV,-0.21652093694094732,1.747551478532623,-0.47058823529411764,-0.3529411764705882,-0.4117647058823529,-0.4411764705882353,0.19999999999999996,0.19999999999999996,Commodities
2024-06-28,DBA,-0.23828684295492564,1.788660888920443,-0.6470588235294117,-0.4117647058823529,-0.5294117647058822,-0.6176470588235294,-0.19999999999999996,-0.4,Commodities
2024-06-28,UUP,-0.13132319223109556,2.0652246386477384,0.23529411764705888,-0.5882352941176471,-0.1764705882352941,-0.20588235294117646,,,FX
2024-06-28,MBB,0.03675713487345478,-0.6533726745208475,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.4285714285714286,0.4285714285714286,Bonds
2024-06-28,HYG,-0.07896044413181513,1.7257611793764474,0.41176470588235303,-0.2941176470588235,0.058823529411764774,0.058823529411764774,-0.7142857142857143,-0.7142857142857143,Bonds
2024-06-28,BIL,-0.06973828062390364,2.8295328636532022,0.5294117647058822,-0.9705882352941176,-0.2205882352941177,-0.2205882352941177,-1.0,-1.0,Bonds
2024-06-28,VEA,-0.15562259679799406,1.498282913577676,0.05882352941176472,0.05882352941176472,0.05882352941176472,0.08823529411764708,0.2777777777777777,0.33333333333333326,Equities
2024-06-28,PDBC,-0.176024642695777,0.8560617830516962,-0.11764705882352944,0.47058823529411775,0.17647058823529416,0.1470588235294118,1.0,1.0,Commodities
2024-07-05,TIP,-0.010103232570956355,0.22777605436820897,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,-0.1428571428571429,-0.1428571428571429,Bonds
2024-07-05,SPY,-0.3042738164094796,2.3517385925769223,-0.7647058823529411,-0.6470588235294117,-0.7058823529411764,-0.7058823529411764,-0.6666666666666667,-0.6666666666666667,Equities
2024-07-05,XLV,-0.18454177920088044,1.478454770321035,-0.11764705882352944,0.11764705882352944,0.0,-0.17647058823529416,0.22222222222222232,-0.11111111111111116,Equities
2024-07-05,XLU,-0.11879720752296785,1.3895325626893733,0.2941176470588236,0.2941176470588236,0.2941176470588236,0.2941176470588236,0.6666666666666667,0.6666666666666667,Equities
2024-07-05,XLP,-0.1591021274873633,1.618328043562963,0.17647058823529416,0.0,0.08823529411764708,0.05882352941176472,0.4444444444444444,0.2777777777777777,Equities
2024-07-05,XLK,-0.40739449325728916,2.544443827037809,-0.9705882352941176,-0.7647058823529411,-0.8676470588235294,-0.8970588235294117,-1.0,-1.0,Equities
2024-07-05,XLI,-0.24556634666610677,1.8041093193736741,-0.5882352941176471,-0.2941176470588235,-0.4411764705882353,-0.6176470588235294,-0.5555555555555556,-0.5555555555555556,Equities
2024-07-05,XLF,-0.2367172125166952,1.7101628539434945,-0.5294117647058824,-0.11764705882352944,-0.3235294117647059,-0.3823529411764706,-0.4444444444444444,-0.33333333333333337,Equities
2024-07-05,XLE,-0.3326572834310143,1.3919995002461136,-0.8235294117647058,0.23529411764705888,-0.2941176470588235,-0.38235294117647056,-0.33333333333333337,-0.2222222222222222,Equities
2024-07-05,XLB,-0.1819593373849897,1.2521845720489584,0.0,0.3529411764705883,0.17647058823529416,0.05882352941176472,0.5555555555555556,0.2777777777777777,Equities
2024-07-05,VUG,-0.3548682995731983,2.575267255393753,-0.8823529411764706,-0.8235294117647058,-0.8529411764705882,-0.7941176470588235,-0.8888888888888888,-0.7777777777777778,Equities
2024-07-05,VTV,-0.22577426835607706,1.781055643193664,-0.3529411764705882,-0.17647058823529416,-0.2647058823529412,-0.5,-0.2222222222222222,-0.4444444444444444,Equities
2024-07-05,VNQ,-0.02971721004056449,0.2605237294969911,0.6470588235294117,0.7058823529411764,0.676470588235294,0.676470588235294,,,REITs
2024-07-05,TLT,0.2753992134826928,-1.2039624855110236,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.8571428571428572,0.8571428571428572,Bonds
2024-07-05,XLY,-0.1908832746654261,1.4473996114906915,-0.17647058823529416,0.17647058823529416,0.0,0.17647058823529416,0.22222222222222232,0.5555555555555556,Equities
2024-07-05,IEF,0.07411169920287608,-0.884661777089065,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.8571428571428572,0.8571428571428572,Bonds
2024-07-05,EEM,-0.060660248587119825,0.5177233821019079,0.588235294117647,0.6470588235294117,0.6176470588235293,0.6176470588235293,1.0,1.0,Equities
2024-07-05,QQQ,-0.37033140166453227,2.478656280392114,-0.9705882352941176,-0.7058823529411764,-0.838235294117647,-0.838235294117647,-0.7777777777777778,-0.8888888888888888,Equities
2024-07-05,EFA,-0.18430046298924418,1.8763098823661053,-0.05882352941176472,-0.3529411764705882,-0.20588235294117646,-0.1470588235294118,-0.11111111111111116,0.0,Equities
2024-07-05,EWJ,-0.1641118289795629,1.7904627837326033,0.11764705882352944,-0.23529411764705888,-0.05882352941176472,0.05882352941176472,0.0,0.2777777777777777,Equities
2024-07-05,GLD,-0.2234461423365417,2.775318490029617,-0.2941176470588235,-0.8823529411764706,-0.588235294117647,-0.588235294117647,-0.19999999999999996,-0.6,Commodities
2024-07-05,LQD,0.016906162043613726,-0.22584081925639174,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.1428571428571428,0.1428571428571428,Bonds
2024-07-05,SHY,-0.026187420810790618,1.5355040557553037,0.7058823529411764,0.05882352941176472,0.38235294117647056,0.4411764705882353,-0.4285714285714286,-0.4285714285714286,Bonds
2024-07-05,IWM,-0.1099187404798051,0.7814073637576368,0.3529411764705883,0.588235294117647,0.47058823529411764,0.3529411764705883,0.8888888888888888,0.7777777777777777,Equities
2024-07-05,IAU,-0.22615302039978757,2.77589827656913,-0.4117647058823529,-0.9705882352941176,-0.6911764705882353,-0.6617647058823529,-1.0,-1.0,Commodities
2024-07-05,VWO,-0.0934508198058408,0.913627404567802,0.41176470588235303,0.47058823529411775,0.4411764705882354,0.5294117647058824,0.7777777777777777,0.8888888888888888,Equities
2024-07-05,USO,-0.22664302761823152,0.8878959774190934,-0.47058823529411764,0.5294117647058822,0.029411764705882304,0.05882352941176466,0.6000000000000001,0.6000000000000001,Commodities
2024-07-05,SLV,-0.26714427293166143,2.3050003162058412,-0.7058823529411764,-0.5882352941176471,-0.6470588235294117,-0.4117647058823529,-0.6,0.19999999999999996,Commodities
2024-07-05,DBA,-0.24923747331231738,1.8902400822003438,-0.6470588235294117,-0.4117647058823529,-0.5294117647058822,-0.5294117647058822,0.19999999999999996,-0.19999999999999996,Commodities
2024-07-05,UUP,-0.12314347259033875,1.9084228130180323,0.23529411764705888,-0.5294117647058824,-0.14705882352941174,-0.1764705882352941,,,FX
2024-07-05,MBB,0.028371929802762264,-0.5081231990301812,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.4285714285714286,0.4285714285714286,Bonds
2024-07-05,HYG,-0.08672304614047976,1.9025929407083677,0.47058823529411775,-0.47058823529411764,5.551115123125783e-17,0.058823529411764774,-0.7142857142857143,-0.7142857142857143,Bonds
2024-07-05,BIL,-0.07040919307103177,2.8208887621082233,0.5294117647058822,-0.9705882352941176,-0.2205882352941177,-0.2205882352941177,-1.0,-1.0,Bonds
2024-07-05,VEA,-0.17224611099928333,1.6886641960121158,0.05882352941176472,-0.05882352941176472,0.0,0.05882352941176472,0.22222222222222232,0.2777777777777777,Equities
2024-07-05,PDBC,-0.19240278776330644,0.9560299830543614,-0.23529411764705888,0.41176470588235303,0.08823529411764708,0.17647058823529416,1.0,1.0,Commodities
2024-07-12,TIP,-0.014245034886453345,0.3247080303992719,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,-0.1428571428571429,-0.1428571428571429,Bonds
2024-07-12,SPY,-0.30896099599387084,2.3952185963187183,-0.7647058823529411,-0.6470588235294117,-0.7058823529411764,-0.7058823529411764,-0.6666666666666667,-0.6666666666666667,Equities
2024-07-12,XLV,-0.20410887809021583,1.6810442960706162,-0.23529411764705888,0.11764705882352944,-0.05882352941176472,0.0,0.22222222222222232,0.22222222222222232,Equities
2024-07-12,XLU,-0.1512398527929779,1.8352203418560589,0.2941176470588236,-0.05882352941176472,0.11764705882352944,0.2941176470588236,0.5555555555555556,0.6666666666666667,Equities
2024-07-12,XLP,-0.15862085811819582,1.6153341042919747,0.23529411764705888,0.17647058823529416,0.20588235294117652,0.08823529411764708,0.6666666666666667,0.4444444444444444,Equities
2024-07-12,XLK,-0.40714507092215646,2.53418796627822,-0.9705882352941176,-0.8235294117647058,-0.8970588235294117,-0.8676470588235294,-1.0,-1.0,Equities
2024-07-12,XLI,-0.2619064967944964,1.9621504341202873,-0.7058823529411764,-0.3529411764705882,-0.5294117647058822,-0.4411764705882353,-0.5555555555555556,-0.5555555555555556,Equities
2024-07-12,XLF,-0.25029287688275337,1.837169052429952,-0.5294117647058824,-0.11764705882352944,-0.3235294117647059,-0.3235294117647059,-0.33333333333333337,-0.4444444444444444,Equities
2024-07-12,XLE,-0.3339794804357017,1.3994628831071598,-0.8235294117647058,0.3529411764705883,-0.23529411764705876,-0.2941176470588235,-0.11111111111111116,-0.33333333333333337,Equities
2024-07-12,XLB,-0.20385559127016828,1.444835337333971,-0.17647058823529416,0.2941176470588236,0.05882352941176472,0.17647058823529416,0.38888888888888884,0.5555555555555556,Equities
2024-07-12,VUG,-0.3504893857539806,2.5172605565548856,-0.8823529411764706,-0.7647058823529411,-0.8235294117647058,-0.8529411764705882,-0.7777777777777778,-0.8888888888888888,Equities
2024-07-12,VTV,-0.24293087379540002,1.955501150551593,-0.47058823529411764,-0.2941176470588235,-0.38235294117647056,-0.2647058823529412,-0.4444444444444444,-0.2222222222222222,Equities
2024-07-12,VNQ,-0.07287494418262463,0.6695871728396416,0.588235294117647,0.7058823529411764,0.6470588235294117,0.676470588235294,,,REITs
2024-07-12,TLT,0.25571669149130116,-1.1317686779625378,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.8571428571428572,0.8571428571428572,Bonds
2024-07-12,XLY,-0.19863534541226402,1.523039685594789,-0.11764705882352944,0.23529411764705888,0.05882352941176472,0.0,0.38888888888888884,0.22222222222222232,Equities
2024-07-12,IEF,0.06497672730204984,-0.7812408528430747,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.8571428571428572,0.8571428571428572,Bonds
2024-07-12,EEM,-0.07869233554664179,0.6849216550252082,0.5294117647058822,0.6470588235294117,0.588235294117647,0.6176470588235293,1.0,1.0,Equities
2024-07-12,QQQ,-0.36621833304321283,2.4303123626032646,-0.9705882352941176,-0.7058823529411764,-0.838235294117647,-0.838235294117647,-0.8888888888888888,-0.7777777777777778,Equities
2024-07-12,EFA,-0.19803309645222122,2.0415648914107742,-0.05882352941176472,-0.5294117647058824,-0.29411764705882354,-0.20588235294117646,-0.2222222222222222,-0.11111111111111116,Equities
2024-07-12,EWJ,-0.17983118244788143,1.993228440728519,0.05882352941176472,-0.4117647058823529,-0.1764705882352941,-0.05882352941176472,0.0,0.0,Equities
2024-07-12,GLD,-0.22950580121805064,2.8569890504506263,-0.3529411764705882,-0.9705882352941176,-0.6617647058823529,-0.588235294117647,-0.6,-0.19999999999999996,Commodities
2024-07-12,LQD,0.007447973485509296,-0.10050410613134896,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.1428571428571428,0.1428571428571428,Bonds
2024-07-12,SHY,-0.02967490344538859,1.741463882548698,0.7058823529411764,0.05882352941176472,0.38235294117647056,0.38235294117647056,-0.4285714285714286,-0.4285714285714286,Bonds
2024-07-12,IWM,-0.15991301382248646,1.206376928923144,0.17647058823529416,0.41176470588235303,0.2941176470588236,0.47058823529411764,0.7777777777777777,0.8888888888888888,Equities
2024-07-12,IAU,-0.2324136171134884,2.859769902127004,-0.4117647058823529,-0.9705882352941176,-0.6911764705882353,-0.6911764705882353,-1.0,-1.0,Commodities
2024-07-12,VWO,-0.11119303605906794,1.1085608595714214,0.41176470588235303,0.47058823529411775,0.4411764705882354,0.4411764705882354,0.8888888888888888,0.7777777777777777,Equities
2024-07-12,USO,-0.21705631829267957,0.8416254020836456,-0.2941176470588235,0.588235294117647,0.14705882352941174,0.029411764705882304,0.6000000000000001,0.6000000000000001,Commodities
2024-07-12,SLV,-0.2559908306445132,2.1733938243380133,-0.6470588235294117,-0.5882352941176471,-0.6176470588235294,-0.6470588235294117,-0.19999999999999996,-0.6,Commodities
2024-07-12,DBA,-0.25369575994648286,1.927648901877439,-0.5882352941176471,-0.23529411764705888,-0.411764705882353,-0.5294117647058822,0.19999999999999996,0.19999999999999996,Commodities
2024-07-12,UUP,-0.11670994187103245,1.7873677055769839,0.3529411764705883,0.0,0.17647058823529416,-0.14705882352941174,,,FX
2024-07-12,MBB,0.018553801815005322,-0.33539519715302535,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.4285714285714286,0.4285714285714286,Bonds
2024-07-12,HYG,-0.09262348636735185,2.0343479115192493,0.47058823529411775,-0.47058823529411764,5.551115123125783e-17,5.551115123125783e-17,-0.7142857142857143,-0.7142857142857143,Bonds
2024-07-12,BIL,-0.0709545759039053,2.8069595300436743,0.6470588235294117,-0.8823529411764706,-0.11764705882352944,-0.2205882352941177,-1.0,-1.0,Bonds
2024-07-12,VEA,-0.18746823467511753,1.867212865154301,0.0,-0.17647058823529416,-0.08823529411764708,0.0,0.11111111111111116,0.22222222222222232,Equities
2024-07-12,PDBC,-0.17314340425412966,0.8421452845748145,0.11764705882352944,0.5294117647058822,0.32352941176470584,0.08823529411764708,1.0,1.0,Commodities
2024-07-19,TIP,-0.012037376392348142,0.27578972249241634,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,-0.1428571428571429,-0.1428571428571429,Bonds
