Date,Ticker,trend_clarity_r2_observed,trend_clarity_momentum_raw_observed,trend_clarity_momentum_raw_tradable,trend_clarity_momentum_score_observed,trend_clarity_momentum_score_tradable,asset_class
2020-07-10,QQQ,0.5464966300057469,0.12380477573876285,0.13659544325881434,0.8235294117647058,0.7647058823529411,Equities
2020-07-10,EFA,0.17987159123594365,-0.010413545411149918,-0.0047560934294049355,-0.47058823529411764,-0.5294117647058824,Equities
2020-07-10,EWJ,0.04551855806978451,0.0014209810369903528,0.0019576796309056796,0.11764705882352944,-0.05882352941176472,Equities
2020-07-10,GLD,0.7832631259794955,0.17063672339283353,0.1528705832471696,0.8823529411764706,0.9705882352941178,Commodities
2020-07-10,LQD,0.28662982405695187,0.03061190590635493,0.02763258797758628,0.41176470588235303,0.3529411764705883,Bonds
2020-07-10,SHY,0.8725113649063,0.03522589143108535,0.03522758588617897,0.47058823529411775,0.47058823529411775,Bonds
2020-07-10,IWM,0.21431439628275556,-0.022386106427760333,-0.006834039706050736,-0.5882352941176471,-0.6470588235294117,Equities
2020-07-10,IAU,0.7855242168247416,0.17346513916286496,0.1554698178314089,0.9705882352941178,0.9705882352941178,Commodities
2020-07-10,VWO,0.10233528138695394,-0.005465591988486789,-0.0046925511843185705,-0.3529411764705882,-0.47058823529411764,Equities
2020-07-10,USO,0.6867344098275028,-0.5055204521828315,-0.4692221251689046,-0.9705882352941176,-0.9705882352941176,Commodities
2020-07-10,SLV,0.04200062492019347,0.005949598892243754,0.0062810985829128,0.17647058823529416,0.23529411764705888,Commodities
2020-07-10,DBA,0.47649535559644546,-0.08650376160358714,-0.07253771810067408,-0.8235294117647058,-0.8235294117647058,Commodities
2020-07-10,UUP,0.26910746915268186,0.006121135497263686,0.006035559197002097,0.23529411764705888,0.17647058823529416,FX
2020-07-10,MBB,0.9138335889814894,0.053938788314778684,0.051687398849147526,0.588235294117647,0.588235294117647,Bonds
2020-07-10,HYG,0.11764794163188784,-0.0007884485418351405,0.002027218112874969,-0.17647058823529416,0.0,Bonds
2020-07-10,BIL,0.9343164004696851,0.011525170287101219,0.011938639916981544,0.2941176470588236,0.2941176470588236,Bonds
2020-07-10,VEA,0.1612921080650975,-0.008634039015270515,-0.003019837841796673,-0.4117647058823529,-0.2941176470588235,Equities
2020-07-10,PDBC,0.5826034206640964,-0.1376266810264543,-0.11822785686589257,-0.8823529411764706,-0.8823529411764706,Commodities
2020-07-17,TIP,0.7711309172920876,0.05838360744155385,0.05612042285526977,0.588235294117647,0.6470588235294117,Bonds
2020-07-17,SPY,0.0020369075467466993,0.00012085068272896421,9.802147635955687e-06,-0.05882352941176472,0.0,Equities
2020-07-17,XLV,0.29670763772830155,0.03551976593304079,0.021506603429169394,0.47058823529411775,0.3529411764705883,Equities
2020-07-17,XLU,0.09908648774269069,-0.0022951898887286666,-0.0006297951257281673,-0.23529411764705888,-0.11764705882352944,Equities
2020-07-17,XLP,0.025728933027432087,0.0003735474810376735,-0.0002914067935955829,0.05882352941176472,-0.05882352941176472,Equities
2020-07-17,XLK,0.5228957990961266,0.14736457757893037,0.12094181153353643,0.7647058823529411,0.7647058823529411,Equities
2020-07-17,XLI,0.26989509410813284,-0.024268143116516098,-0.029742732120506758,-0.7058823529411764,-0.7058823529411764,Equities
2020-07-17,XLF,0.32994806083719097,-0.041445911097457364,-0.04581880462472778,-0.7647058823529411,-0.7647058823529411,Equities
2020-07-17,XLE,0.5559386460118596,-0.17985094859942852,-0.1868990051778351,-0.9705882352941176,-0.9705882352941176,Equities
2020-07-17,XLB,0.08346040934497384,-0.001796018011616082,-0.004784962410725017,-0.17647058823529416,-0.2941176470588235,Equities
2020-07-17,VUG,0.3378699387232375,0.0707272846873997,0.049791016599251885,0.6470588235294117,0.5294117647058822,Equities
2020-07-17,VTV,0.21872691482185366,-0.015576122028521667,-0.019732861995161763,-0.5882352941176471,-0.5294117647058824,Equities
2020-07-17,VNQ,0.3485348343926595,-0.020710288121362795,-0.024441656597888002,-0.6470588235294117,-0.6470588235294117,REITs
2020-07-17,TLT,0.7114809559776769,0.18155124861982144,0.1919750210981522,0.9705882352941178,0.9705882352941178,Bonds
2020-07-17,XLY,0.0006845984289056176,3.746958019913429e-05,1.857155878948882e-05,-0.11764705882352944,0.05882352941176472,Equities
2020-07-17,IEF,0.7770327771014531,0.09758190675325473,0.10098764586417816,0.7058823529411764,0.7058823529411764,Bonds
2020-07-17,EEM,0.06596792098987758,-0.0028484975994942678,-0.004509699231325045,-0.2941176470588235,-0.23529411764705888,Equities
2020-07-17,QQQ,0.5676280815057093,0.1627783871313154,0.12380477573876285,0.8235294117647058,0.8235294117647058,Equities
2020-07-17,EFA,0.16242602303048484,-0.007205447117863911,-0.010413545411149918,-0.47058823529411764,-0.47058823529411764,Equities
2020-07-17,EWJ,0.0442046972950203,0.0020039656171858414,0.0014209810369903528,0.11764705882352944,0.11764705882352944,Equities
2020-07-17,GLD,0.786584310173556,0.1729116537315733,0.17063672339283353,0.8823529411764706,0.8823529411764706,Commodities
2020-07-17,LQD,0.2995335348821939,0.0342250504771088,0.03061190590635493,0.3529411764705883,0.41176470588235303,Bonds
2020-07-17,SHY,0.8726335275459882,0.03447665811466185,0.03522589143108535,0.41176470588235303,0.47058823529411775,Bonds
2020-07-17,IWM,0.20094020593649167,-0.014087839476625834,-0.022386106427760333,-0.5294117647058824,-0.5882352941176471,Equities
2020-07-17,IAU,0.788921807228905,0.17396739096645927,0.17346513916286496,0.9705882352941178,0.9705882352941178,Commodities
2020-07-17,VWO,0.07586966013097228,-0.0032848961833279776,-0.005465591988486789,-0.3529411764705882,-0.3529411764705882,Equities
2020-07-17,USO,0.7032386292214311,-0.49059481976110103,-0.5055204521828315,-0.9705882352941176,-0.9705882352941176,Commodities
2020-07-17,SLV,0.02742858923306845,0.0023866663965076487,0.005949598892243754,0.17647058823529416,0.17647058823529416,Commodities
2020-07-17,DBA,0.4754926627110188,-0.08301421954955907,-0.08650376160358714,-0.8235294117647058,-0.8235294117647058,Commodities
2020-07-17,UUP,0.18392845115186146,0.00432443479619753,0.006121135497263686,0.23529411764705888,0.23529411764705888,FX
2020-07-17,MBB,0.9143274419328156,0.04838311764411698,0.053938788314778684,0.5294117647058822,0.588235294117647,Bonds
2020-07-17,HYG,0.11109424953183193,0.0002801094786631916,-0.0007884485418351405,0.0,-0.17647058823529416,Bonds
2020-07-17,BIL,0.9252836260750249,0.010902323917311527,0.011525170287101219,0.2941176470588236,0.2941176470588236,Bonds
2020-07-17,VEA,0.14480939719951846,-0.0058753543103839635,-0.008634039015270515,-0.4117647058823529,-0.4117647058823529,Equities
2020-07-17,PDBC,0.5742322388255396,-0.10835492685895752,-0.1376266810264543,-0.8823529411764706,-0.8823529411764706,Commodities
2020-07-24,TIP,0.774426155474889,0.06398256552282633,0.05838360744155385,0.6470588235294117,0.588235294117647,Bonds
2020-07-24,SPY,0.005691338390310597,7.593948800256093e-05,0.00012085068272896421,0.0,-0.05882352941176472,Equities
2020-07-24,XLV,0.3102986733395383,0.026260893312302976,0.03551976593304079,0.3529411764705883,0.47058823529411775,Equities
2020-07-24,XLU,0.11185227392088204,-0.005417975584826743,-0.0022951898887286666,-0.3529411764705882,-0.23529411764705888,Equities
2020-07-24,XLP,0.017484946723839656,-0.0004765479633114293,0.0003735474810376735,-0.05882352941176472,0.05882352941176472,Equities
2020-07-24,XLK,0.5436788893924775,0.1343914532169894,0.14736457757893037,0.7647058823529411,0.7647058823529411,Equities
2020-07-24,XLI,0.2563955236552367,-0.03547453647206078,-0.024268143116516098,-0.6470588235294117,-0.7058823529411764,Equities
2020-07-24,XLF,0.32810715803930746,-0.06334767500024627,-0.041445911097457364,-0.7647058823529411,-0.7647058823529411,Equities
2020-07-24,XLE,0.5528994795896252,-0.20163155083828346,-0.17985094859942852,-0.9705882352941176,-0.9705882352941176,Equities
2020-07-24,XLB,0.05346363595228579,-0.0030068738610217285,-0.001796018011616082,-0.2941176470588235,-0.17647058823529416,Equities
2020-07-24,VUG,0.36874069866401826,0.0595213170968739,0.0707272846873997,0.588235294117647,0.6470588235294117,Equities
2020-07-24,VTV,0.21268969642349367,-0.024942952732168924,-0.015576122028521667,-0.5882352941176471,-0.5882352941176471,Equities
2020-07-24,VNQ,0.36700243225730045,-0.038811048748624295,-0.020710288121362795,-0.7058823529411764,-0.6470588235294117,REITs
2020-07-24,TLT,0.7098144663569684,0.19833492149899343,0.18155124861982144,0.9705882352941178,0.9705882352941178,Bonds
2020-07-24,XLY,0.007563869809591614,0.00011728849594514535,3.746958019913429e-05,0.05882352941176472,-0.11764705882352944,Equities
2020-07-24,IEF,0.7762568453271967,0.10201768163831108,0.09758190675325473,0.7058823529411764,0.7058823529411764,Bonds
2020-07-24,EEM,0.04445983389239363,-0.0017389966678641982,-0.0028484975994942678,-0.11764705882352944,-0.2941176470588235,Equities
2020-07-24,QQQ,0.5933740230964482,0.1424130795817542,0.1627783871313154,0.8235294117647058,0.8235294117647058,Equities
2020-07-24,EFA,0.1469822636194414,-0.007764721147292082,-0.007205447117863911,-0.47058823529411764,-0.47058823529411764,Equities
2020-07-24,EWJ,0.04394856299391526,0.0014170270565409934,0.0020039656171858414,0.23529411764705888,0.11764705882352944,Equities
2020-07-24,GLD,0.7818865444437133,0.1924877481100466,0.1729116537315733,0.8823529411764706,0.8823529411764706,Commodities
2020-07-24,LQD,0.31449993790997915,0.033052894780984964,0.0342250504771088,0.41176470588235303,0.3529411764705883,Bonds
2020-07-24,SHY,0.8706909967172468,0.03513956407070529,0.03447665811466185,0.47058823529411775,0.41176470588235303,Bonds
2020-07-24,IWM,0.18379077960977672,-0.02168414057453059,-0.014087839476625834,-0.5294117647058824,-0.5294117647058824,Equities
2020-07-24,IAU,0.7840782878949873,0.19558558417053187,0.17396739096645927,0.9705882352941178,0.9705882352941178,Commodities
2020-07-24,VWO,0.05253502502112821,-0.002235745132429799,-0.0032848961833279776,-0.23529411764705888,-0.3529411764705882,Equities
2020-07-24,USO,0.7171987193282868,-0.5066562510762492,-0.49059481976110103,-0.9705882352941176,-0.9705882352941176,Commodities
2020-07-24,SLV,0.0031829104966109778,0.0002744244110755215,0.0023866663965076487,0.11764705882352944,0.17647058823529416,Commodities
2020-07-24,DBA,0.47649889600021283,-0.08694447508297706,-0.08301421954955907,-0.8235294117647058,-0.8235294117647058,Commodities
2020-07-24,UUP,0.09476823251727123,0.001169057991569526,0.00432443479619753,0.17647058823529416,0.23529411764705888,FX
2020-07-24,MBB,0.9123677577833271,0.047769802716416475,0.04838311764411698,0.5294117647058822,0.5294117647058822,Bonds
2020-07-24,HYG,0.0950762195290744,-0.002153910433181448,0.0002801094786631916,-0.17647058823529416,0.0,Bonds
2020-07-24,BIL,0.9151110034392933,0.010580846576220753,0.010902323917311527,0.2941176470588236,0.2941176470588236,Bonds
2020-07-24,VEA,0.12950561164518834,-0.006542043616671479,-0.0058753543103839635,-0.4117647058823529,-0.4117647058823529,Equities
2020-07-24,PDBC,0.5585773657947934,-0.11689860600851965,-0.10835492685895752,-0.8823529411764706,-0.8823529411764706,Commodities
2020-07-31,TIP,0.7802272531701695,0.06143438391331913,0.06398256552282633,0.588235294117647,0.6470588235294117,Bonds
2020-07-31,SPY,0.009387246447933303,0.0008290349856239516,7.593948800256093e-05,-0.05882352941176472,0.0,Equities
2020-07-31,XLV,0.3187629339373511,0.04551477193891085,0.026260893312302976,0.47058823529411775,0.3529411764705883,Equities
2020-07-31,XLU,0.12194498656651034,-0.0005311016601396884,-0.005417975584826743,-0.4117647058823529,-0.3529411764705882,Equities
2020-07-31,XLP,0.012966628816533958,0.00030792178260674775,-0.0004765479633114293,-0.11764705882352944,-0.05882352941176472,Equities
2020-07-31,XLK,0.5554056321236268,0.1948953952384881,0.1343914532169894,0.9705882352941178,0.7647058823529411,Equities
2020-07-31,XLI,0.2519896487513753,-0.017537504175490246,-0.03547453647206078,-0.6470588235294117,-0.6470588235294117,Equities
2020-07-31,XLF,0.33703445314614444,-0.049447872421101415,-0.06334767500024627,-0.7647058823529411,-0.7647058823529411,Equities
2020-07-31,XLE,0.5572027555916748,-0.1828651728152147,-0.20163155083828346,-0.9705882352941176,-0.9705882352941176,Equities
2020-07-31,XLB,0.037445075317684796,0.0009914952009152356,-0.0030068738610217285,0.0,-0.2941176470588235,Equities
2020-07-31,VUG,0.3903759108138918,0.10141081259961819,0.0595213170968739,0.7058823529411764,0.588235294117647,Equities
2020-07-31,VTV,0.2157331063886894,-0.013586382651277654,-0.024942952732168924,-0.5882352941176471,-0.5882352941176471,Equities
2020-07-31,VNQ,0.3683951929944788,-0.025778296983306637,-0.038811048748624295,-0.7058823529411764,-0.7058823529411764,REITs
2020-07-31,TLT,0.7148685134674383,0.1564182505714845,0.19833492149899343,0.7647058823529411,0.9705882352941178,Bonds
2020-07-31,XLY,0.01675448400299725,0.0018734484837673222,0.00011728849594514535,0.17647058823529416,0.05882352941176472,Equities
2020-07-31,IEF,0.7826102779703112,0.08669209523047344,0.10201768163831108,0.6470588235294117,0.7058823529411764,Bonds
2020-07-31,EEM,0.033994185250749716,0.0016251677306493642,-0.0017389966678641982,0.05882352941176472,-0.11764705882352944,Equities
2020-07-31,QQQ,0.6071111895155924,0.21671773475902864,0.1424130795817542,0.9705882352941178,0.8235294117647058,Equities
2020-07-31,EFA,0.1448895562310847,-0.000790198563437782,-0.007764721147292082,-0.47058823529411764,-0.47058823529411764,Equities
2020-07-31,EWJ,0.05281236803337832,0.002160212892868327,0.0014170270565409934,0.23529411764705888,0.23529411764705888,Equities
2020-07-31,GLD,0.7737644302918527,0.17702798890435675,0.1924877481100466,0.8235294117647058,0.8823529411764706,Commodities
2020-07-31,LQD,0.3329074511990136,0.03675594599296049,0.033052894780984964,0.41176470588235303,0.41176470588235303,Bonds
2020-07-31,SHY,0.8711840975236873,0.03259537575102695,0.03513956407070529,0.3529411764705883,0.47058823529411775,Bonds
2020-07-31,IWM,0.1710647835284546,-0.00909672702577042,-0.02168414057453059,-0.5294117647058824,-0.5294117647058824,Equities
2020-07-31,IAU,0.7756863008447622,0.17831217548281586,0.19558558417053187,0.8823529411764706,0.9705882352941178,Commodities
2020-07-31,VWO,0.040451522892425984,0.0017781577193160976,-0.002235745132429799,0.11764705882352944,-0.23529411764705888,Equities
2020-07-31,USO,0.730333887425479,-0.5017069263982636,-0.5066562510762492,-0.9705882352941176,-0.9705882352941176,Commodities
2020-07-31,SLV,0.00212631036818866,0.00021277095421126177,0.0002744244110755215,-0.23529411764705888,0.11764705882352944,Commodities
2020-07-31,DBA,0.4793588896139797,-0.05747200229522296,-0.08694447508297706,-0.8235294117647058,-0.8235294117647058,Commodities
2020-07-31,UUP,0.03236580199957212,0.00026306312665274863,0.001169057991569526,-0.17647058823529416,0.17647058823529416,FX
2020-07-31,MBB,0.9133434140253428,0.04578501683388079,0.047769802716416475,0.5294117647058822,0.5294117647058822,Bonds
2020-07-31,HYG,0.07844798789938076,-0.00033506565733703247,-0.002153910433181448,-0.3529411764705882,-0.17647058823529416,Bonds
2020-07-31,BIL,0.9043770686167348,0.010006614462486178,0.010580846576220753,0.2941176470588236,0.2941176470588236,Bonds
2020-07-31,VEA,0.12552580337412725,-8.434433864423855e-05,-0.006542043616671479,-0.2941176470588235,-0.4117647058823529,Equities
2020-07-31,PDBC,0.5464778076927431,-0.08698282011649118,-0.11689860600851965,-0.8823529411764706,-0.8823529411764706,Commodities
2020-08-07,TIP,0.7944033941564477,0.056334150738363904,0.06143438391331913,0.588235294117647,0.588235294117647,Bonds
2020-08-07,SPY,0.015346218676447471,0.0017002765012780518,0.0008290349856239516,-0.17647058823529416,-0.05882352941176472,Equities
2020-08-07,XLV,0.32883303327732194,0.042234587449369976,0.04551477193891085,0.47058823529411775,0.47058823529411775,Equities
2020-08-07,XLU,0.12492274152220388,-0.002291253302496824,-0.0005311016601396884,-0.47058823529411764,-0.4117647058823529,Equities
2020-08-07,XLP,0.007646868706761018,0.00034197471202452787,0.00030792178260674775,-0.2941176470588235,-0.11764705882352944,Equities
2020-08-07,XLK,0.5654285344673371,0.22439729881342207,0.1948953952384881,0.9705882352941178,0.9705882352941178,Equities
2020-08-07,XLI,0.2354622377849,-0.018322480383993384,-0.017537504175490246,-0.6470588235294117,-0.6470588235294117,Equities
2020-08-07,XLF,0.34107916380909137,-0.039128493031613754,-0.049447872421101415,-0.7647058823529411,-0.7647058823529411,Equities
2020-08-07,XLE,0.5583532964760888,-0.1934716834404869,-0.1828651728152147,-0.9705882352941176,-0.9705882352941176,Equities
2020-08-07,XLB,0.021463332586260035,0.0005906132415868144,0.0009914952009152356,-0.23529411764705888,0.0,Equities
2020-08-07,VUG,0.41191989809434243,0.1252376200719177,0.10141081259961819,0.7058823529411764,0.7058823529411764,Equities
2020-08-07,VTV,0.21260394801857527,-0.011439749584744736,-0.013586382651277654,-0.5882352941176471,-0.5882352941176471,Equities
2020-08-07,VNQ,0.35933508207652887,-0.03893408813074984,-0.025778296983306637,-0.7058823529411764,-0.7058823529411764,REITs
2020-08-07,TLT,0.724414193522783,0.1506042652532784,0.1564182505714845,0.7647058823529411,0.7647058823529411,Bonds
2020-08-07,XLY,0.0309467858670923,0.00441306788834457,0.0018734484837673222,0.23529411764705888,0.17647058823529416,Equities
2020-08-07,IEF,0.7918195477044496,0.08124329959700893,0.08669209523047344,0.6470588235294117,0.6470588235294117,Bonds
2020-08-07,EEM,0.02593126512887502,0.002959230936271751,0.0016251677306493642,0.05882352941176472,0.05882352941176472,Equities
2020-08-07,QQQ,0.6188942809731439,0.264205963587526,0.21671773475902864,0.9705882352941178,0.9705882352941178,Equities
2020-08-07,EFA,0.13916164445597862,0.0021821449557298733,-0.000790198563437782,-0.11764705882352944,-0.47058823529411764,Equities
2020-08-07,EWJ,0.05800862118385803,0.003609828649139112,0.002160212892868327,0.17647058823529416,0.23529411764705888,Equities
2020-08-07,GLD,0.7764552527041073,0.15352118230342313,0.17702798890435675,0.8235294117647058,0.8235294117647058,Commodities
2020-08-07,LQD,0.3545555242224064,0.03895734555658387,0.03675594599296049,0.41176470588235303,0.41176470588235303,Bonds
2020-08-07,SHY,0.8717541735926605,0.030915641589070522,0.03259537575102695,0.3529411764705883,0.3529411764705883,Bonds
2020-08-07,IWM,0.1477702240857618,-0.007122228350950862,-0.00909672702577042,-0.5294117647058824,-0.5294117647058824,Equities
2020-08-07,IAU,0.7786511116474947,0.1548608497586973,0.17831217548281586,0.8823529411764706,0.8823529411764706,Commodities
2020-08-07,VWO,0.030925242260994044,0.003361999871655438,0.0017781577193160976,0.11764705882352944,0.11764705882352944,Equities
2020-08-07,USO,0.7412262087841451,-0.5027754346335557,-0.5017069263982636,-0.9705882352941176,-0.9705882352941176,Commodities
2020-08-07,SLV,0.027596597252116634,0.002674559962070215,0.00021277095421126177,0.0,-0.23529411764705888,Commodities
2020-08-07,DBA,0.48597381474823376,-0.061002018505002156,-0.05747200229522296,-0.8235294117647058,-0.8235294117647058,Commodities
2020-08-07,UUP,0.003098873785196696,2.0227819923462165e-05,0.00026306312665274863,-0.4117647058823529,-0.17647058823529416,FX
2020-08-07,MBB,0.9145787910316928,0.04373490013640144,0.04578501683388079,0.5294117647058822,0.5294117647058822,Bonds
2020-08-07,HYG,0.0641771323711888,0.00011018682393627751,-0.00033506565733703247,-0.3529411764705882,-0.3529411764705882,Bonds
2020-08-07,BIL,0.8932822590201107,0.009686542122192951,0.010006614462486178,0.2941176470588236,0.2941176470588236,Bonds
2020-08-07,VEA,0.11746112117158194,0.0023607271126191614,-8.434433864423855e-05,-0.05882352941176472,-0.2941176470588235,Equities
2020-08-07,PDBC,0.5311976075866934,-0.07053918634377578,-0.08698282011649118,-0.8823529411764706,-0.8823529411764706,Commodities
2020-08-14,TIP,0.8154048829875045,0.057672426859529204,0.056334150738363904,0.5294117647058822,0.588235294117647,Bonds
2020-08-14,SPY,0.021369857832907294,0.002906951784803156,0.0017002765012780518,-0.05882352941176472,-0.17647058823529416,Equities
2020-08-14,XLV,0.3345029977457293,0.0661031120938851,0.042234587449369976,0.588235294117647,0.47058823529411775,Equities
2020-08-14,XLU,0.13169557119886763,0.00192532970853478,-0.002291253302496824,-0.23529411764705888,-0.47058823529411764,Equities
2020-08-14,XLP,0.002134432653221448,0.0001098632662923009,0.00034197471202452787,-0.4117647058823529,-0.2941176470588235,Equities
2020-08-14,XLK,0.5737782093723794,0.22056643554175653,0.22439729881342207,0.9705882352941178,0.9705882352941178,Equities
2020-08-14,XLI,0.21445575150792126,-0.001929130452618064,-0.018322480383993384,-0.6470588235294117,-0.6470588235294117,Equities
2020-08-14,XLF,0.3473166459633191,-0.026333636516014235,-0.039128493031613754,-0.7058823529411764,-0.7647058823529411,Equities
2020-08-14,XLE,0.5589429111678229,-0.1681012993725711,-0.1934716834404869,-0.9705882352941176,-0.9705882352941176,Equities
2020-08-14,XLB,0.010688515389616191,0.0011215536037732763,0.0005906132415868144,-0.2941176470588235,-0.23529411764705888,Equities
2020-08-14,VUG,0.43015983883535364,0.1304260704712854,0.1252376200719177,0.7647058823529411,0.7058823529411764,Equities
2020-08-14,VTV,0.21068715728213278,-0.0013402561861699494,-0.011439749584744736,-0.5882352941176471,-0.5882352941176471,Equities
2020-08-14,VNQ,0.353446903789985,-0.03722620179994937,-0.03893408813074984,-0.7647058823529411,-0.7058823529411764,REITs
2020-08-14,TLT,0.7379112869827807,0.11863583347990418,0.1506042652532784,0.7058823529411764,0.7647058823529411,Bonds
2020-08-14,XLY,0.046909658011168046,0.008016900847841736,0.00441306788834457,0.23529411764705888,0.23529411764705888,Equities
2020-08-14,IEF,0.8044168484742565,0.07198679872934892,0.08124329959700893,0.6470588235294117,0.6470588235294117,Bonds
2020-08-14,EEM,0.019576114989037212,0.0021769682294170197,0.002959230936271751,-0.17647058823529416,0.05882352941176472,Equities
2020-08-14,QQQ,0.6287137424978423,0.2577355806393785,0.264205963587526,0.9705882352941178,0.9705882352941178,Equities
2020-08-14,EFA,0.13188574454709515,0.006116901289207418,0.0021821449557298733,0.11764705882352944,-0.11764705882352944,Equities
2020-08-14,EWJ,0.05678087291999281,0.004115322842239849,0.003609828649139112,0.0,0.17647058823529416,Equities
2020-08-14,GLD,0.7978030669037225,0.1527660254516574,0.15352118230342313,0.8235294117647058,0.8235294117647058,Commodities
2020-08-14,LQD,0.3748917051420412,0.03935018360782263,0.03895734555658387,0.41176470588235303,0.41176470588235303,Bonds
2020-08-14,SHY,0.874529815643199,0.02855793766075794,0.030915641589070522,0.3529411764705883,0.3529411764705883,Bonds
2020-08-14,IWM,0.12804071664709618,7.497269455449828e-05,-0.007122228350950862,-0.47058823529411764,-0.5294117647058824,Equities
2020-08-14,IAU,0.799912023542963,0.15457243731716933,0.1548608497586973,0.8823529411764706,0.8823529411764706,Commodities
2020-08-14,VWO,0.023673425081213853,0.002454448020628703,0.003361999871655438,-0.11764705882352944,0.11764705882352944,Equities
2020-08-14,USO,0.7485687187638275,-0.5097161888240933,-0.5027754346335557,-0.9705882352941176,-0.9705882352941176,Commodities
2020-08-14,SLV,0.06140300890010724,0.007627463805593263,0.002674559962070215,0.17647058823529416,0.0,Commodities
2020-08-14,DBA,0.5076942271961088,-0.03887394940959483,-0.061002018505002156,-0.8235294117647058,-0.8235294117647058,Commodities
2020-08-14,UUP,0.001999628334569897,-1.5817569505402914e-05,2.0227819923462165e-05,-0.5294117647058824,-0.4117647058823529,FX
2020-08-14,MBB,0.9151177554875054,0.04267877626606241,0.04373490013640144,0.47058823529411775,0.5294117647058822,Bonds
2020-08-14,HYG,0.057525047029999235,0.0009199130640996743,0.00011018682393627751,-0.3529411764705882,-0.3529411764705882,Bonds
2020-08-14,BIL,0.8797783691006646,0.009054304748549286,0.009686542122192951,0.2941176470588236,0.2941176470588236,Bonds
2020-08-14,VEA,0.108902185762132,0.005669072552552176,0.0023607271126191614,0.05882352941176472,-0.05882352941176472,Equities
2020-08-14,PDBC,0.5143971849364942,-0.06633836180356631,-0.07053918634377578,-0.8823529411764706,-0.8823529411764706,Commodities
2020-08-21,TIP,0.8367046844891954,0.06141036405094416,0.057672426859529204,0.5294117647058822,0.5294117647058822,Bonds
2020-08-21,SPY,0.026426954303302993,0.003936954858792097,0.002906951784803156,-0.05882352941176472,-0.05882352941176472,Equities
2020-08-21,XLV,0.33208977972973336,0.07061983834690348,0.0661031120938851,0.588235294117647,0.588235294117647,Equities
2020-08-21,XLU,0.14370749568167207,0.002033048271954603,0.00192532970853478,-0.2941176470588235,-0.23529411764705888,Equities
2020-08-21,XLP,0.00021409475676436123,1.5240856037295397e-05,0.0001098632662923009,-0.5882352941176471,-0.4117647058823529,Equities
2020-08-21,XLK,0.5795429055511766,0.22190517989810601,0.22056643554175653,0.9705882352941178,0.9705882352941178,Equities
2020-08-21,XLI,0.20339037470021337,0.0009679840488154806,-0.001929130452618064,-0.47058823529411764,-0.6470588235294117,Equities
2020-08-21,XLF,0.3680199079796257,-0.017152566557213124,-0.026333636516014235,-0.7058823529411764,-0.7058823529411764,Equities
2020-08-21,XLE,0.5686866456645595,-0.15444353860318713,-0.1681012993725711,-0.9705882352941176,-0.9705882352941176,Equities
2020-08-21,XLB,0.006118821424922554,0.0008828324699850804,0.0011215536037732763,-0.5294117647058824,-0.2941176470588235,Equities
2020-08-21,VUG,0.44577809085546616,0.13941799624112314,0.1304260704712854,0.7647058823529411,0.7647058823529411,Equities
2020-08-21,VTV,0.21989260026816473,0.0019572023304486445,-0.0013402561861699494,-0.3529411764705882,-0.5882352941176471,Equities
2020-08-21,VNQ,0.34933535638262425,-0.0370160889545388,-0.03722620179994937,-0.8235294117647058,-0.7647058823529411,REITs
2020-08-21,TLT,0.7547512177956123,0.137931086479005,0.11863583347990418,0.7058823529411764,0.7058823529411764,Bonds
2020-08-21,XLY,0.06677066603671984,0.011996424283320775,0.008016900847841736,0.23529411764705888,0.23529411764705888,Equities
2020-08-21,IEF,0.8190831939726132,0.07422956692169533,0.07198679872934892,0.6470588235294117,0.6470588235294117,Bonds
2020-08-21,EEM,0.015840320626019436,0.0021365783511752916,0.0021769682294170197,-0.23529411764705888,-0.17647058823529416,Equities
2020-08-21,QQQ,0.634514232499691,0.2633080039013885,0.2577355806393785,0.9705882352941178,0.9705882352941178,Equities
2020-08-21,EFA,0.1284568763743169,0.0060553710222476425,0.006116901289207418,0.11764705882352944,0.11764705882352944,Equities
2020-08-21,EWJ,0.06067100720695815,0.00477463520917778,0.004115322842239849,0.0,0.0,Equities
2020-08-21,GLD,0.8229969270090969,0.19711509499838886,0.1527660254516574,0.8235294117647058,0.8235294117647058,Commodities
2020-08-21,LQD,0.39990586674052275,0.042646033240274946,0.03935018360782263,0.47058823529411775,0.41176470588235303,Bonds
2020-08-21,SHY,0.8751432401217907,0.02868436372313382,0.02855793766075794,0.2941176470588236,0.3529411764705883,Bonds
2020-08-21,IWM,0.11780140116327559,0.0022434774000310628,7.497269455449828e-05,-0.17647058823529416,-0.47058823529411764,Equities
2020-08-21,IAU,0.8246996136492089,0.19968786755888288,0.15457243731716933,0.8823529411764706,0.8823529411764706,Commodities
2020-08-21,VWO,0.01857202233653256,0.0023514112449976457,0.002454448020628703,-0.11764705882352944,-0.11764705882352944,Equities
2020-08-21,USO,0.7550138859771363,-0.5067161866931026,-0.5097161888240933,-0.9705882352941176,-0.9705882352941176,Commodities
2020-08-21,SLV,0.1030588910140698,0.030634010090235593,0.007627463805593263,0.3529411764705883,0.17647058823529416,Commodities
2020-08-21,DBA,0.5330445773807924,-0.034752785069202145,-0.03887394940959483,-0.7647058823529411,-0.8235294117647058,Commodities
2020-08-21,UUP,0.020149187873925275,-0.00038710169508143706,-1.5817569505402914e-05,-0.6470588235294117,-0.5294117647058824,FX
