Date,Ticker,signal_name,signal_value_observed,source,frequency,lag_periods,research_only,notes,signal_value_tradable
2005-01-07,BIL,bm_dollar_strength_8w,,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,
2019-04-19,SLV,bm_dollar_strength_8w,-0.01036156460540697,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.004284488975949741
2019-04-26,SLV,bm_dollar_strength_8w,-0.01439398323107014,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.01036156460540697
2019-05-03,SLV,bm_dollar_strength_8w,-0.004251575351380832,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.01439398323107014
2019-05-10,SLV,bm_dollar_strength_8w,-0.00881781270916343,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.004251575351380832
2019-05-17,SLV,bm_dollar_strength_8w,-0.013856595317676624,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.00881781270916343
2019-05-24,SLV,bm_dollar_strength_8w,-0.005493606841886889,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.013856595317676624
2019-05-31,SLV,bm_dollar_strength_8w,-0.006485109443008996,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.005493606841886889
2019-06-07,SLV,bm_dollar_strength_8w,-0.002003170035281887,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.006485109443008996
2019-06-14,SLV,bm_dollar_strength_8w,-0.004477598598734123,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.002003170035281887
2019-06-21,SLV,bm_dollar_strength_8w,0.008893874597566149,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.004477598598734123
2019-06-28,SLV,bm_dollar_strength_8w,0.004720980893146165,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.008893874597566149
2019-07-05,SLV,bm_dollar_strength_8w,-0.003231394770328622,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.004720980893146165
2019-07-12,SLV,bm_dollar_strength_8w,0.003946820182904326,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.003231394770328622
2019-07-19,SLV,bm_dollar_strength_8w,-0.000990547760815763,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.003946820182904326
2019-07-26,SLV,bm_dollar_strength_8w,-0.005680083265982872,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.000990547760815763
2019-08-02,SLV,bm_dollar_strength_8w,-0.013728883948260495,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.005680083265982872
2019-08-09,SLV,bm_dollar_strength_8w,-0.003705832189811986,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.013728883948260495
2019-08-16,SLV,bm_dollar_strength_8w,-0.01778415490229367,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.003705832189811986
2019-08-23,SLV,bm_dollar_strength_8w,-0.013766004073942196,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.01778415490229367
2019-08-30,SLV,bm_dollar_strength_8w,-0.014592867531616883,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.013766004073942196
2019-09-06,SLV,bm_dollar_strength_8w,-0.014642958051525134,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.014592867531616883
2019-09-13,SLV,bm_dollar_strength_8w,-0.010631320993481852,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.014642958051525134
2019-09-20,SLV,bm_dollar_strength_8w,-0.006854988315551436,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.010631320993481852
2019-09-27,SLV,bm_dollar_strength_8w,-0.010267041617964634,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.006854988315551436
2019-10-04,SLV,bm_dollar_strength_8w,-0.012282691147439862,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.010267041617964634
2019-10-11,SLV,bm_dollar_strength_8w,-0.0039009818067866743,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.012282691147439862
2019-10-18,SLV,bm_dollar_strength_8w,-0.0007352642090492134,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0039009818067866743
2019-10-25,SLV,bm_dollar_strength_8w,0.003386702698280891,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0007352642090492134
2019-11-01,SLV,bm_dollar_strength_8w,0.004854390858452756,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.003386702698280891
2019-11-08,SLV,bm_dollar_strength_8w,-0.004378839490707487,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.004854390858452756
2019-11-15,SLV,bm_dollar_strength_8w,0.0004845125552870977,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.004378839490707487
2019-11-22,SLV,bm_dollar_strength_8w,0.0024065811107015556,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0004845125552870977
2019-11-29,SLV,bm_dollar_strength_8w,0.001205495083439423,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0024065811107015556
2019-12-06,SLV,bm_dollar_strength_8w,0.0009694410962245714,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.001205495083439423
2019-12-13,SLV,bm_dollar_strength_8w,-0.002693033097167863,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0009694410962245714
2019-12-20,SLV,bm_dollar_strength_8w,-0.0017021930097098849,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.002693033097167863
2019-12-27,SLV,bm_dollar_strength_8w,-0.0007903370635407803,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0017021930097098849
2020-01-03,SLV,bm_dollar_strength_8w,0.006951473903879052,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0007903370635407803
2020-01-10,SLV,bm_dollar_strength_8w,0.0015779469248889844,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.006951473903879052
2020-01-17,SLV,bm_dollar_strength_8w,0.0015236233893714645,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0015779469248889844
2020-01-24,SLV,bm_dollar_strength_8w,-0.00020103477728902197,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0015236233893714645
2020-01-31,SLV,bm_dollar_strength_8w,-0.0006339673203163643,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.00020103477728902197
2020-02-07,SLV,bm_dollar_strength_8w,-0.013012791439236749,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0006339673203163643
2020-02-14,SLV,bm_dollar_strength_8w,-0.012023308875824068,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.013012791439236749
2020-02-21,SLV,bm_dollar_strength_8w,-0.018436073683747178,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.012023308875824068
2020-02-28,SLV,bm_dollar_strength_8w,-0.0109620418986912,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.018436073683747178
2020-03-06,SLV,bm_dollar_strength_8w,0.004957947555149511,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0109620418986912
2020-03-13,SLV,bm_dollar_strength_8w,-0.02765958376827036,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.004957947555149511
2020-03-20,SLV,bm_dollar_strength_8w,-0.03990145701795768,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.02765958376827036
2020-03-27,SLV,bm_dollar_strength_8w,-0.011130131364203266,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.03990145701795768
2020-04-03,SLV,bm_dollar_strength_8w,-0.015360191249332312,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.011130131364203266
2020-04-10,SLV,bm_dollar_strength_8w,-0.004615154454702797,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.015360191249332312
2020-04-17,SLV,bm_dollar_strength_8w,-0.004360841922320092,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.004615154454702797
2020-04-24,SLV,bm_dollar_strength_8w,-0.015680413220549118,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.004360841922320092
2020-05-01,SLV,bm_dollar_strength_8w,-0.01998460898523714,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.015680413220549118
2020-05-08,SLV,bm_dollar_strength_8w,0.009712070438236103,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.01998460898523714
2020-05-15,SLV,bm_dollar_strength_8w,0.01926098016502879,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.009712070438236103
2020-05-22,SLV,bm_dollar_strength_8w,-0.0063225287830679265,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.01926098016502879
2020-05-29,SLV,bm_dollar_strength_8w,0.016434616933705522,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0063225287830679265
2020-06-05,SLV,bm_dollar_strength_8w,0.017847974092340263,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.016434616933705522
2020-06-12,SLV,bm_dollar_strength_8w,0.018048826258622693,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.017847974092340263
2020-06-19,SLV,bm_dollar_strength_8w,0.018899656415928053,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.018048826258622693
2020-06-26,SLV,bm_dollar_strength_8w,0.011390812127253564,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.018899656415928053
2020-07-03,SLV,bm_dollar_strength_8w,0.01803557620538207,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.011390812127253564
2020-07-10,SLV,bm_dollar_strength_8w,0.025588649762019973,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.01803557620538207
2020-07-17,SLV,bm_dollar_strength_8w,0.02552800034953152,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.025588649762019973
2020-07-24,SLV,bm_dollar_strength_8w,0.026879696605921877,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.02552800034953152
2020-07-31,SLV,bm_dollar_strength_8w,0.023063669393348418,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.026879696605921877
2020-08-07,SLV,bm_dollar_strength_8w,0.025495059285623702,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.023063669393348418
2020-08-14,SLV,bm_dollar_strength_8w,0.02956780541775082,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.025495059285623702
2020-08-21,SLV,bm_dollar_strength_8w,0.028861466074521253,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.02956780541775082
2020-08-28,SLV,bm_dollar_strength_8w,0.03339039409260973,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.028861466074521253
2020-09-04,SLV,bm_dollar_strength_8w,0.02539252002891848,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.03339039409260973
2020-09-11,SLV,bm_dollar_strength_8w,0.018800625729623977,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.02539252002891848
2020-09-18,SLV,bm_dollar_strength_8w,0.009941189806487527,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.018800625729623977
2020-09-25,SLV,bm_dollar_strength_8w,-0.006942186371160941,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.009941189806487527
2020-10-02,SLV,bm_dollar_strength_8w,-0.003606789944935285,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.006942186371160941
2020-10-09,SLV,bm_dollar_strength_8w,0.0010325903872443198,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.003606789944935285
2020-10-16,SLV,bm_dollar_strength_8w,-0.002839623564921501,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0010325903872443198
2020-10-23,SLV,bm_dollar_strength_8w,-0.0028680417770928224,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.002839623564921501
2020-10-30,SLV,bm_dollar_strength_8w,-0.00725383072637249,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0028680417770928224
2020-11-06,SLV,bm_dollar_strength_8w,0.007486166082920381,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.00725383072637249
2020-11-13,SLV,bm_dollar_strength_8w,0.0020708806340961282,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.007486166082920381
2020-11-20,SLV,bm_dollar_strength_8w,0.01577292491263445,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0020708806340961282
2020-11-27,SLV,bm_dollar_strength_8w,0.015628731371267936,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.01577292491263445
2020-12-04,SLV,bm_dollar_strength_8w,0.01732295133875658,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.015628731371267936
2020-12-11,SLV,bm_dollar_strength_8w,0.0192765147094613,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.01732295133875658
2020-12-18,SLV,bm_dollar_strength_8w,0.020247573558413397,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0192765147094613
2020-12-25,SLV,bm_dollar_strength_8w,0.026133233696382197,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.020247573558413397
2021-01-01,SLV,bm_dollar_strength_8w,0.01697457904029936,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.026133233696382197
2021-01-08,SLV,bm_dollar_strength_8w,0.01973638874923003,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.01697457904029936
2021-01-15,SLV,bm_dollar_strength_8w,0.011732903423109259,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.01973638874923003
2021-01-22,SLV,bm_dollar_strength_8w,0.011025823746230302,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.011732903423109259
2021-01-29,SLV,bm_dollar_strength_8w,0.0013281300999423485,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.011025823746230302
2021-02-05,SLV,bm_dollar_strength_8w,0.0002647628719276318,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0013281300999423485
2021-02-12,SLV,bm_dollar_strength_8w,-0.003483064738017583,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0002647628719276318
2021-02-19,SLV,bm_dollar_strength_8w,-0.0,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.003483064738017583
2021-02-26,SLV,bm_dollar_strength_8w,-0.007508253076769,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0
2021-03-05,SLV,bm_dollar_strength_8w,-0.013391104193112346,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.007508253076769
2021-03-12,SLV,bm_dollar_strength_8w,-0.005576056199661417,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.013391104193112346
2021-03-19,SLV,bm_dollar_strength_8w,-0.011750311209967047,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.005576056199661417
2021-03-26,SLV,bm_dollar_strength_8w,-0.014905760549758408,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.011750311209967047
2021-04-02,SLV,bm_dollar_strength_8w,-0.012719131467065093,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.014905760549758408
2021-04-09,SLV,bm_dollar_strength_8w,-0.011193145147208273,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.012719131467065093
2021-04-16,SLV,bm_dollar_strength_8w,-0.008008229196338335,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.011193145147208273
2021-04-23,SLV,bm_dollar_strength_8w,0.0018556725960485077,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.008008229196338335
2021-04-30,SLV,bm_dollar_strength_8w,0.004985931741547734,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0018556725960485077
2021-05-07,SLV,bm_dollar_strength_8w,0.011057198942041985,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.004985931741547734
2021-05-14,SLV,bm_dollar_strength_8w,0.012853124722105425,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.011057198942041985
2021-05-21,SLV,bm_dollar_strength_8w,0.019775836512354223,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.012853124722105425
2021-05-28,SLV,bm_dollar_strength_8w,0.020531876995986187,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.019775836512354223
2021-06-04,SLV,bm_dollar_strength_8w,0.01493350500198382,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.020531876995986187
2021-06-11,SLV,bm_dollar_strength_8w,0.007910765772606604,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.01493350500198382
2021-06-18,SLV,bm_dollar_strength_8w,-0.009836343491989119,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.007910765772606604
2021-06-25,SLV,bm_dollar_strength_8w,-0.0029089391688055578,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.009836343491989119
2021-07-02,SLV,bm_dollar_strength_8w,-0.014194525411870218,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0029089391688055578
2021-07-09,SLV,bm_dollar_strength_8w,-0.012844744565830757,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.014194525411870218
2021-07-16,SLV,bm_dollar_strength_8w,-0.019054544295259313,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.012844744565830757
2021-07-23,SLV,bm_dollar_strength_8w,-0.020396383505663907,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.019054544295259313
2021-07-30,SLV,bm_dollar_strength_8w,-0.014212031397333647,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.020396383505663907
2021-08-06,SLV,bm_dollar_strength_8w,-0.015482564634445074,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.014212031397333647
2021-08-13,SLV,bm_dollar_strength_8w,-0.0010476255505590727,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.015482564634445074
2021-08-20,SLV,bm_dollar_strength_8w,-0.011320411498177575,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0010476255505590727
2021-08-27,SLV,bm_dollar_strength_8w,-0.0023588118112322976,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.011320411498177575
2021-09-03,SLV,bm_dollar_strength_8w,0.0010496820629862292,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0023588118112322976
2021-09-10,SLV,bm_dollar_strength_8w,0.0015643602034027594,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0010496820629862292
2021-09-17,SLV,bm_dollar_strength_8w,-0.0010409153100325087,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,0.0015643602034027594
2021-09-24,SLV,bm_dollar_strength_8w,-0.0073475422103577714,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0010409153100325087
2021-10-01,SLV,bm_dollar_strength_8w,-0.008604125331278467,data/01_data_hub/weekly_prices.csv UUP,weekly,1,True,UUP momentum variant expanded using static dollar exposure loadings; one-week lagged before validation.,-0.0073475422103577714
