Date,Ticker,quality_realized_vol_ann_observed,quality_downside_semivol_ann_observed,quality_drawdown_frequency_observed,quality_drawdown_severity_observed,quality_score_observed,quality_score_tradable,quality_score_asset_class_neutral_observed,quality_score_asset_class_neutral_tradable,asset_class
2022-11-25,EWJ,0.2180092679202057,0.10634927685749425,1.0,0.19367226408906157,-0.2941176470588235,-0.2941176470588235,-0.2222222222222222,-0.2222222222222222,Equities
2022-11-25,GLD,0.14492305866071395,0.08316216481450808,0.7115384615384616,0.0828140956313561,0.3676470588235294,0.37499999999999994,0.6000000000000001,0.6000000000000001,Commodities
2022-11-25,LQD,0.11788269973183936,0.06573115330683928,0.8461538461538461,0.13320105700467838,0.19117647058823525,0.20588235294117643,-0.7142857142857143,-0.7142857142857143,Bonds
2022-11-25,SHY,0.025170743349683642,0.016182883003844267,0.11538461538461539,0.03224220910111274,0.9264705882352942,0.9264705882352942,0.7142857142857142,0.7142857142857142,Bonds
2022-11-25,IWM,0.28538659729412075,0.15906262653755865,1.0,0.20403166746358478,-0.6323529411764706,-0.6323529411764706,-0.7777777777777778,-0.7777777777777778,Equities
2022-11-25,IAU,0.1459197782559634,0.0836969375897215,0.7115384615384616,0.08177351392933731,0.3529411764705883,0.3602941176470588,0.19999999999999996,0.19999999999999996,Commodities
2022-11-25,VWO,0.1923045707076673,0.1122028063072808,1.0,0.17753047282706527,-0.24999999999999997,-0.24999999999999997,0.0,0.0,Equities
2022-11-25,USO,0.3791000129605795,0.2149382990590694,0.6346153846153846,0.10348341396129715,-0.375,-0.38235294117647056,-0.6,-0.6,Commodities
2022-11-25,SLV,0.3433701168486645,0.19163105420090704,1.0,0.199694484421342,-0.8235294117647058,-0.7941176470588236,-1.0,-1.0,Commodities
2022-11-25,DBA,0.1666450386330756,0.09866579772261655,0.4423076923076923,0.054143507789768876,0.5735294117647058,0.5735294117647058,1.0,1.0,Commodities
2022-11-25,UUP,0.10231651552599785,0.06052916099308722,0.057692307692307696,0.009962235006483664,0.8382352941176471,0.8382352941176471,,,FX
2022-11-25,MBB,0.09595460329902922,0.048157508080243536,0.7115384615384616,0.08097619209415059,0.5735294117647058,0.5882352941176471,0.1428571428571428,0.1428571428571428,Bonds
2022-11-25,HYG,0.13241789518823904,0.0797642687124962,0.6923076923076923,0.0806736338683361,0.4852941176470588,0.44117647058823534,-0.1428571428571429,-0.1428571428571429,Bonds
2022-11-25,BIL,0.0018075502696558452,0.00020366601022063835,0.0,0.00040596579987759964,0.9705882352941178,0.9705882352941178,1.0,1.0,Bonds
2022-11-25,VEA,0.24866918263660595,0.13530483359786666,0.9038461538461539,0.14754290836160897,-0.30147058823529416,-0.3235294117647059,-0.33333333333333337,-0.33333333333333337,Equities
2022-11-25,PDBC,0.2589461219918351,0.13172220614151597,0.5384615384615384,0.08171223324646287,0.14705882352941174,0.13235294117647056,-0.19999999999999996,-0.19999999999999996,Commodities
2022-12-02,TIP,0.09877561453893684,0.05809444296813946,0.6538461538461539,0.06614579330705063,0.6176470588235294,0.6544117647058822,0.4285714285714286,0.4285714285714286,Bonds
2022-12-02,SPY,0.26265514122672645,0.1413718854019779,0.8461538461538461,0.12241542498830632,-0.19852941176470593,-0.19852941176470593,0.33333333333333326,0.33333333333333326,Equities
2022-12-02,XLV,0.2063177635475021,0.10317779879051087,0.75,0.07187478620293178,0.2573529411764706,0.21323529411764708,0.7777777777777777,0.7777777777777777,Equities
2022-12-02,XLU,0.29958036169955643,0.18326763708152766,0.5,0.05809751073050562,-0.029411764705882415,-0.022058823529411797,0.6666666666666667,0.6666666666666667,Equities
2022-12-02,XLP,0.1976262108717553,0.10568701975691844,0.4807692307692308,0.0497811529616335,0.5,0.49264705882352944,1.0,1.0,Equities
2022-12-02,XLK,0.34168070955550894,0.18202705440181188,0.9038461538461539,0.17919426901185975,-0.6397058823529411,-0.6102941176470588,-0.7777777777777778,-0.5555555555555556,Equities
2022-12-02,XLI,0.26762025184571975,0.14814178400433034,0.7692307692307693,0.09309377779073483,-0.14705882352941174,-0.14705882352941174,0.4444444444444444,0.4444444444444444,Equities
2022-12-02,XLF,0.2636816226074906,0.14201222779161277,0.8076923076923077,0.1325026790692883,-0.20588235294117646,-0.21323529411764705,0.16666666666666674,0.22222222222222232,Equities
2022-12-02,XLE,0.4494772849971374,0.2760821051694667,0.38461538461538464,0.05946966551529606,-0.13235294117647062,-0.13235294117647062,0.5555555555555556,0.5555555555555556,Equities
2022-12-02,XLB,0.3065297695781115,0.1753941139826123,0.75,0.1007054951847852,-0.2867647058823529,-0.2867647058823529,-0.2222222222222222,-0.11111111111111116,Equities
2022-12-02,VUG,0.33136198310036047,0.17077739693771243,0.9230769230769231,0.21521971686529787,-0.7205882352941176,-0.7279411764705882,-0.8888888888888888,-0.8888888888888888,Equities
2022-12-02,VTV,0.22581782449220802,0.13150157454774797,0.46153846153846156,0.056565602403469424,0.3602941176470588,0.3529411764705882,0.8888888888888888,0.8888888888888888,Equities
2022-12-02,VNQ,0.2949277227607625,0.15818109396175611,0.8461538461538461,0.1497796046668623,-0.375,-0.34558823529411764,,,REITs
2022-12-02,TLT,0.18980166469395351,0.09869197599841956,0.9230769230769231,0.21357161564222754,-0.17647058823529407,-0.13970588235294112,-1.0,-1.0,Bonds
2022-12-02,XLY,0.3279072841681422,0.16847100390469397,0.9423076923076923,0.22204961288329111,-0.7426470588235293,-0.7426470588235293,-1.0,-1.0,Equities
2022-12-02,IEF,0.09830582097207774,0.04716870319100757,0.8269230769230769,0.10611207416711042,0.38235294117647056,0.3602941176470588,-0.4285714285714286,-0.4285714285714286,Bonds
2022-12-02,EEM,0.21976539736691342,0.11937259933750877,1.0,0.21699721388451038,-0.4338235294117647,-0.40441176470588236,-0.4444444444444444,-0.4444444444444444,Equities
2022-12-02,QQQ,0.3158589376123736,0.16470485504734705,0.9230769230769231,0.20792215826361013,-0.6323529411764706,-0.625,-0.6666666666666667,-0.6666666666666667,Equities
2022-12-02,EFA,0.24603189598857372,0.1348230577215932,0.8846153846153846,0.14778068735903865,-0.20588235294117646,-0.22794117647058823,0.16666666666666674,0.11111111111111116,Equities
2022-12-02,EWJ,0.21563188863844526,0.10698730515738142,1.0,0.19523408213347204,-0.2941176470588235,-0.2941176470588235,-0.33333333333333337,-0.2222222222222222,Equities
2022-12-02,GLD,0.14975162039243534,0.08348589011238218,0.7115384615384616,0.08339988245256344,0.38235294117647056,0.3676470588235294,0.19999999999999996,0.6000000000000001,Commodities
2022-12-02,LQD,0.11938703462893045,0.06558082176859416,0.8653846153846154,0.13601676244422303,0.19117647058823525,0.19117647058823525,-0.7142857142857143,-0.7142857142857143,Bonds
2022-12-02,SHY,0.026001454765721212,0.01617610718880445,0.11538461538461539,0.03287090353645785,0.9264705882352942,0.9264705882352942,0.7142857142857142,0.7142857142857142,Bonds
2022-12-02,IWM,0.2859656793808369,0.15966873892476047,1.0,0.20469096680888477,-0.6176470588235294,-0.6323529411764706,-0.5555555555555556,-0.7777777777777778,Equities
2022-12-02,IAU,0.15087374464407444,0.08414710025405868,0.7115384615384616,0.0823547020423075,0.39705882352941185,0.3529411764705883,0.6000000000000001,0.19999999999999996,Commodities
2022-12-02,VWO,0.20471196258229651,0.1122028063072808,1.0,0.17878445782407462,-0.24999999999999997,-0.24999999999999997,0.0,0.0,Equities
2022-12-02,USO,0.3780008296352426,0.2149382990590694,0.6346153846153846,0.10448875382557743,-0.3676470588235294,-0.375,-0.6,-0.6,Commodities
2022-12-02,SLV,0.3604115780323206,0.19270982366636707,1.0,0.19802342264312014,-0.8235294117647058,-0.8235294117647058,-1.0,-1.0,Commodities
2022-12-02,DBA,0.1640447420783433,0.09793121056724796,0.46153846153846156,0.05613636138739315,0.5808823529411765,0.5735294117647058,1.0,1.0,Commodities
2022-12-02,UUP,0.10415128144685788,0.06111421809726082,0.07692307692307693,0.011370133425917441,0.8382352941176471,0.8382352941176471,,,FX
2022-12-02,MBB,0.09759978881916684,0.048812490587977084,0.7307692307692307,0.08264380505645944,0.5441176470588236,0.5735294117647058,0.1428571428571428,0.1428571428571428,Bonds
2022-12-02,HYG,0.13198571306660165,0.08005872016601089,0.7115384615384616,0.08219177764904693,0.47058823529411764,0.4852941176470588,-0.1428571428571429,-0.1428571428571429,Bonds
2022-12-02,BIL,0.0017654688627091193,0.00015448820128223273,0.0,0.000387048085807708,0.9705882352941178,0.9705882352941178,1.0,1.0,Bonds
2022-12-02,VEA,0.249518017250146,0.13668625864415268,0.9038461538461539,0.14885036765455853,-0.2720588235294118,-0.30147058823529416,-0.11111111111111116,-0.33333333333333337,Equities
2022-12-02,PDBC,0.2555190607551932,0.13172220614151597,0.5384615384615384,0.08306893115143707,0.13235294117647056,0.14705882352941174,-0.19999999999999996,-0.19999999999999996,Commodities
2022-12-09,TIP,0.09996778842524101,0.059248808844737974,0.6730769230769231,0.06799974263277922,0.6176470588235294,0.6176470588235294,0.4285714285714286,0.4285714285714286,Bonds
2022-12-09,SPY,0.25649289182143686,0.1344447456634549,0.8653846153846154,0.12553821937250692,-0.19852941176470593,-0.19852941176470593,0.11111111111111116,0.33333333333333326,Equities
2022-12-09,XLV,0.20053005314758285,0.0971552988574665,0.75,0.07212264661189068,0.30147058823529416,0.2573529411764706,0.7777777777777777,0.7777777777777777,Equities
2022-12-09,XLU,0.2937425460456713,0.18053149760778653,0.5192307692307693,0.059608582727359034,-0.029411764705882415,-0.029411764705882415,0.6666666666666667,0.6666666666666667,Equities
2022-12-09,XLP,0.19532060038378213,0.10357136734903082,0.4807692307692308,0.050335158701792344,0.5073529411764706,0.5,1.0,1.0,Equities
2022-12-09,XLK,0.331902648033865,0.17175715299225233,0.9230769230769231,0.1838454686450238,-0.6397058823529411,-0.6397058823529411,-0.6666666666666667,-0.7777777777777778,Equities
2022-12-09,XLI,0.2612153295009102,0.1412251188765624,0.7884615384615384,0.09393026252649411,-0.14705882352941174,-0.14705882352941174,0.33333333333333326,0.4444444444444444,Equities
2022-12-09,XLF,0.25002737029610667,0.12457214411009472,0.8269230769230769,0.13462591626352619,-0.11764705882352944,-0.20588235294117646,0.5555555555555556,0.16666666666666674,Equities
2022-12-09,XLE,0.46685961995724456,0.2900165621009053,0.40384615384615385,0.06129084343723604,-0.13235294117647062,-0.13235294117647062,0.4444444444444444,0.5555555555555556,Equities
2022-12-09,XLB,0.29836578828593624,0.16699537606578643,0.7692307692307693,0.10208276568002171,-0.2941176470588235,-0.2867647058823529,-0.2222222222222222,-0.2222222222222222,Equities
2022-12-09,VUG,0.32497536087296625,0.16370509469794312,0.9423076923076923,0.22072366258777015,-0.7279411764705883,-0.7205882352941176,-0.8888888888888888,-0.8888888888888888,Equities
2022-12-09,VTV,0.2207829360113909,0.1260937227939399,0.46153846153846156,0.05719244479576169,0.3529411764705882,0.3602941176470588,0.8888888888888888,0.8888888888888888,Equities
2022-12-09,VNQ,0.28472218603046,0.1476648994815275,0.8653846153846154,0.1544575508546991,-0.36029411764705876,-0.375,,,REITs
2022-12-09,TLT,0.18827490382446854,0.09840927417627522,0.9423076923076923,0.2181374763418895,-0.19117647058823525,-0.17647058823529407,-1.0,-1.0,Bonds
2022-12-09,XLY,0.3241975247667999,0.16431615125070587,0.9615384615384616,0.2275018577777734,-0.7573529411764706,-0.7426470588235293,-1.0,-1.0,Equities
2022-12-09,IEF,0.09577487158607528,0.044246034984467525,0.8461538461538461,0.10824900785771076,0.4117647058823529,0.38235294117647056,-0.4285714285714286,-0.4285714285714286,Bonds
2022-12-09,EEM,0.218621807976762,0.11890609207876421,1.0,0.21863040394290698,-0.4117647058823529,-0.4338235294117647,-0.4444444444444444,-0.4444444444444444,Equities
2022-12-09,QQQ,0.3091497407534538,0.1573842803224903,0.9423076923076923,0.2131677081841996,-0.6176470588235294,-0.6323529411764706,-0.5555555555555556,-0.6666666666666667,Equities
2022-12-09,EFA,0.23444896875966148,0.12333353341085873,0.9038461538461539,0.14966042093050652,-0.1764705882352941,-0.20588235294117646,0.22222222222222232,0.16666666666666674,Equities
2022-12-09,EWJ,0.2119484889208519,0.10406143331304966,1.0,0.19723527337685517,-0.30882352941176466,-0.2941176470588235,-0.33333333333333337,-0.33333333333333337,Equities
2022-12-09,GLD,0.1486210293555376,0.083232937260578,0.7115384615384616,0.08400105814600661,0.4191176470588235,0.38235294117647056,0.19999999999999996,0.19999999999999996,Commodities
2022-12-09,LQD,0.1146470625523294,0.061102759308775956,0.8846153846153846,0.13870675290972873,0.2058823529411764,0.19117647058823525,-0.7142857142857143,-0.7142857142857143,Bonds
2022-12-09,SHY,0.024268524626523298,0.014284615592872625,0.11538461538461539,0.03348880527306392,0.9264705882352942,0.9264705882352942,0.7142857142857142,0.7142857142857142,Bonds
2022-12-09,IWM,0.2886521710590802,0.16250972192496155,1.0,0.2065870236595947,-0.6470588235294117,-0.6176470588235294,-0.7777777777777778,-0.5555555555555556,Equities
2022-12-09,IAU,0.14970660074489564,0.08373512145407992,0.7115384615384616,0.08296100855383284,0.4191176470588236,0.39705882352941185,0.6000000000000001,0.6000000000000001,Commodities
2022-12-09,VWO,0.20431549017788223,0.1121284752964555,1.0,0.1806429488661072,-0.2647058823529411,-0.24999999999999997,0.0,0.0,Equities
2022-12-09,USO,0.4005186690611139,0.23659187143652602,0.6346153846153846,0.10832104446336467,-0.38235294117647056,-0.3676470588235294,-0.6,-0.6,Commodities
2022-12-09,SLV,0.36066956539572337,0.19308617470411282,1.0,0.1958749620823812,-0.8088235294117647,-0.8235294117647058,-1.0,-1.0,Commodities
2022-12-09,DBA,0.16412593862684696,0.09685102812253538,0.4807692307692308,0.05836566556373989,0.5514705882352942,0.5808823529411765,1.0,1.0,Commodities
2022-12-09,UUP,0.10091431317687605,0.06111421809726082,0.09615384615384616,0.01268103417214584,0.8235294117647058,0.8382352941176471,,,FX
2022-12-09,MBB,0.09583056885276818,0.04726034566170636,0.75,0.08437875130662208,0.5073529411764706,0.5441176470588236,0.1428571428571428,0.1428571428571428,Bonds
2022-12-09,HYG,0.11974602897115075,0.06672280542405139,0.7307692307692307,0.08396890111375152,0.4411764705882353,0.47058823529411764,-0.1428571428571429,-0.1428571428571429,Bonds
2022-12-09,BIL,0.0018570106339240659,0.00015448820128223273,0.0,0.0003702315016953292,0.9705882352941178,0.9705882352941178,1.0,1.0,Bonds
2022-12-09,VEA,0.23956977802719864,0.12679783965584995,0.9230769230769231,0.15086931245043583,-0.2720588235294118,-0.2720588235294118,-0.11111111111111116,-0.11111111111111116,Equities
2022-12-09,PDBC,0.2609062326005557,0.13572706839784843,0.5384615384615384,0.085925939665597,0.02941176470588236,0.13235294117647056,-0.19999999999999996,-0.19999999999999996,Commodities
2022-12-16,TIP,0.09665283214429018,0.05632194302576599,0.6923076923076923,0.06994904297343532,0.6176470588235294,0.6176470588235294,0.4285714285714286,0.4285714285714286,Bonds
2022-12-16,SPY,0.2434041272052142,0.11943861508475241,0.8846153846153846,0.12862085783027893,-0.19852941176470593,-0.19852941176470593,0.11111111111111116,0.11111111111111116,Equities
2022-12-16,XLV,0.18980563039288154,0.08277484780918505,0.75,0.07295544974240549,0.3455882352941177,0.30147058823529416,0.7777777777777777,0.7777777777777777,Equities
2022-12-16,XLU,0.25841202617492126,0.14193126284620416,0.5384615384615384,0.061277377145428885,0.0514705882352941,-0.029411764705882415,0.6666666666666667,0.6666666666666667,Equities
2022-12-16,XLP,0.18473336750264252,0.0912197189975225,0.4807692307692308,0.051142653072972784,0.5514705882352942,0.5073529411764706,1.0,1.0,Equities
2022-12-16,XLK,0.32593924937680013,0.16633358270480464,0.9423076923076923,0.188108912944787,-0.6617647058823529,-0.6397058823529411,-0.6666666666666667,-0.6666666666666667,Equities
2022-12-16,XLI,0.2449657541334211,0.12438975961879813,0.8076923076923077,0.0944206221398499,-0.11764705882352938,-0.14705882352941174,0.4444444444444444,0.33333333333333326,Equities
2022-12-16,XLF,0.2410519551183312,0.11390598485279685,0.8461538461538461,0.13692472639753792,-0.13235294117647062,-0.11764705882352944,0.33333333333333326,0.5555555555555556,Equities
2022-12-16,XLE,0.37848425392351975,0.1923282264011761,0.40384615384615385,0.061817767849506176,-0.11029411764705888,-0.13235294117647062,0.5555555555555556,0.4444444444444444,Equities
2022-12-16,XLB,0.27269475708677915,0.13663441652223243,0.7884615384615384,0.10373331071500452,-0.20588235294117646,-0.2941176470588235,0.0,-0.2222222222222222,Equities
2022-12-16,VUG,0.3187903249751928,0.15786695927062777,0.9615384615384616,0.22596276530426027,-0.7794117647058824,-0.7279411764705883,-1.0,-0.8888888888888888,Equities
2022-12-16,VTV,0.19793668535470874,0.09805564886016814,0.4807692307692308,0.058059552282872726,0.47794117647058826,0.3529411764705882,0.8888888888888888,0.8888888888888888,Equities
2022-12-16,VNQ,0.2756287827695653,0.13812961645186858,0.8846153846153846,0.15943052485326376,-0.4191176470588235,-0.36029411764705876,,,REITs
2022-12-16,TLT,0.18800229510999825,0.09973612353426914,0.9615384615384616,0.22261528870841832,-0.27205882352941174,-0.19117647058823525,-1.0,-1.0,Bonds
2022-12-16,XLY,0.3180496115774746,0.15737407024848177,0.9615384615384616,0.2325941228988889,-0.75,-0.7573529411764706,-0.8888888888888888,-1.0,Equities
2022-12-16,IEF,0.0966164897419136,0.045080309017052234,0.8653846153846154,0.11025130426079541,0.39705882352941174,0.4117647058823529,-0.4285714285714286,-0.4285714285714286,Bonds
2022-12-16,EEM,0.21386615884888988,0.11451671982117743,1.0,0.2200898493564712,-0.47058823529411764,-0.4117647058823529,-0.4444444444444444,-0.4444444444444444,Equities
2022-12-16,QQQ,0.3032974858344288,0.15160300335934881,0.9615384615384616,0.21816808020031714,-0.6691176470588235,-0.6176470588235294,-0.7777777777777778,-0.5555555555555556,Equities
2022-12-16,EFA,0.22368107645890883,0.11124729956930841,0.9230769230769231,0.1515910141809246,-0.1838235294117647,-0.1764705882352941,0.22222222222222232,0.22222222222222232,Equities
2022-12-16,EWJ,0.19884671468214465,0.08796924927085265,1.0,0.1993175699888128,-0.2647058823529411,-0.30882352941176466,-0.2222222222222222,-0.33333333333333337,Equities
2022-12-16,GLD,0.14644773796180147,0.08262935820565018,0.7115384615384616,0.08476181290347137,0.43382352941176466,0.4191176470588235,0.6000000000000001,0.19999999999999996,Commodities
2022-12-16,LQD,0.11386793961368781,0.06160228688147821,0.9038461538461539,0.14134755979860286,0.19117647058823525,0.2058823529411764,-0.7142857142857143,-0.7142857142857143,Bonds
2022-12-16,SHY,0.024701942784793898,0.014402345222948355,0.11538461538461539,0.034042687355846334,0.9411764705882354,0.9264705882352942,0.7142857142857142,0.7142857142857142,Bonds
2022-12-16,IWM,0.2666673978455122,0.1382201583991864,1.0,0.20845648213339865,-0.6470588235294117,-0.6470588235294117,-0.5555555555555556,-0.7777777777777778,Equities
2022-12-16,IAU,0.1475168140680737,0.08316361473642613,0.7115384615384616,0.0837254226368758,0.4044117647058824,0.4191176470588236,0.19999999999999996,0.6000000000000001,Commodities
2022-12-16,VWO,0.20088083341111537,0.10903184623234542,1.0,0.18231628786373205,-0.3088235294117647,-0.2647058823529411,-0.33333333333333337,0.0,Equities
2022-12-16,USO,0.39394353217493083,0.22944230327198906,0.6346153846153846,0.11130169007304093,-0.38235294117647056,-0.38235294117647056,-0.6,-0.6,Commodities
2022-12-16,SLV,0.3605565979163706,0.19323954970296775,1.0,0.19401322350580383,-0.8308823529411765,-0.8088235294117647,-1.0,-1.0,Commodities
2022-12-16,DBA,0.1652370380043417,0.09812082088200184,0.5,0.060290415045532224,0.4852941176470588,0.5514705882352942,1.0,1.0,Commodities
2022-12-16,UUP,0.10083171995859386,0.0608668581631033,0.11538461538461539,0.014038425169029244,0.8308823529411764,0.8235294117647058,,,FX
2022-12-16,MBB,0.09496044047668632,0.04608745303364775,0.7692307692307693,0.08591794529060712,0.5147058823529411,0.5073529411764706,0.1428571428571428,0.1428571428571428,Bonds
2022-12-16,HYG,0.11540721641718121,0.06403791461625163,0.75,0.0857648402533939,0.4191176470588235,0.4411764705882353,-0.1428571428571429,-0.1428571428571429,Bonds
2022-12-16,BIL,0.0018564961146344534,0.00015448820128223273,0.0,0.0003534149175829504,0.9632352941176472,0.9705882352941178,1.0,1.0,Bonds
2022-12-16,VEA,0.22778756952817142,0.11342560393162657,0.9230769230769231,0.1529342421795068,-0.22794117647058823,-0.2720588235294118,-0.11111111111111116,-0.11111111111111116,Equities
2022-12-16,PDBC,0.25314532722573063,0.12889490306976206,0.5384615384615384,0.088389262957254,0.007352941176470618,0.02941176470588236,-0.19999999999999996,-0.19999999999999996,Commodities
2022-12-23,TIP,0.09624750090854514,0.05559163856692261,0.7115384615384616,0.07205041171252832,0.6176470588235294,0.6176470588235294,0.4285714285714286,0.4285714285714286,Bonds
2022-12-23,SPY,0.22569107039078035,0.1192283022498124,0.9038461538461539,0.13209636998373117,-0.18382352941176475,-0.19852941176470593,0.11111111111111116,0.11111111111111116,Equities
2022-12-23,XLV,0.15578288040563001,0.08277484780918505,0.75,0.07363476506143335,0.39705882352941185,0.3455882352941177,0.7777777777777777,0.7777777777777777,Equities
2022-12-23,XLU,0.24015628069057035,0.14193126284620416,0.5576923076923077,0.06269445509298936,0.0514705882352941,0.0514705882352941,0.6666666666666667,0.6666666666666667,Equities
2022-12-23,XLP,0.1625336537512724,0.0912197189975225,0.4807692307692308,0.05173871826006403,0.5220588235294118,0.5514705882352942,1.0,1.0,Equities
2022-12-23,XLK,0.31033418246872024,0.16414588657900933,0.9615384615384616,0.19324566289853154,-0.6764705882352942,-0.6617647058823529,-0.6666666666666667,-0.6666666666666667,Equities
2022-12-23,XLI,0.23917471742972038,0.12438975961879813,0.8269230769230769,0.09510885524303532,-0.11764705882352938,-0.11764705882352938,0.4444444444444444,0.4444444444444444,Equities
2022-12-23,XLF,0.23188072952283822,0.11390598485279685,0.8653846153846154,0.13920111136356583,-0.1470588235294118,-0.13235294117647062,0.33333333333333326,0.33333333333333326,Equities
2022-12-23,XLE,0.3803866924591165,0.19373030562731405,0.4230769230769231,0.062011595599031084,-0.08088235294117652,-0.11029411764705888,0.5555555555555556,0.5555555555555556,Equities
2022-12-23,XLB,0.2702856081122297,0.13649431946230875,0.8076923076923077,0.10562918549540998,-0.22058823529411764,-0.20588235294117646,0.0,0.0,Equities
2022-12-23,VUG,0.29667474593820214,0.15545524899347707,0.9807692307692307,0.23200632122661397,-0.75,-0.7794117647058824,-0.8888888888888888,-1.0,Equities
2022-12-23,VTV,0.18636107222632983,0.09805564886016814,0.4807692307692308,0.05888633110091275,0.47794117647058826,0.47794117647058826,0.8888888888888888,0.8888888888888888,Equities
2022-12-23,VNQ,0.2572647645718923,0.13764082231591593,0.9038461538461539,0.1644341160461192,-0.40441176470588236,-0.4191176470588235,,,REITs
2022-12-23,TLT,0.19875778116445741,0.10967185350023168,0.9807692307692307,0.22743298928620007,-0.34558823529411764,-0.27205882352941174,-1.0,-1.0,Bonds
2022-12-23,XLY,0.2982113885266603,0.15559800365827708,0.9807692307692307,0.23882300919753566,-0.7794117647058824,-0.75,-1.0,-0.8888888888888888,Equities
2022-12-23,IEF,0.09912412496156962,0.04772995308815657,0.8846153846153846,0.11241229196968651,0.3676470588235294,0.39705882352941174,-0.4285714285714286,-0.4285714285714286,Bonds
2022-12-23,EEM,0.21052329633607722,0.11433807287470234,1.0,0.22175089867520237,-0.45588235294117646,-0.47058823529411764,-0.4444444444444444,-0.4444444444444444,Equities
2022-12-23,QQQ,0.2857333634933931,0.14944827214291487,0.9807692307692307,0.22406788877289105,-0.6838235294117647,-0.6691176470588235,-0.7777777777777778,-0.7777777777777778,Equities
2022-12-23,EFA,0.21817394873007467,0.11124729956930841,0.9423076923076923,0.1538476203131286,-0.1838235294117647,-0.1838235294117647,0.22222222222222232,0.22222222222222232,Equities
2022-12-23,EWJ,0.19423173945652536,0.08796924927085265,1.0,0.20134676620901482,-0.2647058823529411,-0.2647058823529411,-0.2222222222222222,-0.2222222222222222,Equities
2022-12-23,GLD,0.14627943983578795,0.083468537107273,0.7115384615384616,0.08559986975687421,0.411764705882353,0.43382352941176466,0.6000000000000001,0.6000000000000001,Commodities
2022-12-23,LQD,0.11671400684302773,0.0631801133641095,0.9230769230769231,0.14422148037250804,0.17647058823529407,0.19117647058823525,-0.7142857142857143,-0.7142857142857143,Bonds
2022-12-23,SHY,0.024309663219403185,0.014258260433199612,0.11538461538461539,0.03461046670367511,0.948529411764706,0.9411764705882354,0.7142857142857142,0.7142857142857142,Bonds
2022-12-23,IWM,0.25372138377061804,0.1382201583991864,1.0,0.2108745994462087,-0.6470588235294117,-0.6470588235294117,-0.5555555555555556,-0.5555555555555556,Equities
2022-12-23,IAU,0.1473935887192125,0.08399671267179214,0.7115384615384616,0.08456628505264605,0.39705882352941185,0.4044117647058824,0.19999999999999996,0.19999999999999996,Commodities
2022-12-23,VWO,0.19717183623202714,0.10839100057081343,1.0,0.18428405687811794,-0.27941176470588236,-0.3088235294117647,-0.33333333333333337,-0.33333333333333337,Equities
2022-12-23,USO,0.4072892003116489,0.23228226033786284,0.6346153846153846,0.11411802950919493,-0.38235294117647056,-0.38235294117647056,-0.6,-0.6,Commodities
2022-12-23,SLV,0.35942189871894864,0.19483517468740436,1.0,0.19212117526924838,-0.8161764705882353,-0.8308823529411765,-1.0,-1.0,Commodities
2022-12-23,DBA,0.15580754789450396,0.0814507620116202,0.5192307692307693,0.06209160019310538,0.5441176470588235,0.4852941176470588,1.0,1.0,Commodities
2022-12-23,UUP,0.10050199858076754,0.0609148274135302,0.1346153846153846,0.015315079888728923,0.8161764705882353,0.8308823529411764,,,FX
2022-12-23,MBB,0.09623878799822079,0.04690037005983227,0.7884615384615384,0.08767783311460871,0.5441176470588236,0.5147058823529411,0.1428571428571428,0.1428571428571428,Bonds
2022-12-23,HYG,0.11422786875411035,0.0635925923265164,0.7692307692307693,0.08770022116496391,0.4117647058823529,0.4191176470588235,-0.1428571428571429,-0.1428571428571429,Bonds
2022-12-23,BIL,0.0019431862353601031,0.00015448820128223273,0.0,0.00033239795966861303,0.9705882352941178,0.9632352941176472,1.0,1.0,Bonds
2022-12-23,VEA,0.2238851457612918,0.11342560393162657,0.9423076923076923,0.15529604235754782,-0.22794117647058823,-0.22794117647058823,-0.11111111111111116,-0.11111111111111116,Equities
2022-12-23,PDBC,0.25278191215766044,0.1289214856500414,0.5576923076923077,0.0910599277910842,-0.007352941176470562,0.007352941176470618,-0.19999999999999996,-0.19999999999999996,Commodities
2022-12-30,TIP,0.09611069253360977,0.05486927555277062,0.7307692307692307,0.07437095075928059,0.5882352941176471,0.6176470588235294,0.4285714285714286,0.4285714285714286,Bonds
2022-12-30,SPY,0.22325644144359488,0.11958850685080821,0.9230769230769231,0.13529217591473972,-0.18382352941176475,-0.18382352941176475,0.11111111111111116,0.11111111111111116,Equities
2022-12-30,XLV,0.15587696631992248,0.08246771534486305,0.75,0.07434815732174763,0.3970588235294118,0.39705882352941185,0.7777777777777777,0.7777777777777777,Equities
2022-12-30,XLU,0.23345702867492732,0.1412095901372757,0.5769230769230769,0.06421453104930369,0.06617647058823528,0.0514705882352941,0.6666666666666667,0.6666666666666667,Equities
2022-12-30,XLP,0.1630762580741335,0.09045276584236132,0.4807692307692308,0.0524909388603065,0.5220588235294118,0.5220588235294118,1.0,1.0,Equities
2022-12-30,XLK,0.3035497030254688,0.16130117284434595,0.9807692307692307,0.19783766384410376,-0.6764705882352942,-0.6764705882352942,-0.6666666666666667,-0.6666666666666667,Equities
2022-12-30,XLI,0.23865800087320646,0.1249865594554982,0.8461538461538461,0.09617143779700076,-0.13235294117647056,-0.11764705882352938,0.4444444444444444,0.4444444444444444,Equities
