Date,Ticker,raw_tsmom_52_4w,realized_vol_ann_26w,tsmom_vol_scaled_observed,tsmom_score_observed,tsmom_bucket_observed,tsmom_vol_scaled_tradable,tsmom_score_tradable,asset_class
2018-03-23,UUP,-0.08616371921810384,0.06233071194175833,-1.3823637903994266,-0.9705882352941176,Bottom,-1.6169211634324174,-0.9705882352941176,FX
2018-03-23,MBB,0.0011978940339427702,0.019866257889179655,0.06029792025377937,-0.47058823529411764,Middle,0.2806984748925919,-0.3529411764705882,Bonds
2018-03-23,HYG,0.042034072826317326,0.04839840654902826,0.8685011723213703,-0.05882352941176472,Middle,0.8597772411703847,-0.05882352941176472,Bonds
2018-03-23,BIL,0.007948779217873625,0.0011890270282127388,6.685112305497097,0.9705882352941178,Top,6.31942382309518,0.9705882352941178,Bonds
2018-03-23,VEA,0.18804692668130096,0.15063425473214612,1.2483676240552395,0.588235294117647,Middle,1.334391012399262,0.588235294117647,Equities
2018-03-23,PDBC,0.12960808130349366,0.13986820024086882,0.926644377208643,0.0,Middle,0.7832493805150701,-0.2941176470588235,Commodities
2018-03-30,TIP,-0.0009075869314457696,0.030428185846719694,-0.029827178525124325,-0.5294117647058824,Middle,-0.051740807725259734,-0.6470588235294117,Bonds
2018-03-30,SPY,0.1585775398435001,0.171382293608468,0.9252854335453052,0.3529411764705883,Middle,1.1337032696167793,0.2941176470588236,Equities
2018-03-30,XLV,0.13795282837381584,0.1982224508477661,0.6959495646623951,0.05882352941176472,Middle,0.8277767523261179,-0.11764705882352944,Equities
2018-03-30,XLU,-0.022085828472482305,0.14255440997887056,-0.15492911426420178,-0.6470588235294117,Bottom,-0.038144159142671975,-0.5882352941176471,Equities
2018-03-30,XLP,0.005850156423176545,0.1611245626668086,0.03630828426373546,-0.4117647058823529,Middle,0.09834136145607168,-0.4117647058823529,Equities
2018-03-30,XLK,0.2839944415777511,0.20010022338555278,1.419260992180659,0.9705882352941178,Top,1.5406867005688438,0.9705882352941178,Equities
2018-03-30,XLI,0.17188314678021976,0.1860178375322676,0.9240143260476513,0.2941176470588236,Middle,1.2048116275857574,0.47058823529411775,Equities
2018-03-30,XLF,0.21369447006134212,0.21146274583986718,1.0105537465363519,0.5294117647058822,Middle,1.207177562359109,0.5294117647058822,Equities
2018-03-30,XLE,-0.016403427101195467,0.20889299273175654,-0.07852550191695237,-0.5882352941176471,Middle,0.1452499647496496,-0.3529411764705882,Equities
2018-03-30,XLB,0.14190689721261807,0.1835989328821642,0.7729178758554957,0.23529411764705888,Middle,1.120936941067436,0.23529411764705888,Equities
2018-03-30,VUG,0.2016069203732742,0.1754591163386223,1.149025052560898,0.8235294117647058,Top,1.3541742491849895,0.7647058823529411,Equities
2018-03-30,VTV,0.12648703036992437,0.17130763691852885,0.7383618888519229,0.11764705882352944,Middle,0.9433136895558574,0.05882352941176472,Equities
2018-03-30,VNQ,-0.07964238471012186,0.15468741996504773,-0.5148601271397337,-0.8823529411764706,Bottom,-0.363727259259501,-0.7058823529411764,REITs
2018-03-30,TLT,0.00526404976878303,0.09956774048808495,0.05286902909495036,-0.3529411764705882,Middle,-0.00033167822878801194,-0.5294117647058824,Bonds
2018-03-30,XLY,0.18343427617791552,0.16401692494378128,1.1183862655685672,0.7058823529411764,Top,1.4398646412258462,0.8235294117647058,Equities
2018-03-30,IEF,-0.015409100509953144,0.03612202267167108,-0.4265846530802891,-0.7647058823529411,Bottom,-0.4323638330224394,-0.7647058823529411,Bonds
2018-03-30,EEM,0.24614823751617187,0.2182669963803079,1.1277391524978142,0.7647058823529411,Top,1.2672642544602177,0.6470588235294117,Equities
2018-03-30,QQQ,0.262692955331721,0.19972445865004226,1.3152768424422785,0.8823529411764706,Top,1.4850682175985954,0.8823529411764706,Equities
2018-03-30,EFA,0.14451796434122555,0.1558016104958371,0.9275768323658435,0.41176470588235303,Middle,1.1801480816554897,0.3529411764705883,Equities
2018-03-30,EWJ,0.17972981198265692,0.16763054111654324,1.07217820085483,0.588235294117647,Middle,1.2874738709450342,0.7058823529411764,Equities
2018-03-30,GLD,0.05618259855427099,0.10306952808166563,0.5450941670146732,-0.17647058823529416,Middle,0.5956794624524562,-0.23529411764705888,Commodities
2018-03-30,LQD,0.017541789395039586,0.05061407583917788,0.3465792687942619,-0.2941176470588235,Middle,0.5392021177286541,-0.2941176470588235,Bonds
2018-03-30,SHY,-0.002405729741471241,0.0054530800139278275,-0.44116897887555573,-0.8235294117647058,Bottom,-0.48985118719834037,-0.8823529411764706,Bonds
2018-03-30,IWM,0.1198702628586541,0.1575848527979388,0.7606712239808748,0.17647058823529416,Middle,0.9704106466639586,0.11764705882352944,Equities
2018-03-30,IAU,0.05578684958579072,0.10604585370149176,0.5260634681939098,-0.23529411764705888,Middle,0.6013865822899886,-0.17647058823529416,Commodities
2018-03-30,VWO,0.21760586382409586,0.201162921573228,1.0817394285302337,0.6470588235294117,Top,1.1899785781399652,0.41176470588235303,Equities
2018-03-30,USO,0.16259393669305733,0.24312661404941205,0.6687623949717508,0.0,Middle,1.1018996497849893,0.17647058823529416,Commodities
2018-03-30,SLV,-0.09797099016714783,0.15391822442244543,-0.6365132558848633,-0.9705882352941176,Bottom,-0.46656478271820395,-0.8235294117647058,Commodities
2018-03-30,DBA,-0.01971677316736553,0.08369936456996353,-0.23556658128371405,-0.7058823529411764,Bottom,-0.5370964956772324,-0.9705882352941176,Commodities
2018-03-30,UUP,-0.09317320926110872,0.061548230502783276,-1.513824337433963,-0.9705882352941176,Bottom,-1.3823637903994266,-0.9705882352941176,FX
2018-03-30,MBB,-0.0003054967092480654,0.020568313210067232,-0.014852783800401238,-0.47058823529411764,Middle,0.06029792025377937,-0.47058823529411764,Bonds
2018-03-30,HYG,0.027184934824269202,0.049717848728025635,0.5467842137132781,-0.11764705882352944,Middle,0.8685011723213703,-0.05882352941176472,Bonds
2018-03-30,BIL,0.008488889441943703,0.0012351361453292824,6.872837034236901,0.9705882352941178,Top,6.685112305497097,0.9705882352941178,Bonds
2018-03-30,VEA,0.1521361307125748,0.15467706216261037,0.9835726680187118,0.47058823529411775,Middle,1.2483676240552395,0.588235294117647,Equities
2018-03-30,PDBC,0.0891048887273691,0.1399795358597446,0.6365565379260122,-0.05882352941176472,Middle,0.926644377208643,0.0,Commodities
2018-04-06,TIP,-0.0010680811123480183,0.030370919014728985,-0.03516788911886502,-0.5294117647058824,Middle,-0.029827178525124325,-0.5294117647058824,Bonds
2018-04-06,SPY,0.20348729943853505,0.17199837676654364,1.1830768595841568,0.41176470588235303,Middle,0.9252854335453052,0.3529411764705883,Equities
2018-04-06,XLV,0.1762091786216773,0.19887040536425532,0.8860502813323519,0.05882352941176472,Middle,0.6959495646623951,0.05882352941176472,Equities
2018-04-06,XLU,-0.014622659001679028,0.1420265699358202,-0.10295720729076821,-0.6470588235294117,Bottom,-0.15492911426420178,-0.6470588235294117,Equities
2018-04-06,XLP,0.01970492305733962,0.16115817171066957,0.12227070367065379,-0.3529411764705882,Middle,0.03630828426373546,-0.4117647058823529,Equities
2018-04-06,XLK,0.34398627043251717,0.20263769301505447,1.6975433608344601,0.9705882352941178,Top,1.419260992180659,0.9705882352941178,Equities
2018-04-06,XLI,0.22235406383328304,0.18797980187743502,1.1828614649687759,0.3529411764705883,Middle,0.9240143260476513,0.2941176470588236,Equities
2018-04-06,XLF,0.2787824183630856,0.21148266054244075,1.3182282540234025,0.7058823529411764,Top,1.0105537465363519,0.5294117647058822,Equities
2018-04-06,XLE,-0.0009405251836080986,0.2087162702324484,-0.004506237978288088,-0.4117647058823529,Middle,-0.07852550191695237,-0.5882352941176471,Equities
2018-04-06,XLB,0.18354925597408944,0.18180579081477938,1.009589711920047,0.17647058823529416,Middle,0.7729178758554957,0.23529411764705888,Equities
2018-04-06,VUG,0.25420250025001145,0.17711908111550373,1.435206747059848,0.8235294117647058,Top,1.149025052560898,0.8235294117647058,Equities
2018-04-06,VTV,0.16526791432878518,0.17141005278962346,0.96416698810322,0.11764705882352944,Middle,0.7383618888519229,0.11764705882352944,Equities
2018-04-06,VNQ,-0.06262072166325572,0.15449438080659214,-0.40532685613756475,-0.7647058823529411,Bottom,-0.5148601271397337,-0.8823529411764706,REITs
2018-04-06,TLT,-0.0005892025045370897,0.09922404083125262,-0.005938102294575252,-0.47058823529411764,Middle,0.05286902909495036,-0.3529411764705882,Bonds
2018-04-06,XLY,0.22971591570134975,0.16349415669557776,1.4050405246535833,0.7647058823529411,Top,1.1183862655685672,0.7058823529411764,Equities
2018-04-06,IEF,-0.018522436522556363,0.03606327294437002,-0.5136094150724602,-0.8823529411764706,Bottom,-0.4265846530802891,-0.7647058823529411,Bonds
2018-04-06,EEM,0.2887462361026354,0.2207829174914842,1.3078287006229663,0.6470588235294117,Top,1.1277391524978142,0.7647058823529411,Equities
2018-04-06,QQQ,0.32132835990400777,0.20227752528626028,1.5885519631964473,0.8823529411764706,Top,1.3152768424422785,0.8823529411764706,Equities
2018-04-06,EFA,0.17581236258207533,0.15595066968461066,1.1273588176160596,0.23529411764705888,Middle,0.9275768323658435,0.41176470588235303,Equities
2018-04-06,EWJ,0.2025568700358089,0.17025316995097298,1.189739198947886,0.5294117647058822,Middle,1.07217820085483,0.588235294117647,Equities
2018-04-06,GLD,0.050895713022359734,0.10287078394877562,0.4947538170575544,-0.17647058823529416,Middle,0.5450941670146732,-0.17647058823529416,Commodities
2018-04-06,LQD,0.01451868154771807,0.05060636888805061,0.2868943547369644,-0.2941176470588235,Middle,0.3465792687942619,-0.2941176470588235,Bonds
2018-04-06,SHY,-0.0023876365613237915,0.005478077313365679,-0.43585302374216583,-0.8235294117647058,Bottom,-0.44116897887555573,-0.8235294117647058,Bonds
2018-04-06,IWM,0.18505841748831608,0.15738949729959076,1.1757990251157455,0.2941176470588236,Middle,0.7606712239808748,0.17647058823529416,Equities
2018-04-06,IAU,0.05132449416182361,0.10575450821367342,0.4853173167627445,-0.23529411764705888,Middle,0.5260634681939098,-0.23529411764705888,Commodities
2018-04-06,VWO,0.23942089310000259,0.20196600518173294,1.1854514470619302,0.47058823529411775,Middle,1.0817394285302337,0.6470588235294117,Equities
2018-04-06,USO,0.1377737430315864,0.24322561784693014,0.5664442103228285,-0.05882352941176472,Middle,0.6687623949717508,0.0,Commodities
2018-04-06,SLV,-0.08220789875260748,0.1535306279780906,-0.5354495049960901,-0.9705882352941176,Bottom,-0.6365132558848633,-0.9705882352941176,Commodities
2018-04-06,DBA,-0.011746665932322986,0.08342536702865215,-0.14080448610179486,-0.7058823529411764,Bottom,-0.23556658128371405,-0.7058823529411764,Commodities
2018-04-06,UUP,-0.09857770390970333,0.06027242731028605,-1.6355356555032938,-0.9705882352941176,Bottom,-1.513824337433963,-0.9705882352941176,FX
2018-04-06,MBB,-0.0015994880163739955,0.020580015064227866,-0.0777204492505072,-0.5882352941176471,Middle,-0.014852783800401238,-0.47058823529411764,Bonds
2018-04-06,HYG,0.031219011691242304,0.04971363703128883,0.627976819953721,0.0,Middle,0.5467842137132781,-0.11764705882352944,Bonds
2018-04-06,BIL,0.008510254538454554,0.001101891415113265,7.723315039694517,0.9705882352941178,Top,6.872837034236901,0.9705882352941178,Bonds
2018-04-06,VEA,0.18594496147385509,0.15495457730673734,1.19999657129051,0.588235294117647,Middle,0.9835726680187118,0.47058823529411775,Equities
2018-04-06,PDBC,0.07735463269739351,0.1403935778421409,0.5509841253876396,-0.11764705882352944,Middle,0.6365565379260122,-0.05882352941176472,Commodities
2018-04-13,TIP,-0.007102959731179581,0.02905244594516701,-0.24448749494571168,-0.5882352941176471,Middle,-0.03516788911886502,-0.5294117647058824,Bonds
2018-04-13,SPY,0.20181763195632008,0.17420653751499116,1.1584963161267865,0.41176470588235303,Middle,1.1830768595841568,0.41176470588235303,Equities
2018-04-13,XLV,0.17183203541624414,0.20201780577357326,0.8505786643818808,0.05882352941176472,Middle,0.8860502813323519,0.05882352941176472,Equities
2018-04-13,XLU,0.004646820275014729,0.14108029028626037,0.03293741645687043,-0.3529411764705882,Middle,-0.10295720729076821,-0.6470588235294117,Equities
2018-04-13,XLP,-0.0024745373309433827,0.15985180719687794,-0.015480196153776814,-0.47058823529411764,Middle,0.12227070367065379,-0.3529411764705882,Equities
2018-04-13,XLK,0.3485185926400576,0.20750544914365543,1.6795635684669619,0.9705882352941178,Top,1.6975433608344601,0.9705882352941178,Equities
2018-04-13,XLI,0.2187977165062822,0.18930831426304148,1.1557744695896748,0.3529411764705883,Middle,1.1828614649687759,0.3529411764705883,Equities
2018-04-13,XLF,0.28134705651222425,0.21134328818579762,1.331232512408364,0.7058823529411764,Top,1.3182282540234025,0.7058823529411764,Equities
2018-04-13,XLE,0.004404308968671389,0.22448607314512808,0.019619519852458935,-0.4117647058823529,Middle,-0.004506237978288088,-0.4117647058823529,Equities
2018-04-13,XLB,0.1746167796885194,0.18592452785956554,0.9391809768123375,0.11764705882352944,Middle,1.009589711920047,0.17647058823529416,Equities
2018-04-13,VUG,0.2523535108794275,0.1793630262951277,1.4069427578914713,0.7647058823529411,Top,1.435206747059848,0.8235294117647058,Equities
2018-04-13,VTV,0.16320269116578956,0.17317966962968162,0.9423894358660788,0.17647058823529416,Middle,0.96416698810322,0.11764705882352944,Equities
2018-04-13,VNQ,-0.059029816504749144,0.1516016436040684,-0.38937451535099993,-0.7647058823529411,Bottom,-0.40532685613756475,-0.7647058823529411,REITs
2018-04-13,TLT,-0.007184627016101008,0.09545661302697382,-0.07526589084059372,-0.5294117647058824,Middle,-0.005938102294575252,-0.47058823529411764,Bonds
2018-04-13,XLY,0.23104673968578937,0.16292971952837304,1.4180760904431204,0.8235294117647058,Top,1.4050405246535833,0.7647058823529411,Equities
2018-04-13,IEF,-0.026449196064782576,0.034348464315412996,-0.7700255773273151,-0.8235294117647058,Bottom,-0.5136094150724602,-0.8823529411764706,Bonds
2018-04-13,EEM,0.28224911980393697,0.21910941375460358,1.288165190930811,0.6470588235294117,Top,1.3078287006229663,0.6470588235294117,Equities
2018-04-13,QQQ,0.3207107327184813,0.20595448842958142,1.5571922474908166,0.8823529411764706,Top,1.5885519631964473,0.8823529411764706,Equities
2018-04-13,EFA,0.17503432654105655,0.15670637407027602,1.1169572876631122,0.23529411764705888,Middle,1.1273588176160596,0.23529411764705888,Equities
2018-04-13,EWJ,0.21488824570302723,0.16761176527612748,1.282059438661811,0.588235294117647,Middle,1.189739198947886,0.5294117647058822,Equities
2018-04-13,GLD,0.016313213906133717,0.09886157382012772,0.1650106636559778,-0.2941176470588235,Middle,0.4947538170575544,-0.17647058823529416,Commodities
2018-04-13,LQD,0.0087261995458765,0.049871798997197396,0.17497262423532947,-0.17647058823529416,Middle,0.2868943547369644,-0.2941176470588235,Bonds
2018-04-13,SHY,-0.004742313294446188,0.005653834597419574,-0.8387782155159956,-0.9705882352941176,Bottom,-0.43585302374216583,-0.8235294117647058,Bonds
2018-04-13,IWM,0.1925465878193524,0.16058190579420661,1.199055316145706,0.5294117647058822,Middle,1.1757990251157455,0.2941176470588236,Equities
2018-04-13,IAU,0.01693548746833451,0.10093718837988234,0.16778243717862362,-0.23529411764705888,Middle,0.4853173167627445,-0.23529411764705888,Commodities
2018-04-13,VWO,0.2313557126142023,0.2007851383987657,1.1522551641980716,0.2941176470588236,Middle,1.1854514470619302,0.47058823529411775,Equities
2018-04-13,USO,0.12758311425815072,0.2600044041523031,0.49069597368595425,-0.05882352941176472,Middle,0.5664442103228285,-0.05882352941176472,Commodities
2018-04-13,SLV,-0.12207645519107269,0.14660631107672334,-0.8326821287194556,-0.8823529411764706,Bottom,-0.5354495049960901,-0.9705882352941176,Commodities
2018-04-13,DBA,-0.025888439965952914,0.08471496770915231,-0.3055946388935,-0.6470588235294117,Bottom,-0.14080448610179486,-0.7058823529411764,Commodities
2018-04-13,UUP,-0.08998238332843833,0.05961147571870889,-1.5094808884289643,-0.9705882352941176,Bottom,-1.6355356555032938,-0.9705882352941176,FX
2018-04-13,MBB,-0.006216466821035382,0.019574436694341554,-0.31758087949638913,-0.7058823529411764,Bottom,-0.0777204492505072,-0.5882352941176471,Bonds
2018-04-13,HYG,0.0299872860818724,0.05267067070455425,0.5693355653297102,0.0,Middle,0.627976819953721,0.0,Bonds
2018-04-13,BIL,0.00850972920140114,0.0010554432668843116,8.062706417676074,0.9705882352941178,Top,7.723315039694517,0.9705882352941178,Bonds
2018-04-13,VEA,0.18406518076469625,0.1553163958876775,1.1850981972167924,0.47058823529411775,Middle,1.19999657129051,0.588235294117647,Equities
2018-04-13,PDBC,0.06474567882563598,0.14517176818319472,0.44599359528315663,-0.11764705882352944,Middle,0.5509841253876396,-0.11764705882352944,Commodities
2018-04-20,TIP,0.0007776117441566921,0.029120192334639958,0.026703523631321734,-0.3529411764705882,Middle,-0.24448749494571168,-0.5882352941176471,Bonds
2018-04-20,SPY,0.12100397571514798,0.17402490894285697,0.6953256085591805,0.17647058823529416,Middle,1.1584963161267865,0.41176470588235303,Equities
2018-04-20,XLV,0.09778660128646655,0.2004221856635309,0.48790307800869337,-0.05882352941176472,Middle,0.8505786643818808,0.05882352941176472,Equities
2018-04-20,XLU,-0.02009326794822963,0.14048395872391367,-0.1430289132705746,-0.5294117647058824,Middle,0.03293741645687043,-0.3529411764705882,Equities
2018-04-20,XLP,-0.05001803935665139,0.1688666161916661,-0.2961985055701014,-0.7058823529411764,Bottom,-0.015480196153776814,-0.47058823529411764,Equities
2018-04-20,XLK,0.22652701419281907,0.2074441738655279,1.09199024475694,0.8823529411764706,Top,1.6795635684669619,0.9705882352941178,Equities
2018-04-20,XLI,0.13308091024621982,0.19084572448120116,0.6973219369099812,0.23529411764705888,Middle,1.1557744695896748,0.3529411764705883,Equities
2018-04-20,XLF,0.17699824502274675,0.21072529866245726,0.8399477715595269,0.3529411764705883,Middle,1.331232512408364,0.7058823529411764,Equities
2018-04-20,XLE,0.018686419002493126,0.2266404250610451,0.08244962917564234,-0.2941176470588235,Middle,0.019619519852458935,-0.4117647058823529,Equities
2018-04-20,XLB,0.09349292172693979,0.1869333598241225,0.5001403805875164,0.0,Middle,0.9391809768123375,0.11764705882352944,Equities
2018-04-20,VUG,0.1613658109067302,0.1793860799916911,0.8995447746793086,0.5294117647058822,Middle,1.4069427578914713,0.7647058823529411,Equities
2018-04-20,VTV,0.09098840789612783,0.17227772194548494,0.5281495881685732,0.05882352941176472,Middle,0.9423894358660788,0.17647058823529416,Equities
2018-04-20,VNQ,-0.10776168443532852,0.1510855245623668,-0.7132495634341557,-0.8823529411764706,Bottom,-0.38937451535099993,-0.7647058823529411,REITs
2018-04-20,TLT,-0.004765944919024712,0.09738671262341535,-0.04893834888394008,-0.47058823529411764,Middle,-0.07526589084059372,-0.5294117647058824,Bonds
2018-04-20,XLY,0.14993943695175882,0.16389711909973856,0.914838758456237,0.7058823529411764,Top,1.4180760904431204,0.8235294117647058,Equities
2018-04-20,IEF,-0.023036758546567837,0.035336028076888945,-0.6519340118374741,-0.8235294117647058,Bottom,-0.7700255773273151,-0.8235294117647058,Bonds
2018-04-20,EEM,0.2171326517048282,0.21893365564983844,0.9917737456141017,0.7647058823529411,Top,1.288165190930811,0.6470588235294117,Equities
2018-04-20,QQQ,0.20610927041360183,0.20597669432063992,1.000643646085297,0.8235294117647058,Top,1.5571922474908166,0.8823529411764706,Equities
2018-04-20,EFA,0.12590171179382947,0.15661084277935683,0.80391440055787,0.2941176470588236,Middle,1.1169572876631122,0.23529411764705888,Equities
2018-04-20,EWJ,0.14737525714137845,0.1677916693446978,0.8783228495010827,0.47058823529411775,Middle,1.282059438661811,0.588235294117647,Equities
2018-04-20,GLD,0.04333254155465727,0.09550665442453689,0.4537122760267538,-0.17647058823529416,Middle,0.1650106636559778,-0.2941176470588235,Commodities
2018-04-20,LQD,0.00024528445257154807,0.052475960814358714,0.004674225088308097,-0.4117647058823529,Middle,0.17497262423532947,-0.17647058823529416,Bonds
2018-04-20,SHY,-0.0042560574534620255,0.005704204522237581,-0.7461263769330113,-0.9705882352941176,Bottom,-0.8387782155159956,-0.9705882352941176,Bonds
2018-04-20,IWM,0.1076854468887205,0.1610429671393661,0.6686752535770769,0.11764705882352944,Middle,1.199055316145706,0.5294117647058822,Equities
2018-04-20,IAU,0.04527085083246041,0.09717955694703162,0.4658474709566292,-0.11764705882352944,Middle,0.16778243717862362,-0.23529411764705888,Commodities
2018-04-20,VWO,0.18188936049377813,0.20082672276696575,0.9057029761165696,0.6470588235294117,Top,1.1522551641980716,0.2941176470588236,Equities
2018-04-20,USO,0.2868217176044585,0.2599868267951487,1.1032163480746424,0.9705882352941178,Top,0.49069597368595425,-0.05882352941176472,Commodities
2018-04-20,SLV,-0.08460637457860698,0.14988379104163493,-0.5644798145991977,-0.7647058823529411,Bottom,-0.8326821287194556,-0.8823529411764706,Commodities
2018-04-20,DBA,-0.02177279623222339,0.08412010429368552,-0.2588298768176607,-0.5882352941176471,Middle,-0.3055946388935,-0.6470588235294117,Commodities
2018-04-20,UUP,-0.09174469288163511,0.05978822038297724,-1.5344944588408662,-0.9705882352941176,Bottom,-1.5094808884289643,-0.9705882352941176,FX
2018-04-20,MBB,-0.005541185417553551,0.01958825313290161,-0.282883082016448,-0.6470588235294117,Bottom,-0.31758087949638913,-0.7058823529411764,Bonds
2018-04-20,HYG,0.015001104691246159,0.052731396921089746,0.28448145824194004,-0.23529411764705888,Middle,0.5693355653297102,0.0,Bonds
2018-04-20,BIL,0.008620831430064424,0.0010679446411492337,8.072357964910427,0.9705882352941178,Top,8.062706417676074,0.9705882352941178,Bonds
2018-04-20,VEA,0.13422321513160762,0.1551166101612798,0.8653052370861596,0.41176470588235303,Middle,1.1850981972167924,0.47058823529411775,Equities
2018-04-20,PDBC,0.1311871663009163,0.1454602114238642,0.901876637031986,0.588235294117647,Middle,0.44599359528315663,-0.11764705882352944,Commodities
2018-04-27,TIP,0.0024218374070141824,0.02916665873203914,0.08303444797239767,-0.47058823529411764,Middle,0.026703523631321734,-0.3529411764705882,Bonds
2018-04-27,SPY,0.12640171461907435,0.17404372468070597,0.726264131906888,0.23529411764705888,Middle,0.6953256085591805,0.17647058823529416,Equities
2018-04-27,XLV,0.09458668462642406,0.19965205385608872,0.4737576338413384,-0.05882352941176472,Middle,0.48790307800869337,-0.05882352941176472,Equities
2018-04-27,XLU,0.00985365713034514,0.14670992986228987,0.06716421403509859,-0.5294117647058824,Middle,-0.1430289132705746,-0.5294117647058824,Equities
2018-04-27,XLP,-0.020163818745838835,0.16808460038068543,-0.11996232076091996,-0.6470588235294117,Bottom,-0.2961985055701014,-0.7058823529411764,Equities
2018-04-27,XLK,0.220504103432972,0.20562670859612364,1.072351470966106,0.8235294117647058,Top,1.09199024475694,0.8823529411764706,Equities
2018-04-27,XLI,0.14100276403181256,0.1963900680937955,0.7179729881475978,0.17647058823529416,Middle,0.6973219369099812,0.23529411764705888,Equities
2018-04-27,XLF,0.19088657601171644,0.211009675437968,0.9046342335512132,0.5294117647058822,Middle,0.8399477715595269,0.3529411764705883,Equities
2018-04-27,XLE,0.027693061912734684,0.22621449757501225,0.12241948332047871,-0.4117647058823529,Middle,0.08244962917564234,-0.2941176470588235,Equities
2018-04-27,XLB,0.09323083783419617,0.18919003161180156,0.4927893771142035,0.0,Middle,0.5001403805875164,0.0,Equities
2018-04-27,VUG,0.1535034575929055,0.17939183612436796,0.8556880898776538,0.41176470588235303,Middle,0.8995447746793086,0.5294117647058822,Equities
2018-04-27,VTV,0.10889925356836572,0.17223858077958518,0.6322581913730745,0.05882352941176472,Middle,0.5281495881685732,0.05882352941176472,Equities
2018-04-27,VNQ,-0.046663369921435494,0.15757360427816797,-0.2961369712598544,-0.7058823529411764,Bottom,-0.7132495634341557,-0.8823529411764706,REITs
2018-04-27,TLT,0.019380587921739245,0.09736714503667024,0.1990464844629075,-0.3529411764705882,Middle,-0.04893834888394008,-0.47058823529411764,Bonds
2018-04-27,XLY,0.13931385722885437,0.16386481429700067,0.8501755415067426,0.3529411764705883,Middle,0.914838758456237,0.7058823529411764,Equities
2018-04-27,IEF,-0.015521155496286188,0.035389204006188536,-0.43858447603319906,-0.8235294117647058,Bottom,-0.6519340118374741,-0.8235294117647058,Bonds
2018-04-27,EEM,0.22912494399726469,0.21886578695621842,1.0468741925529845,0.7647058823529411,Top,0.9917737456141017,0.7647058823529411,Equities
2018-04-27,QQQ,0.18770377770333657,0.2051254716700031,0.9150681101433673,0.588235294117647,Middle,1.000643646085297,0.8235294117647058,Equities
2018-04-27,EFA,0.12161548248543141,0.15656237130269107,0.7767861554057914,0.2941176470588236,Middle,0.80391440055787,0.2941176470588236,Equities
2018-04-27,EWJ,0.18541014901498198,0.166663859351344,1.112479632576604,0.9705882352941178,Top,0.8783228495010827,0.47058823529411775,Equities
2018-04-27,GLD,0.04156665075761712,0.0961076064406908,0.4325011546642608,-0.17647058823529416,Middle,0.4537122760267538,-0.17647058823529416,Commodities
2018-04-27,LQD,0.015447534289665832,0.052476100543317784,0.2943727550204356,-0.2941176470588235,Middle,0.004674225088308097,-0.4117647058823529,Bonds
2018-04-27,SHY,-0.002716452013352688,0.005756315225213219,-0.47190814037674045,-0.8823529411764706,Bottom,-0.7461263769330113,-0.9705882352941176,Bonds
2018-04-27,IWM,0.10591479948600901,0.16131668477371597,0.6565644442456716,0.11764705882352944,Middle,0.6686752535770769,0.11764705882352944,Equities
2018-04-27,IAU,0.042588001839865,0.09771986310305769,0.4358172482799191,-0.11764705882352944,Middle,0.4658474709566292,-0.11764705882352944,Commodities
2018-04-27,VWO,0.1936013208545364,0.20089260672245282,0.9637055539928862,0.6470588235294117,Top,0.9057029761165696,0.6470588235294117,Equities
2018-04-27,USO,0.27832035597384763,0.25718963993876603,1.0821600591692286,0.8823529411764706,Top,1.1032163480746424,0.9705882352941178,Commodities
2018-04-27,SLV,-0.05460119210465286,0.1574503653917522,-0.34678352107217825,-0.7647058823529411,Bottom,-0.5644798145991977,-0.7647058823529411,Commodities
2018-04-27,DBA,-0.04711244389810065,0.08614151442203002,-0.5469191505884649,-0.9705882352941176,Bottom,-0.2588298768176607,-0.5882352941176471,Commodities
2018-04-27,UUP,-0.07578224830810387,0.05955214571481634,-1.272535983354997,-0.9705882352941176,Bottom,-1.5344944588408662,-0.9705882352941176,FX
2018-04-27,MBB,-0.0011832233011417337,0.019654172655433306,-0.06020214240942048,-0.5882352941176471,Middle,-0.282883082016448,-0.6470588235294117,Bonds
2018-04-27,HYG,0.017565735367748303,0.05266493874694678,0.33353756380788857,-0.23529411764705888,Middle,0.28448145824194004,-0.23529411764705888,Bonds
2018-04-27,BIL,0.008840708880386128,0.001111826964768226,7.9515150833107215,0.9705882352941178,Top,8.072357964910427,0.9705882352941178,Bonds
2018-04-27,VEA,0.1342343834118973,0.15505750724555095,0.865707090204424,0.47058823529411775,Middle,0.8653052370861596,0.41176470588235303,Equities
2018-04-27,PDBC,0.14042749757495976,0.14378300130174795,0.9766627230172625,0.7058823529411764,Top,0.901876637031986,0.588235294117647,Commodities
2018-05-04,TIP,0.012026856708332812,0.02771787504793209,0.433902551603792,-0.11764705882352944,Middle,0.08303444797239767,-0.47058823529411764,Bonds
2018-05-04,SPY,0.10420678456615473,0.1741100789668885,0.5985109258722026,0.17647058823529416,Middle,0.726264131906888,0.23529411764705888,Equities
2018-05-04,XLV,0.06750211105806625,0.2044610405991892,0.33014656904927214,-0.3529411764705882,Middle,0.4737576338413384,-0.05882352941176472,Equities
2018-05-04,XLU,0.007071093021681074,0.14657563146164088,0.048241941386632146,-0.5294117647058824,Middle,0.06716421403509859,-0.5294117647058824,Equities
2018-05-04,XLP,-0.02478042988659568,0.1704693860612948,-0.14536586573782526,-0.7058823529411764,Bottom,-0.11996232076091996,-0.6470588235294117,Equities
