Date,SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,HYG,LQD,GLD,PDBC,DBA,TLT
2015-08-28,0.07434014633714814,0.049481268508747935,0.06994514009762264,-0.06309931699635203,-0.06241464525301831,-0.04371297550216623,0.055721818793550586,0.05650087730322019,-0.1890703176034786,-0.14970072646298394,-0.0645685956294027,0.0,-0.06519311431491306,0.05625105719739561
2015-09-04,0.07027485393315852,0.04803851087847169,0.06826729290987174,0.05836984855969629,-0.057957951062029535,-0.04260261317157868,0.04804371038558695,0.05459617671565943,-0.19493953618921492,-0.16073822483255984,-0.06887979505787047,0.0,-0.06611678239738003,0.06117470390692189
2015-09-11,0.06884082265529956,0.047449387533995364,-0.06772153014840608,0.05639306756781028,0.05609820810033879,-0.04142308864077902,0.0481007843698128,0.055176227938423875,-0.19371704629487896,-0.1648665530130229,-0.06932225001285688,0.0,-0.06725274648216335,0.06363828724221207
2015-09-18,0.06979223826660026,0.047153402046618255,-0.06867524253280237,0.05869485984192089,0.05830520401405185,-0.041488526178268495,0.04711408129503609,0.05885128860582513,-0.18368679325466622,-0.16722633097722273,-0.06579383413318382,0.0,-0.06664028740925147,0.06657791144455244
2015-09-25,-0.07318693955100737,0.04887522733971982,-0.06774184930683881,-0.05942090594182531,-0.05909534940183237,-0.04192373190206445,0.04829671219415598,0.0627491048244917,-0.16329647233241829,0.17150477073835127,-0.06838136000389397,0.0,-0.06701925636552304,0.06850832009787763
2015-10-02,-0.07333333684309586,0.049287632577343345,-0.06958300030478731,-0.058957217794600246,-0.05863966872878182,-0.043147161559502815,0.048799121027792866,-0.06305883973057623,0.15907430370624576,0.1714674243339265,-0.06910047428809386,0.0,-0.06942974696840902,0.06612207213684443
2015-10-09,-0.07442905250853632,0.05267590256048772,0.06559411799754472,-0.05849680052673412,-0.058333742736825525,-0.04427331815029969,0.050335044385404315,-0.06546032913249379,0.13129196911123817,0.18328976405505787,-0.07247117385174467,0.0,-0.07365649792318622,0.06969228706044683
2015-10-16,-0.07464061554123078,0.05302198709288218,0.06601586156941004,-0.05868360198306438,-0.05845238724711848,-0.04422738806119236,0.050378573022314355,-0.0654157767492536,0.1315632623313225,0.18183530315915558,-0.07175979341625717,0.0,-0.07395236635532246,0.07005308347147614
2015-10-23,0.07371503199125402,0.05269474754649253,0.06616683294189689,-0.05912356337982119,-0.058996936812678834,-0.044964584348266924,-0.05050169248594765,-0.06513817364572128,0.129893101956124,0.1814607994395698,-0.07300604499611135,0.0,-0.07366546926307367,0.07067302119304199
2015-10-30,-0.0712608562550288,0.05123863015629407,-0.06658728160707683,-0.0567523830173827,-0.05665773835935713,-0.04224962320363827,0.04908477745535204,-0.06585791603304927,0.12539533974751532,0.20056855819139996,-0.06907861130996527,0.0,-0.07131522647249154,0.07395305819144884
2015-11-06,-0.07286971735209437,0.05252342297968458,-0.06460781842940695,-0.05850255422779568,-0.05839494149068834,-0.042942243930398735,-0.05051545369323976,0.06627404985970538,-0.12856846881195147,0.19522708848022874,0.06427178789872372,0.0,-0.07240033814743876,0.07290211469864341
2015-11-13,-0.06935016867521333,0.05052059590809996,-0.061284938559759056,-0.05886828128467494,-0.05889795023920163,-0.042632400617248656,0.05142896545120288,0.06613883302845198,-0.12508929295048019,0.19762872806169962,-0.06952113006188013,0.0,-0.07433292519643572,0.07430578996565187
2015-11-20,-0.0664586738965178,0.04906750653304381,-0.06063768633361033,-0.05760923675252302,-0.057805538102232344,-0.041010734032642465,0.05155339160080789,0.06357867772553255,-0.1268095176923987,0.2033928051602437,-0.07101121484442208,0.0,-0.07543693361626524,0.07562808370976008
2015-11-27,0.06647335605378979,0.048931381882215345,-0.05900792984600729,-0.057984210111113876,-0.058225302425992456,-0.04095518323963806,0.05161393436809193,0.06358115570645875,-0.12600077613467237,0.2036250714388536,-0.07037520818799885,0.0,-0.07627695441529263,0.076949536189875
2015-12-04,0.06388402955202549,0.046989644546877485,-0.05655363352719729,-0.05588472392972133,-0.056175103052752834,-0.03941004178702996,0.04952007329570116,0.0623502861432653,-0.12270151801710255,0.22554339447928917,-0.06485120140678124,0.0,-0.07346749168905545,0.08266885857320068
2015-12-11,0.06298829566849048,0.04736903519425999,0.05499801148408072,-0.05550658123324759,-0.0558682894239954,-0.03872647854145351,0.050450124953062156,0.064159743487532,-0.10729693340964361,-0.2360940913434179,-0.06821456093537123,0.0,-0.07557566797469427,-0.08275218635075117
2015-12-18,0.06323023725133942,0.04747795369444789,-0.055682794586757615,-0.05542535718538359,-0.05576928024473124,-0.03769423321554311,0.05038413911481201,0.06405878826586231,-0.10789798409349986,-0.2344305393777921,-0.06952432634202325,0.0,-0.07559996804669278,-0.08282439858111468
2015-12-25,0.05903891830249041,0.045279296498981464,-0.051681505395522485,-0.05231411562635773,-0.052587812448727685,-0.03584769825632777,0.049313805621447056,0.06340200967101925,-0.09946411206197837,-0.2546327468689018,-0.0676414070503322,0.0,-0.0818841915388989,-0.08691238065901498
2016-01-01,0.058603657762514944,0.04495978516557833,0.051640184923930105,-0.05258789975709884,-0.05259821954620216,-0.03542053610100876,0.04900388675242369,0.06277033877131875,-0.09853311967653779,0.2563095968339587,-0.06652238896766087,0.0,-0.08586727249009857,-0.08518311325166843
2016-01-08,0.05489410789287564,0.04258587593140005,-0.0471722607231466,0.04991054187322212,0.049897886365156616,-0.034837088370426685,0.04817207950616661,0.06445156825258358,-0.10250488451391229,-0.2671958804928747,-0.06388233675125546,0.0,-0.08788568998124649,-0.08660979934573325
2016-01-15,0.05571669155336392,0.044828442068398894,-0.046812678607711475,-0.049858150324161625,-0.04977716878110553,-0.034631630770254274,0.04888149187711982,-0.06316853929235879,-0.09973427122388437,0.2653105345138572,-0.06508119310203503,0.0,-0.08850538234590041,0.0876938255398486
2016-01-22,0.05491648838938673,0.04359150089898041,-0.046451176213367924,-0.048380691177246124,-0.04845537505828677,-0.03394824338753047,0.04814127649812205,0.0620260825049803,-0.09771978781809332,0.2584931404670843,-0.06648607044329222,0.0,-0.10226451373041945,0.08912565341320995
2016-01-29,0.054899965104531226,0.04385997243061885,-0.046495905481469785,-0.048388690033468476,-0.04847179916266318,-0.033118892941874624,0.04816099273729262,0.06253874046848808,-0.09867122585760703,-0.2575861347614541,-0.06587039847193304,0.0,-0.103357358144376,-0.08857992440422305
2016-02-05,0.054796164885432444,0.04227471489408322,-0.04594426725440771,-0.048576411941042945,-0.04872528659942433,-0.033748997378708186,0.04699007602766966,0.06276190803372499,-0.09838231329670542,-0.2603946245124529,-0.06095878326968267,0.0,-0.10548449394353711,-0.09096195796312848
2016-02-12,-0.05559334666768109,0.042781691060389405,-0.046548077276390105,-0.04859705179926833,-0.04871980602379432,-0.03411069053784004,-0.045726042945840824,0.060054901007294666,-0.09922413267434622,0.2659857704621656,0.05708315348484834,0.0,-0.10607090512835833,0.08950443093178266
2016-02-19,-0.057645147748378,0.04478391523042525,-0.04475681594843148,-0.04989768130095678,-0.05055693956020044,-0.03497886791030221,-0.047789017936498514,0.055401436485239215,-0.09525267086285813,0.26318228997156135,0.058052032970393436,0.0,-0.10857184718336126,0.089131336891394
2016-02-26,-0.05741760549725399,0.04557570686729779,-0.044085602657974156,-0.050222837272478456,-0.051009893050838445,-0.03537490530210225,-0.048757468638998394,0.05669437913703134,-0.09251645197977133,0.2522850464801249,0.059427524295035734,0.0,-0.10736298833071753,0.09926959049037555
2016-03-04,-0.05825422203368767,0.04613348046925219,-0.04253534215637393,-0.049833441041896756,-0.05021638620029616,-0.032733886194561024,-0.05177947597103286,0.05937073754810926,-0.08655185214801434,0.26467107586384814,0.05835249367068091,0.0,-0.10269107673268334,0.09687652996956338
2016-03-11,-0.0600038354891749,-0.04808801941347035,-0.04372849644754515,-0.051793490834889364,-0.05215675720597797,-0.03390622392465109,-0.05347801843114675,0.06112652013328576,-0.08673089088390563,0.24884347735458787,0.059687029410799286,0.0,-0.10148392944561405,0.09897331102495169
2016-03-18,-0.06069123746230475,-0.04871731299650006,-0.04425840582791104,-0.052717585314933084,-0.053046237004032895,-0.0342254940229795,-0.05484210546181513,0.06297409155442735,-0.08830791514410595,0.2357728967137059,0.061941660171715235,0.0,-0.10302855447530422,0.0994765038502648
2016-03-25,-0.06062396989224077,-0.04905316634415694,-0.044606788548578254,-0.05251744794182424,-0.05278876925926454,-0.03438295609145006,-0.05443028989458087,0.06185475906902127,-0.08947157351020604,0.23792468893564236,0.05925403561553286,0.0,-0.10382682785256529,0.09926472704493638
2016-04-01,-0.060530572667533186,-0.04858124265465168,-0.043749578839464016,-0.05323756795190181,-0.053485428500557486,-0.03498947655669909,-0.05418203488218112,0.060489586481597885,-0.09142621223152489,0.23119115823258796,0.05975804375111198,0.0,-0.10312565754359132,0.10525343970659763
2016-04-08,-0.06022916291268496,-0.04735896887007998,-0.04391993520169756,-0.054800238164799814,-0.05503049345422732,-0.035045804817491706,-0.05444784824671886,0.060218731659957725,-0.09716867129670766,0.2243921208865988,0.0581062395427776,0.0,-0.1025977129546976,0.10668407199156037
2016-04-15,0.06025937163707967,0.0476404998963605,-0.04333345703745943,-0.05323995283682835,-0.05374688568773973,-0.034688353518302156,-0.05228791818339359,0.06080713797796922,-0.09641430149602406,0.22925763545098835,0.058667697619152435,0.0,-0.10119594421359096,0.10846084444511155
2016-04-22,0.061690190405527194,-0.049987518606966,-0.04358169820439467,-0.053292065574401845,-0.053865158244723946,-0.03502338805187962,-0.05172643964535747,0.060478675059629665,-0.09661456796567873,0.2314236507231727,0.05948072932394424,0.0,-0.10243778496582576,0.10039813322849818
2016-04-29,0.06174412611036484,-0.04940873695710984,-0.0437572632558906,-0.053532775010025,-0.05427337844242407,-0.03613982436915344,-0.04743820084931101,0.06126988764924108,-0.09721045175707686,0.23969222078372096,0.05698306035222656,0.0,-0.09736802252239914,0.10118205194105645
2016-05-06,0.05909801662662535,0.0,-0.042589956438829145,-0.05066707432245778,-0.05128294564269579,-0.03382062295477315,-0.04516256420033705,0.05595674755466287,-0.09209012152863039,0.25556617018853967,0.059971205971811915,-0.04830623736568499,-0.0976693674577559,0.107818969747196
2016-05-13,0.058679676510692724,0.04669609872366658,-0.04154286611861549,-0.04865167072826671,-0.04916076967709576,-0.03268641511798299,-0.042592445912452176,0.05352734660267854,-0.0898360814289503,0.24110194401729332,0.05610506549112921,-0.04676655236153375,-0.09216505133224746,0.10048801597739489
2016-05-20,0.0624046332534692,0.04981927652451492,-0.04257202597447488,-0.05048229085086667,-0.050847909320601584,-0.03410292253049871,-0.043655194835137086,0.05436908375776097,-0.09109390360745173,0.22588652375274434,0.05603141667726625,-0.04734938655743899,-0.09417064780037435,0.09721478455740025
2016-05-27,0.06437934351586348,-0.05071481217112819,-0.04436674920326968,-0.052362940683825875,-0.05303047291694924,-0.03621022360417396,0.0,0.05692520414251777,-0.09598735342342356,0.2385659271379039,0.05700808807982386,-0.0498976377394043,-0.0982383308073092,0.10231291657440687
2016-06-03,0.06295078803582126,-0.049683019319222956,-0.04344941578619308,-0.0512111274738059,-0.05182784679332958,-0.03511923176398848,-0.045078217640613004,0.05598984979359423,0.09388628552525911,0.22136507441976366,0.05567070929091794,-0.048754265654897475,0.09077428615701381,0.09423988234557953
2016-06-10,0.0647105944577054,-0.04942374042855311,-0.044148603363949254,-0.050933016823300675,-0.051861655700501746,-0.03632278792603164,-0.044223672130377756,0.05462574601638903,-0.10934051613734415,0.21241422089639853,0.053173565587713446,-0.04908572575708421,-0.08517103425189704,0.09456512052275386
2016-06-17,0.06965049910943769,-0.053077910190376824,-0.04753266227549681,-0.05505227666714074,-0.05601226015649517,-0.04000483289809655,-0.04770901370076853,0.05959968903964418,0.11660169642722973,0.23901525662728737,0.05808666041005965,-0.05430401401330683,0.0,0.10335322848466007
2016-06-24,0.06576330040796088,-0.04943515917474291,-0.04457613427916728,-0.050835777709849435,-0.05166360079849904,-0.037180084480882836,-0.044102567775144395,0.055337894612532135,0.11096630273192529,0.22039225338013071,0.053423455822000476,-0.049411304295999714,-0.06968414049121459,0.0972280240399505
2016-07-01,0.06587516387973501,-0.049824322116143294,-0.04634050277822762,-0.05074892512411202,-0.05159805636530851,-0.03728135088643109,-0.046073591784535406,0.05476049023780534,0.11185696957770237,0.21147476015415828,0.057011371039188734,-0.05054366494551891,-0.07239079168363678,0.09422003942749686
2016-07-08,0.07745326660096447,-0.054533417773044345,-0.05236697546320993,-0.05465345176632663,-0.055815095267935544,-0.04030923400058181,-0.046977101836044144,0.053733368870031044,0.10828225371260994,0.19477502994736867,0.055849976242759544,-0.048038680674434904,0.06791919565459127,0.08929295219009781
2016-07-15,0.08058231187553773,-0.05633912359301752,0.054684379385486044,-0.054748546180974494,-0.05601611335698676,-0.04162899896122108,-0.04659228629651752,0.05529128771279445,-0.11807692995470802,0.18174195263885534,0.053790542721046206,-0.05535522727177762,0.06761518243498324,0.07753711761609414
2016-07-22,0.08056428230093501,-0.05705410410697477,-0.0543837636857246,-0.055208556756735326,-0.05636836551969574,-0.04167593270963466,-0.046332062381895814,0.05472213792644615,-0.118323479467458,0.18674268454021836,0.053191384453588335,0.05412364529478638,0.06393609846739828,0.0773735023885087
2016-07-29,-0.08146093174862233,-0.05698376316718331,-0.05468146788019579,-0.05541149820095773,-0.056456984067013896,-0.042890281542567237,-0.0465246430489122,0.05486889197498613,0.11517758927580113,0.18727105082151163,0.05322895254659886,0.05399925242384446,0.0641195517596903,0.07692514154211515
2016-08-05,0.08800949831453307,-0.06669556003671162,-0.06003348647696526,-0.05548779077277139,-0.05641367346094051,-0.04180049376094599,-0.04827946865706351,0.05221598245029527,-0.12249805607092866,0.17013108654659045,0.05435784725797723,0.052754213934402876,0.06095567433550387,0.07036716792437028
2016-08-12,0.09242920080976567,-0.06911081799714276,0.0,-0.059663806557633335,-0.060731010188928514,-0.04415946301971751,-0.05520881543122568,0.059988224851996064,0.13170168065892057,0.1731749432637993,0.062750534760189,-0.054408152512641375,-0.06299526750923025,0.07367808243880995
2016-08-19,0.09046698545755819,-0.06768806696230173,0.06190937418801755,-0.056957369060626296,-0.057871031312967655,0.041483295381376656,-0.05338796330886863,0.056765083785583544,-0.12278460020963247,-0.15762313671123898,0.058299283078431616,-0.04903910500179019,-0.05816007484467238,0.06756463069693415
2016-08-26,0.08994024095443572,-0.06752177413863647,0.06273164672670994,-0.05626613883518411,-0.05707506776930191,0.04035745736836839,-0.0533539766609823,0.05665168593196554,-0.12840426571509977,-0.1583804839732241,0.057096668486017764,-0.04791743258346267,-0.05705980412993039,0.06724335672668084
2016-09-02,0.09717708272573873,0.0,0.06903258052152038,-0.06117017131992287,-0.06312813630859732,0.05127234980151197,-0.05664459273623522,0.05967672216236743,-0.14757425191076193,0.1593669858584548,0.05959679798357219,-0.04860108802824474,-0.05801789949133286,0.06874134115173958
2016-09-09,0.08659078929239256,0.06361342996039639,0.06242943360749039,-0.05888348526312912,-0.0608659647598618,0.04857465585135302,-0.054329629664483195,0.05315132785223148,-0.1377653154483252,-0.14616518487630972,0.05809287566146945,-0.04756105018904804,-0.057696426576150414,0.06428043099735913
2016-09-16,0.0875563152416532,0.06114543254203501,0.06255749405253866,-0.057582548341339655,-0.05948187885507991,0.04916884701133472,-0.05318752641568374,0.05381118890640955,-0.13740069629579543,-0.15139049520110406,0.05721407821476908,-0.046997826391768444,-0.05817544736823401,0.06433022516225455
2016-09-23,0.08718397750191985,0.06104885118813477,0.06344990059397801,-0.05642581418738272,-0.058379295448697306,0.04922369482673904,-0.04957337230112727,0.05091633619536831,-0.14682362290194226,-0.14819810226566724,0.05934006313506401,-0.04744253924881642,-0.058469699891852966,0.06352473031330967
2016-09-30,0.0888596816120433,0.06265064858568767,0.06665260317946861,-0.0555388160180575,-0.057504814510693544,0.04931363885883112,-0.049714688821687905,0.05102173865234619,0.14454616438012843,-0.15055305480800862,0.057301291894362505,-0.04695828983811104,-0.0565174813116004,0.06286708752897315
2016-10-07,0.09154391006225839,0.0643455280029339,0.06888685004964393,-0.055864552296095354,-0.057624596745897746,0.051583741569311704,0.05040393471797366,0.04614398451687352,0.1464748445967992,-0.14902433357971123,0.051892667353592825,-0.047601851041575056,-0.05742460241442993,-0.06118460305290368
2016-10-14,0.09172893241819215,0.06348823707080706,0.06905607113897597,-0.05738138869449225,0.0590228854658447,0.05254437476523752,0.05260648405586984,-0.045536829808287806,0.14657344993675017,-0.1461781797229752,0.05143134607043864,-0.047784292409220636,-0.057244937954752606,-0.05942259048815548
2016-10-21,0.09511731135380064,0.06706068283321497,0.0722714830314337,-0.06063093637044083,-0.062120368652189,0.05382748910964874,-0.05692800700034005,0.0,0.1549238346583148,-0.14949791817444594,0.05294245163596465,-0.05151087730723538,-0.05916996307539397,-0.06399867679757734
2016-10-28,0.09721137392925691,0.07240805035743095,0.06978480446433996,-0.061901802768181476,-0.0628932136557501,0.05310578836294794,0.07792704263172484,0.04572604528653485,0.14407774660125697,-0.14073070238386445,0.05947534598926642,-0.0541646586907139,-0.06059342487873124,0.0
2016-11-04,0.09307308188041803,0.06746422712321913,0.06941706277802355,-0.06206348591124461,-0.06342806514848608,0.057059174472969355,0.07544425245141735,0.04921796241863236,0.14628961113846262,-0.1423059700080246,0.05843592281355521,-0.05464077205655593,-0.061160411798991184,0.0
2016-11-11,0.08327913066781527,0.068581844162369,0.04700724531381722,-0.06403968143994841,0.06572612450549777,0.055922245805991276,0.07786581342279232,-0.05104168634288334,0.1350658140150323,0.12739624596454704,-0.05209866995322031,0.056793141870125234,-0.06416695767565873,-0.05101539886030185
2016-11-18,0.08821163013503498,0.07270384829988365,0.04930929874322375,-0.06731538522645081,-0.06970264294888642,0.059590191847681405,0.08283597019274341,0.0,0.13861155474926257,-0.133263160339984,-0.05542427006625993,0.060078123869782556,-0.06839229568449039,-0.05456162789631614
2016-11-25,0.08994792458666802,0.07650975817499839,0.04954332609861175,-0.06839972378776465,-0.07021996131250866,0.06012319756952156,0.082116153599698,0.0,0.13395290517339076,0.13206567289264912,-0.05631311187928438,0.05844803862129011,-0.06836175416041541,-0.05399847214319937
2016-12-02,0.08804189855592501,0.07143409728809468,0.0,-0.06770645989042096,-0.06957894151716264,0.06080034280551863,0.08128228346915936,-0.05519292877553228,0.13252854643119164,0.13590349536082558,0.05783306033485666,0.05494663072440701,-0.06933319130338099,-0.05541812354352469
2016-12-09,-0.0794155286891938,0.06632820007193156,-0.04330016554323425,-0.06407307298315001,-0.06584792852112357,0.058111684511370144,0.07418253182472583,-0.0504104778674343,0.12547055789762393,0.13310706319122875,0.05763395353881955,0.05453212885821323,-0.07359760303527614,-0.05398910346667498
2016-12-16,0.08559354778780286,0.07277162852706515,0.045757861565395755,-0.0679194288855047,-0.06980369832220863,0.05882447186092599,0.07748022577139556,-0.05342574018212576,0.13435412964004995,-0.14006769663244886,-0.0615258010468521,0.0,-0.07514755656814918,-0.05732821321007548
2016-12-23,0.08198988478796568,0.07030943015572323,0.04275385684128963,-0.0668926160809013,-0.06893726312784795,0.05408575629247332,0.07152944719763094,-0.04925914965710901,0.1225051284112639,-0.12665229339481304,-0.05801206428033832,0.053749802224245614,-0.0808808545101212,-0.05244245303827684
2016-12-30,0.08944721046515235,0.0749429426004447,0.04357907112295752,-0.07536989280353376,0.0,0.06381217215635411,0.07065412046764849,-0.05329435073323307,0.1331100878264489,-0.13901389955977234,-0.05944878590267015,0.056636255047889085,-0.08360622533431987,-0.05708498597957541
2017-01-06,0.0820861901181166,0.06751161715655728,0.040494793445985215,-0.0683995116776084,-0.07059945879922372,0.05713825156073673,0.06185640992160139,-0.0487247624332924,0.12630863252912172,-0.13319074687867613,-0.054655661376260226,0.05755430623807941,-0.07776936599694408,-0.053710291867796744
2017-01-13,0.09355205156839626,0.07606869741298876,0.045885093855627106,-0.08170704042221084,0.08451161338809504,0.06705528314224929,0.07179320049231486,-0.05401709876462939,0.0,-0.15317870411126816,-0.060818905724879566,0.06458274351894615,-0.0838238685488071,-0.06300569904958732
2017-01-20,0.08746641108902514,0.0719343380211339,0.04247413953530023,0.0,0.07872286168835603,-0.06269741993552436,0.06664996196955128,-0.05118412541644731,0.13294383804779142,-0.14326177810593785,-0.05650388369599099,0.06265996197814658,-0.08457915064683807,-0.05892212986995681
2017-01-27,0.08650744620772162,0.07051884360750144,0.042165146082045996,-0.07696769568259958,0.0,-0.060124829922470764,0.06710480271395215,-0.05101294395702089,0.1359742239193009,-0.14434617173875622,-0.057675428869976356,0.06386039771988536,-0.08311131175240001,-0.06063075782636879
2017-02-03,0.07959819508314543,0.06525100144601331,0.03880294589573484,-0.07106609461372364,-0.07378781702211243,-0.0555268737651085,0.061699857214976755,0.04757079331528387,0.1256059364276726,-0.13577520905843835,-0.051258801316597664,0.0586279967318423,-0.07865601245080511,-0.05677246565854523
2017-02-10,0.08427145954526598,0.06889661815677886,0.04132703007421005,0.0,0.0811579054614184,0.05932212484522342,0.06686278218169966,-0.05022732529039067,0.1356865262938972,-0.15017819467010055,-0.05392722744983982,0.06299972097758093,-0.08468540616779485,-0.06045767888579949
2017-02-17,0.08794426201841703,0.07190965275722508,0.04383019603800242,-0.08213249172272813,0.08600109734727154,0.06286382648775692,0.07086432233050036,-0.0539709187330068,0.0,-0.15889971819535328,-0.05731911036889425,0.06955982682858781,-0.09048717490762175,-0.06421740226463472
2017-02-24,0.08879330607062463,0.0723903680773727,0.04382660707160773,-0.08277071174969299,0.08678506231639703,0.06522183198483501,0.07127816555807237,-0.05321812519006386,0.0,-0.1539321875423105,-0.05681400957746325,0.07089282574945054,-0.09100620744930918,-0.06307059166280028
2017-03-03,0.08283284698913856,0.06760747333341136,0.040950628035415486,0.0,0.08284379387737019,0.06144328775135448,0.06793546757081331,-0.04982656779602593,-0.13599164642377456,-0.14187677114891928,-0.05253395078741599,0.07158830511914803,-0.08620281596984267,-0.05836644519737003
2017-03-10,0.09070207661906626,0.07275938227375517,0.04159775804308149,0.0,0.08562799406024114,0.0629868797083178,0.06906209913322157,-0.04902123374357353,-0.12863959765773123,-0.14235352066095566,-0.05188918180132027,0.06218744696338613,-0.08401510114542753,-0.059157728189922196
2017-03-17,0.09512401545648289,0.08029284282594155,0.043467630891809085,0.08732790709443664,0.09171041018534815,0.062020750298483605,0.07509124121737704,-0.050240695983692164,0.0,-0.14641032472424625,-0.05354158198585273,0.06615073866949162,-0.087423907584865,-0.06119795308197336
2017-03-24,0.08912873976391253,0.07654636554925973,0.041355550634421555,0.09241418396289125,0.09809182432409684,0.06137522685690295,0.08688779358949583,-0.05212129029799961,0.0,-0.14283227000104823,-0.05211711823327409,-0.06405548266064616,-0.08446789407365259,-0.05860626005239866
2017-03-31,0.0784424708903865,0.06698994832880564,0.03618049638976232,0.08170488901623853,0.08661189460907727,0.05347750008858625,0.07673174032738951,-0.04648251604621026,-0.11270352357817852,-0.12612982620174873,-0.04630604675662858,-0.05797400883362063,-0.07837848149094909,-0.0518866574424182
2017-04-07,0.08758585333140344,0.07418733713152527,0.04000514378817163,0.0910660228164288,0.09737646497886902,0.05936129270400613,0.08486540657388644,-0.05907730674369974,0.0,-0.14079937157324543,-0.05662011809638667,-0.0641623604292337,-0.08612371369612214,-0.05876960813702151
2017-04-14,0.0772058068454767,0.06584235830384644,0.03581907475044758,0.08438541013493736,0.0899922636739222,0.053699052802571166,0.07543247687435224,-0.05264417147815063,-0.11148227666455572,-0.12022540107557705,-0.04874064242356105,-0.05684915482216249,-0.07663004370429984,-0.05105186644613954
2017-04-21,0.0772522252949036,0.06534771887351588,0.03553793737998116,0.08502861498954932,0.09090120651128823,0.0548789783746021,0.07624933428174224,-0.052672404037063136,-0.1122411042404941,-0.12280217563912592,-0.049206527083168826,-0.05208566725684974,-0.07393658541374676,-0.05185952062396884
2017-04-28,0.07723832470946747,0.06402431464642959,0.03634549620746972,0.07855653977487592,0.0859676888810322,0.05537229651005427,0.07579250477016373,-0.05448793263239249,-0.11740747927668599,-0.12969346078229077,-0.04878839738166396,-0.05196537466233732,-0.07167340661147442,-0.05268678315366208
2017-05-05,0.08075776808595544,0.07015355662665992,0.035841621071591494,0.07780808439079707,0.08718047898824621,0.05618163948312036,0.07538676391557288,-0.05435549909963271,-0.11865873476014038,-0.1256032331567368,-0.046540440143278725,-0.05135882240633363,-0.06862637221396786,-0.0515469856579665
2017-05-12,0.08506650282979614,0.06331873642357601,0.04471626961369033,0.06814881412404451,0.07680640776192171,0.056191980060972715,-0.06626590386998896,-0.04766236318346702,-0.12214057811575608,-0.13851870427251162,-0.049998066768948725,-0.04627002803948817,-0.06127176461168021,-0.07362388032415779
2017-05-19,0.08691915701077241,0.06409825280462028,0.04712364176813333,0.07367118547004207,0.081572299038851,0.05692868972350991,-0.06732504644502384,-0.04864328161584136,0.132072828583289,-0.15504031300968965,-0.05073732241589894,0.0,-0.06275659598367332,-0.07311138613065499
2017-05-26,0.08808617885451783,0.06317862019089392,0.048969130452279394,0.07438088372719438,0.08262416803668195,0.058265383056248884,0.0,0.04991380933056939,-0.14129229432339105,-0.15687408648524506,-0.053472335863480325,-0.047260722625145586,-0.06153858268920674,-0.07414380436514571
2017-06-02,0.08390094347661578,0.06652795609494769,0.046848375527769666,0.06860208151325015,0.07585256886224942,0.05465657477091159,0.05818302124831498,-0.046325038380225496,-0.13132987241311478,-0.14209251640054213,-0.04977634115197739,-0.045862483815206634,-0.0630341749827529,-0.06700805136212139
2017-06-09,0.09452274374256604,0.06041832465345601,0.05613687965036037,0.07000455893785405,0.07683628768290379,0.05353587506013835,0.058455590540543605,-0.04870651399025029,-0.13125145652170914,-0.13340080690697492,-0.04804564455455937,-0.0435244238612924,-0.0592081554747812,-0.06595273842261055
2017-06-16,0.10685750734600089,0.06598129465022906,0.06472088908472484,0.08178676084611458,0.09085722237187568,0.06708529019849237,0.07104105080290381,-0.05443694675986858,0.0,-0.15323819554130091,-0.05600102560446866,-0.04887675351157393,-0.06606242848786954,-0.07305463479457704
2017-06-23,0.10709487855665532,0.06429778811957254,0.06489030878641694,0.08113950192525476,0.09035948891175227,0.0701059842702477,0.0712361592535523,-0.054618821376618415,0.0,-0.15816532863202892,-0.05622048919368692,-0.04807102514205256,-0.0606862421989033,-0.0731139836332579
2017-06-30,0.09623817650313171,0.05301082597700902,0.057390921400654035,0.07093438527972701,0.07901179555366948,0.0631513869809517,0.06533503301361532,-0.04856379232303219,-0.13763918391599256,-0.13610344577999062,-0.04879698841431125,-0.037867462080100424,-0.04621033737041561,-0.059746265407399135
2017-07-07,0.09961004639879566,0.054633331250267654,0.05620305548265156,0.0720277952660067,0.08136461630338536,0.06497434572947426,0.07066273628244339,-0.04825641405495617,-0.13486863063472768,-0.13134816587535184,-0.04643458155931073,-0.036774725479655296,-0.04577541115642251,-0.05706614452655117
2017-07-14,0.09965301873270362,0.05310729846292317,0.05805209294129037,0.07082134491504477,0.07828638529277648,0.05499973484951707,0.07256731217652436,-0.051127411165427766,-0.13288922747127216,-0.1337638942961092,-0.04931633674785347,-0.037282936471874466,-0.048957621679133936,-0.059175384797549115
2017-07-21,0.10007239764558912,0.05280610733331424,0.059435376344900995,0.0714256129832611,0.07943760753222748,0.05552110922515353,0.07230928255212177,-0.05090935815097515,-0.13320692349369384,-0.13278905421349763,-0.04782258777279294,-0.03719116482662542,-0.04890534425732042,-0.058168073668526436
2017-07-28,0.10083274275262455,0.05347730491683568,0.05982437778985793,0.0715319303556643,0.0796730455025771,0.05808986434762229,0.072309790693051,-0.051273801237204285,-0.1336501239616612,-0.1304360880937947,-0.048239931972852555,-0.035122033702309735,-0.04903277867852251,-0.056506185995422065
