file_path,category,row_count,column_count,start_date,end_date,frequency,key_columns,useful_for_signal_discovery,leakage_risk_notes,recommended_use
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseaaa_confirmed_only_combined_repair.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseb_combo_trend_quality_confirmation.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseb_confirmation_module.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseb_trend_quality_module.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseb_trend_quality_refined.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasebb_w1cap_055_hrp_7sleeve.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasebb_w1cap_055_others_050_hrp_7sleeve.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasebb_w1cap_060_hrp_7sleeve.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasebbb_composite_offense_component_tilt.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasebbb_conservative_confirmed_composition.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasebbb_offense_defense_composition_combo.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasebbb_stronger_confirmed_offense_mix.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasec_combo_learned_state.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasec_dynamic_risk_budget.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasec_learned_sleeve_quality.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasec_sleeve_universe_base.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasec_state_conditioned_map.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseccc_confirmed_cap_css.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseccc_confirmed_cap_dual.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseccc_confirmed_cap_dual_css.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseccc_conservative_confirmed_pruning.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasedd_hint_light.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasedd_hint_moderate.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasedd_hint_state_gated.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseddd_confirmed_defensive_balanced_substitution.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseddd_confirmed_dual_hard_css_soft.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseddd_confirmed_harder_dual_cap.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseddd_confirmed_near_exclude_dual.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasee_combo_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasee_concentration_gate.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasee_gbt_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasee_state_prior_concentration.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasee_state_sleeve_boosting.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseee_sleeve_hint_light.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseee_sleeve_hint_state_gated.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseeee_selective_dual_escalation.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseeee_smoothed_near_exclude_dual.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseeee_turnover_aware_dual_cap.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseff_hint_inallocator_light.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseff_hint_inallocator_state_gated.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasefff_conservative_offense_polish.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasefff_recovery_confirmed_tilted_offense.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasefff_recovery_quality_filtered_offense.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasefff_robust_composite_offense.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasegg_hint_inallocator_10.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasegg_hint_inallocator_15.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseggg_blended_confirmed_robust_offense.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseggg_confirmed_only_quality_filtered_offense.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseggg_confirmed_only_robust_offense.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseh_reference_core_blend.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseh_refined_combo_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseh_refined_concentration_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseh_refined_learned_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseh_refined_panel_blend.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseh_refined_state_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasehh_refined_confidence_additive.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasehh_refined_confidence_smoothing.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasehhh_confirmed_quality_stressed_robust_offense.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasehhh_confirmed_robust_stressed_blended_offense.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasehhh_confirmed_stressed_robust_offense.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasei_robust_role_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasei_smooth_state_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasei_tail_disciplined_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasei_turnover_aware_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseii_good_state_participation_light.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseii_recovery_confirmed_participation_light.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasej_margin_confidence_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasej_robust_objective_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasej_structural_combo_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasej_turnover_tail_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasejj_ml_riskdial_25.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasejj_ml_riskdial_50.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasejjj3_targeted_lookthrough_repair.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasejjj4_adaptive_mom_vol_corr_budget.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasejjj4_conservative_adaptive_risk_budget.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasejjj4_state_risk_contribution_caps.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasek_confidence_turnover_framework.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasek_robust_objective_framework.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasek_tail_aware_role_framework.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasekk_targeta_confidence_blend25.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasekk_targeta_confidence_replacement.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasel_decision_utility_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasel_selective_concentration_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasel_tail_turnover_learning_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasell_w1_bucket_fixed5.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasell_w1_bucket_ml_conditional.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasell_w1_bucket_state_conditional.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaselll_conservative_defense_polish.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaselll_recovery_defense_blend.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaselll_recovery_defense_filter.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasem_production_proximity_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasem_validation_first_learning_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasemm_good_state_overlay_relief.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasemm_recovery_cash_relief.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasemm_recovery_confirmed_sleeve_fix.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasemmm_conservative_css_polish.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasemmm_recovery_confirmed_css_cap.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasemmm_recovery_confirmed_css_filter.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasen_distributional_tail_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasen_moe_role_gating_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasen_uncertainty_adjusted_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasenn_mm_plus_lookthrough_relief.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasenn_neutral_lookthrough_relief.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasenn_recovery_lookthrough_relief.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasennn_ml_opportunity_dial_overlay.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasennn_ml_risk_dial_overlay.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseo_combo_decision_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseo_production_proximity_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseo_tail_priority_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseo_turnover_gated_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseo_uncertainty_shrunk_allocator.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseoo_composite_combined_cash_relief.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseoo_composite_neutral_cash_relief.csv,layer3_portfolio,1110.0,7.0,2005-01-07,2026-04-10,weekly,Unnamed: 0|gross_return|net_return|turnover|cost|wealth|drawdown,True,,
