decision_at,adsh,cik10,company_name_as_filed,sic,sector,form,afs,filing_date,available_at,period,fy,fp,source_quarter,filing_age_days,current_tickers,current_exchanges,identity_status
2025-01-01 00:00:00+00:00,0000950170-24-130642,0001768267,CERENCE INC.,7372,technology,10-K,1-LAF,2024-11-25,2024-11-26 00:00:00+00:00,20240930,2024,FY,2024Q4,36.0,CRNC,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001770450-24-000050,0001770450,XEROX HOLDINGS CORP,3577,technology,10-Q,1-LAF,2024-11-04,2024-11-05 00:00:00+00:00,20240930,2024,Q3,2024Q4,57.0,XRX|XRXDW,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001770787-24-000073,0001770787,"10X GENOMICS, INC.",3826,technology,10-Q,1-LAF,2024-10-29,2024-10-30 00:00:00+00:00,20240930,2024,Q3,2024Q4,63.0,TXG,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001773383-24-000217,0001773383,"DYNATRACE, INC.",7372,technology,10-Q,1-LAF,2024-11-07,2024-11-08 00:00:00+00:00,20240930,2025,Q2,2024Q4,54.0,DT,NYSE,current_ticker_available
2025-01-01 00:00:00+00:00,0001628280-24-047133,0001774170,"POWERFLEET, INC.",3669,technology,10-Q,2-ACC,2024-11-12,2024-11-13 00:00:00+00:00,20240930,2025,Q2,2024Q4,49.0,AIOT,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001437749-24-037110,0001774675,SKILLSOFT CORP.,7372,technology,10-Q,2-ACC,2024-12-10,2024-12-11 00:00:00+00:00,20241031,2024,Q3,2024Q4,21.0,SKIL,NYSE,current_ticker_available
2025-01-01 00:00:00+00:00,0001437749-24-033984,0001777921,"AVEPOINT, INC.",7372,technology,10-Q,1-LAF,2024-11-07,2024-11-08 00:00:00+00:00,20240930,2024,Q3,2024Q4,54.0,AVPT,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001779474-24-000062,0001779474,"WM TECHNOLOGY, INC.",7372,technology,10-Q,2-ACC,2024-11-12,2024-11-13 00:00:00+00:00,20240930,2024,Q3,2024Q4,49.0,MAPS,OTC,current_ticker_available
2025-01-01 00:00:00+00:00,0001784535-24-000140,0001784535,"PORCH GROUP, INC.",7372,technology,10-Q,2-ACC,2024-11-07,2024-11-08 00:00:00+00:00,20240930,2024,Q3,2024Q4,54.0,PRCH,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001786352-24-000045,0001786352,"BILL HOLDINGS, INC.",7372,technology,10-Q,1-LAF,2024-11-08,2024-11-09 00:00:00+00:00,20240930,2024,Q1,2024Q4,53.0,BILL,NYSE,current_ticker_available
2025-01-01 00:00:00+00:00,0001786842-24-000074,0001786842,VONTIER CORP,3824,technology,10-Q,1-LAF,2024-10-31,2024-11-01 00:00:00+00:00,20240930,2024,Q3,2024Q4,61.0,VNT,NYSE,current_ticker_available
2025-01-01 00:00:00+00:00,0000950170-24-123424,0001788999,XPERI INC.,7372,technology,10-Q,2-ACC,2024-11-07,2024-11-08 00:00:00+00:00,20240930,2024,Q3,2024Q4,54.0,XPER,NYSE,current_ticker_available
2025-01-01 00:00:00+00:00,0001794515-24-000185,0001794515,ZOOMINFO TECHNOLOGIES INC.,7372,technology,10-Q,1-LAF,2024-11-12,2024-11-13 00:00:00+00:00,20240930,2024,Q3,2024Q4,49.0,GTM,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001493152-24-044300,0001799332,GAN LTD,7370,technology,10-Q,2-ACC,2024-11-08,2024-11-09 00:00:00+00:00,20240930,2024,Q3,2024Q4,53.0,,,former_or_unmapped
2025-01-01 00:00:00+00:00,0001800227-24-000046,0001800227,IAC INC.,7370,technology,10-Q,1-LAF,2024-11-12,2024-11-13 00:00:00+00:00,20240930,2024,Q3,2024Q4,49.0,PPLI,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0000950170-24-113759,0001800347,"E2OPEN PARENT HOLDINGS, INC.",7374,technology,10-Q,1-LAF,2024-10-09,2024-10-10 00:00:00+00:00,20240831,2025,Q2,2024Q4,83.0,,,former_or_unmapped
2025-01-01 00:00:00+00:00,0000950170-24-124110,0001800667,JFROG LTD,7372,technology,10-Q,1-LAF,2024-11-08,2024-11-09 00:00:00+00:00,20240930,2024,Q3,2024Q4,53.0,FROG,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001801661-24-000141,0001801661,SKILLZ INC.,7374,technology,10-Q,2-ACC,2024-11-08,2024-11-09 00:00:00+00:00,20240930,2024,Q3,2024Q4,53.0,FIRY,NYSE,current_ticker_available
2025-01-01 00:00:00+00:00,0001628280-24-036182,0001805385,"EVOLV TECHNOLOGIES HOLDINGS, INC.",3577,technology,10-Q,1-LAF,2024-08-08,2024-08-09 00:00:00+00:00,20240630,2024,Q2,2024Q3,145.0,EVLV,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001628280-24-046309,0001805833,"SYSTEM1, INC.",7370,technology,10-Q,2-ACC,2024-11-07,2024-11-08 00:00:00+00:00,20240930,2024,Q3,2024Q4,54.0,SST|SSTPW,NYSE|OTC,current_ticker_available
2025-01-01 00:00:00+00:00,0001558370-24-014659,0001806837,"VERTEX, INC.",7372,technology,10-Q,1-LAF,2024-11-06,2024-11-07 00:00:00+00:00,20240930,2024,Q3,2024Q4,55.0,VERX,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001628280-24-049786,0001807794,CREDO TECHNOLOGY GROUP HOLDING LTD,3674,technology,10-Q,1-LAF,2024-12-03,2024-12-04 00:00:00+00:00,20241031,2025,Q2,2024Q4,28.0,CRDO,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001809519-24-000196,0001809519,"GOODRX HOLDINGS, INC.",7374,technology,10-Q,2-ACC,2024-11-07,2024-11-08 00:00:00+00:00,20240930,2024,Q3,2024Q4,54.0,GDRX,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001628280-24-044338,0001809987,"MIRION TECHNOLOGIES, INC.",3829,technology,10-Q,1-LAF,2024-10-30,2024-10-31 00:00:00+00:00,20240930,2024,Q3,2024Q4,62.0,MIR,NYSE,current_ticker_available
2025-01-01 00:00:00+00:00,0001810019-24-000159,0001810019,"RACKSPACE TECHNOLOGY, INC.",7370,technology,10-Q,2-ACC,2024-11-12,2024-11-13 00:00:00+00:00,20240930,2024,Q3,2024Q4,49.0,RXT,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001810806-24-000227,0001810806,UNITY SOFTWARE INC.,7372,technology,10-Q,1-LAF,2024-11-07,2024-11-08 00:00:00+00:00,20240930,2024,Q3,2024Q4,54.0,U,NYSE,current_ticker_available
2025-01-01 00:00:00+00:00,0000950170-24-117787,0001818201,CCC INTELLIGENT SOLUTIONS HOLDINGS INC.,7372,technology,10-Q,1-LAF,2024-10-28,2024-10-29 00:00:00+00:00,20240930,2024,Q3,2024Q4,64.0,CCC,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001819394-24-000073,0001819394,"MATTERPORT, INC./DE",7372,technology,10-K/A,1-LAF,2024-11-22,2024-11-23 00:00:00+00:00,20231231,2023,FY,2024Q4,39.0,,,former_or_unmapped
2025-01-01 00:00:00+00:00,0001558370-24-014636,0001819928,"DOUBLEVERIFY HOLDINGS, INC.",7370,technology,10-Q,1-LAF,2024-11-06,2024-11-07 00:00:00+00:00,20240930,2024,Q3,2024Q4,55.0,DV,NYSE,current_ticker_available
2025-01-01 00:00:00+00:00,0001819974-24-000040,0001819974,"SKYWATER TECHNOLOGY, INC",3674,technology,10-Q,2-ACC,2024-11-07,2024-11-08 00:00:00+00:00,20240930,2024,Q3,2024Q4,54.0,SKYT,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001820144-24-000054,0001820144,GRINDR INC.,7370,technology,10-Q,2-ACC,2024-11-08,2024-11-09 00:00:00+00:00,20240930,2024,Q3,2024Q4,53.0,GRND,NYSE,current_ticker_available
2025-01-01 00:00:00+00:00,0001821769-24-000122,0001821769,NAVITAS SEMICONDUCTOR CORP,3674,technology,10-Q,1-LAF,2024-11-05,2024-11-06 00:00:00+00:00,20240930,2024,Q3,2024Q4,56.0,NVTS,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001628280-23-037959,0001823593,TUSIMPLE HOLDINGS INC.,7373,technology,10-Q,1-LAF,2023-11-09,2023-11-10 00:00:00+00:00,20230930,2023,Q3,2023Q4,418.0,TSPH,OTC,current_ticker_available
2025-01-01 00:00:00+00:00,0001823878-24-000047,0001823878,"PLAYSTUDIOS, INC.",7372,technology,10-Q,2-ACC,2024-11-05,2024-11-06 00:00:00+00:00,20240930,2024,Q3,2024Q4,56.0,MYPS,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001829126-23-007197,0001823882,AIRSPAN NETWORKS HOLDINGS INC.,3663,technology,10-Q,2-ACC,2023-11-08,2023-11-09 00:00:00+00:00,20230930,2023,Q3,2023Q4,419.0,,,former_or_unmapped
2025-01-01 00:00:00+00:00,0000950170-24-122305,0001824920,"IONQ, INC.",7373,technology,10-Q,1-LAF,2024-11-06,2024-11-07 00:00:00+00:00,20240930,2024,Q3,2024Q4,55.0,IONQ|IONQ-WT,NYSE,current_ticker_available
2025-01-01 00:00:00+00:00,0001827090-24-000037,0001827090,"CERTARA, INC.",7372,technology,10-Q,1-LAF,2024-11-06,2024-11-07 00:00:00+00:00,20240930,2024,Q3,2024Q4,55.0,CERT,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001828016-24-000035,0001828016,PLAYTIKA HOLDING CORP.,7374,technology,10-Q,1-LAF,2024-11-07,2024-11-08 00:00:00+00:00,20240930,2024,Q3,2024Q4,54.0,PLTK,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001828108-24-000140,0001828108,"AURORA INNOVATION, INC.",7373,technology,10-Q,1-LAF,2024-10-31,2024-11-01 00:00:00+00:00,20240930,2024,Q3,2024Q4,61.0,AUR|AUROW,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0000950170-24-125440,0001828161,"FTC SOLAR, INC.",3674,technology,10-Q,2-ACC,2024-11-12,2024-11-13 00:00:00+00:00,20240930,2024,Q3,2024Q4,49.0,FTCI,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001829864-24-000162,0001829864,"TASKUS, INC.",7374,technology,10-Q,2-ACC,2024-11-07,2024-11-08 00:00:00+00:00,20240930,2024,Q3,2024Q4,54.0,TASK,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0000950170-24-124066,0001830043,BUMBLE INC.,7370,technology,10-Q,1-LAF,2024-11-08,2024-11-09 00:00:00+00:00,20240930,2024,Q3,2024Q4,53.0,BMBL,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001831651-24-000124,0001831651,"SHOALS TECHNOLOGIES GROUP, INC.",3674,technology,10-Q,1-LAF,2024-11-12,2024-11-13 00:00:00+00:00,20240930,2024,Q3,2024Q4,49.0,SHLS,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001628280-24-047115,0001831840,"SEMRUSH HOLDINGS, INC.",7372,technology,10-Q,2-ACC,2024-11-12,2024-11-13 00:00:00+00:00,20240930,2024,Q3,2024Q4,49.0,,,former_or_unmapped
2025-01-01 00:00:00+00:00,0001628280-24-045834,0001831915,"CYTEK BIOSCIENCES, INC.",3826,technology,10-Q,1-LAF,2024-11-07,2024-11-08 00:00:00+00:00,20240930,2024,Q3,2024Q4,54.0,CTKB,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001628280-24-044314,0001833756,"LEONARDO DRS, INC.",3812,technology,10-Q,1-LAF,2024-10-30,2024-10-31 00:00:00+00:00,20240930,2024,Q3,2024Q4,62.0,DRS,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001834488-24-000152,0001834488,"N-ABLE, INC.",7372,technology,10-Q,1-LAF,2024-11-07,2024-11-08 00:00:00+00:00,20240930,2024,Q3,2024Q4,54.0,NABL,NYSE,current_ticker_available
2025-01-01 00:00:00+00:00,0001834494-24-000165,0001834494,"MERIDIANLINK, INC.",7372,technology,10-Q,2-ACC,2024-11-07,2024-11-08 00:00:00+00:00,20240930,2024,Q3,2024Q4,54.0,,,former_or_unmapped
2025-01-01 00:00:00+00:00,0001835378-24-000129,0001835378,INNOVID CORP.,7372,technology,10-Q,2-ACC,2024-11-12,2024-11-13 00:00:00+00:00,20240930,2024,Q3,2024Q4,49.0,,,former_or_unmapped
2025-01-01 00:00:00+00:00,0001835591-24-000089,0001835591,VIZIO HOLDING CORP.,3651,technology,10-Q,1-LAF,2024-11-06,2024-11-07 00:00:00+00:00,20240930,2024,Q3,2024Q4,55.0,,,former_or_unmapped
2025-01-01 00:00:00+00:00,0001835632-24-000200,0001835632,"MARVELL TECHNOLOGY, INC.",3674,technology,10-Q,1-LAF,2024-12-04,2024-12-05 00:00:00+00:00,20241031,2025,Q3,2024Q4,27.0,MRVL,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001835681-24-000100,0001835681,"POWERSCHOOL HOLDINGS, INC.",7372,technology,10-Q,1-LAF,2024-08-09,2024-08-10 00:00:00+00:00,20240630,2024,Q2,2024Q3,144.0,,,former_or_unmapped
2025-01-01 00:00:00+00:00,0001836833-24-000118,0001836833,PLANET LABS PBC,3663,technology,10-Q,1-LAF,2024-12-09,2024-12-10 00:00:00+00:00,20241031,2025,Q3,2024Q4,22.0,PL,NYSE,current_ticker_available
2025-01-01 00:00:00+00:00,0001628280-24-046327,0001836981,"BIGBEAR.AI HOLDINGS, INC.",7372,technology,10-Q,2-ACC,2024-11-07,2024-11-08 00:00:00+00:00,20240930,2024,Q3,2024Q4,54.0,BBAI|BBAI-WT,NYSE,current_ticker_available
2025-01-01 00:00:00+00:00,0000950170-24-121840,0001837014,"SMARTRENT, INC.",7373,technology,10-Q,2-ACC,2024-11-06,2024-11-07 00:00:00+00:00,20240930,2024,Q3,2024Q4,55.0,SMRT,NYSE,current_ticker_available
2025-01-01 00:00:00+00:00,0001837686-24-000110,0001837686,"VIMEO, INC.",7370,technology,10-Q,1-LAF,2024-11-05,2024-11-06 00:00:00+00:00,20240930,2024,Q3,2024Q4,56.0,,,former_or_unmapped
2025-01-01 00:00:00+00:00,0000950170-23-060400,0001838672,"ADTHEORENT HOLDING COMPANY, INC.",7370,technology,10-Q,2-ACC,2023-11-07,2023-11-08 00:00:00+00:00,20230930,2023,Q3,2023Q4,420.0,,,former_or_unmapped
2025-01-01 00:00:00+00:00,0001839439-24-000080,0001839439,"PAYCOR HCM, INC.",7372,technology,10-Q,1-LAF,2024-11-07,2024-11-08 00:00:00+00:00,20240930,2025,Q1,2024Q4,54.0,,,former_or_unmapped
2025-01-01 00:00:00+00:00,0001140361-24-045484,0001840502,TABOOLA.COM LTD.,7370,technology,10-Q,2-ACC,2024-11-07,2024-11-08 00:00:00+00:00,20240930,2024,Q3,2024Q4,54.0,TBLA,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001840856-24-000040,0001840856,"SOUNDHOUND AI, INC.",7372,technology,10-Q,1-LAF,2024-11-12,2024-11-13 00:00:00+00:00,20240930,2024,Q3,2024Q4,49.0,SOUN|SOUNW,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0000950170-24-124075,0001841804,"INSTRUCTURE HOLDINGS, INC.",7372,technology,10-Q,2-ACC,2024-11-08,2024-11-09 00:00:00+00:00,20240930,2024,Q3,2024Q4,53.0,,,former_or_unmapped
2025-01-01 00:00:00+00:00,0001628280-24-046662,0001841925,"INDIE SEMICONDUCTOR, INC.",3674,technology,10-Q,1-LAF,2024-11-08,2024-11-09 00:00:00+00:00,20240930,2024,Q3,2024Q4,53.0,INDI,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001842718-24-000111,0001842718,INTEGRAL AD SCIENCE HOLDING CORP.,7370,technology,10-Q,1-LAF,2024-11-12,2024-11-13 00:00:00+00:00,20240930,2024,Q3,2024Q4,49.0,,,former_or_unmapped
2025-01-01 00:00:00+00:00,0001845022-24-000114,0001845022,"COUCHBASE, INC.",7372,technology,10-Q,2-ACC,2024-12-04,2024-12-05 00:00:00+00:00,20241031,2025,Q3,2024Q4,27.0,,,former_or_unmapped
2025-01-01 00:00:00+00:00,0001846069-24-000226,0001846069,"NEXTDOOR HOLDINGS, INC.",7370,technology,10-Q,1-LAF,2024-11-06,2024-11-07 00:00:00+00:00,20240930,2024,Q3,2024Q4,55.0,NXDR,NYSE,current_ticker_available
2025-01-01 00:00:00+00:00,0000950170-24-124619,0001851003,ZETA GLOBAL HOLDINGS CORP.,7372,technology,10-Q,1-LAF,2024-11-12,2024-11-13 00:00:00+00:00,20240930,2024,Q3,2024Q4,49.0,ZETA,NYSE,current_ticker_available
2025-01-01 00:00:00+00:00,0001852131-24-000025,0001852131,NEXTRACKER INC.,3812,technology,10-Q,1-LAF,2024-11-01,2024-11-02 00:00:00+00:00,20240930,2025,Q2,2024Q4,60.0,NXT,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001853145-24-000054,0001853145,EVERCOMMERCE INC.,7372,technology,10-Q,2-ACC,2024-11-12,2024-11-13 00:00:00+00:00,20240930,2024,Q3,2024Q4,49.0,EVCM,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001855747-24-000085,0001855747,"BLEND LABS, INC.",7370,technology,10-Q,2-ACC,2024-11-06,2024-11-07 00:00:00+00:00,20240930,2024,Q3,2024Q4,55.0,BLND,NYSE,current_ticker_available
2025-01-01 00:00:00+00:00,0001856314-24-000134,0001856314,"CLEAR SECURE, INC.",7372,technology,10-Q,1-LAF,2024-11-07,2024-11-08 00:00:00+00:00,20240930,2024,Q3,2024Q4,54.0,YOU,NYSE,current_ticker_available
2025-01-01 00:00:00+00:00,0001856430-24-000025,0001856430,SNAP ONE HOLDINGS CORP.,3670,technology,10-Q,2-ACC,2024-05-08,2024-05-09 00:00:00+00:00,20240331,2024,Q1,2024Q2,237.0,,,former_or_unmapped
2025-01-01 00:00:00+00:00,0000950170-24-124065,0001858257,"AVIDXCHANGE HOLDINGS, INC.",7372,technology,10-Q,1-LAF,2024-11-08,2024-11-09 00:00:00+00:00,20240930,2024,Q3,2024Q4,53.0,,,former_or_unmapped
2025-01-01 00:00:00+00:00,0000950170-24-123385,0001861795,DEFINITIVE HEALTHCARE CORP.,7372,technology,10-Q,2-ACC,2024-11-07,2024-11-08 00:00:00+00:00,20240930,2024,Q3,2024Q4,54.0,DH,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0000950170-23-057763,0001863105,"ENGAGESMART, INC.",7372,technology,10-Q,2-ACC,2023-11-02,2023-11-03 00:00:00+00:00,20230930,2023,Q3,2023Q4,425.0,,,former_or_unmapped
2025-01-01 00:00:00+00:00,0001628280-24-045742,0001866368,"CLEARWATER ANALYTICS HOLDINGS, INC.",7372,technology,10-Q,1-LAF,2024-11-06,2024-11-07 00:00:00+00:00,20240930,2024,Q3,2024Q4,55.0,,,former_or_unmapped
2025-01-01 00:00:00+00:00,0001866550-24-000060,0001866550,"THOUGHTWORKS HOLDING, INC.",7371,technology,10-Q,1-LAF,2024-11-12,2024-11-13 00:00:00+00:00,20240930,2024,Q3,2024Q4,49.0,,,former_or_unmapped
2025-01-01 00:00:00+00:00,0001866633-24-000033,0001866633,"CONSENSUS CLOUD SOLUTIONS, INC.",7372,technology,10-Q,1-LAF,2024-11-08,2024-11-09 00:00:00+00:00,20240930,2024,Q3,2024Q4,53.0,CCSI,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0000950170-24-123339,0001866692,"AMPLITUDE, INC.",7372,technology,10-Q,1-LAF,2024-11-07,2024-11-08 00:00:00+00:00,20240930,2024,Q3,2024Q4,54.0,AMPL,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001558370-24-014872,0001867072,"KYNDRYL HOLDINGS, INC.",7373,technology,10-Q,1-LAF,2024-11-07,2024-11-08 00:00:00+00:00,20240930,2025,Q2,2024Q4,54.0,KD,NYSE,current_ticker_available
2025-01-01 00:00:00+00:00,0001868778-24-000039,0001868778,INFORMATICA INC.,7372,technology,10-Q,1-LAF,2024-11-05,2024-11-06 00:00:00+00:00,20240930,2024,Q3,2024Q4,56.0,,,former_or_unmapped
2025-01-01 00:00:00+00:00,0001558370-24-014265,0001868912,"ENFUSION, INC.",7372,technology,10-Q,2-ACC,2024-11-04,2024-11-05 00:00:00+00:00,20240930,2024,Q3,2024Q4,57.0,,,former_or_unmapped
2025-01-01 00:00:00+00:00,0001897982-24-000075,0001897982,"ASPEN TECHNOLOGY, INC.",7371,technology,10-Q,1-LAF,2024-11-04,2024-11-05 00:00:00+00:00,20240930,2025,Q1,2024Q4,57.0,,,former_or_unmapped
2025-01-01 00:00:00+00:00,0001902733-24-000188,0001902733,"NCINO, INC.",7372,technology,10-Q,1-LAF,2024-12-04,2024-12-05 00:00:00+00:00,20241031,2025,Q3,2024Q4,27.0,NCNO,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001410578-24-001734,0001910139,MOBILEYE GLOBAL INC.,7372,technology,10-Q,1-LAF,2024-10-31,2024-11-01 00:00:00+00:00,20240930,2024,Q3,2024Q4,61.0,MBLY,Nasdaq,current_ticker_available
2025-01-01 00:00:00+00:00,0001992243-24-000157,0001992243,"FREYR BATTERY, INC. /DE/",3670,technology,10-Q,1-LAF,2024-11-12,2024-11-13 00:00:00+00:00,20240930,2024,Q3,2024Q4,49.0,TE,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000002178-24-000096,0000002178,"ADAMS RESOURCES & ENERGY, INC.",5172,energy,10-Q,2-ACC,2024-11-12,2024-11-13 00:00:00+00:00,20240930,2024,Q3,2024Q4,139.0,,,former_or_unmapped
2025-04-01 00:00:00+00:00,0001628280-25-008716,0000004447,HESS CORP,2911,energy,10-K,1-LAF,2025-02-27,2025-02-28 00:00:00+00:00,20241231,2024,FY,2025Q1,32.0,,,former_or_unmapped
2025-04-01 00:00:00+00:00,0000007332-24-000028,0000007332,SOUTHWESTERN ENERGY CO,1311,energy,10-Q,1-LAF,2024-08-01,2024-08-02 00:00:00+00:00,20240630,2024,Q2,2024Q3,242.0,,,former_or_unmapped
2025-04-01 00:00:00+00:00,0000950170-25-024783,0000023194,COMSTOCK RESOURCES INC,1311,energy,10-K,1-LAF,2025-02-21,2025-02-22 00:00:00+00:00,20241231,2024,FY,2025Q1,38.0,CRK,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000033213-25-000011,0000033213,EQT CORP,1311,energy,10-K,1-LAF,2025-02-19,2025-02-20 00:00:00+00:00,20241231,2024,FY,2025Q1,40.0,EQT,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000034088-25-000010,0000034088,EXXON MOBIL CORP,2911,energy,10-K,1-LAF,2025-02-19,2025-02-20 00:00:00+00:00,20241231,2024,FY,2025Q1,40.0,,,former_or_unmapped
2025-04-01 00:00:00+00:00,0000045012-25-000010,0000045012,HALLIBURTON CO,1389,energy,10-K,1-LAF,2025-02-12,2025-02-13 00:00:00+00:00,20241231,2024,FY,2025Q1,47.0,HAL,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000046765-25-000008,0000046765,"HELMERICH & PAYNE, INC.",1381,energy,10-Q,1-LAF,2025-02-05,2025-02-06 00:00:00+00:00,20241231,2025,Q1,2025Q1,54.0,HP,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000049938-25-000015,0000049938,IMPERIAL OIL LTD,2911,energy,10-K,1-LAF,2025-02-19,2025-02-20 00:00:00+00:00,20241231,2024,FY,2025Q1,40.0,IMO,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000061398-24-000031,0000061398,TELLURIAN INC. /DE/,1311,energy,10-Q,1-LAF,2024-08-08,2024-08-09 00:00:00+00:00,20240630,2024,Q2,2024Q3,235.0,,,former_or_unmapped
2025-04-01 00:00:00+00:00,0000073756-25-000016,0000073756,OCEANEERING INTERNATIONAL INC,1389,energy,10-K,1-LAF,2025-02-24,2025-02-25 00:00:00+00:00,20241231,2024,FY,2025Q1,35.0,OII,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000950170-25-007638,0000087347,SCHLUMBERGER LIMITED/NV,1389,energy,10-K,1-LAF,2025-01-22,2025-01-23 00:00:00+00:00,20241231,2024,FY,2025Q1,68.0,SLB,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000093410-25-000009,0000093410,CHEVRON CORP,2911,energy,10-K,1-LAF,2025-02-21,2025-02-22 00:00:00+00:00,20241231,2024,FY,2025Q1,38.0,CVX,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000101778-24-000136,0000101778,MARATHON OIL CORP,1311,energy,10-Q,1-LAF,2024-11-06,2024-11-07 00:00:00+00:00,20240930,2024,Q3,2024Q4,145.0,,,former_or_unmapped
2025-04-01 00:00:00+00:00,0000314808-25-000028,0000314808,VALARIS LTD,1381,energy,10-K,1-LAF,2025-02-20,2025-02-21 00:00:00+00:00,20241231,2024,FY,2025Q1,39.0,VAL|VAL-WT,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000950170-25-026789,0000315852,RANGE RESOURCES CORP,1311,energy,10-K,1-LAF,2025-02-25,2025-02-26 00:00:00+00:00,20241231,2024,FY,2025Q1,34.0,RRC,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000351817-24-000084,0000351817,"SILVERBOW RESOURCES, INC.",1311,energy,10-Q,2-ACC,2024-05-02,2024-05-03 00:00:00+00:00,20240331,2024,Q1,2024Q2,333.0,,,former_or_unmapped
2025-04-01 00:00:00+00:00,0000717423-25-000006,0000717423,MURPHY OIL CORP,1311,energy,10-K,1-LAF,2025-02-27,2025-02-28 00:00:00+00:00,20241231,2024,FY,2025Q1,32.0,MUR,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001558370-25-001922,0000742278,RPC INC,1389,energy,10-K,2-ACC,2025-02-28,2025-03-01 00:00:00+00:00,20241231,2024,FY,2025Q1,31.0,RES,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0001437749-24-015139,0000788965,HALLADOR ENERGY CO,1220,energy,10-Q,2-ACC,2024-05-07,2024-05-08 00:00:00+00:00,20240331,2024,Q1,2024Q2,328.0,HNRG,Nasdaq,current_ticker_available
2025-04-01 00:00:00+00:00,0001628280-25-007620,0000789460,WORLD KINECT CORP,5172,energy,10-K,1-LAF,2025-02-25,2025-02-26 00:00:00+00:00,20241231,2024,FY,2025Q1,34.0,WKC,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000789933-25-000006,0000789933,NACCO INDUSTRIES INC,1221,energy,10-K,2-ACC,2025-03-05,2025-03-06 00:00:00+00:00,20241231,2024,FY,2025Q1,26.0,NC,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000797468-25-000029,0000797468,OCCIDENTAL PETROLEUM CORP /DE/,1311,energy,10-K,1-LAF,2025-02-18,2025-02-19 00:00:00+00:00,20241231,2024,FY,2025Q1,41.0,OXY|OXY-WT,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000821189-25-000011,0000821189,EOG RESOURCES INC,1311,energy,10-K,1-LAF,2025-02-27,2025-02-28 00:00:00+00:00,20241231,2024,FY,2025Q1,32.0,EOG,NYSE,current_ticker_available
2025-04-01 00:00:00+00:00,0000821483-25-000010,0000821483,"PAR PACIFIC HOLDINGS, INC.",1311,energy,10-K,1-LAF,2025-02-28,2025-03-01 00:00:00+00:00,20241231,2024,FY,2025Q1,31.0,PARR,NYSE,current_ticker_available
