Unnamed: 0,market_state,market_state_stable,market_state_reason,risk_state,signal_environment,risk_regime_score,market_drawdown,market_trend_positive,breadth_sma_43,breadth_26w_mom,breadth_13w_mom,breadth_change_4w,canary_breadth_default,canary_breadth_pair,recent_stress_26w,avg_corr_risk_off_z,google_fear_z_tradable,transition_persistence_prob,transition_good_state_prob,transition_non_stress_prob
2015-01-23,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.227994462913763,-0.0166470809642352,1.0,0.5,0.4285714285714285,0.6428571428571429,0.0,0.6,1.0,1.0,-0.4079840320740211,0.6796248707590099,0.8383838383838383,0.0303030303030303,0.1616161616161616
2015-01-30,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,mixed,0.363560424992156,-0.0431300327402699,1.0,0.5,0.5,0.3571428571428571,0.0714285714285714,0.6,1.0,1.0,-0.3238122693409899,0.6632990871794168,0.5,0.5909090909090909,0.9090909090909092
2015-02-06,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.91960880240063,-0.0138648917134888,1.0,0.5714285714285714,0.5,0.7142857142857143,0.1428571428571428,0.6,1.0,1.0,-0.8130943578958199,0.6632990871794168,0.8316831683168316,0.0396039603960396,0.1683168316831683
2015-02-13,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,mixed,0.3052266709521193,0.0,1.0,0.5714285714285714,0.5,0.7857142857142857,0.0714285714285714,0.6,1.0,1.0,-1.1310017931646312,0.6632990871794168,0.4782608695652174,0.5652173913043478,0.8695652173913043
2015-02-20,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,mixed,0.0448561061452295,0.0,1.0,0.7142857142857143,0.5,0.7142857142857143,0.2142857142857143,0.6,1.0,1.0,-1.2435833255405828,1.1224501187006013,0.4782608695652174,0.5652173913043478,0.8695652173913043
2015-02-27,recovery_confirmed,recovery_confirmed,"recent stress plus confirmed breadth, 13w and 26w momentum, trend, low drawdown, and low risk score",neutral,mixed,0.0959773124459871,-0.0027460953425322,1.0,0.7142857142857143,0.5714285714285714,0.7857142857142857,0.2142857142857143,0.4,1.0,1.0,-1.2577547821619235,1.1039781704269218,,,
2015-03-06,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.080556308088766,-0.0177053064544012,1.0,0.5714285714285714,0.5,0.7142857142857143,0.0,0.6,1.0,1.0,-1.3055591221189822,1.0871010186661638,0.7884615384615384,0.1474358974358974,0.935897435897436
2015-03-13,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.448575081378341,-0.0256111791366883,1.0,0.5,0.5,0.7857142857142857,-0.0714285714285714,0.8,1.0,1.0,-0.2664742817122003,1.0871010186661638,0.7884615384615384,0.1474358974358974,0.935897435897436
2015-03-20,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.3380332074356774,0.0,1.0,0.7142857142857143,0.6428571428571429,0.7857142857142857,0.0,0.8,1.0,1.0,-0.9099950010800444,1.5161410352376898,0.7948717948717948,0.1474358974358974,0.9423076923076924
2015-03-27,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.0690963219842706,-0.0221946347019523,1.0,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.0,0.8,1.0,1.0,0.502861468819377,1.4801026248276363,0.7948717948717948,0.1474358974358974,0.9423076923076924
2015-04-03,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,mixed,0.3713994774425853,-0.0188676843730016,1.0,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.2142857142857143,0.6,1.0,1.0,0.4987006431194566,1.4477639509182352,0.48,0.6,0.88
2015-04-10,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,mixed,0.4905114240411886,-0.0017583266386616,1.0,0.7857142857142857,0.7857142857142857,0.6428571428571429,0.2857142857142857,0.4,0.5,1.0,0.7277040794997779,1.4477639509182352,0.48,0.6,0.88
2015-04-17,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.4910480303773031,-0.0116914903494291,1.0,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.0714285714285714,0.8,1.0,1.0,1.1368480135885493,1.646214322134662,0.5,0.6153846153846154,0.8846153846153846
2015-04-24,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,mixed,0.3821605278420307,0.0,1.0,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.0714285714285714,0.6,1.0,1.0,1.1147841764965365,1.6213230511914671,0.5185185185185185,0.6296296296296297,0.8888888888888888
2015-05-01,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.2992302409922325,-0.004393939971732,1.0,0.7857142857142857,0.8571428571428571,0.6428571428571429,0.0,0.6,1.0,1.0,1.124593407198149,1.5972129793254148,0.7884615384615384,0.1538461538461538,0.9423076923076924
2015-05-08,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.4046590097428332,-0.0001417036540648,1.0,0.7857142857142857,0.8571428571428571,0.6428571428571429,0.0,0.8,1.0,1.0,1.724562854026488,1.5972129793254148,0.7884615384615384,0.1538461538461538,0.9423076923076924
2015-05-15,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.0617724576668579,0.0,1.0,0.7857142857142857,0.8571428571428571,0.6428571428571429,0.0,0.6,1.0,1.0,1.7852368746138496,0.8241928999480952,0.7948717948717948,0.1538461538461538,0.9487179487179488
2015-05-22,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.1051279993900046,0.0,1.0,0.6428571428571429,0.8571428571428571,0.7142857142857143,-0.1428571428571428,0.8,1.0,1.0,1.868197197957842,0.8115211801853693,0.8012820512820513,0.1538461538461538,0.9551282051282052
2015-05-29,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.0539429758990666,-0.0086861688412016,1.0,0.5714285714285714,0.8571428571428571,0.5714285714285714,-0.2142857142857143,0.8,1.0,1.0,1.8845270166865515,0.7990434427174463,0.8012820512820513,0.1538461538461538,0.9551282051282052
2015-06-05,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.3549644935411355,-0.0151181383382863,1.0,0.5,0.5714285714285714,0.6428571428571429,-0.2857142857142857,0.6,1.0,1.0,2.031410619144157,0.7990434427174463,0.8076923076923077,0.1474358974358974,0.9551282051282052
2015-06-12,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.5295758693186146,-0.0139918137787095,1.0,0.5,0.5714285714285714,0.7142857142857143,-0.2857142857142857,0.8,1.0,1.0,2.050186365304504,0.7990434427174463,0.8076923076923077,0.1474358974358974,0.9551282051282052
2015-06-19,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.068509429812625,-0.0054209644500688,1.0,0.5,0.6428571428571429,0.7142857142857143,-0.1428571428571429,0.4,1.0,1.0,2.0864878228831523,-0.6104304244268093,0.8076923076923077,0.1474358974358974,0.9551282051282052
2015-06-26,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.335284245741647,-0.010091878388641,1.0,0.4285714285714285,0.5714285714285714,0.6428571428571429,-0.1428571428571428,0.4,0.5,1.0,1.9190265839197345,-0.627653405564113,0.8076923076923077,0.1474358974358974,0.9551282051282052
2015-07-03,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.3235971586550634,-0.0219337023902229,1.0,0.5,0.5714285714285714,0.4285714285714285,0.0,0.2,0.5,1.0,1.5985474019577652,-0.6454044709939045,0.8141025641025641,0.141025641025641,0.9551282051282052
2015-07-10,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.7480182007973029,-0.0211312887244042,1.0,0.5,0.5714285714285714,0.1428571428571428,0.0,0.2,0.5,1.0,1.215562321547566,-0.6454044709939045,0.8205128205128205,0.1346153846153846,0.9551282051282052
2015-07-17,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.8507425285175837,0.0,1.0,0.5,0.5714285714285714,0.5,0.0,0.4,0.5,1.0,1.415097542524916,0.2167947867290169,0.8235294117647058,0.0490196078431372,0.1764705882352941
2015-07-24,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.0761059176726775,-0.0210840366557575,1.0,0.4285714285714285,0.4285714285714285,0.0714285714285714,0.0,0.2,0.5,1.0,1.4343045561063374,0.1930856888802152,0.8205128205128205,0.1282051282051282,0.9487179487179488
2015-07-31,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.5260183101363264,-0.0093182381689509,1.0,0.4285714285714285,0.5,0.2142857142857142,-0.0714285714285714,0.4,0.5,1.0,1.782791930135417,0.1684535291900317,0.8205128205128205,0.1282051282051282,0.9487179487179488
2015-08-07,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.115196433824756,-0.0213196086446501,1.0,0.4285714285714285,0.4285714285714285,0.1428571428571428,-0.0714285714285714,0.6,0.5,1.0,1.9532575579182216,0.1684535291900317,0.8205128205128205,0.1282051282051282,0.9487179487179488
2015-08-14,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.249131259605092,-0.0144009916360775,1.0,0.4285714285714285,0.3571428571428571,0.1428571428571428,-0.0714285714285714,0.4,0.5,1.0,2.348526588669349,0.1684535291900317,0.8205128205128205,0.1282051282051282,0.9487179487179488
2015-08-21,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.9332063182314944,-0.0689473334230259,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,-0.3571428571428571,0.2,0.5,1.0,2.109010371468349,4.568568064013246,0.8155339805825242,0.0485436893203883,0.1844660194174757
2015-08-28,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,3.273403761093542,-0.06212322012991,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,-0.3571428571428571,0.2,0.5,1.0,1.993360321247764,4.02985735102001,0.8155339805825242,0.0485436893203883,0.1844660194174757
2015-09-04,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,2.4541297753117064,-0.0936084216212816,0.0,0.0,0.0714285714285714,0.1428571428571428,-0.4285714285714285,0.2,0.5,1.0,1.6357848944113953,3.610435802103282,0.8173076923076923,0.048076923076923,0.1826923076923076
2015-09-11,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,2.3640489780967098,-0.0740775105728179,0.0,0.0,0.0714285714285714,0.1428571428571428,-0.4285714285714285,0.2,0.5,1.0,0.8964005464184286,3.610435802103282,0.819047619047619,0.0476190476190476,0.1809523809523809
2015-09-18,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.5907942323738329,-0.075366111689302,0.0,0.0,0.0,0.1428571428571428,-0.0714285714285714,0.2,0.5,1.0,1.0305169991831329,1.1610451572919729,0.8207547169811321,0.0471698113207547,0.1792452830188679
2015-09-25,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.438075919962254,-0.0876661139058436,0.0,0.0,0.0,0.2142857142857142,-0.0714285714285714,0.2,0.5,1.0,-0.280333597362838,1.1294268303420705,0.822429906542056,0.0467289719626168,0.1775700934579439
2015-10-02,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.48765510196782,-0.077495194486069,0.0,0.0714285714285714,0.0,0.2142857142857142,0.0714285714285714,0.2,0.5,1.0,-0.3482887425704098,1.0989378826835945,0.8240740740740741,0.0462962962962962,0.1759259259259259
2015-10-09,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.1979556557685682,-0.0475493726070155,0.0,0.0714285714285714,0.0,0.2142857142857142,0.0714285714285714,0.6,0.5,1.0,-0.4646751410900605,1.0989378826835945,0.8256880733944955,0.0458715596330275,0.1743119266055046
2015-10-16,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.6164727841465151,-0.0383715154117518,0.0,0.2857142857142857,0.0714285714285714,0.2857142857142857,0.2857142857142857,0.2,0.5,1.0,0.5030810129102397,0.3101156381850564,0.8141025641025641,0.1282051282051282,0.9423076923076924
2015-10-23,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.5586564591325184,-0.0183130158936348,1.0,0.3571428571428571,0.0714285714285714,0.4285714285714285,0.3571428571428571,0.2,0.5,1.0,0.6355281124755172,0.2995762777604432,0.8141025641025641,0.1282051282051282,0.9423076923076924
2015-10-30,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.5780034234776581,-0.0163261182323956,1.0,0.2142857142857142,0.2142857142857142,0.3571428571428571,0.1428571428571428,0.2,0.5,1.0,0.6269048010437258,0.2890519610023523,0.8141025641025641,0.1282051282051282,0.9423076923076924
2015-11-06,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.504559879373571,-0.0063440344185967,1.0,0.1428571428571428,0.1428571428571428,0.2142857142857142,0.0714285714285714,0.2,0.5,1.0,0.4004655622010508,0.2890519610023523,0.8141025641025641,0.1282051282051282,0.9423076923076924
2015-11-13,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.4561082982052707,-0.041825196649345,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,-0.2142857142857142,0.2,0.5,1.0,0.290181439970746,0.2890519610023523,0.8141025641025641,0.1282051282051282,0.9423076923076924
2015-11-20,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.9668691817482696,-0.0097974579187841,1.0,0.2857142857142857,0.2142857142857142,0.6428571428571429,-0.0714285714285714,0.2,0.5,1.0,0.355946279245591,0.0997851041366181,0.8198198198198198,0.045045045045045,0.1801801801801801
2015-11-27,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.378918387478498,-0.0086146150511428,1.0,0.2142857142857142,0.2142857142857142,0.5714285714285714,0.0,0.2,0.5,1.0,0.5799265707800817,0.0914304285451177,0.8076923076923077,0.1282051282051282,0.935897435897436
2015-12-04,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.5057147621927089,-0.0083311039047732,1.0,0.2142857142857142,0.3571428571428571,0.7142857142857143,0.0714285714285714,0.2,0.5,1.0,0.5059850073370618,0.0907969356513693,0.8076923076923077,0.1282051282051282,0.935897435897436
2015-12-11,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.2057702540352677,-0.0449469980207485,0.0,0.1428571428571428,0.2857142857142857,0.4285714285714285,0.0714285714285714,0.0,0.5,1.0,0.2410996522025558,0.0907969356513693,0.8076923076923077,0.1282051282051282,0.935897435897436
2015-12-18,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.3522110741199185,-0.0481149343877885,0.0,0.2142857142857142,0.2142857142857142,0.3571428571428571,-0.0714285714285714,0.4,0.5,1.0,0.6096617936039795,0.3395892651280303,0.8125,0.0446428571428571,0.1875
2015-12-25,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.8754495273776433,-0.0211795713208371,1.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.0714285714285714,0.2,0.5,1.0,0.4635678321588792,0.3269006136543991,0.8125,0.0446428571428571,0.1875
2016-01-01,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.3504817879699015,-0.0297932413348254,0.0,0.1428571428571428,0.2857142857142857,0.5,-0.0714285714285714,0.2,0.5,1.0,0.7989765363200361,0.314219552374563,0.8012820512820513,0.1282051282051282,0.9294871794871796
2016-01-08,stressed_panic,neutral_mixed,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.7904625440639791,-0.0866623126227581,0.0,0.1428571428571428,0.2142857142857142,0.0714285714285714,0.0,0.0,0.5,1.0,0.94182976834815,0.314219552374563,0.8070175438596491,0.043859649122807,0.1929824561403508
2016-01-15,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,2.0704670034528494,-0.106221746610796,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714,-0.1428571428571428,0.0,0.0,1.0,0.7943264196562508,2.744368860199608,0.8070175438596491,0.043859649122807,0.1929824561403508
2016-01-22,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.9564147820519036,-0.0933248245624435,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714,-0.2142857142857142,0.0,0.0,1.0,1.023678318343061,2.5753183256146683,0.808695652173913,0.0434782608695652,0.1913043478260869
2016-01-29,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.4510917751681407,-0.0780963240288411,0.0,0.1428571428571428,0.1428571428571428,0.0714285714285714,0.0,0.0,0.0,1.0,1.057003983528975,2.430056351492673,0.8103448275862069,0.043103448275862,0.1896551724137931
2016-02-05,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.315124544240488,-0.1055554095043589,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.5,1.0,1.2714802854647564,2.430056351492673,0.811965811965812,0.0427350427350427,0.188034188034188
2016-02-12,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.6126449802211669,-0.1118372432956916,0.0,0.1428571428571428,0.2142857142857142,0.1428571428571428,0.0714285714285714,0.0,0.5,1.0,1.1571244370269664,2.430056351492673,0.8135593220338984,0.0423728813559322,0.1864406779661017
2016-02-19,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.4725058702945797,-0.0862816344744055,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0714285714285714,0.0,0.5,1.0,1.0061395080952675,1.2501359702044907,0.8151260504201681,0.042016806722689,0.1848739495798319
2016-02-26,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.1019052240139648,-0.0715765126994951,0.0,0.2857142857142857,0.2857142857142857,0.2142857142857142,0.1428571428571428,0.0,0.5,1.0,1.3250162645093673,1.2166848237746857,0.8166666666666667,0.0416666666666666,0.1833333333333333
2016-03-04,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.1424869197259857,-0.0461638622259542,0.0,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.0,0.5,1.0,1.6884682437456209,1.184533123004954,0.8181818181818182,0.0413223140495867,0.1818181818181818
2016-03-11,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.0112174197750885,-0.035075655378971,1.0,0.4285714285714285,0.5,0.5714285714285714,0.2857142857142857,0.0,0.5,1.0,2.275859288422649,1.184533123004954,0.819672131147541,0.040983606557377,0.180327868852459
2016-03-18,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.7862776517519966,-0.022349527318189,1.0,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.4285714285714285,0.0,0.5,1.0,2.393130295950883,0.3636674404214934,0.8211382113821138,0.040650406504065,0.1788617886178861
2016-03-25,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.562168275631398,-0.0283765447276634,1.0,0.4285714285714285,0.5,0.5,0.1428571428571428,0.0,0.5,1.0,2.4656437489308383,0.3571940734156789,0.7948717948717948,0.1282051282051282,0.9230769230769232
2016-04-01,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.609283911978854,-0.010199614184286,1.0,0.5,0.6428571428571429,0.5,0.2142857142857143,0.0,0.5,1.0,2.549225467167263,0.3507456350707803,0.5172413793103449,0.6206896551724138,0.896551724137931
2016-04-08,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.5154080079015199,-0.0217755461154934,1.0,0.5,0.4285714285714285,0.9285714285714286,0.0714285714285714,0.2,0.5,1.0,2.270368320613928,0.3507456350707803,0.7884615384615384,0.1346153846153846,0.9230769230769232
2016-04-15,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.38067820309368,-0.0060857815379946,1.0,0.6428571428571429,0.4285714285714285,1.0,0.0714285714285715,0.2,0.5,1.0,1.9255874900461645,0.4222286474272763,0.7884615384615384,0.1346153846153846,0.9230769230769232
2016-04-22,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.1751822554857904,-0.0003932213687677,1.0,0.8571428571428571,0.4285714285714285,1.0,0.4285714285714285,0.2,0.5,1.0,1.816276191435168,0.4198759055933622,0.7884615384615384,0.1346153846153846,0.9230769230769232
2016-04-29,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.1530227336823824,-0.0130214092153494,1.0,0.7857142857142857,0.5,0.9285714285714286,0.2857142857142857,0.2,0.5,1.0,1.7192843708532983,0.4175285461155689,0.5,0.6,0.9
2016-05-06,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.281428083683432,-0.0159394262112412,1.0,0.5,0.4285714285714285,1.0,0.0,0.2,0.5,1.0,1.2533061922357014,0.4175285461155689,0.782051282051282,0.141025641025641,0.9230769230769232
2016-05-13,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.0175726995680574,-0.0205317913076169,1.0,0.5714285714285714,0.5714285714285714,1.0,-0.0714285714285715,0.2,0.5,1.0,0.8694552781826624,0.4175285461155689,0.782051282051282,0.141025641025641,0.9230769230769232
2016-05-20,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,-0.0510084543099793,-0.0170398790214981,1.0,0.5714285714285714,0.5,0.9285714285714286,-0.2857142857142857,0.2,0.5,1.0,0.5410094891659785,-0.026794880478745,0.782051282051282,0.141025641025641,0.9230769230769232
2016-05-27,recovery_confirmed,recovery_confirmed,"recent stress plus confirmed breadth, 13w and 26w momentum, trend, low drawdown, and low risk score",neutral,reversal_friendly,-0.0476083779280096,0.0,1.0,0.9285714285714286,0.5714285714285714,0.9285714285714286,0.1428571428571429,0.2,0.5,1.0,0.4733654625650058,-0.02782731144239,,,
2016-06-03,recovery_confirmed,recovery_confirmed,"recent stress plus confirmed breadth, 13w and 26w momentum, trend, low drawdown, and low risk score",neutral,reversal_friendly,-0.1792709867757083,0.0,1.0,1.0,0.6428571428571429,0.9285714285714286,0.5,0.2,0.5,1.0,0.4418111499776965,-0.0276359810694742,,,
2016-06-10,recovery_confirmed,recovery_confirmed,"recent stress plus confirmed breadth, 13w and 26w momentum, trend, low drawdown, and low risk score",neutral,reversal_friendly,-0.1555203742117137,-0.0009987087591702,1.0,0.8571428571428571,0.7857142857142857,0.9285714285714286,0.2857142857142857,0.2,0.5,1.0,0.7186090118522297,-0.0276359810694742,0.3,0.7,1.0
2016-06-17,recovery_confirmed,recovery_confirmed,"recent stress plus confirmed breadth, 13w and 26w momentum, trend, low drawdown, and low risk score",neutral,reversal_friendly,-0.0570881657467815,-0.0127736157083486,1.0,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.1428571428571429,0.2,0.5,1.0,0.127031550113478,-0.5609131126052184,0.3636363636363636,0.7272727272727273,1.0
2016-06-24,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.039120818234051,-0.0284529930429467,1.0,0.7142857142857143,0.5714285714285714,0.7142857142857143,-0.2142857142857143,0.2,0.5,1.0,0.1940475930393831,-0.5788590577878905,0.782051282051282,0.141025641025641,0.9230769230769232
2016-07-01,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.7302161973199632,0.0,1.0,0.8571428571428571,0.7142857142857143,0.9285714285714286,-0.1428571428571429,0.2,0.5,1.0,0.1201142194470995,-0.5973839088834157,0.782051282051282,0.141025641025641,0.9230769230769232
2016-07-08,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,-0.1410891290775231,0.0,1.0,0.7857142857142857,1.0,0.9285714285714286,-0.0714285714285714,0.2,0.5,1.0,1.0092550486118863,-0.5973839088834157,0.782051282051282,0.141025641025641,0.9230769230769232
2016-07-15,calm_trend,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-0.5100928831534405,0.0,1.0,1.0,1.0,0.9285714285714286,0.2857142857142857,0.2,0.5,1.0,0.61780213790653,-1.7217594898909518,0.8188976377952756,0.8267716535433071,1.0
2016-07-22,calm_trend,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-0.6616492581270739,0.0,1.0,0.9285714285714286,1.0,0.7857142857142857,0.2142857142857143,0.4,0.5,1.0,-0.32550630035924,-1.702686719826332,0.8188976377952756,0.8267716535433071,1.0
2016-07-29,calm_trend,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-0.920065303762635,-0.0005525333092953,1.0,0.9285714285714286,1.0,0.8571428571428571,0.0714285714285715,0.4,0.5,1.0,-0.3086453732244348,-1.6840716844058845,0.8203125,0.828125,1.0
2016-08-05,calm_trend,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-0.9398071157525942,0.0,1.0,1.0,1.0,1.0,0.2142857142857143,0.4,0.5,1.0,-0.4791044039574171,-1.6840716844058845,0.8217054263565892,0.8294573643410853,1.0
2016-08-12,calm_trend,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-1.035407084252395,0.0,1.0,0.9285714285714286,1.0,0.9285714285714286,-0.0714285714285714,0.6,1.0,1.0,-0.6865249987998315,-1.6840716844058845,0.823076923076923,0.8307692307692308,1.0
2016-08-19,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.1902003874976383,0.0,1.0,1.0,1.0,0.9285714285714286,0.0714285714285714,0.6,1.0,1.0,-0.6775762945336712,-1.6683248404747213,0.8244274809160306,0.8320610687022901,1.0
2016-08-26,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.1953853012004942,-0.0057197513167241,1.0,0.9285714285714286,1.0,0.9285714285714286,0.0,0.6,1.0,1.0,-0.7417474613358513,-1.6768192009404956,0.8257575757575758,0.8333333333333334,1.0
2016-09-02,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9176003029669062,-0.0007778403949015,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,-0.0714285714285714,0.8,1.0,1.0,-0.4019543878114858,-1.6332667001472072,0.8270676691729323,0.8345864661654135,1.0
2016-09-09,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.3483576864161777,-0.0240686579457083,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.0,0.8,1.0,1.0,-1.345060409359872,-1.6332667001472072,0.8283582089552238,0.835820895522388,1.0
2016-09-16,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6028255538917936,-0.0187252361788823,1.0,0.9285714285714286,0.9285714285714286,0.7857142857142857,-0.0714285714285714,0.8,1.0,0.0,-0.8131198799022464,-0.9561350164009564,0.8296296296296296,0.837037037037037,1.0
2016-09-23,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8459333857915491,-0.0066760682285555,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.0,0.8,1.0,0.0,-0.9613711400320102,-0.9561350164009564,0.8308823529411765,0.8382352941176471,1.0
2016-09-30,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.1214425396452297,-0.0052501365145048,1.0,0.9285714285714286,0.9285714285714286,0.6428571428571429,0.0,0.8,1.0,0.0,-0.8503988958656973,-0.9561350164009564,0.8321167883211679,0.8394160583941606,1.0
