cik10,company_name_as_filed,sector,last_eligible_accession,last_eligible_available_at,recovered_symbols,recovery_status,primary_document,source_sha256,first_recent_decision,last_recent_decision,recent_decision_rows,symbol_count
0001733294,GENERATION BIO CO.,manufacturing,0001558370-23-018594,2023-11-10 00:00:00+00:00,GBIO,xbrl_symbol_recovered,gbio-20230930x10q.htm,8aafa87a9eb2f7989e268a62121ec131a69512e580ed32fbd6f9abc70355fc70,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1
0001739614,"INHIBRX, INC.",manufacturing,0001739614-24-000029,2024-05-10 00:00:00+00:00,INBX,xbrl_symbol_recovered,inhibrx-20240331.htm,a742b36654caa7904160dc97571355eed70edf506631c97ced82116f1f5ebe5b,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,1
0001741231,"TATTOOED CHEF, INC.",manufacturing,0001628280-23-018272,2023-05-16 00:00:00+00:00,TTCF,xbrl_symbol_recovered,ttcf-20230331.htm,77e2247f177176e616e8b497fc8d20635d36da87c55b277b70d3f912fac367c4,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,1
0001742924,LIVENT CORP.,manufacturing,0001742924-23-000039,2023-11-10 00:00:00+00:00,LTHM,xbrl_symbol_recovered,lthm-20230930.htm,381046be9df25efc7978681348f4f1647caf9e82be678346913a966ab657de9f,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1
0001744659,"AKERO THERAPEUTICS, INC.",manufacturing,0001193125-25-272569,2025-11-08 00:00:00+00:00,AKRO,xbrl_symbol_recovered,akro-20250930.htm,5934bf51c67b839831e0a4d6796216b7ced27046ca986bebdc25b4df197a263d,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0001748790,AMCOR PLC,manufacturing,0001748790-26-000006,2026-02-05 00:00:00+00:00,AMCR,xbrl_symbol_recovered,amcr-20251231.htm,aba266bf6601b72f85736d82e9685a438830212de40f0a4834ecd51feabcc6ac,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0001753706,"WHOLE EARTH BRANDS, INC.",manufacturing,0001753706-24-000017,2024-08-02 00:00:00+00:00,FREE|FREEW,xbrl_symbol_recovered,free-20240630.htm,5e6ecd0ed1586074b2afbd040170a57b75bb98af7a0b097a17b2bb61eb04dbf2,2023-01-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,12,2
0001754820,"DESKTOP METAL, INC.",manufacturing,0001558370-24-013999,2024-11-01 00:00:00+00:00,DM,xbrl_symbol_recovered,dm-20240930x10q.htm,b409b6fdb45291d71b52a1c8b906eb852c9427a3fcda9ebae94b7e84f18a197b,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1
0001758057,"LUMINAR TECHNOLOGIES, INC./DE",manufacturing,0001628280-24-048172,2024-11-19 00:00:00+00:00,LAZR,xbrl_symbol_recovered,lazr-20240930.htm,b097f6863c720e461312e5748f95d84b9c5c92c29c6e4c8f2fbac68baa53687f,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1
0001771917,"KARUNA THERAPEUTICS, INC.",manufacturing,0000950170-24-018395,2024-02-23 00:00:00+00:00,KRTX,xbrl_symbol_recovered,krtx-20231231.htm,ed9476e44dc017ceff951fe1809ca03b59ff6bd52a0ac33437383fbc07c2bbb2,2023-01-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,10,1
0001773427,"SPRINGWORKS THERAPEUTICS, INC.",manufacturing,0001773427-25-000015,2025-05-10 00:00:00+00:00,SWTX,xbrl_symbol_recovered,swtx-20250331.htm,092304d5d3b37a9ae6be0247048977d35847001c54fb2bdd71d0bb1afb2dcb80,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0001775625,"SMILEDIRECTCLUB, INC.",manufacturing,0001775625-23-000099,2023-08-09 00:00:00+00:00,SDC,xbrl_symbol_recovered,sdc-20230630.htm,9a65f52ccfd582e1c38e3a23d9440632fad9ecc30b0253068ad909b107c64a85,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,1
0001782754,AZEK CO INC.,manufacturing,0001628280-25-022927,2025-05-08 00:00:00+00:00,AZEK,xbrl_symbol_recovered,azek-20250331.htm,41b86f1896f04ee5586b1cbc3089567edc05aefcacb8f1eb6e7b556592b4d40e,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0001785173,"89BIO, INC.",manufacturing,0000950170-25-105939,2025-08-09 00:00:00+00:00,ETNB,xbrl_symbol_recovered,etnb-20250630.htm,0325ab91b137357b6f83e253ea98451463c37760365606288d0c03cdf8240c40,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,1
0001786205,"ARCELLX, INC.",manufacturing,0001193125-26-076876,2026-02-27 00:00:00+00:00,ACLX,xbrl_symbol_recovered,aclx-20251231.htm,b60c7e7d0e58950a9066fc8833d65ab3f812c08fc2b1c71f69ab891da2e78be1,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,1
0001790982,ARCONIC CORP,manufacturing,0001790982-23-000022,2023-08-01 00:00:00+00:00,ARNC,xbrl_symbol_recovered,arnc-20230630.htm,873b8564ab45a206cebe7e6cf6247fbab6d1b4ff3b21907e58e27797e9582e3b,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,1
0001802457,"ORIGIN MATERIALS, INC.",manufacturing,0001802457-23-000105,2023-11-10 00:00:00+00:00,ORGN|ORGNW,xbrl_symbol_recovered,orgn-20230930.htm,806ba4b9f0a990903e97fa8095ea632e7a63b031f862d8bd19e3a085a2d13d8c,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,2
0001805387,"CEREVEL THERAPEUTICS HOLDINGS, INC.",manufacturing,0000950170-24-055701,2024-05-09 00:00:00+00:00,CERE,xbrl_symbol_recovered,cere-20240331.htm,73c3423df3258a7c9f8e733b8c9a8412f8057a2b95f866d30abf3f05a530d42a,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,1
0001808158,REPARE THERAPEUTICS INC.,manufacturing,0000950170-24-122791,2024-11-08 00:00:00+00:00,RPTX,xbrl_symbol_recovered,rptx-20240930.htm,0a7f270f44110174b7dd3949db9089440764b88bd808000a4b57b074cd6e79e9,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1
0001808665,"ASSERTIO HOLDINGS, INC.",manufacturing,0001808665-26-000011,2026-03-17 00:00:00+00:00,ASRT,xbrl_symbol_recovered,asrt-20251231.htm,2736bd567eb8d215559cec24186a016d7607eeff8d1d1f312651975f1f7c0261,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0001808865,"ITEOS THERAPEUTICS, INC.",manufacturing,0000950170-24-124548,2024-11-13 00:00:00+00:00,ITOS,xbrl_symbol_recovered,itos-20240930.htm,1de679eadad5054637dad0dc247e151353e2bc9388918465b7c05cc2b1fb0cf7,2023-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,12,1
0001819142,SES AI CORP,manufacturing,0001819142-24-000046,2024-11-02 00:00:00+00:00,SES,xbrl_symbol_recovered,ses-20240930x10q.htm,b8ce13eb7231b46206dc2e96d5d33584a1513f5365e124cb07a512f5f6f5105d,2023-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,12,1
0001823652,"EVE HOLDING, INC.",manufacturing,0001554855-26-000300,2026-03-17 00:00:00+00:00,EVEX|EVEXW,xbrl_symbol_recovered,evex-20251231.htm,46acabc917794531bcd3b2679a9abb7bfb23620ae9b35301277910c976cd0ae8,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,2
0001824502,ARCHER AVIATION INC.,manufacturing,0001824502-26-000019,2026-03-03 00:00:00+00:00,ACHR,xbrl_symbol_recovered,achr-20251231.htm,29331fb27a7e99e301bf2e17ab1836b36d3ab653c8baeaccac8ca83e945fe8d9,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,1
0001829432,ARES ACQUISITION CORP,manufacturing,0001628280-23-037495,2023-11-09 00:00:00+00:00,AAC.U|AAC,xbrl_symbol_recovered,aac-20230930.htm,90961a04e346f11ff543acbff2d26c4d1160086a42e2418adc050d23b4ca3d10,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,2
0001830033,"PURECYCLE TECHNOLOGIES, INC.",manufacturing,0001193125-26-076801,2026-02-27 00:00:00+00:00,PCT|PCTTW|PCTTU,xbrl_symbol_recovered,pct-20251231.htm,54447e55d22c0c52075c45844e68012cc250ff1e6103ff97fc91cb6d987d628f,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,3
0001830210,"BENSON HILL, INC.",manufacturing,0001830210-24-000153,2024-11-13 00:00:00+00:00,BHIL,xbrl_symbol_recovered,bhil-20240930.htm,5f7d742576e58640fdaa58672398fe2d7a0479e1041d26d336b8ce52f4fa4f31,2023-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,12,1
0001830214,"GINKGO BIOWORKS HOLDINGS, INC.",manufacturing,0001628280-26-012346,2026-02-27 00:00:00+00:00,DNA,xbrl_symbol_recovered,dna-20251231.htm,260055fefaed11bd342681c0edc1f54e459474d6add3910b1112008b32e5396e,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,1
0001831617,"DIVERSEY HOLDINGS, LTD.",manufacturing,0001628280-23-015484,2023-05-05 00:00:00+00:00,DSEY,xbrl_symbol_recovered,dsey-20230331.htm,7d5a1cb2e29b2361591a0ada484e7a77a04ef4ef092f0d29f98464194be80347,2023-04-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,6,1
0001834045,"VINTAGE WINE ESTATES, INC.",manufacturing,0000950170-23-020610,2023-05-11 00:00:00+00:00,VWE|VWEWW,xbrl_symbol_recovered,vwe-20221231.htm,7422680ded6dc70c9fbb25ac00ceef9cad41a50730a9457c8acd619d5a08c075,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,2
0001835256,"DUCKHORN PORTFOLIO, INC.",manufacturing,0001835256-24-000045,2024-12-06 00:00:00+00:00,NAPA,xbrl_symbol_recovered,napa-20241031.htm,dc8977645b329fcaee67586dd202789a20d93f28849851eed4b58b2e9eb28b7b,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1
0001840574,"VERVE THERAPEUTICS, INC.",manufacturing,0000950170-24-121075,2024-11-06 00:00:00+00:00,VERV,xbrl_symbol_recovered,verv-20240930.htm,cfc17c940d6a9c1bef4a3d9d568cb3729f3d0ec3b5ec31af1fe7cb3d720ab9af,2024-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,8,1
0001843724,"LANZATECH GLOBAL, INC.",manufacturing,0001628280-24-046524,2024-11-09 00:00:00+00:00,LNZA|LNZAW,xbrl_symbol_recovered,lnza-20240930.htm,a7ef5e774ee3523e9c4d49b6a3c4d3d5b811447a777f754f2338e199984b2712,2024-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,8,2
0001843762,"EQRX, INC.",manufacturing,0001558370-23-017760,2023-11-07 00:00:00+00:00,EQRX|EQRXW,xbrl_symbol_recovered,eqrx-20230930x10q.htm,48e34342d5b00685987ddd891fcf3c0a89b0901a026028cd8d46f993f38725db,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,2
0001844862,"SOLID POWER, INC.",manufacturing,0001558370-23-018110,2023-11-09 00:00:00+00:00,SLDP|SLDPW,xbrl_symbol_recovered,sldp-20230930x10q.htm,243c14e61ad024ccc300db8ad3e5de7538158554edcb0a2e8808899656be5990,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,2
0001845337,"DAY ONE BIOPHARMACEUTICALS, INC.",manufacturing,0001193125-26-066956,2026-02-25 00:00:00+00:00,DAWN,xbrl_symbol_recovered,dawn-20251231.htm,9f651f500fa61876d925c02b651fea63792324f1247aaddd274885a770bedf09,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,1
0001851194,"VENTYX BIOSCIENCES, INC.",manufacturing,0000950170-24-123485,2024-11-08 00:00:00+00:00,VTYX,xbrl_symbol_recovered,vtyx-20240930.htm,b08d4f9ec7f074a2d2c9b9dbd324d594b7e50f3f936e652b0a17078bcfafd324,2024-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,8,1
0001856608,"SOVOS BRANDS, INC.",manufacturing,0001558370-24-002020,2024-02-29 00:00:00+00:00,SOVO,xbrl_symbol_recovered,sovos-20231230x10k.htm,e7d6270baf221ba45d477080ec644c3e1add6cc6e56aa083054986f811fc86da,2023-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,9,1
0001857951,WEBER INC.,manufacturing,0001628280-23-002872,2023-02-10 00:00:00+00:00,WEBR,xbrl_symbol_recovered,webr-20221231.htm,188230a634a0ddf2a7aa56f59a4a41b8265547b4603fc2930a9baaaa51a6e251,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,1
0001860782,"2SEVENTY BIO, INC.",manufacturing,0001860782-25-000037,2025-05-08 00:00:00+00:00,TSVT,xbrl_symbol_recovered,tsvt-20250331.htm,fc4fc2265f6cae6d6004ab9e6647fdf07aeb4d3393831276ec794d895e524b6a,2025-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,5,1
0001861449,"BIRD GLOBAL, INC.",manufacturing,0001861449-23-000211,2023-11-15 00:00:00+00:00,BRDS,xbrl_symbol_recovered,brds-20230930.htm,012aa137da628b691665724fba3229269f0a115b759c2d92433b4c222d8e82b7,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,1
0001861560,"NUVALENT, INC.",manufacturing,0001193125-26-073317,2026-02-27 00:00:00+00:00,NUVL,xbrl_symbol_recovered,nuvl-20251231.htm,833dced74aed3c1e724206b472f35489f8ead968af5e9ffe6a0dbfb2fe9957ef,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,1
0001868726,"OLAPLEX HOLDINGS, INC.",manufacturing,0001868726-26-000009,2026-03-06 00:00:00+00:00,OLPX,xbrl_symbol_recovered,olpx-20251231.htm,e7d066b802fde7f5cba99642320ec099b6b4daaec059266df4c91df4aa621bf7,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,1
0001876588,ZIMVIE INC.,manufacturing,0000950170-25-100255,2025-07-31 00:00:00+00:00,ZIMV,xbrl_symbol_recovered,zimv-20250630.htm,cd837ca50b2efa4ed315f2e63d6df7a6c1c3851b7245678740f57c62508cd078,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,1
0001898795,"LIVEWIRE GROUP, INC.",manufacturing,0001898795-26-000028,2026-02-21 00:00:00+00:00,LVWR,xbrl_symbol_recovered,lvwr-20251231.htm,75feef34861627b98d49a6192c94e1b069477aa85c94619e83cb6428f9828726,2025-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,5,1
0001936258,NEWAMSTERDAM PHARMA CO N.V.,manufacturing,0001193125-26-056029,2026-02-19 00:00:00+00:00,NAMS|NAMSW,xbrl_symbol_recovered,nams-20251231.htm,01e16542d3535f54e73673d784df810f12de8862e95eec60e7e5726e965b8ca0,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,2
0001959348,WK KELLOGG CO,manufacturing,0001628280-25-038605,2025-08-08 00:00:00+00:00,KLG,xbrl_symbol_recovered,klg-20250628.htm,ea4524754c46bbeb605fa3029da9c6d6f2858fffa785d8e3b2c9c244b32ce88d,2025-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,5,1
0001977303,ARCADIUM LITHIUM PLC,manufacturing,0001977303-25-000006,2025-02-28 00:00:00+00:00,ALTM,xbrl_symbol_recovered,lthm-20241231.htm,6708831bc6e6c6e5f6ea764b6df6cf381d0fdbbd19f905ad4d4ff991166ba0aa,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,1
0001592058,PARTY CITY HOLDCO INC.,retail_trade,0000950170-24-037962,2024-03-29 00:00:00+00:00,,no_explicit_symbol_tag,ck0001592058-20221231.htm,ba4ee2ab64bde29faa4f6ad59800b6775ca6f37701227543bd0ae2af9e3f422c,2023-01-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,10,0
0001762359,"ACREAGE HOLDINGS, INC.",retail_trade,0001762359-23-000113,2023-11-15 00:00:00+00:00,,no_explicit_symbol_tag,acrg-20230930.htm,8956c050059b700485a56771e157d4b3d87473ffe13fcfffe63eac4022219c05,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,0
0001776932,"MEDMEN ENTERPRISES, INC.",retail_trade,0001776932-23-000015,2023-07-11 00:00:00+00:00,,no_explicit_symbol_tag,mmen-20230325.htm,51ad7491101232b38cf70b35666dfcf677e3cb1a69286f6ea3db5063eb287e8e,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,0
0001814974,"BBX CAPITAL, INC.",retail_trade,0001437749-24-034466,2024-11-13 00:00:00+00:00,,no_explicit_symbol_tag,bbxi20240930_10q.htm,620a70901f272906bca396746f79e8f6115df53a3f5921ed9d704cd21fa0c19c,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,0
0001639327,ZHUOXUN HONGTU INC.,services,0001213900-24-091356,2024-10-30 00:00:00+00:00,,no_explicit_symbol_tag,ea0217909-10q_zhuoxun.htm,db1360c02f37e00d41de7f38e428ff72b50ae1425fe7c44a1c5d43b2dab52db8,2024-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,9,0
0001660734,TRITON INTERNATIONAL LTD,services,0001660734-24-000032,2024-11-08 00:00:00+00:00,,no_explicit_symbol_tag,trtn-20240930.htm,34ad8fb9f5fbd03d577e33114a2914229c0dd05e605b91317ca272a875a540ad,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,0
0001800682,"CANO HEALTH, INC.",services,0001800682-24-000006,2024-05-11 00:00:00+00:00,,no_explicit_symbol_tag,cano-20240331.htm,704f98601ca0aa512b608dafb5aa8dcc26290f4969ae2b8667849a37d6930034,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,0
0000029669,RR DONNELLEY & SONS CO,manufacturing,0001564590-22-006506,2022-02-25 00:00:00+00:00,RRD,xbrl_symbol_recovered,rrd-10k_20211231.htm,e44563bc8ac27a0f18603d5797c599555a3520c519fa9e6a6f5ff7c9c6961a38,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,1
0000035214,FERRO CORP,manufacturing,0000035214-22-000009,2022-03-02 00:00:00+00:00,FOE,xbrl_symbol_recovered,foe-20211231.htm,0d3aba11b05803a10df27b7fb3dcff537d0d0ad9be5cc328c73a2abf3bfa3d3e,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,1
0000047518,"HILL-ROM HOLDINGS, INC.",manufacturing,0000047518-21-000084,2021-11-13 00:00:00+00:00,HRC,xbrl_symbol_recovered,hrc-20210930.htm,ff520aca1b06829234a2d69469fd92b01fd779e6e2754c285d4bfe919d139048,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1
0000057725,LANNETT CO INC,manufacturing,0001558370-22-008115,2022-05-11 00:00:00+00:00,LCI,xbrl_symbol_recovered,lci-20220331x10q.htm,7efbb3d3726ad27993509ab9d384f63d52dfb307ec91977f011fb223931b55a4,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,1
0000065011,MEREDITH CORP,manufacturing,0000065011-21-000115,2021-11-13 00:00:00+00:00,MDP,xbrl_symbol_recovered,mdp-20210930.htm,e6220c0c7d71497ee4452bcf210b698a1580a6eac1b91b06a846f0a22fd91e98,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1
0000353569,QUIDEL CORP /DE/,manufacturing,0000353569-22-000043,2022-05-06 00:00:00+00:00,QDEL,xbrl_symbol_recovered,qdel-20220331.htm,4020af5342835d7fa3f0b594d6455b5580668749f4ef2c9d494341b83ec94688,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,1
0000812128,SANDERSON FARMS INC,manufacturing,0000812128-22-000009,2022-05-28 00:00:00+00:00,SAFM,xbrl_symbol_recovered,safm-20220430.htm,9ada75cffb783b189500dbfb51f605fd9a23f5b1ee709986c54f0241d9b295f6,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,1
0000876378,"ASENSUS SURGICAL, INC.",manufacturing,0001437749-22-019403,2022-08-09 00:00:00+00:00,ASXC,xbrl_symbol_recovered,asxc20220630_10q.htm,7f95bf08f1857e1bdf6f127d41a13e7e5d7599c914dffea3d27dc70cb3590683,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1
0000878526,NATUS MEDICAL INC,manufacturing,0000878526-22-000034,2022-05-07 00:00:00+00:00,NTUS,xbrl_symbol_recovered,ntus-20220331.htm,9c3037b93c47f6de430fc3734863c5355dc13b0ef3676482cb1888de66ee9dd9,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,1
0001016169,"ANTARES PHARMA, INC.",manufacturing,0001016169-22-000044,2022-05-11 00:00:00+00:00,ATRS,xbrl_symbol_recovered,atrs-20220331.htm,793fee41c28b0c6a1aa342e0614e3259f5f9ba753f275d601229dfc4b267c8cf,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,1
0001024725,TENNECO INC,manufacturing,0001024725-22-000021,2022-11-01 00:00:00+00:00,TEN,xbrl_symbol_recovered,ten-20220930.htm,71db48095e5b39cd79afbc97fac359c96fd38a6f5fd282005ae5dc609e05dbff,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1
0001080709,ARENA PHARMACEUTICALS INC,manufacturing,0001080709-22-000006,2022-02-24 00:00:00+00:00,ARNA,xbrl_symbol_recovered,arna-20211231.htm,067d8be60016a4a0ed96c8e1113fbda97acd30b8384e499ec08811764606b44b,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,1
0001092662,"CHEMBIO DIAGNOSTICS, INC.",manufacturing,0001140361-22-028390,2022-08-06 00:00:00+00:00,CEMI,xbrl_symbol_recovered,brhc10040263_10q.htm,43ab68d08626bc89ed5f4e59317d981aada933ee0dd7bb55fb93c808acb79159,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1
0001103021,BIODELIVERY SCIENCES INTERNATIONAL INC,manufacturing,0001103021-22-000051,2022-03-10 00:00:00+00:00,BDSI,xbrl_symbol_recovered,bdsi-20211231.htm,c3adc8e9b053bbbeea9384ed9b490952d765e70cf3d53a22b0e939c93a27c36a,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,1
0001113256,"MERITOR, INC.",manufacturing,0001113256-22-000070,2022-08-03 00:00:00+00:00,MTOR,xbrl_symbol_recovered,mtor-20220703.htm,3b694b0f0ad2316ad6fb5e8832e99181c2f9ec6fb6306a44b1be8ddfd4acfa4e,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1
0001271214,"INTERSECT ENT, INC.",manufacturing,0001271214-22-000024,2022-05-05 00:00:00+00:00,XENT,xbrl_symbol_recovered,xent-20220331.htm,3ba095ead61ba0c395d1c44374660578e84b166d70a02cab740b61f91204ef2b,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,1
0001280600,ACCELERON PHARMA INC,manufacturing,0001280600-21-000078,2021-11-05 00:00:00+00:00,XLRN,xbrl_symbol_recovered,xlrn-20210930.htm,0da58e65f16f8ba4d56e8bb73d6a2fa02b8a234153ae2b2479bb2ded7838da4b,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1
0001293310,"HUMANIGEN, INC",manufacturing,0001214659-22-006352,2022-05-06 00:00:00+00:00,HGEN,xbrl_symbol_recovered,r5222210q.htm,6c38f3dbb002b557ca1210ee1a7bd92c351eeca47c11657c7d201bd0b6e40f56,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,1
0001293971,"BLUEBIRD BIO, INC.",manufacturing,0001293971-22-000063,2022-11-08 00:00:00+00:00,BLUE,xbrl_symbol_recovered,blue-20220930.htm,377ce3fb0e79a515dafcb3003560d25468cca72390517eafe70d63bd8cc05b43,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1
0001296435,NEENAH INC,manufacturing,0001296435-22-000040,2022-05-05 00:00:00+00:00,NP,xbrl_symbol_recovered,np-20220331.htm,ad5185df115f153f82b0f00ea8bc10e57a484efd3e28e2b6f4ee645cee153678,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,1
0001300699,"ATHENEX, INC.",manufacturing,0000950170-22-021640,2022-11-04 00:00:00+00:00,ATNX,xbrl_symbol_recovered,atnx-20220930.htm,4de2c9dca433280eab7ec8f4020ca0554d0cc55c91ccc66bbc2ba2c2e65dd158,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1
0001321646,KRATON CORP,manufacturing,0001321646-22-000003,2022-02-25 00:00:00+00:00,KRA,xbrl_symbol_recovered,kra-20211231.htm,e93beadfe4fcddeecc7faaa2e65d6273a00b4e9dee70f62fe83d77069e21e13e,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,1
0001337553,AERIE PHARMACEUTICALS INC,manufacturing,0001337553-22-000041,2022-11-05 00:00:00+00:00,AERI,xbrl_symbol_recovered,aeri-20220930.htm,ea806cbee49ca8017a0bd6aece193fda159b8079ef4b579ee9a52610b80d84df,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1
0001340652,"CHEMOCENTRYX, INC.",manufacturing,0000950170-22-015596,2022-08-09 00:00:00+00:00,CCXI,xbrl_symbol_recovered,ccxi-20220630.htm,e5a20ed07751d0434970d5008bf3f3676204fdf6edb9f78516320fe616bdbc8c,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1
0001375151,"ZOGENIX, INC.",manufacturing,0001375151-22-000015,2022-03-02 00:00:00+00:00,ZGNX,xbrl_symbol_recovered,zgnx-20211231.htm,8acbf0f618f975104cff2a220a02229be0b4efb8a516018bbc41a9065ec8aa76,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,1
0001381531,DOMTAR CORP,manufacturing,0001564590-21-054225,2021-11-05 00:00:00+00:00,UFS,xbrl_symbol_recovered,ufs-10q_20210930.htm,1bf46be6a77d40fe65b8451c16dfbeedec642b03ade3bba0a33651a977c13399,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1
0001393066,RESOLUTE FOREST PRODUCTS INC.,manufacturing,0001393066-22-000055,2022-11-04 00:00:00+00:00,RFP,xbrl_symbol_recovered,rfp-20220930.htm,837e8143f04e4338a86943a8f55c5ef68157b7b9b5740db2c3db28bc112e02ca,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1
0001399529,DICERNA PHARMACEUTICALS INC,manufacturing,0001399529-21-000158,2021-11-10 00:00:00+00:00,DRNA,xbrl_symbol_recovered,drna-20210930.htm,e9fe0af07e2ad2bf068d2272f18ec1850776e8c73d7b4f39827c6e3049f6dd79,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1
0001403752,ZYMEWORKS INC.,manufacturing,0001403752-22-000020,2022-08-05 00:00:00+00:00,ZYME,xbrl_symbol_recovered,zyme-20220630.htm,ed90aa2dfd8134d15bdedc044275694fa140666896ca7e4c882386c5870af2a0,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1
