Date,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,cash::BIL
2013-08-30,0.0868174487366771,0.1142472223360433,0.1691668184003586,0.1170980964493378,0.2270877945992782,0.1249124744534189,0.1606701450248858
2013-09-06,0.0868174487366771,0.1142472223360433,0.1691668184003586,0.1170980964493378,0.2270877945992782,0.1249124744534189,0.1606701450248858
2013-09-13,0.0868174487366771,0.1142472223360433,0.1691668184003586,0.1170980964493378,0.2270877945992782,0.1249124744534189,0.1606701450248858
2013-09-20,0.0868174487366771,0.1142472223360433,0.1691668184003586,0.1170980964493378,0.2270877945992782,0.1249124744534189,0.1606701450248858
2013-09-27,0.0831604811995025,0.110087338307864,0.1641943566685143,0.1136473020173855,0.2365508154767929,0.1309900501088036,0.1613696562211369
2013-10-04,0.0831604811995025,0.110087338307864,0.1641943566685143,0.1136473020173855,0.2365508154767929,0.1309900501088036,0.1613696562211369
2013-10-11,0.0831604811995025,0.110087338307864,0.1641943566685143,0.1136473020173855,0.2365508154767929,0.1309900501088036,0.1613696562211369
2013-10-18,0.0831604811995025,0.110087338307864,0.1641943566685143,0.1136473020173855,0.2365508154767929,0.1309900501088036,0.1613696562211369
2013-10-25,0.1061471779818115,0.1331466750208766,0.1794388090765527,0.1575715054764568,0.2493009704532038,0.1395008739561204,0.034893988034978
2013-11-01,0.1061471779818115,0.1331466750208766,0.1794388090765527,0.1575715054764568,0.2493009704532038,0.1395008739561204,0.034893988034978
2013-11-08,0.1061471779818115,0.1331466750208766,0.1794388090765527,0.1575715054764568,0.2493009704532038,0.1395008739561204,0.034893988034978
2013-11-15,0.1061471779818115,0.1331466750208766,0.1794388090765527,0.1575715054764568,0.2493009704532038,0.1395008739561204,0.034893988034978
2013-11-22,0.1061471779818115,0.1331466750208766,0.1794388090765527,0.1575715054764568,0.2493009704532038,0.1395008739561204,0.034893988034978
2013-11-29,0.1128845725707842,0.1376308790798358,0.1738240986651065,0.1745228914687696,0.2361103895690114,0.1334757201736519,0.0315514484728404
2013-12-06,0.1128845725707842,0.1376308790798358,0.1738240986651065,0.1745228914687696,0.2361103895690114,0.1334757201736519,0.0315514484728404
2013-12-13,0.1128845725707842,0.1376308790798358,0.1738240986651065,0.1745228914687696,0.2361103895690114,0.1334757201736519,0.0315514484728404
2013-12-20,0.1128845725707842,0.1376308790798358,0.1738240986651065,0.1745228914687696,0.2361103895690114,0.1334757201736519,0.0315514484728404
2013-12-27,0.1166037138874411,0.1390019912175687,0.168897604023758,0.1835764781445659,0.2283481025312102,0.1270414624047544,0.0365306477907014
2014-01-03,0.1166037138874411,0.1390019912175687,0.168897604023758,0.1835764781445659,0.2283481025312102,0.1270414624047544,0.0365306477907014
2014-01-10,0.1166037138874411,0.1390019912175687,0.168897604023758,0.1835764781445659,0.2283481025312102,0.1270414624047544,0.0365306477907014
2014-01-17,0.1166037138874411,0.1390019912175687,0.168897604023758,0.1835764781445659,0.2283481025312102,0.1270414624047544,0.0365306477907014
2014-01-24,0.1166037138874411,0.1390019912175687,0.168897604023758,0.1835764781445659,0.2283481025312102,0.1270414624047544,0.0365306477907014
2014-01-31,0.118432636916414,0.1401189790256242,0.1651481491189521,0.1893486321775117,0.2237149023575292,0.1229054700051649,0.0403312303988036
2014-02-07,0.118432636916414,0.1401189790256242,0.1651481491189521,0.1893486321775117,0.2237149023575292,0.1229054700051649,0.0403312303988036
2014-02-14,0.118432636916414,0.1401189790256242,0.1651481491189521,0.1893486321775117,0.2237149023575292,0.1229054700051649,0.0403312303988036
2014-02-21,0.118432636916414,0.1401189790256242,0.1651481491189521,0.1893486321775117,0.2237149023575292,0.1229054700051649,0.0403312303988036
2014-02-28,0.118638340699558,0.1403636622806455,0.1607796150021506,0.1911469466240596,0.2194505493081005,0.1190562504481572,0.0505646356373282
2014-03-07,0.118638340699558,0.1403636622806455,0.1607796150021506,0.1911469466240596,0.2194505493081005,0.1190562504481572,0.0505646356373282
2014-03-14,0.118638340699558,0.1403636622806455,0.1607796150021506,0.1911469466240596,0.2194505493081005,0.1190562504481572,0.0505646356373282
2014-03-21,0.118638340699558,0.1403636622806455,0.1607796150021506,0.1911469466240596,0.2194505493081005,0.1190562504481572,0.0505646356373282
2014-03-28,0.1198619174849374,0.1428992935845867,0.159616568496635,0.1945126314156989,0.2185328629523625,0.1191620162888939,0.0454147097768853
2014-04-04,0.1198619174849374,0.1428992935845867,0.159616568496635,0.1945126314156989,0.2185328629523625,0.1191620162888939,0.0454147097768853
2014-04-11,0.1198619174849374,0.1428992935845867,0.159616568496635,0.1945126314156989,0.2185328629523625,0.1191620162888939,0.0454147097768853
2014-04-18,0.1198619174849374,0.1428992935845867,0.159616568496635,0.1945126314156989,0.2185328629523625,0.1191620162888939,0.0454147097768853
2014-04-25,0.1116291639119177,0.1404140982957456,0.1447259030197502,0.2042645850550127,0.2389921012962327,0.1315482033278822,0.0284259450934585
2014-05-02,0.1116291639119177,0.1404140982957456,0.1447259030197502,0.2042645850550127,0.2389921012962327,0.1315482033278822,0.0284259450934585
2014-05-09,0.1116291639119177,0.1404140982957456,0.1447259030197502,0.2042645850550127,0.2389921012962327,0.1315482033278822,0.0284259450934585
2014-05-16,0.1116291639119177,0.1404140982957456,0.1447259030197502,0.2042645850550127,0.2389921012962327,0.1315482033278822,0.0284259450934585
2014-05-23,0.1116291639119177,0.1404140982957456,0.1447259030197502,0.2042645850550127,0.2389921012962327,0.1315482033278822,0.0284259450934585
2014-05-30,0.0374245971131862,0.1921301973853844,0.0846227689086829,0.3138201478618982,0.2085032084228122,0.1038021908936115,0.0596968894144243
2014-06-06,0.0374245971131862,0.1921301973853844,0.0846227689086829,0.3138201478618982,0.2085032084228122,0.1038021908936115,0.0596968894144243
2014-06-13,0.0374245971131862,0.1921301973853844,0.0846227689086829,0.3138201478618982,0.2085032084228122,0.1038021908936115,0.0596968894144243
2014-06-20,0.0374245971131862,0.1921301973853844,0.0846227689086829,0.3138201478618982,0.2085032084228122,0.1038021908936115,0.0596968894144243
2014-06-27,0.0852159111676262,0.1459485950642395,0.1544568930570888,0.1698195537003522,0.2837936705946289,0.1607653764160642,0.0
2014-07-04,0.0852159111676262,0.1459485950642395,0.1544568930570888,0.1698195537003522,0.2837936705946289,0.1607653764160642,0.0
2014-07-11,0.0852159111676262,0.1459485950642395,0.1544568930570888,0.1698195537003522,0.2837936705946289,0.1607653764160642,0.0
2014-07-18,0.0852159111676262,0.1459485950642395,0.1544568930570888,0.1698195537003522,0.2837936705946289,0.1607653764160642,0.0
2014-07-25,0.0990427915713205,0.139133198602981,0.1668509406903772,0.1409486595811612,0.2729408711637077,0.1810835383904523,0.0
2014-08-01,0.0990427915713205,0.139133198602981,0.1668509406903772,0.1409486595811612,0.2729408711637077,0.1810835383904523,0.0
2014-08-08,0.0990427915713205,0.139133198602981,0.1668509406903772,0.1409486595811612,0.2729408711637077,0.1810835383904523,0.0
2014-08-15,0.0990427915713205,0.139133198602981,0.1668509406903772,0.1409486595811612,0.2729408711637077,0.1810835383904523,0.0
2014-08-22,0.0990427915713205,0.139133198602981,0.1668509406903772,0.1409486595811612,0.2729408711637077,0.1810835383904523,0.0
2014-08-29,0.092689460938677,0.1341055314028486,0.153491238424112,0.131521429780183,0.303064561483923,0.1851277779702563,0.0
2014-09-05,0.092689460938677,0.1341055314028486,0.153491238424112,0.131521429780183,0.303064561483923,0.1851277779702563,0.0
2014-09-12,0.092689460938677,0.1341055314028486,0.153491238424112,0.131521429780183,0.303064561483923,0.1851277779702563,0.0
2014-09-19,0.092689460938677,0.1341055314028486,0.153491238424112,0.131521429780183,0.303064561483923,0.1851277779702563,0.0
2014-09-26,0.0967163098825229,0.1230693034915923,0.1638039326071557,0.1265477168745083,0.3184259984368104,0.1714367387074102,0.0
2014-10-03,0.0967163098825229,0.1230693034915923,0.1638039326071557,0.1265477168745083,0.3184259984368104,0.1714367387074102,0.0
2014-10-10,0.0967163098825229,0.1230693034915923,0.1638039326071557,0.1265477168745083,0.3184259984368104,0.1714367387074102,0.0
2014-10-17,0.0967163098825229,0.1230693034915923,0.1638039326071557,0.1265477168745083,0.3184259984368104,0.1714367387074102,0.0
2014-10-24,0.0967163098825229,0.1230693034915923,0.1638039326071557,0.1265477168745083,0.3184259984368104,0.1714367387074102,0.0
2014-10-31,0.1102989054609964,0.1213830513291653,0.1551763301520025,0.175498886520483,0.2996758652357064,0.13491997142381,0.003046989877836
2014-11-07,0.1102989054609964,0.1213830513291653,0.1551763301520025,0.175498886520483,0.2996758652357064,0.13491997142381,0.003046989877836
2014-11-14,0.1102989054609964,0.1213830513291653,0.1551763301520025,0.175498886520483,0.2996758652357064,0.13491997142381,0.003046989877836
2014-11-21,0.1102989054609964,0.1213830513291653,0.1551763301520025,0.175498886520483,0.2996758652357064,0.13491997142381,0.003046989877836
2014-11-28,0.1205050543706493,0.128753576881557,0.1631551461681325,0.1711899451552513,0.2619225967755676,0.1294786696025403,0.0249950110463016
2014-12-05,0.1205050543706493,0.128753576881557,0.1631551461681325,0.1711899451552513,0.2619225967755676,0.1294786696025403,0.0249950110463016
2014-12-12,0.1205050543706493,0.128753576881557,0.1631551461681325,0.1711899451552513,0.2619225967755676,0.1294786696025403,0.0249950110463016
2014-12-19,0.1205050543706493,0.128753576881557,0.1631551461681325,0.1711899451552513,0.2619225967755676,0.1294786696025403,0.0249950110463016
2014-12-26,0.091883372198912,0.0970311862403583,0.1362122181668091,0.1123091167050581,0.2614770522900323,0.1389468980411845,0.1621401563576455
2015-01-02,0.091883372198912,0.0970311862403583,0.1362122181668091,0.1123091167050581,0.2614770522900323,0.1389468980411845,0.1621401563576455
2015-01-09,0.091883372198912,0.0970311862403583,0.1362122181668091,0.1123091167050581,0.2614770522900323,0.1389468980411845,0.1621401563576455
2015-01-16,0.091883372198912,0.0970311862403583,0.1362122181668091,0.1123091167050581,0.2614770522900323,0.1389468980411845,0.1621401563576455
2015-01-23,0.091883372198912,0.0970311862403583,0.1362122181668091,0.1123091167050581,0.2614770522900323,0.1389468980411845,0.1621401563576455
2015-01-30,0.1155873070381774,0.1172390912413623,0.1545778809313809,0.1814305977105037,0.2964544328831465,0.134710690195429,0.0
2015-02-06,0.1155873070381774,0.1172390912413623,0.1545778809313809,0.1814305977105037,0.2964544328831465,0.134710690195429,0.0
2015-02-13,0.1155873070381774,0.1172390912413623,0.1545778809313809,0.1814305977105037,0.2964544328831465,0.134710690195429,0.0
2015-02-20,0.1155873070381774,0.1172390912413623,0.1545778809313809,0.1814305977105037,0.2964544328831465,0.134710690195429,0.0
2015-02-27,0.038000956847602,0.1889293011142527,0.0930250019230364,0.3078988142813532,0.2193029357178204,0.1072075889704923,0.0456354011454427
2015-03-06,0.038000956847602,0.1889293011142527,0.0930250019230364,0.3078988142813532,0.2193029357178204,0.1072075889704923,0.0456354011454427
2015-03-13,0.038000956847602,0.1889293011142527,0.0930250019230364,0.3078988142813532,0.2193029357178204,0.1072075889704923,0.0456354011454427
2015-03-20,0.038000956847602,0.1889293011142527,0.0930250019230364,0.3078988142813532,0.2193029357178204,0.1072075889704923,0.0456354011454427
2015-03-27,0.0796913055141206,0.1717949724362784,0.1292975492694844,0.2549350483497555,0.2171366371256035,0.1180262619045258,0.0291182254002314
2015-04-03,0.0796913055141206,0.1717949724362784,0.1292975492694844,0.2549350483497555,0.2171366371256035,0.1180262619045258,0.0291182254002314
2015-04-10,0.0796913055141206,0.1717949724362784,0.1292975492694844,0.2549350483497555,0.2171366371256035,0.1180262619045258,0.0291182254002314
2015-04-17,0.0796913055141206,0.1717949724362784,0.1292975492694844,0.2549350483497555,0.2171366371256035,0.1180262619045258,0.0291182254002314
2015-04-24,0.1048957926542324,0.1483221764678041,0.1433033742416069,0.2126738576419237,0.229629363140985,0.1406472030261456,0.020528232827302
2015-05-01,0.1048957926542324,0.1483221764678041,0.1433033742416069,0.2126738576419237,0.229629363140985,0.1406472030261456,0.020528232827302
2015-05-08,0.1048957926542324,0.1483221764678041,0.1433033742416069,0.2126738576419237,0.229629363140985,0.1406472030261456,0.020528232827302
2015-05-15,0.1048957926542324,0.1483221764678041,0.1433033742416069,0.2126738576419237,0.229629363140985,0.1406472030261456,0.020528232827302
2015-05-22,0.1048957926542324,0.1483221764678041,0.1433033742416069,0.2126738576419237,0.229629363140985,0.1406472030261456,0.020528232827302
2015-05-29,0.1088447283319286,0.1405257963357746,0.1755016626724371,0.1926073978392657,0.2375692993368393,0.1200332599371886,0.0249178555465658
2015-06-05,0.1088447283319286,0.1405257963357746,0.1755016626724371,0.1926073978392657,0.2375692993368393,0.1200332599371886,0.0249178555465658
2015-06-12,0.1088447283319286,0.1405257963357746,0.1755016626724371,0.1926073978392657,0.2375692993368393,0.1200332599371886,0.0249178555465658
2015-06-19,0.1088447283319286,0.1405257963357746,0.1755016626724371,0.1926073978392657,0.2375692993368393,0.1200332599371886,0.0249178555465658
2015-06-26,0.08456234528241,0.108319000156958,0.1819229850067114,0.1280191255603389,0.2308676491611236,0.1022166379880094,0.1640922568444485
2015-07-03,0.08456234528241,0.108319000156958,0.1819229850067114,0.1280191255603389,0.2308676491611236,0.1022166379880094,0.1640922568444485
2015-07-10,0.08456234528241,0.108319000156958,0.1819229850067114,0.1280191255603389,0.2308676491611236,0.1022166379880094,0.1640922568444485
2015-07-17,0.08456234528241,0.108319000156958,0.1819229850067114,0.1280191255603389,0.2308676491611236,0.1022166379880094,0.1640922568444485
2015-07-24,0.08456234528241,0.108319000156958,0.1819229850067114,0.1280191255603389,0.2308676491611236,0.1022166379880094,0.1640922568444485
2015-07-31,0.080322108220004,0.0982133877119632,0.1599161255372093,0.1037961907908736,0.2457615164441877,0.139835855235096,0.1721548160606659
2015-08-07,0.080322108220004,0.0982133877119632,0.1599161255372093,0.1037961907908736,0.2457615164441877,0.139835855235096,0.1721548160606659
2015-08-14,0.080322108220004,0.0982133877119632,0.1599161255372093,0.1037961907908736,0.2457615164441877,0.139835855235096,0.1721548160606659
2015-08-21,0.080322108220004,0.0982133877119632,0.1599161255372093,0.1037961907908736,0.2457615164441877,0.139835855235096,0.1721548160606659
2015-08-28,0.0391348074486808,0.0396911871132006,0.0749051677727429,0.0398647453756794,0.12926227875637,0.077141813533326,0.6
2015-09-04,0.0391348074486808,0.0396911871132006,0.0749051677727429,0.0398647453756794,0.12926227875637,0.077141813533326,0.6
2015-09-11,0.0391348074486808,0.0396911871132006,0.0749051677727429,0.0398647453756794,0.12926227875637,0.077141813533326,0.6
2015-09-18,0.0391348074486808,0.0396911871132006,0.0749051677727429,0.0398647453756794,0.12926227875637,0.077141813533326,0.6
2015-09-25,0.0394407174304777,0.035230790593044,0.0735248372422989,0.0342016176764788,0.1336532689831017,0.0839487680745987,0.5999999999999999
2015-10-02,0.0394407174304777,0.035230790593044,0.0735248372422989,0.0342016176764788,0.1336532689831017,0.0839487680745987,0.5999999999999999
2015-10-09,0.0394407174304777,0.035230790593044,0.0735248372422989,0.0342016176764788,0.1336532689831017,0.0839487680745987,0.5999999999999999
2015-10-16,0.0394407174304777,0.035230790593044,0.0735248372422989,0.0342016176764788,0.1336532689831017,0.0839487680745987,0.5999999999999999
2015-10-23,0.0394407174304777,0.035230790593044,0.0735248372422989,0.0342016176764788,0.1336532689831017,0.0839487680745987,0.5999999999999999
2015-10-30,0.0854715750314133,0.0700303169168526,0.1548009113193283,0.0652698017077789,0.2709906786282784,0.1784781046629111,0.174958611733437
2015-11-06,0.0854715750314133,0.0700303169168526,0.1548009113193283,0.0652698017077789,0.2709906786282784,0.1784781046629111,0.174958611733437
2015-11-13,0.0854715750314133,0.0700303169168526,0.1548009113193283,0.0652698017077789,0.2709906786282784,0.1784781046629111,0.174958611733437
2015-11-20,0.0854715750314133,0.0700303169168526,0.1548009113193283,0.0652698017077789,0.2709906786282784,0.1784781046629111,0.174958611733437
2015-11-27,0.0890294773121475,0.0699579666824357,0.160045786615492,0.0625793334668444,0.2723061803723333,0.1803918986590215,0.1656893568917252
2015-12-04,0.0890294773121475,0.0699579666824357,0.160045786615492,0.0625793334668444,0.2723061803723333,0.1803918986590215,0.1656893568917252
2015-12-11,0.0890294773121475,0.0699579666824357,0.160045786615492,0.0625793334668444,0.2723061803723333,0.1803918986590215,0.1656893568917252
2015-12-18,0.0890294773121475,0.0699579666824357,0.160045786615492,0.0625793334668444,0.2723061803723333,0.1803918986590215,0.1656893568917252
2015-12-25,0.0421143040248352,0.043756716259319,0.0745902119169891,0.0305142926105512,0.1342462632529724,0.0747782119353328,0.5999999999999999
2016-01-01,0.0421143040248352,0.043756716259319,0.0745902119169891,0.0305142926105512,0.1342462632529724,0.0747782119353328,0.5999999999999999
2016-01-08,0.0421143040248352,0.043756716259319,0.0745902119169891,0.0305142926105512,0.1342462632529724,0.0747782119353328,0.5999999999999999
2016-01-15,0.0421143040248352,0.043756716259319,0.0745902119169891,0.0305142926105512,0.1342462632529724,0.0747782119353328,0.5999999999999999
2016-01-22,0.0421143040248352,0.043756716259319,0.0745902119169891,0.0305142926105512,0.1342462632529724,0.0747782119353328,0.5999999999999999
2016-01-29,0.0515273592536021,0.0368803004455276,0.0797703972160147,0.0279609859526632,0.1147794199232579,0.0890815372089343,0.6000000000000001
2016-02-05,0.0515273592536021,0.0368803004455276,0.0797703972160147,0.0279609859526632,0.1147794199232579,0.0890815372089343,0.6000000000000001
2016-02-12,0.0515273592536021,0.0368803004455276,0.0797703972160147,0.0279609859526632,0.1147794199232579,0.0890815372089343,0.6000000000000001
2016-02-19,0.0515273592536021,0.0368803004455276,0.0797703972160147,0.0279609859526632,0.1147794199232579,0.0890815372089343,0.6000000000000001
2016-02-26,0.0466751222029837,0.0338556804715141,0.0828026800785556,0.0358749989084452,0.1030541256474938,0.0977373926910075,0.6
2016-03-04,0.0466751222029837,0.0338556804715141,0.0828026800785556,0.0358749989084452,0.1030541256474938,0.0977373926910075,0.6
2016-03-11,0.0466751222029837,0.0338556804715141,0.0828026800785556,0.0358749989084452,0.1030541256474938,0.0977373926910075,0.6
2016-03-18,0.0466751222029837,0.0338556804715141,0.0828026800785556,0.0358749989084452,0.1030541256474938,0.0977373926910075,0.6
2016-03-25,0.0914782233231542,0.0668650953590065,0.1762752346008405,0.0849718924008013,0.1890839761260613,0.2025461533175298,0.1887794248726062
2016-04-01,0.0914782233231542,0.0668650953590065,0.1762752346008405,0.0849718924008013,0.1890839761260613,0.2025461533175298,0.1887794248726062
2016-04-08,0.0914782233231542,0.0668650953590065,0.1762752346008405,0.0849718924008013,0.1890839761260613,0.2025461533175298,0.1887794248726062
2016-04-15,0.0914782233231542,0.0668650953590065,0.1762752346008405,0.0849718924008013,0.1890839761260613,0.2025461533175298,0.1887794248726062
2016-04-22,0.0914782233231542,0.0668650953590065,0.1762752346008405,0.0849718924008013,0.1890839761260613,0.2025461533175298,0.1887794248726062
2016-04-29,0.1030804342633772,0.0883550122274041,0.2099063971779885,0.1473272152740212,0.2035961202353308,0.2162194584175988,0.0315153624042791
2016-05-06,0.1030804342633772,0.0883550122274041,0.2099063971779885,0.1473272152740212,0.2035961202353308,0.2162194584175988,0.0315153624042791
2016-05-13,0.1030804342633772,0.0883550122274041,0.2099063971779885,0.1473272152740212,0.2035961202353308,0.2162194584175988,0.0315153624042791
2016-05-20,0.1030804342633772,0.0883550122274041,0.2099063971779885,0.1473272152740212,0.2035961202353308,0.2162194584175988,0.0315153624042791
2016-05-27,0.0357416480241895,0.1658462472414379,0.1246382546981924,0.2899284217867421,0.1877322672635654,0.1340946260632229,0.0620185349226494
2016-06-03,0.0357416480241895,0.1658462472414379,0.1246382546981924,0.2899284217867421,0.1877322672635654,0.1340946260632229,0.0620185349226494
2016-06-10,0.0357416480241895,0.1658462472414379,0.1246382546981924,0.2899284217867421,0.1877322672635654,0.1340946260632229,0.0620185349226494
2016-06-17,0.0357416480241895,0.1658462472414379,0.1246382546981924,0.2899284217867421,0.1877322672635654,0.1340946260632229,0.0620185349226494
2016-06-24,0.0682334824558318,0.1418177244704652,0.1716966025024575,0.2389149193296183,0.177026115919328,0.151571083495491,0.0507400718268081
2016-07-01,0.0682334824558318,0.1418177244704652,0.1716966025024575,0.2389149193296183,0.177026115919328,0.151571083495491,0.0507400718268081
2016-07-08,0.0682334824558318,0.1418177244704652,0.1716966025024575,0.2389149193296183,0.177026115919328,0.151571083495491,0.0507400718268081
2016-07-15,0.0682334824558318,0.1418177244704652,0.1716966025024575,0.2389149193296183,0.177026115919328,0.151571083495491,0.0507400718268081
2016-07-22,0.0682334824558318,0.1418177244704652,0.1716966025024575,0.2389149193296183,0.177026115919328,0.151571083495491,0.0507400718268081
2016-07-29,0.0854664011202094,0.0842495742412081,0.2740732463601574,0.1165224817512367,0.212274763413318,0.2274135331138701,1.1102230246251563e-16
2016-08-05,0.0854664011202094,0.0842495742412081,0.2740732463601574,0.1165224817512367,0.212274763413318,0.2274135331138701,1.1102230246251563e-16
2016-08-12,0.0854664011202094,0.0842495742412081,0.2740732463601574,0.1165224817512367,0.212274763413318,0.2274135331138701,1.1102230246251563e-16
2016-08-19,0.0854664011202094,0.0842495742412081,0.2740732463601574,0.1165224817512367,0.212274763413318,0.2274135331138701,1.1102230246251563e-16
2016-08-26,0.0884148289233431,0.0723011627644746,0.2918566702660599,0.0888238966437387,0.2130678970198062,0.2455355443825774,0.0
2016-09-02,0.0884148289233431,0.0723011627644746,0.2918566702660599,0.0888238966437387,0.2130678970198062,0.2455355443825774,0.0
2016-09-09,0.0884148289233431,0.0723011627644746,0.2918566702660599,0.0888238966437387,0.2130678970198062,0.2455355443825774,0.0
2016-09-16,0.0884148289233431,0.0723011627644746,0.2918566702660599,0.0888238966437387,0.2130678970198062,0.2455355443825774,0.0
2016-09-23,0.0884148289233431,0.0723011627644746,0.2918566702660599,0.0888238966437387,0.2130678970198062,0.2455355443825774,0.0
2016-09-30,0.1058378231073653,0.1429729634894573,0.2079382286689641,0.080540866418865,0.2052537607952216,0.2574563575201265,0.0
2016-10-07,0.1058378231073653,0.1429729634894573,0.2079382286689641,0.080540866418865,0.2052537607952216,0.2574563575201265,0.0
2016-10-14,0.1058378231073653,0.1429729634894573,0.2079382286689641,0.080540866418865,0.2052537607952216,0.2574563575201265,0.0
2016-10-21,0.1058378231073653,0.1429729634894573,0.2079382286689641,0.080540866418865,0.2052537607952216,0.2574563575201265,0.0
2016-10-28,0.1136493764951468,0.0971294158889756,0.198811636733289,0.062392074192482,0.2765353303789016,0.2514821663112049,0.0
2016-11-04,0.1136493764951468,0.0971294158889756,0.198811636733289,0.062392074192482,0.2765353303789016,0.2514821663112049,0.0
2016-11-11,0.1136493764951468,0.0971294158889756,0.198811636733289,0.062392074192482,0.2765353303789016,0.2514821663112049,0.0
2016-11-18,0.1136493764951468,0.0971294158889756,0.198811636733289,0.062392074192482,0.2765353303789016,0.2514821663112049,0.0
2016-11-25,0.1230512488297372,0.11197237333043,0.1851469279184493,0.1002292846046429,0.2275766243392193,0.2101796164036713,0.0418439245738498
2016-12-02,0.1230512488297372,0.11197237333043,0.1851469279184493,0.1002292846046429,0.2275766243392193,0.2101796164036713,0.0418439245738498
2016-12-09,0.1230512488297372,0.11197237333043,0.1851469279184493,0.1002292846046429,0.2275766243392193,0.2101796164036713,0.0418439245738498
2016-12-16,0.1230512488297372,0.11197237333043,0.1851469279184493,0.1002292846046429,0.2275766243392193,0.2101796164036713,0.0418439245738498
2016-12-23,0.1230512488297372,0.11197237333043,0.1851469279184493,0.1002292846046429,0.2275766243392193,0.2101796164036713,0.0418439245738498
2016-12-30,0.1126442811297987,0.1042689112214872,0.1802062153548839,0.0738158505184578,0.2710766217199943,0.2579881200553778,0.0
2017-01-06,0.1126442811297987,0.1042689112214872,0.1802062153548839,0.0738158505184578,0.2710766217199943,0.2579881200553778,0.0
2017-01-13,0.1126442811297987,0.1042689112214872,0.1802062153548839,0.0738158505184578,0.2710766217199943,0.2579881200553778,0.0
2017-01-20,0.1126442811297987,0.1042689112214872,0.1802062153548839,0.0738158505184578,0.2710766217199943,0.2579881200553778,0.0
2017-01-27,0.1099108349377451,0.1017311367360424,0.1775656572765398,0.0667074788576159,0.2753129263404572,0.2687719658515995,0.0
2017-02-03,0.1099108349377451,0.1017311367360424,0.1775656572765398,0.0667074788576159,0.2753129263404572,0.2687719658515995,0.0
2017-02-10,0.1099108349377451,0.1017311367360424,0.1775656572765398,0.0667074788576159,0.2753129263404572,0.2687719658515995,0.0
2017-02-17,0.1099108349377451,0.1017311367360424,0.1775656572765398,0.0667074788576159,0.2753129263404572,0.2687719658515995,0.0
2017-02-24,0.1090432660761392,0.1022260858014773,0.1771866767678272,0.065584368462464,0.2750289099351139,0.2709306929569782,0.0
2017-03-03,0.1090432660761392,0.1022260858014773,0.1771866767678272,0.065584368462464,0.2750289099351139,0.2709306929569782,0.0
2017-03-10,0.1090432660761392,0.1022260858014773,0.1771866767678272,0.065584368462464,0.2750289099351139,0.2709306929569782,0.0
2017-03-17,0.1090432660761392,0.1022260858014773,0.1771866767678272,0.065584368462464,0.2750289099351139,0.2709306929569782,0.0
2017-03-24,0.1090432660761392,0.1022260858014773,0.1771866767678272,0.065584368462464,0.2750289099351139,0.2709306929569782,0.0
2017-03-31,0.1104793053481462,0.1050851345769038,0.1780906369131804,0.0664540403981379,0.2722289628624341,0.2676619199011973,0.0
2017-04-07,0.1104793053481462,0.1050851345769038,0.1780906369131804,0.0664540403981379,0.2722289628624341,0.2676619199011973,0.0
2017-04-14,0.1104793053481462,0.1050851345769038,0.1780906369131804,0.0664540403981379,0.2722289628624341,0.2676619199011973,0.0
2017-04-21,0.1104793053481462,0.1050851345769038,0.1780906369131804,0.0664540403981379,0.2722289628624341,0.2676619199011973,0.0
2017-04-28,0.1115246102831671,0.1054013690923691,0.179180167532487,0.067113997665195,0.2705335486799078,0.2662463067468738,0.0
2017-05-05,0.1115246102831671,0.1054013690923691,0.179180167532487,0.067113997665195,0.2705335486799078,0.2662463067468738,0.0
2017-05-12,0.1115246102831671,0.1054013690923691,0.179180167532487,0.067113997665195,0.2705335486799078,0.2662463067468738,0.0
2017-05-19,0.1115246102831671,0.1054013690923691,0.179180167532487,0.067113997665195,0.2705335486799078,0.2662463067468738,0.0
2017-05-26,0.1118538205351046,0.1053129968572943,0.177735994434409,0.0674787759182098,0.2709304616188223,0.2666879506361599,0.0
2017-06-02,0.1118538205351046,0.1053129968572943,0.177735994434409,0.0674787759182098,0.2709304616188223,0.2666879506361599,0.0
2017-06-09,0.1118538205351046,0.1053129968572943,0.177735994434409,0.0674787759182098,0.2709304616188223,0.2666879506361599,0.0
2017-06-16,0.1118538205351046,0.1053129968572943,0.177735994434409,0.0674787759182098,0.2709304616188223,0.2666879506361599,0.0
2017-06-23,0.1118538205351046,0.1053129968572943,0.177735994434409,0.0674787759182098,0.2709304616188223,0.2666879506361599,0.0
2017-06-30,0.1121451580324985,0.1041744469155584,0.176742957036382,0.0669870488054139,0.2739239316460934,0.2660264575640536,0.0
2017-07-07,0.1121451580324985,0.1041744469155584,0.176742957036382,0.0669870488054139,0.2739239316460934,0.2660264575640536,0.0
2017-07-14,0.1121451580324985,0.1041744469155584,0.176742957036382,0.0669870488054139,0.2739239316460934,0.2660264575640536,0.0
2017-07-21,0.1121451580324985,0.1041744469155584,0.176742957036382,0.0669870488054139,0.2739239316460934,0.2660264575640536,0.0
2017-07-28,0.1116360056758635,0.1039408135822526,0.1756182719178919,0.0664807210535891,0.2765989257472391,0.2657252620231637,0.0
2017-08-04,0.1116360056758635,0.1039408135822526,0.1756182719178919,0.0664807210535891,0.2765989257472391,0.2657252620231637,0.0
