Date,gross_return_diff,net_return_diff,turnover_diff,cost_diff,wealth_diff,drawdown_diff
2014-05-23,9.627715291671279e-17,5.334274688628682e-17,8.326672684688674e-17,0.0,2.220446049250313e-16,0.0
2014-05-30,7.45931094670027e-17,1.6479873021779667e-17,0.0,5.811323644522304e-17,0.0,0.0
2014-06-06,-8.326672684688674e-17,-2.2985086056692694e-17,5.551115123125783e-17,3.9654694458657325e-17,-2.220446049250313e-16,-4.2934406030425976e-17
2014-06-13,7.632783294297951e-17,7.19910242530375e-17,0.0,0.0,0.0,0.0
2014-06-20,4.5428071027142636e-17,3.111660235033398e-17,9.020562075079397e-17,0.0,-2.220446049250313e-16,0.0
2014-06-27,-9.540979117872439e-17,-9.454242944073599e-17,0.0,9.882502802205373e-17,0.0,-6.678685382510707e-17
2014-07-04,7.19910242530375e-17,5.898059818321144e-17,8.326672684688674e-17,0.0,0.0,-9.75781955236954e-17
2014-07-11,9.020562075079397e-17,2.168404344971009e-17,8.326672684688674e-17,0.0,0.0,0.0
2014-07-18,8.760353553682876e-17,9.063930161978817e-17,6.245004513516506e-17,-3.3881317890172014e-21,0.0,0.0
2014-07-25,-3.9898639947466563e-17,-5.551115123125783e-17,0.0,1.5476986012230576e-17,2.220446049250313e-16,-8.673617379884035e-18
2014-08-01,5.594483210025203e-17,8.370040771588094e-17,8.673617379884035e-17,0.0,-2.220446049250313e-16,-8.847089727481716e-17
2014-08-08,9.540979117872439e-17,4.163336342344337e-17,7.632783294297951e-17,0.0,0.0,0.0
2014-08-15,6.765421556309548e-17,3.859759734048396e-17,2.0816681711721685e-17,0.0,0.0,0.0
2014-08-22,2.42861286636753e-17,9.020562075079397e-17,3.469446951953614e-17,0.0,-2.220446049250313e-16,0.0
2014-08-29,-4.0332320816460765e-17,-4.336808689942018e-17,5.551115123125783e-17,2.656295322589486e-18,0.0,-1.734723475976807e-18
2014-09-05,-4.85722573273506e-17,-6.938893903907228e-18,1.3877787807814457e-17,0.0,0.0,-2.7755575615628914e-17
2014-09-12,8.933825901280557e-17,5.334274688628682e-17,0.0,0.0,0.0,-6.938893903907228e-18
2014-09-19,-6.678685382510707e-17,-7.28583859910259e-17,9.020562075079397e-17,0.0,0.0,-4.85722573273506e-17
2014-09-26,3.729655473350135e-17,9.107298248878237e-18,8.326672684688674e-17,0.0,-2.220446049250313e-16,-1.0408340855860843e-17
2014-10-03,5.941427905220564e-17,3.642919299551295e-17,8.326672684688674e-17,0.0,2.220446049250313e-16,-8.673617379884035e-17
2014-10-10,8.673617379884035e-17,1.9081958235744878e-17,8.326672684688674e-17,0.0,0.0,-4.163336342344337e-17
2014-10-17,8.153200337090993e-17,1.734723475976807e-18,5.551115123125783e-17,0.0,-2.220446049250313e-16,-3.642919299551295e-17
2014-10-24,2.949029909160572e-17,8.500145032286355e-17,5.724587470723463e-17,1.6940658945086007e-21,0.0,0.0
2014-10-31,8.456776945386935e-18,5.074066167232161e-17,2.7755575615628914e-17,5.762534546760456e-17,0.0,0.0
2014-11-07,-9.047667129391535e-17,-6.413055850251759e-17,5.898059818321144e-17,0.0,0.0,-1.5937771935536915e-17
2014-11-14,5.2909066017292616e-17,8.500145032286355e-17,8.326672684688674e-17,0.0,0.0,0.0
2014-11-21,8.847089727481716e-17,5.724587470723463e-17,1.3877787807814457e-17,0.0,0.0,0.0
2014-11-28,-4.9439619065339e-17,-4.423544863740858e-17,5.551115123125783e-17,9.546400128734867e-17,-2.220446049250313e-16,-9.367506770274758e-17
2014-12-05,-4.336808689942018e-18,-6.570265165262157e-17,9.71445146547012e-17,0.0,0.0,-5.0306980803327406e-17
2014-12-12,1.5612511283791264e-17,2.949029909160572e-17,2.7755575615628914e-17,0.0,0.0,0.0
2014-12-19,5.204170427930421e-17,3.0357660829594124e-17,7.45931094670027e-17,-1.6940658945086007e-21,0.0,0.0
2014-12-26,9.454242944073599e-17,4.0766001685454967e-17,2.7755575615628914e-17,5.323432666903827e-17,0.0,0.0
2015-01-02,5.204170427930421e-17,3.8163916471489756e-17,7.632783294297951e-17,1.6940658945086007e-21,0.0,0.0
2015-01-09,5.204170427930421e-17,8.847089727481716e-17,4.336808689942018e-17,0.0,0.0,0.0
2015-01-16,5.724587470723463e-17,9.71445146547012e-17,3.9898639947466563e-17,0.0,0.0,0.0
2015-01-23,4.881620281615984e-17,7.207233941597391e-17,3.9898639947466563e-17,0.0,0.0,0.0
2015-01-30,-9.540979117872439e-17,-5.898059818321144e-17,0.0,6.228741480929223e-17,0.0,-6.938893903907228e-17
2015-02-06,-3.0357660829594124e-17,-6.071532165918825e-18,6.245004513516506e-17,0.0,0.0,-5.204170427930421e-17
2015-02-13,-6.852157730108388e-17,-6.938893903907228e-18,2.0816681711721685e-17,6.776263578034403e-21,0.0,-6.938893903907228e-17
2015-02-20,7.19910242530375e-17,7.19910242530375e-17,8.673617379884035e-17,0.0,0.0,-6.245004513516506e-17
2015-02-27,-4.85722573273506e-17,-5.898059818321144e-17,0.0,1.292911090688964e-17,0.0,-5.551115123125783e-17
2015-03-06,4.5102810375396984e-17,6.938893903907228e-18,1.3877787807814457e-17,0.0,0.0,-4.85722573273506e-17
2015-03-13,8.326672684688674e-17,6.938893903907228e-18,0.0,0.0,0.0,-9.172350379227368e-17
2015-03-20,-4.163336342344337e-17,-9.367506770274758e-17,5.551115123125783e-17,0.0,0.0,-9.367506770274758e-17
2015-03-27,5.377642775528102e-17,8.673617379884035e-18,0.0,4.320545657354735e-17,0.0,-7.979727989493313e-17
2015-04-03,9.855397747893235e-17,2.1833121248426846e-17,1.3877787807814457e-17,0.0,0.0,0.0
2015-04-10,-5.811323644522304e-17,-6.657001339060997e-17,2.0816681711721685e-17,0.0,0.0,-3.8163916471489756e-17
2015-04-17,5.551115123125783e-17,9.194034422677078e-17,4.163336342344337e-17,0.0,0.0,-4.466912950640278e-17
2015-04-24,-3.469446951953614e-18,-2.0816681711721685e-17,5.551115123125783e-17,1.8241701552068612e-17,0.0,-8.673617379884035e-17
2015-05-01,-8.098990228466718e-17,-5.767955557622884e-17,1.3877787807814457e-17,-3.3881317890172014e-21,0.0,-5.898059818321144e-17
2015-05-08,8.456776945386935e-17,7.979727989493313e-17,4.163336342344337e-17,0.0,0.0,-6.938893903907228e-17
2015-05-15,-7.19910242530375e-17,-6.591949208711867e-17,3.469446951953614e-17,-6.776263578034403e-21,0.0,-6.591949208711867e-17
2015-05-22,-7.036472099430924e-17,-9.465084965798454e-17,7.632783294297951e-17,0.0,0.0,-4.85722573273506e-17
2015-05-29,-9.020562075079397e-17,-3.8163916471489756e-17,0.0,5.063224145507306e-17,-2.220446049250313e-16,-2.0816681711721685e-17
2015-06-05,2.42861286636753e-17,3.5561831257524545e-17,1.0408340855860843e-17,0.0,0.0,-4.85722573273506e-17
2015-06-12,5.898059818321144e-17,4.683753385137379e-17,6.938893903907228e-17,0.0,0.0,-2.0816681711721685e-17
2015-06-19,-9.540979117872439e-17,0.0,6.245004513516506e-17,0.0,0.0,-4.163336342344337e-17
2015-06-26,-5.637851296924623e-18,-6.505213034913027e-17,0.0,5.946848916082992e-17,0.0,-1.3877787807814457e-17
2015-07-03,6.689527404235562e-17,9.84455572616838e-17,7.632783294297951e-17,0.0,0.0,-3.469446951953614e-17
2015-07-10,8.500145032286355e-17,1.9081958235744878e-17,1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17
2015-07-17,-8.326672684688674e-17,-8.760353553682876e-17,9.367506770274758e-17,0.0,-2.220446049250313e-16,-6.938893903907228e-18
2015-07-24,1.8214596497756474e-17,9.454242944073599e-17,8.326672684688674e-17,0.0,0.0,0.0
2015-07-31,-1.9949319973733282e-17,-7.806255641895632e-18,5.551115123125783e-17,8.711564455921028e-17,0.0,-5.551115123125783e-17
2015-08-07,-9.025983085941824e-17,-3.268869550043796e-17,5.117434254131581e-17,0.0,0.0,-5.551115123125783e-17
2015-08-14,-6.938893903907228e-18,-2.0816681711721685e-17,5.724587470723463e-17,-4.235164736271502e-22,0.0,-9.71445146547012e-17
2015-08-21,4.0766001685454967e-17,3.5561831257524545e-17,5.551115123125783e-17,0.0,0.0,-4.163336342344337e-17
2015-08-28,-6.852157730108388e-17,-3.0357660829594124e-18,0.0,3.393552799879629e-17,2.220446049250313e-16,-8.326672684688674e-17
2015-09-04,3.903127820947816e-18,5.074066167232161e-17,5.811323644522304e-17,0.0,0.0,-4.163336342344337e-17
2015-09-11,7.486416001012408e-17,6.445581915426324e-17,1.5612511283791264e-17,0.0,2.220446049250313e-16,0.0
2015-09-18,-4.7704895589362195e-17,-9.71445146547012e-17,8.673617379884035e-18,0.0,-2.220446049250313e-16,0.0
2015-09-25,6.938893903907228e-18,3.729655473350135e-17,5.551115123125783e-17,7.014788055981214e-17,-2.220446049250313e-16,-6.938893903907228e-17
2015-10-02,0.0,0.0,5.377642775528102e-17,0.0,2.220446049250313e-16,-2.7755575615628914e-17
2015-10-09,8.630249292984615e-17,6.288372600415926e-17,4.5102810375396984e-17,-1.6940658945086007e-21,2.220446049250313e-16,-6.938893903907228e-17
2015-10-16,7.361732751176575e-17,8.64109131470947e-17,8.673617379884035e-17,-1.6940658945086007e-21,0.0,-4.163336342344337e-17
2015-10-23,-6.158268339717665e-17,-5.5294310796760726e-17,7.632783294297951e-17,0.0,2.220446049250313e-16,-1.3877787807814457e-17
2015-10-30,-2.2551405187698492e-17,0.0,0.0,7.817097663620487e-17,0.0,-8.326672684688674e-17
2015-11-06,-6.938893903907228e-18,-9.020562075079397e-17,3.469446951953614e-18,0.0,0.0,-5.551115123125783e-17
2015-11-13,9.020562075079397e-17,5.724587470723463e-17,1.3877787807814457e-17,0.0,0.0,-6.938893903907228e-17
2015-11-20,7.979727989493313e-17,7.806255641895632e-18,6.765421556309548e-17,0.0,-2.220446049250313e-16,-2.7755575615628914e-17
2015-11-27,-6.310056643865636e-17,-4.119968255444917e-18,0.0,4.1009947174264205e-17,0.0,-1.3877787807814457e-17
2015-12-04,-2.2551405187698492e-17,-6.765421556309548e-17,4.5102810375396984e-17,0.0,0.0,-1.3877787807814457e-17
2015-12-11,6.472686969738461e-17,5.204170427930421e-17,6.765421556309548e-17,0.0,0.0,-1.3877787807814457e-17
2015-12-18,6.591949208711867e-17,9.8879238130678e-17,5.898059818321144e-17,0.0,0.0,-9.71445146547012e-17
2015-12-25,-1.214306433183765e-17,-3.0574501264091225e-17,0.0,1.8539857149502126e-17,0.0,-5.551115123125783e-17
2016-01-01,-6.938893903907228e-17,-3.122502256758253e-17,5.117434254131581e-17,0.0,0.0,-1.3877787807814457e-17
2016-01-08,-7.632783294297951e-17,-2.0816681711721685e-17,5.0306980803327406e-17,0.0,0.0,-5.551115123125783e-17
2016-01-15,4.0766001685454967e-17,2.6020852139652106e-18,1.0408340855860843e-17,0.0,0.0,-5.551115123125783e-17
2016-01-22,5.204170427930421e-18,5.898059818321144e-17,1.214306433183765e-17,1.6940658945086007e-21,0.0,0.0
2016-01-29,-3.7730235602495554e-17,-8.153200337090993e-17,5.551115123125783e-17,4.3747557659790104e-17,2.220446049250313e-16,0.0
2016-02-05,0.0,0.0,5.898059818321144e-17,0.0,2.220446049250313e-16,-8.326672684688674e-17
2016-02-12,3.686287386450715e-17,7.589415207398531e-17,6.938893903907228e-18,0.0,0.0,-6.938893903907228e-17
2016-02-19,1.0191500421363742e-17,4.2500725161431774e-17,3.859759734048396e-17,0.0,0.0,-2.7755575615628914e-17
2016-02-26,5.117434254131581e-17,5.117434254131581e-17,5.551115123125783e-17,3.5236570605778894e-19,-2.220446049250313e-16,-8.326672684688674e-17
2016-03-04,8.738669510233166e-17,7.611099250848241e-17,9.584347204771859e-17,0.0,-2.220446049250313e-16,-2.7755575615628914e-17
2016-03-11,4.2500725161431774e-17,5.117434254131581e-17,5.2909066017292616e-17,0.0,0.0,-1.3877787807814457e-17
2016-03-18,-1.6479873021779667e-17,-8.760353553682876e-17,5.5077470362263625e-17,0.0,0.0,-1.3877787807814457e-17
2016-03-25,3.122502256758253e-17,9.367506770274758e-17,0.0,3.7621815385247004e-17,2.220446049250313e-16,-8.326672684688674e-17
2016-04-01,8.239936510889834e-17,1.691355389077387e-17,7.979727989493313e-17,3.3881317890172014e-21,2.220446049250313e-16,-4.163336342344337e-17
2016-04-08,8.630249292984615e-17,2.3852447794681098e-17,0.0,0.0,0.0,-6.938893903907228e-17
2016-04-15,-2.7755575615628914e-17,-7.719519468096792e-17,7.45931094670027e-17,-1.6940658945086007e-21,0.0,0.0
2016-04-22,5.551115123125783e-17,5.204170427930421e-17,9.71445146547012e-17,0.0,0.0,-8.326672684688674e-17
2016-04-29,9.367506770274758e-17,6.938893903907228e-18,0.0,8.809142651444724e-17,0.0,-3.469446951953614e-17
2016-05-06,-6.071532165918825e-18,-8.153200337090993e-17,8.673617379884035e-17,0.0,-2.220446049250313e-16,-4.85722573273506e-17
2016-05-13,-3.642919299551295e-17,-2.7755575615628914e-17,1.9081958235744878e-17,0.0,-2.220446049250313e-16,-9.71445146547012e-17
2016-05-20,9.540979117872439e-18,3.209238430557093e-17,1.734723475976807e-17,0.0,-2.220446049250313e-16,-6.938893903907228e-18
2016-05-27,9.367506770274758e-17,3.469446951953614e-17,8.326672684688674e-17,5.708324438136181e-17,0.0,-3.469446951953614e-17
2016-06-03,9.367506770274758e-17,8.239936510889834e-17,7.632783294297951e-17,0.0,0.0,-2.7755575615628914e-17
2016-06-10,6.938893903907228e-17,5.117434254131581e-17,7.979727989493313e-17,3.3881317890172014e-21,0.0,-9.71445146547012e-17
2016-06-17,6.461844948013606e-17,5.898059818321144e-17,6.938893903907228e-18,0.0,0.0,-5.551115123125783e-17
2016-06-24,0.0,4.85722573273506e-17,2.7755575615628914e-17,0.0,0.0,-6.353424730765056e-17
2016-07-01,4.163336342344337e-17,7.979727989493313e-17,6.245004513516506e-17,0.0,0.0,0.0
2016-07-08,-2.2551405187698492e-17,-7.979727989493313e-17,2.7755575615628914e-17,0.0,0.0,-1.9081958235744878e-17
2016-07-15,8.239936510889834e-17,4.2500725161431774e-17,0.0,-3.3881317890172014e-21,0.0,-8.847089727481716e-17
2016-07-22,7.112366251504909e-17,8.153200337090993e-17,6.938893903907228e-18,0.0,0.0,0.0
2016-07-29,-3.8163916471489756e-17,-7.632783294297951e-17,8.326672684688674e-17,3.810970636286548e-17,0.0,-3.469446951953614e-18
2016-08-05,3.903127820947816e-17,9.280770596475918e-17,3.8163916471489756e-17,0.0,0.0,-5.0306980803327406e-17
2016-08-12,-8.413408858487514e-17,-9.454242944073599e-17,7.632783294297951e-17,0.0,0.0,-6.938893903907228e-17
2016-08-19,-2.168404344971009e-17,-3.729655473350135e-17,4.163336342344337e-17,0.0,0.0,-2.42861286636753e-17
2016-08-26,1.9081958235744878e-17,6.071532165918825e-17,9.367506770274758e-17,0.0,0.0,-5.204170427930421e-18
2016-09-02,-7.632783294297951e-17,-6.245004513516506e-17,0.0,0.0,0.0,-3.469446951953614e-18
2016-09-09,-6.418476861114186e-17,-7.719519468096792e-17,4.5102810375396984e-17,1.6940658945086007e-21,0.0,-5.551115123125783e-17
2016-09-16,3.8163916471489756e-17,2.42861286636753e-17,8.673617379884035e-17,0.0,0.0,-7.979727989493313e-17
2016-09-23,-1.214306433183765e-17,-8.933825901280557e-17,5.204170427930421e-17,0.0,0.0,-3.469446951953614e-17
2016-09-30,-9.367506770274758e-17,-3.469446951953614e-18,5.551115123125783e-17,1.0055975149803054e-17,0.0,-2.7755575615628914e-17
2016-10-07,-3.469446951953614e-18,-1.8214596497756474e-17,8.326672684688674e-17,0.0,4.440892098500626e-16,-6.938893903907228e-18
2016-10-14,4.163336342344337e-17,2.949029909160572e-17,8.326672684688674e-17,0.0,0.0,-7.632783294297951e-17
2016-10-21,-4.85722573273506e-17,-6.765421556309548e-17,2.7755575615628914e-17,0.0,0.0,-4.163336342344337e-17
2016-10-28,-2.5370330836160804e-17,-4.672911363412524e-17,0.0,2.1412992906588713e-17,0.0,-1.3877787807814457e-17
2016-11-04,-4.163336342344337e-17,-8.326672684688674e-17,4.85722573273506e-17,0.0,-2.220446049250313e-16,-2.7755575615628914e-17
2016-11-11,-6.895525817007808e-17,-5.0306980803327406e-17,7.632783294297951e-17,0.0,0.0,-8.326672684688674e-17
2016-11-18,7.806255641895632e-17,2.3418766925686896e-17,2.949029909160572e-17,0.0,0.0,-6.938893903907228e-17
2016-11-25,-4.423544863740858e-17,-2.3201926491189795e-17,0.0,7.909254848281755e-17,0.0,-6.938893903907228e-17
2016-12-02,9.367506770274758e-17,8.673617379884035e-17,7.979727989493313e-17,0.0,2.220446049250313e-16,-1.3877787807814457e-17
2016-12-09,-5.204170427930421e-17,-4.336808689942018e-17,6.938893903907228e-18,0.0,0.0,-6.938893903907228e-17
2016-12-16,2.905661822261152e-17,6.7220534694101275e-18,4.163336342344337e-17,1.3552527156068805e-20,0.0,-8.326672684688674e-17
2016-12-23,9.540979117872439e-17,8.413408858487514e-17,1.734723475976807e-17,0.0,0.0,-2.7755575615628914e-17
2016-12-30,6.591949208711867e-17,9.020562075079397e-17,5.551115123125783e-17,7.51623156075576e-17,0.0,0.0
2017-01-06,1.9949319973733282e-17,3.122502256758253e-17,3.469446951953614e-18,0.0,0.0,-2.0816681711721685e-17
2017-01-13,-1.3227266504323154e-17,-8.847089727481716e-17,6.938893903907228e-17,0.0,0.0,0.0
2017-01-20,9.020562075079397e-17,1.6479873021779667e-17,9.71445146547012e-17,-3.3881317890172014e-21,0.0,0.0
2017-01-27,4.0332320816460765e-17,4.7704895589362195e-17,5.551115123125783e-17,9.25366554216378e-17,0.0,-6.938893903907228e-17
2017-02-03,6.938893903907228e-17,9.020562075079397e-17,1.3877787807814457e-17,0.0,0.0,-4.163336342344337e-17
2017-02-10,8.435092901937224e-17,7.43762690325056e-17,2.0816681711721685e-17,0.0,0.0,-3.469446951953614e-17
2017-02-17,3.642919299551295e-17,3.0357660829594124e-18,7.806255641895632e-17,0.0,0.0,-4.85722573273506e-17
2017-02-24,-3.838075690598686e-17,-2.2876665839444144e-17,0.0,0.0,0.0,-5.551115123125783e-17
2017-03-03,-5.204170427930421e-17,-2.0816681711721685e-17,3.8163916471489756e-17,-1.6940658945086007e-21,0.0,-6.938893903907228e-17
2017-03-10,3.8163916471489756e-17,4.5102810375396984e-17,4.5102810375396984e-17,0.0,0.0,-6.938893903907228e-17
2017-03-17,-2.168404344971009e-17,-1.7780915628762273e-17,7.28583859910259e-17,3.3881317890172014e-21,0.0,-2.0816681711721685e-17
2017-03-24,3.8163916471489756e-17,8.326672684688674e-17,4.85722573273506e-17,0.0,0.0,0.0
2017-03-31,5.591772704593989e-17,0.0,4.163336342344337e-17,0.0,0.0,-6.245004513516506e-17
2017-04-07,-4.2500725161431774e-17,-4.423544863740858e-17,8.673617379884035e-17,0.0,0.0,-6.938893903907228e-17
2017-04-14,7.41594285980085e-17,9.324138683375338e-17,8.326672684688674e-17,-1.6940658945086007e-21,0.0,-7.632783294297951e-17
2017-04-21,9.8879238130678e-17,5.377642775528102e-17,9.71445146547012e-17,0.0,0.0,-4.85722573273506e-17
2017-04-28,4.380176776841438e-17,3.165870343657673e-17,0.0,1.1872013788716274e-17,0.0,-4.163336342344337e-17
2017-05-05,3.350184712980209e-17,9.053088140253962e-17,3.469446951953614e-18,-3.3881317890172014e-21,0.0,0.0
2017-05-12,8.673617379884035e-18,8.673617379884035e-19,5.898059818321144e-17,0.0,0.0,-7.632783294297951e-17
2017-05-19,1.214306433183765e-17,6.938893903907228e-17,8.673617379884035e-17,0.0,0.0,-2.42861286636753e-17
2017-05-26,4.85722573273506e-17,7.112366251504909e-17,5.551115123125783e-17,7.708677446371937e-17,0.0,-5.898059818321144e-17
2017-06-02,-4.0766001685454967e-17,-2.6020852139652106e-18,6.245004513516506e-17,0.0,0.0,-8.673617379884035e-17
2017-06-09,-1.6263032587282567e-17,-1.973247953923618e-17,6.938893903907228e-18,0.0,0.0,-4.85722573273506e-17
2017-06-16,4.96564594998361e-17,2.8189256484623115e-18,4.85722573273506e-17,0.0,0.0,-3.122502256758253e-17
2017-06-23,-6.006480035569695e-17,-4.423544863740858e-17,5.0306980803327406e-17,0.0,0.0,-7.979727989493313e-17
2017-06-30,-5.2909066017292616e-17,-3.903127820947816e-17,0.0,8.651933336434325e-17,0.0,-8.326672684688674e-17
2017-07-07,7.632783294297951e-17,5.898059818321144e-17,6.591949208711867e-17,0.0,0.0,-3.122502256758253e-17
2017-07-14,7.112366251504909e-17,4.2500725161431774e-17,6.071532165918825e-17,0.0,0.0,-9.71445146547012e-17
2017-07-21,7.047314121155779e-17,1.3660947373317356e-17,7.632783294297951e-17,0.0,0.0,-1.3877787807814457e-17
2017-07-28,6.461844948013606e-17,4.597017211338539e-17,4.85722573273506e-17,0.0,0.0,-1.214306433183765e-17
2017-08-04,-4.5102810375396984e-17,-3.8163916471489756e-17,6.591949208711867e-17,0.0,0.0,-8.326672684688674e-17
2017-08-11,7.35089072945172e-17,3.187554387107383e-17,3.122502256758253e-17,-1.6940658945086007e-21,0.0,-9.367506770274758e-17
2017-08-18,4.423544863740858e-17,8.673617379884035e-17,7.632783294297951e-17,0.0,4.440892098500626e-16,-1.5612511283791264e-17
2017-08-25,4.336808689942018e-17,4.163336342344337e-17,2.7755575615628914e-17,1.328147661294743e-18,0.0,-5.117434254131581e-17
2017-09-01,3.2959746043559335e-17,1.1926223897340549e-17,3.9898639947466563e-17,0.0,0.0,-7.849623728795052e-17
2017-09-08,5.2909066017292616e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0
2017-09-15,-6.288372600415926e-18,-6.440160904563896e-17,5.551115123125783e-17,0.0,0.0,-1.0842021724855044e-18
2017-09-22,0.0,0.0,6.245004513516506e-17,0.0,0.0,-4.92227786308419e-17
2017-09-29,2.0383000842727483e-17,5.2909066017292616e-17,2.7755575615628914e-17,0.0,0.0,0.0
2017-10-06,7.28583859910259e-17,4.5102810375396984e-17,6.938893903907228e-17,0.0,0.0,0.0
2017-10-13,-3.122502256758253e-17,-6.461844948013606e-17,0.0,0.0,0.0,-6.114900252818245e-17
2017-10-20,-1.5070410197548512e-17,-8.727827488508311e-17,3.469446951953614e-18,0.0,0.0,-9.540979117872439e-17
2017-10-27,8.023096076392733e-17,5.4643789493269423e-17,5.551115123125783e-17,2.564138137928218e-17,0.0,0.0
2017-11-03,-1.9081958235744878e-17,-8.673617379884035e-19,2.7755575615628914e-17,0.0,0.0,-3.187554387107383e-17
2017-11-10,8.673617379884035e-17,5.204170427930421e-17,3.469446951953614e-17,-3.3881317890172014e-21,0.0,0.0
2017-11-17,8.673617379884035e-17,2.2551405187698492e-17,3.469446951953614e-17,-3.3881317890172014e-21,0.0,0.0
2017-11-24,-7.19910242530375e-17,-1.474514954580286e-17,0.0,4.228388472693467e-17,0.0,-3.5561831257524545e-17
2017-12-01,-5.800481622797449e-17,-8.315830662963819e-17,1.734723475976807e-17,-3.3881317890172014e-21,0.0,-6.852157730108388e-17
2017-12-08,4.423544863740858e-17,3.9898639947466563e-17,2.0816681711721685e-17,1.6940658945086007e-21,0.0,-7.546047120499111e-17
2017-12-15,1.9949319973733282e-17,1.6479873021779667e-17,6.245004513516506e-17,0.0,0.0,0.0
2017-12-22,7.28583859910259e-17,4.5102810375396984e-17,2.6020852139652106e-17,0.0,4.440892098500626e-16,0.0
2017-12-29,6.938893903907228e-17,9.020562075079397e-17,8.326672684688674e-17,7.757466544133784e-17,0.0,0.0
2018-01-05,4.336808689942018e-17,2.6020852139652106e-17,6.938893903907228e-18,0.0,0.0,0.0
2018-01-12,8.847089727481716e-17,9.237402509576498e-17,3.9898639947466563e-17,0.0,0.0,0.0
2018-01-19,0.0,5.551115123125783e-17,7.28583859910259e-17,0.0,0.0,0.0
2018-01-26,-7.28583859910259e-17,-1.0408340855860843e-17,5.551115123125783e-17,3.5453411040275995e-17,0.0,-4.85722573273506e-17
2018-02-02,-5.551115123125783e-17,-8.326672684688674e-17,3.2959746043559335e-17,1.6940658945086007e-21,0.0,0.0
2018-02-09,4.5102810375396984e-17,2.42861286636753e-17,1.3877787807814457e-17,0.0,0.0,-9.020562075079397e-17
2018-02-16,7.112366251504909e-17,6.960577947356938e-17,0.0,0.0,0.0,-2.7755575615628914e-17
2018-02-23,-6.852157730108388e-17,-3.209238430557093e-17,0.0,6.429318882839041e-17,0.0,-9.020562075079397e-17
2018-03-02,4.7704895589362195e-17,5.637851296924623e-17,4.336808689942018e-18,0.0,0.0,-2.0816681711721685e-17
2018-03-09,-5.117434254131581e-17,-9.215718466126788e-17,5.204170427930421e-18,0.0,0.0,-6.938893903907228e-17
2018-03-16,-4.85722573273506e-17,-1.3877787807814457e-17,9.540979117872439e-18,0.0,0.0,-7.632783294297951e-17
2018-03-23,9.974659986866641e-17,7.37257477290143e-17,3.2526065174565133e-18,0.0,0.0,-2.7755575615628914e-17
2018-03-30,-8.716985466783456e-17,-9.8879238130678e-17,0.0,0.0,0.0,-7.632783294297951e-17
2018-04-06,4.7704895589362195e-17,2.7755575615628914e-17,4.90059381963448e-17,-4.235164736271502e-22,0.0,-8.326672684688674e-17
2018-04-13,-4.689174395999807e-18,-9.681925400295555e-17,5.377642775528102e-17,0.0,0.0,-6.938893903907228e-18
2018-04-20,-9.128982292327947e-17,-3.491130995403324e-17,4.90059381963448e-17,0.0,0.0,-6.938893903907228e-17
2018-04-27,-3.583288180064592e-17,-8.68445940160889e-17,0.0,5.1011712215442984e-17,0.0,-7.632783294297951e-17
2018-05-04,8.370040771588094e-17,6.982261990806649e-17,3.469446951953614e-18,0.0,0.0,-4.5102810375396984e-17
2018-05-11,-3.209238430557093e-17,-6.591949208711867e-17,3.469446951953614e-18,0.0,0.0,-9.020562075079397e-17
2018-05-18,3.664603343001005e-17,5.312590645178972e-17,5.204170427930421e-18,0.0,0.0,-7.632783294297951e-17
2018-05-25,-1.2576745200831851e-17,-4.4885969940899884e-17,5.551115123125783e-17,3.236343484869231e-17,0.0,-4.85722573273506e-17
2018-06-01,7.546047120499111e-17,3.7947076036992655e-17,5.442694905877232e-17,0.0,0.0,-4.5102810375396984e-17
2018-06-08,-6.331740687315346e-17,-2.6020852139652106e-18,4.336808689942018e-17,0.0,0.0,-2.7755575615628914e-17
2018-06-15,-4.96564594998361e-17,-6.245004513516506e-17,8.847089727481716e-17,0.0,0.0,-5.551115123125783e-17
2018-06-22,-5.670377362099188e-17,-3.3610267347050637e-18,8.500145032286355e-17,0.0,0.0,-5.551115123125783e-17
2018-06-29,5.941427905220564e-17,7.28583859910259e-17,0.0,8.668196369021608e-17,0.0,-8.326672684688674e-17
2018-07-06,-3.469446951953614e-18,-4.380176776841438e-17,8.500145032286355e-17,1.6940658945086007e-21,0.0,-6.938893903907228e-17
2018-07-13,-4.5102810375396984e-17,-1.214306433183765e-17,8.673617379884035e-17,0.0,0.0,-1.3877787807814457e-17
2018-07-20,8.239936510889834e-18,2.168404344971009e-18,8.847089727481716e-17,0.0,0.0,-4.163336342344337e-17
2018-07-27,1.1275702593849246e-17,7.654467337747661e-17,8.326672684688674e-17,3.4450524030726903e-17,0.0,-9.71445146547012e-17
2018-08-03,-6.722053469410127e-17,-4.683753385137379e-17,0.0,0.0,0.0,-8.326672684688674e-17
2018-08-10,-3.9898639947466563e-17,-4.336808689942018e-17,6.938893903907228e-18,0.0,0.0,-2.7755575615628914e-17
2018-08-17,4.5102810375396984e-17,5.204170427930421e-18,5.551115123125783e-17,0.0,0.0,-6.938893903907228e-17
2018-08-24,2.168404344971009e-17,2.3852447794681098e-17,6.938893903907228e-18,0.0,0.0,-8.326672684688674e-17
2018-08-31,-7.979727989493313e-17,-7.28583859910259e-17,0.0,9.31871767251291e-17,0.0,-4.163336342344337e-17
