Date,Ticker,recovery_momentum_13w_observed,recovery_vol_13w_observed,recovery_drawdown_26w_observed,contained_recovery_multiplier_observed,contained_recovery_quality_observed,contained_recovery_quality_tradable,contained_recovery_quality_score_observed,contained_recovery_quality_score_tradable,asset_class
2018-05-11,VEA,0.04628651187034594,0.14898220329498282,-0.045929802248515395,0.9540701977514846,0.2964151459482044,-0.10424879620506879,0.3529411764705883,-0.17647058823529416,Equities
2018-05-11,PDBC,0.1057919683037869,0.11211736919585456,0.0,1.0,0.9435823286129912,0.2377640211250757,0.9705882352941178,0.7647058823529411,Commodities
2018-05-18,TIP,0.003088731681234247,0.03,-0.016776060205186294,0.9832239397948137,0.10123049775307316,0.40240837272101926,0.588235294117647,0.6470588235294117,Bonds
2018-05-18,SPY,-0.0025386452611256827,0.17764078368853561,-0.04942214669390832,0.9505778533060917,-0.013584605474707061,0.23067223768589334,0.05882352941176472,0.05882352941176472,Equities
2018-05-18,XLV,-0.022452648876684633,0.20506384713752984,-0.08791434235308815,0.9120856576469119,-0.09986518492882686,0.061250221880262135,-0.4117647058823529,-0.47058823529411764,Equities
2018-05-18,XLU,-0.014951829599198718,0.15125630676870025,-0.11663155920480495,0.883368440795195,-0.08732180946528814,0.2714089005721297,-0.23529411764705888,0.23529411764705888,Equities
2018-05-18,XLP,-0.10398789670388409,0.15873956720617027,-0.1514519627510822,0.8485480372489178,-0.5558710232031814,-0.3409822421125935,-0.9705882352941176,-0.9705882352941176,Equities
2018-05-18,XLK,0.028363484441130016,0.2315024692151414,-0.020203476323530034,0.97979652367647,0.1200438317093907,0.4087774617722822,0.6470588235294117,0.7058823529411764,Equities
2018-05-18,XLI,-0.021430689748441645,0.2084662928996672,-0.06231595922889377,0.9376840407711062,-0.09639551545871407,0.06609013988869221,-0.3529411764705882,-0.4117647058823529,Equities
2018-05-18,XLF,-0.032031183641513694,0.22238150166913243,-0.07021050091657899,0.929789499083421,-0.1339241707136381,0.09612846776812137,-0.5882352941176471,-0.23529411764705888,Equities
2018-05-18,XLE,0.15481657321044473,0.1602984951994329,0.0,1.0,0.9658017875827972,0.9842820163412899,0.9705882352941178,0.9705882352941178,Equities
2018-05-18,XLB,-0.0064697821011110435,0.20407749321875338,-0.06243235478170517,0.9375676452182948,-0.02972330889576382,0.05135048940360934,0.0,-0.5882352941176471,Equities
2018-05-18,VUG,0.013213797559388674,0.18617428966704058,-0.028144992195859198,0.9718550078041408,0.06897781295778718,0.3284930213724333,0.41176470588235303,0.41176470588235303,Equities
2018-05-18,VTV,-0.017087621989859803,0.17508633699077264,-0.06655420859923422,0.9334457914007658,-0.09110002017074824,0.1253993526362161,-0.2941176470588235,-0.11764705882352944,Equities
2018-05-18,VNQ,0.01709988591304934,0.1773435452006976,-0.08599112189969149,0.9140088781003085,0.08813090728135516,0.37978326653291067,0.5294117647058822,0.5294117647058822,REITs
2018-05-18,TLT,-0.00634452321196155,0.07433945757656334,-0.07711341659750282,0.9228865834024972,-0.07876403112538985,0.24712835140109055,-0.17647058823529416,0.11764705882352944,Bonds
2018-05-18,XLY,0.003710040826054639,0.1455099375417432,-0.03505739584065792,0.9649426041593421,0.024602968819250802,0.2544539155317406,0.3529411764705883,0.17647058823529416,Equities
2018-05-18,IEF,-0.0072679012252806485,0.030591050480456784,-0.042667307853162306,0.9573326921468377,-0.22744558741780516,-0.09047430731580634,-0.6470588235294117,-0.8823529411764706,Bonds
2018-05-18,EEM,-0.07004441533371508,0.17906318957018127,-0.11539928295085666,0.8846007170491433,-0.3460305838303383,0.08724509569428508,-0.7058823529411764,-0.2941176470588235,Equities
2018-05-18,QQQ,0.0168020284852195,0.2152230880482407,-0.03134874519115449,0.9686512548088455,0.0756206321688584,0.35965677416014,0.47058823529411775,0.47058823529411775,Equities
2018-05-18,EFA,-0.0012600790162076159,0.12693665257346545,-0.05209319661940337,0.9479068033805966,-0.009409713018618001,0.29578684254065696,0.11764705882352944,0.2941176470588236,Equities
2018-05-18,EWJ,-0.009577887771403115,0.14316382201945504,-0.056594921598262626,0.9434050784017374,-0.06311530271017553,0.2133416916768161,-0.11764705882352944,0.0,Equities
2018-05-18,GLD,-0.04337289357668295,0.0845302844671687,-0.044194607155605525,0.9558053928443945,-0.4904283221708659,0.019332263999374766,-0.9705882352941176,-0.6470588235294117,Commodities
2018-05-18,LQD,-0.020297029831773616,0.05121308643189746,-0.049267019932583755,0.9507329800674162,-0.3767993105461505,-0.15917706764671857,-0.7647058823529411,-0.9705882352941176,Bonds
2018-05-18,SHY,0.00015367253868459052,0.03,-0.00462394106974251,0.9953760589302575,0.005098732197389175,-0.0663651112998972,0.2941176470588236,-0.8235294117647058,Bonds
2018-05-18,IWM,0.05806540396488713,0.15905465059230547,0.0,1.0,0.3650657415464225,0.5165593670160961,0.7647058823529411,0.8235294117647058,Equities
2018-05-18,IAU,-0.042471057825140934,0.08589540364572305,-0.0439476204135123,0.9560523795864877,-0.47272093935032244,0.016287497991659714,-0.8823529411764706,-0.7058823529411764,Commodities
2018-05-18,VWO,-0.06754874286856882,0.15406992447648313,-0.11656740182329028,0.8834325981767097,-0.3873225849802948,0.05823517675278843,-0.8235294117647058,-0.5294117647058824,Equities
2018-05-18,USO,0.16558967461911367,0.2399049144645003,0.0,1.0,0.6902304397920812,0.8129788502495676,0.8235294117647058,0.8823529411764706,Commodities
2018-05-18,SLV,-0.015893198173892453,0.1179655797920645,-0.05667277963579287,0.9433272203642071,-0.1270920422932046,0.1569581511831453,-0.47058823529411764,-0.05882352941176472,Commodities
2018-05-18,DBA,-0.005271196725997851,0.08246592634146954,-0.026817867485747438,0.9731821325142526,-0.06220550351265624,0.0807474803635288,-0.05882352941176472,-0.3529411764705882,Commodities
2018-05-18,UUP,0.05796485567525145,0.04893930054652357,0.0,1.0,1.1844234598356762,0.5149065481387217,0.9705882352941178,0.7647058823529411,FX
2018-05-18,MBB,-0.003907085640118102,0.03,-0.023571566795857035,0.976428433204143,-0.12716631699916414,0.001757396327246919,-0.5294117647058824,-0.7647058823529411,Bonds
2018-05-18,HYG,7.26910039505757e-05,0.04200862880378162,-0.013069144157214718,0.9869308558427853,0.0017077680653683903,0.4003139183715164,0.17647058823529416,0.588235294117647,Bonds
2018-05-18,BIL,0.0036250175491294723,0.03,0.0,1.0,0.12083391830431575,0.11349214545772017,0.7058823529411764,-0.17647058823529416,Bonds
2018-05-18,VEA,0.0006581923281741009,0.1283614373822631,-0.051380770203759196,0.9486192297962408,0.004864185943562718,0.2964151459482044,0.23529411764705888,0.3529411764705883,Equities
2018-05-18,PDBC,0.08955214959692848,0.10345797596416421,0.0,1.0,0.8655896151297949,0.9435823286129912,0.8823529411764706,0.9705882352941178,Commodities
2018-05-25,TIP,0.007592180641002422,0.03,-0.011478596416295783,0.9885214035837042,0.2501677687834914,0.10123049775307316,0.7058823529411764,0.588235294117647,Bonds
2018-05-25,SPY,-0.005351517047800236,0.177314384041221,-0.046549364677745175,0.9534506353222548,-0.028776048580338724,-0.013584605474707061,-0.11764705882352944,0.05882352941176472,Equities
2018-05-25,XLV,-0.024594357471177553,0.20507322452567084,-0.09076484449680988,0.9092351555031901,-0.109044242570087,-0.09986518492882686,-0.4117647058823529,-0.4117647058823529,Equities
2018-05-25,XLU,0.010771533369334119,0.16376342235109292,-0.08940370986049317,0.9105962901395068,0.05989443909031797,-0.08732180946528814,0.11764705882352944,-0.23529411764705888,Equities
2018-05-25,XLP,-0.07708928695284212,0.15822143707806338,-0.14562797860209953,0.8543720213979005,-0.41627058341991313,-0.5558710232031814,-0.9705882352941176,-0.9705882352941176,Equities
2018-05-25,XLK,0.024574841507746692,0.2306349697119791,-0.007683827077016425,0.9923161729229836,0.10573423755126879,0.1200438317093907,0.41176470588235303,0.6470588235294117,Equities
2018-05-25,XLI,-0.021690844837909062,0.20842994062165052,-0.057835245305286165,0.9421647546947138,-0.09804901083250071,-0.09639551545871407,-0.3529411764705882,-0.3529411764705882,Equities
2018-05-25,XLF,-0.040131261242505656,0.2218167507134509,-0.07353745521031063,0.9264625447896894,-0.16761633328757003,-0.1339241707136381,-0.7058823529411764,-0.5882352941176471,Equities
2018-05-25,XLE,0.09172967093211826,0.1971659617798139,-0.04519235910251074,0.9548076408974893,0.44421557307548304,0.9658017875827972,0.8823529411764706,0.9705882352941178,Equities
2018-05-25,XLB,-0.03352188796665245,0.2034539352039822,-0.07574584739182533,0.9242541526081747,-0.15228382840263738,-0.02972330889576382,-0.5882352941176471,0.0,Equities
2018-05-25,VUG,0.008893980288210201,0.18542700860055303,-0.02209255611080496,0.977907443889195,0.04690519248132111,0.06897781295778718,0.0,0.41176470588235303,Equities
2018-05-25,VTV,-0.017262058230001265,0.1750784233587572,-0.06619929618163023,0.9338007038183698,-0.0920691528704162,-0.09110002017074824,-0.2941176470588235,-0.2941176470588235,Equities
2018-05-25,VNQ,0.047315687428196584,0.1826628143676439,-0.063213222728142,0.936786777271858,0.24265864124402942,0.08813090728135516,0.6470588235294117,0.5294117647058822,REITs
2018-05-25,TLT,0.019065629100217807,0.08433296840481629,-0.05813753446636516,0.9418624655336348,0.2129321518137789,-0.07876403112538985,0.588235294117647,-0.17647058823529416,Bonds
2018-05-25,XLY,0.005027551716444423,0.1459371522808704,-0.023463811857301176,0.9765361881426988,0.03364178423475016,0.024602968819250802,-0.05882352941176472,0.3529411764705883,Equities
2018-05-25,IEF,0.0028843178603197295,0.038768993876819396,-0.031739605563673834,0.9682603944363262,0.07203619361354549,-0.22744558741780516,0.2941176470588236,-0.6470588235294117,Bonds
2018-05-25,EEM,-0.06617056843092461,0.18017951473345717,-0.10848692850581687,0.8915130714941831,-0.32740640239617397,-0.3460305838303383,-0.8823529411764706,-0.7058823529411764,Equities
2018-05-25,QQQ,0.01085422894778243,0.21341025920540282,-0.01827621599409457,0.9817237840059054,0.04993131424308599,0.0756206321688584,0.05882352941176472,0.47058823529411775,Equities
2018-05-25,EFA,-0.015699309339918144,0.13073043289698555,-0.06684393163769675,0.9331560683623032,-0.11206193886916599,-0.009409713018618001,-0.47058823529411764,0.11764705882352944,Equities
2018-05-25,EWJ,-0.024813562768770114,0.14569465826760886,-0.0702025902931861,0.9297974097068139,-0.15835574661647847,-0.06311530271017553,-0.6470588235294117,-0.11764705882352944,Equities
2018-05-25,GLD,-0.023228161719939133,0.08313399081481439,-0.037948059356650354,0.9620519406433496,-0.2688033840456851,-0.4904283221708659,-0.8235294117647058,-0.9705882352941176,Commodities
2018-05-25,LQD,-0.007153161132245178,0.055520936096482565,-0.04011563664158857,0.9598843633584114,-0.12366879959468648,-0.3767993105461505,-0.5294117647058824,-0.7647058823529411,Bonds
2018-05-25,SHY,0.002077985816727912,0.03,-0.0018642337237595452,0.9981357662762405,0.06913706551636246,0.005098732197389175,0.23529411764705888,0.2941176470588236,Bonds
2018-05-25,IWM,0.05282168277319732,0.1593886040044018,-0.0008029896016754634,0.9991970103983245,0.3311357662040245,0.3650657415464225,0.8235294117647058,0.7647058823529411,Equities
2018-05-25,IAU,-0.022709546212352216,0.08461792102614352,-0.037779546237799,0.962220453762201,-0.2582383211049579,-0.47272093935032244,-0.7647058823529411,-0.8823529411764706,Commodities
2018-05-25,VWO,-0.06972632953221847,0.15331042840771517,-0.11224373557278,0.88775626442722,-0.40375587284334125,-0.3873225849802948,-0.9705882352941176,-0.8235294117647058,Equities
2018-05-25,USO,0.0712607529202447,0.2682857987655432,-0.051975050875847084,0.9480249491241529,0.2518097192345328,0.6902304397920812,0.7647058823529411,0.8235294117647058,Commodities
2018-05-25,SLV,-0.0038486477889314585,0.11702651621740509,-0.05362584537620796,0.946374154623792,-0.031123380541623183,-0.1270920422932046,-0.17647058823529416,-0.47058823529411764,Commodities
2018-05-25,DBA,0.01361264013609853,0.09692628782356558,-0.0015470482207801117,0.9984529517792199,0.14022594933313184,-0.06220550351265624,0.5294117647058822,-0.05882352941176472,Commodities
2018-05-25,UUP,0.05531912911032255,0.0481601508641661,0.0,1.0,1.1486494148730573,1.1844234598356762,0.9705882352941178,0.9705882352941178,FX
2018-05-25,MBB,0.0031418857679741397,0.03,-0.016661753455675332,0.9833382465443247,0.10298454806407532,-0.12716631699916414,0.3529411764705883,-0.5294117647058824,Bonds
2018-05-25,HYG,0.0026417821823450094,0.04213666585044401,-0.011220268608852502,0.9887797313911475,0.06199210649281812,0.0017077680653683903,0.17647058823529416,0.17647058823529416,Bonds
2018-05-25,BIL,0.0038434369168043325,0.03,0.0,1.0,0.12811456389347775,0.12083391830431575,0.47058823529411775,0.7058823529411764,Bonds
2018-05-25,VEA,-0.012163803939125972,0.13085482467929613,-0.06332986494113468,0.9366701350588653,-0.08706955900490661,0.004864185943562718,-0.23529411764705888,0.23529411764705888,Equities
2018-05-25,PDBC,0.0654996370179819,0.10382185499076617,-0.005795588526014694,0.9942044114739853,0.6272285163756135,0.8655896151297949,0.9705882352941178,0.8823529411764706,Commodities
2018-06-01,TIP,0.008358554376032723,0.03,-0.008339790968329375,0.9916602090316706,0.2762948593246399,0.2501677687834914,0.7058823529411764,0.7058823529411764,Bonds
2018-06-01,SPY,0.02087033106933589,0.1719652138021586,-0.04146917008667428,0.9585308299133257,0.11633082830037621,-0.028776048580338724,0.05882352941176472,-0.11764705882352944,Equities
2018-06-01,XLV,0.00015426706260823764,0.2015890940627078,-0.08616023141309326,0.9138397685869067,0.0006993204540650443,-0.109044242570087,-0.47058823529411764,-0.4117647058823529,Equities
2018-06-01,XLU,0.03392048734028408,0.15209744040569387,-0.08588237585018699,0.914117624149813,0.20386480676333268,0.05989443909031797,0.3529411764705883,0.11764705882352944,Equities
2018-06-01,XLP,-0.0707304537455582,0.15785492802192125,-0.14939632448050666,0.8506036755194933,-0.38113212353293413,-0.41627058341991313,-0.9705882352941176,-0.9705882352941176,Equities
2018-06-01,XLK,0.05367029400243051,0.2317286714989113,0.0,1.0,0.23160834460090823,0.10573423755126879,0.47058823529411775,0.41176470588235303,Equities
2018-06-01,XLI,0.00576768108209702,0.19724419758778952,-0.06318771628882736,0.9368122837111726,0.027393629583613802,-0.09804901083250071,-0.2941176470588235,-0.3529411764705882,Equities
2018-06-01,XLF,-0.030238275740686715,0.21864001811936085,-0.08584588540860283,0.9141541145913972,-0.126429024403974,-0.16761633328757003,-0.6470588235294117,-0.7058823529411764,Equities
2018-06-01,XLE,0.14897393050491536,0.18509091073340864,-0.022148042198643858,0.9778519578013561,0.7870426971717345,0.44421557307548304,0.9705882352941178,0.8823529411764706,Equities
2018-06-01,XLB,0.005693238909231013,0.18779117366654577,-0.07480598297181851,0.9251940170281815,0.02804897841304104,-0.15228382840263738,-0.23529411764705888,-0.5882352941176471,Equities
2018-06-01,VUG,0.040021857092201296,0.1810642393419583,-0.011303828527106874,0.9886961714728931,0.21853822171678924,0.04690519248132111,0.41176470588235303,0.0,Equities
2018-06-01,VTV,0.0036287808191080018,0.17015608796645454,-0.06557766019633182,0.9344223398036682,0.019927667027077243,-0.0920691528704162,-0.4117647058823529,-0.2941176470588235,Equities
2018-06-01,VNQ,0.09021021310108712,0.17692591506887562,-0.045014812368635915,0.9549851876313641,0.48692367791948316,0.24265864124402942,0.7647058823529411,0.6470588235294117,REITs
2018-06-01,TLT,0.023267099842091632,0.08524169334536359,-0.05058215999067439,0.9494178400093256,0.2591478278811254,0.2129321518137789,0.588235294117647,0.588235294117647,Bonds
2018-06-01,XLY,0.036910858808084646,0.13298554142845526,-0.01969111963260839,0.9803088803673916,0.27209005041363044,0.03364178423475016,0.6470588235294117,-0.05882352941176472,Equities
2018-06-01,IEF,0.004185400262476158,0.038963691658888897,-0.029542475502541743,0.9704575244974583,0.10424456730929409,0.07203619361354549,0.0,0.2941176470588236,Bonds
2018-06-01,EEM,-0.03739889563565668,0.1702508672568351,-0.11040708071077299,0.889592919289227,-0.19541628940149358,-0.32740640239617397,-0.7647058823529411,-0.8823529411764706,Equities
2018-06-01,QQQ,0.04235398975931637,0.2135873838892323,-0.0008069749410108962,0.9991930250589891,0.1981381595688071,0.04993131424308599,0.2941176470588236,0.05882352941176472,Equities
2018-06-01,EFA,0.008355084950480318,0.11818678435973258,-0.0697676025491698,0.9302323974508302,0.06576175793677583,-0.11206193886916599,-0.11764705882352944,-0.47058823529411764,Equities
2018-06-01,EWJ,0.003001273584838149,0.13449210378106913,-0.06989324255035245,0.9301067574496475,0.020755901378100218,-0.15835574661647847,-0.3529411764705882,-0.6470588235294117,Equities
2018-06-01,GLD,-0.023127853417298394,0.08311199799525919,-0.04356999407615414,0.9564300059238459,-0.26614897384820785,-0.2688033840456851,-0.8823529411764706,-0.8235294117647058,Commodities
2018-06-01,LQD,-0.0027423222722309237,0.054542574738336264,-0.04104462820601196,0.958955371793988,-0.048214897935461055,-0.12366879959468648,-0.5294117647058824,-0.5294117647058824,Bonds
2018-06-01,SHY,0.0019562842807017145,0.03,-0.001315132843872746,0.9986848671561273,0.06512371689974039,0.06913706551636246,-0.17647058823529416,0.23529411764705888,Bonds
2018-06-01,IWM,0.07790119264038986,0.15697927767260722,0.0,1.0,0.49625144028792767,0.3311357662040245,0.8235294117647058,0.8235294117647058,Equities
2018-06-01,IAU,-0.021293410983078576,0.08427334427960419,-0.04317659275923713,0.9568234072407629,-0.2417613092582353,-0.2582383211049579,-0.8235294117647058,-0.7647058823529411,Commodities
2018-06-01,VWO,-0.04404156893842337,0.14505552689433898,-0.1134226915851263,0.8865773084148737,-0.26918144026485447,-0.40375587284334125,-0.9705882352941176,-0.9705882352941176,Equities
2018-06-01,USO,0.07113986439629993,0.268353546769064,-0.08177410119336825,0.9182258988066317,0.2434194245343391,0.2518097192345328,0.5294117647058822,0.7647058823529411,Commodities
2018-06-01,SLV,-0.0077121359895410135,0.11751803152662106,-0.05911031542037337,0.9408896845796266,-0.06174600701161921,-0.031123380541623183,-0.5882352941176471,-0.17647058823529416,Commodities
2018-06-01,DBA,-0.012893403582757257,0.09477096549483982,-0.012893403582757257,0.9871065964172427,-0.13429391227951962,0.14022594933313184,-0.7058823529411764,0.5294117647058822,Commodities
2018-06-01,UUP,0.05487025146358837,0.048309696583917344,0.0,1.0,1.1358020303082401,1.1486494148730573,0.9705882352941178,0.9705882352941178,FX
2018-06-01,MBB,0.004857895084925623,0.03,-0.014887300585425645,0.9851126994145744,0.15951913801946244,0.10298454806407532,0.23529411764705888,0.3529411764705883,Bonds
2018-06-01,HYG,0.006303698412138514,0.0413831175489124,-0.01104818333838442,0.9889518166616156,0.1506424446878136,0.06199210649281812,0.17647058823529416,0.17647058823529416,Bonds
2018-06-01,BIL,0.0037004733583356764,0.03,0.0,1.0,0.12334911194452255,0.12811456389347775,0.11764705882352944,0.47058823529411775,Bonds
2018-06-01,VEA,0.011940698152915541,0.11731941884769084,-0.0671036827213991,0.9328963172786009,0.09494961228074268,-0.08706955900490661,-0.05882352941176472,-0.23529411764705888,Equities
2018-06-01,PDBC,0.07409542809811942,0.09750717076359217,-0.014752287098725336,0.9852477129012747,0.7486869991039784,0.6272285163756135,0.8823529411764706,0.9705882352941178,Commodities
2018-06-08,TIP,0.009168066090628146,0.03,-0.00895968959404625,0.9910403104059538,0.3028641021426139,0.2762948593246399,0.7058823529411764,0.7058823529411764,Bonds
2018-06-08,SPY,0.0015564529855711662,0.15930651368674947,-0.025388874229265834,0.9746111257707342,0.009522124120169655,0.11633082830037621,-0.11764705882352944,0.05882352941176472,Equities
2018-06-08,XLV,-0.013538808333817487,0.19331023673494055,-0.06774331222446484,0.9322566877755352,-0.0652921688312803,0.0006993204540650443,-0.47058823529411764,-0.47058823529411764,Equities
2018-06-08,XLU,-0.0067150428670760265,0.16493969247381718,-0.10817388788088744,0.8918261121191126,-0.03630812258127764,0.20386480676333268,-0.2941176470588235,0.3529411764705883,Equities
2018-06-08,XLP,-0.06381846949138503,0.16284930422932678,-0.12935612133259777,0.8706438786674022,-0.3411937193809062,-0.38113212353293413,-0.8823529411764706,-0.9705882352941176,Equities
2018-06-08,XLK,0.019773353188837994,0.2179585009356709,0.0,1.0,0.09072072483501792,0.23160834460090823,0.3529411764705883,0.47058823529411775,Equities
2018-06-08,XLI,-0.021694585739066352,0.17805057175299993,-0.04849933792322514,0.9515006620767749,-0.1159356720451261,0.027393629583613802,-0.5882352941176471,-0.2941176470588235,Equities
2018-06-08,XLF,-0.05110393370339439,0.2026788009750914,-0.06588608111788252,0.9341139188821175,-0.23552979173108674,-0.126429024403974,-0.7647058823529411,-0.6470588235294117,Equities
2018-06-08,XLE,0.13144645279059897,0.18350769297052655,-0.015490722851290828,0.9845092771487092,0.7052034175015175,0.7870426971717345,0.9705882352941178,0.9705882352941178,Equities
2018-06-08,XLB,-0.004201067411368387,0.1798082049642454,-0.04723969557754182,0.9527603044224582,-0.022260442823232262,0.02804897841304104,-0.23529411764705888,-0.23529411764705888,Equities
2018-06-08,VUG,0.014404279885876559,0.16464980079308666,0.0,1.0,0.08748434444799745,0.21853822171678924,0.2941176470588236,0.41176470588235303,Equities
2018-06-08,VTV,-0.009715616737684618,0.16160670728866947,-0.049061124745492624,0.9509388752545074,-0.057169394810047194,0.019927667027077243,-0.4117647058823529,-0.4117647058823529,Equities
2018-06-08,VNQ,0.07144584324531045,0.17053999982245732,-0.03344529432595922,0.9665547056740408,0.40492738396561856,0.48692367791948316,0.8235294117647058,0.7647058823529411,REITs
2018-06-08,TLT,0.020511798558834782,0.08616040283880431,-0.05665910806041141,0.9433408919395886,0.22457669312406958,0.2591478278811254,0.588235294117647,0.588235294117647,Bonds
2018-06-08,XLY,0.037684662027161364,0.13366545228075016,0.0,1.0,0.2819327012638143,0.27209005041363044,0.6470588235294117,0.6470588235294117,Equities
2018-06-08,IEF,0.003493421146184561,0.039125158889169384,-0.031636819942228556,0.9683631800577714,0.08646355711891562,0.10424456730929409,0.23529411764705888,0.0,Bonds
2018-06-08,EEM,-0.06874363390669569,0.15175608753266914,-0.11040708071077299,0.889592919289227,-0.4029746085569218,-0.19541628940149358,-0.9705882352941176,-0.7647058823529411,Equities
2018-06-08,QQQ,0.009026033309099235,0.1970590605536015,0.0,1.0,0.045803696027689564,0.1981381595688071,0.0,0.2941176470588236,Equities
2018-06-08,EFA,-0.005227318319794061,0.11179749928119147,-0.06431901650487304,0.935680983495127,-0.04374965788997633,0.06576175793677583,-0.3529411764705882,-0.11764705882352944,Equities
2018-06-08,EWJ,0.0036291979879283787,0.13471048296967925,-0.05922371387575842,0.9407762861242416,0.02534519459381135,0.020755901378100218,-0.05882352941176472,-0.3529411764705882,Equities
2018-06-08,GLD,-0.020152929431625832,0.08380649970355482,-0.0395096814133733,0.9604903185866267,-0.23096888282777248,-0.26614897384820785,-0.7058823529411764,-0.8823529411764706,Commodities
2018-06-08,LQD,-0.004930488482526196,0.0549217980473825,-0.04446636049838315,0.9555336395016168,-0.08578101540238252,-0.048214897935461055,-0.5294117647058824,-0.5294117647058824,Bonds
2018-06-08,SHY,0.0025574452859769004,0.03,-0.0009568369533066168,0.9990431630466934,0.0851666075940406,0.06512371689974039,0.17647058823529416,-0.17647058823529416,Bonds
2018-06-08,IWM,0.050242487938376934,0.1383248383430506,0.0,1.0,0.36322101323389044,0.49625144028792767,0.7647058823529411,0.8235294117647058,Equities
2018-06-08,IAU,-0.018897620056897546,0.08481971304106246,-0.0393215280171052,0.9606784719828948,-0.21403676232180557,-0.2417613092582353,-0.6470588235294117,-0.8235294117647058,Commodities
2018-06-08,VWO,-0.06694877936720944,0.13271861378598673,-0.1136195821089343,0.8863804178910657,-0.4471270859451184,-0.26918144026485447,-0.9705882352941176,-0.9705882352941176,Equities
2018-06-08,USO,0.06415398344858869,0.2683804656303996,-0.08038806811362553,0.9196119318863745,0.21982512221515627,0.2434194245343391,0.5294117647058822,0.5294117647058822,Commodities
2018-06-08,SLV,0.00959690450620565,0.12557342743709052,-0.03839123219372065,0.9616087678062794,0.07349060788828274,-0.06174600701161921,0.05882352941176472,-0.5882352941176471,Commodities
2018-06-08,DBA,-0.029974252773706578,0.10179229570321595,-0.031975228918850296,0.9680247710811497,-0.285049266048522,-0.13429391227951962,-0.8235294117647058,-0.7058823529411764,Commodities
2018-06-08,UUP,0.046284446442731664,0.05264611351257483,-0.006451565431735418,0.9935484345682646,0.873489726778231,1.1358020303082401,0.9705882352941178,0.9705882352941178,FX
2018-06-08,MBB,0.0023373044122989572,0.03,-0.018113290808437266,0.9818867091915627,0.07649893792570475,0.15951913801946244,0.11764705882352944,0.23529411764705888,Bonds
2018-06-08,HYG,0.008093705944004714,0.04213225062338899,-0.0055916965968761945,0.9944083034031238,0.19102820943426055,0.1506424446878136,0.47058823529411775,0.17647058823529416,Bonds
2018-06-08,BIL,0.0039201091422989,0.03,0.0,1.0,0.13067030474329666,0.12334911194452255,0.41176470588235303,0.11764705882352944,Bonds
2018-06-08,VEA,-0.0018090587221676335,0.1098624066479889,-0.05976590804782789,0.9402340919521721,-0.015482445149553608,0.09494961228074268,-0.17647058823529416,-0.05882352941176472,Equities
2018-06-08,PDBC,0.06762149808224871,0.09910439344447071,-0.018440536652196027,0.981559463347804,0.669743480197747,0.7486869991039784,0.8823529411764706,0.8823529411764706,Commodities
2018-06-15,TIP,0.009079264827642097,0.03,-0.007453976260852535,0.9925460237391475,0.30038627343836205,0.3028641021426139,0.7058823529411764,0.7058823529411764,Bonds
2018-06-15,SPY,0.015224151285587295,0.15679625997715302,-0.024742378800709175,0.9752576211992908,0.09469275332028604,0.009522124120169655,0.11764705882352944,-0.11764705882352944,Equities
2018-06-15,XLV,0.004527528870033937,0.19326991735829357,-0.05966813516523872,0.9403318648347613,0.022028154839843415,-0.0652921688312803,-0.11764705882352944,-0.47058823529411764,Equities
2018-06-15,XLU,-0.005310846554388959,0.16590074708406571,-0.043822095976732145,0.9561779040232679,-0.03060935056785267,-0.03630812258127764,-0.2941176470588235,-0.2941176470588235,Equities
2018-06-15,XLP,-0.024618590198552948,0.1677635667944301,-0.11035922189600134,0.8896407781039987,-0.13055100197590264,-0.3411937193809062,-0.5882352941176471,-0.8823529411764706,Equities
2018-06-15,XLK,0.033960983270087564,0.216621510386463,0.0,1.0,0.15677567389083183,0.09072072483501792,0.41176470588235303,0.3529411764705883,Equities
2018-06-15,XLI,-0.015131252319209976,0.17553809226901484,-0.061180458166908536,0.9388195418330915,-0.08092554263328462,-0.1159356720451261,-0.5294117647058824,-0.5882352941176471,Equities
2018-06-15,XLF,-0.04437139453514882,0.20002941920807724,-0.08221984665917037,0.9177801533408296,-0.20358597971058312,-0.23552979173108674,-0.7058823529411764,-0.7647058823529411,Equities
2018-06-15,XLE,0.10935986489675442,0.1962394802121443,-0.04402716048511701,0.955972839514883,0.5327422415779743,0.7052034175015175,0.9705882352941178,0.9705882352941178,Equities
2018-06-15,XLB,0.014506120462982608,0.1690333378121499,-0.06011365240042488,0.9398863475995751,0.08065926376573142,-0.022260442823232262,0.0,-0.23529411764705888,Equities
2018-06-15,VUG,0.03548257445255931,0.16341742380414037,0.0,1.0,0.21712846541434905,0.08748434444799745,0.5294117647058822,0.2941176470588236,Equities
2018-06-15,VTV,-0.0013078753921808017,0.15941378193998998,-0.05456666421651546,0.9454333357834845,-0.007756600337630169,-0.057169394810047194,-0.23529411764705888,-0.4117647058823529,Equities
2018-06-15,VNQ,0.0510045030450097,0.1711827397190411,-0.03030941528573472,0.9696905847142653,0.28892274105410043,0.40492738396561856,0.6470588235294117,0.8235294117647058,REITs
2018-06-15,TLT,0.011469096396773182,0.08141157685098116,-0.04082178523670332,0.9591782147632967,0.13512706463039695,0.22457669312406958,0.3529411764705883,0.588235294117647,Bonds
2018-06-15,XLY,0.06868700012511297,0.1371082086311437,0.0,1.0,0.5009692768279006,0.2819327012638143,0.8823529411764706,0.6470588235294117,Equities
