,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4_balanced_sector_breadth_sleeve,cash::BIL
2012-08-31,0.09079151679239403,0.08592462974547534,0.18257819249092275,0.06847624009654149,0.30982077571847816,0.10241563826854815,0.15999300688764012,0.0
2012-09-07,0.09079151679239403,0.08592462974547534,0.18257819249092275,0.06847624009654149,0.30982077571847816,0.10241563826854815,0.15999300688764012,0.0
2012-09-14,0.09079151679239403,0.08592462974547534,0.18257819249092275,0.06847624009654149,0.30982077571847816,0.10241563826854815,0.15999300688764012,0.0
2012-09-21,0.09079151679239403,0.08592462974547534,0.18257819249092275,0.06847624009654149,0.30982077571847816,0.10241563826854815,0.15999300688764012,0.0
2012-09-28,0.08822261438081755,0.08529536770801603,0.18098143142320067,0.06697274845689237,0.3088952160751266,0.10963332126718275,0.15999930068876403,1.1102230246251565e-16
2012-10-05,0.08822261438081755,0.08529536770801603,0.18098143142320067,0.06697274845689237,0.3088952160751266,0.10963332126718275,0.15999930068876403,1.1102230246251565e-16
2012-10-12,0.08822261438081755,0.08529536770801603,0.18098143142320067,0.06697274845689237,0.3088952160751266,0.10963332126718275,0.15999930068876403,1.1102230246251565e-16
2012-10-19,0.08822261438081755,0.08529536770801603,0.18098143142320067,0.06697274845689237,0.3088952160751266,0.10963332126718275,0.15999930068876403,1.1102230246251565e-16
2012-10-26,0.08618118675772236,0.0887112875161785,0.18028457588424912,0.06508906663307151,0.30460203520326146,0.11513191793664063,0.15999993006887642,0.0
2012-11-02,0.08618118675772236,0.0887112875161785,0.18028457588424912,0.06508906663307151,0.30460203520326146,0.11513191793664063,0.15999993006887642,0.0
2012-11-09,0.08618118675772236,0.0887112875161785,0.18028457588424912,0.06508906663307151,0.30460203520326146,0.11513191793664063,0.15999993006887642,0.0
2012-11-16,0.08618118675772236,0.0887112875161785,0.18028457588424912,0.06508906663307151,0.30460203520326146,0.11513191793664063,0.15999993006887642,0.0
2012-11-23,0.08618118675772236,0.0887112875161785,0.18028457588424912,0.06508906663307151,0.30460203520326146,0.11513191793664063,0.15999993006887642,0.0
2012-11-30,0.08598563480201792,0.09148925909274601,0.18045806584118979,0.06197569922641951,0.30140198923489586,0.11868935879584326,0.15999999300688766,0.0
2012-12-07,0.08598563480201792,0.09148925909274601,0.18045806584118979,0.06197569922641951,0.30140198923489586,0.11868935879584326,0.15999999300688766,0.0
2012-12-14,0.08598563480201792,0.09148925909274601,0.18045806584118979,0.06197569922641951,0.30140198923489586,0.11868935879584326,0.15999999300688766,0.0
2012-12-21,0.08598563480201792,0.09148925909274601,0.18045806584118979,0.06197569922641951,0.30140198923489586,0.11868935879584326,0.15999999300688766,0.0
2012-12-28,0.06320900306663887,0.08927901757104514,0.1427865061986761,0.07384595280990539,0.3520569721801452,0.11882254887290052,0.15999999930068878,0.0
2013-01-04,0.06320900306663887,0.08927901757104514,0.1427865061986761,0.07384595280990539,0.3520569721801452,0.11882254887290052,0.15999999930068878,0.0
2013-01-11,0.06320900306663887,0.08927901757104514,0.1427865061986761,0.07384595280990539,0.3520569721801452,0.11882254887290052,0.15999999930068878,0.0
2013-01-18,0.06320900306663887,0.08927901757104514,0.1427865061986761,0.07384595280990539,0.3520569721801452,0.11882254887290052,0.15999999930068878,0.0
2013-01-25,0.059440827857065386,0.0892781217451527,0.1372461435649394,0.07510785372462178,0.35853135357906907,0.12039569959908285,0.1599999999300689,0.0
2013-02-01,0.059440827857065386,0.0892781217451527,0.1372461435649394,0.07510785372462178,0.35853135357906907,0.12039569959908285,0.1599999999300689,0.0
2013-02-08,0.059440827857065386,0.0892781217451527,0.1372461435649394,0.07510785372462178,0.35853135357906907,0.12039569959908285,0.1599999999300689,0.0
2013-02-15,0.059440827857065386,0.0892781217451527,0.1372461435649394,0.07510785372462178,0.35853135357906907,0.12039569959908285,0.1599999999300689,0.0
2013-02-22,0.0589263730134151,0.09074996139513586,0.13966843143731072,0.07310077598788144,0.3558165819313064,0.12173787624194363,0.1599999999930069,0.0
2013-03-01,0.0589263730134151,0.09074996139513586,0.13966843143731072,0.07310077598788144,0.3558165819313064,0.12173787624194363,0.1599999999930069,0.0
2013-03-08,0.0589263730134151,0.09074996139513586,0.13966843143731072,0.07310077598788144,0.3558165819313064,0.12173787624194363,0.1599999999930069,0.0
2013-03-15,0.0589263730134151,0.09074996139513586,0.13966843143731072,0.07310077598788144,0.3558165819313064,0.12173787624194363,0.1599999999930069,0.0
2013-03-22,0.0589263730134151,0.09074996139513586,0.13966843143731072,0.07310077598788144,0.3558165819313064,0.12173787624194363,0.1599999999930069,0.0
2013-03-29,0.05912156340489743,0.091116675122686,0.14012773958229482,0.07313329213807401,0.35467188626313834,0.12182884348960868,0.1599999999993007,0.0
2013-04-05,0.05912156340489743,0.091116675122686,0.14012773958229482,0.07313329213807401,0.35467188626313834,0.12182884348960868,0.1599999999993007,0.0
2013-04-12,0.05912156340489743,0.091116675122686,0.14012773958229482,0.07313329213807401,0.35467188626313834,0.12182884348960868,0.1599999999993007,0.0
2013-04-19,0.05912156340489743,0.091116675122686,0.14012773958229482,0.07313329213807401,0.35467188626313834,0.12182884348960868,0.1599999999993007,0.0
2013-04-26,0.07783668721133144,0.10742792270936992,0.1415754344218583,0.10974488916401554,0.2696628250351906,0.09825756283528643,0.1448052257858656,0.05068945283708215
2013-05-03,0.07783668721133144,0.10742792270936992,0.1415754344218583,0.10974488916401554,0.2696628250351906,0.09825756283528643,0.1448052257858656,0.05068945283708215
2013-05-10,0.07783668721133144,0.10742792270936992,0.1415754344218583,0.10974488916401554,0.2696628250351906,0.09825756283528643,0.1448052257858656,0.05068945283708215
2013-05-17,0.07783668721133144,0.10742792270936992,0.1415754344218583,0.10974488916401554,0.2696628250351906,0.09825756283528643,0.1448052257858656,0.05068945283708215
2013-05-24,0.07783668721133144,0.10742792270936992,0.1415754344218583,0.10974488916401554,0.2696628250351906,0.09825756283528643,0.1448052257858656,0.05068945283708215
2013-05-31,0.09273983515007725,0.12416518786312655,0.15104882870281597,0.13612604742451656,0.2485640186335302,0.09108745431559037,0.15626862791034313,0.0
2013-06-07,0.09273983515007725,0.12416518786312655,0.15104882870281597,0.13612604742451656,0.2485640186335302,0.09108745431559037,0.15626862791034313,0.0
2013-06-14,0.09273983515007725,0.12416518786312655,0.15104882870281597,0.13612604742451656,0.2485640186335302,0.09108745431559037,0.15626862791034313,0.0
2013-06-21,0.09273983515007725,0.12416518786312655,0.15104882870281597,0.13612604742451656,0.2485640186335302,0.09108745431559037,0.15626862791034313,0.0
2013-06-28,0.08007544660554619,0.0932848744551394,0.14185804679536454,0.08497984843446252,0.21641691017473272,0.08845926507105051,0.13243971935330207,0.16248588911040196
2013-07-05,0.08007544660554619,0.0932848744551394,0.14185804679536454,0.08497984843446252,0.21641691017473272,0.08845926507105051,0.13243971935330207,0.16248588911040196
2013-07-12,0.08007544660554619,0.0932848744551394,0.14185804679536454,0.08497984843446252,0.21641691017473272,0.08845926507105051,0.13243971935330207,0.16248588911040196
2013-07-19,0.08007544660554619,0.0932848744551394,0.14185804679536454,0.08497984843446252,0.21641691017473272,0.08845926507105051,0.13243971935330207,0.16248588911040196
2013-07-26,0.108586079190983,0.10902702140517938,0.1512081015409125,0.1307881270452287,0.20942122131140556,0.10641387110776783,0.15386087009051763,0.03069470830800547
2013-08-02,0.108586079190983,0.10902702140517938,0.1512081015409125,0.1307881270452287,0.20942122131140556,0.10641387110776783,0.15386087009051763,0.03069470830800547
2013-08-09,0.108586079190983,0.10902702140517938,0.1512081015409125,0.1307881270452287,0.20942122131140556,0.10641387110776783,0.15386087009051763,0.03069470830800547
2013-08-16,0.108586079190983,0.10902702140517938,0.1512081015409125,0.1307881270452287,0.20942122131140556,0.10641387110776783,0.15386087009051763,0.03069470830800547
2013-08-23,0.108586079190983,0.10902702140517938,0.1512081015409125,0.1307881270452287,0.20942122131140556,0.10641387110776783,0.15386087009051763,0.03069470830800547
2013-08-30,0.09122696326732048,0.08652172889594857,0.14057462280062663,0.0886302626266788,0.20292608405172546,0.09568907431985323,0.13376111901296095,0.16067014502488597
2013-09-06,0.09122696326732048,0.08652172889594857,0.14057462280062663,0.0886302626266788,0.20292608405172546,0.09568907431985323,0.13376111901296095,0.16067014502488597
2013-09-13,0.09122696326732048,0.08652172889594857,0.14057462280062663,0.0886302626266788,0.20292608405172546,0.09568907431985323,0.13376111901296095,0.16067014502488597
2013-09-20,0.09122696326732048,0.08652172889594857,0.14057462280062663,0.0886302626266788,0.20292608405172546,0.09568907431985323,0.13376111901296095,0.16067014502488597
2013-09-27,0.08952853837698543,0.08227668021745112,0.14485540568281094,0.07637144705495928,0.2142344085427914,0.09744861624463978,0.13391524765922508,0.16136965622113686
2013-10-04,0.08952853837698543,0.08227668021745112,0.14485540568281094,0.07637144705495928,0.2142344085427914,0.09744861624463978,0.13391524765922508,0.16136965622113686
2013-10-11,0.08952853837698543,0.08227668021745112,0.14485540568281094,0.07637144705495928,0.2142344085427914,0.09744861624463978,0.13391524765922508,0.16136965622113686
2013-10-18,0.08952853837698543,0.08227668021745112,0.14485540568281094,0.07637144705495928,0.2142344085427914,0.09744861624463978,0.13391524765922508,0.16136965622113686
2013-10-25,0.11422255408080498,0.10574894182188514,0.15945795131353924,0.11376296341428813,0.21858885744643317,0.09906634681800633,0.15382491920064711,0.03532746590439595
2013-11-01,0.11422255408080498,0.10574894182188514,0.15945795131353924,0.11376296341428813,0.21858885744643317,0.09906634681800633,0.15382491920064711,0.03532746590439595
2013-11-08,0.11422255408080498,0.10574894182188514,0.15945795131353924,0.11376296341428813,0.21858885744643317,0.09906634681800633,0.15382491920064711,0.03532746590439595
2013-11-15,0.11422255408080498,0.10574894182188514,0.15945795131353924,0.11376296341428813,0.21858885744643317,0.09906634681800633,0.15382491920064711,0.03532746590439595
2013-11-22,0.11422255408080498,0.10574894182188514,0.15945795131353924,0.11376296341428813,0.21858885744643317,0.09906634681800633,0.15382491920064711,0.03532746590439595
2013-11-29,0.12087853959186493,0.11143153536444474,0.1551474286977531,0.1280504785324847,0.20559032769804766,0.09267608648024186,0.1542879652450291,0.03193763839013397
2013-12-06,0.12087853959186493,0.11143153536444474,0.1551474286977531,0.1280504785324847,0.20559032769804766,0.09267608648024186,0.1542879652450291,0.03193763839013397
2013-12-13,0.12087853959186493,0.11143153536444474,0.1551474286977531,0.1280504785324847,0.20559032769804766,0.09267608648024186,0.1542879652450291,0.03193763839013397
2013-12-20,0.12087853959186493,0.11143153536444474,0.1551474286977531,0.1280504785324847,0.20559032769804766,0.09267608648024186,0.1542879652450291,0.03193763839013397
2013-12-27,0.12409881577619121,0.11397763984219027,0.1513351608772008,0.1340122762949355,0.19894459965664635,0.08727433245921959,0.15339034285637887,0.0369668322372374
2014-01-03,0.12409881577619121,0.11397763984219027,0.1513351608772008,0.1340122762949355,0.19894459965664635,0.08727433245921959,0.15339034285637887,0.0369668322372374
2014-01-10,0.12409881577619121,0.11397763984219027,0.1513351608772008,0.1340122762949355,0.19894459965664635,0.08727433245921959,0.15339034285637887,0.0369668322372374
2014-01-17,0.12409881577619121,0.11397763984219027,0.1513351608772008,0.1340122762949355,0.19894459965664635,0.08727433245921959,0.15339034285637887,0.0369668322372374
2014-01-24,0.12409881577619121,0.11397763984219027,0.1513351608772008,0.1340122762949355,0.19894459965664635,0.08727433245921959,0.15339034285637887,0.0369668322372374
2014-01-31,0.1251538035582598,0.11565658374329545,0.14873862633375268,0.13701992658246606,0.1955467941108632,0.08439143642048555,0.15268713589850855,0.04080569335236872
2014-02-07,0.1251538035582598,0.11565658374329545,0.14873862633375268,0.13701992658246606,0.1955467941108632,0.08439143642048555,0.15268713589850855,0.04080569335236872
2014-02-14,0.1251538035582598,0.11565658374329545,0.14873862633375268,0.13701992658246606,0.1955467941108632,0.08439143642048555,0.15268713589850855,0.04080569335236872
2014-02-21,0.1251538035582598,0.11565658374329545,0.14873862633375268,0.13701992658246606,0.1955467941108632,0.08439143642048555,0.15268713589850855,0.04080569335236872
2014-02-28,0.12487365931465771,0.11618770558865546,0.14541248426313158,0.1372019822378951,0.1925917398856722,0.08169989680108697,0.1508776604871605,0.051154871421740467
2014-03-07,0.12487365931465771,0.11618770558865546,0.14541248426313158,0.1372019822378951,0.1925917398856722,0.08169989680108697,0.1508776604871605,0.051154871421740467
2014-03-14,0.12487365931465771,0.11618770558865546,0.14541248426313158,0.1372019822378951,0.1925917398856722,0.08169989680108697,0.1508776604871605,0.051154871421740467
2014-03-21,0.12487365931465771,0.11618770558865546,0.14541248426313158,0.1372019822378951,0.1925917398856722,0.08169989680108697,0.1508776604871605,0.051154871421740467
2014-03-28,0.12571026085039197,0.11831254204247205,0.15145357188338632,0.1451143763868175,0.20096247253176894,0.08583763357437176,0.126697441617049,0.04591170111374243
2014-04-04,0.12571026085039197,0.11831254204247205,0.15145357188338632,0.1451143763868175,0.20096247253176894,0.08583763357437176,0.126697441617049,0.04591170111374243
2014-04-11,0.12571026085039197,0.11831254204247205,0.15145357188338632,0.1451143763868175,0.20096247253176894,0.08583763357437176,0.126697441617049,0.04591170111374243
2014-04-18,0.12571026085039197,0.11831254204247205,0.15145357188338632,0.1451143763868175,0.20096247253176894,0.08583763357437176,0.126697441617049,0.04591170111374243
2014-04-25,0.10895314622214576,0.12256129901367215,0.1391993917948137,0.1562692655790836,0.2224668590842224,0.10605435312866748,0.11569827604511009,0.0287974091322849
2014-05-02,0.10895314622214576,0.12256129901367215,0.1391993917948137,0.1562692655790836,0.2224668590842224,0.10605435312866748,0.11569827604511009,0.0287974091322849
2014-05-09,0.10895314622214576,0.12256129901367215,0.1391993917948137,0.1562692655790836,0.2224668590842224,0.10605435312866748,0.11569827604511009,0.0287974091322849
2014-05-16,0.10895314622214576,0.12256129901367215,0.1391993917948137,0.1562692655790836,0.2224668590842224,0.10605435312866748,0.11569827604511009,0.0287974091322849
2014-05-23,0.10895314622214576,0.12256129901367215,0.1391993917948137,0.1562692655790836,0.2224668590842224,0.10605435312866748,0.11569827604511009,0.0287974091322849
2014-05-30,0.02619087657025476,0.17816853388965234,0.07187399262979419,0.262432613899799,0.17427882417992188,0.08082664243353747,0.14559768868503153,0.060630827712008784
2014-06-06,0.02619087657025476,0.17816853388965234,0.07187399262979419,0.262432613899799,0.17427882417992188,0.08082664243353747,0.14559768868503153,0.060630827712008784
2014-06-13,0.02619087657025476,0.17816853388965234,0.07187399262979419,0.262432613899799,0.17427882417992188,0.08082664243353747,0.14559768868503153,0.060630827712008784
2014-06-20,0.02619087657025476,0.17816853388965234,0.07187399262979419,0.262432613899799,0.17427882417992188,0.08082664243353747,0.14559768868503153,0.060630827712008784
2014-06-27,0.08553907620824863,0.11954560745380068,0.14718360446342563,0.08951511811428603,0.26339313818173304,0.13532393813847718,0.15949951744002883,0.0
2014-07-04,0.08553907620824863,0.11954560745380068,0.14718360446342563,0.08951511811428603,0.26339313818173304,0.13532393813847718,0.15949951744002883,0.0
2014-07-11,0.08553907620824863,0.11954560745380068,0.14718360446342563,0.08951511811428603,0.26339313818173304,0.13532393813847718,0.15949951744002883,0.0
2014-07-18,0.08553907620824863,0.11954560745380068,0.14718360446342563,0.08951511811428603,0.26339313818173304,0.13532393813847718,0.15949951744002883,0.0
2014-07-25,0.09373099219071948,0.11381035948270771,0.15416664302798316,0.08050486455937697,0.24806868154161482,0.14976850745359502,0.15994995174400292,0.0
2014-08-01,0.09373099219071948,0.11381035948270771,0.15416664302798316,0.08050486455937697,0.24806868154161482,0.14976850745359502,0.15994995174400292,0.0
2014-08-08,0.09373099219071948,0.11381035948270771,0.15416664302798316,0.08050486455937697,0.24806868154161482,0.14976850745359502,0.15994995174400292,0.0
2014-08-15,0.09373099219071948,0.11381035948270771,0.15416664302798316,0.08050486455937697,0.24806868154161482,0.14976850745359502,0.15994995174400292,0.0
2014-08-22,0.09373099219071948,0.11381035948270771,0.15416664302798316,0.08050486455937697,0.24806868154161482,0.14976850745359502,0.15994995174400292,0.0
2014-08-29,0.11425179804801745,0.09768902253899191,0.16053860396455727,0.1317572450275029,0.20483455684089422,0.13093377840563597,0.1599949951744003,0.0
2014-09-05,0.11425179804801745,0.09768902253899191,0.16053860396455727,0.1317572450275029,0.20483455684089422,0.13093377840563597,0.1599949951744003,0.0
2014-09-12,0.11425179804801745,0.09768902253899191,0.16053860396455727,0.1317572450275029,0.20483455684089422,0.13093377840563597,0.1599949951744003,0.0
2014-09-19,0.11425179804801745,0.09768902253899191,0.16053860396455727,0.1317572450275029,0.20483455684089422,0.13093377840563597,0.1599949951744003,0.0
2014-09-26,0.09679704946599292,0.087062709037168,0.14948107303151992,0.13390792220976153,0.24925740470998764,0.11961076558701711,0.1638830759585529,0.0
2014-10-03,0.09679704946599292,0.087062709037168,0.14948107303151992,0.13390792220976153,0.24925740470998764,0.11961076558701711,0.1638830759585529,0.0
2014-10-10,0.09679704946599292,0.087062709037168,0.14948107303151992,0.13390792220976153,0.24925740470998764,0.11961076558701711,0.1638830759585529,0.0
2014-10-17,0.09679704946599292,0.087062709037168,0.14948107303151992,0.13390792220976153,0.24925740470998764,0.11961076558701711,0.1638830759585529,0.0
2014-10-24,0.09679704946599292,0.087062709037168,0.14948107303151992,0.13390792220976153,0.24925740470998764,0.11961076558701711,0.1638830759585529,0.0
2014-10-31,0.10315821153846633,0.09881847010532302,0.13758245930453128,0.1725942892459812,0.2707860882851427,0.08776305563659961,0.12618579983628903,0.0031116260476669044
2014-11-07,0.10315821153846633,0.09881847010532302,0.13758245930453128,0.1725942892459812,0.2707860882851427,0.08776305563659961,0.12618579983628903,0.0031116260476669044
2014-11-14,0.10315821153846633,0.09881847010532302,0.13758245930453128,0.1725942892459812,0.2707860882851427,0.08776305563659961,0.12618579983628903,0.0031116260476669044
2014-11-21,0.10315821153846633,0.09881847010532302,0.13758245930453128,0.1725942892459812,0.2707860882851427,0.08776305563659961,0.12618579983628903,0.0031116260476669044
2014-11-28,0.11011005930718878,0.10228564464906184,0.1371273435290503,0.17039404065670896,0.2425653482198851,0.0726111712653525,0.13942901923708578,0.02547737313566678
2014-12-05,0.11011005930718878,0.10228564464906184,0.1371273435290503,0.17039404065670896,0.2425653482198851,0.0726111712653525,0.13942901923708578,0.02547737313566678
2014-12-12,0.11011005930718878,0.10228564464906184,0.1371273435290503,0.17039404065670896,0.2425653482198851,0.0726111712653525,0.13942901923708578,0.02547737313566678
2014-12-19,0.11011005930718878,0.10228564464906184,0.1371273435290503,0.17039404065670896,0.2425653482198851,0.0726111712653525,0.13942901923708578,0.02547737313566678
2014-12-26,0.08860332945704628,0.07661027857836819,0.13120454090537353,0.11270285404529311,0.2471165332956926,0.08212454648181011,0.09949776087877064,0.16214015635764556
2015-01-02,0.08860332945704628,0.07661027857836819,0.13120454090537353,0.11270285404529311,0.2471165332956926,0.08212454648181011,0.09949776087877064,0.16214015635764556
2015-01-09,0.08860332945704628,0.07661027857836819,0.13120454090537353,0.11270285404529311,0.2471165332956926,0.08212454648181011,0.09949776087877064,0.16214015635764556
2015-01-16,0.08860332945704628,0.07661027857836819,0.13120454090537353,0.11270285404529311,0.2471165332956926,0.08212454648181011,0.09949776087877064,0.16214015635764556
2015-01-23,0.08860332945704628,0.07661027857836819,0.13120454090537353,0.11270285404529311,0.2471165332956926,0.08212454648181011,0.09949776087877064,0.16214015635764556
2015-01-30,0.10496451427226719,0.0985334155192752,0.13774411462838623,0.18035514573323963,0.28410581456594564,0.08385351952324951,0.11044347575763662,0.0
2015-02-06,0.10496451427226719,0.0985334155192752,0.13774411462838623,0.18035514573323963,0.28410581456594564,0.08385351952324951,0.11044347575763662,0.0
2015-02-13,0.10496451427226719,0.0985334155192752,0.13774411462838623,0.18035514573323963,0.28410581456594564,0.08385351952324951,0.11044347575763662,0.0
2015-02-20,0.10496451427226719,0.0985334155192752,0.13774411462838623,0.18035514573323963,0.28410581456594564,0.08385351952324951,0.11044347575763662,0.0
2015-02-27,0.025870233005778353,0.16774046795589753,0.06930779032397277,0.2815701513368953,0.19054885887847584,0.07110042019152349,0.14721075902653386,0.04665131928092281
2015-03-06,0.025870233005778353,0.16774046795589753,0.06930779032397277,0.2815701513368953,0.19054885887847584,0.07110042019152349,0.14721075902653386,0.04665131928092281
2015-03-13,0.025870233005778353,0.16774046795589753,0.06930779032397277,0.2815701513368953,0.19054885887847584,0.07110042019152349,0.14721075902653386,0.04665131928092281
2015-03-20,0.025870233005778353,0.16774046795589753,0.06930779032397277,0.2815701513368953,0.19054885887847584,0.07110042019152349,0.14721075902653386,0.04665131928092281
2015-03-27,0.07395127161763809,0.13961951488026594,0.10645699623922349,0.22543975142083855,0.2041960092006566,0.06841176955941265,0.15228062932712916,0.029644057754835584
2015-04-03,0.07395127161763809,0.13961951488026594,0.10645699623922349,0.22543975142083855,0.2041960092006566,0.06841176955941265,0.15228062932712916,0.029644057754835584
2015-04-10,0.07395127161763809,0.13961951488026594,0.10645699623922349,0.22543975142083855,0.2041960092006566,0.06841176955941265,0.15228062932712916,0.029644057754835584
2015-04-17,0.07395127161763809,0.13961951488026594,0.10645699623922349,0.22543975142083855,0.2041960092006566,0.06841176955941265,0.15228062932712916,0.029644057754835584
2015-04-24,0.0943180477768765,0.11205312171953236,0.12103410006454524,0.20197989255840884,0.2466938834537019,0.07838263130035444,0.12437694796225704,0.021161375164323704
2015-05-01,0.0943180477768765,0.11205312171953236,0.12103410006454524,0.20197989255840884,0.2466938834537019,0.07838263130035444,0.12437694796225704,0.021161375164323704
2015-05-08,0.0943180477768765,0.11205312171953236,0.12103410006454524,0.20197989255840884,0.2466938834537019,0.07838263130035444,0.12437694796225704,0.021161375164323704
2015-05-15,0.0943180477768765,0.11205312171953236,0.12103410006454524,0.20197989255840884,0.2466938834537019,0.07838263130035444,0.12437694796225704,0.021161375164323704
2015-05-22,0.0943180477768765,0.11205312171953236,0.12103410006454524,0.20197989255840884,0.2466938834537019,0.07838263130035444,0.12437694796225704,0.021161375164323704
2015-05-29,0.09693261489387481,0.106239249296589,0.12039608715379096,0.2074578596241814,0.2203103311464636,0.08363820994767453,0.1396849186725722,0.025340729264853534
2015-06-05,0.09693261489387481,0.106239249296589,0.12039608715379096,0.2074578596241814,0.2203103311464636,0.08363820994767453,0.1396849186725722,0.025340729264853534
2015-06-12,0.09693261489387481,0.106239249296589,0.12039608715379096,0.2074578596241814,0.2203103311464636,0.08363820994767453,0.1396849186725722,0.025340729264853534
2015-06-19,0.09693261489387481,0.106239249296589,0.12039608715379096,0.2074578596241814,0.2203103311464636,0.08363820994767453,0.1396849186725722,0.025340729264853534
2015-06-26,0.07383888556389745,0.07891086673354403,0.11135166803806174,0.17132370006000217,0.18967469296211778,0.08157606593817743,0.12923186385975088,0.1640922568444485
2015-07-03,0.07383888556389745,0.07891086673354403,0.11135166803806174,0.17132370006000217,0.18967469296211778,0.08157606593817743,0.12923186385975088,0.1640922568444485
2015-07-10,0.07383888556389745,0.07891086673354403,0.11135166803806174,0.17132370006000217,0.18967469296211778,0.08157606593817743,0.12923186385975088,0.1640922568444485
2015-07-17,0.07383888556389745,0.07891086673354403,0.11135166803806174,0.17132370006000217,0.18967469296211778,0.08157606593817743,0.12923186385975088,0.1640922568444485
2015-07-24,0.07383888556389745,0.07891086673354403,0.11135166803806174,0.17132370006000217,0.18967469296211778,0.08157606593817743,0.12923186385975088,0.1640922568444485
2015-07-31,0.06995809035639225,0.07000478837056084,0.11267521578555367,0.14503829802111995,0.18902725168211224,0.08726158774599069,0.15387995197760443,0.17215481606066596
2015-08-07,0.06995809035639225,0.07000478837056084,0.11267521578555367,0.14503829802111995,0.18902725168211224,0.08726158774599069,0.15387995197760443,0.17215481606066596
2015-08-14,0.06995809035639225,0.07000478837056084,0.11267521578555367,0.14503829802111995,0.18902725168211224,0.08726158774599069,0.15387995197760443,0.17215481606066596
2015-08-21,0.06995809035639225,0.07000478837056084,0.11267521578555367,0.14503829802111995,0.18902725168211224,0.08726158774599069,0.15387995197760443,0.17215481606066596
2015-08-28,0.03999495225765637,0.029841172727204573,0.06004469748705108,0.05145969153387996,0.09017074087157353,0.04353999590206958,0.08494874922056495,0.6
2015-09-04,0.03999495225765637,0.029841172727204573,0.06004469748705108,0.05145969153387996,0.09017074087157353,0.04353999590206958,0.08494874922056495,0.6
2015-09-11,0.03999495225765637,0.029841172727204573,0.06004469748705108,0.05145969153387996,0.09017074087157353,0.04353999590206958,0.08494874922056495,0.6
2015-09-18,0.03999495225765637,0.029841172727204573,0.06004469748705108,0.05145969153387996,0.09017074087157353,0.04353999590206958,0.08494874922056495,0.6
2015-09-25,0.042840640723142184,0.028126299838393227,0.0625307264756293,0.04210849065834933,0.08739378923466544,0.04495300683413017,0.09204704623569038,0.6
2015-10-02,0.042840640723142184,0.028126299838393227,0.0625307264756293,0.04210849065834933,0.08739378923466544,0.04495300683413017,0.09204704623569038,0.6
2015-10-09,0.042840640723142184,0.028126299838393227,0.0625307264756293,0.04210849065834933,0.08739378923466544,0.04495300683413017,0.09204704623569038,0.6
2015-10-16,0.042840640723142184,0.028126299838393227,0.0625307264756293,0.04210849065834933,0.08739378923466544,0.04495300683413017,0.09204704623569038,0.6
2015-10-23,0.042840640723142184,0.028126299838393227,0.0625307264756293,0.04210849065834933,0.08739378923466544,0.04495300683413017,0.09204704623569038,0.6
2015-10-30,0.07802510852468388,0.05705599913925572,0.12339306440436873,0.09592484040344103,0.18250116908123293,0.08913023105562536,0.1990109756579552,0.17495861173343707
2015-11-06,0.07802510852468388,0.05705599913925572,0.12339306440436873,0.09592484040344103,0.18250116908123293,0.08913023105562536,0.1990109756579552,0.17495861173343707
2015-11-13,0.07802510852468388,0.05705599913925572,0.12339306440436873,0.09592484040344103,0.18250116908123293,0.08913023105562536,0.1990109756579552,0.17495861173343707
2015-11-20,0.07802510852468388,0.05705599913925572,0.12339306440436873,0.09592484040344103,0.18250116908123293,0.08913023105562536,0.1990109756579552,0.17495861173343707
2015-11-27,0.07361839407459185,0.057642196851789985,0.12316972985354363,0.10023322929612584,0.18692076753843506,0.08629835443204634,0.20642797106174204,0.16568935689172526
2015-12-04,0.07361839407459185,0.057642196851789985,0.12316972985354363,0.10023322929612584,0.18692076753843506,0.08629835443204634,0.20642797106174204,0.16568935689172526
2015-12-11,0.07361839407459185,0.057642196851789985,0.12316972985354363,0.10023322929612584,0.18692076753843506,0.08629835443204634,0.20642797106174204,0.16568935689172526
2015-12-18,0.07361839407459185,0.057642196851789985,0.12316972985354363,0.10023322929612584,0.18692076753843506,0.08629835443204634,0.20642797106174204,0.16568935689172526
2015-12-25,0.03331840818068321,0.026011203326602172,0.0566357931785724,0.04663941403132901,0.09157623637646843,0.04042073843247171,0.10539820647387313,0.6
2016-01-01,0.03331840818068321,0.026011203326602172,0.0566357931785724,0.04663941403132901,0.09157623637646843,0.04042073843247171,0.10539820647387313,0.6
2016-01-08,0.03331840818068321,0.026011203326602172,0.0566357931785724,0.04663941403132901,0.09157623637646843,0.04042073843247171,0.10539820647387313,0.6
2016-01-15,0.03331840818068321,0.026011203326602172,0.0566357931785724,0.04663941403132901,0.09157623637646843,0.04042073843247171,0.10539820647387313,0.6
2016-01-22,0.03331840818068321,0.026011203326602172,0.0566357931785724,0.04663941403132901,0.09157623637646843,0.04042073843247171,0.10539820647387313,0.6
2016-01-29,0.031084522472724654,0.02378252882631779,0.0599900280768616,0.03627106012363658,0.08688426951323894,0.049933014465668,0.11205457652155247,0.6
2016-02-05,0.031084522472724654,0.02378252882631779,0.0599900280768616,0.03627106012363658,0.08688426951323894,0.049933014465668,0.11205457652155247,0.6
