,dual_momentum_topn,cta_trend_long_only,composite_trend_quality_refined,composite_regime_conditioned,taa_10m_sma,composite_confirmation_aware_momentum
2016-06-03,0.01095702505511373,0.011976303386637585,0.011582955667173206,0.011532300176508414,0.011532300176508414,0.011582955667173206
2016-06-10,0.01244297646986118,0.013249693368638927,0.012660254024956977,0.012805690158509755,0.008449857910806328,0.012805690158509755
2016-06-17,0.01072297056795149,0.010453940296382367,0.009261555554533679,0.010009937086253196,0.006045992069309786,0.009261555554533679
2016-06-24,0.00881764621990551,0.00830731861015357,0.00804805777359707,0.008966590470672827,0.010346028452033066,0.008193493907149848
2016-07-01,0.008430037492947772,0.008228049814348902,0.007142124205373513,0.0090688463922054,0.005214474007723879,0.007142124205373513
2016-07-08,0.00999333956305709,0.00999333956305709,0.00999333956305709,0.008628149334197853,0.009850403558854016,0.007320933779434989
2016-07-15,0.010151558336611606,0.015017421876650523,0.01191859861177276,0.012186949006048216,0.008163817592839297,0.009453854936220933
2016-07-22,0.009860710902233649,0.014796905656393074,0.01146862932522843,0.01127622613685088,0.007142875752099088,0.008543132067023597
2016-07-29,0.01089937022596442,0.011702214595372053,0.011107032334034692,0.007527761943353334,0.007527761943353334,0.007527761943353334
2016-08-05,0.012802902041675904,0.01697161284473397,0.009223631650994546,0.012118237001826114,0.011333090163382239,0.009223631650994546
2016-08-12,-0.005067154627221007,-0.008051242756565007,-0.010314870147351845,-0.008646425017902368,-0.005274816735291279,-0.009787856138145068
2016-08-19,-0.004134449377780993,-0.00506171983136555,-0.007956325182197129,-0.00506171983136555,-0.004212563336443219,-0.007956325182197129
2016-08-26,0.009991652038931013,-0.0035919079530718854,-0.0043877145571806905,-0.0008084441664993372,-0.004584716899586032,-0.0043877145571806905
2016-09-02,0.011107032334034692,0.01089937022596442,0.010422367294184902,0.011107032334034692,0.011107032334034692,0.007527761943353334
2016-09-09,-0.0032637779326342574,-0.0027420617195351624,-0.0034668194542410496,-0.0027420617195351624,-0.0057607802372962175,-0.0034668194542410496
2016-09-16,0.0195082559128105,0.01972254379515619,0.01972254379515619,0.019305214391203706,0.01972254379515619,0.01972254379515619
2016-09-23,0.015918678438951252,0.015918678438951252,0.015918678438951252,0.015918678438951252,0.015234013399101458,0.015918678438951252
2016-09-30,-0.0011628550546421044,-0.0012232441583800943,-0.0017053964793512127,-0.0009806387446453272,-0.0012232441583800943,-0.0017053964793512127
2016-10-07,-0.004976761846403897,-0.004113284576140861,-0.0038361996470995313,-0.004746292828421262,-0.004351459787268604,-0.004520750372056864
2016-10-14,0.016611654339988752,0.016033797458220082,0.01708483342007871,0.016385919659102514,0.015072354912846657,0.015716097141568946
2016-10-21,0.024486695395239066,0.0156322785184869,0.02668030907757004,0.02668030907757004,0.014670835973113475,0.015607869532433353
2016-10-28,0.029102972223420887,0.017275915201935103,0.028191104236604196,0.027937709172111552,0.015661326120562154,0.028191104236604196
2016-11-04,0.013861378715599117,0.01717626994159014,0.014312799926182514,0.01393127845527678,0.015036742447924112,0.027628500957571446
2016-11-11,0.02470015268014973,0.010600601383427558,0.00879658184705374,0.020800639365715298,0.02305980921562602,0.010386270318164265
2016-11-18,0.0230829955111223,0.007688713402671015,0.005754464866881717,0.01971232803219782,0.019070165898270652,0.017518766437197873
2016-11-25,0.02556060571257095,0.005572723024400279,0.0070214361917889994,0.02006036442126072,0.007711508198242543,0.00791699339020881
2016-12-02,0.020112142559534363,0.004502663408180779,0.005412429249491077,0.014679515777360812,0.0070214361917889994,0.005387208264203833
2016-12-09,0.006212513127958787,0.0022543608651765827,0.004378090436813571,0.004420445475417479,0.002606873338788499,0.003951874398918922
2016-12-16,0.00640094021670094,0.004097700879289404,0.004087208101425919,0.0037745982996409376,0.0032416297224273057,0.00431538218063132
2016-12-23,0.014604233591134937,0.014525446560690188,0.013577864810722767,0.012370843987539034,0.014530173636191603,0.01427677857169896
2016-12-30,0.01675768341416549,0.014551135052413407,0.014312959841285663,0.010817281373231152,0.014312959841285663,0.014312959841285663
2017-01-06,0.0047527968565516145,0.008795810994942732,0.008795810994942732,0.008795810994942732,0.008795810994942732,0.008795810994942732
2017-01-13,-0.008027429370680258,-0.0070410405020194175,-0.0070410405020194175,-0.009283216028310502,-0.0070410405020194175,-0.007701292906150528
2017-01-20,-0.009655202492221172,-0.006742992222308447,-0.006742992222308447,-0.006777331280501246,-0.006742992222308447,-0.006742992222308447
2017-01-27,-0.005072772636108211,-0.005455213940415457,-0.005455213940415457,-0.0061154663445465674,-0.005455213940415457,-0.007063055966505678
2017-02-03,-0.005258450496066166,-0.005455213940415457,-0.005455213940415457,-0.005455213940415457,-0.005455213940415457,-0.005455213940415457
2017-02-10,-0.005258450496066166,-0.005455213940415457,-0.005863023823988128,-0.005455213940415457,-0.005455213940415457,-0.0065232762281192385
2017-02-17,-0.0051129071423271135,-0.005309670586676404,-0.005309670586676404,-0.004649418182545294,-0.004649418182545294,-0.006665070092208186
2017-02-24,0.007869041102341844,0.007672277657992553,0.007672277657992553,0.007672277657992553,0.007672277657992553,0.007672277657992553
2017-03-03,-0.004452654738196003,-0.004649418182545294,-0.004649418182545294,-0.004649418182545294,-0.004649418182545294,-0.004649418182545294
2017-03-10,-0.001385111586592445,-0.001581875030941736,-0.001581875030941736,-0.001581875030941736,-0.001581875030941736,-0.001581875030941736
2017-03-17,0.008651565207150784,0.008454801762801493,0.008454801762801493,0.008454801762801493,0.008454801762801493,0.008454801762801493
2017-03-24,0.009128403311347202,0.009128403311347202,0.008955420201512685,0.009128403311347202,0.009128403311347202,0.008955420201512685
2017-03-31,0.005557515673700232,0.005557515673700232,0.005557515673700232,0.005557515673700232,0.005557515673700232,0.005557515673700232
2017-04-07,0.006619049392917421,0.006619049392917421,0.006619049392917421,0.006619049392917421,0.006619049392917421,0.006619049392917421
2017-04-14,0.005330347021580334,0.005330347021580334,0.005330347021580334,0.005330347021580334,0.005330347021580334,0.005330347021580334
2017-04-21,0.010671501027812044,0.010671501027812044,0.010671501027812044,0.010671501027812044,0.010671501027812044,0.010671501027812044
2017-04-28,0.010761726758400345,0.01024121476464416,0.010761726758400345,0.010761726758400345,0.010761726758400345,0.010761726758400345
2017-05-05,0.009871661675436563,0.006362032642854721,0.009591664001913367,0.009591664001913367,0.009591664001913367,0.009071152008157182
2017-05-12,-0.0003373832994893118,-0.011701390610888818,-0.001974142869611557,-0.0003373832994893118,-0.003150631036519654,-0.0035306871920739776
2017-05-19,0.0011413537266174887,-0.0008315742178732297,0.0011413537266174887,0.0011413537266174887,-0.0015144717240977872,0.0011413537266174887
2017-05-26,0.010754455348828323,0.009802759786217193,0.010754455348828323,0.010233943355072139,0.008098629898113045,0.010233943355072139
2017-06-02,0.010094967229790702,0.0076291292723503,0.008728410400603162,0.0076291292723503,0.0076291292723503,0.0076291292723503
2017-06-09,0.010754455348828323,0.010754455348828323,0.010754455348828323,0.010754455348828323,0.010233943355072139,0.010233943355072139
2017-06-16,0.006299523580588684,0.008434837037547781,0.007398804708841546,0.007398804708841546,0.007398804708841546,0.0068981725097521365
2017-06-23,0.002860627631932493,0.002860627631932493,0.0017613465036796366,0.0017613465036796366,0.0017613465036796366,0.0017613465036796366
2017-06-30,-0.007306321666626206,-0.007738872384603368,-0.005681695863051543,-0.007755457550000788,-0.006202207856807728,-0.007238240185513964
2017-07-07,0.00890350411308468,0.011170498816611404,0.011170498816611404,0.00795016881399253,0.011170498816611404,0.011170498816611404
2017-07-14,0.011049159288151126,0.010565212351449953,0.011049159288151126,0.011049159288151126,0.011564030143337543,0.010326624738066033
2017-07-21,0.005028632477040053,0.003656972295293507,0.004393876975550422,0.005080369088370155,0.00689118363567977,0.0015860448566771053
2017-07-28,0.009734329415287155,0.005292921467234095,0.006432999516159521,0.007155534066244614,0.011170498816611404,0.006432999516159521
2017-08-04,0.005806794546533736,0.003348884155483704,0.005344372887755432,0.0043981641789821125,0.009099571377995004,0.004288096439458665
2017-08-11,0.013989794032978523,0.013094923104379583,0.013094923104379583,0.013094923104379583,0.013094923104379583,0.013094923104379583
2017-08-18,0.014513485362307219,0.014513485362307219,0.014739710056506797,0.014513485362307219,0.014513485362307219,0.014513485362307219
2017-08-25,0.014513485362307219,0.014513485362307219,0.014513485362307219,0.014513485362307219,0.014513485362307219,0.014513485362307219
2017-09-01,0.0066833784465069376,0.0066833784465069376,0.0066833784465069376,0.0066833784465069376,0.0066833784465069376,0.0066833784465069376
2017-09-08,0.002674183359627468,0.0022492367800955745,0.0066833784465069376,0.0066833784465069376,0.002674183359627468,0.005482015478500785
2017-09-15,0.003370783752782786,0.0045026660134288785,0.0061212123033864176,0.007511548480085329,0.0037624662845126425,0.003370783752782786
2017-09-22,0.0046708684664252,0.006739491606599536,0.006313132555973288,0.006313132555973288,0.0046708684664252,0.0046708684664252
2017-09-29,0.00708516925857238,0.006327703039951705,0.0073614525003748805,0.0073614525003748805,0.0073614525003748805,0.005195820779305611
2017-10-06,0.00819689821690317,0.0005806533779466559,0.006142939177473308,0.006878101955079837,0.0085618421020042,0.005248212009935376
2017-10-13,0.00622547640604809,0.0008227549964528399,-0.0016016091275360205,0.00622547640604809,0.00549031362844156,0.0008227549964528399
2017-10-20,0.0026658582888700573,-0.0025557045563776464,0.0021118540756110762,0.0026658582888700573,0.0035605854564079906,0.0021118540756110762
2017-10-27,0.003531269059902301,-0.0007955666178074716,-0.0007955666178074716,0.003531269059902301,0.005876378520199469,-0.0016902937853454064
2017-11-03,0.003531269059902301,0.001482588933968303,-0.0007309344953929577,0.003531269059902301,0.0008881735291168874,-0.0007309344953929577
2017-11-10,0.00010135025368029468,0.0011551871430526613,0.0006171781629360632,0.00010135025368029468,2.2762758084645405e-05,0.00010135025368029468
2017-11-17,-0.00021459591030740854,0.0006661758840493912,-0.00021459591030740854,-0.001017564262874968,-0.0002931834059030583,-0.00021459591030740854
2017-11-24,-0.00021459591030740854,-0.001017564262874968,-0.00021459591030740854,-0.00021459591030740854,-0.0002931834059030583,-0.00021459591030740854
2017-12-01,-0.0002931834059030583,2.7462953190796725e-05,2.7462953190796725e-05,2.7462953190796725e-05,2.7462953190796725e-05,-0.0002931834059030583
2017-12-08,-0.00025409754467991787,0.002324369769782374,0.0026450161288762287,0.0014383980644290424,0.0026450161288762287,0.002324369769782374
2017-12-15,-0.00025409754467991787,-0.00025409754467991787,0.0019594258846813437,-0.00025409754467991787,0.0026450161288762287,-0.00025409754467991787
2017-12-22,-0.0028716507203653497,-0.0028716507203653497,-0.0019769235528274164,-0.0028716507203653497,-0.00012011831088749112,-0.0028716507203653497
2017-12-29,-0.005843951427658732,-0.003615865126041466,-0.00528011362360342,-0.003615865126041466,-0.003615865126041466,-0.003615865126041466
2018-01-05,0.0007485423409307252,0.0008951317583616281,0.00030530405968906375,0.0036303910325204453,0.003939186341176823,4.158740018257161e-05
2018-01-12,0.0008951317583616281,0.0008951317583616281,0.00045189347711996667,0.0020093745227167305,0.003915272743485112,0.00045189347711996667
2018-01-19,-0.0008253023741114106,-0.0006787129566805074,-0.0011219512379221689,0.0015159621840921261,0.0027473309983467526,-0.001268540655353072
2018-01-26,0.0004848256814242331,0.0007485423409307252,4.158740018257161e-05,0.0008951317583616281,0.003939186341176823,-7.134871003388254e-05
2018-02-02,0.009229429088071398,0.0075134425206137825,0.009525261322804306,0.008349544467291654,0.008349544467291654,0.009525261322804306
2018-02-09,0.02852161471734109,0.02012170547138588,0.025008053639434747,0.008634868498917701,0.012665309441638543,0.025008053639434747
2018-02-16,0.028811662588469802,0.016860041886418004,0.02584727723308402,0.009722493297912657,0.0098057148359005,0.02046666772574777
2018-02-23,0.030221156221408647,0.021950798147922824,0.03054405083846886,0.011299688481511139,0.014600638862672408,0.02555742398725259
2018-03-02,0.029531834908704018,0.017739193854563812,0.026139103100519017,0.006369556999166986,0.009966339615061182,0.022062696967073775
2018-03-09,0.016822096748963324,0.011935748580914472,0.016822096748963324,0.006369556999166986,0.011065027720526172,0.015542374420244238
2018-03-16,0.006193707545188581,0.006193707545188581,0.006193707545188581,0.0026509046898178733,0.005268922661587444,0.0056063814444777685
2018-03-23,0.015594728488301597,0.014896585261289173,0.015594728488301597,0.0026509046898178733,0.005268922661587444,0.015594728488301597
2018-03-30,0.026235214750647967,0.02134886658259911,0.026235214750647967,0.011171209138545557,0.013919913392985228,0.02607684567733113
2018-04-06,0.017195389675214477,0.016093146199894603,0.015641807635633224,0.007756719534182743,0.008806020851826,0.015641807635633224
2018-04-13,0.011489808807310152,0.009936226767728897,0.009936226767728897,0.008567949978720128,0.010238281634719995,0.012866641475986927
2018-04-20,0.007931841255475004,0.006378259215893748,0.006378259215893748,0.005387754268609157,0.006928431241073427,0.006378259215893748
2018-04-27,0.002038882646433892,0.002038882646433892,0.002038882646433892,0.001072270265329349,0.0023409375134249913,0.002038882646433892
2018-05-04,0.0038737348596439673,0.00349596301791979,0.0034420253091172735,0.0026050676115483245,0.0038737348596439673,0.0034420253091172735
2018-05-11,0.00505303447415562,0.004923379790620025,0.004923379790620025,0.0037843672260599757,0.003590086352771769,0.004923379790620025
2018-05-18,0.008342949338072295,0.008342949338072295,0.008342949338072295,0.007074282089976659,0.006880001216688453,0.008342949338072295
2018-05-25,0.008342949338072295,0.008342949338072295,0.008342949338072295,0.007074282089976659,0.006880001216688453,0.0082132946545367
2018-06-01,0.008342949338072295,0.008342949338072295,0.008342949338072295,0.007074282089976659,0.006880001216688453,0.0082132946545367
2018-06-08,0.007249688460456509,0.007249688460456509,0.008712636581840353,0.007443969333744712,0.007249688460456509,0.008712636581840353
2018-06-15,0.013302280667350105,0.013302280667350105,0.014765228788733951,0.010599855061714385,0.013302280667350105,0.014765228788733951
2018-06-22,0.014462685100884897,0.014462685100884897,0.014462685100884897,0.011760259495249177,0.014462685100884897,0.014462685100884897
2018-06-29,0.0138895619517981,0.0138895619517981,0.0138895619517981,0.01078898226233679,0.0138895619517981,0.0138895619517981
2018-07-06,0.008677670917019858,0.008677670917019858,0.008677670917019858,0.0064316502747503316,0.008677670917019858,0.008677670917019858
2018-07-13,0.008677670917019858,0.008677670917019858,0.008677670917019858,0.003177326886165504,0.008677670917019858,0.008677670917019858
2018-07-20,0.00837660611560658,0.008677670917019858,0.008677670917019858,0.003177326886165504,0.006045546722897365,0.008677670917019858
2018-07-27,0.010481767400445211,0.010481767400445211,0.010481767400445211,0.009193419460196549,0.010481767400445211,0.010481767400445211
2018-08-03,0.010481767400445211,0.010481767400445211,0.010481767400445211,0.009193419460196549,0.010481767400445211,0.010481767400445211
2018-08-10,0.010752387356118812,0.01186766101547682,0.01186766101547682,0.010579313075228157,0.012253764567329784,0.01186766101547682
2018-08-17,0.015237223996485099,0.016352497655843116,0.016352497655843116,0.013484277819111242,0.01673860120769608,0.016352497655843116
2018-08-24,0.016737030070065387,0.014042743217331287,0.01614714570366149,0.017123133621918352,0.017123133621918352,0.01614714570366149
2018-08-31,0.016737030070065387,0.014042743217331287,0.014042743217331287,0.017123133621918352,0.017123133621918352,0.014042743217331287
2018-09-07,0.010481767400445211,0.010481767400445211,0.010481767400445211,0.010867870952298176,0.010867870952298176,0.010481767400445211
2018-09-14,0.00855032935079939,0.008677670917019858,0.00855032935079939,0.009063774468872824,0.009063774468872824,0.00855032935079939
2018-09-21,0.010740529386077708,0.010867870952298176,0.010867870952298176,0.010867870952298176,0.010867870952298176,0.010867870952298176
2018-09-28,0.010867870952298176,0.010867870952298176,0.010867870952298176,0.010867870952298176,0.010867870952298176,0.010867870952298176
2018-10-05,0.007973543656126545,0.008601194496073071,0.008601194496073071,0.008601194496073071,0.008601194496073071,0.008601194496073071
2018-10-12,0.0017527930439859363,0.01736150782323175,0.014888892852315002,0.0017527930439859363,0.0017527930439859363,0.01736150782323175
2018-10-19,0.0017435548899360032,0.009420535834910752,0.007970123957006515,0.0017435548899360032,0.0017435548899360032,0.009420535834910752
2018-10-26,-0.00012988716489319466,-0.0008323191786238714,0.0004756937298365,-0.0011755583855886265,-0.0002881971607188598,-0.0008031354434424191
2018-11-02,-0.0013681301711130833,-0.000524230393697627,-0.0006042392805577247,-0.007487731130721083,-0.0013681301711130833,-0.0006825403895232921
2018-11-09,-0.00455852798280889,-0.003452286517628495,-0.003952947088079196,-0.00455852798280889,-0.00455852798280889,-0.003452286517628495
2018-11-16,-0.007070927071252059,-0.00685204683094143,-0.0007333655412019377,-0.007070927071252059,-0.007070927071252059,-0.0059646856060716616
2018-11-23,-0.002612269634055259,-0.011522260056018889,-0.0044526085776437655,-0.01114138419587889,-0.006944685808062705,-0.007814405963743531
2018-11-30,-0.004488507628499336,-0.005926934570991472,-0.004485491059551037,-0.010421327801005915,-0.005876529423819803,-0.004488507628499336
2018-12-07,-0.0017749865353521228,-0.005540750430366144,0.00040040918981923125,-0.006878355285727603,-0.0053854131661281385,-0.004884752595677437
2018-12-14,-0.005356229430946687,-0.006323179538169574,-0.00038201991798419836,-0.006878355285727603,-0.004470347714993984,-0.004884752595677437
2018-12-21,0.005914411121700604,0.0022163337271524147,0.006328474351052932,0.00047122243696587617,0.008618622540026785,0.009690915816169718
2018-12-28,0.006072721117526269,0.005959049721402674,0.007558812505648291,0.0014912865582021627,0.014319249146407573,0.00950316306160907
2019-01-04,0.00819271670087851,0.0068121736162781565,0.009999821396465517,0.007519357046769123,0.007420826088370767,0.009355739915396526
2019-01-11,0.010230776189605858,0.008122771212422246,0.00971408940255732,0.008303252546402021,0.024681183009094165,0.006583738145023387
2019-01-18,0.0025388703668804435,-0.002797851519018367,-0.0029871624541487323,0.0017226673151308474,0.01806733709713629,-0.004383962336636003
2019-01-25,0.0024729733782363874,-0.003949365728247981,-0.0003282657371234943,0.009535415760705487,0.01744059961850713,-0.0028434309458696978
2019-02-01,0.0044689975180160595,-0.0036744723815306606,-0.002304828922325744,0.002194747649331831,0.013561512472357004,-0.0028971786928486012
2019-02-08,0.007763332984012433,0.007763918898088886,0.004096660890082471,0.007013855326920451,0.014088350978405658,0.004601804647924768
2019-02-15,0.013650589566934532,0.009091054911388473,0.008469789231976929,0.009190274799720514,0.02135585461948325,0.008584491645628922
2019-02-22,0.013718971096945925,0.009132573546889358,0.008428814905700686,0.00958346227581775,0.021429582706858998,0.008543517319352678
2019-03-01,0.015393309557764355,0.010596369464719601,0.012035395884168165,0.011757355430738248,0.018988510159167256,0.012035395884168165
2019-03-08,0.012735782244953083,0.013491906120224863,0.012035395884168165,0.010249758909135591,0.02880654620091527,0.012035395884168165
2019-03-15,0.013476624733014522,0.009650298790010973,0.010361057423349735,0.007915748100524362,0.014453989543383857,0.010361057423349735
2019-03-22,0.007335402574635565,0.008801859752112718,0.0086795653997726,0.00783495726873764,0.016215425520284953,0.009179120093874674
2019-03-29,0.006492689126413549,0.0060174171647405785,0.005894043107557404,0.006496674290675552,0.013655169454105168,0.006394677506502534
2019-04-05,0.007466470272462937,0.009580637625268888,0.010847167892000862,0.011451082665125895,0.011573569866576695,0.012082415749648648
2019-04-12,0.008699836017623187,0.009628728906273368,0.01185742427571078,0.011730964050854638,0.01625032342728226,0.012362297135377391
2019-04-19,0.012067273647702043,0.010813273396849173,0.010813273396849173,0.010990636109680407,0.015497713682173921,0.01162196919420316
2019-04-26,0.009735836384175104,0.008964902515785871,0.009551016756167059,0.008976236905082263,0.013942914616153485,0.009551016756167059
2019-05-03,0.009551016756167059,0.009551016756167059,0.009551016756167059,0.008976236905082263,0.013942914616153485,0.009551016756167059
2019-05-10,0.010967582567453912,0.009127468076219855,0.009127468076219855,0.009171356842218297,0.013520367227791336,0.009127468076219855
2019-05-17,0.010928413627444152,0.010743593999436106,0.010743593999436106,0.01016881414835131,0.014671514454397546,0.010743593999436106
2019-05-24,0.010928413627444152,0.010743593999436106,0.010743593999436106,0.008167262712155076,0.014671514454397546,0.010743593999436106
2019-05-31,0.010413824363315569,0.01005164202247629,0.01005164202247629,0.007475310735195262,0.01397956247743773,0.01005164202247629
2019-06-07,0.0033720287615567504,0.004000826264614698,0.0015300325062477741,0.0014133605008304325,0.00763620429423781,0.0016143643684665265
2019-06-14,0.009242270247633274,0.010581028439002122,0.005401952881445886,0.008004697151721097,0.01108238473886733,0.00676264428266716
2019-06-21,0.003728799472087606,0.005680852278899338,-0.003918099655809354,0.008734626007146392,0.009922442826559713,-0.002255502015098894
2019-06-28,0.0064935069428810575,0.007968190098995895,0.0003907191382929689,0.00975673876474366,0.009849743896358752,0.0003907191382929689
2019-07-05,0.007959187931058955,0.007816771621843611,0.004638202159545097,0.010007829001444535,0.010943659317455074,0.004638202159545097
2019-07-12,0.012581185863480535,0.010702967386165437,0.0061553077925626315,0.009963300824252494,0.012460764950472611,0.007772243444651569
2019-07-19,0.009003686407767332,0.00897347887043294,0.0062131775219895526,0.0063555938312048945,0.009003686407767332,0.009003686407767332
2019-07-26,0.009003686407767332,0.007907553705145218,0.0042395543305694785,0.005289668665917174,0.00919474158887016,0.007907553705145218
2019-08-02,0.010548623321515457,0.01086189567111756,0.00657589693038149,0.008244010631889509,0.014351249232123428,0.01086189567111756
2019-08-09,-0.0015955965708753222,0.004452925383443458,-0.0007885121726190485,0.004452925383443458,0.009515037478243308,0.008034743119993047
2019-08-16,-0.007748866052610104,-0.005989514091305823,-0.007748866052610104,-0.011796970570641383,0.00498224714584496,-0.00258748262860854
2019-08-23,-0.008120876958085034,-0.004845202972567896,-0.008120876958085034,-0.006687015301238761,0.006845629845440129,0.0024900453420809636
2019-08-30,-0.008120876958085034,-0.004009607869431167,-0.008120876958085034,-0.002300241176875302,0.0036787193252376164,-0.00312246933911395
2019-09-06,-0.0027984331818312084,-0.001181497529742271,-0.0021585366417924035,-9.445766392989901e-05,0.0034648764360123876,-0.0014492990158358175
2019-09-13,0.004970055248346805,0.006961618644408743,0.005911504309061049,0.0034022845444664574,0.010420764668080219,0.0071526738255115714
2019-09-20,0.004487908280395372,0.008895352818262101,0.0067865598364886225,0.006247260241699656,0.009727440273017638,0.008576119335127306
2019-09-27,0.008683235273060402,0.009924404789510923,0.008364001789925607,0.0097031420710737,0.010565437063163631,0.010246203580028836
2019-10-04,0.00936291165393962,0.010019792832974736,0.008662511844698868,0.01058554022102015,0.010327894377632365,0.00973813831979015
2019-10-11,0.010077708506253594,0.010077708506253594,0.009487952448411378,0.009675469338432741,0.010077708506253594,0.010077708506253594
2019-10-18,0.009112521103153486,0.009420622647811116,0.008173985410933783,0.009018383479990262,0.009420622647811116,0.009112521103153486
2019-10-25,0.009420622647811116,0.009420622647811116,0.00845563992411837,0.00739645402730788,0.009420622647811116,0.009420622647811116
2019-11-01,0.009420622647811116,0.009420622647811116,0.00845563992411837,0.00739645402730788,0.009420622647811116,0.009112521103153486
2019-11-08,0.007077624906132589,0.007077624906132589,0.006795970392948004,0.006983487282969365,0.007077624906132589,0.007077624906132589
2019-11-15,0.00048783854335661983,0.00048783854335661983,0.0002061840301720341,0.00039370092019339547,0.00048783854335661983,0.00048783854335661983
2019-11-22,0.00048783854335661983,0.00039370092019339547,-3.067599762453555e-05,0.00039370092019339547,0.00048783854335661983,0.00048783854335661983
2019-11-29,0.00048783854335661983,0.00039370092019339547,-3.067599762453555e-05,0.00039370092019339547,0.00048783854335661983,0.00048783854335661983
2019-12-06,0.0016719417731318631,0.0011860462551432798,0.0011534272321507076,0.0015778041499686388,0.0016719417731318631,0.0016719417731318631
2019-12-13,0.0017302316250879482,0.0016360940019247237,0.001211717084106793,0.0016360940019247237,0.0017302316250879482,0.0017302316250879482
2019-12-20,0.001928966420265815,0.0005395726541673766,0.0009313305489927362,0.001928966420265815,0.001537208525440455,0.0015045895024478838
2019-12-27,0.0018907532064489116,0.0014663762886309801,0.0008931173351758327,0.0018907532064489116,0.0014989953116235515,0.0014663762886309801
2020-01-03,0.003765418545455593,0.003943267463854023,0.0034089842709926353,0.00381989607994837,-0.0011146484420740043,0.003943267463854023
2020-01-10,0.003765418545455593,0.003586833189391066,-0.0033631955688614525,0.003586833189391066,0.003586833189391066,0.00381989607994837
2020-01-17,-0.0008268642451631189,-0.0027197135351537055,-0.007915498745043553,0.0040524663047003815,0.003600057250863754,-0.0006490153267646878
2020-01-24,0.00305740397850035,0.0032352528968987806,-0.0039478387519110425,0.0030021900063414756,0.0033586242808044332,0.0033586242808044332
2020-01-31,0.0045585995026454626,0.004736448421043893,0.004476505695146202,0.0046687019909472495,0.004736448421043893,0.00476415569567264
2020-02-07,0.008495796756854357,0.008495796756854357,-0.007765526277380781,0.008249464970693185,0.00867364567525279,0.008495796756854357
2020-02-14,0.00802697034017085,0.00802697034017085,-0.008234352694064284,0.008013701444566987,0.008204819258569284,0.00802697034017085
2020-02-21,0.006341658894455401,0.006341658894455401,-0.0007869552198616459,0.006451761382757188,0.005520700217948948,0.006547215087482578
2020-02-28,0.005004394229139426,0.007781368896201469,0.008005751778093368,0.0035729506703995016,0.004783563880174451,0.007781368896201469
2020-03-06,0.008926247201643955,0.014785151067671472,0.012577925596533803,0.0033841506815217733,0.005309409066574255,0.017585791857810448
2020-03-13,0.010035929292209934,0.01434110691687119,0.010108179966756423,0.004476215866734444,0.012027133852258886,0.012935619863980707
2020-03-20,0.008831036296368729,0.011831310770107633,0.0016029626724622893,0.002638780558878676,0.0051478805992698036,0.016888750876337857
2020-03-27,-0.0030439621823313244,-0.00015100210374215667,-0.004973424457779155,0.0004486527172783661,-0.004973424457779155,0.003979821732077985
2020-04-03,0.011790268688190931,0.0057713235426122625,-0.0024923196566763455,-2.4794483932611784e-05,-0.004027623706608203,0.010561711495552236
2020-04-10,0.003221876195038294,-0.003992847196813696,-0.010024593269185951,0.0022644296015076172,0.002308758157288287,-0.004500293807231743
2020-04-17,0.00907919185918385,-0.002949741845163436,-0.004722095948459661,0.005028294080938735,-0.004167277605040401,-0.002949741845163436
2020-04-24,0.007543887809251995,-0.002949741845163436,-0.004722095948459661,0.00887477663865952,-0.0008883713424769655,-0.002949741845163436
2020-05-01,-0.0060215407957954405,-0.016515170450210868,-0.017732706210087826,-0.003868568504856104,-0.014453799947524392,-0.016515170450210868
2020-05-08,0.011572077622420414,-0.0014929749625698975,-0.002198854252082622,0.006133090724796045,-0.0027105107224468595,-0.0014929749625698975
2020-05-15,-0.004673558682520274,-0.01773861126751058,-0.018956147027387536,-0.007929255346703449,-0.018956147027387536,-0.01773861126751058
2020-05-22,-0.004180191545821507,-0.017245244130811813,-0.008976085201894867,-0.007174963483811545,-0.018462779890688768,-0.017245244130811813
2020-05-29,0.005786040611064391,-0.00950978934806752,0.005261578200785605,0.0027801677414161104,-0.00849654773380288,-0.00676735550356168
2020-06-05,0.005366738469088383,-2.3094659273608876e-05,0.005366738469088383,0.002238965448450731,0.005910552711500977,0.0025147053068946
2020-06-12,0.006171622260263943,0.004634231096867386,0.004469074420720397,0.002131175021013659,0.005769372862121395,0.002376137406962234
2020-06-19,0.006478907672075966,0.005343765906821956,0.006357007521086595,0.0028940365170769733,0.006934483756327257,0.0051082335529638485
2020-06-26,0.006825625018714157,0.0056904832534601475,0.0056962416015566165,0.003226663924820591,0.006996540042957615,0.002823436773927492
2020-07-03,0.0077752038629805295,0.0015823481969558099,0.0037541845922958767,0.005163553032236776,0.004881360102109475,0.0038954223135921275
2020-07-10,0.01013371626658565,0.003974908035601055,0.0014023436193139908,0.004408351597941631,0.006474988828269736,0.00203342142650284
2020-07-17,0.011517027870992022,0.007501681028396899,0.00983800723995568,0.0063668600590013336,0.006084667128874032,0.008224765028186084
2020-07-24,0.007460097341138122,0.005358219640007428,0.005959675321633237,0.00501608382529361,0.006084667128874032,0.004018188712535022
2020-07-31,0.008277322428227634,0.005376513614611955,0.005977969296237764,0.008792247195605025,0.00867552551976562,0.005977969296237764
