,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4_balanced_sector_breadth_sleeve,cash::BIL
2012-09-28,0.07980686973289854,0.0930263346272215,0.1672041774470667,0.04603560823470933,0.3020764823983316,0.11185089717269205,0.19999963038708032,0.0
2012-10-05,0.07980686973289854,0.0930263346272215,0.1672041774470667,0.04603560823470933,0.3020764823983316,0.11185089717269205,0.19999963038708032,0.0
2012-10-12,0.07980686973289854,0.0930263346272215,0.1672041774470667,0.04603560823470933,0.3020764823983316,0.11185089717269205,0.19999963038708032,0.0
2012-10-19,0.07980686973289854,0.0930263346272215,0.1672041774470667,0.04603560823470933,0.3020764823983316,0.11185089717269205,0.19999963038708032,0.0
2012-10-26,0.08201383600720859,0.09173794381359052,0.17427314841044425,0.05144487118780256,0.2881526814362729,0.11237755610597326,0.19999996303870807,0.0
2012-11-02,0.08201383600720859,0.09173794381359052,0.17427314841044425,0.05144487118780256,0.2881526814362729,0.11237755610597326,0.19999996303870807,0.0
2012-11-09,0.08201383600720859,0.09173794381359052,0.17427314841044425,0.05144487118780256,0.2881526814362729,0.11237755610597326,0.19999996303870807,0.0
2012-11-16,0.08201383600720859,0.09173794381359052,0.17427314841044425,0.05144487118780256,0.2881526814362729,0.11237755610597326,0.19999996303870807,0.0
2012-11-23,0.08201383600720859,0.09173794381359052,0.17427314841044425,0.05144487118780256,0.2881526814362729,0.11237755610597326,0.19999996303870807,0.0
2012-11-30,0.08316297447710982,0.09347066129272699,0.17376146622502428,0.05137978021974952,0.28383317312793543,0.11439194835358317,0.19999999630387083,0.0
2012-12-07,0.08316297447710982,0.09347066129272699,0.17376146622502428,0.05137978021974952,0.28383317312793543,0.11439194835358317,0.19999999630387083,0.0
2012-12-14,0.08316297447710982,0.09347066129272699,0.17376146622502428,0.05137978021974952,0.28383317312793543,0.11439194835358317,0.19999999630387083,0.0
2012-12-21,0.08316297447710982,0.09347066129272699,0.17376146622502428,0.05137978021974952,0.28383317312793543,0.11439194835358317,0.19999999630387083,0.0
2012-12-28,0.06451981890405747,0.0918146924680622,0.1372686541315958,0.061050002793932384,0.3311109005776967,0.11423593149426833,0.19999999963038712,0.0
2013-01-04,0.06451981890405747,0.0918146924680622,0.1372686541315958,0.061050002793932384,0.3311109005776967,0.11423593149426833,0.19999999963038712,0.0
2013-01-11,0.06451981890405747,0.0918146924680622,0.1372686541315958,0.061050002793932384,0.3311109005776967,0.11423593149426833,0.19999999963038712,0.0
2013-01-18,0.06451981890405747,0.0918146924680622,0.1372686541315958,0.061050002793932384,0.3311109005776967,0.11423593149426833,0.19999999963038712,0.0
2013-01-25,0.06096060364779304,0.0916322546944282,0.13162307172206228,0.06261575796539741,0.3377064632292227,0.11546184877805764,0.19999999996303874,0.0
2013-02-01,0.06096060364779304,0.0916322546944282,0.13162307172206228,0.06261575796539741,0.3377064632292227,0.11546184877805764,0.19999999996303874,0.0
2013-02-08,0.06096060364779304,0.0916322546944282,0.13162307172206228,0.06261575796539741,0.3377064632292227,0.11546184877805764,0.19999999996303874,0.0
2013-02-15,0.06096060364779304,0.0916322546944282,0.13162307172206228,0.06261575796539741,0.3377064632292227,0.11546184877805764,0.19999999996303874,0.0
2013-02-22,0.06013891781893145,0.09262324065409801,0.13341853205541754,0.06269248609873278,0.3348362810913538,0.1162905422851625,0.19999999999630388,0.0
2013-03-01,0.06013891781893145,0.09262324065409801,0.13341853205541754,0.06269248609873278,0.3348362810913538,0.1162905422851625,0.19999999999630388,0.0
2013-03-08,0.06013891781893145,0.09262324065409801,0.13341853205541754,0.06269248609873278,0.3348362810913538,0.1162905422851625,0.19999999999630388,0.0
2013-03-15,0.06013891781893145,0.09262324065409801,0.13341853205541754,0.06269248609873278,0.3348362810913538,0.1162905422851625,0.19999999999630388,0.0
2013-03-22,0.06013891781893145,0.09262324065409801,0.13341853205541754,0.06269248609873278,0.3348362810913538,0.1162905422851625,0.19999999999630388,0.0
2013-03-29,0.057771702360333285,0.1378868937180294,0.12652220130935488,0.03982549095407932,0.32685004561011366,0.11114366604845907,0.19999999999963042,0.0
2013-04-05,0.057771702360333285,0.1378868937180294,0.12652220130935488,0.03982549095407932,0.32685004561011366,0.11114366604845907,0.19999999999963042,0.0
2013-04-12,0.057771702360333285,0.1378868937180294,0.12652220130935488,0.03982549095407932,0.32685004561011366,0.11114366604845907,0.19999999999963042,0.0
2013-04-19,0.057771702360333285,0.1378868937180294,0.12652220130935488,0.03982549095407932,0.32685004561011366,0.11114366604845907,0.19999999999963042,0.0
2013-04-26,0.07953508546445301,0.15785634813690025,0.13148122724485384,0.07735017128633766,0.2607277854720459,0.09304938239559415,0.1999999999998152,1.1102230246251565e-16
2013-05-03,0.07953508546445301,0.15785634813690025,0.13148122724485384,0.07735017128633766,0.2607277854720459,0.09304938239559415,0.1999999999998152,1.1102230246251565e-16
2013-05-10,0.07953508546445301,0.15785634813690025,0.13148122724485384,0.07735017128633766,0.2607277854720459,0.09304938239559415,0.1999999999998152,1.1102230246251565e-16
2013-05-17,0.07953508546445301,0.15785634813690025,0.13148122724485384,0.07735017128633766,0.2607277854720459,0.09304938239559415,0.1999999999998152,1.1102230246251565e-16
2013-05-24,0.07953508546445301,0.15785634813690025,0.13148122724485384,0.07735017128633766,0.2607277854720459,0.09304938239559415,0.1999999999998152,1.1102230246251565e-16
2013-05-31,0.09049459201892124,0.1700043727876017,0.13272667545748681,0.09562409078544529,0.22835540363338014,0.08279486531725717,0.19999999999990756,0.0
2013-06-07,0.09049459201892124,0.1700043727876017,0.13272667545748681,0.09562409078544529,0.22835540363338014,0.08279486531725717,0.19999999999990756,0.0
2013-06-14,0.09049459201892124,0.1700043727876017,0.13272667545748681,0.09562409078544529,0.22835540363338014,0.08279486531725717,0.19999999999990756,0.0
2013-06-21,0.09049459201892124,0.1700043727876017,0.13272667545748681,0.09562409078544529,0.22835540363338014,0.08279486531725717,0.19999999999990756,0.0
2013-06-28,0.08504907422008529,0.12429714829602352,0.14395215479917672,0.06887590672513133,0.2206852045063171,0.09115180016498668,0.18350282217787717,0.08248588911040222
2013-07-05,0.08504907422008529,0.12429714829602352,0.14395215479917672,0.06887590672513133,0.2206852045063171,0.09115180016498668,0.18350282217787717,0.08248588911040222
2013-07-12,0.08504907422008529,0.12429714829602352,0.14395215479917672,0.06887590672513133,0.2206852045063171,0.09115180016498668,0.18350282217787717,0.08248588911040222
2013-07-19,0.08504907422008529,0.12429714829602352,0.14395215479917672,0.06887590672513133,0.2206852045063171,0.09115180016498668,0.18350282217787717,0.08248588911040222
2013-07-26,0.10658998581575121,0.13678810022534466,0.153871709263223,0.09925798720669765,0.20817940592758274,0.0953128115614239,0.1999999999999769,0.0
2013-08-02,0.10658998581575121,0.13678810022534466,0.153871709263223,0.09925798720669765,0.20817940592758274,0.0953128115614239,0.1999999999999769,0.0
2013-08-09,0.10658998581575121,0.13678810022534466,0.153871709263223,0.09925798720669765,0.20817940592758274,0.0953128115614239,0.1999999999999769,0.0
2013-08-16,0.10658998581575121,0.13678810022534466,0.153871709263223,0.09925798720669765,0.20817940592758274,0.0953128115614239,0.1999999999999769,0.0
2013-08-23,0.10658998581575121,0.13678810022534466,0.153871709263223,0.09925798720669765,0.20817940592758274,0.0953128115614239,0.1999999999999769,0.0
2013-08-30,0.09056785396962948,0.11219014009198176,0.1450277685000872,0.0720439910400058,0.21334337575847032,0.10229075461992729,0.1838659709950122,0.0806701450248859
2013-09-06,0.09056785396962948,0.11219014009198176,0.1450277685000872,0.0720439910400058,0.21334337575847032,0.10229075461992729,0.1838659709950122,0.0806701450248859
2013-09-13,0.09056785396962948,0.11219014009198176,0.1450277685000872,0.0720439910400058,0.21334337575847032,0.10229075461992729,0.1838659709950122,0.0806701450248859
2013-09-20,0.09056785396962948,0.11219014009198176,0.1450277685000872,0.0720439910400058,0.21334337575847032,0.10229075461992729,0.1838659709950122,0.0806701450248859
2013-09-27,0.08665570170071481,0.10487394620742826,0.1464715555271531,0.06249023175762183,0.22497042897021843,0.10944241085995929,0.1837260687557673,0.08136965622113701
2013-10-04,0.08665570170071481,0.10487394620742826,0.1464715555271531,0.06249023175762183,0.22497042897021843,0.10944241085995929,0.1837260687557673,0.08136965622113701
2013-10-11,0.08665570170071481,0.10487394620742826,0.1464715555271531,0.06249023175762183,0.22497042897021843,0.10944241085995929,0.1837260687557673,0.08136965622113701
2013-10-18,0.08665570170071481,0.10487394620742826,0.1464715555271531,0.06249023175762183,0.22497042897021843,0.10944241085995929,0.1837260687557673,0.08136965622113701
2013-10-25,0.10795754837555946,0.1236742801448319,0.15445122011103857,0.09823231836469057,0.21191089607781444,0.10377373692606792,0.19999999999999715,0.0
2013-11-01,0.10795754837555946,0.1236742801448319,0.15445122011103857,0.09823231836469057,0.21191089607781444,0.10377373692606792,0.19999999999999715,0.0
2013-11-08,0.10795754837555946,0.1236742801448319,0.15445122011103857,0.09823231836469057,0.21191089607781444,0.10377373692606792,0.19999999999999715,0.0
2013-11-15,0.10795754837555946,0.1236742801448319,0.15445122011103857,0.09823231836469057,0.21191089607781444,0.10377373692606792,0.19999999999999715,0.0
2013-11-22,0.10795754837555946,0.1236742801448319,0.15445122011103857,0.09823231836469057,0.21191089607781444,0.10377373692606792,0.19999999999999715,0.0
2013-11-29,0.11483871794527765,0.12858728316498633,0.1513473598739113,0.11365968017497004,0.19510651070487248,0.09646044813598365,0.19999999999999857,0.0
2013-12-06,0.11483871794527765,0.12858728316498633,0.1513473598739113,0.11365968017497004,0.19510651070487248,0.09646044813598365,0.19999999999999857,0.0
2013-12-13,0.11483871794527765,0.12858728316498633,0.1513473598739113,0.11365968017497004,0.19510651070487248,0.09646044813598365,0.19999999999999857,0.0
2013-12-20,0.11483871794527765,0.12858728316498633,0.1513473598739113,0.11365968017497004,0.19510651070487248,0.09646044813598365,0.19999999999999857,0.0
2013-12-27,0.11917781766047525,0.13087755099240933,0.14944880215833578,0.1212893087318099,0.18836419331263687,0.09084232714433355,0.1999999999999993,0.0
2014-01-03,0.11917781766047525,0.13087755099240933,0.14944880215833578,0.1212893087318099,0.18836419331263687,0.09084232714433355,0.1999999999999993,0.0
2014-01-10,0.11917781766047525,0.13087755099240933,0.14944880215833578,0.1212893087318099,0.18836419331263687,0.09084232714433355,0.1999999999999993,0.0
2014-01-17,0.11917781766047525,0.13087755099240933,0.14944880215833578,0.1212893087318099,0.18836419331263687,0.09084232714433355,0.1999999999999993,0.0
2014-01-24,0.11917781766047525,0.13087755099240933,0.14944880215833578,0.1212893087318099,0.18836419331263687,0.09084232714433355,0.1999999999999993,0.0
2014-01-31,0.1208015353176771,0.13248295428711815,0.14795349132050423,0.1256082515832817,0.18523328702463157,0.08792048046678765,0.19999999999999962,0.0
2014-02-07,0.1208015353176771,0.13248295428711815,0.14795349132050423,0.1256082515832817,0.18523328702463157,0.08792048046678765,0.19999999999999962,0.0
2014-02-14,0.1208015353176771,0.13248295428711815,0.14795349132050423,0.1256082515832817,0.18523328702463157,0.08792048046678765,0.19999999999999962,0.0
2014-02-21,0.1208015353176771,0.13248295428711815,0.14795349132050423,0.1256082515832817,0.18523328702463157,0.08792048046678765,0.19999999999999962,0.0
2014-02-28,0.12157162161054619,0.13398737344402745,0.1465095782634591,0.1278412162532577,0.18416496045075767,0.08592524997795203,0.19999999999999982,0.0
2014-03-07,0.12157162161054619,0.13398737344402745,0.1465095782634591,0.1278412162532577,0.18416496045075767,0.08592524997795203,0.19999999999999982,0.0
2014-03-14,0.12157162161054619,0.13398737344402745,0.1465095782634591,0.1278412162532577,0.18416496045075767,0.08592524997795203,0.19999999999999982,0.0
2014-03-21,0.12157162161054619,0.13398737344402745,0.1465095782634591,0.1278412162532577,0.18416496045075767,0.08592524997795203,0.19999999999999982,0.0
2014-03-28,0.12160049552821817,0.1356525680434838,0.14520605027619474,0.12895788619669898,0.18263128405538798,0.08595171590001638,0.1999999999999999,0.0
2014-04-04,0.12160049552821817,0.1356525680434838,0.14520605027619474,0.12895788619669898,0.18263128405538798,0.08595171590001638,0.1999999999999999,0.0
2014-04-11,0.12160049552821817,0.1356525680434838,0.14520605027619474,0.12895788619669898,0.18263128405538798,0.08595171590001638,0.1999999999999999,0.0
2014-04-18,0.12160049552821817,0.1356525680434838,0.14520605027619474,0.12895788619669898,0.18263128405538798,0.08595171590001638,0.1999999999999999,0.0
2014-04-25,0.1088010109004608,0.12860494481295381,0.1401550907404125,0.14897109570073067,0.21962340343159373,0.10586310977905634,0.13526666490347974,0.012714679731312462
2014-05-02,0.1088010109004608,0.12860494481295381,0.1401550907404125,0.14897109570073067,0.21962340343159373,0.10586310977905634,0.13526666490347974,0.012714679731312462
2014-05-09,0.1088010109004608,0.12860494481295381,0.1401550907404125,0.14897109570073067,0.21962340343159373,0.10586310977905634,0.13526666490347974,0.012714679731312462
2014-05-16,0.1088010109004608,0.12860494481295381,0.1401550907404125,0.14897109570073067,0.21962340343159373,0.10586310977905634,0.13526666490347974,0.012714679731312462
2014-05-23,0.1088010109004608,0.12860494481295381,0.1401550907404125,0.14897109570073067,0.21962340343159373,0.10586310977905634,0.13526666490347974,0.012714679731312462
2014-05-30,0.027361593256132626,0.18860251579053167,0.07368087259242385,0.2614577150785088,0.17552040427578186,0.07967603035938277,0.1937008686472384,0.0
2014-06-06,0.027361593256132626,0.18860251579053167,0.07368087259242385,0.2614577150785088,0.17552040427578186,0.07967603035938277,0.1937008686472384,0.0
2014-06-13,0.027361593256132626,0.18860251579053167,0.07368087259242385,0.2614577150785088,0.17552040427578186,0.07967603035938277,0.1937008686472384,0.0
2014-06-20,0.027361593256132626,0.18860251579053167,0.07368087259242385,0.2614577150785088,0.17552040427578186,0.07967603035938277,0.1937008686472384,0.0
2014-06-27,0.08691127503004635,0.11994954273986874,0.1394970263344684,0.07833830417505289,0.24940158725686795,0.12653217759897178,0.19937008686472385,0.0
2014-07-04,0.08691127503004635,0.11994954273986874,0.1394970263344684,0.07833830417505289,0.24940158725686795,0.12653217759897178,0.19937008686472385,0.0
2014-07-11,0.08691127503004635,0.11994954273986874,0.1394970263344684,0.07833830417505289,0.24940158725686795,0.12653217759897178,0.19937008686472385,0.0
2014-07-18,0.08691127503004635,0.11994954273986874,0.1394970263344684,0.07833830417505289,0.24940158725686795,0.12653217759897178,0.19937008686472385,0.0
2014-07-25,0.08713952606212629,0.11477709636522063,0.14402117492493435,0.06221337052477322,0.17531471583587374,0.18941332716893827,0.2271207891181335,0.0
2014-08-01,0.08713952606212629,0.11477709636522063,0.14402117492493435,0.06221337052477322,0.17531471583587374,0.18941332716893827,0.2271207891181335,0.0
2014-08-08,0.08713952606212629,0.11477709636522063,0.14402117492493435,0.06221337052477322,0.17531471583587374,0.18941332716893827,0.2271207891181335,0.0
2014-08-15,0.08713952606212629,0.11477709636522063,0.14402117492493435,0.06221337052477322,0.17531471583587374,0.18941332716893827,0.2271207891181335,0.0
2014-08-22,0.08713952606212629,0.11477709636522063,0.14402117492493435,0.06221337052477322,0.17531471583587374,0.18941332716893827,0.2271207891181335,0.0
2014-08-29,0.08769735573037712,0.11193581693546047,0.13182092370779191,0.059515971655724684,0.26041813211685333,0.1458997209419791,0.20271207891181336,0.0
2014-09-05,0.08769735573037712,0.11193581693546047,0.13182092370779191,0.059515971655724684,0.26041813211685333,0.1458997209419791,0.20271207891181336,0.0
2014-09-12,0.08769735573037712,0.11193581693546047,0.13182092370779191,0.059515971655724684,0.26041813211685333,0.1458997209419791,0.20271207891181336,0.0
2014-09-19,0.08769735573037712,0.11193581693546047,0.13182092370779191,0.059515971655724684,0.26041813211685333,0.1458997209419791,0.20271207891181336,0.0
2014-09-26,0.10560600637721262,0.09630720627437697,0.1374710840203395,0.053325816423665046,0.28221832997163854,0.12371551747686058,0.2013560394559067,0.0
2014-10-03,0.10560600637721262,0.09630720627437697,0.1374710840203395,0.053325816423665046,0.28221832997163854,0.12371551747686058,0.2013560394559067,0.0
2014-10-10,0.10560600637721262,0.09630720627437697,0.1374710840203395,0.053325816423665046,0.28221832997163854,0.12371551747686058,0.2013560394559067,0.0
2014-10-17,0.10560600637721262,0.09630720627437697,0.1374710840203395,0.053325816423665046,0.28221832997163854,0.12371551747686058,0.2013560394559067,0.0
2014-10-24,0.10560600637721262,0.09630720627437697,0.1374710840203395,0.053325816423665046,0.28221832997163854,0.12371551747686058,0.2013560394559067,0.0
2014-10-31,0.12758724457443177,0.10200733984199595,0.1412127491535431,0.12316165320576372,0.2779595421809461,0.0945912472849746,0.13348022375834467,1.1102230246251565e-16
2014-11-07,0.12758724457443177,0.10200733984199595,0.1412127491535431,0.12316165320576372,0.2779595421809461,0.0945912472849746,0.13348022375834467,1.1102230246251565e-16
2014-11-14,0.12758724457443177,0.10200733984199595,0.1412127491535431,0.12316165320576372,0.2779595421809461,0.0945912472849746,0.13348022375834467,1.1102230246251565e-16
2014-11-21,0.12758724457443177,0.10200733984199595,0.1412127491535431,0.12316165320576372,0.2779595421809461,0.0945912472849746,0.13348022375834467,1.1102230246251565e-16
2014-11-28,0.12861108034243798,0.10936674504567592,0.14276516997831004,0.13281825412408252,0.2428519827364698,0.07684665589385134,0.16674011187917234,0.0
2014-12-05,0.12861108034243798,0.10936674504567592,0.14276516997831004,0.13281825412408252,0.2428519827364698,0.07684665589385134,0.16674011187917234,0.0
2014-12-12,0.12861108034243798,0.10936674504567592,0.14276516997831004,0.13281825412408252,0.2428519827364698,0.07684665589385134,0.16674011187917234,0.0
2014-12-19,0.12861108034243798,0.10936674504567592,0.14276516997831004,0.13281825412408252,0.2428519827364698,0.07684665589385134,0.16674011187917234,0.0
2014-12-26,0.10612773316806985,0.08679978197737785,0.13557056489943733,0.08735021681137659,0.2499358373808613,0.0837676985318331,0.16830801087339833,0.08214015635764571
2015-01-02,0.10612773316806985,0.08679978197737785,0.13557056489943733,0.08735021681137659,0.2499358373808613,0.0837676985318331,0.16830801087339833,0.08214015635764571
2015-01-09,0.10612773316806985,0.08679978197737785,0.13557056489943733,0.08735021681137659,0.2499358373808613,0.0837676985318331,0.16830801087339833,0.08214015635764571
2015-01-16,0.10612773316806985,0.08679978197737785,0.13557056489943733,0.08735021681137659,0.2499358373808613,0.0837676985318331,0.16830801087339833,0.08214015635764571
2015-01-23,0.10612773316806985,0.08679978197737785,0.13557056489943733,0.08735021681137659,0.2499358373808613,0.0837676985318331,0.16830801087339833,0.08214015635764571
2015-01-30,0.11690068204464647,0.10725946924800349,0.1499303049084567,0.141722354743544,0.2596495846533809,0.10268312628034815,0.12185447812162033,0.0
2015-02-06,0.11690068204464647,0.10725946924800349,0.1499303049084567,0.141722354743544,0.2596495846533809,0.10268312628034815,0.12185447812162033,0.0
2015-02-13,0.11690068204464647,0.10725946924800349,0.1499303049084567,0.141722354743544,0.2596495846533809,0.10268312628034815,0.12185447812162033,0.0
2015-02-20,0.11690068204464647,0.10725946924800349,0.1499303049084567,0.141722354743544,0.2596495846533809,0.10268312628034815,0.12185447812162033,0.0
2015-02-27,0.02812834798573409,0.178879342367299,0.07430941562246328,0.2680225472165708,0.1863065779607986,0.07216832103497237,0.19218544781216204,0.0
2015-03-06,0.02812834798573409,0.178879342367299,0.07430941562246328,0.2680225472165708,0.1863065779607986,0.07216832103497237,0.19218544781216204,0.0
2015-03-13,0.02812834798573409,0.178879342367299,0.07430941562246328,0.2680225472165708,0.1863065779607986,0.07216832103497237,0.19218544781216204,0.0
2015-03-20,0.02812834798573409,0.178879342367299,0.07430941562246328,0.2680225472165708,0.1863065779607986,0.07216832103497237,0.19218544781216204,0.0
2015-03-27,0.07970969467615649,0.14745551230154388,0.10990487135063218,0.20401088090864217,0.19503994777786882,0.06778636907907537,0.19609272390608096,0.0
2015-04-03,0.07970969467615649,0.14745551230154388,0.10990487135063218,0.20401088090864217,0.19503994777786882,0.06778636907907537,0.19609272390608096,0.0
2015-04-10,0.07970969467615649,0.14745551230154388,0.10990487135063218,0.20401088090864217,0.19503994777786882,0.06778636907907537,0.19609272390608096,0.0
2015-04-17,0.07970969467615649,0.14745551230154388,0.10990487135063218,0.20401088090864217,0.19503994777786882,0.06778636907907537,0.19609272390608096,0.0
2015-04-24,0.10116186690953376,0.11841099464239489,0.13081361185953788,0.18331787611739803,0.24560884872488928,0.08089317718742318,0.1349730777882127,0.004820546770610279
2015-05-01,0.10116186690953376,0.11841099464239489,0.13081361185953788,0.18331787611739803,0.24560884872488928,0.08089317718742318,0.1349730777882127,0.004820546770610279
2015-05-08,0.10116186690953376,0.11841099464239489,0.13081361185953788,0.18331787611739803,0.24560884872488928,0.08089317718742318,0.1349730777882127,0.004820546770610279
2015-05-15,0.10116186690953376,0.11841099464239489,0.13081361185953788,0.18331787611739803,0.24560884872488928,0.08089317718742318,0.1349730777882127,0.004820546770610279
2015-05-22,0.10116186690953376,0.11841099464239489,0.13081361185953788,0.18331787611739803,0.24560884872488928,0.08089317718742318,0.1349730777882127,0.004820546770610279
2015-05-29,0.10537471665341462,0.11457679766152884,0.13466044499586943,0.17512024372666035,0.21685013371999454,0.0856042265049565,0.16781343673757565,1.1102230246251565e-16
2015-06-05,0.10537471665341462,0.11457679766152884,0.13466044499586943,0.17512024372666035,0.21685013371999454,0.0856042265049565,0.16781343673757565,1.1102230246251565e-16
2015-06-12,0.10537471665341462,0.11457679766152884,0.13466044499586943,0.17512024372666035,0.21685013371999454,0.0856042265049565,0.16781343673757565,1.1102230246251565e-16
2015-06-19,0.10537471665341462,0.11457679766152884,0.13466044499586943,0.17512024372666035,0.21685013371999454,0.0856042265049565,0.16781343673757565,1.1102230246251565e-16
2015-06-26,0.08627940802937499,0.09176728018988367,0.1320335002054786,0.13194531538810184,0.20482038050441548,0.093058010162774,0.17600384867552307,0.08409225684444821
2015-07-03,0.08627940802937499,0.09176728018988367,0.1320335002054786,0.13194531538810184,0.20482038050441548,0.093058010162774,0.17600384867552307,0.08409225684444821
2015-07-10,0.08627940802937499,0.09176728018988367,0.1320335002054786,0.13194531538810184,0.20482038050441548,0.093058010162774,0.17600384867552307,0.08409225684444821
2015-07-17,0.08627940802937499,0.09176728018988367,0.1320335002054786,0.13194531538810184,0.20482038050441548,0.093058010162774,0.17600384867552307,0.08409225684444821
2015-07-24,0.08627940802937499,0.09176728018988367,0.1320335002054786,0.13194531538810184,0.20482038050441548,0.093058010162774,0.17600384867552307,0.08409225684444821
2015-07-31,0.0820584890465281,0.08187768581339724,0.13314375036432088,0.11526908901045989,0.20659577629802017,0.10127190233801145,0.18762849106859633,0.09215481606066589
2015-08-07,0.0820584890465281,0.08187768581339724,0.13314375036432088,0.11526908901045989,0.20659577629802017,0.10127190233801145,0.18762849106859633,0.09215481606066589
2015-08-14,0.0820584890465281,0.08187768581339724,0.13314375036432088,0.11526908901045989,0.20659577629802017,0.10127190233801145,0.18762849106859633,0.09215481606066589
2015-08-21,0.0820584890465281,0.08187768581339724,0.13314375036432088,0.11526908901045989,0.20659577629802017,0.10127190233801145,0.18762849106859633,0.09215481606066589
2015-08-28,0.04191083792540723,0.031368560432285544,0.06085144835052556,0.03700769837861939,0.09144195233657884,0.046782109445884436,0.090637393130699,0.5999999999999999
2015-09-04,0.04191083792540723,0.031368560432285544,0.06085144835052556,0.03700769837861939,0.09144195233657884,0.046782109445884436,0.090637393130699,0.5999999999999999
2015-09-11,0.04191083792540723,0.031368560432285544,0.06085144835052556,0.03700769837861939,0.09144195233657884,0.046782109445884436,0.090637393130699,0.5999999999999999
2015-09-18,0.04191083792540723,0.031368560432285544,0.06085144835052556,0.03700769837861939,0.09144195233657884,0.046782109445884436,0.090637393130699,0.5999999999999999
2015-09-25,0.04447181730873062,0.029139103218201897,0.06178589112436355,0.030622972100851915,0.0892763086948792,0.0483515335736778,0.09635237397929505,0.6
2015-10-02,0.04447181730873062,0.029139103218201897,0.06178589112436355,0.030622972100851915,0.0892763086948792,0.0483515335736778,0.09635237397929505,0.6
2015-10-09,0.04447181730873062,0.029139103218201897,0.06178589112436355,0.030622972100851915,0.0892763086948792,0.0483515335736778,0.09635237397929505,0.6
2015-10-16,0.04447181730873062,0.029139103218201897,0.06178589112436355,0.030622972100851915,0.0892763086948792,0.0483515335736778,0.09635237397929505,0.6
2015-10-23,0.04447181730873062,0.029139103218201897,0.06178589112436355,0.030622972100851915,0.0892763086948792,0.0483515335736778,0.09635237397929505,0.6
2015-10-30,0.10739104979200817,0.06631654764153695,0.14467846150224997,0.06359527716106997,0.18761757031228016,0.10767731543021374,0.22776516642720382,0.09495861173343734
2015-11-06,0.10739104979200817,0.06631654764153695,0.14467846150224997,0.06359527716106997,0.18761757031228016,0.10767731543021374,0.22776516642720382,0.09495861173343734
2015-11-13,0.10739104979200817,0.06631654764153695,0.14467846150224997,0.06359527716106997,0.18761757031228016,0.10767731543021374,0.22776516642720382,0.09495861173343734
2015-11-20,0.10739104979200817,0.06631654764153695,0.14467846150224997,0.06359527716106997,0.18761757031228016,0.10767731543021374,0.22776516642720382,0.09495861173343734
2015-11-27,0.1120359509620955,0.06766031679062574,0.1503743873676274,0.06070110255751175,0.1831863189079809,0.10502612651829278,0.23532644000414069,0.08568935689172519
2015-12-04,0.1120359509620955,0.06766031679062574,0.1503743873676274,0.06070110255751175,0.1831863189079809,0.10502612651829278,0.23532644000414069,0.08568935689172519
2015-12-11,0.1120359509620955,0.06766031679062574,0.1503743873676274,0.06070110255751175,0.1831863189079809,0.10502612651829278,0.23532644000414069,0.08568935689172519
2015-12-18,0.1120359509620955,0.06766031679062574,0.1503743873676274,0.06070110255751175,0.1831863189079809,0.10502612651829278,0.23532644000414069,0.08568935689172519
2015-12-25,0.04106868687489399,0.02768669923994397,0.061544235955954735,0.03151080979426792,0.08605804622477893,0.04382897859839208,0.10830254331176839,0.6
2016-01-01,0.04106868687489399,0.02768669923994397,0.061544235955954735,0.03151080979426792,0.08605804622477893,0.04382897859839208,0.10830254331176839,0.6
2016-01-08,0.04106868687489399,0.02768669923994397,0.061544235955954735,0.03151080979426792,0.08605804622477893,0.04382897859839208,0.10830254331176839,0.6
2016-01-15,0.04106868687489399,0.02768669923994397,0.061544235955954735,0.03151080979426792,0.08605804622477893,0.04382897859839208,0.10830254331176839,0.6
2016-01-22,0.04106868687489399,0.02768669923994397,0.061544235955954735,0.03151080979426792,0.08605804622477893,0.04382897859839208,0.10830254331176839,0.6
2016-01-29,0.03576525370191607,0.02542490156929742,0.06045203777934175,0.0262755483780817,0.08501330604679563,0.0522794725756683,0.11478947994889915,0.6
2016-02-05,0.03576525370191607,0.02542490156929742,0.06045203777934175,0.0262755483780817,0.08501330604679563,0.0522794725756683,0.11478947994889915,0.6
2016-02-12,0.03576525370191607,0.02542490156929742,0.06045203777934175,0.0262755483780817,0.08501330604679563,0.0522794725756683,0.11478947994889915,0.6
2016-02-19,0.03576525370191607,0.02542490156929742,0.06045203777934175,0.0262755483780817,0.08501330604679563,0.0522794725756683,0.11478947994889915,0.6
2016-02-26,0.03265375112751832,0.02370500028810351,0.06043561176211653,0.02344689849593616,0.08387062613170064,0.05611799288294048,0.11977011931168441,0.5999999999999999
2016-03-04,0.03265375112751832,0.02370500028810351,0.06043561176211653,0.02344689849593616,0.08387062613170064,0.05611799288294048,0.11977011931168441,0.5999999999999999
2016-03-11,0.03265375112751832,0.02370500028810351,0.06043561176211653,0.02344689849593616,0.08387062613170064,0.05611799288294048,0.11977011931168441,0.5999999999999999
2016-03-18,0.03265375112751832,0.02370500028810351,0.06043561176211653,0.02344689849593616,0.08387062613170064,0.05611799288294048,0.11977011931168441,0.5999999999999999
2016-03-25,0.0723852724598998,0.05305755715576478,0.139862553026038,0.050750577424780084,0.17901320696224837,0.12524122522951087,0.2709101828691518,0.10877942487260639
