,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4_top3_sector_momentum_sleeve,cash::BIL
2012-10-12,0.08555349156156883,0.0987590407237989,0.16521644895436385,0.04160116240174395,0.2987598287573399,0.11011002760118455,0.19999999999999996,0.0
2012-10-19,0.08555349156156883,0.0987590407237989,0.16521644895436385,0.04160116240174395,0.2987598287573399,0.11011002760118455,0.19999999999999996,0.0
2012-10-26,0.08419659744322237,0.10296363968044439,0.1629151843839648,0.04329640504786682,0.29242210169989846,0.11420607174460315,0.2,0.0
2012-11-02,0.08419659744322237,0.10296363968044439,0.1629151843839648,0.04329640504786682,0.29242210169989846,0.11420607174460315,0.2,0.0
2012-11-09,0.08419659744322237,0.10296363968044439,0.1629151843839648,0.04329640504786682,0.29242210169989846,0.11420607174460315,0.2,0.0
2012-11-16,0.08419659744322237,0.10296363968044439,0.1629151843839648,0.04329640504786682,0.29242210169989846,0.11420607174460315,0.2,0.0
2012-11-23,0.08419659744322237,0.10296363968044439,0.1629151843839648,0.04329640504786682,0.29242210169989846,0.11420607174460315,0.2,0.0
2012-11-30,0.08595409676863924,0.10529056692455803,0.16078194625240833,0.042724475729659595,0.28931734083771765,0.11593157348701721,0.2,0.0
2012-12-07,0.08595409676863924,0.10529056692455803,0.16078194625240833,0.042724475729659595,0.28931734083771765,0.11593157348701721,0.2,0.0
2012-12-14,0.08595409676863924,0.10529056692455803,0.16078194625240833,0.042724475729659595,0.28931734083771765,0.11593157348701721,0.2,0.0
2012-12-21,0.08595409676863924,0.10529056692455803,0.16078194625240833,0.042724475729659595,0.28931734083771765,0.11593157348701721,0.2,0.0
2012-12-28,0.08512432469124534,0.10691966731450286,0.15832433347374436,0.04192636446630857,0.2915018914105259,0.11620341864367294,0.2,0.0
2013-01-04,0.08512432469124534,0.10691966731450286,0.15832433347374436,0.04192636446630857,0.2915018914105259,0.11620341864367294,0.2,0.0
2013-01-11,0.08512432469124534,0.10691966731450286,0.15832433347374436,0.04192636446630857,0.2915018914105259,0.11620341864367294,0.2,0.0
2013-01-18,0.08512432469124534,0.10691966731450286,0.15832433347374436,0.04192636446630857,0.2915018914105259,0.11620341864367294,0.2,0.0
2013-01-25,0.08441391060405255,0.1077809508166957,0.15860893804976628,0.04103562033646145,0.29001450931463746,0.11814607087838644,0.2,0.0
2013-02-01,0.08441391060405255,0.1077809508166957,0.15860893804976628,0.04103562033646145,0.29001450931463746,0.11814607087838644,0.2,0.0
2013-02-08,0.08441391060405255,0.1077809508166957,0.15860893804976628,0.04103562033646145,0.29001450931463746,0.11814607087838644,0.2,0.0
2013-02-15,0.08441391060405255,0.1077809508166957,0.15860893804976628,0.04103562033646145,0.29001450931463746,0.11814607087838644,0.2,0.0
2013-02-22,0.08441428654836539,0.1094715765007658,0.16252086001644034,0.04020828917636904,0.28451356933902344,0.11887141841903597,0.2,0.0
2013-03-01,0.08441428654836539,0.1094715765007658,0.16252086001644034,0.04020828917636904,0.28451356933902344,0.11887141841903597,0.2,0.0
2013-03-08,0.08441428654836539,0.1094715765007658,0.16252086001644034,0.04020828917636904,0.28451356933902344,0.11887141841903597,0.2,0.0
2013-03-15,0.08441428654836539,0.1094715765007658,0.16252086001644034,0.04020828917636904,0.28451356933902344,0.11887141841903597,0.2,0.0
2013-03-22,0.08441428654836539,0.1094715765007658,0.16252086001644034,0.04020828917636904,0.28451356933902344,0.11887141841903597,0.2,0.0
2013-03-29,0.0848114319239619,0.10981904248079068,0.1628560969864592,0.04000252731644864,0.283593793450599,0.11891710784174056,0.2,0.0
2013-04-05,0.0848114319239619,0.10981904248079068,0.1628560969864592,0.04000252731644864,0.283593793450599,0.11891710784174056,0.2,0.0
2013-04-12,0.0848114319239619,0.10981904248079068,0.1628560969864592,0.04000252731644864,0.283593793450599,0.11891710784174056,0.2,0.0
2013-04-19,0.0848114319239619,0.10981904248079068,0.1628560969864592,0.04000252731644864,0.283593793450599,0.11891710784174056,0.2,0.0
2013-04-26,0.10470264550054235,0.12917903056054078,0.15920001055837604,0.07608914246186864,0.22936092985942533,0.10146824105924679,0.2,0.0
2013-05-03,0.10470264550054235,0.12917903056054078,0.15920001055837604,0.07608914246186864,0.22936092985942533,0.10146824105924679,0.2,0.0
2013-05-10,0.10470264550054235,0.12917903056054078,0.15920001055837604,0.07608914246186864,0.22936092985942533,0.10146824105924679,0.2,0.0
2013-05-17,0.10470264550054235,0.12917903056054078,0.15920001055837604,0.07608914246186864,0.22936092985942533,0.10146824105924679,0.2,0.0
2013-05-24,0.10470264550054235,0.12917903056054078,0.15920001055837604,0.07608914246186864,0.22936092985942533,0.10146824105924679,0.2,0.0
2013-05-31,0.11020472508641585,0.15604759519863481,0.14735065755675142,0.09310190251226555,0.19743670626230056,0.09585841338363178,0.2,0.0
2013-06-07,0.11020472508641585,0.15604759519863481,0.14735065755675142,0.09310190251226555,0.19743670626230056,0.09585841338363178,0.2,0.0
2013-06-14,0.11020472508641585,0.15604759519863481,0.14735065755675142,0.09310190251226555,0.19743670626230056,0.09585841338363178,0.2,0.0
2013-06-21,0.11020472508641585,0.15604759519863481,0.14735065755675142,0.09310190251226555,0.19743670626230056,0.09585841338363178,0.2,0.0
2013-06-28,0.09336401385126186,0.12717126714691174,0.14210785981386084,0.06356976440830507,0.2061416079495696,0.1016567755417692,0.18350282217791958,0.08248588911040211
2013-07-05,0.09336401385126186,0.12717126714691174,0.14210785981386084,0.06356976440830507,0.2061416079495696,0.1016567755417692,0.18350282217791958,0.08248588911040211
2013-07-12,0.09336401385126186,0.12717126714691174,0.14210785981386084,0.06356976440830507,0.2061416079495696,0.1016567755417692,0.18350282217791958,0.08248588911040211
2013-07-19,0.09336401385126186,0.12717126714691174,0.14210785981386084,0.06356976440830507,0.2061416079495696,0.1016567755417692,0.18350282217791958,0.08248588911040211
2013-07-26,0.11491993276226607,0.14245756897897752,0.15171458743550198,0.09317332338763969,0.19810558374371812,0.09962900369189662,0.19999999999999998,0.0
2013-08-02,0.11491993276226607,0.14245756897897752,0.15171458743550198,0.09317332338763969,0.19810558374371812,0.09962900369189662,0.19999999999999998,0.0
2013-08-09,0.11491993276226607,0.14245756897897752,0.15171458743550198,0.09317332338763969,0.19810558374371812,0.09962900369189662,0.19999999999999998,0.0
2013-08-16,0.11491993276226607,0.14245756897897752,0.15171458743550198,0.09317332338763969,0.19810558374371812,0.09962900369189662,0.19999999999999998,0.0
2013-08-23,0.11491993276226607,0.14245756897897752,0.15171458743550198,0.09317332338763969,0.19810558374371812,0.09962900369189662,0.19999999999999998,0.0
2013-08-30,0.0972655036952338,0.11827214656328315,0.14287400427002986,0.06673995642096382,0.2068724447183652,0.10343982831221535,0.1838659709950228,0.08067014502488612
2013-09-06,0.0972655036952338,0.11827214656328315,0.14287400427002986,0.06673995642096382,0.2068724447183652,0.10343982831221535,0.1838659709950228,0.08067014502488612
2013-09-13,0.0972655036952338,0.11827214656328315,0.14287400427002986,0.06673995642096382,0.2068724447183652,0.10343982831221535,0.1838659709950228,0.08067014502488612
2013-09-20,0.0972655036952338,0.11827214656328315,0.14287400427002986,0.06673995642096382,0.2068724447183652,0.10343982831221535,0.1838659709950228,0.08067014502488612
2013-09-27,0.09281695474375713,0.11134824305872526,0.14423981640358716,0.05737634889213536,0.2198889777465486,0.1092339341783369,0.1837260687557726,0.08136965622113701
2013-10-04,0.09281695474375713,0.11134824305872526,0.14423981640358716,0.05737634889213536,0.2198889777465486,0.1092339341783369,0.1837260687557726,0.08136965622113701
2013-10-11,0.09281695474375713,0.11134824305872526,0.14423981640358716,0.05737634889213536,0.2198889777465486,0.1092339341783369,0.1837260687557726,0.08136965622113701
2013-10-18,0.09281695474375713,0.11134824305872526,0.14423981640358716,0.05737634889213536,0.2198889777465486,0.1092339341783369,0.1837260687557726,0.08136965622113701
2013-10-25,0.11484524615209904,0.1312851818346821,0.15203760550468953,0.092343628340452,0.20680160137675546,0.10268673679132187,0.2,0.0
2013-11-01,0.11484524615209904,0.1312851818346821,0.15203760550468953,0.092343628340452,0.20680160137675546,0.10268673679132187,0.2,0.0
2013-11-08,0.11484524615209904,0.1312851818346821,0.15203760550468953,0.092343628340452,0.20680160137675546,0.10268673679132187,0.2,0.0
2013-11-15,0.11484524615209904,0.1312851818346821,0.15203760550468953,0.092343628340452,0.20680160137675546,0.10268673679132187,0.2,0.0
2013-11-22,0.11484524615209904,0.1312851818346821,0.15203760550468953,0.092343628340452,0.20680160137675546,0.10268673679132187,0.2,0.0
2013-11-29,0.12187522127229743,0.1366211357496594,0.1489311074717869,0.10748471778255697,0.19012773024653162,0.09496008747716775,0.2,0.0
2013-12-06,0.12187522127229743,0.1366211357496594,0.1489311074717869,0.10748471778255697,0.19012773024653162,0.09496008747716775,0.2,0.0
2013-12-13,0.12187522127229743,0.1366211357496594,0.1489311074717869,0.10748471778255697,0.19012773024653162,0.09496008747716775,0.2,0.0
2013-12-20,0.12187522127229743,0.1366211357496594,0.1489311074717869,0.10748471778255697,0.19012773024653162,0.09496008747716775,0.2,0.0
2013-12-27,0.12614840065513874,0.13892982834816753,0.14708758085765639,0.11509106656595047,0.18349194911295302,0.08925117446013392,0.2,0.0
2014-01-03,0.12614840065513874,0.13892982834816753,0.14708758085765639,0.11509106656595047,0.18349194911295302,0.08925117446013392,0.2,0.0
2014-01-10,0.12614840065513874,0.13892982834816753,0.14708758085765639,0.11509106656595047,0.18349194911295302,0.08925117446013392,0.2,0.0
2014-01-17,0.12614840065513874,0.13892982834816753,0.14708758085765639,0.11509106656595047,0.18349194911295302,0.08925117446013392,0.2,0.0
2014-01-24,0.12614840065513874,0.13892982834816753,0.14708758085765639,0.11509106656595047,0.18349194911295302,0.08925117446013392,0.2,0.0
2014-01-31,0.12775781352163537,0.14070957404851425,0.145565546622426,0.11934088866153933,0.18031212760342014,0.08631404954246502,0.2,0.0
2014-02-07,0.12775781352163537,0.14070957404851425,0.145565546622426,0.11934088866153933,0.18031212760342014,0.08631404954246502,0.2,0.0
2014-02-14,0.12775781352163537,0.14070957404851425,0.145565546622426,0.11934088866153933,0.18031212760342014,0.08631404954246502,0.2,0.0
2014-02-21,0.12775781352163537,0.14070957404851425,0.145565546622426,0.11934088866153933,0.18031212760342014,0.08631404954246502,0.2,0.0
2014-02-28,0.1285236843674277,0.14236184480595282,0.14408978687663598,0.1215300149439934,0.17918000636853212,0.08431466263745803,0.2,0.0
2014-03-07,0.1285236843674277,0.14236184480595282,0.14408978687663598,0.1215300149439934,0.17918000636853212,0.08431466263745803,0.2,0.0
2014-03-14,0.1285236843674277,0.14236184480595282,0.14408978687663598,0.1215300149439934,0.17918000636853212,0.08431466263745803,0.2,0.0
2014-03-21,0.1285236843674277,0.14236184480595282,0.14408978687663598,0.1215300149439934,0.17918000636853212,0.08431466263745803,0.2,0.0
2014-03-28,0.12855788975413923,0.1441406919659019,0.14278249491704342,0.12260031184893898,0.1776496789393256,0.08426893257465093,0.2,0.0
2014-04-04,0.12855788975413923,0.1441406919659019,0.14278249491704342,0.12260031184893898,0.1776496789393256,0.08426893257465093,0.2,0.0
2014-04-11,0.12855788975413923,0.1441406919659019,0.14278249491704342,0.12260031184893898,0.1776496789393256,0.08426893257465093,0.2,0.0
2014-04-18,0.12855788975413923,0.1441406919659019,0.14278249491704342,0.12260031184893898,0.1776496789393256,0.08426893257465093,0.2,0.0
2014-04-25,0.11422520171202422,0.1361614947896599,0.1457034466833798,0.15214885262684805,0.2298163205091819,0.11161816094421041,0.09767774118108336,0.012648781553612487
2014-05-02,0.11422520171202422,0.1361614947896599,0.1457034466833798,0.15214885262684805,0.2298163205091819,0.11161816094421041,0.09767774118108336,0.012648781553612487
2014-05-09,0.11422520171202422,0.1361614947896599,0.1457034466833798,0.15214885262684805,0.2298163205091819,0.11161816094421041,0.09767774118108336,0.012648781553612487
2014-05-16,0.11422520171202422,0.1361614947896599,0.1457034466833798,0.15214885262684805,0.2298163205091819,0.11161816094421041,0.09767774118108336,0.012648781553612487
2014-05-23,0.11422520171202422,0.1361614947896599,0.1457034466833798,0.15214885262684805,0.2298163205091819,0.11161816094421041,0.09767774118108336,0.012648781553612487
2014-05-30,0.01907018067453173,0.20567586869805432,0.06543471748636355,0.2674736745927708,0.1670569076907903,0.07528865085748943,0.2,0.0
2014-06-06,0.01907018067453173,0.20567586869805432,0.06543471748636355,0.2674736745927708,0.1670569076907903,0.07528865085748943,0.2,0.0
2014-06-13,0.01907018067453173,0.20567586869805432,0.06543471748636355,0.2674736745927708,0.1670569076907903,0.07528865085748943,0.2,0.0
2014-06-20,0.01907018067453173,0.20567586869805432,0.06543471748636355,0.2674736745927708,0.1670569076907903,0.07528865085748943,0.2,0.0
2014-06-27,0.10017550603213282,0.12077901103469729,0.14422247105102304,0.051825973674610025,0.2530703325843143,0.12992670562322253,0.2,0.0
2014-07-04,0.10017550603213282,0.12077901103469729,0.14422247105102304,0.051825973674610025,0.2530703325843143,0.12992670562322253,0.2,0.0
2014-07-11,0.10017550603213282,0.12077901103469729,0.14422247105102304,0.051825973674610025,0.2530703325843143,0.12992670562322253,0.2,0.0
2014-07-18,0.10017550603213282,0.12077901103469729,0.14422247105102304,0.051825973674610025,0.2530703325843143,0.12992670562322253,0.2,0.0
2014-07-25,0.09662327811687788,0.13453365269713982,0.13260808187462036,0.10272065186513007,0.15330711054335064,0.1802072249028812,0.2,0.0
2014-08-01,0.09662327811687788,0.13453365269713982,0.13260808187462036,0.10272065186513007,0.15330711054335064,0.1802072249028812,0.2,0.0
2014-08-08,0.09662327811687788,0.13453365269713982,0.13260808187462036,0.10272065186513007,0.15330711054335064,0.1802072249028812,0.2,0.0
2014-08-15,0.09662327811687788,0.13453365269713982,0.13260808187462036,0.10272065186513007,0.15330711054335064,0.1802072249028812,0.2,0.0
2014-08-22,0.09662327811687788,0.13453365269713982,0.13260808187462036,0.10272065186513007,0.15330711054335064,0.1802072249028812,0.2,0.0
2014-08-29,0.09425730980973959,0.12155156348474477,0.1276256965942679,0.052652257205238875,0.2640001226649734,0.13991305024103548,0.2,0.0
2014-09-05,0.09425730980973959,0.12155156348474477,0.1276256965942679,0.052652257205238875,0.2640001226649734,0.13991305024103548,0.2,0.0
2014-09-12,0.09425730980973959,0.12155156348474477,0.1276256965942679,0.052652257205238875,0.2640001226649734,0.13991305024103548,0.2,0.0
2014-09-19,0.09425730980973959,0.12155156348474477,0.1276256965942679,0.052652257205238875,0.2640001226649734,0.13991305024103548,0.2,0.0
2014-09-26,0.09978316124260252,0.10996273693931681,0.1385573384003435,0.05067348576682811,0.2743687770098885,0.12665450064102055,0.2,0.0
2014-10-03,0.09978316124260252,0.10996273693931681,0.1385573384003435,0.05067348576682811,0.2743687770098885,0.12665450064102055,0.2,0.0
2014-10-10,0.09978316124260252,0.10996273693931681,0.1385573384003435,0.05067348576682811,0.2743687770098885,0.12665450064102055,0.2,0.0
2014-10-17,0.09978316124260252,0.10996273693931681,0.1385573384003435,0.05067348576682811,0.2743687770098885,0.12665450064102055,0.2,0.0
2014-10-24,0.09978316124260252,0.10996273693931681,0.1385573384003435,0.05067348576682811,0.2743687770098885,0.12665450064102055,0.2,0.0
2014-10-31,0.11863565879301052,0.11525992650648069,0.15612357933036264,0.13543161496156428,0.2794226617953173,0.1046375569535069,0.09048900165975769,0.0
2014-11-07,0.11863565879301052,0.11525992650648069,0.15612357933036264,0.13543161496156428,0.2794226617953173,0.1046375569535069,0.09048900165975769,0.0
2014-11-14,0.11863565879301052,0.11525992650648069,0.15612357933036264,0.13543161496156428,0.2794226617953173,0.1046375569535069,0.09048900165975769,0.0
2014-11-21,0.11863565879301052,0.11525992650648069,0.15612357933036264,0.13543161496156428,0.2794226617953173,0.1046375569535069,0.09048900165975769,0.0
2014-11-28,0.13050818445842993,0.11904588886638351,0.153257078051526,0.12960168412981962,0.23596324851845488,0.08637941514550726,0.14524450082987883,0.0
2014-12-05,0.13050818445842993,0.11904588886638351,0.153257078051526,0.12960168412981962,0.23596324851845488,0.08637941514550726,0.14524450082987883,0.0
2014-12-12,0.13050818445842993,0.11904588886638351,0.153257078051526,0.12960168412981962,0.23596324851845488,0.08637941514550726,0.14524450082987883,0.0
2014-12-19,0.13050818445842993,0.11904588886638351,0.153257078051526,0.12960168412981962,0.23596324851845488,0.08637941514550726,0.14524450082987883,0.0
2014-12-26,0.10870851861455869,0.09204313425364058,0.14018650029908758,0.08476599955157675,0.24638076245809445,0.08733189669034876,0.15844303177504765,0.0821401563576456
2015-01-02,0.10870851861455869,0.09204313425364058,0.14018650029908758,0.08476599955157675,0.24638076245809445,0.08733189669034876,0.15844303177504765,0.0821401563576456
2015-01-09,0.10870851861455869,0.09204313425364058,0.14018650029908758,0.08476599955157675,0.24638076245809445,0.08733189669034876,0.15844303177504765,0.0821401563576456
2015-01-16,0.10870851861455869,0.09204313425364058,0.14018650029908758,0.08476599955157675,0.24638076245809445,0.08733189669034876,0.15844303177504765,0.0821401563576456
2015-01-23,0.10870851861455869,0.09204313425364058,0.14018650029908758,0.08476599955157675,0.24638076245809445,0.08733189669034876,0.15844303177504765,0.0821401563576456
2015-01-30,0.1232336890879683,0.11003388870591868,0.15927847176567914,0.14702883183832563,0.27347506284793816,0.0998356183954831,0.087114437358687,0.0
2015-02-06,0.1232336890879683,0.11003388870591868,0.15927847176567914,0.14702883183832563,0.27347506284793816,0.0998356183954831,0.087114437358687,0.0
2015-02-13,0.1232336890879683,0.11003388870591868,0.15927847176567914,0.14702883183832563,0.27347506284793816,0.0998356183954831,0.087114437358687,0.0
2015-02-20,0.1232336890879683,0.11003388870591868,0.15927847176567914,0.14702883183832563,0.27347506284793816,0.0998356183954831,0.087114437358687,0.0
2015-02-27,0.01912628909913335,0.19643725576581642,0.06946669013449361,0.27211264528954876,0.17214493310856552,0.07071218660244231,0.2,0.0
2015-03-06,0.01912628909913335,0.19643725576581642,0.06946669013449361,0.27211264528954876,0.17214493310856552,0.07071218660244231,0.2,0.0
2015-03-13,0.01912628909913335,0.19643725576581642,0.06946669013449361,0.27211264528954876,0.17214493310856552,0.07071218660244231,0.2,0.0
2015-03-20,0.01912628909913335,0.19643725576581642,0.06946669013449361,0.27211264528954876,0.17214493310856552,0.07071218660244231,0.2,0.0
2015-03-27,0.07786233458903648,0.15855101618554504,0.1068632218285539,0.20383546872300168,0.1855645444926142,0.06732341418124871,0.19999999999999998,0.0
2015-04-03,0.07786233458903648,0.15855101618554504,0.1068632218285539,0.20383546872300168,0.1855645444926142,0.06732341418124871,0.19999999999999998,0.0
2015-04-10,0.07786233458903648,0.15855101618554504,0.1068632218285539,0.20383546872300168,0.1855645444926142,0.06732341418124871,0.19999999999999998,0.0
2015-04-17,0.07786233458903648,0.15855101618554504,0.1068632218285539,0.20383546872300168,0.1855645444926142,0.06732341418124871,0.19999999999999998,0.0
2015-04-24,0.11148549156239657,0.12269687323140498,0.14546659282385038,0.1756284816315008,0.24837461523576776,0.09391138184868814,0.09765216904932433,0.004784394617066923
2015-05-01,0.11148549156239657,0.12269687323140498,0.14546659282385038,0.1756284816315008,0.24837461523576776,0.09391138184868814,0.09765216904932433,0.004784394617066923
2015-05-08,0.11148549156239657,0.12269687323140498,0.14546659282385038,0.1756284816315008,0.24837461523576776,0.09391138184868814,0.09765216904932433,0.004784394617066923
2015-05-15,0.11148549156239657,0.12269687323140498,0.14546659282385038,0.1756284816315008,0.24837461523576776,0.09391138184868814,0.09765216904932433,0.004784394617066923
2015-05-22,0.11148549156239657,0.12269687323140498,0.14546659282385038,0.1756284816315008,0.24837461523576776,0.09391138184868814,0.09765216904932433,0.004784394617066923
2015-05-29,0.1184971276873664,0.12475882527512958,0.14216376435255854,0.16111998070041914,0.2228737144564209,0.08152577672432466,0.14906081080378072,0.0
2015-06-05,0.1184971276873664,0.12475882527512958,0.14216376435255854,0.16111998070041914,0.2228737144564209,0.08152577672432466,0.14906081080378072,0.0
2015-06-12,0.1184971276873664,0.12475882527512958,0.14216376435255854,0.16111998070041914,0.2228737144564209,0.08152577672432466,0.14906081080378072,0.0
2015-06-19,0.1184971276873664,0.12475882527512958,0.14216376435255854,0.16111998070041914,0.2228737144564209,0.08152577672432466,0.14906081080378072,0.0
2015-06-26,0.09475407172823877,0.09897796729207954,0.14003181565184425,0.11709520900722344,0.25760865959544665,0.0946819806744111,0.11275803920630798,0.08409225684444821
2015-07-03,0.09475407172823877,0.09897796729207954,0.14003181565184425,0.11709520900722344,0.25760865959544665,0.0946819806744111,0.11275803920630798,0.08409225684444821
2015-07-10,0.09475407172823877,0.09897796729207954,0.14003181565184425,0.11709520900722344,0.25760865959544665,0.0946819806744111,0.11275803920630798,0.08409225684444821
2015-07-17,0.09475407172823877,0.09897796729207954,0.14003181565184425,0.11709520900722344,0.25760865959544665,0.0946819806744111,0.11275803920630798,0.08409225684444821
2015-07-24,0.09475407172823877,0.09897796729207954,0.14003181565184425,0.11709520900722344,0.25760865959544665,0.0946819806744111,0.11275803920630798,0.08409225684444821
2015-07-31,0.08926948438264815,0.088240019936343,0.14229534654877732,0.09960976112753037,0.2833141323086026,0.10630239694633166,0.09881404268910095,0.09215481606066589
2015-08-07,0.08926948438264815,0.088240019936343,0.14229534654877732,0.09960976112753037,0.2833141323086026,0.10630239694633166,0.09881404268910095,0.09215481606066589
2015-08-14,0.08926948438264815,0.088240019936343,0.14229534654877732,0.09960976112753037,0.2833141323086026,0.10630239694633166,0.09881404268910095,0.09215481606066589
2015-08-21,0.08926948438264815,0.088240019936343,0.14229534654877732,0.09960976112753037,0.2833141323086026,0.10630239694633166,0.09881404268910095,0.09215481606066589
2015-08-28,0.03975894865964846,0.034474022853903864,0.06753556989617496,0.035042287805719496,0.13596354530222818,0.050538421766751974,0.036687203715573075,0.6
2015-09-04,0.03975894865964846,0.034474022853903864,0.06753556989617496,0.035042287805719496,0.13596354530222818,0.050538421766751974,0.036687203715573075,0.6
2015-09-11,0.03975894865964846,0.034474022853903864,0.06753556989617496,0.035042287805719496,0.13596354530222818,0.050538421766751974,0.036687203715573075,0.6
2015-09-18,0.03975894865964846,0.034474022853903864,0.06753556989617496,0.035042287805719496,0.13596354530222818,0.050538421766751974,0.036687203715573075,0.6
2015-09-25,0.04010337738080603,0.03245950395971208,0.06998585007434134,0.031232454560481966,0.13906510296437408,0.05326182768543158,0.03389188337485295,0.6
2015-10-02,0.04010337738080603,0.03245950395971208,0.06998585007434134,0.031232454560481966,0.13906510296437408,0.05326182768543158,0.03389188337485295,0.6
2015-10-09,0.04010337738080603,0.03245950395971208,0.06998585007434134,0.031232454560481966,0.13906510296437408,0.05326182768543158,0.03389188337485295,0.6
2015-10-16,0.04010337738080603,0.03245950395971208,0.06998585007434134,0.031232454560481966,0.13906510296437408,0.05326182768543158,0.03389188337485295,0.6
2015-10-23,0.04010337738080603,0.03245950395971208,0.06998585007434134,0.031232454560481966,0.13906510296437408,0.05326182768543158,0.03389188337485295,0.6
2015-10-30,0.09601133249075432,0.07500184669477555,0.16731871364074236,0.06856344857366321,0.3031773428964619,0.12066292865699353,0.07430577531317185,0.09495861173343723
2015-11-06,0.09601133249075432,0.07500184669477555,0.16731871364074236,0.06856344857366321,0.3031773428964619,0.12066292865699353,0.07430577531317185,0.09495861173343723
2015-11-13,0.09601133249075432,0.07500184669477555,0.16731871364074236,0.06856344857366321,0.3031773428964619,0.12066292865699353,0.07430577531317185,0.09495861173343723
2015-11-20,0.09601133249075432,0.07500184669477555,0.16731871364074236,0.06856344857366321,0.3031773428964619,0.12066292865699353,0.07430577531317185,0.09495861173343723
2015-11-27,0.09990200949473328,0.07741374291067266,0.1759590754717669,0.06769968359998758,0.3023405711636562,0.11865445015543424,0.07234111031202385,0.0856893568917253
2015-12-04,0.09990200949473328,0.07741374291067266,0.1759590754717669,0.06769968359998758,0.3023405711636562,0.11865445015543424,0.07234111031202385,0.0856893568917253
2015-12-11,0.09990200949473328,0.07741374291067266,0.1759590754717669,0.06769968359998758,0.3023405711636562,0.11865445015543424,0.07234111031202385,0.0856893568917253
2015-12-18,0.09990200949473328,0.07741374291067266,0.1759590754717669,0.06769968359998758,0.3023405711636562,0.11865445015543424,0.07234111031202385,0.0856893568917253
2015-12-25,0.04135845525717713,0.03201126274859078,0.07223373206832888,0.03078072764115121,0.1375073297726915,0.055168362821682054,0.030940129690378473,0.6000000000000001
2016-01-01,0.04135845525717713,0.03201126274859078,0.07223373206832888,0.03078072764115121,0.1375073297726915,0.055168362821682054,0.030940129690378473,0.6000000000000001
2016-01-08,0.04135845525717713,0.03201126274859078,0.07223373206832888,0.03078072764115121,0.1375073297726915,0.055168362821682054,0.030940129690378473,0.6000000000000001
2016-01-15,0.04135845525717713,0.03201126274859078,0.07223373206832888,0.03078072764115121,0.1375073297726915,0.055168362821682054,0.030940129690378473,0.6000000000000001
2016-01-22,0.04135845525717713,0.03201126274859078,0.07223373206832888,0.03078072764115121,0.1375073297726915,0.055168362821682054,0.030940129690378473,0.6000000000000001
2016-01-29,0.03926748580308675,0.02953373452137157,0.07949389815119139,0.028004663364126398,0.11115874966449901,0.0823558220361067,0.03018564645961821,0.6
2016-02-05,0.03926748580308675,0.02953373452137157,0.07949389815119139,0.028004663364126398,0.11115874966449901,0.0823558220361067,0.03018564645961821,0.6
2016-02-12,0.03926748580308675,0.02953373452137157,0.07949389815119139,0.028004663364126398,0.11115874966449901,0.0823558220361067,0.03018564645961821,0.6
2016-02-19,0.03926748580308675,0.02953373452137157,0.07949389815119139,0.028004663364126398,0.11115874966449901,0.0823558220361067,0.03018564645961821,0.6
2016-02-26,0.03844197265508148,0.028380071083796178,0.0830775281120571,0.026350182759279136,0.09797493785916662,0.09610123108856983,0.029674076442049693,0.6
2016-03-04,0.03844197265508148,0.028380071083796178,0.0830775281120571,0.026350182759279136,0.09797493785916662,0.09610123108856983,0.029674076442049693,0.6
2016-03-11,0.03844197265508148,0.028380071083796178,0.0830775281120571,0.026350182759279136,0.09797493785916662,0.09610123108856983,0.029674076442049693,0.6
2016-03-18,0.03844197265508148,0.028380071083796178,0.0830775281120571,0.026350182759279136,0.09797493785916662,0.09610123108856983,0.029674076442049693,0.6
2016-03-25,0.08856689196663597,0.06442259122708567,0.17844686035585242,0.0538552796596886,0.18158287065094456,0.20216633941312495,0.1221797418540616,0.10877942487260617
2016-04-01,0.08856689196663597,0.06442259122708567,0.17844686035585242,0.0538552796596886,0.18158287065094456,0.20216633941312495,0.1221797418540616,0.10877942487260617
2016-04-08,0.08856689196663597,0.06442259122708567,0.17844686035585242,0.0538552796596886,0.18158287065094456,0.20216633941312495,0.1221797418540616,0.10877942487260617
2016-04-15,0.08856689196663597,0.06442259122708567,0.17844686035585242,0.0538552796596886,0.18158287065094456,0.20216633941312495,0.1221797418540616,0.10877942487260617
2016-04-22,0.08856689196663597,0.06442259122708567,0.17844686035585242,0.0538552796596886,0.18158287065094456,0.20216633941312495,0.1221797418540616,0.10877942487260617
2016-04-29,0.10899413708143438,0.09582675013371618,0.16360682172037974,0.15090795872597745,0.18492414860177453,0.1965345696217516,0.08339520066754247,0.015810413447423732
2016-05-06,0.10899413708143438,0.09582675013371618,0.16360682172037974,0.15090795872597745,0.18492414860177453,0.1965345696217516,0.08339520066754247,0.015810413447423732
2016-05-13,0.10899413708143438,0.09582675013371618,0.16360682172037974,0.15090795872597745,0.18492414860177453,0.1965345696217516,0.08339520066754247,0.015810413447423732
2016-05-20,0.10899413708143438,0.09582675013371618,0.16360682172037974,0.15090795872597745,0.18492414860177453,0.1965345696217516,0.08339520066754247,0.015810413447423732
2016-05-27,0.01903627747401957,0.1923569953210505,0.06778256387763304,0.27730356460150885,0.15178016458446747,0.09174043414132066,0.2,0.0
