,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4b_top3_strict_sector_sleeve,cash::BIL
2012-11-02,0.0740198038605816,0.10514392990538063,0.12238087278333118,0.057632602073586114,0.291170312584414,0.09965247879270647,0.24999999999999994,0.0
2012-11-09,0.0740198038605816,0.10514392990538063,0.12238087278333118,0.057632602073586114,0.291170312584414,0.09965247879270647,0.24999999999999994,0.0
2012-11-16,0.0740198038605816,0.10514392990538063,0.12238087278333118,0.057632602073586114,0.291170312584414,0.09965247879270647,0.24999999999999994,0.0
2012-11-23,0.0740198038605816,0.10514392990538063,0.12238087278333118,0.057632602073586114,0.291170312584414,0.09965247879270647,0.24999999999999994,0.0
2012-11-30,0.0752153039893015,0.1073107823241981,0.12034522806238833,0.057470582812509566,0.2885915190452215,0.10106658376638096,0.25,0.0
2012-12-07,0.0752153039893015,0.1073107823241981,0.12034522806238833,0.057470582812509566,0.2885915190452215,0.10106658376638096,0.25,0.0
2012-12-14,0.0752153039893015,0.1073107823241981,0.12034522806238833,0.057470582812509566,0.2885915190452215,0.10106658376638096,0.25,0.0
2012-12-21,0.0752153039893015,0.1073107823241981,0.12034522806238833,0.057470582812509566,0.2885915190452215,0.10106658376638096,0.25,0.0
2012-12-28,0.073906920243953,0.10844388615868115,0.11793103685775741,0.056982179394534,0.29162102035862875,0.10111495698644574,0.25,0.0
2013-01-04,0.073906920243953,0.10844388615868115,0.11793103685775741,0.056982179394534,0.29162102035862875,0.10111495698644574,0.25,0.0
2013-01-11,0.073906920243953,0.10844388615868115,0.11793103685775741,0.056982179394534,0.29162102035862875,0.10111495698644574,0.25,0.0
2013-01-18,0.073906920243953,0.10844388615868115,0.11793103685775741,0.056982179394534,0.29162102035862875,0.10111495698644574,0.25,0.0
2013-01-25,0.0715606854737631,0.10824406367754788,0.11571311510770967,0.05786983173329137,0.2945005310671875,0.10211177294050053,0.25,0.0
2013-02-01,0.0715606854737631,0.10824406367754788,0.11571311510770967,0.05786983173329137,0.2945005310671875,0.10211177294050053,0.25,0.0
2013-02-08,0.0715606854737631,0.10824406367754788,0.11571311510770967,0.05786983173329137,0.2945005310671875,0.10211177294050053,0.25,0.0
2013-02-15,0.0715606854737631,0.10824406367754788,0.11571311510770967,0.05786983173329137,0.2945005310671875,0.10211177294050053,0.25,0.0
2013-02-22,0.07164311695382213,0.11064062691197733,0.11879848234785609,0.05708542675839501,0.28835769773989756,0.10347464928805196,0.25,0.0
2013-03-01,0.07164311695382213,0.11064062691197733,0.11879848234785609,0.05708542675839501,0.28835769773989756,0.10347464928805196,0.25,0.0
2013-03-08,0.07164311695382213,0.11064062691197733,0.11879848234785609,0.05708542675839501,0.28835769773989756,0.10347464928805196,0.25,0.0
2013-03-15,0.07164311695382213,0.11064062691197733,0.11879848234785609,0.05708542675839501,0.28835769773989756,0.10347464928805196,0.25,0.0
2013-03-22,0.07164311695382213,0.11064062691197733,0.11879848234785609,0.05708542675839501,0.28835769773989756,0.10347464928805196,0.25,0.0
2013-03-29,0.06807627666333359,0.17253049678192967,0.10880663129812554,0.03225950219862918,0.27265810229699833,0.0956689907609836,0.25,2.220446049250313e-16
2013-04-05,0.06807627666333359,0.17253049678192967,0.10880663129812554,0.03225950219862918,0.27265810229699833,0.0956689907609836,0.25,2.220446049250313e-16
2013-04-12,0.06807627666333359,0.17253049678192967,0.10880663129812554,0.03225950219862918,0.27265810229699833,0.0956689907609836,0.25,2.220446049250313e-16
2013-04-19,0.06807627666333359,0.17253049678192967,0.10880663129812554,0.03225950219862918,0.27265810229699833,0.0956689907609836,0.25,2.220446049250313e-16
2013-04-26,0.09579132356027377,0.2004294357552961,0.10715200321507419,0.06804207906472705,0.19261868822615738,0.0859664701784716,0.25000000000000006,0.0
2013-05-03,0.09579132356027377,0.2004294357552961,0.10715200321507419,0.06804207906472705,0.19261868822615738,0.0859664701784716,0.25000000000000006,0.0
2013-05-10,0.09579132356027377,0.2004294357552961,0.10715200321507419,0.06804207906472705,0.19261868822615738,0.0859664701784716,0.25000000000000006,0.0
2013-05-17,0.09579132356027377,0.2004294357552961,0.10715200321507419,0.06804207906472705,0.19261868822615738,0.0859664701784716,0.25000000000000006,0.0
2013-05-24,0.09579132356027377,0.2004294357552961,0.10715200321507419,0.06804207906472705,0.19261868822615738,0.0859664701784716,0.25000000000000006,0.0
2013-05-31,0.10559716465715223,0.21762322592809946,0.10372748437414553,0.08131084460587236,0.1626822272858972,0.07905905314883323,0.25000000000000006,0.0
2013-06-07,0.10559716465715223,0.21762322592809946,0.10372748437414553,0.08131084460587236,0.1626822272858972,0.07905905314883323,0.25000000000000006,0.0
2013-06-14,0.10559716465715223,0.21762322592809946,0.10372748437414553,0.08131084460587236,0.1626822272858972,0.07905905314883323,0.25000000000000006,0.0
2013-06-21,0.10559716465715223,0.21762322592809946,0.10372748437414553,0.08131084460587236,0.1626822272858972,0.07905905314883323,0.25000000000000006,0.0
2013-06-28,0.08938586891382475,0.1535878672763744,0.14568207506736555,0.0963232339815026,0.2370947565592049,0.12168889800236599,0.0937514110889598,0.06248588911040198
2013-07-05,0.08938586891382475,0.1535878672763744,0.14568207506736555,0.0963232339815026,0.2370947565592049,0.12168889800236599,0.0937514110889598,0.06248588911040198
2013-07-12,0.08938586891382475,0.1535878672763744,0.14568207506736555,0.0963232339815026,0.2370947565592049,0.12168889800236599,0.0937514110889598,0.06248588911040198
2013-07-19,0.08938586891382475,0.1535878672763744,0.14568207506736555,0.0963232339815026,0.2370947565592049,0.12168889800236599,0.0937514110889598,0.06248588911040198
2013-07-26,0.13612717597275142,0.1531680561983128,0.1329905771874932,0.10065411839664079,0.18126690950876517,0.10579316273603673,0.19,0.0
2013-08-02,0.13612717597275142,0.1531680561983128,0.1329905771874932,0.10065411839664079,0.18126690950876517,0.10579316273603673,0.19,0.0
2013-08-09,0.13612717597275142,0.1531680561983128,0.1329905771874932,0.10065411839664079,0.18126690950876517,0.10579316273603673,0.19,0.0
2013-08-16,0.13612717597275142,0.1531680561983128,0.1329905771874932,0.10065411839664079,0.18126690950876517,0.10579316273603673,0.19,0.0
2013-08-23,0.13612717597275142,0.1531680561983128,0.1329905771874932,0.10065411839664079,0.18126690950876517,0.10579316273603673,0.19,0.0
2013-08-30,0.13995431626336347,0.12885688402024445,0.17206494931825927,0.07907963007517674,0.21284961895323684,0.13513538736672462,0.07138906897810868,0.06067014502488588
2013-09-06,0.13995431626336347,0.12885688402024445,0.17206494931825927,0.07907963007517674,0.21284961895323684,0.13513538736672462,0.07138906897810868,0.06067014502488588
2013-09-13,0.13995431626336347,0.12885688402024445,0.17206494931825927,0.07907963007517674,0.21284961895323684,0.13513538736672462,0.07138906897810868,0.06067014502488588
2013-09-20,0.13995431626336347,0.12885688402024445,0.17206494931825927,0.07907963007517674,0.21284961895323684,0.13513538736672462,0.07138906897810868,0.06067014502488588
2013-09-27,0.14458960091372025,0.12217661690272211,0.1900744263770584,0.07294762673472545,0.2309708073392708,0.1493369030604886,0.02853436245087744,0.06136965622113688
2013-10-04,0.14458960091372025,0.12217661690272211,0.1900744263770584,0.07294762673472545,0.2309708073392708,0.1493369030604886,0.02853436245087744,0.06136965622113688
2013-10-11,0.14458960091372025,0.12217661690272211,0.1900744263770584,0.07294762673472545,0.2309708073392708,0.1493369030604886,0.02853436245087744,0.06136965622113688
2013-10-18,0.14458960091372025,0.12217661690272211,0.1900744263770584,0.07294762673472545,0.2309708073392708,0.1493369030604886,0.02853436245087744,0.06136965622113688
2013-10-25,0.16068815420617594,0.1373903704928659,0.15086368528220045,0.09262175657518677,0.17945727088261576,0.11681876256095525,0.16216,0.0
2013-11-01,0.16068815420617594,0.1373903704928659,0.15086368528220045,0.09262175657518677,0.17945727088261576,0.11681876256095525,0.16216,0.0
2013-11-08,0.16068815420617594,0.1373903704928659,0.15086368528220045,0.09262175657518677,0.17945727088261576,0.11681876256095525,0.16216,0.0
2013-11-15,0.16068815420617594,0.1373903704928659,0.15086368528220045,0.09262175657518677,0.17945727088261576,0.11681876256095525,0.16216,0.0
2013-11-22,0.16068815420617594,0.1373903704928659,0.15086368528220045,0.09262175657518677,0.17945727088261576,0.11681876256095525,0.16216,0.0
2013-11-29,0.16405434529720092,0.14031335663948324,0.12943047905437136,0.09875595613353558,0.15282829298439152,0.09975356989101744,0.214864,0.0
2013-12-06,0.16405434529720092,0.14031335663948324,0.12943047905437136,0.09875595613353558,0.15282829298439152,0.09975356989101744,0.214864,0.0
2013-12-13,0.16405434529720092,0.14031335663948324,0.12943047905437136,0.09875595613353558,0.15282829298439152,0.09975356989101744,0.214864,0.0
2013-12-20,0.16405434529720092,0.14031335663948324,0.12943047905437136,0.09875595613353558,0.15282829298439152,0.09975356989101744,0.214864,0.0
2013-12-27,0.16707042081780363,0.14076277263259887,0.12010322748755584,0.1011880199373251,0.14445905531373468,0.09047090381098183,0.23594559999999995,0.0
2014-01-03,0.16707042081780363,0.14076277263259887,0.12010322748755584,0.1011880199373251,0.14445905531373468,0.09047090381098183,0.23594559999999995,0.0
2014-01-10,0.16707042081780363,0.14076277263259887,0.12010322748755584,0.1011880199373251,0.14445905531373468,0.09047090381098183,0.23594559999999995,0.0
2014-01-17,0.16707042081780363,0.14076277263259887,0.12010322748755584,0.1011880199373251,0.14445905531373468,0.09047090381098183,0.23594559999999995,0.0
2014-01-24,0.16707042081780363,0.14076277263259887,0.12010322748755584,0.1011880199373251,0.14445905531373468,0.09047090381098183,0.23594559999999995,0.0
2014-01-31,0.16700604391068563,0.14184997939895513,0.15484620890312223,0.13794754413735044,0.18812210251412484,0.11584988113576178,0.09437823999999999,0.0
2014-02-07,0.16700604391068563,0.14184997939895513,0.15484620890312223,0.13794754413735044,0.18812210251412484,0.11584988113576178,0.09437823999999999,0.0
2014-02-14,0.16700604391068563,0.14184997939895513,0.15484620890312223,0.13794754413735044,0.18812210251412484,0.11584988113576178,0.09437823999999999,0.0
2014-02-21,0.16700604391068563,0.14184997939895513,0.15484620890312223,0.13794754413735044,0.18812210251412484,0.11584988113576178,0.09437823999999999,0.0
2014-02-28,0.1675497639235657,0.1428586129049604,0.12930975058544175,0.11718822501260029,0.15929303998197758,0.09604931159145434,0.187751296,0.0
2014-03-07,0.1675497639235657,0.1428586129049604,0.12930975058544175,0.11718822501260029,0.15929303998197758,0.09604931159145434,0.187751296,0.0
2014-03-14,0.1675497639235657,0.1428586129049604,0.12930975058544175,0.11718822501260029,0.15929303998197758,0.09604931159145434,0.187751296,0.0
2014-03-21,0.1675497639235657,0.1428586129049604,0.12930975058544175,0.11718822501260029,0.15929303998197758,0.09604931159145434,0.187751296,0.0
2014-03-28,0.16660473820903948,0.1445763282255031,0.11891959893654672,0.1089363338456853,0.1462649441123721,0.08959753827085334,0.2251005184,0.0
2014-04-04,0.16660473820903948,0.1445763282255031,0.11891959893654672,0.1089363338456853,0.1462649441123721,0.08959753827085334,0.2251005184,0.0
2014-04-11,0.16660473820903948,0.1445763282255031,0.11891959893654672,0.1089363338456853,0.1462649441123721,0.08959753827085334,0.2251005184,0.0
2014-04-18,0.16660473820903948,0.1445763282255031,0.11891959893654672,0.1089363338456853,0.1462649441123721,0.08959753827085334,0.2251005184,0.0
2014-04-25,0.14905117900274586,0.13545910741965705,0.1383962614540397,0.1577180646971899,0.2235481556841966,0.13900145222203342,0.04439333210372529,0.01243244741641214
2014-05-02,0.14905117900274586,0.13545910741965705,0.1383962614540397,0.1577180646971899,0.2235481556841966,0.13900145222203342,0.04439333210372529,0.01243244741641214
2014-05-09,0.14905117900274586,0.13545910741965705,0.1383962614540397,0.1577180646971899,0.2235481556841966,0.13900145222203342,0.04439333210372529,0.01243244741641214
2014-05-16,0.14905117900274586,0.13545910741965705,0.1383962614540397,0.1577180646971899,0.2235481556841966,0.13900145222203342,0.04439333210372529,0.01243244741641214
2014-05-23,0.14905117900274586,0.13545910741965705,0.1383962614540397,0.1577180646971899,0.2235481556841966,0.13900145222203342,0.04439333210372529,0.01243244741641214
2014-05-30,0.0204,0.21925391932240726,0.05340584654356298,0.24215548023447253,0.1438427397255592,0.0709420141739981,0.25,0.0
2014-06-06,0.0204,0.21925391932240726,0.05340584654356298,0.24215548023447253,0.1438427397255592,0.0709420141739981,0.25,0.0
2014-06-13,0.0204,0.21925391932240726,0.05340584654356298,0.24215548023447253,0.1438427397255592,0.0709420141739981,0.25,0.0
2014-06-20,0.0204,0.21925391932240726,0.05340584654356298,0.24215548023447253,0.1438427397255592,0.0709420141739981,0.25,0.0
2014-06-27,0.16516749816444615,0.13149122292794338,0.12403235841781755,0.046823763842932666,0.17062924429301365,0.11185591235384656,0.25,0.0
2014-07-04,0.16516749816444615,0.13149122292794338,0.12403235841781755,0.046823763842932666,0.17062924429301365,0.11185591235384656,0.25,0.0
2014-07-11,0.16516749816444615,0.13149122292794338,0.12403235841781755,0.046823763842932666,0.17062924429301365,0.11185591235384656,0.25,0.0
2014-07-18,0.16516749816444615,0.13149122292794338,0.12403235841781755,0.046823763842932666,0.17062924429301365,0.11185591235384656,0.25,0.0
2014-07-25,0.11168164186051191,0.15527361355335062,0.12202157902037089,0.05413428472397536,0.14106814184400368,0.1658207389977876,0.25,0.0
2014-08-01,0.11168164186051191,0.15527361355335062,0.12202157902037089,0.05413428472397536,0.14106814184400368,0.1658207389977876,0.25,0.0
2014-08-08,0.11168164186051191,0.15527361355335062,0.12202157902037089,0.05413428472397536,0.14106814184400368,0.1658207389977876,0.25,0.0
2014-08-15,0.11168164186051191,0.15527361355335062,0.12202157902037089,0.05413428472397536,0.14106814184400368,0.1658207389977876,0.25,0.0
2014-08-22,0.11168164186051191,0.15527361355335062,0.12202157902037089,0.05413428472397536,0.14106814184400368,0.1658207389977876,0.25,0.0
2014-08-29,0.1517322894953639,0.130725855139408,0.12355736168108893,0.04765117297194201,0.17698543864381233,0.11934788206838491,0.25,0.0
2014-09-05,0.1517322894953639,0.130725855139408,0.12355736168108893,0.04765117297194201,0.17698543864381233,0.11934788206838491,0.25,0.0
2014-09-12,0.1517322894953639,0.130725855139408,0.12355736168108893,0.04765117297194201,0.17698543864381233,0.11934788206838491,0.25,0.0
2014-09-19,0.1517322894953639,0.130725855139408,0.12355736168108893,0.04765117297194201,0.17698543864381233,0.11934788206838491,0.25,0.0
2014-09-26,0.16500087543758968,0.11357141876172773,0.17180271276617626,0.05936511656982462,0.25570357275992583,0.13455630370475585,0.09999999999999999,1.1102230246251565e-16
2014-10-03,0.16500087543758968,0.11357141876172773,0.17180271276617626,0.05936511656982462,0.25570357275992583,0.13455630370475585,0.09999999999999999,1.1102230246251565e-16
2014-10-10,0.16500087543758968,0.11357141876172773,0.17180271276617626,0.05936511656982462,0.25570357275992583,0.13455630370475585,0.09999999999999999,1.1102230246251565e-16
2014-10-17,0.16500087543758968,0.11357141876172773,0.17180271276617626,0.05936511656982462,0.25570357275992583,0.13455630370475585,0.09999999999999999,1.1102230246251565e-16
2014-10-24,0.16500087543758968,0.11357141876172773,0.17180271276617626,0.05936511656982462,0.25570357275992583,0.13455630370475585,0.09999999999999999,1.1102230246251565e-16
2014-10-31,0.16576462537352016,0.11336576964927926,0.1561106725708693,0.14670695711339493,0.28007565979555527,0.11797631549738109,0.01999999999999999,0.0
2014-11-07,0.16576462537352016,0.11336576964927926,0.1561106725708693,0.14670695711339493,0.28007565979555527,0.11797631549738109,0.01999999999999999,0.0
2014-11-14,0.16576462537352016,0.11336576964927926,0.1561106725708693,0.14670695711339493,0.28007565979555527,0.11797631549738109,0.01999999999999999,0.0
2014-11-21,0.16576462537352016,0.11336576964927926,0.1561106725708693,0.14670695711339493,0.28007565979555527,0.11797631549738109,0.01999999999999999,0.0
2014-11-28,0.14700229123997982,0.11838471734415125,0.13111526735947365,0.14686277296471412,0.2188577666848578,0.07977718440682338,0.158,0.0
2014-12-05,0.14700229123997982,0.11838471734415125,0.13111526735947365,0.14686277296471412,0.2188577666848578,0.07977718440682338,0.158,0.0
2014-12-12,0.14700229123997982,0.11838471734415125,0.13111526735947365,0.14686277296471412,0.2188577666848578,0.07977718440682338,0.158,0.0
2014-12-19,0.14700229123997982,0.11838471734415125,0.13111526735947365,0.14686277296471412,0.2188577666848578,0.07977718440682338,0.158,0.0
2014-12-26,0.10798285756775783,0.08817352652983952,0.14169492076217413,0.13469610863574902,0.3078525232420946,0.09818716478654249,0.0592727421181968,0.06214015635764569
2015-01-02,0.10798285756775783,0.08817352652983952,0.14169492076217413,0.13469610863574902,0.3078525232420946,0.09818716478654249,0.0592727421181968,0.06214015635764569
2015-01-09,0.10798285756775783,0.08817352652983952,0.14169492076217413,0.13469610863574902,0.3078525232420946,0.09818716478654249,0.0592727421181968,0.06214015635764569
2015-01-16,0.10798285756775783,0.08817352652983952,0.14169492076217413,0.13469610863574902,0.3078525232420946,0.09818716478654249,0.0592727421181968,0.06214015635764569
2015-01-23,0.10798285756775783,0.08817352652983952,0.14169492076217413,0.13469610863574902,0.3078525232420946,0.09818716478654249,0.0592727421181968,0.06214015635764569
2015-01-30,0.12690465350445554,0.1184804706367521,0.163667925770539,0.17171838554289312,0.2491592766489196,0.15742928789644062,0.012639999999999997,1.1102230246251565e-16
2015-02-06,0.12690465350445554,0.1184804706367521,0.163667925770539,0.17171838554289312,0.2491592766489196,0.15742928789644062,0.012639999999999997,1.1102230246251565e-16
2015-02-13,0.12690465350445554,0.1184804706367521,0.163667925770539,0.17171838554289312,0.2491592766489196,0.15742928789644062,0.012639999999999997,1.1102230246251565e-16
2015-02-20,0.12690465350445554,0.1184804706367521,0.163667925770539,0.17171838554289312,0.2491592766489196,0.15742928789644062,0.012639999999999997,1.1102230246251565e-16
2015-02-27,0.020399999999999998,0.2041549567452122,0.07863728434953264,0.3768077589052551,0.22870043385078262,0.09129956614921737,0.0,0.0
2015-03-06,0.020399999999999998,0.2041549567452122,0.07863728434953264,0.3768077589052551,0.22870043385078262,0.09129956614921737,0.0,0.0
2015-03-13,0.020399999999999998,0.2041549567452122,0.07863728434953264,0.3768077589052551,0.22870043385078262,0.09129956614921737,0.0,0.0
2015-03-20,0.020399999999999998,0.2041549567452122,0.07863728434953264,0.3768077589052551,0.22870043385078262,0.09129956614921737,0.0,0.0
2015-03-27,0.0911923685486629,0.15540680995581707,0.10154428968518292,0.23492688221189367,0.19359845459794905,0.07333119500049437,0.14999999999999997,0.0
2015-04-03,0.0911923685486629,0.15540680995581707,0.10154428968518292,0.23492688221189367,0.19359845459794905,0.07333119500049437,0.14999999999999997,0.0
2015-04-10,0.0911923685486629,0.15540680995581707,0.10154428968518292,0.23492688221189367,0.19359845459794905,0.07333119500049437,0.14999999999999997,0.0
2015-04-17,0.0911923685486629,0.15540680995581707,0.10154428968518292,0.23492688221189367,0.19359845459794905,0.07333119500049437,0.14999999999999997,0.0
2015-04-24,0.11200185200702924,0.12191654002124284,0.13673217538839338,0.22315901674269722,0.26772640517271107,0.10384868567982368,0.02984358837911871,0.00477173660898389
2015-05-01,0.11200185200702924,0.12191654002124284,0.13673217538839338,0.22315901674269722,0.26772640517271107,0.10384868567982368,0.02984358837911871,0.00477173660898389
2015-05-08,0.11200185200702924,0.12191654002124284,0.13673217538839338,0.22315901674269722,0.26772640517271107,0.10384868567982368,0.02984358837911871,0.00477173660898389
2015-05-15,0.11200185200702924,0.12191654002124284,0.13673217538839338,0.22315901674269722,0.26772640517271107,0.10384868567982368,0.02984358837911871,0.00477173660898389
2015-05-22,0.11200185200702924,0.12191654002124284,0.13673217538839338,0.22315901674269722,0.26772640517271107,0.10384868567982368,0.02984358837911871,0.00477173660898389
2015-05-29,0.1230381193017925,0.12777944628184526,0.12254817074696468,0.17637119481780236,0.20469273056265672,0.08357566752770695,0.16199467076123159,0.0
2015-06-05,0.1230381193017925,0.12777944628184526,0.12254817074696468,0.17637119481780236,0.20469273056265672,0.08357566752770695,0.16199467076123159,0.0
2015-06-12,0.1230381193017925,0.12777944628184526,0.12254817074696468,0.17637119481780236,0.20469273056265672,0.08357566752770695,0.16199467076123159,0.0
2015-06-19,0.1230381193017925,0.12777944628184526,0.12254817074696468,0.17637119481780236,0.20469273056265672,0.08357566752770695,0.16199467076123159,0.0
2015-06-26,0.10271769059351431,0.10639064724349864,0.15072727811701558,0.15198864147652288,0.2519024633786682,0.11153619566018369,0.06064482668614835,0.06409225684444841
2015-07-03,0.10271769059351431,0.10639064724349864,0.15072727811701558,0.15198864147652288,0.2519024633786682,0.11153619566018369,0.06064482668614835,0.06409225684444841
2015-07-10,0.10271769059351431,0.10639064724349864,0.15072727811701558,0.15198864147652288,0.2519024633786682,0.11153619566018369,0.06064482668614835,0.06409225684444841
2015-07-17,0.10271769059351431,0.10639064724349864,0.15072727811701558,0.15198864147652288,0.2519024633786682,0.11153619566018369,0.06064482668614835,0.06409225684444841
2015-07-24,0.10271769059351431,0.10639064724349864,0.15072727811701558,0.15198864147652288,0.2519024633786682,0.11153619566018369,0.06064482668614835,0.06409225684444841
2015-07-31,0.09974266503027335,0.09684375684349797,0.16144009260848374,0.1434923236319085,0.2752318822654558,0.12704550754537122,0.024048956014343485,0.07215481606066587
2015-08-07,0.09974266503027335,0.09684375684349797,0.16144009260848374,0.1434923236319085,0.2752318822654558,0.12704550754537122,0.024048956014343485,0.07215481606066587
2015-08-14,0.09974266503027335,0.09684375684349797,0.16144009260848374,0.1434923236319085,0.2752318822654558,0.12704550754537122,0.024048956014343485,0.07215481606066587
2015-08-21,0.09974266503027335,0.09684375684349797,0.16144009260848374,0.1434923236319085,0.2752318822654558,0.12704550754537122,0.024048956014343485,0.07215481606066587
2015-08-28,0.05622447883272912,0.03741557697463475,0.07681970764633292,0.04279152940054505,0.12266526953005358,0.059936374044217124,0.0041470635714875295,0.5999999999999999
2015-09-04,0.05622447883272912,0.03741557697463475,0.07681970764633292,0.04279152940054505,0.12266526953005358,0.059936374044217124,0.0041470635714875295,0.5999999999999999
2015-09-11,0.05622447883272912,0.03741557697463475,0.07681970764633292,0.04279152940054505,0.12266526953005358,0.059936374044217124,0.0041470635714875295,0.5999999999999999
2015-09-18,0.05622447883272912,0.03741557697463475,0.07681970764633292,0.04279152940054505,0.12266526953005358,0.059936374044217124,0.0041470635714875295,0.5999999999999999
2015-09-25,0.061605141327212676,0.03606789073522482,0.07991110744496399,0.03612344748569579,0.12151266370499242,0.06312092387331533,0.001658825428595012,0.5999999999999999
2015-10-02,0.061605141327212676,0.03606789073522482,0.07991110744496399,0.03612344748569579,0.12151266370499242,0.06312092387331533,0.001658825428595012,0.5999999999999999
2015-10-09,0.061605141327212676,0.03606789073522482,0.07991110744496399,0.03612344748569579,0.12151266370499242,0.06312092387331533,0.001658825428595012,0.5999999999999999
2015-10-16,0.061605141327212676,0.03606789073522482,0.07991110744496399,0.03612344748569579,0.12151266370499242,0.06312092387331533,0.001658825428595012,0.5999999999999999
2015-10-23,0.061605141327212676,0.03606789073522482,0.07991110744496399,0.03612344748569579,0.12151266370499242,0.06312092387331533,0.001658825428595012,0.5999999999999999
2015-10-30,0.1551266061852835,0.08740441069560412,0.19508886466205422,0.08032642001863201,0.2613310080246513,0.14422959650297829,0.001534482177359406,0.07495861173343721
2015-11-06,0.1551266061852835,0.08740441069560412,0.19508886466205422,0.08032642001863201,0.2613310080246513,0.14422959650297829,0.001534482177359406,0.07495861173343721
2015-11-13,0.1551266061852835,0.08740441069560412,0.19508886466205422,0.08032642001863201,0.2613310080246513,0.14422959650297829,0.001534482177359406,0.07495861173343721
2015-11-20,0.1551266061852835,0.08740441069560412,0.19508886466205422,0.08032642001863201,0.2613310080246513,0.14422959650297829,0.001534482177359406,0.07495861173343721
2015-11-27,0.16216035084373806,0.09065528390447056,0.2040342870210019,0.07874858991140186,0.25779178353326754,0.1403004045931969,0.0006199433011979861,0.06568935689172528
2015-12-04,0.16216035084373806,0.09065528390447056,0.2040342870210019,0.07874858991140186,0.25779178353326754,0.1403004045931969,0.0006199433011979861,0.06568935689172528
2015-12-11,0.16216035084373806,0.09065528390447056,0.2040342870210019,0.07874858991140186,0.25779178353326754,0.1403004045931969,0.0006199433011979861,0.06568935689172528
2015-12-18,0.16216035084373806,0.09065528390447056,0.2040342870210019,0.07874858991140186,0.25779178353326754,0.1403004045931969,0.0006199433011979861,0.06568935689172528
2015-12-25,0.05503389754829844,0.03673866956271563,0.08210648121615073,0.044722693589876544,0.12293335215607432,0.0583587410994543,0.00010616482743008079,0.6
2016-01-01,0.05503389754829844,0.03673866956271563,0.08210648121615073,0.044722693589876544,0.12293335215607432,0.0583587410994543,0.00010616482743008079,0.6
2016-01-08,0.05503389754829844,0.03673866956271563,0.08210648121615073,0.044722693589876544,0.12293335215607432,0.0583587410994543,0.00010616482743008079,0.6
2016-01-15,0.05503389754829844,0.03673866956271563,0.08210648121615073,0.044722693589876544,0.12293335215607432,0.0583587410994543,0.00010616482743008079,0.6
2016-01-22,0.05503389754829844,0.03673866956271563,0.08210648121615073,0.044722693589876544,0.12293335215607432,0.0583587410994543,0.00010616482743008079,0.6
2016-01-29,0.04834475982381564,0.03471765722218356,0.08415324395646373,0.036076303654146935,0.12121685654467991,0.07544871286773823,4.2465930972032315e-05,0.6
2016-02-05,0.04834475982381564,0.03471765722218356,0.08415324395646373,0.036076303654146935,0.12121685654467991,0.07544871286773823,4.2465930972032315e-05,0.6
2016-02-12,0.04834475982381564,0.03471765722218356,0.08415324395646373,0.036076303654146935,0.12121685654467991,0.07544871286773823,4.2465930972032315e-05,0.6
2016-02-19,0.04834475982381564,0.03471765722218356,0.08415324395646373,0.036076303654146935,0.12121685654467991,0.07544871286773823,4.2465930972032315e-05,0.6
2016-02-26,0.04548741813865516,0.03334731683117401,0.08714173436447509,0.03268089885335256,0.11960424028063146,0.08172140515932295,1.6986372388812928e-05,0.5999999999999999
2016-03-04,0.04548741813865516,0.03334731683117401,0.08714173436447509,0.03268089885335256,0.11960424028063146,0.08172140515932295,1.6986372388812928e-05,0.5999999999999999
2016-03-11,0.04548741813865516,0.03334731683117401,0.08714173436447509,0.03268089885335256,0.11960424028063146,0.08172140515932295,1.6986372388812928e-05,0.5999999999999999
2016-03-18,0.04548741813865516,0.03334731683117401,0.08714173436447509,0.03268089885335256,0.11960424028063146,0.08172140515932295,1.6986372388812928e-05,0.5999999999999999
2016-03-25,0.10644950818254034,0.07849348070904981,0.21034384957807264,0.07424080309917462,0.25799590299917546,0.18368155222736357,1.54783320174622e-05,0.08877942487260604
2016-04-01,0.10644950818254034,0.07849348070904981,0.21034384957807264,0.07424080309917462,0.25799590299917546,0.18368155222736357,1.54783320174622e-05,0.08877942487260604
2016-04-08,0.10644950818254034,0.07849348070904981,0.21034384957807264,0.07424080309917462,0.25799590299917546,0.18368155222736357,1.54783320174622e-05,0.08877942487260604
2016-04-15,0.10644950818254034,0.07849348070904981,0.21034384957807264,0.07424080309917462,0.25799590299917546,0.18368155222736357,1.54783320174622e-05,0.08877942487260604
2016-04-22,0.10644950818254034,0.07849348070904981,0.21034384957807264,0.07424080309917462,0.25799590299917546,0.18368155222736357,1.54783320174622e-05,0.08877942487260604
2016-04-29,0.12224604982130044,0.10743067205671322,0.18780415938832237,0.15633611425277136,0.23402620250337008,0.1763639417141733,3.337482446953963e-06,0.015789522780902288
2016-05-06,0.12224604982130044,0.10743067205671322,0.18780415938832237,0.15633611425277136,0.23402620250337008,0.1763639417141733,3.337482446953963e-06,0.015789522780902288
2016-05-13,0.12224604982130044,0.10743067205671322,0.18780415938832237,0.15633611425277136,0.23402620250337008,0.1763639417141733,3.337482446953963e-06,0.015789522780902288
2016-05-20,0.12224604982130044,0.10743067205671322,0.18780415938832237,0.15633611425277136,0.23402620250337008,0.1763639417141733,3.337482446953963e-06,0.015789522780902288
