,dual_momentum_topn,cta_trend_long_only,composite_selective_strength_weighted,composite_regime_conditioned,taa_10m_sma,cash::BIL
2014-09-05,0.07529646709381606,0.19813810561833622,0.1191792822628034,0.3606143885537055,0.24677175647133887,0.0
2014-09-12,0.07529646709381606,0.19813810561833622,0.1191792822628034,0.3606143885537055,0.24677175647133887,0.0
2014-09-19,0.07529646709381606,0.19813810561833622,0.1191792822628034,0.3606143885537055,0.24677175647133887,0.0
2014-09-26,0.07898310841404826,0.18392316608166137,0.1379756719636681,0.35891213799374455,0.24020591554687776,0.0
2014-10-03,0.07898310841404826,0.18392316608166137,0.1379756719636681,0.35891213799374455,0.24020591554687776,0.0
2014-10-10,0.07898310841404826,0.18392316608166137,0.1379756719636681,0.35891213799374455,0.24020591554687776,0.0
2014-10-17,0.07898310841404826,0.18392316608166137,0.1379756719636681,0.35891213799374455,0.24020591554687776,0.0
2014-10-24,0.07898310841404826,0.18392316608166137,0.1379756719636681,0.35891213799374455,0.24020591554687776,0.0
2014-10-31,0.08348745905227165,0.15289529366406035,0.2585683694377884,0.21676063105021381,0.20828824679566577,0.08000000000000007
2014-11-07,0.08348745905227165,0.15289529366406035,0.2585683694377884,0.21676063105021381,0.20828824679566577,0.08000000000000007
2014-11-14,0.08348745905227165,0.15289529366406035,0.2585683694377884,0.21676063105021381,0.20828824679566577,0.08000000000000007
2014-11-21,0.08348745905227165,0.15289529366406035,0.2585683694377884,0.21676063105021381,0.20828824679566577,0.08000000000000007
2014-11-28,0.08127537415116301,0.14242019434235784,0.2757785195452341,0.19538753528581201,0.2051383766754331,0.09999999999999998
2014-12-05,0.08127537415116301,0.14242019434235784,0.2757785195452341,0.19538753528581201,0.2051383766754331,0.09999999999999998
2014-12-12,0.08127537415116301,0.14242019434235784,0.2757785195452341,0.19538753528581201,0.2051383766754331,0.09999999999999998
2014-12-19,0.08127537415116301,0.14242019434235784,0.2757785195452341,0.19538753528581201,0.2051383766754331,0.09999999999999998
2014-12-26,0.07227957919985804,0.12274006660255768,0.2572885268833887,0.16531429039589804,0.1823775369182976,0.19999999999999996
2015-01-02,0.07227957919985804,0.12274006660255768,0.2572885268833887,0.16531429039589804,0.1823775369182976,0.19999999999999996
2015-01-09,0.07227957919985804,0.12274006660255768,0.2572885268833887,0.16531429039589804,0.1823775369182976,0.19999999999999996
2015-01-16,0.07227957919985804,0.12274006660255768,0.2572885268833887,0.16531429039589804,0.1823775369182976,0.19999999999999996
2015-01-23,0.07227957919985804,0.12274006660255768,0.2572885268833887,0.16531429039589804,0.1823775369182976,0.19999999999999996
2015-01-30,0.08894754508385647,0.14393741260269755,0.30393571328372926,0.1804648370725377,0.2027144919571791,0.07999999999999985
2015-02-06,0.08894754508385647,0.14393741260269755,0.30393571328372926,0.1804648370725377,0.2027144919571791,0.07999999999999985
2015-02-13,0.08894754508385647,0.14393741260269755,0.30393571328372926,0.1804648370725377,0.2027144919571791,0.07999999999999985
2015-02-20,0.08894754508385647,0.14393741260269755,0.30393571328372926,0.1804648370725377,0.2027144919571791,0.07999999999999985
2015-02-27,0.09845547315195168,0.15750245772934185,0.30207378911602445,0.17029282851948027,0.19167545148320178,0.08000000000000007
2015-03-06,0.09845547315195168,0.15750245772934185,0.30207378911602445,0.17029282851948027,0.19167545148320178,0.08000000000000007
2015-03-13,0.09845547315195168,0.15750245772934185,0.30207378911602445,0.17029282851948027,0.19167545148320178,0.08000000000000007
2015-03-20,0.09845547315195168,0.15750245772934185,0.30207378911602445,0.17029282851948027,0.19167545148320178,0.08000000000000007
2015-03-27,0.09204119496636197,0.14562714899977652,0.2938583534877413,0.17459018779721053,0.1938831147489097,0.09999999999999987
2015-04-03,0.09204119496636197,0.14562714899977652,0.2938583534877413,0.17459018779721053,0.1938831147489097,0.09999999999999987
2015-04-10,0.09204119496636197,0.14562714899977652,0.2938583534877413,0.17459018779721053,0.1938831147489097,0.09999999999999987
2015-04-17,0.09204119496636197,0.14562714899977652,0.2938583534877413,0.17459018779721053,0.1938831147489097,0.09999999999999987
2015-04-24,0.09282976920835974,0.1475321946000467,0.29597944741031645,0.18084417434088013,0.20281441444039716,0.07999999999999985
2015-05-01,0.09282976920835974,0.1475321946000467,0.29597944741031645,0.18084417434088013,0.20281441444039716,0.07999999999999985
2015-05-08,0.09282976920835974,0.1475321946000467,0.29597944741031645,0.18084417434088013,0.20281441444039716,0.07999999999999985
2015-05-15,0.09282976920835974,0.1475321946000467,0.29597944741031645,0.18084417434088013,0.20281441444039716,0.07999999999999985
2015-05-22,0.09282976920835974,0.1475321946000467,0.29597944741031645,0.18084417434088013,0.20281441444039716,0.07999999999999985
2015-05-29,0.08258275442240878,0.14868491562824707,0.2873825917512795,0.22315688668766273,0.15819285151040197,0.09999999999999998
2015-06-05,0.08258275442240878,0.14868491562824707,0.2873825917512795,0.22315688668766273,0.15819285151040197,0.09999999999999998
2015-06-12,0.08258275442240878,0.14868491562824707,0.2873825917512795,0.22315688668766273,0.15819285151040197,0.09999999999999998
2015-06-19,0.08258275442240878,0.14868491562824707,0.2873825917512795,0.22315688668766273,0.15819285151040197,0.09999999999999998
2015-06-26,0.06897657365707122,0.13526764142313788,0.25355847487872313,0.2225135209701204,0.11968378907094746,0.19999999999999996
2015-07-03,0.06897657365707122,0.13526764142313788,0.25355847487872313,0.2225135209701204,0.11968378907094746,0.19999999999999996
2015-07-10,0.06897657365707122,0.13526764142313788,0.25355847487872313,0.2225135209701204,0.11968378907094746,0.19999999999999996
2015-07-17,0.06897657365707122,0.13526764142313788,0.25355847487872313,0.2225135209701204,0.11968378907094746,0.19999999999999996
2015-07-24,0.06897657365707122,0.13526764142313788,0.25355847487872313,0.2225135209701204,0.11968378907094746,0.19999999999999996
2015-07-31,0.07003375249554289,0.13017106330767012,0.24403461867104928,0.24436830474364643,0.1113922607820913,0.19999999999999996
2015-08-07,0.07003375249554289,0.13017106330767012,0.24403461867104928,0.24436830474364643,0.1113922607820913,0.19999999999999996
2015-08-14,0.07003375249554289,0.13017106330767012,0.24403461867104928,0.24436830474364643,0.1113922607820913,0.19999999999999996
2015-08-21,0.07003375249554289,0.13017106330767012,0.24403461867104928,0.24436830474364643,0.1113922607820913,0.19999999999999996
2015-08-28,0.04740317866400004,0.04896012390759827,0.1263081960019477,0.1266982127962578,0.050630288630196266,0.6
2015-09-04,0.04740317866400004,0.04896012390759827,0.1263081960019477,0.1266982127962578,0.050630288630196266,0.6
2015-09-11,0.04740317866400004,0.04896012390759827,0.1263081960019477,0.1266982127962578,0.050630288630196266,0.6
2015-09-18,0.04740317866400004,0.04896012390759827,0.1263081960019477,0.1266982127962578,0.050630288630196266,0.6
2015-09-25,0.055036449678429536,0.05236073391048244,0.12911697743025538,0.1115013837210154,0.0519844552598173,0.5999999999999999
2015-10-02,0.055036449678429536,0.05236073391048244,0.12911697743025538,0.1115013837210154,0.0519844552598173,0.5999999999999999
2015-10-09,0.055036449678429536,0.05236073391048244,0.12911697743025538,0.1115013837210154,0.0519844552598173,0.5999999999999999
2015-10-16,0.055036449678429536,0.05236073391048244,0.12911697743025538,0.1115013837210154,0.0519844552598173,0.5999999999999999
2015-10-23,0.055036449678429536,0.05236073391048244,0.12911697743025538,0.1115013837210154,0.0519844552598173,0.5999999999999999
2015-10-30,0.12415494035223003,0.11287503116774467,0.2598114151585696,0.19995039292042283,0.10320822040103295,0.19999999999999996
2015-11-06,0.12415494035223003,0.11287503116774467,0.2598114151585696,0.19995039292042283,0.10320822040103295,0.19999999999999996
2015-11-13,0.12415494035223003,0.11287503116774467,0.2598114151585696,0.19995039292042283,0.10320822040103295,0.19999999999999996
2015-11-20,0.12415494035223003,0.11287503116774467,0.2598114151585696,0.19995039292042283,0.10320822040103295,0.19999999999999996
2015-11-27,0.1322576485603487,0.0925571876505865,0.2627905119838374,0.18188032584572328,0.1305143259595042,0.19999999999999996
2015-12-04,0.1322576485603487,0.0925571876505865,0.2627905119838374,0.18188032584572328,0.1305143259595042,0.19999999999999996
2015-12-11,0.1322576485603487,0.0925571876505865,0.2627905119838374,0.18188032584572328,0.1305143259595042,0.19999999999999996
2015-12-18,0.1322576485603487,0.0925571876505865,0.2627905119838374,0.18188032584572328,0.1305143259595042,0.19999999999999996
2015-12-25,0.06680842164860319,0.03837765601218852,0.13399702390433893,0.08686197362069967,0.07395492481416974,0.6
2016-01-01,0.06680842164860319,0.03837765601218852,0.13399702390433893,0.08686197362069967,0.07395492481416974,0.6
2016-01-08,0.06680842164860319,0.03837765601218852,0.13399702390433893,0.08686197362069967,0.07395492481416974,0.6
2016-01-15,0.06680842164860319,0.03837765601218852,0.13399702390433893,0.08686197362069967,0.07395492481416974,0.6
2016-01-22,0.06680842164860319,0.03837765601218852,0.13399702390433893,0.08686197362069967,0.07395492481416974,0.6
2016-01-29,0.050648734155868985,0.030918552695437335,0.13623612633395973,0.10259311015765049,0.0796034766570835,0.5999999999999999
2016-02-05,0.050648734155868985,0.030918552695437335,0.13623612633395973,0.10259311015765049,0.0796034766570835,0.5999999999999999
2016-02-12,0.050648734155868985,0.030918552695437335,0.13623612633395973,0.10259311015765049,0.0796034766570835,0.5999999999999999
2016-02-19,0.050648734155868985,0.030918552695437335,0.13623612633395973,0.10259311015765049,0.0796034766570835,0.5999999999999999
2016-02-26,0.04098398788324256,0.026435655704770047,0.1375319659489409,0.1121416437423183,0.0829067467207282,0.6
2016-03-04,0.04098398788324256,0.026435655704770047,0.1375319659489409,0.1121416437423183,0.0829067467207282,0.6
2016-03-11,0.04098398788324256,0.026435655704770047,0.1375319659489409,0.1121416437423183,0.0829067467207282,0.6
2016-03-18,0.04098398788324256,0.026435655704770047,0.1375319659489409,0.1121416437423183,0.0829067467207282,0.6
2016-03-25,0.07293147582631114,0.04930063484472232,0.2789915162194954,0.23133564424089106,0.16744072886858014,0.19999999999999996
2016-04-01,0.07293147582631114,0.04930063484472232,0.2789915162194954,0.23133564424089106,0.16744072886858014,0.19999999999999996
2016-04-08,0.07293147582631114,0.04930063484472232,0.2789915162194954,0.23133564424089106,0.16744072886858014,0.19999999999999996
2016-04-15,0.07293147582631114,0.04930063484472232,0.2789915162194954,0.23133564424089106,0.16744072886858014,0.19999999999999996
2016-04-22,0.07293147582631114,0.04930063484472232,0.2789915162194954,0.23133564424089106,0.16744072886858014,0.19999999999999996
2016-04-29,0.07759297972419074,0.056278121469740226,0.32442716398156873,0.2691701300243725,0.19253160480012788,0.07999999999999996
2016-05-06,0.07759297972419074,0.056278121469740226,0.32442716398156873,0.2691701300243725,0.19253160480012788,0.07999999999999996
2016-05-13,0.07759297972419074,0.056278121469740226,0.32442716398156873,0.2691701300243725,0.19253160480012788,0.07999999999999996
2016-05-20,0.07759297972419074,0.056278121469740226,0.32442716398156873,0.2691701300243725,0.19253160480012788,0.07999999999999996
2016-05-27,0.08344119696100168,0.06398366709046147,0.32649973734397364,0.2571689852280037,0.1889064133765595,0.08000000000000007
2016-06-03,0.08344119696100168,0.06398366709046147,0.32649973734397364,0.2571689852280037,0.1889064133765595,0.08000000000000007
2016-06-10,0.08344119696100168,0.06398366709046147,0.32649973734397364,0.2571689852280037,0.1889064133765595,0.08000000000000007
2016-06-17,0.08344119696100168,0.06398366709046147,0.32649973734397364,0.2571689852280037,0.1889064133765595,0.08000000000000007
2016-06-24,0.07700549398075708,0.058789613630541665,0.3187802372641108,0.25502440346477917,0.19040025165981128,0.09999999999999987
2016-07-01,0.07700549398075708,0.058789613630541665,0.3187802372641108,0.25502440346477917,0.19040025165981128,0.09999999999999987
2016-07-08,0.07700549398075708,0.058789613630541665,0.3187802372641108,0.25502440346477917,0.19040025165981128,0.09999999999999987
2016-07-15,0.07700549398075708,0.058789613630541665,0.3187802372641108,0.25502440346477917,0.19040025165981128,0.09999999999999987
2016-07-22,0.07700549398075708,0.058789613630541665,0.3187802372641108,0.25502440346477917,0.19040025165981128,0.09999999999999987
2016-07-29,0.084689138817278,0.06477037830306727,0.35425377339348746,0.27182159234781555,0.22446511713835174,0.0
2016-08-05,0.084689138817278,0.06477037830306727,0.35425377339348746,0.27182159234781555,0.22446511713835174,0.0
2016-08-12,0.084689138817278,0.06477037830306727,0.35425377339348746,0.27182159234781555,0.22446511713835174,0.0
2016-08-19,0.084689138817278,0.06477037830306727,0.35425377339348746,0.27182159234781555,0.22446511713835174,0.0
2016-08-26,0.199843970795845,0.1648257861276006,0.19858795681122707,0.214116847390579,0.22262543887474828,0.0
2016-09-02,0.199843970795845,0.1648257861276006,0.19858795681122707,0.214116847390579,0.22262543887474828,0.0
2016-09-09,0.199843970795845,0.1648257861276006,0.19858795681122707,0.214116847390579,0.22262543887474828,0.0
2016-09-16,0.199843970795845,0.1648257861276006,0.19858795681122707,0.214116847390579,0.22262543887474828,0.0
2016-09-23,0.199843970795845,0.1648257861276006,0.19858795681122707,0.214116847390579,0.22262543887474828,0.0
2016-09-30,0.08726561056433436,0.06889987541925773,0.32779442904997674,0.27470710359622896,0.2413329813702022,0.0
2016-10-07,0.08726561056433436,0.06889987541925773,0.32779442904997674,0.27470710359622896,0.2413329813702022,0.0
2016-10-14,0.08726561056433436,0.06889987541925773,0.32779442904997674,0.27470710359622896,0.2413329813702022,0.0
2016-10-21,0.08726561056433436,0.06889987541925773,0.32779442904997674,0.27470710359622896,0.2413329813702022,0.0
2016-10-28,0.08645855203038058,0.06896330668694758,0.3265677830958461,0.27559497052364373,0.242415387663182,0.0
2016-11-04,0.08645855203038058,0.06896330668694758,0.3265677830958461,0.27559497052364373,0.242415387663182,0.0
2016-11-11,0.08645855203038058,0.06896330668694758,0.3265677830958461,0.27559497052364373,0.242415387663182,0.0
2016-11-18,0.08645855203038058,0.06896330668694758,0.3265677830958461,0.27559497052364373,0.242415387663182,0.0
2016-11-25,0.11610401018110816,0.09684905686731186,0.2355228536834346,0.22506538830090717,0.22645869096723825,0.09999999999999998
2016-12-02,0.11610401018110816,0.09684905686731186,0.2355228536834346,0.22506538830090717,0.22645869096723825,0.09999999999999998
2016-12-09,0.11610401018110816,0.09684905686731186,0.2355228536834346,0.22506538830090717,0.22645869096723825,0.09999999999999998
2016-12-16,0.11610401018110816,0.09684905686731186,0.2355228536834346,0.22506538830090717,0.22645869096723825,0.09999999999999998
2016-12-23,0.11610401018110816,0.09684905686731186,0.2355228536834346,0.22506538830090717,0.22645869096723825,0.09999999999999998
2016-12-30,0.20960268749312755,0.17787183453101274,0.16222359516820747,0.19926477483273847,0.2510371079749139,0.0
2017-01-06,0.20960268749312755,0.17787183453101274,0.16222359516820747,0.19926477483273847,0.2510371079749139,0.0
2017-01-13,0.20960268749312755,0.17787183453101274,0.16222359516820747,0.19926477483273847,0.2510371079749139,0.0
2017-01-20,0.20960268749312755,0.17787183453101274,0.16222359516820747,0.19926477483273847,0.2510371079749139,0.0
2017-01-27,0.20984071886598527,0.17747414717316606,0.16098883014091006,0.1970211942246561,0.2546751095952825,0.0
2017-02-03,0.20984071886598527,0.17747414717316606,0.16098883014091006,0.1970211942246561,0.2546751095952825,0.0
2017-02-10,0.20984071886598527,0.17747414717316606,0.16098883014091006,0.1970211942246561,0.2546751095952825,0.0
2017-02-17,0.20984071886598527,0.17747414717316606,0.16098883014091006,0.1970211942246561,0.2546751095952825,0.0
2017-02-24,0.20908805445289327,0.1796582820345825,0.16021783790854258,0.19530565336632968,0.255730172237652,0.0
2017-03-03,0.20908805445289327,0.1796582820345825,0.16021783790854258,0.19530565336632968,0.255730172237652,0.0
2017-03-10,0.20908805445289327,0.1796582820345825,0.16021783790854258,0.19530565336632968,0.255730172237652,0.0
2017-03-17,0.20908805445289327,0.1796582820345825,0.16021783790854258,0.19530565336632968,0.255730172237652,0.0
2017-03-24,0.20908805445289327,0.1796582820345825,0.16021783790854258,0.19530565336632968,0.255730172237652,0.0
2017-03-31,0.21384268378972576,0.1865856480826694,0.1542799968543395,0.19210085617497422,0.25319081509829117,0.0
2017-04-07,0.21384268378972576,0.1865856480826694,0.1542799968543395,0.19210085617497422,0.25319081509829117,0.0
2017-04-14,0.21384268378972576,0.1865856480826694,0.1542799968543395,0.19210085617497422,0.25319081509829117,0.0
2017-04-21,0.21384268378972576,0.1865856480826694,0.1542799968543395,0.19210085617497422,0.25319081509829117,0.0
2017-04-28,0.21587628275183635,0.18599512863675968,0.15369094530857672,0.19219208809331673,0.2522455552095105,0.0
2017-05-05,0.21587628275183635,0.18599512863675968,0.15369094530857672,0.19219208809331673,0.2522455552095105,0.0
2017-05-12,0.21587628275183635,0.18599512863675968,0.15369094530857672,0.19219208809331673,0.2522455552095105,0.0
2017-05-19,0.21587628275183635,0.18599512863675968,0.15369094530857672,0.19219208809331673,0.2522455552095105,0.0
2017-05-26,0.2166304954583948,0.18536923031002173,0.1524115045652606,0.19216256866946008,0.2534262009968628,0.0
2017-06-02,0.2166304954583948,0.18536923031002173,0.1524115045652606,0.19216256866946008,0.2534262009968628,0.0
2017-06-09,0.2166304954583948,0.18536923031002173,0.1524115045652606,0.19216256866946008,0.2534262009968628,0.0
2017-06-16,0.2166304954583948,0.18536923031002173,0.1524115045652606,0.19216256866946008,0.2534262009968628,0.0
2017-06-23,0.2166304954583948,0.18536923031002173,0.1524115045652606,0.19216256866946008,0.2534262009968628,0.0
2017-06-30,0.21794245205010762,0.1859358599627231,0.15180536763721933,0.19139934774104447,0.2529169726089055,0.0
2017-07-07,0.21794245205010762,0.1859358599627231,0.15180536763721933,0.19139934774104447,0.2529169726089055,0.0
2017-07-14,0.21794245205010762,0.1859358599627231,0.15180536763721933,0.19139934774104447,0.2529169726089055,0.0
2017-07-21,0.21794245205010762,0.1859358599627231,0.15180536763721933,0.19139934774104447,0.2529169726089055,0.0
2017-07-28,0.21895085878474083,0.1884536885047148,0.15280219543043708,0.18382580083721498,0.25596745644289237,0.0
2017-08-04,0.21895085878474083,0.1884536885047148,0.15280219543043708,0.18382580083721498,0.25596745644289237,0.0
2017-08-11,0.21895085878474083,0.1884536885047148,0.15280219543043708,0.18382580083721498,0.25596745644289237,0.0
2017-08-18,0.21895085878474083,0.1884536885047148,0.15280219543043708,0.18382580083721498,0.25596745644289237,0.0
2017-08-25,0.15576209859550266,0.16530690579441132,0.17886960977294195,0.16456662088226803,0.2354947649548761,0.09999999999999998
2017-09-01,0.15576209859550266,0.16530690579441132,0.17886960977294195,0.16456662088226803,0.2354947649548761,0.09999999999999998
2017-09-08,0.15576209859550266,0.16530690579441132,0.17886960977294195,0.16456662088226803,0.2354947649548761,0.09999999999999998
2017-09-15,0.15576209859550266,0.16530690579441132,0.17886960977294195,0.16456662088226803,0.2354947649548761,0.09999999999999998
2017-09-22,0.15576209859550266,0.16530690579441132,0.17886960977294195,0.16456662088226803,0.2354947649548761,0.09999999999999998
2017-09-29,0.11309333560342082,0.1883867566462766,0.26588093322447565,0.17451320283179067,0.25812577169403633,0.0
2017-10-06,0.11309333560342082,0.1883867566462766,0.26588093322447565,0.17451320283179067,0.25812577169403633,0.0
2017-10-13,0.11309333560342082,0.1883867566462766,0.26588093322447565,0.17451320283179067,0.25812577169403633,0.0
2017-10-20,0.11309333560342082,0.1883867566462766,0.26588093322447565,0.17451320283179067,0.25812577169403633,0.0
2017-10-27,0.09867856676566393,0.16779853659482863,0.23749468191190656,0.16005646418516686,0.23597175054243405,0.09999999999999998
2017-11-03,0.09867856676566393,0.16779853659482863,0.23749468191190656,0.16005646418516686,0.23597175054243405,0.09999999999999998
2017-11-10,0.09867856676566393,0.16779853659482863,0.23749468191190656,0.16005646418516686,0.23597175054243405,0.09999999999999998
2017-11-17,0.09867856676566393,0.16779853659482863,0.23749468191190656,0.16005646418516686,0.23597175054243405,0.09999999999999998
2017-11-24,0.0966660807874752,0.16665380200596389,0.23696848163540213,0.16126721536925773,0.23844442020190101,0.10000000000000009
2017-12-01,0.0966660807874752,0.16665380200596389,0.23696848163540213,0.16126721536925773,0.23844442020190101,0.10000000000000009
2017-12-08,0.0966660807874752,0.16665380200596389,0.23696848163540213,0.16126721536925773,0.23844442020190101,0.10000000000000009
2017-12-15,0.0966660807874752,0.16665380200596389,0.23696848163540213,0.16126721536925773,0.23844442020190101,0.10000000000000009
2017-12-22,0.0966660807874752,0.16665380200596389,0.23696848163540213,0.16126721536925773,0.23844442020190101,0.10000000000000009
2017-12-29,0.09410627478436422,0.16464308762154506,0.23772649420828335,0.1604672197731784,0.24305692361262907,0.09999999999999987
2018-01-05,0.09410627478436422,0.16464308762154506,0.23772649420828335,0.1604672197731784,0.24305692361262907,0.09999999999999987
2018-01-12,0.09410627478436422,0.16464308762154506,0.23772649420828335,0.1604672197731784,0.24305692361262907,0.09999999999999987
2018-01-19,0.09410627478436422,0.16464308762154506,0.23772649420828335,0.1604672197731784,0.24305692361262907,0.09999999999999987
2018-01-26,0.0905375676460959,0.16183870227516148,0.24230345510087703,0.1589199417444126,0.246400333233453,0.09999999999999998
2018-02-02,0.0905375676460959,0.16183870227516148,0.24230345510087703,0.1589199417444126,0.246400333233453,0.09999999999999998
2018-02-09,0.0905375676460959,0.16183870227516148,0.24230345510087703,0.1589199417444126,0.246400333233453,0.09999999999999998
2018-02-16,0.0905375676460959,0.16183870227516148,0.24230345510087703,0.1589199417444126,0.246400333233453,0.09999999999999998
2018-02-23,0.036906874854043946,0.06689724159424064,0.11246578035533815,0.0735727540399366,0.1101573491564407,0.6
2018-03-02,0.036906874854043946,0.06689724159424064,0.11246578035533815,0.0735727540399366,0.1101573491564407,0.6
2018-03-09,0.036906874854043946,0.06689724159424064,0.11246578035533815,0.0735727540399366,0.1101573491564407,0.6
2018-03-16,0.036906874854043946,0.06689724159424064,0.11246578035533815,0.0735727540399366,0.1101573491564407,0.6
2018-03-23,0.036906874854043946,0.06689724159424064,0.11246578035533815,0.0735727540399366,0.1101573491564407,0.6
2018-03-30,0.0474794785781249,0.0626619922893477,0.09815740703467749,0.08137064496293678,0.11033047713491316,0.6
2018-04-06,0.0474794785781249,0.0626619922893477,0.09815740703467749,0.08137064496293678,0.11033047713491316,0.6
2018-04-13,0.0474794785781249,0.0626619922893477,0.09815740703467749,0.08137064496293678,0.11033047713491316,0.6
2018-04-20,0.0474794785781249,0.0626619922893477,0.09815740703467749,0.08137064496293678,0.11033047713491316,0.6
2018-04-27,0.053729431460848756,0.06013077524556237,0.08981162056926797,0.08658934344833694,0.109738829275984,0.6
2018-05-04,0.053729431460848756,0.06013077524556237,0.08981162056926797,0.08658934344833694,0.109738829275984,0.6
2018-05-11,0.053729431460848756,0.06013077524556237,0.08981162056926797,0.08658934344833694,0.109738829275984,0.6
2018-05-18,0.053729431460848756,0.06013077524556237,0.08981162056926797,0.08658934344833694,0.109738829275984,0.6
2018-05-25,0.05742315565761494,0.0581379622332118,0.08581655121078029,0.08959876389880958,0.10902356699958345,0.5999999999999999
2018-06-01,0.05742315565761494,0.0581379622332118,0.08581655121078029,0.08959876389880958,0.10902356699958345,0.5999999999999999
2018-06-08,0.05742315565761494,0.0581379622332118,0.08581655121078029,0.08959876389880958,0.10902356699958345,0.5999999999999999
2018-06-15,0.05742315565761494,0.0581379622332118,0.08581655121078029,0.08959876389880958,0.10902356699958345,0.5999999999999999
2018-06-22,0.05742315565761494,0.0581379622332118,0.08581655121078029,0.08959876389880958,0.10902356699958345,0.5999999999999999
2018-06-29,0.12414057902505392,0.1177514325692915,0.16777744385395135,0.1774121913933524,0.21291835315835092,0.19999999999999984
2018-07-06,0.12414057902505392,0.1177514325692915,0.16777744385395135,0.1774121913933524,0.21291835315835092,0.19999999999999984
2018-07-13,0.12414057902505392,0.1177514325692915,0.16777744385395135,0.1774121913933524,0.21291835315835092,0.19999999999999984
2018-07-20,0.12414057902505392,0.1177514325692915,0.16777744385395135,0.1774121913933524,0.21291835315835092,0.19999999999999984
2018-07-27,0.12884691180499094,0.11957105640618432,0.16283246379187452,0.17827713990266025,0.21047242809428993,0.20000000000000007
2018-08-03,0.12884691180499094,0.11957105640618432,0.16283246379187452,0.17827713990266025,0.21047242809428993,0.20000000000000007
2018-08-10,0.12884691180499094,0.11957105640618432,0.16283246379187452,0.17827713990266025,0.21047242809428993,0.20000000000000007
2018-08-17,0.12884691180499094,0.11957105640618432,0.16283246379187452,0.17827713990266025,0.21047242809428993,0.20000000000000007
2018-08-24,0.12884691180499094,0.11957105640618432,0.16283246379187452,0.17827713990266025,0.21047242809428993,0.20000000000000007
2018-08-31,0.15382613224794855,0.1539691207464549,0.1654589328699601,0.1972467646020458,0.24949904953359067,0.07999999999999996
2018-09-07,0.15382613224794855,0.1539691207464549,0.1654589328699601,0.1972467646020458,0.24949904953359067,0.07999999999999996
2018-09-14,0.15382613224794855,0.1539691207464549,0.1654589328699601,0.1972467646020458,0.24949904953359067,0.07999999999999996
2018-09-21,0.15382613224794855,0.1539691207464549,0.1654589328699601,0.1972467646020458,0.24949904953359067,0.07999999999999996
2018-09-28,0.13153217809522483,0.13236059699922215,0.1414572432309332,0.17335946486516507,0.22129051680945488,0.19999999999999984
2018-10-05,0.13153217809522483,0.13236059699922215,0.1414572432309332,0.17335946486516507,0.22129051680945488,0.19999999999999984
2018-10-12,0.13153217809522483,0.13236059699922215,0.1414572432309332,0.17335946486516507,0.22129051680945488,0.19999999999999984
2018-10-19,0.13153217809522483,0.13236059699922215,0.1414572432309332,0.17335946486516507,0.22129051680945488,0.19999999999999984
2018-10-26,0.06315457721922307,0.062488444142329284,0.07127891161207878,0.08989803882221246,0.11318002820415643,0.6
2018-11-02,0.06315457721922307,0.062488444142329284,0.07127891161207878,0.08989803882221246,0.11318002820415643,0.6
2018-11-09,0.06315457721922307,0.062488444142329284,0.07127891161207878,0.08989803882221246,0.11318002820415643,0.6
2018-11-16,0.06315457721922307,0.062488444142329284,0.07127891161207878,0.08989803882221246,0.11318002820415643,0.6
2018-11-23,0.06315457721922307,0.062488444142329284,0.07127891161207878,0.08989803882221246,0.11318002820415643,0.6
2018-11-30,0.04648907219840997,0.04598224287410894,0.0896166630261277,0.1027001176261868,0.11521190427516662,0.6
2018-12-07,0.04648907219840997,0.04598224287410894,0.0896166630261277,0.1027001176261868,0.11521190427516662,0.6
2018-12-14,0.04648907219840997,0.04598224287410894,0.0896166630261277,0.1027001176261868,0.11521190427516662,0.6
2018-12-21,0.04648907219840997,0.04598224287410894,0.0896166630261277,0.1027001176261868,0.11521190427516662,0.6
2018-12-28,0.03725046911214914,0.03693770370235424,0.10104660602152969,0.1149162640846193,0.10984895707934766,0.6
2019-01-04,0.03725046911214914,0.03693770370235424,0.10104660602152969,0.1149162640846193,0.10984895707934766,0.6
2019-01-11,0.03725046911214914,0.03693770370235424,0.10104660602152969,0.1149162640846193,0.10984895707934766,0.6
2019-01-18,0.03725046911214914,0.03693770370235424,0.10104660602152969,0.1149162640846193,0.10984895707934766,0.6
2019-01-25,0.03195639973733083,0.03194998541669602,0.10671359661746585,0.12263502788912461,0.1067449903393827,0.6
2019-02-01,0.03195639973733083,0.03194998541669602,0.10671359661746585,0.12263502788912461,0.1067449903393827,0.6
2019-02-08,0.03195639973733083,0.03194998541669602,0.10671359661746585,0.12263502788912461,0.1067449903393827,0.6
2019-02-15,0.03195639973733083,0.03194998541669602,0.10671359661746585,0.12263502788912461,0.1067449903393827,0.6
2019-02-22,0.06172024310703426,0.06251004021112237,0.21243698675134698,0.2672370528932575,0.19609567703723893,0.19999999999999996
2019-03-01,0.06172024310703426,0.06251004021112237,0.21243698675134698,0.2672370528932575,0.19609567703723893,0.19999999999999996
2019-03-08,0.06172024310703426,0.06251004021112237,0.21243698675134698,0.2672370528932575,0.19609567703723893,0.19999999999999996
2019-03-15,0.06172024310703426,0.06251004021112237,0.21243698675134698,0.2672370528932575,0.19609567703723893,0.19999999999999996
