,dual_momentum_topn,cta_trend_long_only,composite_selective_strength_weighted,composite_regime_conditioned,taa_10m_sma,cash::BIL
2014-08-29,0.07529646709381609,0.19813810561833614,0.11917928226280357,0.36061438855370526,0.24677175647133898,0.0
2014-09-05,0.07529646709381609,0.19813810561833614,0.11917928226280357,0.36061438855370526,0.24677175647133898,0.0
2014-09-12,0.07529646709381609,0.19813810561833614,0.11917928226280357,0.36061438855370526,0.24677175647133898,0.0
2014-09-19,0.07529646709381609,0.19813810561833614,0.11917928226280357,0.36061438855370526,0.24677175647133898,0.0
2014-09-26,0.07898310841404829,0.18392316608166132,0.13797567196366817,0.35891213799374433,0.24020591554687787,0.0
2014-10-03,0.07898310841404829,0.18392316608166132,0.13797567196366817,0.35891213799374433,0.24020591554687787,0.0
2014-10-10,0.07898310841404829,0.18392316608166132,0.13797567196366817,0.35891213799374433,0.24020591554687787,0.0
2014-10-17,0.07898310841404829,0.18392316608166132,0.13797567196366817,0.35891213799374433,0.24020591554687787,0.0
2014-10-24,0.07898310841404829,0.18392316608166132,0.13797567196366817,0.35891213799374433,0.24020591554687787,0.0
2014-10-31,0.0834874590522717,0.15289529366406046,0.2585683694377884,0.21676063105021373,0.20828824679566565,0.08000000000000007
2014-11-07,0.0834874590522717,0.15289529366406046,0.2585683694377884,0.21676063105021373,0.20828824679566565,0.08000000000000007
2014-11-14,0.0834874590522717,0.15289529366406046,0.2585683694377884,0.21676063105021373,0.20828824679566565,0.08000000000000007
2014-11-21,0.0834874590522717,0.15289529366406046,0.2585683694377884,0.21676063105021373,0.20828824679566565,0.08000000000000007
2014-11-28,0.08127537415116301,0.14242019434235795,0.2757785195452341,0.195387535285812,0.20513837667543297,0.09999999999999998
2014-12-05,0.08127537415116301,0.14242019434235795,0.2757785195452341,0.195387535285812,0.20513837667543297,0.09999999999999998
2014-12-12,0.08127537415116301,0.14242019434235795,0.2757785195452341,0.195387535285812,0.20513837667543297,0.09999999999999998
2014-12-19,0.08127537415116301,0.14242019434235795,0.2757785195452341,0.195387535285812,0.20513837667543297,0.09999999999999998
2014-12-26,0.07227957919985806,0.12274006660255776,0.2572885268833887,0.16531429039589796,0.18237753691829758,0.19999999999999996
2015-01-02,0.07227957919985806,0.12274006660255776,0.2572885268833887,0.16531429039589796,0.18237753691829758,0.19999999999999996
2015-01-09,0.07227957919985806,0.12274006660255776,0.2572885268833887,0.16531429039589796,0.18237753691829758,0.19999999999999996
2015-01-16,0.07227957919985806,0.12274006660255776,0.2572885268833887,0.16531429039589796,0.18237753691829758,0.19999999999999996
2015-01-23,0.07227957919985806,0.12274006660255776,0.2572885268833887,0.16531429039589796,0.18237753691829758,0.19999999999999996
2015-01-30,0.08894754508385644,0.1439374126026976,0.30393571328372937,0.1804648370725376,0.2027144919571791,0.07999999999999985
2015-02-06,0.08894754508385644,0.1439374126026976,0.30393571328372937,0.1804648370725376,0.2027144919571791,0.07999999999999985
2015-02-13,0.08894754508385644,0.1439374126026976,0.30393571328372937,0.1804648370725376,0.2027144919571791,0.07999999999999985
2015-02-20,0.08894754508385644,0.1439374126026976,0.30393571328372937,0.1804648370725376,0.2027144919571791,0.07999999999999985
2015-02-27,0.09845547315195165,0.15750245772934188,0.3020737891160244,0.1702928285194801,0.1916754514832019,0.08000000000000007
2015-03-06,0.09845547315195165,0.15750245772934188,0.3020737891160244,0.1702928285194801,0.1916754514832019,0.08000000000000007
2015-03-13,0.09845547315195165,0.15750245772934188,0.3020737891160244,0.1702928285194801,0.1916754514832019,0.08000000000000007
2015-03-20,0.09845547315195165,0.15750245772934188,0.3020737891160244,0.1702928285194801,0.1916754514832019,0.08000000000000007
2015-03-27,0.09204119496636194,0.14562714899977655,0.29385835348774125,0.1745901877972105,0.19388311474890976,0.10000000000000009
2015-04-03,0.09204119496636194,0.14562714899977655,0.29385835348774125,0.1745901877972105,0.19388311474890976,0.10000000000000009
2015-04-10,0.09204119496636194,0.14562714899977655,0.29385835348774125,0.1745901877972105,0.19388311474890976,0.10000000000000009
2015-04-17,0.09204119496636194,0.14562714899977655,0.29385835348774125,0.1745901877972105,0.19388311474890976,0.10000000000000009
2015-04-24,0.09282976920835966,0.14753219460004668,0.2959794474103164,0.18084417434088007,0.20281441444039722,0.07999999999999985
2015-05-01,0.09282976920835966,0.14753219460004668,0.2959794474103164,0.18084417434088007,0.20281441444039722,0.07999999999999985
2015-05-08,0.09282976920835966,0.14753219460004668,0.2959794474103164,0.18084417434088007,0.20281441444039722,0.07999999999999985
2015-05-15,0.09282976920835966,0.14753219460004668,0.2959794474103164,0.18084417434088007,0.20281441444039722,0.07999999999999985
2015-05-22,0.09282976920835966,0.14753219460004668,0.2959794474103164,0.18084417434088007,0.20281441444039722,0.07999999999999985
2015-05-29,0.08258275442240877,0.1486849156282471,0.2873825917512794,0.22315688668766273,0.15819285151040208,0.09999999999999987
2015-06-05,0.08258275442240877,0.1486849156282471,0.2873825917512794,0.22315688668766273,0.15819285151040208,0.09999999999999987
2015-06-12,0.08258275442240877,0.1486849156282471,0.2873825917512794,0.22315688668766273,0.15819285151040208,0.09999999999999987
2015-06-19,0.08258275442240877,0.1486849156282471,0.2873825917512794,0.22315688668766273,0.15819285151040208,0.09999999999999987
2015-06-26,0.06897657365707122,0.13526764142313788,0.25355847487872296,0.22251352097012045,0.11968378907094752,0.19999999999999996
2015-07-03,0.06897657365707122,0.13526764142313788,0.25355847487872296,0.22251352097012045,0.11968378907094752,0.19999999999999996
2015-07-10,0.06897657365707122,0.13526764142313788,0.25355847487872296,0.22251352097012045,0.11968378907094752,0.19999999999999996
2015-07-17,0.06897657365707122,0.13526764142313788,0.25355847487872296,0.22251352097012045,0.11968378907094752,0.19999999999999996
2015-07-24,0.06897657365707122,0.13526764142313788,0.25355847487872296,0.22251352097012045,0.11968378907094752,0.19999999999999996
2015-07-31,0.07003375249554289,0.1301710633076701,0.24403461867104914,0.24436830474364657,0.11139226078209133,0.20000000000000007
2015-08-07,0.07003375249554289,0.1301710633076701,0.24403461867104914,0.24436830474364657,0.11139226078209133,0.20000000000000007
2015-08-14,0.07003375249554289,0.1301710633076701,0.24403461867104914,0.24436830474364657,0.11139226078209133,0.20000000000000007
2015-08-21,0.07003375249554289,0.1301710633076701,0.24403461867104914,0.24436830474364657,0.11139226078209133,0.20000000000000007
2015-08-28,0.04740317866400003,0.04896012390759825,0.12630819600194768,0.12669821279625781,0.05063028863019628,0.6
2015-09-04,0.04740317866400003,0.04896012390759825,0.12630819600194768,0.12669821279625781,0.05063028863019628,0.6
2015-09-11,0.04740317866400003,0.04896012390759825,0.12630819600194768,0.12669821279625781,0.05063028863019628,0.6
2015-09-18,0.04740317866400003,0.04896012390759825,0.12630819600194768,0.12669821279625781,0.05063028863019628,0.6
2015-09-25,0.055036449678429515,0.05236073391048242,0.12911697743025533,0.11150138372101544,0.05198445525981731,0.6
2015-10-02,0.055036449678429515,0.05236073391048242,0.12911697743025533,0.11150138372101544,0.05198445525981731,0.6
2015-10-09,0.055036449678429515,0.05236073391048242,0.12911697743025533,0.11150138372101544,0.05198445525981731,0.6
2015-10-16,0.055036449678429515,0.05236073391048242,0.12911697743025533,0.11150138372101544,0.05198445525981731,0.6
2015-10-23,0.055036449678429515,0.05236073391048242,0.12911697743025533,0.11150138372101544,0.05198445525981731,0.6
2015-10-30,0.12415494035222999,0.11287503116774467,0.25981141515856954,0.19995039292042285,0.10320822040103297,0.20000000000000007
2015-11-06,0.12415494035222999,0.11287503116774467,0.25981141515856954,0.19995039292042285,0.10320822040103297,0.20000000000000007
2015-11-13,0.12415494035222999,0.11287503116774467,0.25981141515856954,0.19995039292042285,0.10320822040103297,0.20000000000000007
2015-11-20,0.12415494035222999,0.11287503116774467,0.25981141515856954,0.19995039292042285,0.10320822040103297,0.20000000000000007
2015-11-27,0.1322576485603487,0.0925571876505865,0.26279051198383735,0.1818803258457233,0.13051432595950424,0.19999999999999996
2015-12-04,0.1322576485603487,0.0925571876505865,0.26279051198383735,0.1818803258457233,0.13051432595950424,0.19999999999999996
2015-12-11,0.1322576485603487,0.0925571876505865,0.26279051198383735,0.1818803258457233,0.13051432595950424,0.19999999999999996
2015-12-18,0.1322576485603487,0.0925571876505865,0.26279051198383735,0.1818803258457233,0.13051432595950424,0.19999999999999996
2015-12-25,0.06680842164860319,0.038377656012188524,0.13399702390433885,0.0868619736206997,0.07395492481416975,0.6
2016-01-01,0.06680842164860319,0.038377656012188524,0.13399702390433885,0.0868619736206997,0.07395492481416975,0.6
2016-01-08,0.06680842164860319,0.038377656012188524,0.13399702390433885,0.0868619736206997,0.07395492481416975,0.6
2016-01-15,0.06680842164860319,0.038377656012188524,0.13399702390433885,0.0868619736206997,0.07395492481416975,0.6
2016-01-22,0.06680842164860319,0.038377656012188524,0.13399702390433885,0.0868619736206997,0.07395492481416975,0.6
2016-01-29,0.05064873415586897,0.030918552695437335,0.13623612633395965,0.10259311015765055,0.07960347665708352,0.6
2016-02-05,0.05064873415586897,0.030918552695437335,0.13623612633395965,0.10259311015765055,0.07960347665708352,0.6
2016-02-12,0.05064873415586897,0.030918552695437335,0.13623612633395965,0.10259311015765055,0.07960347665708352,0.6
2016-02-19,0.05064873415586897,0.030918552695437335,0.13623612633395965,0.10259311015765055,0.07960347665708352,0.6
2016-02-26,0.04098398788324255,0.026435655704770047,0.13753196594894088,0.11214164374231833,0.08290674672072823,0.6
2016-03-04,0.04098398788324255,0.026435655704770047,0.13753196594894088,0.11214164374231833,0.08290674672072823,0.6
2016-03-11,0.04098398788324255,0.026435655704770047,0.13753196594894088,0.11214164374231833,0.08290674672072823,0.6
2016-03-18,0.04098398788324255,0.026435655704770047,0.13753196594894088,0.11214164374231833,0.08290674672072823,0.6
2016-03-25,0.07293147582631114,0.04930063484472231,0.2789915162194953,0.23133564424089104,0.1674407288685802,0.19999999999999996
2016-04-01,0.07293147582631114,0.04930063484472231,0.2789915162194953,0.23133564424089104,0.1674407288685802,0.19999999999999996
2016-04-08,0.07293147582631114,0.04930063484472231,0.2789915162194953,0.23133564424089104,0.1674407288685802,0.19999999999999996
2016-04-15,0.07293147582631114,0.04930063484472231,0.2789915162194953,0.23133564424089104,0.1674407288685802,0.19999999999999996
2016-04-22,0.07293147582631114,0.04930063484472231,0.2789915162194953,0.23133564424089104,0.1674407288685802,0.19999999999999996
2016-04-29,0.0775929797241907,0.056278121469740185,0.3244271639815688,0.26917013002437246,0.192531604800128,0.07999999999999985
2016-05-06,0.0775929797241907,0.056278121469740185,0.3244271639815688,0.26917013002437246,0.192531604800128,0.07999999999999985
2016-05-13,0.0775929797241907,0.056278121469740185,0.3244271639815688,0.26917013002437246,0.192531604800128,0.07999999999999985
2016-05-20,0.0775929797241907,0.056278121469740185,0.3244271639815688,0.26917013002437246,0.192531604800128,0.07999999999999985
2016-05-27,0.08344119696100173,0.06398366709046151,0.3264997373439737,0.2571689852280037,0.18890641337655945,0.07999999999999996
2016-06-03,0.08344119696100173,0.06398366709046151,0.3264997373439737,0.2571689852280037,0.18890641337655945,0.07999999999999996
2016-06-10,0.08344119696100173,0.06398366709046151,0.3264997373439737,0.2571689852280037,0.18890641337655945,0.07999999999999996
2016-06-17,0.08344119696100173,0.06398366709046151,0.3264997373439737,0.2571689852280037,0.18890641337655945,0.07999999999999996
2016-06-24,0.07700549398075711,0.05878961363054168,0.31878023726411087,0.25502440346477917,0.19040025165981123,0.09999999999999998
2016-07-01,0.07700549398075711,0.05878961363054168,0.31878023726411087,0.25502440346477917,0.19040025165981123,0.09999999999999998
2016-07-08,0.07700549398075711,0.05878961363054168,0.31878023726411087,0.25502440346477917,0.19040025165981123,0.09999999999999998
2016-07-15,0.07700549398075711,0.05878961363054168,0.31878023726411087,0.25502440346477917,0.19040025165981123,0.09999999999999998
2016-07-22,0.07700549398075711,0.05878961363054168,0.31878023726411087,0.25502440346477917,0.19040025165981123,0.09999999999999998
2016-07-29,0.08468913881727799,0.0647703783030672,0.3542537733934877,0.2718215923478156,0.22446511713835154,0.0
2016-08-05,0.08468913881727799,0.0647703783030672,0.3542537733934877,0.2718215923478156,0.22446511713835154,0.0
2016-08-12,0.08468913881727799,0.0647703783030672,0.3542537733934877,0.2718215923478156,0.22446511713835154,0.0
2016-08-19,0.08468913881727799,0.0647703783030672,0.3542537733934877,0.2718215923478156,0.22446511713835154,0.0
2016-08-26,0.19984397079584504,0.16482578612760052,0.1985879568112272,0.21411684739057915,0.22262543887474812,0.0
2016-09-02,0.19984397079584504,0.16482578612760052,0.1985879568112272,0.21411684739057915,0.22262543887474812,0.0
2016-09-09,0.19984397079584504,0.16482578612760052,0.1985879568112272,0.21411684739057915,0.22262543887474812,0.0
2016-09-16,0.19984397079584504,0.16482578612760052,0.1985879568112272,0.21411684739057915,0.22262543887474812,0.0
2016-09-23,0.19984397079584504,0.16482578612760052,0.1985879568112272,0.21411684739057915,0.22262543887474812,0.0
2016-09-30,0.08726561056433442,0.06889987541925774,0.3277944290499765,0.274707103596229,0.24133298137020226,0.0
2016-10-07,0.08726561056433442,0.06889987541925774,0.3277944290499765,0.274707103596229,0.24133298137020226,0.0
2016-10-14,0.08726561056433442,0.06889987541925774,0.3277944290499765,0.274707103596229,0.24133298137020226,0.0
2016-10-21,0.08726561056433442,0.06889987541925774,0.3277944290499765,0.274707103596229,0.24133298137020226,0.0
2016-10-28,0.08645855203038047,0.06896330668694754,0.3265677830958463,0.2755949705236436,0.24241538766318205,0.0
2016-11-04,0.08645855203038047,0.06896330668694754,0.3265677830958463,0.2755949705236436,0.24241538766318205,0.0
2016-11-11,0.08645855203038047,0.06896330668694754,0.3265677830958463,0.2755949705236436,0.24241538766318205,0.0
2016-11-18,0.08645855203038047,0.06896330668694754,0.3265677830958463,0.2755949705236436,0.24241538766318205,0.0
2016-11-25,0.11610401018110807,0.09684905686731182,0.23552285368343473,0.22506538830090705,0.22645869096723834,0.09999999999999998
2016-12-02,0.11610401018110807,0.09684905686731182,0.23552285368343473,0.22506538830090705,0.22645869096723834,0.09999999999999998
2016-12-09,0.11610401018110807,0.09684905686731182,0.23552285368343473,0.22506538830090705,0.22645869096723834,0.09999999999999998
2016-12-16,0.11610401018110807,0.09684905686731182,0.23552285368343473,0.22506538830090705,0.22645869096723834,0.09999999999999998
2016-12-23,0.11610401018110807,0.09684905686731182,0.23552285368343473,0.22506538830090705,0.22645869096723834,0.09999999999999998
2016-12-30,0.20960268749312747,0.17787183453101274,0.16222359516820745,0.19926477483273852,0.2510371079749139,0.0
2017-01-06,0.20960268749312747,0.17787183453101274,0.16222359516820745,0.19926477483273852,0.2510371079749139,0.0
2017-01-13,0.20960268749312747,0.17787183453101274,0.16222359516820745,0.19926477483273852,0.2510371079749139,0.0
2017-01-20,0.20960268749312747,0.17787183453101274,0.16222359516820745,0.19926477483273852,0.2510371079749139,0.0
2017-01-27,0.20984071886598524,0.1774741471731659,0.16098883014091003,0.1970211942246563,0.25467510959528256,0.0
2017-02-03,0.20984071886598524,0.1774741471731659,0.16098883014091003,0.1970211942246563,0.25467510959528256,0.0
2017-02-10,0.20984071886598524,0.1774741471731659,0.16098883014091003,0.1970211942246563,0.25467510959528256,0.0
2017-02-17,0.20984071886598524,0.1774741471731659,0.16098883014091003,0.1970211942246563,0.25467510959528256,0.0
2017-02-24,0.20908805445289333,0.17965828203458248,0.16021783790854263,0.1953056533663296,0.25573017223765204,0.0
2017-03-03,0.20908805445289333,0.17965828203458248,0.16021783790854263,0.1953056533663296,0.25573017223765204,0.0
2017-03-10,0.20908805445289333,0.17965828203458248,0.16021783790854263,0.1953056533663296,0.25573017223765204,0.0
2017-03-17,0.20908805445289333,0.17965828203458248,0.16021783790854263,0.1953056533663296,0.25573017223765204,0.0
2017-03-24,0.20908805445289333,0.17965828203458248,0.16021783790854263,0.1953056533663296,0.25573017223765204,0.0
2017-03-31,0.21384268378972585,0.18658564808266936,0.15427999685433955,0.1921008561749743,0.253190815098291,0.0
2017-04-07,0.21384268378972585,0.18658564808266936,0.15427999685433955,0.1921008561749743,0.253190815098291,0.0
2017-04-14,0.21384268378972585,0.18658564808266936,0.15427999685433955,0.1921008561749743,0.253190815098291,0.0
2017-04-21,0.21384268378972585,0.18658564808266936,0.15427999685433955,0.1921008561749743,0.253190815098291,0.0
2017-04-28,0.21587628275183643,0.18599512863675963,0.15369094530857672,0.1921920880933167,0.25224555520951053,0.0
2017-05-05,0.21587628275183643,0.18599512863675963,0.15369094530857672,0.1921920880933167,0.25224555520951053,0.0
2017-05-12,0.21587628275183643,0.18599512863675963,0.15369094530857672,0.1921920880933167,0.25224555520951053,0.0
2017-05-19,0.21587628275183643,0.18599512863675963,0.15369094530857672,0.1921920880933167,0.25224555520951053,0.0
2017-05-26,0.21663049545839486,0.18536923031002164,0.15241150456526065,0.1921625686694602,0.25342620099686264,0.0
2017-06-02,0.21663049545839486,0.18536923031002164,0.15241150456526065,0.1921625686694602,0.25342620099686264,0.0
2017-06-09,0.21663049545839486,0.18536923031002164,0.15241150456526065,0.1921625686694602,0.25342620099686264,0.0
2017-06-16,0.21663049545839486,0.18536923031002164,0.15241150456526065,0.1921625686694602,0.25342620099686264,0.0
2017-06-23,0.21663049545839486,0.18536923031002164,0.15241150456526065,0.1921625686694602,0.25342620099686264,0.0
2017-06-30,0.21794245205010762,0.1859358599627231,0.15180536763721938,0.1913993477410444,0.2529169726089056,0.0
2017-07-07,0.21794245205010762,0.1859358599627231,0.15180536763721938,0.1913993477410444,0.2529169726089056,0.0
2017-07-14,0.21794245205010762,0.1859358599627231,0.15180536763721938,0.1913993477410444,0.2529169726089056,0.0
2017-07-21,0.21794245205010762,0.1859358599627231,0.15180536763721938,0.1913993477410444,0.2529169726089056,0.0
2017-07-28,0.21895085878474083,0.18845368850471494,0.1528021954304371,0.18382580083721498,0.25596745644289226,0.0
2017-08-04,0.21895085878474083,0.18845368850471494,0.1528021954304371,0.18382580083721498,0.25596745644289226,0.0
2017-08-11,0.21895085878474083,0.18845368850471494,0.1528021954304371,0.18382580083721498,0.25596745644289226,0.0
2017-08-18,0.21895085878474083,0.18845368850471494,0.1528021954304371,0.18382580083721498,0.25596745644289226,0.0
2017-08-25,0.15576209859550266,0.16530690579441146,0.17886960977294195,0.16456662088226803,0.235494764954876,0.09999999999999987
2017-09-01,0.15576209859550266,0.16530690579441146,0.17886960977294195,0.16456662088226803,0.235494764954876,0.09999999999999987
2017-09-08,0.15576209859550266,0.16530690579441146,0.17886960977294195,0.16456662088226803,0.235494764954876,0.09999999999999987
2017-09-15,0.15576209859550266,0.16530690579441146,0.17886960977294195,0.16456662088226803,0.235494764954876,0.09999999999999987
2017-09-22,0.15576209859550266,0.16530690579441146,0.17886960977294195,0.16456662088226803,0.235494764954876,0.09999999999999987
2017-09-29,0.11309333560342076,0.18838675664627658,0.2658809332244757,0.17451320283179067,0.25812577169403633,0.0
2017-10-06,0.11309333560342076,0.18838675664627658,0.2658809332244757,0.17451320283179067,0.25812577169403633,0.0
2017-10-13,0.11309333560342076,0.18838675664627658,0.2658809332244757,0.17451320283179067,0.25812577169403633,0.0
2017-10-20,0.11309333560342076,0.18838675664627658,0.2658809332244757,0.17451320283179067,0.25812577169403633,0.0
2017-10-27,0.0986785667656639,0.16779853659482863,0.23749468191190667,0.16005646418516686,0.23597175054243405,0.09999999999999998
2017-11-03,0.0986785667656639,0.16779853659482863,0.23749468191190667,0.16005646418516686,0.23597175054243405,0.09999999999999998
2017-11-10,0.0986785667656639,0.16779853659482863,0.23749468191190667,0.16005646418516686,0.23597175054243405,0.09999999999999998
2017-11-17,0.0986785667656639,0.16779853659482863,0.23749468191190667,0.16005646418516686,0.23597175054243405,0.09999999999999998
2017-11-24,0.0966660807874752,0.16665380200596389,0.23696848163540224,0.16126721536925767,0.23844442020190101,0.09999999999999987
2017-12-01,0.0966660807874752,0.16665380200596389,0.23696848163540224,0.16126721536925767,0.23844442020190101,0.09999999999999987
2017-12-08,0.0966660807874752,0.16665380200596389,0.23696848163540224,0.16126721536925767,0.23844442020190101,0.09999999999999987
2017-12-15,0.0966660807874752,0.16665380200596389,0.23696848163540224,0.16126721536925767,0.23844442020190101,0.09999999999999987
2017-12-22,0.0966660807874752,0.16665380200596389,0.23696848163540224,0.16126721536925767,0.23844442020190101,0.09999999999999987
2017-12-29,0.09410627478436415,0.16464308762154506,0.23772649420828343,0.1604672197731783,0.24305692361262907,0.09999999999999998
2018-01-05,0.09410627478436415,0.16464308762154506,0.23772649420828343,0.1604672197731783,0.24305692361262907,0.09999999999999998
2018-01-12,0.09410627478436415,0.16464308762154506,0.23772649420828343,0.1604672197731783,0.24305692361262907,0.09999999999999998
2018-01-19,0.09410627478436415,0.16464308762154506,0.23772649420828343,0.1604672197731783,0.24305692361262907,0.09999999999999998
2018-01-26,0.09053756764609588,0.1618387022751615,0.24230345510087714,0.15891994174441254,0.24640033323345295,0.09999999999999987
2018-02-02,0.09053756764609588,0.1618387022751615,0.24230345510087714,0.15891994174441254,0.24640033323345295,0.09999999999999987
2018-02-09,0.09053756764609588,0.1618387022751615,0.24230345510087714,0.15891994174441254,0.24640033323345295,0.09999999999999987
2018-02-16,0.09053756764609588,0.1618387022751615,0.24230345510087714,0.15891994174441254,0.24640033323345295,0.09999999999999987
2018-02-23,0.036906874854043946,0.06689724159424064,0.11246578035533819,0.07357275403993657,0.11015734915644067,0.6000000000000001
2018-03-02,0.036906874854043946,0.06689724159424064,0.11246578035533819,0.07357275403993657,0.11015734915644067,0.6000000000000001
2018-03-09,0.036906874854043946,0.06689724159424064,0.11246578035533819,0.07357275403993657,0.11015734915644067,0.6000000000000001
2018-03-16,0.036906874854043946,0.06689724159424064,0.11246578035533819,0.07357275403993657,0.11015734915644067,0.6000000000000001
2018-03-23,0.036906874854043946,0.06689724159424064,0.11246578035533819,0.07357275403993657,0.11015734915644067,0.6000000000000001
2018-03-30,0.0474794785781249,0.0626619922893477,0.09815740703467753,0.08137064496293678,0.11033047713491316,0.5999999999999999
2018-04-06,0.0474794785781249,0.0626619922893477,0.09815740703467753,0.08137064496293678,0.11033047713491316,0.5999999999999999
2018-04-13,0.0474794785781249,0.0626619922893477,0.09815740703467753,0.08137064496293678,0.11033047713491316,0.5999999999999999
2018-04-20,0.0474794785781249,0.0626619922893477,0.09815740703467753,0.08137064496293678,0.11033047713491316,0.5999999999999999
2018-04-27,0.053729431460848756,0.06013077524556237,0.08981162056926799,0.08658934344833691,0.10973882927598395,0.6000000000000001
2018-05-04,0.053729431460848756,0.06013077524556237,0.08981162056926799,0.08658934344833691,0.10973882927598395,0.6000000000000001
2018-05-11,0.053729431460848756,0.06013077524556237,0.08981162056926799,0.08658934344833691,0.10973882927598395,0.6000000000000001
2018-05-18,0.053729431460848756,0.06013077524556237,0.08981162056926799,0.08658934344833691,0.10973882927598395,0.6000000000000001
2018-05-25,0.05742315565761491,0.0581379622332118,0.0858165512107803,0.08959876389880957,0.10902356699958345,0.6
2018-06-01,0.05742315565761491,0.0581379622332118,0.0858165512107803,0.08959876389880957,0.10902356699958345,0.6
2018-06-08,0.05742315565761491,0.0581379622332118,0.0858165512107803,0.08959876389880957,0.10902356699958345,0.6
2018-06-15,0.05742315565761491,0.0581379622332118,0.0858165512107803,0.08959876389880957,0.10902356699958345,0.6
2018-06-22,0.05742315565761491,0.0581379622332118,0.0858165512107803,0.08959876389880957,0.10902356699958345,0.6
2018-06-29,0.12414057902505392,0.1177514325692915,0.16777744385395135,0.1774121913933524,0.21291835315835086,0.19999999999999996
2018-07-06,0.12414057902505392,0.1177514325692915,0.16777744385395135,0.1774121913933524,0.21291835315835086,0.19999999999999996
2018-07-13,0.12414057902505392,0.1177514325692915,0.16777744385395135,0.1774121913933524,0.21291835315835086,0.19999999999999996
2018-07-20,0.12414057902505392,0.1177514325692915,0.16777744385395135,0.1774121913933524,0.21291835315835086,0.19999999999999996
2018-07-27,0.12884691180499094,0.11957105640618433,0.16283246379187455,0.17827713990266028,0.21047242809428993,0.19999999999999996
2018-08-03,0.12884691180499094,0.11957105640618433,0.16283246379187455,0.17827713990266028,0.21047242809428993,0.19999999999999996
2018-08-10,0.12884691180499094,0.11957105640618433,0.16283246379187455,0.17827713990266028,0.21047242809428993,0.19999999999999996
2018-08-17,0.12884691180499094,0.11957105640618433,0.16283246379187455,0.17827713990266028,0.21047242809428993,0.19999999999999996
2018-08-24,0.12884691180499094,0.11957105640618433,0.16283246379187455,0.17827713990266028,0.21047242809428993,0.19999999999999996
2018-08-31,0.15382613224794858,0.1539691207464549,0.1654589328699601,0.19724676460204593,0.24949904953359067,0.07999999999999985
2018-09-07,0.15382613224794858,0.1539691207464549,0.1654589328699601,0.19724676460204593,0.24949904953359067,0.07999999999999985
2018-09-14,0.15382613224794858,0.1539691207464549,0.1654589328699601,0.19724676460204593,0.24949904953359067,0.07999999999999985
2018-09-21,0.15382613224794858,0.1539691207464549,0.1654589328699601,0.19724676460204593,0.24949904953359067,0.07999999999999985
2018-09-28,0.13153217809522483,0.13236059699922215,0.1414572432309332,0.17335946486516512,0.22129051680945483,0.19999999999999996
2018-10-05,0.13153217809522483,0.13236059699922215,0.1414572432309332,0.17335946486516512,0.22129051680945483,0.19999999999999996
2018-10-12,0.13153217809522483,0.13236059699922215,0.1414572432309332,0.17335946486516512,0.22129051680945483,0.19999999999999996
2018-10-19,0.13153217809522483,0.13236059699922215,0.1414572432309332,0.17335946486516512,0.22129051680945483,0.19999999999999996
2018-10-26,0.06315457721922309,0.062488444142329284,0.07127891161207879,0.08989803882221248,0.1131800282041564,0.6
2018-11-02,0.06315457721922309,0.062488444142329284,0.07127891161207879,0.08989803882221248,0.1131800282041564,0.6
2018-11-09,0.06315457721922309,0.062488444142329284,0.07127891161207879,0.08989803882221248,0.1131800282041564,0.6
2018-11-16,0.06315457721922309,0.062488444142329284,0.07127891161207879,0.08989803882221248,0.1131800282041564,0.6
2018-11-23,0.06315457721922309,0.062488444142329284,0.07127891161207879,0.08989803882221248,0.1131800282041564,0.6
2018-11-30,0.04648907219840997,0.04598224287410894,0.08961666302612771,0.1027001176261868,0.11521190427516659,0.6
2018-12-07,0.04648907219840997,0.04598224287410894,0.08961666302612771,0.1027001176261868,0.11521190427516659,0.6
2018-12-14,0.04648907219840997,0.04598224287410894,0.08961666302612771,0.1027001176261868,0.11521190427516659,0.6
2018-12-21,0.04648907219840997,0.04598224287410894,0.08961666302612771,0.1027001176261868,0.11521190427516659,0.6
2018-12-28,0.03725046911214914,0.03693770370235424,0.10104660602152969,0.11491626408461936,0.10984895707934764,0.6
2019-01-04,0.03725046911214914,0.03693770370235424,0.10104660602152969,0.11491626408461936,0.10984895707934764,0.6
2019-01-11,0.03725046911214914,0.03693770370235424,0.10104660602152969,0.11491626408461936,0.10984895707934764,0.6
2019-01-18,0.03725046911214914,0.03693770370235424,0.10104660602152969,0.11491626408461936,0.10984895707934764,0.6
2019-01-25,0.03195639973733083,0.03194998541669602,0.10671359661746585,0.12263502788912461,0.10674499033938273,0.5999999999999999
2019-02-01,0.03195639973733083,0.03194998541669602,0.10671359661746585,0.12263502788912461,0.10674499033938273,0.5999999999999999
2019-02-08,0.03195639973733083,0.03194998541669602,0.10671359661746585,0.12263502788912461,0.10674499033938273,0.5999999999999999
2019-02-15,0.03195639973733083,0.03194998541669602,0.10671359661746585,0.12263502788912461,0.10674499033938273,0.5999999999999999
2019-02-22,0.06172024310703426,0.06251004021112237,0.21243698675134698,0.26723705289325744,0.196095677037239,0.19999999999999996
2019-03-01,0.06172024310703426,0.06251004021112237,0.21243698675134698,0.26723705289325744,0.196095677037239,0.19999999999999996
2019-03-08,0.06172024310703426,0.06251004021112237,0.21243698675134698,0.26723705289325744,0.196095677037239,0.19999999999999996
