,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4b_top3_strict_sector_sleeve,cash::BIL
2012-09-07,0.1237048332886941,0.10119777243721262,0.13226496073060282,0.03663732034759489,0.27797225833001826,0.09025381789962304,0.23796903696625432,0.0
2012-09-14,0.1237048332886941,0.10119777243721262,0.13226496073060282,0.03663732034759489,0.27797225833001826,0.09025381789962304,0.23796903696625432,0.0
2012-09-21,0.1237048332886941,0.10119777243721262,0.13226496073060282,0.03663732034759489,0.27797225833001826,0.09025381789962304,0.23796903696625432,0.0
2012-09-28,0.11833367280406766,0.10076482475309541,0.12779741544943873,0.03575065104529758,0.27434416787503463,0.09361081622475331,0.24939845184831272,0.0
2012-10-05,0.11833367280406766,0.10076482475309541,0.12779741544943873,0.03575065104529758,0.27434416787503463,0.09361081622475331,0.24939845184831272,0.0
2012-10-12,0.11833367280406766,0.10076482475309541,0.12779741544943873,0.03575065104529758,0.27434416787503463,0.09361081622475331,0.24939845184831272,0.0
2012-10-19,0.11833367280406766,0.10076482475309541,0.12779741544943873,0.03575065104529758,0.27434416787503463,0.09361081622475331,0.24939845184831272,0.0
2012-10-26,0.07623549730775592,0.10492497464776637,0.12265169991663658,0.05653850452217169,0.29032900534894507,0.09935039566430882,0.2499699225924156,0.0
2012-11-02,0.07623549730775592,0.10492497464776637,0.12265169991663658,0.05653850452217169,0.29032900534894507,0.09935039566430882,0.2499699225924156,0.0
2012-11-09,0.07623549730775592,0.10492497464776637,0.12265169991663658,0.05653850452217169,0.29032900534894507,0.09935039566430882,0.2499699225924156,0.0
2012-11-16,0.07623549730775592,0.10492497464776637,0.12265169991663658,0.05653850452217169,0.29032900534894507,0.09935039566430882,0.2499699225924156,0.0
2012-11-23,0.07623549730775592,0.10492497464776637,0.12265169991663658,0.05653850452217169,0.29032900534894507,0.09935039566430882,0.2499699225924156,0.0
2012-11-30,0.07526631365522421,0.10719149194037653,0.12046055165510074,0.05742397889799267,0.2886783933604077,0.10098077436127735,0.24999849612962077,0.0
2012-12-07,0.07526631365522421,0.10719149194037653,0.12046055165510074,0.05742397889799267,0.2886783933604077,0.10098077436127735,0.24999849612962077,0.0
2012-12-14,0.07526631365522421,0.10719149194037653,0.12046055165510074,0.05742397889799267,0.2886783933604077,0.10098077436127735,0.24999849612962077,0.0
2012-12-21,0.07526631365522421,0.10719149194037653,0.12046055165510074,0.05742397889799267,0.2886783933604077,0.10098077436127735,0.24999849612962077,0.0
2012-12-28,0.07397488991451656,0.10838126644776593,0.11805751259762458,0.05700426936970693,0.2914738890087177,0.10110824785518732,0.24999992480648103,0.0
2013-01-04,0.07397488991451656,0.10838126644776593,0.11805751259762458,0.05700426936970693,0.2914738890087177,0.10110824785518732,0.24999992480648103,0.0
2013-01-11,0.07397488991451656,0.10838126644776593,0.11805751259762458,0.05700426936970693,0.2914738890087177,0.10110824785518732,0.24999992480648103,0.0
2013-01-18,0.07397488991451656,0.10838126644776593,0.11805751259762458,0.05700426936970693,0.2914738890087177,0.10110824785518732,0.24999992480648103,0.0
2013-01-25,0.07168139569580076,0.10825092381605878,0.11583033498220541,0.05782655361511215,0.294349198964264,0.10206159668623488,0.24999999624032404,0.0
2013-02-01,0.07168139569580076,0.10825092381605878,0.11583033498220541,0.05782655361511215,0.294349198964264,0.10206159668623488,0.24999999624032404,0.0
2013-02-08,0.07168139569580076,0.10825092381605878,0.11583033498220541,0.05782655361511215,0.294349198964264,0.10206159668623488,0.24999999624032404,0.0
2013-02-15,0.07168139569580076,0.10825092381605878,0.11583033498220541,0.05782655361511215,0.294349198964264,0.10206159668623488,0.24999999624032404,0.0
2013-02-22,0.07164503089092106,0.1105211417571814,0.11865007497957356,0.057122483101230866,0.28865727280111586,0.1034039966579611,0.2499999998120162,0.0
2013-03-01,0.07164503089092106,0.1105211417571814,0.11865007497957356,0.057122483101230866,0.28865727280111586,0.1034039966579611,0.2499999998120162,0.0
2013-03-08,0.07164503089092106,0.1105211417571814,0.11865007497957356,0.057122483101230866,0.28865727280111586,0.1034039966579611,0.2499999998120162,0.0
2013-03-15,0.07164503089092106,0.1105211417571814,0.11865007497957356,0.057122483101230866,0.28865727280111586,0.1034039966579611,0.2499999998120162,0.0
2013-03-22,0.07164503089092106,0.1105211417571814,0.11865007497957356,0.057122483101230866,0.28865727280111586,0.1034039966579611,0.2499999998120162,0.0
2013-03-29,0.06825471437471296,0.16943002903069226,0.10929880348219795,0.033502651243759264,0.2734580608222042,0.09605574105583248,0.2499999999906008,0.0
2013-04-05,0.06825471437471296,0.16943002903069226,0.10929880348219795,0.033502651243759264,0.2734580608222042,0.09605574105583248,0.2499999999906008,0.0
2013-04-12,0.06825471437471296,0.16943002903069226,0.10929880348219795,0.033502651243759264,0.2734580608222042,0.09605574105583248,0.2499999999906008,0.0
2013-04-19,0.06825471437471296,0.16943002903069226,0.10929880348219795,0.033502651243759264,0.2734580608222042,0.09605574105583248,0.2499999999906008,0.0
2013-04-26,0.09356203328898281,0.1967093136861254,0.10751136637149439,0.06561961472952743,0.1996486207350701,0.0869490511930296,0.24999999999577038,0.0
2013-05-03,0.09356203328898281,0.1967093136861254,0.10751136637149439,0.06561961472952743,0.1996486207350701,0.0869490511930296,0.24999999999577038,0.0
2013-05-10,0.09356203328898281,0.1967093136861254,0.10751136637149439,0.06561961472952743,0.1996486207350701,0.0869490511930296,0.24999999999577038,0.0
2013-05-17,0.09356203328898281,0.1967093136861254,0.10751136637149439,0.06561961472952743,0.1996486207350701,0.0869490511930296,0.24999999999577038,0.0
2013-05-24,0.09356203328898281,0.1967093136861254,0.10751136637149439,0.06561961472952743,0.1996486207350701,0.0869490511930296,0.24999999999577038,0.0
2013-05-31,0.10377683061033144,0.21451635514923906,0.10417457436461203,0.07911500519327042,0.1683404019932629,0.08007683269118752,0.2499999999980967,0.0
2013-06-07,0.10377683061033144,0.21451635514923906,0.10417457436461203,0.07911500519327042,0.1683404019932629,0.08007683269118752,0.2499999999980967,0.0
2013-06-14,0.10377683061033144,0.21451635514923906,0.10417457436461203,0.07911500519327042,0.1683404019932629,0.08007683269118752,0.2499999999980967,0.0
2013-06-21,0.10377683061033144,0.21451635514923906,0.10417457436461203,0.07911500519327042,0.1683404019932629,0.08007683269118752,0.2499999999980967,0.0
2013-06-28,0.08751140789698075,0.15314202352500236,0.13880859878128782,0.09172303794825631,0.22747516835313708,0.11563353691063973,0.10322033747429389,0.082485889110402
2013-07-05,0.08751140789698075,0.15314202352500236,0.13880859878128782,0.09172303794825631,0.22747516835313708,0.11563353691063973,0.10322033747429389,0.082485889110402
2013-07-12,0.08751140789698075,0.15314202352500236,0.13880859878128782,0.09172303794825631,0.22747516835313708,0.11563353691063973,0.10322033747429389,0.082485889110402
2013-07-19,0.08751140789698075,0.15314202352500236,0.13880859878128782,0.09172303794825631,0.22747516835313708,0.11563353691063973,0.10322033747429389,0.082485889110402
2013-07-26,0.13274443071120956,0.15544440831569117,0.13301047305718014,0.09957983939309302,0.1849988223622382,0.10609702616097341,0.18812499999961457,0.0
2013-08-02,0.13274443071120956,0.15544440831569117,0.13301047305718014,0.09957983939309302,0.1849988223622382,0.10609702616097341,0.18812499999961457,0.0
2013-08-09,0.13274443071120956,0.15544440831569117,0.13301047305718014,0.09957983939309302,0.1849988223622382,0.10609702616097341,0.18812499999961457,0.0
2013-08-16,0.13274443071120956,0.15544440831569117,0.13301047305718014,0.09957983939309302,0.1849988223622382,0.10609702616097341,0.18812499999961457,0.0
2013-08-23,0.13274443071120956,0.15544440831569117,0.13301047305718014,0.09957983939309302,0.1849988223622382,0.10609702616097341,0.18812499999961457,0.0
2013-08-30,0.13458928206202309,0.1282799050910921,0.16456468091809562,0.07821299447665166,0.20638875998710268,0.12946721440507133,0.07782701803507754,0.0806701450248859
2013-09-06,0.13458928206202309,0.1282799050910921,0.16456468091809562,0.07821299447665166,0.20638875998710268,0.12946721440507133,0.07782701803507754,0.0806701450248859
2013-09-13,0.13458928206202309,0.1282799050910921,0.16456468091809562,0.07821299447665166,0.20638875998710268,0.12946721440507133,0.07782701803507754,0.0806701450248859
2013-09-20,0.13458928206202309,0.1282799050910921,0.16456468091809562,0.07821299447665166,0.20638875998710268,0.12946721440507133,0.07782701803507754,0.0806701450248859
2013-09-27,0.14004968945836083,0.12108455616971316,0.18281992512751072,0.07225601367090745,0.22369116374816886,0.14373348558603552,0.03499551001816652,0.08136965622113701
2013-10-04,0.14004968945836083,0.12108455616971316,0.18281992512751072,0.07225601367090745,0.22369116374816886,0.14373348558603552,0.03499551001816652,0.08136965622113701
2013-10-11,0.14004968945836083,0.12108455616971316,0.18281992512751072,0.07225601367090745,0.22369116374816886,0.14373348558603552,0.03499551001816652,0.08136965622113701
2013-10-18,0.14004968945836083,0.12108455616971316,0.18281992512751072,0.07225601367090745,0.22369116374816886,0.14373348558603552,0.03499551001816652,0.08136965622113701
2013-10-25,0.15941967737949392,0.13752853150234992,0.15359713221995808,0.09180231785853367,0.1838533253784393,0.11915612503626019,0.1546428906249649,0.0
2013-11-01,0.15941967737949392,0.13752853150234992,0.15359713221995808,0.09180231785853367,0.1838533253784393,0.11915612503626019,0.1546428906249649,0.0
2013-11-08,0.15941967737949392,0.13752853150234992,0.15359713221995808,0.09180231785853367,0.1838533253784393,0.11915612503626019,0.1546428906249649,0.0
2013-11-15,0.15941967737949392,0.13752853150234992,0.15359713221995808,0.09180231785853367,0.1838533253784393,0.11915612503626019,0.1546428906249649,0.0
2013-11-22,0.15941967737949392,0.13752853150234992,0.15359713221995808,0.09180231785853367,0.1838533253784393,0.11915612503626019,0.1546428906249649,0.0
2013-11-29,0.16320301480094196,0.1401319469148663,0.13244663069534804,0.09787602541451261,0.1570255989990308,0.10222748239406614,0.20708930078123422,0.0
2013-12-06,0.16320301480094196,0.1401319469148663,0.13244663069534804,0.09787602541451261,0.1570255989990308,0.10222748239406614,0.20708930078123422,0.0
2013-12-13,0.16320301480094196,0.1401319469148663,0.13244663069534804,0.09787602541451261,0.1570255989990308,0.10222748239406614,0.20708930078123422,0.0
2013-12-20,0.16320301480094196,0.1401319469148663,0.13244663069534804,0.09787602541451261,0.1570255989990308,0.10222748239406614,0.20708930078123422,0.0
2013-12-27,0.16643598246777022,0.1406436869237616,0.12223776668989665,0.10058937913011565,0.1470452794928771,0.09235771994402339,0.2306901853515554,0.0
2014-01-03,0.16643598246777022,0.1406436869237616,0.12223776668989665,0.10058937913011565,0.1470452794928771,0.09235771994402339,0.2306901853515554,0.0
2014-01-10,0.16643598246777022,0.1406436869237616,0.12223776668989665,0.10058937913011565,0.1470452794928771,0.09235771994402339,0.2306901853515554,0.0
2014-01-17,0.16643598246777022,0.1406436869237616,0.12223776668989665,0.10058937913011565,0.1470452794928771,0.09235771994402339,0.2306901853515554,0.0
2014-01-24,0.16643598246777022,0.1406436869237616,0.12223776668989665,0.10058937913011565,0.1470452794928771,0.09235771994402339,0.2306901853515554,0.0
2014-01-31,0.16672591139543042,0.14170579026611535,0.15291150309287838,0.13461486209077073,0.18564731612803975,0.1145840336185655,0.10381058340819992,0.0
2014-02-07,0.16672591139543042,0.14170579026611535,0.15291150309287838,0.13461486209077073,0.18564731612803975,0.1145840336185655,0.10381058340819992,0.0
2014-02-14,0.16672591139543042,0.14170579026611535,0.15291150309287838,0.13461486209077073,0.18564731612803975,0.1145840336185655,0.10381058340819992,0.0
2014-02-21,0.16672591139543042,0.14170579026611535,0.15291150309287838,0.13461486209077073,0.18564731612803975,0.1145840336185655,0.10381058340819992,0.0
2014-02-28,0.1673783942906275,0.1427096750030154,0.13056717116397204,0.11741846135203525,0.1605818079859182,0.09712972767074163,0.18421476253369,0.0
2014-03-07,0.1673783942906275,0.1427096750030154,0.13056717116397204,0.11741846135203525,0.1605818079859182,0.09712972767074163,0.18421476253369,0.0
2014-03-14,0.1673783942906275,0.1427096750030154,0.13056717116397204,0.11741846135203525,0.1605818079859182,0.09712972767074163,0.18421476253369,0.0
2014-03-21,0.1673783942906275,0.1427096750030154,0.13056717116397204,0.11741846135203525,0.1605818079859182,0.09712972767074163,0.18421476253369,0.0
2014-03-28,0.1666063740170945,0.1443661632262493,0.1203512841676266,0.10972759779567395,0.14793056436994584,0.09062137328324937,0.2203966431401605,0.0
2014-04-04,0.1666063740170945,0.1443661632262493,0.1203512841676266,0.10972759779567395,0.14793056436994584,0.09062137328324937,0.2203966431401605,0.0
2014-04-11,0.1666063740170945,0.1443661632262493,0.1203512841676266,0.10972759779567395,0.14793056436994584,0.09062137328324937,0.2203966431401605,0.0
2014-04-18,0.1666063740170945,0.1443661632262493,0.1203512841676266,0.10972759779567395,0.14793056436994584,0.09062137328324937,0.2203966431401605,0.0
2014-04-25,0.15003995563053768,0.13588259121812404,0.13742843316506115,0.15476948002135102,0.21900129369015106,0.13610852280123015,0.05433206819675729,0.01243765527678764
2014-05-02,0.15003995563053768,0.13588259121812404,0.13742843316506115,0.15476948002135102,0.21900129369015106,0.13610852280123015,0.05433206819675729,0.01243765527678764
2014-05-09,0.15003995563053768,0.13588259121812404,0.13742843316506115,0.15476948002135102,0.21900129369015106,0.13610852280123015,0.05433206819675729,0.01243765527678764
2014-05-16,0.15003995563053768,0.13588259121812404,0.13742843316506115,0.15476948002135102,0.21900129369015106,0.13610852280123015,0.05433206819675729,0.01243765527678764
2014-05-23,0.15003995563053768,0.13588259121812404,0.13742843316506115,0.15476948002135102,0.21900129369015106,0.13610852280123015,0.05433206819675729,0.01243765527678764
2014-05-30,0.02697648018336453,0.2151709202151322,0.05769351661234773,0.23788364087782776,0.14773857581056776,0.0742860491757924,0.24025081712496768,0.0
2014-06-06,0.02697648018336453,0.2151709202151322,0.05769351661234773,0.23788364087782776,0.14773857581056776,0.0742860491757924,0.24025081712496768,0.0
2014-06-13,0.02697648018336453,0.2151709202151322,0.05769351661234773,0.23788364087782776,0.14773857581056776,0.0742860491757924,0.24025081712496768,0.0
2014-06-20,0.02697648018336453,0.2151709202151322,0.05769351661234773,0.23788364087782776,0.14773857581056776,0.0742860491757924,0.24025081712496768,0.0
2014-06-27,0.15825794726539205,0.13567520779230283,0.12071541632754405,0.05637675769467743,0.16948471086889136,0.10997741919494385,0.24951254085624838,0.0
2014-07-04,0.15825794726539205,0.13567520779230283,0.12071541632754405,0.05637675769467743,0.16948471086889136,0.10997741919494385,0.24951254085624838,0.0
2014-07-11,0.15825794726539205,0.13567520779230283,0.12071541632754405,0.05637675769467743,0.16948471086889136,0.10997741919494385,0.24951254085624838,0.0
2014-07-18,0.15825794726539205,0.13567520779230283,0.12071541632754405,0.05637675769467743,0.16948471086889136,0.10997741919494385,0.24951254085624838,0.0
2014-07-25,0.1140104571307559,0.15429369326529824,0.12195627088572954,0.054246408372510456,0.14248897029524804,0.1630285730076454,0.2499756270428124,1.1102230246251565e-16
2014-08-01,0.1140104571307559,0.15429369326529824,0.12195627088572954,0.054246408372510456,0.14248897029524804,0.1630285730076454,0.2499756270428124,1.1102230246251565e-16
2014-08-08,0.1140104571307559,0.15429369326529824,0.12195627088572954,0.054246408372510456,0.14248897029524804,0.1630285730076454,0.2499756270428124,1.1102230246251565e-16
2014-08-15,0.1140104571307559,0.15429369326529824,0.12195627088572954,0.054246408372510456,0.14248897029524804,0.1630285730076454,0.2499756270428124,1.1102230246251565e-16
2014-08-22,0.1140104571307559,0.15429369326529824,0.12195627088572954,0.054246408372510456,0.14248897029524804,0.1630285730076454,0.2499756270428124,1.1102230246251565e-16
2014-08-29,0.14984619787713352,0.1319042470457025,0.12347730714132096,0.04798093474197044,0.17526061522638411,0.12153191661534794,0.24999878135214063,0.0
2014-09-05,0.14984619787713352,0.1319042470457025,0.12347730714132096,0.04798093474197044,0.17526061522638411,0.12153191661534794,0.24999878135214063,0.0
2014-09-12,0.14984619787713352,0.1319042470457025,0.12347730714132096,0.04798093474197044,0.17526061522638411,0.12153191661534794,0.24999878135214063,0.0
2014-09-19,0.14984619787713352,0.1319042470457025,0.12347730714132096,0.04798093474197044,0.17526061522638411,0.12153191661534794,0.24999878135214063,0.0
2014-09-26,0.16304641871420053,0.11553123148436696,0.1677462422995234,0.058537347399847214,0.24836755771240704,0.13427175078119166,0.11249945160846327,0.0
2014-10-03,0.16304641871420053,0.11553123148436696,0.1677462422995234,0.058537347399847214,0.24836755771240704,0.13427175078119166,0.11249945160846327,0.0
2014-10-10,0.16304641871420053,0.11553123148436696,0.1677462422995234,0.058537347399847214,0.24836755771240704,0.13427175078119166,0.11249945160846327,0.0
2014-10-17,0.16304641871420053,0.11553123148436696,0.1677462422995234,0.058537347399847214,0.24836755771240704,0.13427175078119166,0.11249945160846327,0.0
2014-10-24,0.16304641871420053,0.11553123148436696,0.1677462422995234,0.058537347399847214,0.24836755771240704,0.13427175078119166,0.11249945160846327,0.0
2014-10-31,0.16522827682167723,0.11386857589946711,0.1560773074664128,0.14104114978692742,0.2767184005939487,0.11894142652945097,0.028124862902115817,0.0
2014-11-07,0.16522827682167723,0.11386857589946711,0.1560773074664128,0.14104114978692742,0.2767184005939487,0.11894142652945097,0.028124862902115817,0.0
2014-11-14,0.16522827682167723,0.11386857589946711,0.1560773074664128,0.14104114978692742,0.2767184005939487,0.11894142652945097,0.028124862902115817,0.0
2014-11-21,0.16522827682167723,0.11386857589946711,0.1560773074664128,0.14104114978692742,0.2767184005939487,0.11894142652945097,0.028124862902115817,0.0
2014-11-28,0.14832446223611218,0.11819273451549644,0.13318320349675122,0.14430017501352713,0.22244849113669296,0.08339474529546798,0.15015618830595212,0.0
2014-12-05,0.14832446223611218,0.11819273451549644,0.13318320349675122,0.14430017501352713,0.22244849113669296,0.08339474529546798,0.15015618830595212,0.0
2014-12-12,0.14832446223611218,0.11819273451549644,0.13318320349675122,0.14430017501352713,0.22244849113669296,0.08339474529546798,0.15015618830595212,0.0
2014-12-19,0.14832446223611218,0.11819273451549644,0.13318320349675122,0.14430017501352713,0.22244849113669296,0.08339474529546798,0.15015618830595212,0.0
2014-12-26,0.10866349533607804,0.08807786411982664,0.13800007152723526,0.13101322556083683,0.29440339382249187,0.09568174229169091,0.06202005098419491,0.08214015635764549
2015-01-02,0.10866349533607804,0.08807786411982664,0.13800007152723526,0.13101322556083683,0.29440339382249187,0.09568174229169091,0.06202005098419491,0.08214015635764549
2015-01-09,0.10866349533607804,0.08807786411982664,0.13800007152723526,0.13101322556083683,0.29440339382249187,0.09568174229169091,0.06202005098419491,0.08214015635764549
2015-01-16,0.10866349533607804,0.08807786411982664,0.13800007152723526,0.13101322556083683,0.29440339382249187,0.09568174229169091,0.06202005098419491,0.08214015635764549
2015-01-23,0.10866349533607804,0.08807786411982664,0.13800007152723526,0.13101322556083683,0.29440339382249187,0.09568174229169091,0.06202005098419491,0.08214015635764549
2015-01-30,0.12698180134555961,0.11743751123559253,0.16269802704697095,0.16974153206401804,0.2522273998120236,0.15402115731141566,0.016892571184419614,0.0
2015-02-06,0.12698180134555961,0.11743751123559253,0.16269802704697095,0.16974153206401804,0.2522273998120236,0.15402115731141566,0.016892571184419614,0.0
2015-02-13,0.12698180134555961,0.11743751123559253,0.16269802704697095,0.16974153206401804,0.2522273998120236,0.15402115731141566,0.016892571184419614,0.0
2015-02-20,0.12698180134555961,0.11743751123559253,0.16269802704697095,0.16974153206401804,0.2522273998120236,0.15402115731141566,0.016892571184419614,0.0
2015-02-27,0.025729090067277985,0.1998190844697312,0.08284032148440455,0.36645444756319323,0.22987678214884466,0.09443564570732729,0.0008446285592209814,0.0
2015-03-06,0.025729090067277985,0.1998190844697312,0.08284032148440455,0.36645444756319323,0.22987678214884466,0.09443564570732729,0.0008446285592209814,0.0
2015-03-13,0.025729090067277985,0.1998190844697312,0.08284032148440455,0.36645444756319323,0.22987678214884466,0.09443564570732729,0.0008446285592209814,0.0
2015-03-20,0.025729090067277985,0.1998190844697312,0.08284032148440455,0.36645444756319323,0.22987678214884466,0.09443564570732729,0.0008446285592209814,0.0
2015-03-27,0.08769109503321608,0.15751801299763354,0.1015267392845711,0.2420912984990793,0.1970529762698131,0.07623979506403741,0.13788008285164943,0.0
2015-04-03,0.08769109503321608,0.15751801299763354,0.1015267392845711,0.2420912984990793,0.1970529762698131,0.07623979506403741,0.13788008285164943,0.0
2015-04-10,0.08769109503321608,0.15751801299763354,0.1015267392845711,0.2420912984990793,0.1970529762698131,0.07623979506403741,0.13788008285164943,0.0
2015-04-17,0.08769109503321608,0.15751801299763354,0.1015267392845711,0.2420912984990793,0.1970529762698131,0.07623979506403741,0.13788008285164943,0.0
2015-04-24,0.10980707687027914,0.1244974384372949,0.13449547883471796,0.22559972139321022,0.26388945043512935,0.10264772751813742,0.034290303652528435,0.004772802858702518
2015-05-01,0.10980707687027914,0.1244974384372949,0.13449547883471796,0.22559972139321022,0.26388945043512935,0.10264772751813742,0.034290303652528435,0.004772802858702518
2015-05-08,0.10980707687027914,0.1244974384372949,0.13449547883471796,0.22559972139321022,0.26388945043512935,0.10264772751813742,0.034290303652528435,0.004772802858702518
2015-05-15,0.10980707687027914,0.1244974384372949,0.13449547883471796,0.22559972139321022,0.26388945043512935,0.10264772751813742,0.034290303652528435,0.004772802858702518
2015-05-22,0.10980707687027914,0.1244974384372949,0.13449547883471796,0.22559972139321022,0.26388945043512935,0.10264772751813742,0.034290303652528435,0.004772802858702518
2015-05-29,0.12117084982856531,0.12850661575222683,0.12277352850727122,0.1814630358336973,0.2083177268835445,0.08476360597420793,0.15300463722048688,0.0
2015-06-05,0.12117084982856531,0.12850661575222683,0.12277352850727122,0.1814630358336973,0.2083177268835445,0.08476360597420793,0.15300463722048688,0.0
2015-06-12,0.12117084982856531,0.12850661575222683,0.12277352850727122,0.1814630358336973,0.2083177268835445,0.08476360597420793,0.15300463722048688,0.0
2015-06-19,0.12117084982856531,0.12850661575222683,0.12277352850727122,0.1814630358336973,0.2083177268835445,0.08476360597420793,0.15300463722048688,0.0
2015-06-26,0.10076711703324281,0.10549324992009859,0.14466055260030639,0.15190593312524633,0.24309349579815603,0.10692523529247391,0.06306215938602751,0.08409225684444832
2015-07-03,0.10076711703324281,0.10549324992009859,0.14466055260030639,0.15190593312524633,0.24309349579815603,0.10692523529247391,0.06306215938602751,0.08409225684444832
2015-07-10,0.10076711703324281,0.10549324992009859,0.14466055260030639,0.15190593312524633,0.24309349579815603,0.10692523529247391,0.06306215938602751,0.08409225684444832
2015-07-17,0.10076711703324281,0.10549324992009859,0.14466055260030639,0.15190593312524633,0.24309349579815603,0.10692523529247391,0.06306215938602751,0.08409225684444832
2015-07-24,0.10076711703324281,0.10549324992009859,0.14466055260030639,0.15190593312524633,0.24309349579815603,0.10692523529247391,0.06306215938602751,0.08409225684444832
2015-07-31,0.09787214511323124,0.09607376124159958,0.15571152484385997,0.14239712225393786,0.26569193158176835,0.12197053299318375,0.028128165911753298,0.092154816060666
2015-08-07,0.09787214511323124,0.09607376124159958,0.15571152484385997,0.14239712225393786,0.26569193158176835,0.12197053299318375,0.028128165911753298,0.092154816060666
2015-08-14,0.09787214511323124,0.09607376124159958,0.15571152484385997,0.14239712225393786,0.26569193158176835,0.12197053299318375,0.028128165911753298,0.092154816060666
2015-08-21,0.09787214511323124,0.09607376124159958,0.15571152484385997,0.14239712225393786,0.26569193158176835,0.12197053299318375,0.028128165911753298,0.092154816060666
2015-08-28,0.05517782409099419,0.03803799933263997,0.07577203824242658,0.044776718378619615,0.1216158025254338,0.059042598403199156,0.005577019026686746,0.6
2015-09-04,0.05517782409099419,0.03803799933263997,0.07577203824242658,0.044776718378619615,0.1216158025254338,0.059042598403199156,0.005577019026686746,0.6
2015-09-11,0.05517782409099419,0.03803799933263997,0.07577203824242658,0.044776718378619615,0.1216158025254338,0.059042598403199156,0.005577019026686746,0.6
2015-09-18,0.05517782409099419,0.03803799933263997,0.07577203824242658,0.044776718378619615,0.1216158025254338,0.059042598403199156,0.005577019026686746,0.6
2015-09-25,0.06068575815222499,0.036460287982944664,0.07918203956332022,0.037572456018733456,0.12113645403833528,0.06245334568243238,0.0025096585620090353,0.6
2015-10-02,0.06068575815222499,0.036460287982944664,0.07918203956332022,0.037572456018733456,0.12113645403833528,0.06245334568243238,0.0025096585620090353,0.6
2015-10-09,0.06068575815222499,0.036460287982944664,0.07918203956332022,0.037572456018733456,0.12113645403833528,0.06245334568243238,0.0025096585620090353,0.6
2015-10-16,0.06068575815222499,0.036460287982944664,0.07918203956332022,0.037572456018733456,0.12113645403833528,0.06245334568243238,0.0025096585620090353,0.6
2015-10-23,0.06068575815222499,0.036460287982944664,0.07918203956332022,0.037572456018733456,0.12113645403833528,0.06245334568243238,0.0025096585620090353,0.6
2015-10-30,0.14980452259411037,0.0855885865896405,0.18928995236505528,0.08032699349632473,0.25690232417513853,0.14057374606862824,0.0025552629776651884,0.09495861173343723
2015-11-06,0.14980452259411037,0.0855885865896405,0.18928995236505528,0.08032699349632473,0.25690232417513853,0.14057374606862824,0.0025552629776651884,0.09495861173343723
2015-11-13,0.14980452259411037,0.0855885865896405,0.18928995236505528,0.08032699349632473,0.25690232417513853,0.14057374606862824,0.0025552629776651884,0.09495861173343723
2015-11-20,0.14980452259411037,0.0855885865896405,0.18928995236505528,0.08032699349632473,0.25690232417513853,0.14057374606862824,0.0025552629776651884,0.09495861173343723
2015-11-27,0.15734754931076458,0.08855462174027483,0.19837790061367266,0.07804697996147808,0.2533309104054887,0.13749103601260323,0.0011616450639926636,0.08568935689172519
2015-12-04,0.15734754931076458,0.08855462174027483,0.19837790061367266,0.07804697996147808,0.2533309104054887,0.13749103601260323,0.0011616450639926636,0.08568935689172519
2015-12-11,0.15734754931076458,0.08855462174027483,0.19837790061367266,0.07804697996147808,0.2533309104054887,0.13749103601260323,0.0011616450639926636,0.08568935689172519
2015-12-18,0.15734754931076458,0.08855462174027483,0.19837790061367266,0.07804697996147808,0.2533309104054887,0.13749103601260323,0.0011616450639926636,0.08568935689172519
2015-12-25,0.05596900782540925,0.03687990070346122,0.08228986607796496,0.04399904857419133,0.12209430638753341,0.058539177794976784,0.0002286926364630733,0.5999999999999999
2016-01-01,0.05596900782540925,0.03687990070346122,0.08228986607796496,0.04399904857419133,0.12209430638753341,0.058539177794976784,0.0002286926364630733,0.5999999999999999
2016-01-08,0.05596900782540925,0.03687990070346122,0.08228986607796496,0.04399904857419133,0.12209430638753341,0.058539177794976784,0.0002286926364630733,0.5999999999999999
2016-01-15,0.05596900782540925,0.03687990070346122,0.08228986607796496,0.04399904857419133,0.12209430638753341,0.058539177794976784,0.0002286926364630733,0.5999999999999999
2016-01-22,0.05596900782540925,0.03687990070346122,0.08228986607796496,0.04399904857419133,0.12209430638753341,0.058539177794976784,0.0002286926364630733,0.5999999999999999
2016-01-29,0.04932298759222241,0.034949628930563414,0.0840652035825874,0.03647119589173272,0.12098232724978604,0.07410574506669967,0.00010291168640838298,0.5999999999999999
2016-02-05,0.04932298759222241,0.034949628930563414,0.0840652035825874,0.03647119589173272,0.12098232724978604,0.07410574506669967,0.00010291168640838298,0.5999999999999999
2016-02-12,0.04932298759222241,0.034949628930563414,0.0840652035825874,0.03647119589173272,0.12098232724978604,0.07410574506669967,0.00010291168640838298,0.5999999999999999
2016-02-19,0.04932298759222241,0.034949628930563414,0.0840652035825874,0.03647119589173272,0.12098232724978604,0.07410574506669967,0.00010291168640838298,0.5999999999999999
2016-02-26,0.046165732441534914,0.033565899132529074,0.08685307532889647,0.033141550760332365,0.11963308678659992,0.08059434529122354,4.6310258883772325e-05,0.5999999999999999
2016-03-04,0.046165732441534914,0.033565899132529074,0.08685307532889647,0.033141550760332365,0.11963308678659992,0.08059434529122354,4.6310258883772325e-05,0.5999999999999999
