,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4_top3_sector_momentum_sleeve,cash::BIL
2012-10-12,0.08555349156156884,0.09875904072379893,0.1517992155674614,0.03822273060125895,0.27449753299661045,0.10116798854930154,0.25,0.0
2012-10-19,0.08555349156156884,0.09875904072379893,0.1517992155674614,0.03822273060125895,0.27449753299661045,0.10116798854930154,0.25,0.0
2012-10-26,0.08419659744322237,0.10296363968044439,0.1496233588324266,0.03976396413340516,0.26856414408897017,0.10488829582153131,0.25,0.0
2012-11-02,0.08419659744322237,0.10296363968044439,0.1496233588324266,0.03976396413340516,0.26856414408897017,0.10488829582153131,0.25,0.0
2012-11-09,0.08419659744322237,0.10296363968044439,0.1496233588324266,0.03976396413340516,0.26856414408897017,0.10488829582153131,0.25,0.0
2012-11-16,0.08419659744322237,0.10296363968044439,0.1496233588324266,0.03976396413340516,0.26856414408897017,0.10488829582153131,0.25,0.0
2012-11-23,0.08419659744322237,0.10296363968044439,0.1496233588324266,0.03976396413340516,0.26856414408897017,0.10488829582153131,0.25,0.0
2012-11-30,0.08595409676863924,0.10529056692455803,0.14757615267137458,0.03921530930584962,0.26555431786423966,0.10640955646533892,0.25,0.0
2012-12-07,0.08595409676863924,0.10529056692455803,0.14757615267137458,0.03921530930584962,0.26555431786423966,0.10640955646533892,0.25,0.0
2012-12-14,0.08595409676863924,0.10529056692455803,0.14757615267137458,0.03921530930584962,0.26555431786423966,0.10640955646533892,0.25,0.0
2012-12-21,0.08595409676863924,0.10529056692455803,0.14757615267137458,0.03921530930584962,0.26555431786423966,0.10640955646533892,0.25,0.0
2012-12-28,0.08512432469124534,0.10691966731450286,0.1453032981198803,0.03847822316044085,0.267527961752997,0.10664652496093367,0.25,0.0
2013-01-04,0.08512432469124534,0.10691966731450286,0.1453032981198803,0.03847822316044085,0.267527961752997,0.10664652496093367,0.25,0.0
2013-01-11,0.08512432469124534,0.10691966731450286,0.1453032981198803,0.03847822316044085,0.267527961752997,0.10664652496093367,0.25,0.0
2013-01-18,0.08512432469124534,0.10691966731450286,0.1453032981198803,0.03847822316044085,0.267527961752997,0.10664652496093367,0.25,0.0
2013-01-25,0.08441391060405255,0.1077809508166957,0.14556125812882026,0.0376598986016648,0.2661569856687739,0.10842699617999267,0.25,2.220446049250313e-16
2013-02-01,0.08441391060405255,0.1077809508166957,0.14556125812882026,0.0376598986016648,0.2661569856687739,0.10842699617999267,0.25,2.220446049250313e-16
2013-02-08,0.08441391060405255,0.1077809508166957,0.14556125812882026,0.0376598986016648,0.2661569856687739,0.10842699617999267,0.25,2.220446049250313e-16
2013-02-15,0.08441391060405255,0.1077809508166957,0.14556125812882026,0.0376598986016648,0.2661569856687739,0.10842699617999267,0.25,2.220446049250313e-16
2013-02-22,0.08441428654836539,0.10947157650076575,0.149114073232517,0.03689139828692025,0.26104327290522766,0.10906539252620381,0.25,1.1102230246251565e-16
2013-03-01,0.08441428654836539,0.10947157650076575,0.149114073232517,0.03689139828692025,0.26104327290522766,0.10906539252620381,0.25,1.1102230246251565e-16
2013-03-08,0.08441428654836539,0.10947157650076575,0.149114073232517,0.03689139828692025,0.26104327290522766,0.10906539252620381,0.25,1.1102230246251565e-16
2013-03-15,0.08441428654836539,0.10947157650076575,0.149114073232517,0.03689139828692025,0.26104327290522766,0.10906539252620381,0.25,1.1102230246251565e-16
2013-03-22,0.08441428654836539,0.10947157650076575,0.149114073232517,0.03689139828692025,0.26104327290522766,0.10906539252620381,0.25,1.1102230246251565e-16
2013-03-29,0.0848114319239619,0.10981904248079062,0.14940513108044287,0.03669855134597714,0.26017059642298623,0.10909524674584112,0.25,1.1102230246251565e-16
2013-04-05,0.0848114319239619,0.10981904248079062,0.14940513108044287,0.03669855134597714,0.26017059642298623,0.10909524674584112,0.25,1.1102230246251565e-16
2013-04-12,0.0848114319239619,0.10981904248079062,0.14940513108044287,0.03669855134597714,0.26017059642298623,0.10909524674584112,0.25,1.1102230246251565e-16
2013-04-19,0.0848114319239619,0.10981904248079062,0.14940513108044287,0.03669855134597714,0.26017059642298623,0.10909524674584112,0.25,1.1102230246251565e-16
2013-04-26,0.10669176685820041,0.1311150293685158,0.14466280178666627,0.07235596480890677,0.2042563387282034,0.09091809844950739,0.25000000000000006,0.0
2013-05-03,0.10669176685820041,0.1311150293685158,0.14466280178666627,0.07235596480890677,0.2042563387282034,0.09091809844950739,0.25000000000000006,0.0
2013-05-10,0.10669176685820041,0.1311150293685158,0.14466280178666627,0.07235596480890677,0.2042563387282034,0.09091809844950739,0.25000000000000006,0.0
2013-05-17,0.10669176685820041,0.1311150293685158,0.14466280178666627,0.07235596480890677,0.2042563387282034,0.09091809844950739,0.25000000000000006,0.0
2013-05-24,0.10669176685820041,0.1311150293685158,0.14466280178666627,0.07235596480890677,0.2042563387282034,0.09091809844950739,0.25000000000000006,0.0
2013-05-31,0.11165003765594932,0.15960565112603298,0.13219187509857527,0.08708357581999687,0.17386903331167936,0.08559982698776625,0.25,0.0
2013-06-07,0.11165003765594932,0.15960565112603298,0.13219187509857527,0.08708357581999687,0.17386903331167936,0.08559982698776625,0.25,0.0
2013-06-14,0.11165003765594932,0.15960565112603298,0.13219187509857527,0.08708357581999687,0.17386903331167936,0.08559982698776625,0.25,0.0
2013-06-21,0.11165003765594932,0.15960565112603298,0.13219187509857527,0.08708357581999687,0.17386903331167936,0.08559982698776625,0.25,0.0
2013-06-28,0.09318571880577539,0.12703986173941437,0.1295413775966647,0.05694036045091187,0.18805464195070726,0.09337362262372484,0.22937852772239947,0.08248588911040211
2013-07-05,0.09318571880577539,0.12703986173941437,0.1295413775966647,0.05694036045091187,0.18805464195070726,0.09337362262372484,0.22937852772239947,0.08248588911040211
2013-07-12,0.09318571880577539,0.12703986173941437,0.1295413775966647,0.05694036045091187,0.18805464195070726,0.09337362262372484,0.22937852772239947,0.08248588911040211
2013-07-19,0.09318571880577539,0.12703986173941437,0.1295413775966647,0.05694036045091187,0.18805464195070726,0.09337362262372484,0.22937852772239947,0.08248588911040211
2013-07-26,0.11614872240616383,0.14277846194679636,0.13746240837485674,0.08618601502050338,0.1776029767012679,0.08982141555041186,0.25,0.0
2013-08-02,0.11614872240616383,0.14277846194679636,0.13746240837485674,0.08618601502050338,0.1776029767012679,0.08982141555041186,0.25,0.0
2013-08-09,0.11614872240616383,0.14277846194679636,0.13746240837485674,0.08618601502050338,0.1776029767012679,0.08982141555041186,0.25,0.0
2013-08-16,0.11614872240616383,0.14277846194679636,0.13746240837485674,0.08618601502050338,0.1776029767012679,0.08982141555041186,0.25,0.0
2013-08-23,0.11614872240616383,0.14277846194679636,0.13746240837485674,0.08618601502050338,0.1776029767012679,0.08982141555041186,0.25,0.0
2013-08-30,0.09693546990505254,0.11713556451516174,0.13048229261063832,0.05972280526031438,0.19004152215339218,0.09517973678677641,0.2298324637437785,0.0806701450248859
2013-09-06,0.09693546990505254,0.11713556451516174,0.13048229261063832,0.05972280526031438,0.19004152215339218,0.09517973678677641,0.2298324637437785,0.0806701450248859
2013-09-13,0.09693546990505254,0.11713556451516174,0.13048229261063832,0.05972280526031438,0.19004152215339218,0.09517973678677641,0.2298324637437785,0.0806701450248859
2013-09-20,0.09693546990505254,0.11713556451516174,0.13048229261063832,0.05972280526031438,0.19004152215339218,0.09517973678677641,0.2298324637437785,0.0806701450248859
2013-09-27,0.09223109850641013,0.11015377919314433,0.13202291528628737,0.05104931859761312,0.20277422800749897,0.10074141824319331,0.22965758594471575,0.08136965622113701
2013-10-04,0.09223109850641013,0.11015377919314433,0.13202291528628737,0.05104931859761312,0.20277422800749897,0.10074141824319331,0.22965758594471575,0.08136965622113701
2013-10-11,0.09223109850641013,0.11015377919314433,0.13202291528628737,0.05104931859761312,0.20277422800749897,0.10074141824319331,0.22965758594471575,0.08136965622113701
2013-10-18,0.09223109850641013,0.11015377919314433,0.13202291528628737,0.05104931859761312,0.20277422800749897,0.10074141824319331,0.22965758594471575,0.08136965622113701
2013-10-25,0.11593894180566552,0.1317074649972508,0.13792459698559242,0.08589058675254597,0.1861205273429048,0.09241788211604046,0.25,0.0
2013-11-01,0.11593894180566552,0.1317074649972508,0.13792459698559242,0.08589058675254597,0.1861205273429048,0.09241788211604046,0.25,0.0
2013-11-08,0.11593894180566552,0.1317074649972508,0.13792459698559242,0.08589058675254597,0.1861205273429048,0.09241788211604046,0.25,0.0
2013-11-15,0.11593894180566552,0.1317074649972508,0.13792459698559242,0.08589058675254597,0.1861205273429048,0.09241788211604046,0.25,0.0
2013-11-22,0.11593894180566552,0.1317074649972508,0.13792459698559242,0.08589058675254597,0.1861205273429048,0.09241788211604046,0.25,0.0
2013-11-29,0.12307038182842217,0.13734475856431305,0.13469090238554393,0.09972192957401699,0.17013922903311662,0.08503279861458728,0.25,0.0
2013-12-06,0.12307038182842217,0.13734475856431305,0.13469090238554393,0.09972192957401699,0.17013922903311662,0.08503279861458728,0.25,0.0
2013-12-13,0.12307038182842217,0.13734475856431305,0.13469090238554393,0.09972192957401699,0.17013922903311662,0.08503279861458728,0.25,0.0
2013-12-20,0.12307038182842217,0.13734475856431305,0.13469090238554393,0.09972192957401699,0.17013922903311662,0.08503279861458728,0.25,0.0
2013-12-27,0.127113540843679,0.13948632787461246,0.13293520810500817,0.10597206758734493,0.1646282126204771,0.07986464296887835,0.25,0.0
2014-01-03,0.127113540843679,0.13948632787461246,0.13293520810500817,0.10597206758734493,0.1646282126204771,0.07986464296887835,0.25,0.0
2014-01-10,0.127113540843679,0.13948632787461246,0.13293520810500817,0.10597206758734493,0.1646282126204771,0.07986464296887835,0.25,0.0
2014-01-17,0.127113540843679,0.13948632787461246,0.13293520810500817,0.10597206758734493,0.1646282126204771,0.07986464296887835,0.25,0.0
2014-01-24,0.127113540843679,0.13948632787461246,0.13293520810500817,0.10597206758734493,0.1646282126204771,0.07986464296887835,0.25,0.0
2014-01-31,0.12835306789312817,0.14113797340544915,0.1315445469490474,0.10922705356216486,0.16228232894898642,0.07745502924122408,0.25,0.0
2014-02-07,0.12835306789312817,0.14113797340544915,0.1315445469490474,0.10922705356216486,0.16228232894898642,0.07745502924122408,0.25,0.0
2014-02-14,0.12835306789312817,0.14113797340544915,0.1315445469490474,0.10922705356216486,0.16228232894898642,0.07745502924122408,0.25,0.0
2014-02-21,0.12835306789312817,0.14113797340544915,0.1315445469490474,0.10922705356216486,0.16228232894898642,0.07745502924122408,0.25,0.0
2014-02-28,0.12886813591917867,0.14271985159231737,0.13018656192347777,0.11073804714361779,0.1616571043004353,0.07583029912097312,0.25,0.0
2014-03-07,0.12886813591917867,0.14271985159231737,0.13018656192347777,0.11073804714361779,0.1616571043004353,0.07583029912097312,0.25,0.0
2014-03-14,0.12886813591917867,0.14271985159231737,0.13018656192347777,0.11073804714361779,0.1616571043004353,0.07583029912097312,0.25,0.0
2014-03-21,0.12886813591917867,0.14271985159231737,0.13018656192347777,0.11073804714361779,0.1616571043004353,0.07583029912097312,0.25,0.0
2014-03-28,0.12871631349109836,0.14447967973576084,0.12899159571353547,0.11137899211435283,0.1603946144876946,0.07603880445755798,0.25,0.0
2014-04-04,0.12871631349109836,0.14447967973576084,0.12899159571353547,0.11137899211435283,0.1603946144876946,0.07603880445755798,0.25,0.0
2014-04-11,0.12871631349109836,0.14447967973576084,0.12899159571353547,0.11137899211435283,0.1603946144876946,0.07603880445755798,0.25,0.0
2014-04-18,0.12871631349109836,0.14447967973576084,0.12899159571353547,0.11137899211435283,0.1603946144876946,0.07603880445755798,0.25,0.0
2014-04-25,0.1138274632873176,0.13602116570317718,0.14280731961579302,0.15070105223548846,0.22780931134952556,0.11072668834555399,0.10545318988144405,0.012653809581700148
2014-05-02,0.1138274632873176,0.13602116570317718,0.14280731961579302,0.15070105223548846,0.22780931134952556,0.11072668834555399,0.10545318988144405,0.012653809581700148
2014-05-09,0.1138274632873176,0.13602116570317718,0.14280731961579302,0.15070105223548846,0.22780931134952556,0.11072668834555399,0.10545318988144405,0.012653809581700148
2014-05-16,0.1138274632873176,0.13602116570317718,0.14280731961579302,0.15070105223548846,0.22780931134952556,0.11072668834555399,0.10545318988144405,0.012653809581700148
2014-05-23,0.1138274632873176,0.13602116570317718,0.14280731961579302,0.15070105223548846,0.22780931134952556,0.11072668834555399,0.10545318988144405,0.012653809581700148
2014-05-30,0.01907018067453173,0.20567586869805432,0.0597472539396121,0.24422536188661348,0.15253663299223447,0.06874470180895406,0.25,0.0
2014-06-06,0.01907018067453173,0.20567586869805432,0.0597472539396121,0.24422536188661348,0.15253663299223447,0.06874470180895406,0.25,0.0
2014-06-13,0.01907018067453173,0.20567586869805432,0.0597472539396121,0.24422536188661348,0.15253663299223447,0.06874470180895406,0.25,0.0
2014-06-20,0.01907018067453173,0.20567586869805432,0.0597472539396121,0.24422536188661348,0.15253663299223447,0.06874470180895406,0.25,0.0
2014-06-27,0.10017550603213282,0.12077901103469729,0.131769004501171,0.04735085253109603,0.23121796173924872,0.11870766416165415,0.25,0.0
2014-07-04,0.10017550603213282,0.12077901103469729,0.131769004501171,0.04735085253109603,0.23121796173924872,0.11870766416165415,0.25,0.0
2014-07-11,0.10017550603213282,0.12077901103469729,0.131769004501171,0.04735085253109603,0.23121796173924872,0.11870766416165415,0.25,0.0
2014-07-18,0.10017550603213282,0.12077901103469729,0.131769004501171,0.04735085253109603,0.23121796173924872,0.11870766416165415,0.25,0.0
2014-07-25,0.09662327811687788,0.13453365269713982,0.12095213588020198,0.09369174236183561,0.13983176744365058,0.16436742350029415,0.25,0.0
2014-08-01,0.09662327811687788,0.13453365269713982,0.12095213588020198,0.09369174236183561,0.13983176744365058,0.16436742350029415,0.25,0.0
2014-08-08,0.09662327811687788,0.13453365269713982,0.12095213588020198,0.09369174236183561,0.13983176744365058,0.16436742350029415,0.25,0.0
2014-08-15,0.09662327811687788,0.13453365269713982,0.12095213588020198,0.09369174236183561,0.13983176744365058,0.16436742350029415,0.25,0.0
2014-08-22,0.09662327811687788,0.13453365269713982,0.12095213588020198,0.09369174236183561,0.13983176744365058,0.16436742350029415,0.25,0.0
2014-08-29,0.09425730980973959,0.12155156348474477,0.116702413891054,0.04814583329717939,0.24140476725844967,0.12793811225883261,0.25,0.0
2014-09-05,0.09425730980973959,0.12155156348474477,0.116702413891054,0.04814583329717939,0.24140476725844967,0.12793811225883261,0.25,0.0
2014-09-12,0.09425730980973959,0.12155156348474477,0.116702413891054,0.04814583329717939,0.24140476725844967,0.12793811225883261,0.25,0.0
2014-09-19,0.09425730980973959,0.12155156348474477,0.116702413891054,0.04814583329717939,0.24140476725844967,0.12793811225883261,0.25,0.0
2014-09-26,0.10033574638588881,0.10880385428477402,0.12784113096718802,0.04620209268299854,0.2521066657263692,0.11471050995278147,0.25,0.0
2014-10-03,0.10033574638588881,0.10880385428477402,0.12784113096718802,0.04620209268299854,0.2521066657263692,0.11471050995278147,0.25,0.0
2014-10-10,0.10033574638588881,0.10880385428477402,0.12784113096718802,0.04620209268299854,0.2521066657263692,0.11471050995278147,0.25,0.0
2014-10-17,0.10033574638588881,0.10880385428477402,0.12784113096718802,0.04620209268299854,0.2521066657263692,0.11471050995278147,0.25,0.0
2014-10-24,0.10033574638588881,0.10880385428477402,0.12784113096718802,0.04620209268299854,0.2521066657263692,0.11471050995278147,0.25,0.0
2014-10-31,0.11938840703526354,0.11517575089478069,0.1542979740222366,0.1372508224908605,0.27458214958270644,0.10121626092573599,0.09808863504841628,0.0
2014-11-07,0.11938840703526354,0.11517575089478069,0.1542979740222366,0.1372508224908605,0.27458214958270644,0.10121626092573599,0.09808863504841628,0.0
2014-11-14,0.11938840703526354,0.11517575089478069,0.1542979740222366,0.1372508224908605,0.27458214958270644,0.10121626092573599,0.09808863504841628,0.0
2014-11-21,0.11938840703526354,0.11517575089478069,0.1542979740222366,0.1372508224908605,0.27458214958270644,0.10121626092573599,0.09808863504841628,0.0
2014-11-28,0.1320341737339857,0.11938660607710877,0.14441547620895256,0.12347270622985385,0.21954008676648068,0.07951106521183111,0.1816398857717873,0.0
2014-12-05,0.1320341737339857,0.11938660607710877,0.14441547620895256,0.12347270622985385,0.21954008676648068,0.07951106521183111,0.1816398857717873,0.0
2014-12-12,0.1320341737339857,0.11938660607710877,0.14441547620895256,0.12347270622985385,0.21954008676648068,0.07951106521183111,0.1816398857717873,0.0
2014-12-19,0.1320341737339857,0.11938660607710877,0.14441547620895256,0.12347270622985385,0.21954008676648068,0.07951106521183111,0.1816398857717873,0.0
2014-12-26,0.10823083822294602,0.09046143237548136,0.1302100489027508,0.07654332593159208,0.23016971318294108,0.08101477580665074,0.2012297092199922,0.08214015635764571
2015-01-02,0.10823083822294602,0.09046143237548136,0.1302100489027508,0.07654332593159208,0.23016971318294108,0.08101477580665074,0.2012297092199922,0.08214015635764571
2015-01-09,0.10823083822294602,0.09046143237548136,0.1302100489027508,0.07654332593159208,0.23016971318294108,0.08101477580665074,0.2012297092199922,0.08214015635764571
2015-01-16,0.10823083822294602,0.09046143237548136,0.1302100489027508,0.07654332593159208,0.23016971318294108,0.08101477580665074,0.2012297092199922,0.08214015635764571
2015-01-23,0.10823083822294602,0.09046143237548136,0.1302100489027508,0.07654332593159208,0.23016971318294108,0.08101477580665074,0.2012297092199922,0.08214015635764571
2015-01-30,0.12327648405090921,0.10997128168734965,0.15705110795268362,0.14683573097362537,0.2696693414056232,0.09844334491529833,0.09475270901451067,0.0
2015-02-06,0.12327648405090921,0.10997128168734965,0.15705110795268362,0.14683573097362537,0.2696693414056232,0.09844334491529833,0.09475270901451067,0.0
2015-02-13,0.12327648405090921,0.10997128168734965,0.15705110795268362,0.14683573097362537,0.2696693414056232,0.09844334491529833,0.09475270901451067,0.0
2015-02-20,0.12327648405090921,0.10997128168734965,0.15705110795268362,0.14683573097362537,0.2696693414056232,0.09844334491529833,0.09475270901451067,0.0
2015-02-27,0.01912628909913335,0.19643725576581642,0.06352364110631128,0.24883272812330445,0.15741750366811535,0.06466258223731913,0.25,0.0
2015-03-06,0.01912628909913335,0.19643725576581642,0.06352364110631128,0.24883272812330445,0.15741750366811535,0.06466258223731913,0.25,0.0
2015-03-13,0.01912628909913335,0.19643725576581642,0.06352364110631128,0.24883272812330445,0.15741750366811535,0.06466258223731913,0.25,0.0
2015-03-20,0.01912628909913335,0.19643725576581642,0.06352364110631128,0.24883272812330445,0.15741750366811535,0.06466258223731913,0.25,0.0
2015-03-27,0.0837359391380268,0.15476239222751792,0.10061898770569608,0.17966316853027153,0.17019680966620843,0.06102270273227929,0.25,0.0
2015-04-03,0.0837359391380268,0.15476239222751792,0.10061898770569608,0.17966316853027153,0.17019680966620843,0.06102270273227929,0.25,0.0
2015-04-10,0.0837359391380268,0.15476239222751792,0.10061898770569608,0.17966316853027153,0.17019680966620843,0.06102270273227929,0.25,0.0
2015-04-17,0.0837359391380268,0.15476239222751792,0.10061898770569608,0.17966316853027153,0.17019680966620843,0.06102270273227929,0.25,0.0
2015-04-24,0.11393280560911906,0.12067329404981898,0.1453743160432794,0.1693132621067172,0.2470608210071517,0.0933943059612895,0.10546667846444496,0.004784516758179258
2015-05-01,0.11393280560911906,0.12067329404981898,0.1453743160432794,0.1693132621067172,0.2470608210071517,0.0933943059612895,0.10546667846444496,0.004784516758179258
2015-05-08,0.11393280560911906,0.12067329404981898,0.1453743160432794,0.1693132621067172,0.2470608210071517,0.0933943059612895,0.10546667846444496,0.004784516758179258
2015-05-15,0.11393280560911906,0.12067329404981898,0.1453743160432794,0.1693132621067172,0.2470608210071517,0.0933943059612895,0.10546667846444496,0.004784516758179258
2015-05-22,0.11393280560911906,0.12067329404981898,0.1453743160432794,0.1693132621067172,0.2470608210071517,0.0933943059612895,0.10546667846444496,0.004784516758179258
2015-05-29,0.12025128780538127,0.12399105364463762,0.13479860059483667,0.14942485322214333,0.2097797310864451,0.0765663034882666,0.1851881701582895,0.0
2015-06-05,0.12025128780538127,0.12399105364463762,0.13479860059483667,0.14942485322214333,0.2097797310864451,0.0765663034882666,0.1851881701582895,0.0
2015-06-12,0.12025128780538127,0.12399105364463762,0.13479860059483667,0.14942485322214333,0.2097797310864451,0.0765663034882666,0.1851881701582895,0.0
2015-06-19,0.12025128780538127,0.12399105364463762,0.13479860059483667,0.14942485322214333,0.2097797310864451,0.0765663034882666,0.1851881701582895,0.0
2015-06-26,0.09409922719767855,0.09713256302003508,0.13797849322847594,0.10922738010134224,0.25755955313255385,0.09463908075249898,0.125271445722967,0.08409225684444843
2015-07-03,0.09409922719767855,0.09713256302003508,0.13797849322847594,0.10922738010134224,0.25755955313255385,0.09463908075249898,0.125271445722967,0.08409225684444843
2015-07-10,0.09409922719767855,0.09713256302003508,0.13797849322847594,0.10922738010134224,0.25755955313255385,0.09463908075249898,0.125271445722967,0.08409225684444843
2015-07-17,0.09409922719767855,0.09713256302003508,0.13797849322847594,0.10922738010134224,0.25755955313255385,0.09463908075249898,0.125271445722967,0.08409225684444843
2015-07-24,0.09409922719767855,0.09713256302003508,0.13797849322847594,0.10922738010134224,0.25755955313255385,0.09463908075249898,0.125271445722967,0.08409225684444843
2015-07-31,0.0885123498027501,0.08643023180606704,0.14172910560512128,0.09445493652723624,0.28608954412990717,0.1075286502680469,0.10310036580020514,0.09215481606066611
2015-08-07,0.0885123498027501,0.08643023180606704,0.14172910560512128,0.09445493652723624,0.28608954412990717,0.1075286502680469,0.10310036580020514,0.09215481606066611
2015-08-14,0.0885123498027501,0.08643023180606704,0.14172910560512128,0.09445493652723624,0.28608954412990717,0.1075286502680469,0.10310036580020514,0.09215481606066611
2015-08-21,0.0885123498027501,0.08643023180606704,0.14172910560512128,0.09445493652723624,0.28608954412990717,0.1075286502680469,0.10310036580020514,0.09215481606066611
2015-08-28,0.03965147813989653,0.0336747069442666,0.06790727088841973,0.03313561728313184,0.13762725828061437,0.051151671702301275,0.03685199676136969,0.6
2015-09-04,0.03965147813989653,0.0336747069442666,0.06790727088841973,0.03313561728313184,0.13762725828061437,0.051151671702301275,0.03685199676136969,0.6
2015-09-11,0.03965147813989653,0.0336747069442666,0.06790727088841973,0.03313561728313184,0.13762725828061437,0.051151671702301275,0.03685199676136969,0.6
2015-09-18,0.03965147813989653,0.0336747069442666,0.06790727088841973,0.03313561728313184,0.13762725828061437,0.051151671702301275,0.03685199676136969,0.6
2015-09-25,0.04008945851903342,0.031898359910956124,0.07039814353866813,0.02999346950079377,0.14012392957086248,0.05381013074829673,0.03368650821138941,0.5999999999999999
2015-10-02,0.04008945851903342,0.031898359910956124,0.07039814353866813,0.02999346950079377,0.14012392957086248,0.05381013074829673,0.03368650821138941,0.5999999999999999
2015-10-09,0.04008945851903342,0.031898359910956124,0.07039814353866813,0.02999346950079377,0.14012392957086248,0.05381013074829673,0.03368650821138941,0.5999999999999999
2015-10-16,0.04008945851903342,0.031898359910956124,0.07039814353866813,0.02999346950079377,0.14012392957086248,0.05381013074829673,0.03368650821138941,0.5999999999999999
2015-10-23,0.04008945851903342,0.031898359910956124,0.07039814353866813,0.02999346950079377,0.14012392957086248,0.05381013074829673,0.03368650821138941,0.5999999999999999
2015-10-30,0.0965244898658746,0.07458639182020109,0.16863534775773575,0.06709162806916233,0.3031082258641343,0.12123644849104058,0.07385885639841412,0.09495861173343723
2015-11-06,0.0965244898658746,0.07458639182020109,0.16863534775773575,0.06709162806916233,0.3031082258641343,0.12123644849104058,0.07385885639841412,0.09495861173343723
2015-11-13,0.0965244898658746,0.07458639182020109,0.16863534775773575,0.06709162806916233,0.3031082258641343,0.12123644849104058,0.07385885639841412,0.09495861173343723
2015-11-20,0.0965244898658746,0.07458639182020109,0.16863534775773575,0.06709162806916233,0.3031082258641343,0.12123644849104058,0.07385885639841412,0.09495861173343723
2015-11-27,0.1004260301520638,0.07738924767820124,0.17725030060906638,0.06687398320556406,0.3019149645420755,0.1185907488908142,0.07186536803048958,0.0856893568917253
2015-12-04,0.1004260301520638,0.07738924767820124,0.17725030060906638,0.06687398320556406,0.3019149645420755,0.1185907488908142,0.07186536803048958,0.0856893568917253
2015-12-11,0.1004260301520638,0.07738924767820124,0.17725030060906638,0.06687398320556406,0.3019149645420755,0.1185907488908142,0.07186536803048958,0.0856893568917253
2015-12-18,0.1004260301520638,0.07738924767820124,0.17725030060906638,0.06687398320556406,0.3019149645420755,0.1185907488908142,0.07186536803048958,0.0856893568917253
2015-12-25,0.04122687078973028,0.03182080774672995,0.07201330863399023,0.030734464670439443,0.13794723438963766,0.05548166760204581,0.030775646167426653,0.5999999999999999
2016-01-01,0.04122687078973028,0.03182080774672995,0.07201330863399023,0.030734464670439443,0.13794723438963766,0.05548166760204581,0.030775646167426653,0.5999999999999999
2016-01-08,0.04122687078973028,0.03182080774672995,0.07201330863399023,0.030734464670439443,0.13794723438963766,0.05548166760204581,0.030775646167426653,0.5999999999999999
2016-01-15,0.04122687078973028,0.03182080774672995,0.07201330863399023,0.030734464670439443,0.13794723438963766,0.05548166760204581,0.030775646167426653,0.5999999999999999
2016-01-22,0.04122687078973028,0.03182080774672995,0.07201330863399023,0.030734464670439443,0.13794723438963766,0.05548166760204581,0.030775646167426653,0.5999999999999999
2016-01-29,0.03899917584732663,0.02920027694781227,0.08012072421402523,0.027706238599603625,0.10872184873130553,0.08521555510871287,0.030036180551213865,0.6
2016-02-05,0.03899917584732663,0.02920027694781227,0.08012072421402523,0.027706238599603625,0.10872184873130553,0.08521555510871287,0.030036180551213865,0.6
2016-02-12,0.03899917584732663,0.02920027694781227,0.08012072421402523,0.027706238599603625,0.10872184873130553,0.08521555510871287,0.030036180551213865,0.6
2016-02-19,0.03899917584732663,0.02920027694781227,0.08012072421402523,0.027706238599603625,0.10872184873130553,0.08521555510871287,0.030036180551213865,0.6
2016-02-26,0.0382386818601889,0.028114648831936956,0.08371796283641891,0.026050443554759162,0.09555995125869632,0.09876265187648892,0.029555659781510882,0.6
2016-03-04,0.0382386818601889,0.028114648831936956,0.08371796283641891,0.026050443554759162,0.09555995125869632,0.09876265187648892,0.029555659781510882,0.6
2016-03-11,0.0382386818601889,0.028114648831936956,0.08371796283641891,0.026050443554759162,0.09555995125869632,0.09876265187648892,0.029555659781510882,0.6
2016-03-18,0.0382386818601889,0.028114648831936956,0.08371796283641891,0.026050443554759162,0.09555995125869632,0.09876265187648892,0.029555659781510882,0.6
2016-03-25,0.08865468786209119,0.06427550603798216,0.17084928240950126,0.05090888984900686,0.16910313873841828,0.19525305252803604,0.1521760177023578,0.10877942487260639
2016-04-01,0.08865468786209119,0.06427550603798216,0.17084928240950126,0.05090888984900686,0.16910313873841828,0.19525305252803604,0.1521760177023578,0.10877942487260639
2016-04-08,0.08865468786209119,0.06427550603798216,0.17084928240950126,0.05090888984900686,0.16910313873841828,0.19525305252803604,0.1521760177023578,0.10877942487260639
2016-04-15,0.08865468786209119,0.06427550603798216,0.17084928240950126,0.05090888984900686,0.16910313873841828,0.19525305252803604,0.1521760177023578,0.10877942487260639
2016-04-22,0.08865468786209119,0.06427550603798216,0.17084928240950126,0.05090888984900686,0.16910313873841828,0.19525305252803604,0.1521760177023578,0.10877942487260639
2016-04-29,0.1093803044160891,0.09660661089208461,0.16061925272521774,0.15322862443801427,0.1813210598714587,0.19390182055305683,0.08912537375769596,0.01581695334638278
2016-05-06,0.1093803044160891,0.09660661089208461,0.16061925272521774,0.15322862443801427,0.1813210598714587,0.19390182055305683,0.08912537375769596,0.01581695334638278
2016-05-13,0.1093803044160891,0.09660661089208461,0.16061925272521774,0.15322862443801427,0.1813210598714587,0.19390182055305683,0.08912537375769596,0.01581695334638278
2016-05-20,0.1093803044160891,0.09660661089208461,0.16061925272521774,0.15322862443801427,0.1813210598714587,0.19390182055305683,0.08912537375769596,0.01581695334638278
