,market_state,market_state_stable,market_state_reason,risk_state,signal_environment,risk_regime_score,market_drawdown,market_trend_positive,breadth_sma_43,breadth_26w_mom,breadth_13w_mom,breadth_change_4w,canary_breadth_default,canary_breadth_pair,recent_stress_26w,avg_corr_risk_off_z,google_fear_z_tradable,transition_persistence_prob,transition_good_state_prob,transition_non_stress_prob
2022-10-14,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.4792448617352525,-0.2383134525882884,0.0,0.0,0.0,0.1428571428571428,0.0,0.2,0.0,1.0,2.763564913581298,0.6307724424813727,0.8782051282051282,0.0256410256410256,0.1217948717948717
2022-10-21,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.5519147867430787,-0.2028305285964645,0.0,0.0,0.0,0.0714285714285714,0.0,0.2,0.0,1.0,2.6674212692742123,0.8948747249684137,0.8782051282051282,0.0256410256410256,0.1217948717948717
2022-10-28,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.401478073660606,-0.171458297432656,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,2.293862164920393,0.8700760400861943,0.8782051282051282,0.0256410256410256,0.1217948717948717
2022-11-04,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.213587507709132,-0.1984432331111294,0.0,0.0714285714285714,0.0,0.1428571428571428,0.0,0.2,0.0,1.0,2.120561314661021,0.8595273516302216,0.8782051282051282,0.0256410256410256,0.1217948717948717
2022-11-11,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.0519919623178682,-0.1512462785329501,0.0,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.2,0.0,1.0,1.793608520572766,0.8595273516302216,0.8782051282051282,0.0256410256410256,0.1217948717948717
2022-11-18,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.7897889571823811,-0.1565283607972096,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.2,0.0,1.0,2.016437601923657,0.306590480302273,0.8782051282051282,0.0256410256410256,0.1217948717948717
2022-11-25,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.9054766983797078,-0.143110509606851,0.0,0.2857142857142857,0.0,0.3571428571428571,0.2857142857142857,0.2,0.0,1.0,1.938527402915208,0.2915951159511029,0.8782051282051282,0.0256410256410256,0.1217948717948717
2022-12-02,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.6488896443366734,-0.1333558556871098,1.0,0.4285714285714285,0.0714285714285714,0.6428571428571429,0.3571428571428571,0.2,0.0,1.0,1.7165852257933814,0.2765356082001328,0.75,0.173076923076923,0.9230769230769232
2022-12-09,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.4688378250263184,-0.1623853079784303,0.0,0.2142857142857142,0.5,0.4285714285714285,0.0714285714285714,0.2,0.0,1.0,1.696961332567315,0.2765356082001328,0.7564102564102564,0.1666666666666666,0.9230769230769232
2022-12-16,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.7101656242311027,-0.1799564900818774,0.0,0.0714285714285714,0.5714285714285714,0.5714285714285714,0.0714285714285714,0.2,0.0,1.0,1.7099152774327289,-0.0600755433670793,0.7628205128205128,0.1602564102564102,0.9230769230769232
2022-12-23,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",neutral,reversal_friendly,0.6011252412540211,-0.1807266319795173,0.0,0.2142857142857142,0.3571428571428571,0.8571428571428571,-0.0714285714285714,0.2,0.0,1.0,1.4543566697811363,-0.0726866395843306,0.8717948717948718,0.0256410256410256,0.1282051282051282
2022-12-30,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",neutral,reversal_friendly,0.3980627917174382,-0.1817536921789083,0.0,0.2142857142857142,0.5714285714285714,0.8571428571428571,-0.2142857142857142,0.2,0.0,1.0,1.5211152378299535,-0.0854734359364429,0.8717948717948718,0.0256410256410256,0.1282051282051282
2023-01-06,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.4521988538411304,-0.1696649777171732,0.0,0.5,0.6428571428571429,0.8571428571428571,0.2857142857142857,0.2,0.0,1.0,1.4699467176943044,-0.0854734359364429,0.7564102564102564,0.1602564102564102,0.9166666666666666
2023-01-13,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.4828026962685016,-0.1473703676206654,1.0,0.6428571428571429,0.6428571428571429,0.8571428571428571,0.5714285714285715,0.2,0.0,1.0,1.4410281909648182,-0.0854734359364429,0.4722222222222222,0.5555555555555556,0.9166666666666666
2023-01-20,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.2852123278859501,-0.152975913568651,1.0,0.6428571428571429,0.7142857142857143,0.9285714285714286,0.4285714285714286,0.2,0.0,1.0,1.5408964471143871,-0.1541127940788312,0.4864864864864865,0.5675675675675675,0.918918918918919
2023-01-27,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.3741620256986867,-0.1320081243942292,1.0,0.7857142857142857,0.5,0.9285714285714286,0.5714285714285714,0.2,0.0,1.0,1.4742811079655032,-0.1619565670056658,0.5,0.5789473684210527,0.9210526315789472
2023-02-03,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.2580987028320491,-0.1177369666067507,1.0,0.7857142857142857,0.6428571428571429,0.9285714285714286,0.2857142857142857,0.2,0.0,1.0,1.280727451079242,-0.1608141820300539,0.5128205128205128,0.5897435897435898,0.9230769230769232
2023-02-10,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.1120293644327225,-0.1269585763511198,1.0,0.7857142857142857,0.2857142857142857,0.9285714285714286,0.1428571428571428,0.2,0.0,1.0,1.1357555413634195,-0.1608141820300539,0.75,0.1666666666666666,0.9166666666666666
2023-02-17,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.1129673002203475,-0.1286274555211892,1.0,0.7857142857142857,0.5,0.9285714285714286,0.1428571428571428,0.2,0.0,1.0,0.9314923272414788,-0.0630144822758165,0.5,0.575,0.925
2023-02-24,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.1092887321338847,-0.1519063515081009,1.0,0.5714285714285714,0.4285714285714285,0.5714285714285714,-0.2142857142857143,0.2,0.0,1.0,0.7714904320656814,-0.0705151084531878,0.75,0.173076923076923,0.9230769230769232
2023-03-03,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.3369060994487846,-0.135195968317042,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,-0.0714285714285714,0.2,0.0,1.0,0.923145183078382,-0.0780575658798257,0.75,0.173076923076923,0.9230769230769232
2023-03-10,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.1260988411260115,-0.1743078973770766,0.0,0.4285714285714285,0.3571428571428571,0.5,-0.3571428571428571,0.2,0.0,1.0,0.7510793655632647,-0.0780575658798257,0.75,0.173076923076923,0.9230769230769232
2023-03-17,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.4949400017873913,-0.1623936857491396,1.0,0.6428571428571429,0.7142857142857143,0.5714285714285714,-0.1428571428571428,0.0,0.0,1.0,0.6665019111359551,0.0874703028016585,0.7564102564102564,0.173076923076923,0.9294871794871796
2023-03-24,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.53656390307883,-0.1500225791137408,1.0,0.7142857142857143,0.7857142857142857,0.7142857142857143,0.1428571428571429,0.0,0.0,1.0,0.305771458842164,0.076190260349574,0.4878048780487805,0.5609756097560976,0.926829268292683
2023-03-31,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.3418474982898991,-0.1207270134064765,1.0,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.0714285714285714,0.0,0.0,1.0,-0.0402844374400912,0.0648305051352713,0.5,0.5714285714285714,0.9285714285714286
2023-04-07,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.2002178340058171,-0.1211566636311437,1.0,0.7857142857142857,0.9285714285714286,0.7857142857142857,0.3571428571428571,0.0,0.0,1.0,-0.1207777058967893,0.0648305051352713,0.5116279069767442,0.5813953488372093,0.9302325581395348
2023-04-14,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.1562241479915302,-0.1141335035224098,1.0,0.7857142857142857,0.9285714285714286,0.5,0.1428571428571428,0.0,0.0,1.0,-0.1509998034157426,0.0648305051352713,0.5227272727272727,0.5909090909090909,0.9318181818181818
2023-04-21,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,-0.0704514467984055,-0.1146919534577375,1.0,0.7142857142857143,0.9285714285714286,0.5,0.0,0.2,0.0,1.0,-0.4411754822384559,-0.3160517656803261,0.75,0.1794871794871795,0.9294871794871796
2023-04-28,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,-0.425023349955398,-0.1066807613009656,1.0,0.7857142857142857,0.8571428571428571,0.7142857142857143,0.0,0.4,0.0,1.0,-0.3130809321259891,-0.3267773303419992,0.75,0.1794871794871795,0.9294871794871796
2023-05-05,calm_trend,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-0.7520338651183506,-0.1137682872090513,1.0,0.7857142857142857,0.8571428571428571,0.5,0.0,0.6,1.0,1.0,-0.2079920267203321,-0.324288479185284,0.8782051282051282,0.8782051282051282,1.0
2023-05-12,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8652373320978413,-0.1160020188384048,1.0,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.0,0.6,0.5,1.0,0.0673833473731307,-0.324288479185284,0.8782051282051282,0.8782051282051282,1.0
2023-05-19,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.905760576439524,-0.1009031645496335,1.0,0.7142857142857143,0.7857142857142857,0.6428571428571429,0.0,0.4,0.0,1.0,-0.4348530606986546,-0.3462896252273252,0.8782051282051282,0.8782051282051282,1.0
2023-05-26,calm_trend,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-0.6664129025476173,-0.0978962940965323,1.0,0.7142857142857143,0.7142857142857143,0.7857142857142857,-0.0714285714285714,0.2,0.0,0.0,-0.600884577234691,-0.3501228533416576,0.8782051282051282,0.8782051282051282,1.0
2023-06-02,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,-0.3683509254164625,-0.0809290607156796,1.0,0.7857142857142857,0.6428571428571429,0.7142857142857143,0.0,0.4,0.0,0.0,-0.6953403896190613,-0.3539728178473044,0.75,0.1858974358974359,0.935897435897436
2023-06-09,calm_trend,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-0.8273052867643125,-0.0766764225693056,1.0,0.7857142857142857,0.7142857142857143,0.8571428571428571,0.0,0.4,0.5,0.0,-0.7592303657916867,-0.3539728178473044,0.8717948717948718,0.8717948717948718,1.0
2023-06-16,calm_trend,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-1.0275953484328584,-0.0526376695902589,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.2142857142857143,0.4,0.0,0.0,-1.0355276052478484,-0.7085155130772705,0.8717948717948718,0.8717948717948718,1.0
2023-06-23,calm_trend,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-1.0010276748660918,-0.066111168249475,1.0,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.1428571428571428,0.4,0.0,0.0,-0.8540803155268474,-0.7160239380890658,0.8717948717948718,0.8717948717948718,1.0
2023-06-30,calm_trend,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-0.9638223132393696,-0.0444027977667451,1.0,0.9285714285714286,0.9285714285714286,0.7142857142857143,0.1428571428571429,0.6,0.5,0.0,-0.506797015058112,-0.7236221037699216,0.8782051282051282,0.8782051282051282,1.0
2023-07-07,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.0470847886396748,-0.0545994982873248,1.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.0714285714285714,0.6,0.5,0.0,-0.6692608940699705,-0.7236221037699216,0.8782051282051282,0.8782051282051282,1.0
2023-07-14,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9467359050174968,-0.0314683371351157,1.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,-0.0714285714285715,0.6,0.5,0.0,-0.4595840659041301,-0.7236221037699216,0.8782051282051282,0.8782051282051282,1.0
2023-07-21,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.0600870758243128,-0.0252167492751185,1.0,1.0,0.7142857142857143,0.8571428571428571,0.1428571428571429,0.6,0.5,0.0,-0.6000576244568873,-0.937151346067682,0.8782051282051282,0.8782051282051282,1.0
2023-07-28,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.0688375046521046,-0.0149985934880881,1.0,0.9285714285714286,0.7142857142857143,0.7857142857142857,0.0,0.6,0.5,0.0,-0.6505008778746343,-0.945749250077055,0.8782051282051282,0.8782051282051282,1.0
2023-08-04,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.061697241179412,-0.0367931937083623,1.0,0.9285714285714286,0.7142857142857143,0.7142857142857143,0.0714285714285715,0.4,0.5,0.0,-0.8239357643543519,-0.9333896760656742,0.8782051282051282,0.8782051282051282,1.0
2023-08-11,calm_trend,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-0.5550024358821101,-0.0392938560971439,1.0,0.8571428571428571,0.7857142857142857,0.7857142857142857,0.0,0.6,0.5,0.0,-0.2124962578905499,-0.9333896760656742,0.8846153846153846,0.8846153846153846,1.0
2023-08-18,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8457618588917337,-0.0590188745044003,1.0,0.6428571428571429,0.5714285714285714,0.5714285714285714,-0.3571428571428571,0.6,0.5,0.0,-0.1307043036326213,-0.4099656412764932,0.8846153846153846,0.8846153846153846,1.0
2023-08-25,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.597833221514422,-0.0515384107164628,1.0,0.7857142857142857,0.7857142857142857,0.6428571428571429,-0.1428571428571429,0.6,0.5,0.0,0.2233634671515567,-0.4309271918569996,0.8846153846153846,0.8846153846153846,1.0
2023-09-01,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7138507995744559,-0.0273509012233588,1.0,0.7857142857142857,0.8571428571428571,0.7857142857142857,-0.1428571428571429,0.6,0.5,0.0,-0.1136872234398727,-0.4527125940574744,0.8846153846153846,0.8846153846153846,1.0
2023-09-08,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.896970049986518,-0.0395740005762271,1.0,0.7142857142857143,0.9285714285714286,0.3571428571428571,-0.1428571428571428,0.6,0.5,0.0,-0.224566073680036,-0.4527125940574744,0.8846153846153846,0.8846153846153846,1.0
2023-09-15,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8241927326578362,-0.0408374773783163,1.0,0.7857142857142857,0.7857142857142857,0.3571428571428571,0.1428571428571428,0.6,0.5,0.0,0.1275489988158676,-0.7793036489733227,0.8846153846153846,0.8846153846153846,1.0
2023-09-22,neutral_mixed,neutral_mixed,mixed inputs,calm,trend_friendly,-0.7357634710395251,-0.0688527426301159,1.0,0.5,0.7142857142857143,0.3571428571428571,-0.2857142857142857,1.0,0.5,0.0,0.9709749823787304,-0.7929698366723046,0.7435897435897436,0.1923076923076923,0.935897435897436
2023-09-29,neutral_mixed,neutral_mixed,mixed inputs,calm,trend_friendly,-0.6087129358845024,-0.0752129690615057,1.0,0.4285714285714285,0.4285714285714285,0.1428571428571428,-0.3571428571428571,1.0,1.0,0.0,1.199332913540622,-0.8069538291016448,0.7435897435897436,0.1923076923076923,0.935897435897436
2023-10-06,neutral_mixed,neutral_mixed,mixed inputs,calm,trend_friendly,-0.6180019024741937,-0.0707564718278729,1.0,0.2857142857142857,0.4285714285714285,0.1428571428571428,-0.4285714285714286,0.8,1.0,0.0,1.1093802723342732,-0.8069538291016448,0.7435897435897436,0.1923076923076923,0.935897435897436
2023-10-13,neutral_mixed,neutral_mixed,mixed inputs,calm,trend_friendly,-0.5303182556765083,-0.0665162981696273,1.0,0.4285714285714285,0.3571428571428571,0.1428571428571428,-0.3571428571428571,1.0,1.0,0.0,1.274026610709223,-0.8069538291016448,0.75,0.1858974358974359,0.935897435897436
2023-10-20,neutral_mixed,neutral_mixed,mixed inputs,calm,trend_friendly,-0.5790618687925423,-0.0888204439401131,1.0,0.3571428571428571,0.2857142857142857,0.1428571428571428,-0.1428571428571428,1.0,1.0,0.0,1.1374850266155765,-0.7113322890054657,0.75,0.1858974358974359,0.935897435897436
2023-10-27,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4076363643322193,-0.1115572368613737,0.0,0.2857142857142857,0.2857142857142857,0.2142857142857142,-0.1428571428571428,0.6,0.5,0.0,1.060425568815178,-0.7203099900914313,0.75,0.1858974358974359,0.935897435897436
2023-11-03,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.2873127428125541,-0.0596152627997692,1.0,0.5,0.5,0.3571428571428571,0.2142857142857143,0.6,0.5,0.0,0.8529245814169325,-0.7127612092329727,0.75,0.1858974358974359,0.935897435897436
2023-11-10,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4801363651893179,-0.0468082396396605,1.0,0.4285714285714285,0.5,0.2857142857142857,0.0,0.6,0.5,0.0,1.2961061802477252,-0.7127612092329727,0.75,0.1858974358974359,0.935897435897436
2023-11-17,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.509042794775671,-0.0247853962515264,1.0,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.4285714285714285,0.8,0.5,0.0,1.176098029944327,-0.755260113987396,0.8782051282051282,0.8782051282051282,1.0
2023-11-24,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.511024814770652,-0.015028767085033,1.0,0.7857142857142857,0.9285714285714286,0.7142857142857143,0.5,0.8,0.5,0.0,1.4656089202501246,-0.7570831699171752,0.8782051282051282,0.8782051282051282,1.0
2023-12-01,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6101162568314916,-0.0068079263246583,1.0,0.8571428571428571,0.9285714285714286,0.7857142857142857,0.3571428571428571,0.6,0.5,0.0,1.4883359675883885,-0.7589111891546956,0.8846153846153846,0.8846153846153846,1.0
2023-12-08,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.533891315929336,-0.0044282307714836,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.4285714285714285,0.8,0.5,0.0,1.3775191899859467,-0.7589111891546956,0.8846153846153846,0.8846153846153846,1.0
2023-12-15,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6569069243705348,0.0,1.0,0.9285714285714286,0.7142857142857143,0.8571428571428571,0.1428571428571429,0.8,0.5,0.0,1.3185702120434557,-0.8650367270555758,0.8846153846153846,0.8846153846153846,1.0
2023-12-22,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6242494792476407,0.0,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.1428571428571429,0.6,0.5,0.0,1.3385652033477684,-0.8692076891582556,0.8846153846153846,0.8846153846153846,1.0
2023-12-29,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6149101391130324,0.0,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.0714285714285715,0.8,1.0,0.0,1.105351842769625,-0.8734057817777872,0.8846153846153846,0.8846153846153846,1.0
2024-01-05,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6777500168829893,-0.0155476842976101,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.0714285714285715,0.6,0.0,0.0,1.2426199277089258,-0.8734057817777872,0.8846153846153846,0.8846153846153846,1.0
2024-01-12,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.389318805045191,0.0,1.0,0.9285714285714286,0.7142857142857143,0.8571428571428571,0.0,0.6,0.0,0.0,1.4014551206410482,-0.8734057817777872,0.7435897435897436,0.1923076923076923,0.935897435897436
2024-01-19,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4641681728847393,0.0,1.0,0.8571428571428571,0.6428571428571429,0.9285714285714286,-0.0714285714285715,0.6,0.0,0.0,1.0000562328013334,-0.9818360517368544,0.7435897435897436,0.1923076923076923,0.935897435897436
2024-01-26,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4627084878026534,0.0,1.0,0.8571428571428571,0.7857142857142857,0.9285714285714286,-0.0714285714285715,0.6,0.5,0.0,0.8901536361307888,-0.9673674604501872,0.7435897435897436,0.1923076923076923,0.935897435897436
2024-02-02,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5002667796302072,0.0,1.0,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.0,0.6,0.5,0.0,1.0219357636520283,-0.9531718955861096,0.8846153846153846,0.8846153846153846,1.0
2024-02-09,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.718116799292961,0.0,1.0,0.8571428571428571,0.9285714285714286,0.9285714285714286,-0.0714285714285715,0.8,1.0,0.0,0.7289862714302578,-0.9531718955861096,0.8846153846153846,0.8846153846153846,1.0
2024-02-16,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8083401926605283,-0.0033719223817815,1.0,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.0,0.6,1.0,0.0,0.5587056064426622,-0.4459198468052772,0.8910256410256411,0.8910256410256411,1.0
2024-02-23,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6009965592513401,0.0,1.0,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.0,1.0,1.0,0.0,0.2506123487969114,-0.4430000969990537,0.8910256410256411,0.8910256410256411,1.0
2024-03-01,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7454002047530428,0.0,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.0,0.8,1.0,0.0,0.2210935002983596,-0.4400887966492499,0.8910256410256411,0.8910256410256411,1.0
2024-03-08,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7127875847812142,-0.002203303763348,1.0,0.9285714285714286,0.9285714285714286,1.0,0.0714285714285715,0.8,0.5,0.0,0.1262368251432538,-0.4400887966492499,0.8910256410256411,0.8910256410256411,1.0
2024-03-15,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6234014537581639,-0.002799941424587,1.0,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.0714285714285715,1.0,0.5,0.0,0.0554458551919341,-0.5720371789028523,0.8910256410256411,0.8910256410256411,1.0
2024-03-22,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8378345101632727,0.0,1.0,1.0,0.9285714285714286,0.7857142857142857,0.1428571428571429,0.8,0.5,0.0,-0.1675629589272404,-0.5632336727772627,0.8910256410256411,0.8910256410256411,1.0
2024-03-29,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8228922427542131,0.0,1.0,1.0,0.9285714285714286,0.7857142857142857,0.0714285714285714,0.8,0.5,0.0,-0.4772162080945296,-0.5545042912354666,0.8910256410256411,0.8910256410256411,1.0
2024-04-05,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8477879649192949,-0.0088706369724539,1.0,0.9285714285714286,1.0,0.7857142857142857,0.0,0.8,0.5,0.0,-0.8448125574543621,-0.5545042912354666,0.8910256410256411,0.8910256410256411,1.0
2024-04-12,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6291639320661436,-0.0233620532880074,1.0,0.9285714285714286,1.0,0.7142857142857143,0.0,0.8,0.5,0.0,-1.2265695472791365,-0.5545042912354666,0.8910256410256411,0.8910256410256411,1.0
2024-04-19,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4632948937461285,-0.0533579899948203,1.0,0.8571428571428571,0.9285714285714286,0.7142857142857143,-0.1428571428571429,1.0,0.5,0.0,-1.1199241057313063,-0.4298244640254753,0.7371794871794872,0.1987179487179487,0.935897435897436
2024-04-26,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.3897116111768031,-0.0283134859081298,1.0,0.8571428571428571,0.9285714285714286,0.7857142857142857,-0.1428571428571429,1.0,0.5,0.0,-1.2564161512205458,-0.4156163584446135,0.7371794871794872,0.1987179487179487,0.935897435897436
2024-05-03,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.571751458378746,-0.0225208278886658,1.0,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.0,1.0,0.5,0.0,-1.3075065275694957,-0.4122596932279735,0.8910256410256411,0.8910256410256411,1.0
2024-05-10,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8017134584802946,-0.0042630812312609,1.0,0.9285714285714286,1.0,0.7857142857142857,0.0,1.0,0.5,0.0,-2.024491796835824,-0.4122596932279735,0.8910256410256411,0.8910256410256411,1.0
2024-05-17,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9136795704945628,0.0,1.0,1.0,1.0,0.9285714285714286,0.1428571428571429,1.0,0.5,0.0,-2.0755867153705583,-0.6526935042987873,0.8910256410256411,0.8910256410256411,1.0
2024-05-24,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8967652721877755,-1.901182441010896e-05,1.0,1.0,1.0,0.7857142857142857,0.1428571428571429,1.0,0.5,0.0,-2.191551571277853,-0.6325243917607739,0.8910256410256411,0.8910256410256411,1.0
2024-05-31,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.927351772947869,-0.0039288348443994,1.0,0.9285714285714286,0.9285714285714286,0.7142857142857143,0.0,1.0,0.5,0.0,-2.081275447816884,-0.6126624398271381,0.8910256410256411,0.8910256410256411,1.0
2024-06-07,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7768078607559536,0.0,1.0,0.9285714285714286,0.9285714285714286,0.6428571428571429,0.0,1.0,0.5,0.0,-2.013216581861038,-0.6126624398271381,0.8910256410256411,0.8910256410256411,1.0
2024-06-14,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8770015572990275,0.0,1.0,1.0,0.8571428571428571,0.7857142857142857,0.0,1.0,0.5,0.0,-2.057798039890953,-0.6126624398271381,0.8974358974358975,0.8974358974358975,1.0
2024-06-21,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9807222407567742,0.0,1.0,1.0,0.7857142857142857,0.6428571428571429,0.0,1.0,0.5,0.0,-2.5046808543517347,-1.106560789873224,0.8974358974358975,0.8974358974358975,1.0
2024-06-28,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9377968977548082,-0.0005326532828849,1.0,1.0,0.7857142857142857,0.4285714285714285,0.0714285714285714,1.0,0.5,0.0,-2.309048931236521,-1.260882062137168,0.8974358974358975,0.8974358974358975,1.0
